07d2c3aa9abcb6e603d4005212ed70ff10673721347c78ed2ec77f20642690b3,c826b3b94b5b1c5c26dd3a48816f0ea1ca60c2443fe1600def1c8b4994ea67e1,eaf7cff3c2156d55ef46d73ffbdd8fd7c2f091157926607e266ce85079ee3149,f15de2eb9e8340f62425d4493fbcb5ef7eaee8a73d84f2a47733aa98861e7287,94aeeb92565800dc646e923d434b9588408e58eaf847aebe5f00063946279787,bd824214b68b5b11a278cd07c25170806320391ecbeba2098f9c754c2f769503,ad4ed851142b9679110f46afcfd17496583096bf1733e7c42a5e947f90345aa5,68d4d0e4b08c8c90384ce7adc280cacd40178643c5f5c222c3c9acd024e18a46,f2e4a75912011512d37f03706afafab744a9176c773e1537bd6c30399836acf2,7d19a8e371b7e81922436aa368c91cea8b91dc708db7d616b672371646b7c72f,4e3653a8a9176df4b369f0596a3b3a3f5941af770451d0a70b8c5148596fc80a,6443e77cf783715ba92533d74a42c1264e61b222ef81560f010750a7e8d48d83,327a03d5eb9079dcaa707194adc667692720f8ba10e3671086c0469273676680,7dab02fc7890f85b892fb313e11074b1014d653ac15ec41dbb03a23957a995db,c7cd70a28da35c88c0255f5cf14b3b6e56fe640cc0de1c687fb3604560b1441f,73d1736854d11d9553291573372f13e1e20b45516b56f08f69a0a8c6a17d4db4,9a768b8e2f6b60517774406acd1117f92c7a18ada5eb33e901ac6a0c21399abd,525f503ff29ae4d318b227da26c5047518a84cf01af8a26969d6ec39d6698c66,09454c090608bd1d76e123a7ce3bd074e89ec68ae65dbc3bc2bd79633771c8ce,0767a45bc03c4f281fe8fc2efe9425d039ca170db39695b16d330cd5da7cd5a5,081fb20a491f5bff261f686d2d9d1f322f0d5ed92b9f98df6052eaa5d57e3b02,6747e0e1b92ba127e7e80c3c4b383a94bcdf29f9fdd17d124e7e8163ab67eff0,d5cb7d537c5d97d9ab34e4faadafcf54a6eba36d6ce57e3c11e2877e55a294d1,cd094799b8f6dd07e52034d710feb00d83ee94570318f3267b0f51e42714dbbc,5f654bbd7fd26e19bd8f2de2c61ff2d5ba4f770dea927c1861de910de2001d23,ae36ed15666c65315ceee433ef5e4fdff05753e842ddb5fd815785d73fe3f4d5,7266843e8b97fad0fd8491bacee7ad87c49307d34d16f23b7a73c8a0d1305619,17b325bdcac318634dd42b25510d66e03723ee6c098c7e3b3153049530dbbccd,e9f5b4120a1ae6337148de582b36c51c8a7b08bb0f20e668710938ffcd334a75,558f80d1bac46917d5251bf62b2f43eb4228fcada4d3a969a21b1916b621748f,13fa3600f70d4fc53dd1ee4a41f3acefeae4577c78e8a00f4e6fcc46c523104a,82294cebebdc9ddb4d2cbf46993f0350c656d71498738e3af71866b525327236,2af9d1416c2da3468f0cb2a48f1a309aa67810af8fd53c93e5e74345be8981be,41c44251d45f674fd4a3a09e5a3ae573a53eba16c883a183fd34b9835a3e9a34,e909775755b481472f02ae626a946713158a67519e336dafb3e2e22755b5c5a3,7d3ac67bbdf0ade520431c8ab0e7801010bfb57ae1edf044f32704e4eb0bfc81,d55feb707a500bffcb2d04eae827f13f454096bd91839c66a365c33928d6a0bd,293893e19f4d6c5796d77ef52a8090bc4d2050112f55a97c99101d46ddf52ac7,340d9304546e720f3515226fc6cf0611b2fd2ec4275b4a76b31651f65c3dc274
"0","0","0","0","0","5","4.51","0.84","0","0","0","17.01","91.87","150","100301","4.91","0","0","0","121.9","0","0","0","0","0","0","31003","0","0","50000","0","0","15","0","0.9","658.1","0","0","0"
"0","0","0","10","0","6","5.27","1.12","0","0","0","22.68","1847.2","0","100301","5.73","0","0","0","162.5","0","0","0","2","0","0","31003","0","0","0","0","0","115","0","1.2","767.7","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","5.29","47.62","15","100401","2.85","0","0","0","44.1","0","0","0","0","0","0","31004","0","0","10000","0","0","20","0","0.32","397","0","0","0"
"0","0","0","0","0","2","2.73","0.37","0","0","0","7.93","57.14","30","100401","3.42","0","0","0","66.15","0","0","0","0","0","0","31004","0","0","20000","0","0","20","0","0.48","476.3","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","10.58","66.66","100","100401","3.99","0","0","0","88.2","0","0","0","0","0","0","31004","0","0","30000","0","0","20","0","0.64","555.7","0","0","0"
"0","0","0","0","0","4","3.64","0.62","0","0","0","13.22","76.19","120","100401","4.56","0","0","0","110.3","0","0","0","0","0","0","31004","0","0","40000","0","0","20","0","0.8","635.1","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","15.87","85.71","150","100401","5.13","0","0","0","132.3","0","0","0","0","0","0","31004","0","0","50000","0","0","20","0","0.96","714.5","0","0","0"
"0","0","0","10","0","6","4.79","1","0","0","0","21.16","1205","0","100401","71.99","0","0","0","176.4","0","0","0","0","0","0","31004","0","0","0","0","0","20","10","1.28","833.5","0","0","0"
"0","0","0","0","0","1","2.85","0.32","0","0","0","4.84","43.52","15","100501","3.19","0","0","0","47","0","0","0","0","0","0","31005","0","0","10000","0","0","10","0","0.35","423","0","0","0"
"0","0","0","0","0","2","3.42","0.48","0","0","0","7.26","52.22","30","100501","3.83","0","0","0","70.5","0","0","0","0","0","0","31005","0","0","20000","0","0","10","0","0.53","507.6","0","0","0"
"0","0","0","0","0","3","3.99","0.64","0","0","0","9.68","60.93","100","100501","4.47","0","0","0","94","0","0","0","0","0","0","31005","0","0","30000","0","0","10","0","0.7","592.2","0","0","0"
"0","0","0","0","0","4","4.56","0.8","0","0","0","12.1","69.63","120","100501","5.1","0","0","0","117.5","0","0","0","0","0","0","31005","0","0","40000","0","0","10","0","0.88","676.8","0","0","0"
"0","0","0","0","0","5","5.13","0.96","0","0","0","14.52","78.34","150","100501","5.74","0","0","0","141","0","0","0","0","0","0","31005","0","0","50000","0","0","10","0","1.05","761.4","0","0","0"
"0","0","0","10","0","6","35.99","1.28","0","0","0","19.36","691.4","0","100501","36.7","0","0","0","188","0","0","0","0","0","0","31005","0","0","0","0","0","10","0","1.4","3388.3","0","0","0"
"0","0","45.34","0","0","1","2.62","0.29","5.04","0","0","0","0","15","100601","2.28","0","0","0","42.52","0","0","0","0","0","0","31006","0","0","10000","0","0","0","0","0.25","382.7","0","0","0"
"0","0","54.4","0","0","2","3.14","0.43","7.56","0","0","0","0","30","100601","2.73","0","0","0","63.78","0","0","0","0","0","0","31006","0","0","20000","0","0","0","0","0.37","459.2","0","0","0"
"0","0","63.47","0","0","3","3.66","0.58","10.08","0","0","0","0","100","100601","3.19","0","0","0","85.04","0","0","0","0","0","0","31006","0","0","30000","0","0","0","0","0.5","535.8","0","0","0"
"0","0","72.54","0","0","4","4.19","0.72","12.6","0","0","0","0","120","100601","3.64","0","0","0","106.3","0","0","0","0","0","0","31006","0","0","40000","0","0","0","0","0.62","612.3","0","0","0"
"0","0","81.61","0","0","5","4.71","0.87","15.12","0","0","0","0","150","100601","4.1","0","0","0","127.6","0","0","0","0","0","0","31006","0","0","50000","0","0","0","0","0.75","688.8","0","0","0"
"0","0","1685.3","10","0","6","5.5","1.16","20.16","0","0","0","0","0","100601","4.79","0","0","0","170.1","0","65","0","0","0","0","31006","0","0","0","0","0","0","0","1","803.6","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","3.76","33.84","15","100701","3.53","0","0","0","56.28","0","0","0","0","0","0","31007","0","0","10000","0","0","5","0","0.39","506.6","0","0","0"
"0","0","0","0","0","2","2.73","0.37","0","0","0","5.64","40.6","30","100701","4.23","0","0","0","84.42","0","0","0","0","0","0","31007","0","0","20000","0","0","5","0","0.58","607.9","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","7.52","47.37","100","100701","4.94","0","0","0","112.6","0","0","0","0","0","0","31007","0","0","30000","0","0","5","0","0.78","709.2","0","0","0"
"0","0","0","0","0","4","3.64","0.62","0","0","0","9.4","54.14","120","100701","5.64","0","0","0","140.7","0","0","0","0","0","0","31007","0","0","40000","0","0","5","0","0.97","810.5","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","11.28","60.91","150","100701","6.35","0","0","0","168.9","0","0","0","0","0","0","31007","0","0","50000","0","0","5","0","1.17","911.8","0","0","0"
"0","0","0","0","0","6","4.79","1","0","0","0","15.04","71.06","0","100701","122.5","0","0","0","225.2","0","0","0","0","0","0","31007","0","0","0","0","0","5","39","1.56","3563.7","0","0","0"
"0","0","40.22","0","0","1","1.94","0.22","4.47","0","0","0","0","15","100801","2.51","0","0","0","37.72","0","0","0","0","0","0","31008","0","0","10000","0","0","0","0","0.28","339.5","0","0","0"
"0","0","48.26","0","0","2","2.32","0.33","6.7","0","0","0","0","30","100801","3.01","0","0","0","56.58","0","0","0","0","0","0","31008","0","0","20000","0","0","0","0","0.42","407.4","0","0","0"
"0","0","56.3","0","0","3","2.71","0.44","8.94","0","0","0","0","100","100801","3.51","0","0","0","75.44","0","0","0","0","0","0","31008","0","0","30000","0","0","0","0","0.56","475.3","0","0","0"
"0","0","64.35","0","0","4","3.1","0.55","11.17","0","0","0","0","120","100801","4.01","0","0","0","94.3","0","0","0","0","0","0","31008","0","0","40000","0","0","0","0","0.7","543.2","0","0","0"
"0","0","72.39","0","0","5","3.49","0.66","13.41","0","0","0","0","150","100801","4.51","0","0","0","113.2","0","0","0","0","0","0","31008","0","0","50000","0","0","0","0","0.84","611.1","0","0","0"
"0","0","2394.5","10","0","6","4.07","0.88","17.88","0","0","0","0","0","100801","5.27","0","0","0","150.9","0","75","0","0","0","0","31008","0","0","0","0","0","0","0","1.12","712.9","1","0","0"
"0","0","54.11","0","0","1","2.16","0.24","6.01","0","0","0","0","15","100901","2.28","0","0","0","35.97","0","0","0","0","0","0","31009","0","0","10000","0","0","0","0","0.25","323.8","0","0","0"
"0","0","64.93","0","0","2","2.59","0.36","9.01","0","0","0","0","30","100901","2.73","0","0","0","53.95","0","0","0","0","0","0","31009","0","0","20000","0","0","0","0","0.37","388.6","0","0","0"
"0","0","75.75","0","0","3","3.02","0.48","12.02","0","0","0","0","100","100901","3.19","0","0","0","71.94","0","0","0","0","0","0","31009","0","0","30000","0","0","0","0","0.5","453.3","0","0","0"
"0","0","86.57","0","0","4","3.45","0.6","15.02","0","0","0","0","120","100901","3.64","0","0","0","89.92","0","0","0","0","0","0","31009","0","0","40000","0","0","0","0","0.62","518.1","0","0","0"
"0","0","97.39","0","0","5","3.88","0.72","18.03","0","0","0","0","150","100901","4.1","0","0","0","108","0","0","0","0","0","0","31009","0","0","50000","0","0","0","0","0.75","582.8","0","0","0"
"0","0","3353.7","10","0","6","4.54","0.96","24.04","0","0","0","0","0","100901","4.79","0","0","0","143.9","0","150","0","0","0","0","31009","0","0","0","0","0","0","0","1","680","0","0","0"
"0","0","40.22","0","0","1","1.94","0.22","4.47","0","0","0","0","15","101001","2.51","0","0","0","37.72","0","0","0","0","0","0","31010","0","0","10000","0","0","0","0","0.28","339.5","0","0","0"
"0","0","48.26","0","0","2","2.32","0.33","6.7","0","0","0","0","30","101001","3.01","0","0","0","56.58","0","0","0","0","0","0","31010","0","0","20000","0","0","0","0","0.42","407.4","0","0","0"
"0","0","56.3","0","0","3","2.71","0.44","8.94","0","0","0","0","100","101001","3.51","0","0","0","75.44","0","0","0","0","0","0","31010","0","0","30000","0","0","0","0","0.56","475.3","0","0","0"
"0","0","64.35","0","0","4","3.1","0.55","11.17","0","0","0","0","120","101001","4.01","0","0","0","94.3","0","0","0","0","0","0","31010","0","0","40000","0","0","0","0","0.7","543.2","0","0","0"
"0","0","72.39","0","0","5","3.49","0.66","13.41","0","0","0","0","150","101001","4.51","0","0","0","113.2","0","0","0","0","0","0","31010","0","0","50000","0","0","0","0","0.84","611.1","0","0","0"
"0","0","544.5","0","0","6","4.07","0.88","17.88","0","0","0","0","0","101001","35.27","30","0","0","150.9","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","1.12","712.9","0","0","0"
"0","0","0","0","0","1","1.82","0.2","0","0","0","5.18","46.59","15","101101","2.28","0","0","0","31.91","0","0","0","0","0","0","31011","0","0","10000","0","0","10","0","0.25","287.2","0","0","0"
"0","0","0","0","0","2","2.18","0.3","0","0","0","7.77","55.9","30","101101","2.73","0","0","0","47.86","0","0","0","0","0","0","31011","0","0","20000","0","0","10","0","0.37","344.7","0","0","0"
"0","0","0","0","0","3","2.54","0.4","0","0","0","10.36","65.22","100","101101","3.19","0","0","0","63.82","0","0","0","0","0","0","31011","0","0","30000","0","0","10","0","0.5","402.1","0","0","0"
"0","0","0","0","0","4","2.91","0.5","0","0","0","12.95","74.54","120","101101","3.64","0","0","0","79.77","0","0","0","0","0","0","31011","0","0","40000","0","0","10","0","0.62","459.6","0","0","0"
"0","0","0","0","0","5","3.27","0.6","0","0","0","15.54","83.86","150","101101","4.1","0","0","0","95.73","0","0","0","0","0","0","31011","0","0","50000","0","0","10","0","0.75","517","0","0","0"
"0","0","0","10","0","6","3.82","0.8","0","0","0","20.72","1837.9","0","101101","4.79","0","0","0","127.7","0","0","0","2","0","0","31011","0","0","0","0","0","110","0","1","603.1","0","0","0"
"0","0","46.03","0","0","1","1.71","0.19","5.11","0","0","0","0","15","101201","2.51","0","0","0","32.89","0","0","0","0","0","0","31012","0","0","10000","0","0","0","0","0.28","296","0","0","0"
"0","0","55.23","0","0","2","2.05","0.28","7.66","0","0","0","0","30","101201","3.01","0","0","0","49.33","0","0","0","0","0","0","31012","0","0","20000","0","0","0","0","0.42","355.2","0","0","0"
"0","0","64.44","0","0","3","2.39","0.38","10.22","0","0","0","0","100","101201","3.51","0","0","0","65.78","0","0","0","0","0","0","31012","0","0","30000","0","0","0","0","0.56","414.4","0","0","0"
"0","0","73.64","0","0","4","2.73","0.47","12.77","0","0","0","0","120","101201","4.01","0","0","0","82.22","0","0","0","0","0","0","31012","0","0","40000","0","0","0","0","0.7","473.6","0","0","0"
"0","0","82.85","0","0","5","3.07","0.57","15.33","0","0","0","0","150","101201","4.51","0","0","0","98.67","0","0","0","0","0","0","31012","0","0","50000","0","0","0","0","0.84","532.8","0","0","0"
"0","0","1836.7","5","0","6","3.59","0.76","20.44","0","0","0","0","0","101201","5.27","0","0","0","131.6","0","90","0","2","0","0","31012","0","0","0","0","0","0","0","1.12","621.5","0","0","0"
"0","0","45.23","0","0","1","2.05","0.23","5.03","0","0","0","0","15","101301","2.16","0","0","0","32.28","0","0","0","0","0","0","31013","0","0","10000","0","0","0","0","0.24","290.5","0","0","0"
"0","0","54.28","0","0","2","2.46","0.35","7.55","0","0","0","0","30","101301","2.59","0","0","0","48.42","0","0","0","0","0","0","31013","0","0","20000","0","0","0","0","0.36","348.6","0","0","0"
"0","0","63.32","0","0","3","2.87","0.46","10.06","0","0","0","0","100","101301","3.02","0","0","0","64.56","0","0","0","0","0","0","31013","0","0","30000","0","0","0","0","0.48","406.7","0","0","0"
"0","0","72.37","0","0","4","3.28","0.58","12.58","0","0","0","0","120","101301","3.46","0","0","0","80.7","0","0","0","0","0","0","31013","0","0","40000","0","0","0","0","0.6","464.8","0","0","0"
"0","0","81.41","0","0","5","3.69","0.69","15.09","0","0","0","0","150","101301","3.89","0","0","0","96.84","0","0","0","0","0","0","31013","0","0","50000","0","0","0","0","0.72","522.9","0","0","0"
"0","0","1610","10","0","6","4.31","0.92","20.12","0","0","0","0","0","101301","4.54","0","0","0","129.2","0","90","0","2","0","0","31013","0","0","0","0","0","0","0","0.96","610.1","0","0","0"
"0","0","37.59","0","0","1","2.28","0.25","4.18","0","0","0","0","15","101401","2.51","0","0","0","37.03","0","0","0","0","0","0","31014","0","0","10000","0","0","0","0","0.28","333.2","0","0","0"
"0","0","45.11","0","0","2","2.74","0.38","6.27","0","0","0","0","30","101401","3.01","0","0","0","55.55","0","0","0","0","0","0","31014","0","0","20000","0","0","0","0","0.42","399.8","0","0","0"
"0","0","52.63","0","0","3","3.19","0.5","8.36","0","0","0","0","100","101401","3.51","0","0","0","74.06","0","0","0","0","0","0","31014","0","0","30000","0","0","0","0","0.56","466.5","0","0","0"
"0","0","60.14","0","0","4","3.65","0.63","10.45","0","0","0","0","120","101401","4.02","0","0","0","92.58","0","0","0","0","0","0","31014","0","0","40000","0","0","0","0","0.7","533.1","0","0","0"
"0","0","67.66","0","0","5","4.1","0.75","12.54","0","0","0","0","150","101401","4.52","0","0","0","111.1","0","0","0","0","0","0","31014","0","0","50000","0","0","0","0","0.84","599.8","0","0","0"
"0","0","2389","0","0","6","87.79","1","16.72","0","0","0","0","0","101401","88.27","0","0","0","148.2","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","1.12","699.7","0","0","0"
"0","0","40.9","0","0","1","1.94","0.22","4.54","0","0","0","0","15","101501","2.39","0","0","0","36.08","0","0","0","0","0","0","31015","0","0","10000","0","0","0","0","0.27","324.7","0","0","0"
"0","0","49.08","0","0","2","2.33","0.33","6.81","0","0","0","0","30","101501","2.87","0","0","0","54.12","0","0","0","0","0","0","31015","0","0","20000","0","0","0","0","0.41","389.6","0","0","0"
"0","0","57.26","0","0","3","2.72","0.44","9.08","0","0","0","0","100","101501","3.35","0","0","0","72.16","0","0","0","0","0","0","31015","0","0","30000","0","0","0","0","0.54","454.6","0","0","0"
"0","0","65.44","0","0","4","3.1","0.55","11.35","0","0","0","0","120","101501","3.82","0","0","0","90.2","0","0","0","0","0","0","31015","0","0","40000","0","0","0","0","0.68","519.5","0","0","0"
"0","0","73.62","0","0","5","3.49","0.66","13.62","0","0","0","0","150","101501","4.3","0","0","0","108.3","0","0","0","0","0","0","31015","0","0","50000","0","0","0","0","0.81","584.5","0","0","0"
"0","0","1965.9","10","0","6","4.07","0.88","18.16","0","0","0","0","0","101501","5.02","0","0","0","144.4","0","0","0","0","0","0","31015","0","0","0","0","0","0","0","1.08","681.9","0","0","0"
"0","0","0","0","0","1","1.94","0.22","0","0","0","4.92","44.32","15","101601","2.28","0","0","0","33.85","0","0","0","0","0","0","31016","0","0","10000","0","0","15","0","0.25","304.7","0","0","0"
"0","0","0","0","0","2","2.32","0.33","0","0","0","7.38","53.18","30","101601","2.73","0","0","0","50.77","0","0","0","0","0","0","31016","0","0","20000","0","0","15","0","0.37","365.6","0","0","0"
"0","0","0","0","0","3","2.71","0.44","0","0","0","9.84","62.04","100","101601","3.19","0","0","0","67.7","0","0","0","0","0","0","31016","0","0","30000","0","0","15","0","0.5","426.5","0","0","0"
"0","0","0","0","0","4","3.1","0.55","0","0","0","12.3","70.91","120","101601","3.64","0","0","0","84.62","0","0","0","0","0","0","31016","0","0","40000","0","0","15","0","0.62","487.4","0","0","0"
"0","0","0","0","0","5","3.49","0.66","0","0","0","14.76","79.77","150","101601","4.1","0","0","0","101.6","0","0","0","0","0","0","31016","0","0","50000","0","0","15","0","0.75","548.4","0","0","0"
"0","0","0","10","0","6","4.07","0.88","0","0","0","19.68","1973.1","0","101601","4.79","0","0","0","135.4","0","0","0","0","0","0","31016","0","0","0","0","0","15","0","1","639.7","0","0","0"
"0","0","0","0","0","1","1.94","0.22","0","0","0","6.04","54.34","15","101701","2.96","0","0","0","38.29","0","0","0","0","0","0","31017","0","0","10000","0","0","15","0","0.33","344.7","0","0","0"
"0","0","0","0","0","2","2.32","0.33","0","0","0","9.06","65.2","30","101701","3.55","0","0","0","57.43","0","0","0","0","0","0","31017","0","0","20000","0","0","15","0","0.49","413.6","0","0","0"
"0","0","0","0","0","3","2.71","0.44","0","0","0","12.08","76.07","100","101701","4.14","0","0","0","76.58","0","0","0","0","0","0","31017","0","0","30000","0","0","15","0","0.66","482.5","0","0","0"
"0","0","0","0","0","4","3.1","0.55","0","0","0","15.1","86.94","120","101701","4.73","0","0","0","95.72","0","0","0","0","0","0","31017","0","0","40000","0","0","15","0","0.82","551.4","0","0","0"
"0","0","0","0","0","5","3.49","0.66","0","0","0","18.12","97.81","150","101701","5.32","0","0","0","114.9","0","0","0","0","0","0","31017","0","0","50000","0","0","15","0","0.99","620.4","0","0","0"
"0","0","0","10","0","6","4.07","0.88","0","0","0","24.16","1944.2","0","101701","6.22","0","0","0","153.2","0","0","0","2","0","0","31017","0","0","0","0","0","15","0","1.32","723.7","0","0","0"
"0","0","42.15","0","0","1","2.39","0.27","4.68","0","0","0","0","15","101801","2.28","0","0","0","34.81","0","0","0","0","0","0","31018","0","0","10000","0","0","0","0","0.25","313.3","0","0","0"
"0","0","50.58","0","0","2","2.86","0.4","7.02","0","0","0","0","30","101801","2.73","0","0","0","52.21","0","0","0","0","0","0","31018","0","0","20000","0","0","0","0","0.37","376","0","0","0"
"0","0","59.01","0","0","3","3.34","0.54","9.36","0","0","0","0","100","101801","3.19","0","0","0","69.62","0","0","0","0","0","0","31018","0","0","30000","0","0","0","0","0.5","438.6","0","0","0"
"0","0","67.44","0","0","4","3.82","0.67","11.7","0","0","0","0","120","101801","3.64","0","0","0","87.02","0","0","0","0","0","0","31018","0","0","40000","0","0","0","0","0.62","501.3","0","0","0"
"0","0","75.87","0","0","5","4.3","0.81","14.04","0","0","0","0","150","101801","4.1","0","0","0","104.5","0","0","0","0","0","0","31018","0","0","50000","0","0","0","0","0.75","564","0","0","0"
"0","0","548.6","2","0","6","29.02","1.08","18.72","0","0","0","0","0","101801","26.79","0","0","0","139.3","0","0","0","0","0","0","31018","0","0","0","0","0","0","0","1","827.9","0","0","0"
