bc922f4bd92cb36a7d916d596f1e5ad69ec8b3bd6987ba5a8aed752f182c8f5f,5f4194da264bbe0d481e7691ff0306eb40b588b34b4317e10548a1944daf80ab,4ed295b405cf3c9ffcb27ef3440624990d8ad2a46ae06d1294f942707306606d,883492d85fe0a01f267dd61c6976b634b2f93143cc4cc5424a2d252adce4eb5b,b9dfe2342fb9e8f2baf10bf8f53a92a5fa25035d76ef4b2226eea8859a2bf2e7,42fa7c72e2b4139163d886d947e5d3f4b24bf99b92e6d42f367a4be214e76975,ac5b051d03feeafef2669c7695c5282250ca9e8f1b54dbe2096aad096d4efd55,1c944eaa6282d7085313fb7aab8fa999e21d1b6de59cdde4eb1eeb69bd123f40,4883628b5258a79316c12772e32d0cfa9560f503ef9ddb3d997159aed582d892,288a863bfb8af0b098a77c9c75ac4e6fdd50835716762e22245e346f68963efc,99d99d5194e76757a2c00f7da6d266a290dfdcabc34b1bb45a0f96d8d46ebcc4,0a7d1cc039a742db84d6b5c8ab757dfa390126aafc726d5430bf64d24ed2b487,b7b607263491f2582f15f1ca29b7e5ee2183d0d54e5f5cf1ef32289a81c71c89,eec9de5f38a3c7a7b77aa3cc47da522478f80c85f82b73582dd15ec85be80aca,c489b42faf575bb40b1196cd69a5444a5f71bc2629eb791ac36910ddf7f166b7,be64d0271db3b9a01fdd47b4d1aba9423f05bba6c5b91a1c66dd5812b43b94d6
"0","12003003","31020","0","0","12015002","0","0","0","0","0","12009002","0","0","0","0"
"0","12001002","31021","0","0","12014001","0","0","0","0","0","12005001","0","0","0","0"
"0","0","31022","0","0","0","0","0","0","205","0","0","0","0","0","0"
"0","0","31023","0","0","0","0","0","0","202","0","0","0","0","0","0"
"0","0","31025","0","0","0","0","0","0","205","0","0","0","0","0","0"
"0","0","31026","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","12007002","31027","0","0","12017002","0","0","0","0","0","12011002","0","0","0","0"
"0","12002003","31028","0","0","0","0","0","0","0","0","12009003","0","0","0","0"
"0","0","31029","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","12004003","31030","0","0","0","0","0","0","0","0","12010003","0","0","0","0"
"0","12007003","31031","0","0","0","0","0","0","0","0","12014002","0","0","0","0"
"0","12008003","31032","0","0","0","0","0","0","0","0","12012003","0","0","0","0"
"0","12006002","31033","0","0","0","0","0","0","0","0","12012001","0","0","0","0"
"0","0","31034","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","12016003","31036","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31037","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","12005003","31038","0","0","0","0","0","0","0","0","12012002","0","0","0","0"
"0","12001003","31040","0","0","12016001","0","0","0","0","0","12009001","0","0","0","0"
"0","0","31042","0","0","0","0","0","0","205","0","0","0","0","0","0"
"0","0","31043","0","0","0","0","0","0","205","0","0","0","0","0","0"
"0","12017003","31044","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31045","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","0","31046","0","0","0","0","0","0","202","0","0","0","0","0","0"
"0","12014003","31047","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","12005002","31048","0","0","12016002","0","0","0","0","0","12010002","0","0","0","0"
"0","12006003","31049","0","0","0","0","0","0","0","0","12011003","0","0","0","0"
"0","12004002","31050","0","0","0","0","0","0","0","0","12010001","0","0","0","0"
"0","0","31051","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","12003002","31052","0","0","0","0","0","0","0","0","12011001","0","0","0","0"
"0","0","31053","0","0","0","0","0","0","202","0","0","0","0","0","0"
"0","0","31054","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","12013003","31057","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","12003001","31058","0","0","12017001","0","0","0","0","0","12007001","0","0","0","0"
"0","12001001","31059","0","0","12013001","0","0","0","0","0","12004001","0","0","0","0"
"0","0","31060","0","0","0","0","0","0","204","0","0","0","0","0","0"
"0","12015003","31063","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31075","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31076","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31077","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31078","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31079","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31080","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31081","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","31082","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11001001","101011","11002001","0","11001010","0","0","0","0","0","11001005","0","0","0","0"
"0","11001006","101071","0","0","0","0","0","0","0","0","11002007","0","0","0","0"
"0","11001004","101101","0","0","0","0","0","0","0","0","11001008","0","0","0","0"
"0","11001009","101131","0","0","0","0","0","0","0","0","11002008","0","0","0","0"
"0","11001003","101161","0","0","12001001","0","0","0","0","0","11001005","0","0","0","0"
"0","11001007","101191","0","0","0","0","0","0","0","0","11002001","0","0","0","0"
"0","11001002","101251","11002006","0","11002002","0","0","0","0","0","11001007","0","0","0","0"
"0","11001001","101281","12001001","0","11002005","0","0","0","0","0","11001008","12001002","0","0","0"
"0","11001004","101371","0","0","0","0","0","0","0","0","11002002","0","0","0","0"
"0","11001006","101401","0","0","11002003","0","0","0","0","0","11001010","0","0","0","0"
"0","11001003","101431","12001001","0","11002007","0","0","0","0","0","11001006","12001003","0","0","0"
"0","11001002","101521","0","0","11002004","0","0","0","0","0","11001005","0","0","0","0"
"0","11001002","101551","11002003","0","11001009","0","0","0","0","0","11001004","12001002","0","0","0"
"0","11001001","101581","12001002","0","11002006","0","0","0","0","0","11002004","12003001","0","0","0"
"0","11001003","101611","11002008","0","11002005","0","0","0","0","0","11001007","0","0","0","0"
"0","11002001","102011","12002001","0","11003003","0","0","0","0","0","11002010","0","0","0","0"
"0","11003005","102013","0","0","12003001","0","0","0","0","0","11004003","0","0","0","0"
"0","11003006","102014","0","0","0","0","0","0","0","0","11004002","0","0","0","0"
"0","11003007","102041","0","0","12004003","0","0","0","0","0","11004003","0","0","0","0"
"0","11002006","102071","0","0","12002003","0","0","0","0","0","11003001","0","0","0","0"
"0","11003006","102101","0","0","0","0","0","0","0","0","11004001","0","0","0","0"
"0","11003005","102131","0","0","12001003","0","0","0","0","0","11004001","0","0","0","0"
"0","11002003","102162","0","0","12004001","0","0","0","0","0","11003007","0","0","0","0"
"0","11003003","102163","0","0","12003002","0","0","0","0","0","11004004","0","0","0","0"
"0","11002005","102191","0","0","0","0","0","0","0","0","11003004","0","0","0","0"
"0","11003004","102192","0","0","12003003","0","0","0","0","0","11004002","0","0","0","0"
"0","11002004","102221","0","0","11003005","0","0","0","0","0","11002012","0","0","0","0"
"0","11003004","102222","0","0","0","0","0","0","0","0","11004002","0","0","0","0"
"0","11002002","102251","0","0","12002002","0","0","0","0","0","11003002","0","0","0","0"
"0","11003003","102252","0","0","0","0","0","0","0","0","11004001","0","0","0","0"
"0","11002008","102281","0","0","0","0","0","0","0","0","11003010","0","0","0","0"
"0","0","102282","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102311","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102312","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102341","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102342","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102371","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102372","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102431","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102432","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11002011","102461","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102491","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102493","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102521","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11002011","102551","0","0","12002001","0","0","0","0","0","11003001","0","0","0","0"
"0","11003011","102552","12004001","0","12003003","0","0","0","0","0","11004007","0","0","0","0"
"0","11002010","102581","0","0","12001003","0","0","0","0","0","11003012","0","0","0","0"
"0","11003011","102582","12003002","0","12002003","0","0","0","0","0","11004008","0","0","0","0"
"0","11001010","102611","0","0","12002002","0","0","0","0","0","11002009","0","0","0","0"
"0","11002012","102612","0","0","0","0","0","0","0","0","11003002","0","0","0","0"
"0","0","102613","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102614","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103011","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103012","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103013","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103041","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103042","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103071","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103072","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103101","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103131","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103132","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103161","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103162","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103191","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103192","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103193","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103221","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103222","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103251","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103252","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103281","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103282","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103283","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103311","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103341","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103342","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103343","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103371","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103372","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103401","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103431","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103432","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103461","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103491","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103521","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103522","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103551","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103552","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103553","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103581","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103582","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103583","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103611","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103612","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103613","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","103614","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104011","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104012","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104013","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104014","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104041","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104042","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104043","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104044","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104071","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104072","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104073","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104074","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104102","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104103","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104104","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104131","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104132","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104133","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104134","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104161","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104162","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104163","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104164","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104191","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104192","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104193","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104194","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104221","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104222","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104223","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104251","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104252","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104253","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104281","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104282","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104283","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104311","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104312","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104313","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104341","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104342","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104343","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104371","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104372","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104373","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104401","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104402","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104431","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104432","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104433","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104461","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104462","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104463","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104491","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104521","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104522","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104523","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104551","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104552","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104553","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104554","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104581","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104582","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104583","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104611","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104612","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","104613","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105011","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105012","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105041","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105042","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105071","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105072","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105101","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105102","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105131","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105132","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105161","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105162","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105191","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105192","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105221","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105222","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105251","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105252","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105281","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105311","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105341","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105371","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105401","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105521","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105551","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105581","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","105611","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11004004","113011","0","0","0","0","0","0","0","0","11004012","0","0","0","0"
"0","11005004","113012","12007001","0","11006004","0","0","0","0","0","11005012","0","0","0","0"
"0","11006005","113013","12006003","0","11007002","0","0","0","0","0","11006011","0","0","0","0"
"0","11004003","113071","0","0","11005002","0","0","0","0","0","11005001","0","0","0","0"
"0","11005004","113101","0","0","11006001","0","0","0","0","0","11005011","0","0","0","0"
"0","11005006","113131","12005003","0","11006001","0","0","0","0","0","11005012","0","0","0","0"
"0","11005005","113162","0","0","11006002","0","0","0","0","0","11005011","0","0","0","0"
"0","11004006","113191","0","0","12003003","0","0","0","0","0","11005001","0","0","0","0"
"0","11004006","113221","0","0","11005002","0","0","0","0","0","11004013","0","0","0","0"
"0","11005013","113222","12006001","0","11007001","0","0","0","0","0","11006006","0","0","0","0"
"0","11004013","113252","12004002","0","11006003","0","0","0","0","0","11005005","0","0","0","0"
"0","11006007","113283","11008009","0","11008001","12006003","0","0","0","0","11007008","11009013","0","0","0"
"0","11005007","113342","0","0","0","0","0","0","0","0","11006002","0","0","0","0"
"0","11006009","113372","11008008","0","11008005","11009011","0","0","0","0","11007012","11008015","0","0","0"
"0","11005010","113401","12004003","0","11007001","12008003","0","0","0","0","11006006","12007003","0","0","0"
"0","11004010","113431","0","0","12005002","0","0","0","0","0","11005006","0","0","0","0"
"0","11004010","113521","0","0","0","0","0","0","0","0","11005003","0","0","0","0"
"0","11005007","113522","12004002","0","11007005","0","0","0","0","0","11006008","0","0","0","0"
"0","11004011","113551","12005003","0","11006007","0","0","0","0","0","11005008","0","0","0","0"
"0","11005011","113552","12006003","0","11007007","0","0","0","0","0","11006009","12007002","0","0","0"
"11009006","11006010","113553","11008007","0","11008002","11008013","0","12008003","0","0","11007013","11008010","0","11009012","12009001"
"0","11004011","113581","12005001","0","11006009","12007001","0","0","0","0","11005007","12006002","0","0","0"
"0","11004012","113611","11006014","0","11006005","0","0","0","0","0","11005009","0","0","0","0"
"12008002","11006011","113614","11008012","0","11008006","11009014","0","0","0","0","11007011","11009008","0","12009003","0"
"12008001","11007004","114011","11008005","0","11008001","11009002","0","0","0","0","11007008","11008010","0","12008003","0"
"0","11009005","114012","11010001","0","11009015","12009003","0","0","0","0","11009011","11010008","0","0","0"
"12013003","11011006","114013","11012010","0","11012001","12012003","0","0","0","0","11011012","12011003","0","0","0"
"12013003","11013006","114014","11014014","0","11014001","11015007","0","0","0","0","11013012","11015003","0","12014003","0"
"0","11007007","114041","11008006","0","11008001","12007003","0","0","0","0","11007011","11009001","0","0","0"
"0","11011008","114043","0","0","11012009","0","0","0","0","0","11011017","0","0","0","0"
"0","11009005","114072","11010014","0","11010004","0","0","0","0","0","11009009","0","0","0","0"
"0","11011004","114073","11012016","0","11012004","0","0","0","0","0","11011009","0","0","0","0"
"0","11009006","114102","11010015","0","11010002","0","0","0","0","0","11009012","0","0","0","0"
"0","11013007","114104","11014008","0","11014002","0","0","0","0","0","11013015","11015002","0","0","0"
"0","11009007","114132","11010013","0","11010003","0","0","0","0","0","11009010","12009001","0","0","0"
"0","11011008","114133","11012015","0","11012003","0","0","0","0","0","11011016","12012002","0","0","0"
"12015003","11013008","114134","11014007","0","11014002","11015008","0","0","0","0","11013016","11014013","0","12016001","0"
"0","11009004","114162","11010011","0","11010002","0","0","0","0","0","11009010","0","0","0","0"
"12013001","11013005","114164","11014006","0","11014001","11015004","0","0","0","0","11013010","11015001","0","0","0"
"0","11007005","114191","11008008","0","11008004","12007002","0","0","0","0","11007013","11009003","0","0","0"
"0","11011006","114193","11012014","0","11012001","0","0","0","0","0","11011013","12011002","0","0","0"
"12015002","11013006","114194","11014010","0","11014002","12014001","0","0","0","0","11013013","11015003","0","0","0"
"0","11007007","114221","11008007","0","11008004","11009002","0","0","0","0","11007010","11008014","0","0","0"
"0","11009008","114222","11010010","0","11010002","0","0","0","0","0","11009014","12010001","0","0","0"
"0","11011007","114223","11012012","0","11012002","0","0","0","0","0","11011014","0","0","0","0"
"0","11009007","114252","11010003","0","11009015","0","0","0","0","0","11009013","11010009","0","0","0"
"12015001","11013005","114254","11014009","0","11014001","12013002","0","0","0","0","11013011","11015006","0","0","0"
"0","11007009","114281","0","0","11009007","0","0","0","0","0","11008005","0","0","0","0"
"0","11007012","114341","0","0","11008012","0","0","0","0","0","11008007","0","0","0","0"
"0","11007013","114371","12008002","0","11008015","0","0","0","0","0","11008011","0","0","0","0"
"0","11008014","114461","0","0","11010004","0","0","0","0","0","11009009","0","0","0","0"
"11011007","11010008","114551","11010015","0","11010013","11011001","0","11011015","0","0","11010011","11010017","0","11011012","11012005"
"11013015","11012011","114552","11013001","0","11012015","11013012","0","11014011","0","0","11012013","11013007","0","11014008","12012002"
"11015013","11014004","114553","11015003","0","11014014","11015011","0","11016007","0","0","11014008","11015007","0","11016001","11016012"
"11015014","11014007","114554","11014014","0","11014013","11015008","0","12015003","0","0","11014011","11015004","0","12014002","0"
"11011016","11010007","114581","11010016","0","11010012","11011011","0","12010002","0","0","11010009","11011003","0","11012006","12011001"
"12012001","11012012","114582","11013011","0","11013003","11014010","0","12013001","0","0","11012016","11013016","0","12012003","12014001"
"11015010","11014006","114583","11014013","0","11014012","11015005","0","11016011","0","0","11014010","11015001","0","11016003","12014001"
"11011017","11010006","114611","11011002","0","11010014","11011014","0","12010001","0","0","11010010","11011009","0","11012007","0"
"11013017","11012010","114612","11013002","0","11012017","11013014","0","12013002","0","0","11012014","11013009","0","11014009","0"
"11015012","11014005","114613","11015002","0","11014012","11015009","0","11016009","0","0","11014009","11015006","0","11016002","11016014"
"0","11016006","115011","11017012","0","11017004","0","0","0","0","0","11016012","12017001","0","0","0"
"0","11016008","115041","0","0","11017008","0","0","0","0","0","11017003","0","0","0","0"
"0","11019007","115042","0","0","0","0","0","0","0","0","11019010","0","0","0","0"
"0","11016004","115071","11017011","0","11017001","0","0","0","0","0","11016009","0","0","0","0"
"0","11019006","115102","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11019007","115132","0","0","0","0","0","0","0","0","11019013","0","0","0","0"
"0","11016005","115161","12016002","0","11017007","0","0","0","0","0","11017001","0","0","0","0"
