112fa9995cc7bba9174b2bcdf03fd216a80d10c4602aa57c3648477f03af31d6,0d1b0a762f090e3b2277cfdbdc46bc3c46abcbd39400a72d69fcc8b7e9ad2efa,e352e5d90574ec047cac4be39e4f02b47a564eee8b8be98c751b0ac383c0a5cd,efcf8a7baaf417d167d749700bf8629a81200ed447991207f29c494562c58865,ae5c318f6ad3b2245aa913b067a834a58dec2fd50eaef66e1784f06b677fbdd5,7e53a2836dd8cff53340f80ec04026fe5035cd45550a0220bb254ae5508304fd,70e1add015456565e4a515e81456f9e89e2c66eba8b999207779ef65e194dabf,67731c137b2a84c64f5d669a6688e7414b3ed5dc900239d95732ec432b3b68ed,4a5c1906514384775796c64625c8cc277de728628db50ff521ef8f0e3e0a6eb2,a4a14b1d216e9f06fc5c77151e3f76af46f7b1f273e546f1b8e200aff7b39cf0,9013322b5e4a0fa61bfe60fa091bc64a303fd8166c667a110bf9f7c434465c93,7d9c6643e9415a26bae3e510d18172cd374d60c7f7ffcb895ff14db9852bcc14,3553d19dd209397fb2c457b89d56303a302755885a14f718a834e6bc7c8e570a
"0","3120002","0","1","白皮膚","0","1","金髮","黑髮美女","0","0","0","藍色的"
"0","3120006","0","0","制裁","0","1","反對","批准","0","1","0","討伐"
"0","3120007","0","1","Sea","0","1","Salt Water","Dam","0","0","0","Distilled Water"
"0","3120008","0","1","美味多汁的","0","1","性感的","豪華的","0","0","0","悠閒的"
"0","3120010","0","1","精力恢復","0","1","茶點","提神物","0","1","0","重新再來"
"0","3120011","0","0","古樸的","0","1","大量的","古怪的","0","1","0","熟悉的"
"0","3120012","0","1","見獵心喜","0","0","三心二意","見異思遷","0","1","0","七上八下"
"0","3120013","0","1","滴水穿石","0","1","百折不撓","滄海桑田","1","0","0","精衛填海"
"0","3120014","0","1","眉頭不伸","0","1","愁山悶海","灰身滅智","0","0","0","豆重榆瞑"
"0","3120015","0","1","樂嗟苦咄","0","0","大喜若狂","心花怒放","0","1","0","幸災樂禍"
"0","3120016","0","1","席不暇暖","0","0","宵衣旰食","孜孜不倦","1","1","0","夙興夜寐"
"0","3121001","0","1","垃圾貓","0","1","羅莉老太婆","混帳精靈族","0","0","0","該死眼鏡女"
"0","3121002","0","1","創造","0","1","物件","鏡子","0","0","0","阿瓦隆"
"0","3130001","0","1","仙姿玉色","0","1","秀色可餐","沈腰潘鬢","0","0","0","龐眉皓髮"
"0","3130002","0","1","視如敝屣","0","0","視若無睹","袖手旁觀","0","1","0","視如草芥"
"0","3130004","0","1","四面受敵","0","1","前所未聞","五里夢中","0","0","0","嫌妻良母"
"0","3130005","0","1","光明正大","0","1","專心一意","自炊自擂","0","0","0","一期一繪"
"0","3130006","0","1","山明水秀","0","1","眉開眼笑","千鈞一髮","0","1","0","單刀直人"
"0","3130007","0","1","三位一體","0","1","三人成虎","垂頭喪氣","0","1","0","惺味盎然"
"0","3130010","0","1","間不容髮","0","1","一髮千鈞","如箭在弦","1","0","0","當風秉燭"
"0","3130011","0","0","如魚得水","0","1","順水推舟","下坂走丸","1","1","0","洪爐燎髮"
"0","3130013","0","1","山盟海誓","0","0","連枝比翼","漏泄春光","1","0","0","伉儷情深"
"0","3130014","0","0","見多識廣","0","1","事不師古","老馬識途","1","1","0","身經百戰"
"0","3130016","0","1","白眉赤眼","0","0","針鋒相對","水火不容","1","1","0","龍爭虎鬥"
"0","3131001","0","1","血盟","0","1","煉獄","戰記","0","0","0","真空"
"0","3131002","0","1","銷魂","0","1","絕頂","旅行","0","0","0","妄想"
"0","3210001","0","1","茄子","0","1","番茄","黃瓜","0","1","0","白蘿蔔"
"0","3210002","0","1","腎臟","0","1","肺","肝臟","0","0","0","心臟"
"0","3210003","0","1","消化系統","0","1","呼吸系統","循環系統","0","1","0","排泄系統"
"0","3210005","0","1","章魚","0","1","烏賊","海參","0","0","0","海葵"
"0","3210006","0","1","無尾熊","0","1","袋鼠","山豬","0","0","0","樹懶"
"0","3210008","0","1","丹鳥","0","1","火金姑","臭蟲","0","0","0","月娘"
"0","3210009","0","1","白粉蝶","0","1","斑緣點粉蝶","斑緣點藍蝶","0","0","0","斑緣點赤蝶"
"0","3210010","0","1","中指","0","1","小指","食指","0","0","0","拇指"
"0","3210011","0","1","B型","0","1","A型","C型","0","0","0","D型"
"0","3210013","0","1","蛤蜊","0","1","蜆","寄居蟹","0","0","0","蝦子"
"0","3210014","0","1","馬","0","1","兔子","獅子","0","0","0","狼"
"0","3210015","0","1","鹿","0","1","犀牛","熊","0","0","0","無尾熊"
"0","3211001","0","1","初音","0","1","鈴奈","禊","0","0","0","咲戀"
"0","3211002","0","1","嘉夜","0","1","帆稀","祈梨","0","1","0","美冬"
"0","3220001","0","1","蜘蛛","0","1","蜈蚣","螞蟻","0","0","0","水黽"
"0","3220002","0","1","蚯蚓","0","1","蝗蟲","青蛙","0","0","0","人類"
"0","3220003","0","1","岩魚","0","1","鹿角魚","飛魚","0","0","0","鮟鱇魚"
"0","3220006","0","1","鬥魚","0","1","孔雀魚","金魚","0","0","0","青鱂魚"
"0","3220007","0","1","風信子","0","1","鬱金香","向日葵","0","0","0","蒲公英"
"0","3220009","0","1","抹香鯨","0","1","露脊鯨","藍鯨","0","1","0","鯨鯊"
"0","3220011","0","1","穿山甲","0","1","台灣黑熊","日本松雀鷹","0","1","0","亞洲錦蛙"
"0","3220012","0","1","哈密瓜","0","1","西瓜","草莓","0","1","0","香蕉"
"0","3220013","0","1","光照","0","1","水","二氧化碳","0","1","0","氧氣"
"0","3220014","0","1","蚤狀溞","0","1","水綿","團藻","0","1","0","寬翅紡織娘"
"0","3220015","0","1","巴哥","0","1","吉娃娃","西施","0","1","0","索馬利"
"0","3220016","0","1","毛毛蟲","0","1","綠介殼蟲","海蟑螂","0","0","0","眼蟲"
"0","3221001","0","1","美美","0","1","莫妮卡","優花梨","0","0","0","鏡華"
"0","3221002","0","1","栞","0","1","智","莫妮卡","0","1","0","初音"
"0","3230001","0","1","羊","0","1","牛","老鼠","0","0","0","獅子"
"0","3230004","0","0","山貓","0","1","海鷗","獅子","1","1","0","老虎"
"0","3230005","0","1","琺瑯質","0","1","象牙質","牙骨質","0","1","0","牙齦"
"0","3230006","0","1","藍腹鷴","0","1","帝雉","台灣藍鵲","0","1","0","黑面琵鷺"
"0","3230007","0","1","仙人掌型","0","1","白頭翁開","單瓣型","0","1","0","羅塞塔型"
"0","3230008","0","1","山椒魚","0","1","鱷魚","海豚","0","0","0","日本獼猴"
"0","3230010","0","1","蝙蝠","0","1","飛鼠","兀鷲","0","0","0","雕鴞"
"0","3230011","0","1","海豚","0","1","鼯鼠","企鵝","0","0","0","鴕鳥"
"0","3230012","0","0","蠑螈","0","1","壁虎","蝙蝠","1","1","0","蝸牛"
"0","3230013","0","1","胸","0","1","頭","腹","0","1","0","屁股"
"0","3230014","0","1","大天鵝","0","1","燕子","白枕鶴","0","1","0","麻雀"
"0","3230016","0","1","烏龜","0","1","蛇","蝙蝠","0","0","0","人類"
"0","3231001","0","1","雪菲","0","1","可可蘿","貪吃佩可","0","0","0","凱留"
"0","3231002","0","1","怜","0","1","可可蘿","帆稀","0","1","0","拉比林斯達"
"0","3310001","0","1","4","0","1","2","1","0","0","0","3"
"0","3310003","0","1","鋁","0","1","銀","銅","0","0","0","金"
"0","3310005","0","1","尺","0","1","公尺","英吋","0","1","0","法拉"
"0","3310006","0","1","餘弦","0","1","正弦","正切","0","1","0","多切"
"0","3310007","0","1","菱形","0","1","正方形","長方形","0","1","0","扇形"
"0","3310008","0","1","215","0","1","405","827","0","0","0","112"
"0","3310009","0","1","E","0","1","L","D","0","1","0","A"
"0","3310010","0","0","鋁","0","1","鐵","金","1","1","0","銀"
"0","3310012","0","1","氫氧化鈉水溶液","0","1","肥皂水","蒸餾水","0","0","0","硝酸"
"0","3310013","0","1","深藍色","0","1","紅色","綠色","0","1","0","桃色"
"0","3310014","0","1","5","0","1","6","4","0","0","0","3"
"0","3310015","0","1","4:1","0","0","10:6","15:9","0","1","0","12:8"
"0","3311001","0","1","大間","0","1","索爾之塔","蘭德索爾","0","1","0","芭菲之城城鎮"
"0","3311002","0","1","芭菲之城城鎮","0","1","FUN FUN農場","索爾之塔","0","0","0","大間"
"0","3320001","0","1","積雨雲","0","1","魚鱗雲","捲積雲","0","1","0","蜘蛛雲"
"0","3320002","0","1","牛郎星","0","1","天津四","織女星","0","1","0","心宿二"
"0","3320003","0","1","施力點","0","1","支點","抗力點","0","1","0","交點"
"0","3320004","0","1","對流","0","1","傳導","輻射","0","1","0","反射"
"0","3320005","0","1","11111","0","0","111","111111","0","1","0","1111"
"0","3320007","0","1","藍色","0","1","紅色","綠色","0","1","0","黃色"
"0","3320008","0","1","天王星","0","1","地球","海王星","0","1","0","冥王星"
"0","3320010","0","1","天鷹座","0","1","天鵝座","小犬座","0","0","0","大犬座"
"0","3320011","0","1","鹽酸","0","1","檸檬果汁","鹽水","0","0","0","氨水溶液"
"0","3320014","0","1","溴","0","1","氯","氧氣","0","0","0","二氧化碳"
"0","3320015","0","1","為最輕的氣體","0","1","與氧混合燃燒會發出聲響","顏色為水藍色","0","0","0","會發出刺鼻味道"
"0","3320016","0","1","2","0","1","3","1","0","0","0","0"
"0","3321001","0","1","月光學院","0","1","小小甜心","墨丘利財團","0","0","0","王宮騎士團"
"0","3321002","0","1","鼻喉保濕效果","0","1","清涼效果","美膚效果","0","0","0","保溫效果"
"0","3330001","0","1","豺狼座","0","1","大犬座","大熊座","0","1","0","綿羊座"
"0","3330002","0","1","參宿七","0","1","參宿四","牛郎星","0","0","0","天狼星"
"0","3330003","0","1","玄武岩","0","1","流紋岩","安山岩","0","1","0","閃長岩"
"0","3330004","0","1","鎂","0","1","鈣","鋁","0","0","0","鉀"
"0","3330007","0","1","碳","0","1","氧","氮","0","0","0","氫"
"0","3330010","0","1","2×2×5×5","0","1","10的二次方","根號1000","0","0","0","6!"
"0","3330011","0","1","根號225","0","1","4+5+6","2×3×4","0","0","0","112÷7"
"0","3330012","0","1","氫","0","1","碳","氧","0","1","0","氮"
"0","3330013","0","1","硝酸","0","1","鹽酸","硫酸","0","0","0","氫氧化鈉"
"0","3330014","0","1","弱核力","0","1","強核力","熱力","1","0","0","電磁力"
"0","3330015","0","1","氯","0","1","氟","矽","0","0","0","氮"
"0","3330016","0","1","鑽石","0","1","石墨","富勒烯","0","1","0","臭氧"
"0","3331001","0","1","佩特羅大森林","0","1","卡斯塔利亞樹林","刻瑞斯森林","0","0","0","伊麗絲樹海"
"0","3331002","0","1","赫里克巨木","0","1","席歐涅樹林","柔卡絲塔岩山","0","1","0","阿爾巴岸堤"
"0","3410001","0","1","廁所","0","1","浴室","廚房","0","1","0","玄關"
"0","3410002","0","1","教育部","0","1","國防部","移民署","0","0","0","警政署"
"0","3410003","0","1","瓦楞紙","0","1","雜誌","報紙","0","1","0","螢光燈"
"0","3410004","0","1","綠色","0","1","金色","藍色","0","1","0","銀色"
"0","3410005","0","1","塞馬運河","0","0","巴拿馬運河","蘇伊士運河","1","1","0","基爾運河"
"0","3410006","0","1","藍色","0","1","紅色","黃色","0","1","0","紫色"
"0","3410007","0","1","廢物利用","0","1","減少使用","回收","0","1","0","重新開始"
"0","3410008","0","1","祖父","0","1","妻","孫","0","1","0","摯友"
"0","3410010","0","1","切絲","0","1","切末","切片","0","1","0","切手"
"0","3410011","0","1","豆腐","0","1","納豆","豆漿","0","1","0","豆瓣醬"
"0","3410013","0","1","白胡椒","0","1","黑胡椒","粉紅胡椒","0","1","0","紅胡椒"
"0","3410015","0","1","普洱","0","1","烏龍","茉莉","0","1","0","藍山"
"0","3411001","0","1","怜","0","1","優衣","日和","0","1","0","香織"
"0","3411002","0","1","禊","0","1","美美","鏡華","0","1","0","優妮"
"0","3420001","0","1","煤","0","1","石油","天然氣","0","1","0","木柴"
"0","3420002","0","1","立法","0","1","司法","行政","0","1","0","憲法"
"0","3420003","0","1","水費","0","1","電費","電車車費","0","0","0","報紙費"
"0","3420004","0","1","財源廣進","0","1","闔家平安","富貴有餘","0","1","0","黃道吉日"
"0","3420005","0","1","多雲時陰","0","1","陰時多雲","晴時多雲","0","1","0","多霧時陰"
"0","3420007","0","1","３號電池","0","1","１號電池","４號電池","0","1","0","７號電池"
"0","3420009","0","1","鐘錶起子","0","1","組合型螺絲起子","電動螺絲起子","0","1","0","心型起子"
"0","3420010","0","1","老豆腐","0","1","嫩豆腐","凍豆腐","0","1","0","吞豆腐"
"0","3420011","0","1","奶油","0","1","起司","優格","0","1","0","美乃滋"
"0","3420012","0","1","炒蛋","0","1","歐姆蛋","火腿蛋鬆餅","0","1","0","薄切生肉"
"0","3420014","0","1","糯米","0","1","粳米","口米","0","0","0","酢米"
"0","3420015","0","1","義大利直麵","0","1","烏龍麵","冷麥麵","0","1","0","蕎麥麵"
"0","3421001","0","1","禊","0","1","美美","鏡華","0","1","0","碧"
"0","3421002","0","1","稀有轉蛋","0","1","珍稀轉蛋","巡遊轉蛋","0","0","0","飯糰轉蛋"
"0","3430001","0","1","Z","0","1","E","G","0","0","0","P"
"0","3430002","0","1","法國","0","1","希臘","加拿大","1","0","0","土耳其"
"0","3430004","0","1","高血糖","0","1","高血壓","高血脂","0","1","0","高血栓"
"0","3430005","0","1","大黑天","0","1","惠比壽","布袋","0","1","0","達摩"
"0","3430007","0","1","噪音","0","1","地層下陷","震動","0","1","0","流感"
"0","3430008","0","1","助行器","0","1","輪椅","輪椅坡道","0","1","0","電扶梯"
"0","3430009","0","1","幼稚園兒童","0","1","剛出生半年","小學三年級生","0","0","0","國中三年級生"
"0","3430010","0","1","油","0","1","醋","蛋","0","1","0","牛奶"
"0","3430011","0","1","威士忌","0","1","燒酎","啤酒","0","1","0","紅酒"
"0","3430012","0","1","F","0","0","C","V","1","1","0","D"
"0","3430013","0","1","鼠田草","0","1","芹菜","白蘿蔔","0","1","0","香菜"
"0","3430015","0","1","穀麥","0","1","玉米片","燕麥片","0","1","0","莎樂美腸"
"0","3431001","0","1","夏日遊戲的霸者","0","1","絕不退讓的夏日遊戲","旗子不能讓出","0","0","0","沙灘的公主殿下"
"0","3431002","0","1","海岸的強棒","0","1","海岸的4號見習隊員","海岸屹立不搖的4號","0","1","0","噗吉好球"
"0","3510001","0","1","圍棋","0","1","黑白棋","西洋棋","0","1","0","將棋"
"0","3510002","0","1","長笛","0","1","尺八","直笛","0","1","0","小提琴"
"0","3510003","0","1","單簧管","0","1","太鼓","尺八","0","1","0","網路"
"0","3510004","0","1","皇后","0","1","兵","主教","0","1","0","大將"
"0","3510005","0","1","車","0","1","將","砲","0","1","0","槍"
"0","3510006","0","1","扭扭遊戲","0","1","大富翁","飛鏢","0","1","0","撲克牌"
"0","3510007","0","1","４","0","1","３","１","0","1","0","２"
"0","3510008","0","1","吃","0","1","碰","槓","0","1","0","自摸"
"0","3510009","0","1","La","0","1","Fa","Ti","0","0","0","Mi"
"0","3510013","0","1","低音提琴","0","1","小提琴","管風琴","0","0","0","長笛"
"0","3510014","0","1","定音鼓","0","1","鈴鼓","三角鐵","0","1","0","貝斯"
"0","3510015","0","1","低音管","0","1","長笛","小號","0","0","0","低音號"
"2","3511001","4","1","","1","1","","","0","0","3",""
"0","3511002","0","1","純淨記憶碎片","0","1","公主寶珠","記憶碎片","0","1","0","公主之心"
"0","3520001","0","1","將軍","0","1","欠行","演員","0","0","0","順子"
"0","3520002","0","1","雙六","0","1","骰寶","麻將","0","1","0","花牌"
"0","3520003","0","1","紅眼啤酒","0","1","血腥瑪麗","螺絲起子","0","0","0","琴通寧"
"0","3520004","0","1","小提琴","0","1","中提琴","大提琴","0","1","0","吉他"
"0","3520005","0","1","吃到一半把筷子平放在碗上","0","1","舉筷不定","用筷子刺食物","0","1","0","蓋筷"
"0","3520006","0","0","落語","0","1","相聲","漫才","1","1","0","歌舞伎"
"0","3520009","0","1","玉米","0","1","馬鈴薯","小麥","0","1","0","燕麥"
"0","3520010","0","1","Grand","0","1","Upright","Electric","0","1","0","Great"
"0","3520011","0","1","梅","0","1","櫻","桃","0","0","0","椿"
"0","3520012","0","1","D","0","1","C","K","0","0","0","Q"
"0","3520015","0","1","白色","0","1","黑色","灰色","0","1","0","紅色"
"0","3520016","0","1","U","0","1","S","V","0","1","0","E"
"0","3521001","0","1","薄荷","0","1","香草","巧克力","0","0","0","草莓"
"0","3521002","0","1","葡萄","0","1","草莓","奇異果","0","1","0","哈密瓜"
"0","3530001","0","1","紅色","0","1","奇數","1～12","0","1","0","40"
"0","3530002","0","0","蜂蜜","0","1","果泥","母乳","1","0","0","堅果"
"0","3530003","0","1","巴拉萊卡琴","0","1","三味線","吉他","0","0","0","貝斯"
"0","3530005","0","1","A","0","1","J","９","0","0","0","２"
"0","3530006","0","1","Copy","0","1","Carbon","Creative","0","0","0","Call"
"0","3530007","0","1","旦","0","1","生","靜","0","0","0","妞"
"0","3530008","0","1","Color","0","1","Cut","Carat","0","1","0","Cabon"
"0","3530010","0","1","5000","0","1","10000","1000","0","1","0","2500"
"0","3530011","0","1","短笛","0","1","長笛","雙簧管","0","0","0","單簧管"
"0","3530012","0","1","同花","0","1","順子","葫蘆","0","1","0","三對"
"0","3530013","0","1","吹牛","0","1","21點","大富豪","0","1","0","遊艇"
"0","3530016","0","1","蝶","0","1","豬","鯉","0","0","0","銀杏"
"0","3531001","0","0","七七香","0","1","智","鏡華","1","1","0","栞"
"0","3531002","0","1","奢侈鯛魚燒","0","1","包果凍紅豆鯛魚燒","彩虹鯛魚燒","0","0","0","白金鯛魚燒"
"0","3610003","0","0","單槓","0","1","舞蹈","平衡木","1","1","0","吊環"
"0","3610004","0","1","球拍","0","1","連指手套","球棒","0","0","0","棒球手套"
"0","3610005","0","1","棒球","0","1","網球","足球","0","0","0","籃球"
"0","3610006","0","1","弓道","0","1","射箭","劍道","0","0","0","袋棍球"
"0","3610007","0","1","滑雪","0","1","游泳","摔角","0","0","0","柔道"
"0","3610008","0","1","羽球","0","1","排球","網球","0","1","0","籃球"
"0","3610010","0","1","溜冰","0","1","滑雪","網球","0","0","0","衝浪"
"0","3610011","0","0","前鋒","0","1","守門員","中場","1","1","0","後衛"
"0","3610012","0","1","足球","0","1","冰上曲棍球","網球","0","0","0","棒球"
"0","3610013","0","1","擊劍","0","1","劍道","摔角","0","0","0","跳傘"
"0","3610014","0","1","柔道","0","1","摔角","拳擊","0","1","0","劍道"
"0","3610015","0","1","浮潛","0","1","衝浪","跳傘","0","0","0","拳擊"
"0","3611001","0","1","黑月守護像","0","1","狂怒綠龍","波賽頓‧嵐擊之槍","0","1","0","賈巴沃克"
"0","3611002","0","1","空花","0","1","望","莉瑪","0","0","0","宮子"
"0","3620001","0","1","50m","0","1","25m","100m","0","0","0","15m"
"0","3620002","0","1","刺","0","1","雙刀流","掃堂腿","0","0","0","出到場外"
"0","3620003","0","1","胴","0","1","面","小手","0","1","0","小腿"
"0","3620006","0","1","腹滾式","0","1","背越式","剪式","0","1","0","三段式"
"0","3620007","0","1","Count-up","0","1","板球","Zero One","0","1","0","倒數"
"0","3620008","0","0","正四角形","0","0","正三角形","正五角形","1","1","0","正六角形"
"0","3620009","0","1","白色","0","1","紅色","黑色","0","0","0","藍色"
"0","3620010","0","1","腳踏車","0","1","游泳","長跑","0","1","0","鉛球"
"0","3620013","0","1","７號球","0","1","９號球","５號球","0","0","0","11號球"
"0","3620014","0","0","硬舉","0","1","引體向上","深蹲","1","1","0","臥推"
"0","3620015","0","1","Second Baseman","0","1","First Baseman","Left Fielder","0","0","0","Right Fielder"
"0","3620016","0","1","自由式","0","1","希羅式角力","組隊","0","0","0","全方位"
"0","3621001","0","1","法師石像鬼","0","1","石像鬼‧魔幻","石像鬼‧炸裂","0","0","0","石像鬼"
"0","3621002","0","1","咲戀（夏日）","0","1","莫妮卡","花凜","0","1","0","愛梅斯"
"0","3630001","0","0","５號","0","0","１號","７號","1","1","0","10號"
"0","3630003","0","1","極限運動","0","1","板球","釣魚","0","0","0","火箭"
"0","3630004","0","0","羽毛球","0","1","排球","回力球","1","1","0","網球"
"0","3630005","0","1","下旋式發球","0","0","平擊式發球","吊臂式發球","1","0","0","側旋式發球"
"0","3630006","0","1","副將","0","1","大將","准將","0","0","0","將軍"
"0","3630007","0","1","打者","0","1","捕手","投手","0","0","0","游擊手"
"0","3630008","0","1","關脇","0","1","大關","小結","0","1","0","橫綱"
"0","3630010","0","1","跳馬","0","1","地板","單槓","0","0","0","雙槓"
"0","3630012","0","1","橫拍","0","1","直拍","側拍","0","0","0","斜拍"
"0","3630013","0","1","大前鋒","0","1","得分後衛","進攻後衛","0","0","0","中場"
"0","3630014","0","1","中衛","0","1","跑衛","線衛","0","1","0","得分後衛"
"0","3630016","0","1","舉球員","0","1","自由球員","扣球員","0","0","0","中央阻擋"
"0","3631001","0","1","水靈破壞者","0","1","蒼海之斧‧諾亞","湛藍之血","0","0","0","蓋亞戰斧"
"0","3631002","0","1","颶風‧愛與夢","0","1","延展愛意","利維坦之槍","0","1","0","霸海姬‧龍征冥風裂波斬"
