30d38732184e99fd3d399465b7eb37306f84ce20b0bba5984c5e1f87eb59fa86,cfa4ce561bff333175cffd163909566aceeb94ea94b2bb563a3ff471b9f77bdc,ddfac1a03d35beb3699ce2395ed6704b60112cf8c1924ee17b8af39a2246c87b,3d9121aeaac3463913ebd2d45f1580304fafca54247431d14f8f9e4670d965d2,a6a7f030ab1c279dd36ff5554611b4bafee60aa804f43ca116cf170e759fa9d8,ded7d659573cc1852db8ed58bd48eb69d10de7a2b0ce9aaa9765ebd032f465a0,1ae0bb19852310f49be004f94c4589b9eb4f5d7dcd78c1e58fd499f42304e0da,05b9e25546374abc6140ed715927208fb4fed794d595d95e938a6af2154bca73,6ddc4bcc29fcfdf8e29250e8dc55aa37e827cef6ea9d694b2407111ec927f66e,8401c24802081ae6c260ee50d1e29d0c04319dfe5469f78534e8c077c18c08b3,38c3bc194e932bb56a89dd7b6067d3c295ea33ecc02b3ef1947edbd9ac31f7c5,55ee1999397e6e3c7daa41f7c40331767923005350d639ed933d7d1c684887fc,36f8b2d4a52bf40c04c63e6285d2ca7d1c23430e9a877f31e154df477fd3582e,9c86e4cee567cd8cec68bde6dea2f9d3b4ab0b05b5f4a5a384a171ed3f47de01,1986bb017d3424931c3fd19cd1bb3dbcb7b420bf1fbe3d7ea8f0f9f4cc0e3b0a,191403bd7b3729a7014753591c37f0a971cb0caeb151dbcc1ab851fa181075c2,093d26d570fdd2ea33b088ad209b6178d751b89358c3db702f4b8f4bee8b4226,97e7d1f8927fa285d18f5103a3f2b376ab140e52e4109fa31847abb639271e04,5605fc35e59e4bb91a3b384cf003d65a665e6faca61c96279b8e6264a29efc64,419bb821391e9ad37508a129c69722c606e267ab9b421f07173a74b1f0425a80,1be7990e61c4f9edb5e91a1d975ae2025e45078d945558490420dafaf6cf803d
"2021/01/26 04:59:59","2021/01/26 04:59:59","1029","2020/12/26 05:00:00","90","0","0","0","40004","2021/01/08 16:00:00","1","2020/12/31","25","2020/12/31","2020/12/30 23:59:59","101172","101172","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/02/24 04:59:59","2021/02/24 04:59:59","1030","2021/01/26 05:00:00","90","0","0","0","40004","2021/02/09 16:00:00","1","2021/01/31","25","2021/01/31","2021/01/30 23:59:59","101192","101192","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/03/26 04:59:59","2021/03/26 04:59:59","1031","2021/02/24 05:00:00","90","0","0","0","40004","2021/03/08 16:00:00","1","2021/03/01","25","2021/03/01","2021/02/28 23:59:59","101202","101202","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/04/26 04:59:59","2021/04/26 04:59:59","1032","2021/03/26 05:00:00","90","0","0","0","40004","2021/04/09 16:00:00","1","2021/03/31","25","2021/03/31","2021/03/30 23:59:59","101292","101292","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/05/27 04:59:59","2021/05/27 04:59:59","1033","2021/04/26 05:00:00","90","0","0","0","40004","2021/05/11 16:00:00","1","2021/05/01","25","2021/05/01","2021/04/30 23:59:59","101302","101302","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/06/26 04:59:59","2021/06/26 04:59:59","1034","2021/05/27 05:00:00","90","0","0","0","40004","2021/06/09 16:00:00","1","2021/06/01","25","2021/06/01","2021/05/31 23:59:59","101441","101441","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/07/27 04:59:59","2021/07/27 04:59:59","1035","2021/06/26 05:00:00","90","0","0","0","40004","2021/07/09 16:00:00","1","2021/07/01","25","2021/07/01","2021/06/30 23:59:59","101452","101452","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/08/27 04:59:59","2021/08/27 04:59:59","1036","2021/07/27 05:00:00","90","0","0","0","40004","2021/08/10 16:00:00","1","2021/08/01","25","2021/08/01","2021/07/31 23:59:59","101562","101562","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/09/26 04:59:59","2021/09/26 04:59:59","1037","2021/08/27 05:00:00","90","0","0","0","40004","2021/09/10 16:00:00","1","2021/09/01","25","2021/09/01","2021/08/31 23:59:59","101011","101011","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/10/27 04:59:59","2021/10/27 04:59:59","1038","2021/09/26 05:00:00","90","0","0","0","40004","2021/10/08 16:00:00","1","2021/10/01","25","2021/10/01","2021/09/30 23:59:59","101021","101021","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/11/26 04:59:59","2021/11/26 04:59:59","1039","2021/10/27 05:00:00","90","0","0","0","40004","2021/11/10 16:00:00","1","2021/11/01","25","2021/11/01","2021/10/31 23:59:59","101042","101042","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2021/12/27 04:59:59","2021/12/27 04:59:59","1040","2021/11/26 05:00:00","90","0","0","0","40004","2021/12/09 16:00:00","1","2021/12/01","25","2021/12/01","2021/11/30 23:59:59","101162","101162","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/01/27 04:59:59","2022/01/27 04:59:59","1041","2021/12/27 05:00:00","90","0","0","0","40004","2022/01/11 16:00:00","1","2022/01/01","25","2022/01/01","2021/12/31 23:59:59","101172","101172","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/02/24 04:59:59","2022/02/24 04:59:59","1042","2022/01/27 05:00:00","90","0","0","0","40004","2022/02/11 16:00:00","1","2022/02/01","25","2022/02/01","2022/01/31 23:59:59","101192","101192","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/03/27 04:59:59","2022/03/27 04:59:59","1043","2022/02/24 05:00:00","90","0","0","0","40004","2022/03/09 16:00:00","1","2022/03/01","25","2022/03/01","2022/02/28 23:59:59","101202","101202","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/04/26 04:59:59","2022/04/26 04:59:59","1044","2022/03/27 05:00:00","90","0","0","0","40004","2022/04/11 16:00:00","1","2022/04/01","25","2022/04/01","2022/03/31 23:59:59","101292","101292","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/05/27 04:59:59","2022/05/27 04:59:59","1045","2022/04/26 05:00:00","90","0","0","0","40004","2022/05/09 16:00:00","1","2022/05/01","25","2022/05/01","2022/04/30 23:59:59","101302","101302","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/06/26 04:59:59","2022/06/26 04:59:59","1046","2022/05/27 05:00:00","90","0","0","0","40004","2022/06/10 16:00:00","1","2022/06/01","25","2022/06/01","2022/05/31 23:59:59","101441","101441","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/07/27 04:59:59","2022/07/27 04:59:59","1047","2022/06/26 05:00:00","90","0","0","0","40004","2022/07/08 16:00:00","1","2022/07/01","25","2022/07/01","2022/06/30 23:59:59","101452","101452","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/08/27 04:59:59","2022/08/27 04:59:59","1048","2022/07/27 05:00:00","90","0","0","0","40004","2022/08/09 16:00:00","1","2022/08/01","25","2022/08/01","2022/07/31 23:59:59","101562","101562","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/09/26 04:59:59","2022/09/26 04:59:59","1049","2022/08/27 05:00:00","90","0","0","0","40004","2022/09/08 16:00:00","1","2022/09/01","25","2022/09/01","2022/08/31 23:59:59","101011","101011","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/10/27 04:59:59","2022/10/27 04:59:59","1050","2022/09/26 05:00:00","90","0","0","0","40004","2022/10/07 16:00:00","1","2022/10/01","25","2022/10/01","2022/09/30 23:59:59","101021","101021","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/11/26 04:59:59","2022/11/26 04:59:59","1051","2022/10/27 05:00:00","90","0","0","0","40004","2022/11/08 16:00:00","1","2022/11/01","25","2022/11/01","2022/10/31 23:59:59","101042","101042","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2022/12/26 04:59:59","2022/12/26 04:59:59","1052","2022/11/26 05:00:00","90","0","0","0","40004","2022/12/09 16:00:00","1","2022/12/01","25","2022/12/01","2022/11/30 23:59:59","101162","101162","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/01/27 04:59:59","2023/01/27 04:59:59","1053","2022/12/26 05:00:00","90","0","0","0","40004","2023/01/10 16:00:00","1","2022/12/31","25","2022/12/31","2022/12/30 23:59:59","101172","101172","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/02/24 04:59:59","2023/02/24 04:59:59","1054","2023/01/27 05:00:00","90","0","0","0","40004","2023/02/10 16:00:00","1","2023/02/01","25","2023/02/01","2023/01/31 23:59:59","101192","101192","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/03/27 04:59:59","2023/03/27 04:59:59","1055","2023/02/24 05:00:00","90","0","0","0","40004","2023/03/10 16:00:00","1","2023/03/01","25","2023/03/01","2023/02/28 23:59:59","101202","101202","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/04/26 04:59:59","2023/04/26 04:59:59","1056","2023/03/27 05:00:00","90","0","0","0","40004","2023/04/13 16:00:00","1","2023/04/01","25","2023/04/01","2023/03/31 23:59:59","101292","101292","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/05/27 04:59:59","2023/05/27 04:59:59","1057","2023/04/26 05:00:00","90","0","0","0","40004","2023/05/08 16:00:00","1","2023/05/01","25","2023/05/01","2023/04/30 23:59:59","101302","101302","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/06/26 04:59:59","2023/06/26 04:59:59","1058","2023/05/27 05:00:00","90","0","0","0","40004","2023/06/09 16:00:00","1","2023/06/01","25","2023/06/01","2023/05/31 23:59:59","101441","101441","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/07/27 04:59:59","2023/07/27 04:59:59","1059","2023/06/26 05:00:00","90","0","0","0","40004","2023/07/10 16:00:00","1","2023/07/01","25","2023/07/01","2023/06/30 23:59:59","101452","101452","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/08/27 04:59:59","2023/08/27 04:59:59","1060","2023/07/27 05:00:00","90","0","0","0","40004","2023/08/10 16:00:00","1","2023/08/01","25","2023/08/01","2023/07/31 23:59:59","101562","101562","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/09/26 04:59:59","2023/09/26 04:59:59","1061","2023/08/27 05:00:00","90","0","0","0","40004","2023/09/08 16:00:00","1","2023/09/01","25","2023/09/01","2023/08/31 23:59:59","101011","101011","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/10/27 04:59:59","2023/10/27 04:59:59","1063","2023/09/26 05:00:00","90","0","0","0","40004","2023/10/12 16:00:00","1","2023/10/01","25","2023/10/01","2023/09/30 23:59:59","101021","101021","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/11/26 04:59:59","2023/11/26 04:59:59","1064","2023/10/27 05:00:00","90","0","0","0","40004","2023/11/10 16:00:00","1","2023/11/01","25","2023/11/01","2023/10/31 23:59:59","101042","101042","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2023/12/26 04:59:59","2023/12/26 04:59:59","1065","2023/11/26 05:00:00","90","0","0","0","40004","2023/12/08 16:00:00","1","2023/12/01","25","2023/12/01","2023/11/30 23:59:59","101162","101162","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/01/27 04:59:59","2024/01/27 04:59:59","1066","2023/12/26 05:00:00","90","0","0","0","40004","2024/01/10 16:00:00","1","2023/12/31","25","2023/12/31","2023/12/30 23:59:59","101172","101172","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/02/25 04:59:59","2024/02/25 04:59:59","1067","2024/01/27 05:00:00","90","0","0","0","40004","2024/02/07 16:00:00","1","2024/02/01","25","2024/02/01","2024/01/31 23:59:59","101192","101192","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/03/27 04:59:59","2024/03/27 04:59:59","1068","2024/02/25 05:00:00","90","0","0","0","40004","2024/03/12 16:00:00","1","2024/03/01","25","2024/03/01","2024/02/29 23:59:59","101202","101202","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/04/26 04:59:59","2024/04/26 04:59:59","1069","2024/03/27 05:00:00","90","0","0","0","40004","2024/04/12 16:00:00","1","2024/04/01","25","2024/04/01","2024/03/31 23:59:59","101292","101292","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/05/27 04:59:59","2024/05/27 04:59:59","1070","2024/04/26 05:00:00","90","0","0","0","40004","2024/05/10 16:00:00","1","2024/05/01","25","2024/05/01","2024/04/30 23:59:59","101302","101302","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/06/26 04:59:59","2024/06/26 04:59:59","1071","2024/05/27 05:00:00","90","0","0","0","40004","2024/06/10 16:00:00","1","2024/06/01","25","2024/06/01","2024/05/31 23:59:59","101441","101441","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/07/27 04:59:59","2024/07/27 04:59:59","1072","2024/06/26 05:00:00","90","0","0","0","40004","2024/07/10 16:00:00","1","2024/07/01","25","2024/07/01","2024/06/30 23:59:59","101452","101452","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/08/27 04:59:59","2024/08/27 04:59:59","1073","2024/07/27 05:00:00","90","0","0","0","40004","2024/08/10 16:00:00","1","2024/08/01","25","2024/08/01","2024/07/31 23:59:59","101562","101562","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/09/26 04:59:59","2024/09/26 04:59:59","1074","2024/08/27 05:00:00","90","0","0","0","40004","2024/09/10 16:00:00","1","2024/09/01","25","2024/09/01","2024/08/31 23:59:59","101011","101011","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
"2024/10/27 04:59:59","2024/10/27 04:59:59","1075","2024/09/26 05:00:00","90","0","0","0","40004","2024/10/11 16:00:00","1","2024/10/01","25","2024/10/01","2024/09/30 23:59:59","101021","101021","1","戰隊競賽開始！培育決策\n挑戰怪獸吧！","和戰隊夥伴們一起\n討伐強力的怪物吧！","0"
