00b41c34039c433aebd8d42bbb0e8685cf25411bac71946044c28a0e044da8f4,3d5e5666857bd1c229b48cdd5a268b6786c5f5d6ae442a3615d356b4656eeba6,34e909ce5f97036dbae12a50cfb812123020ffde310925e3a1b20c92bcaf78c9,46c0b5a5cac481879079baee0a28006518f11c4c3f5a6c0d5b3d22d161e7088e,9df23ee2c38eaa2ca2dd4b5a34ec36739d679c57540f15bdcc3d9169c5de05e5,19e879272998893ce19bac23269119a54bae711b11896595c333c8cb39ffcda5,d8a2f228188a5b216115b2482682a1dfa28335c37947617628eb6ae4827f05de,4d10df1c6afb4d3de95ecd4bec45a29f6af6499d8429add6e9fd65ccc4f1014d,2f447abb3bc3ff363c18653e51139518abe35a6703a71bd86c7c16a92bf0df3d,1d503e9429b190c5bb2664aef11c6e4c2465b39317d66b9ea6266006d3c44519,45fbc43189590b720c7417a59f4042fd801731a3ba393a3eed9c48370dbb2ee4,c84b2d4ec814f1b938f30e23f0002c92570d40d6d810f486847489a7642240c3,d196e9f97b538638ecd7258af6809b95fc1bf3072c90bfe62c479e9effda0c3b,c6c5e25de0bc5d2ea9ad22b2ca39b1c6e180f3c63a77f8db6dfdd276e541a6f7,3a45c804da2c0137a0f47225af38bedc9afcb8c2c9d23745e2a7fb495364fed5,37d2e346b9354b266f628a65852ec3997af0f8fad9fd76260b7d88b7ae774a93,680e49e92b9c99ab8ad8b35e932a80936dc46a6b70ffbb5d869ab36fbf15d2f7,be1c161ed1f3dda7a2f207847d38f1ca857f521713edf00330511fa1577b6f4b,539336e58618349468903867bc4e863b72523638f101fab5fc6a589eb8bc998c,f4f38fb2a2945cedbb7483a195049b75b62bf911a26ae7d2aeecabfd910954f8,1fc8b3c5891873b6b984ca0c4ef8080dfae03670aecf480b5ae564f61ee9a734,5713a4559e76ef581217455d7b5bda712d3ced3de2862faa4d88b21ee8ce383c,061b65c08e2d5ab48e8f006fa2cdb5949cfe75a75cf3290408814d0336a56537,ee09a742825210c3e2fd1896a0bde31abb57844b41e581d59ebe7b2d8a4fcd25,b94c0e87ea95b2333cf63d10a4bb03e97c6a3ea58cafb96cc4386ebac95f982e,63b4d0a647e92bde609fad5f96d642d1a2530420efec1b0687abcc54dad40ee1,4d0c524f6b497e147edb1bc55932a184f74439f96923b13fc40d7a70bfb38252,8e1bd0aad94d4687c4eced12fa7fb2920d7a0b43a5ef59e3326f78a5db479312,d2f76017acf91c4808b77f30a09947a78cc74c1254efe9782c53676182dfbf6a,f0ebd8af96e469c607f7cde5ad6790b2e25ad0c97e4a3b000f6c478fa4a84ef5,665a6b41d8ecbee1473bbfcd3ec8f8e798c5db748c2845d86a363ade1c050b26,543985c3b9c40a83acadbc86f6091da70adb22d1a35f661abad718b69925ef50,30f5361cd22cc0e9a94bafed5a731925dc2b98a3712bbfc5546d3e94d5c5d812,2f926e56e10541f07793ba90073f8a86c155617d1d9c9cb71899e5e80658850d,98b7c668168f14570a249967021fe3a07239227bafca3f8c0139c891433ce711,08436f0223e5a4970989a8cd7883cd45187b5a0cb29e95ebe8f1b426a5829112,a5b73686a62fdabff58e2b6c5011ecc2a4f665324dce87f9a63bb52825799400,a3dd7c64c235f4946dc80c3521bd20e2aa9dd93be96aeefc05cfc305f786749d,b331ad967fb5428555c5f1c34176fe90b27235747479760195b46f7e2dd392bc,629528175050ece6d0198ada362886a874923380f04716c147c0922ce658d1d5,f19e19606532721d9c52c4c50ca4d544609721b2d6263490719effc718d70f3d,c977a9fc297edf5ce5dccefacc30b0925cd7ba2cbb794407cb1d4ec5d987a6af,98bad4aeb44c977705f4b23e807f772c4ce37c0e7f277c08f5992a6a6a27ec78,8a7adb65a392f7cd1599f899f278db1414b1f7fd2e5446f5be1adf0f3395448c
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","0","1","0","810100401","0","0","3020","302","200000001","0","9724","0","0","0","251100","0","2273","0","3020","0","0","0","1515","0","岩龜暴君","3020","10244800"
"0","0","0","42","0","0","0","3020","0","0","200","0","0","0","3020","0","3020","0","1","0","810100402","0","0","3020","302","200000001","0","11670","0","0","0","250300","0","1364","0","3020","0","0","0","303","0","小小哥布林","3020","13243084"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","0","1","0","810100403","0","0","3020","302","200000001","0","0","6528","0","0","250600","0","909","0","3020","0","0","0","606","0","小狸貓","3020","12323722"
"15","0","5","62","0","0","0","302","0","0","24","0","0","40","302","0","302","20","32","0","810100404","2391","0","302","302","200000001","0","52112","0","0","0","610901","0","580","1","302","0","0","0","772","0","琪愛兒的闇影","302","6746755"
"4","0","5","42","0","0","0","302","0","0","28","0","0","20","302","0","302","114","32","0","810100405","652","0","302","302","200000001","0","28169","0","0","0","611602","0","1882","1","302","0","0","0","2744","0","望（聖誕節）的闇影","302","7957592"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","0","1","0","810100501","0","0","3020","302","200000001","0","9951","0","0","0","250700","0","909","0","3020","0","0","0","2424","0","魔像","3020","12217327"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","0","1","0","810100502","0","0","3020","302","200000001","0","0","35424","0","0","252700","0","1364","0","3020","0","0","0","909","0","閃焰軟泥怪","3020","11048088"
"0","0","5","71","0","0","0","302","0","0","10","0","0","30","302","1208","302","36","32","0","810100503","2110","0","302","302","200000001","0","53888","0","0","0","614301","0","432","1","302","0","0","0","499","0","智（魔法少女）的闇影","302","8027121"
"29","0","5","42","0","0","0","302","0","0","0","0","0","20","302","1023","302","146","32","0","810100504","0","0","302","302","200000001","0","0","51298","0","0","613301","0","841","1","302","0","0","0","559","0","七七香（夏日）的闇影","302","8146777"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","906","1","0","810100505","0","0","3020","302","200000001","0","0","25403","0","0","258400","0","455","0","3020","0","0","0","303","0","鈴蘭蟲","3020","13418414"
"5","0","6","42","0","0","0","302","0","0","21","0","0","26","302","0","302","140","32","0","810100601","493","0","302","302","200000001","0","27753","0","0","0","605802","0","2313","1","302","0","0","0","2493","0","貪吃佩可的闇影","302","11033748"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","0","1","0","810100602","0","0","3020","302","200000001","0","12951","0","0","0","253200","0","1818","0","3020","0","0","0","1212","0","沙塵野豬","3020","12297640"
"15","0","6","62","0","0","0","302","0","0","20","0","0","49","302","0","302","20","32","0","810100603","2194","0","302","302","200000001","0","62481","0","0","0","600101","0","727","1","302","0","0","0","856","0","日和的闇影","302","9189303"
"21","0","6","42","0","0","0","302","0","0","3","0","0","19","302","522","302","2740","32","0","810100604","0","0","302","302","200000001","0","0","48319","0","0","604201","0","1743","1","302","0","0","0","1451","0","千歌的闇影","302","9140499"
"0","0","0","42","0","0","0","3020","0","0","0","0","0","0","3020","0","3020","906","1","0","810100605","0","0","3020","302","200000001","0","1957","0","0","0","257600","0","1364","0","3020","0","0","0","909","0","氣球鳥","3020","11258510"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100701","0","0","3030","303","200000001","0","9953","0","0","0","250700","0","912","0","3030","0","0","0","2432","0","魔像","3030","12976749"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100702","0","0","3030","303","200000001","0","0","6526","0","0","250600","0","912","0","3030","0","0","0","608","0","小狸貓","3030","14306969"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100703","0","0","3030","303","200000001","0","11784","0","0","0","250900","0","1824","0","3030","0","0","0","1824","0","生者戰士像","3030","12098087"
"20","0","5","42","0","0","0","303","0","0","12","0","0","15","303","130","303","86","32","0","810100704","0","0","303","303","200000001","0","0","26088","0","0","619101","0","2167","1","303","0","0","0","2650","0","空花（黑暗）的闇影","303","10708529"
"0","0","6","75","0","0","0","303","0","0","15","0","0","35","303","0","303","40","32","0","810100705","1984","0","303","303","200000001","0","56723","0","0","0","606301","0","773","1","303","0","0","0","548","0","亞里莎的闇影","303","8710513"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100801","0","0","3030","303","200000001","0","0","26865","0","0","251500","0","2280","0","3030","0","0","0","1520","0","守門者","3030","10975615"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100802","0","0","3030","303","200000001","0","11903","0","0","0","251000","0","2736","0","3030","0","0","0","1216","0","生者劍士","3030","12063237"
"18","0","5","42","0","0","0","303","0","0","6","0","0","23","303","198","303","1580","32","0","810100803","0","0","303","303","200000001","0","0","32023","0","0","613801","0","2683","1","303","0","0","0","1815","0","依里（天使）的闇影","303","9483730"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100804","0","0","3030","303","200000001","0","0","46833","0","0","256000","0","684","0","3030","0","0","0","456","0","翼耳兔","3030","11869295"
"18","0","6","42","0","0","0","303","0","0","0","0","0","34","303","2393","303","45","32","0","810100805","0","0","303","303","200000001","0","0","59172","0","0","607801","0","596","1","303","0","0","0","507","0","凱留（夏日）的闇影","303","8824926"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100901","0","0","3030","303","200000001","0","11557","0","0","0","251300","0","2280","0","3030","0","0","0","912","0","叢林護衛","3030","13035517"
"5","0","6","42","0","0","0","303","0","0","26","0","0","30","303","0","303","69","32","0","810100902","536","0","303","303","200000001","0","23811","0","0","0","604701","0","2936","1","303","0","0","0","2558","0","純的闇影","303","11252501"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100903","0","0","3030","303","200000001","0","31676","0","0","0","253700","0","1368","0","3030","0","0","0","912","0","鼠妖","3030","11872997"
"4","0","6","42","0","0","0","303","0","0","41","0","0","31","303","0","303","64","32","0","810100904","196","0","303","303","200000001","0","28818","0","0","0","605501","0","2271","1","303","0","0","0","2978","0","步未的闇影","303","10665885"
"0","0","0","42","0","0","0","3030","0","0","0","0","0","0","3030","0","3030","0","1","0","810100905","0","0","3030","303","200000001","0","12468","0","0","0","255000","0","1140","0","3030","0","0","0","760","0","土蛇","3030","11582580"
"0","0","1","60","0","0","0","600","0","0","0","0","0","70","0","0","0","0","1","0","810101001","0","0","1800","310","300000008","0","80000","0","0","0","305705","0","1300","0","1200","0","0","0","1400","0","哥布林王者","0","145000000"
"0","0","1","100","0","0","0","0","0","0","0","0","150","0","0","0","100","0","1","0","810101002","0","0","0","310","300000008","0","0","0","0","5000","217300","0","0","0","125","0","0","0","0","0","爆裂敵人","125","1000000000"
"0","0","1","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","810101003","0","0","0","310","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","810101004","0","0","0","310","300000008","0","0","0","0","0","217303","0","0","0","0","0","0","0","0","0","爆裂敵人","3000","1000000000"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101101","0","0","3040","304","200000001","0","11008","0","0","0","250700","0","915","0","3040","0","0","0","2440","0","魔像","3040","13682634"
"0","0","5","64","0","0","0","304","0","0","48","0","0","18","304","0","304","30","32","0","810101102","2553","0","304","304","200000001","0","59852","0","0","0","610801","0","450","1","304","0","0","0","605","0","克蘿依的闇影","304","9514010"
"0","0","6","47","0","0","0","304","0","0","11","0","0","32","304","0","304","50","32","0","810101103","1254","0","304","304","200000001","0","59250","0","0","0","606602","0","1112","1","304","0","0","0","1187","0","祈梨的闇影","304","10405471"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101104","0","0","3040","304","200000001","0","45193","0","0","0","256800","0","687","0","3040","0","0","0","458","0","洞窟猿猴","3040","12723732"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","912","1","0","810101105","0","0","3040","304","200000001","0","24400","0","0","0","258300","0","915","0","3040","0","0","0","610","0","鬼燈螢","3040","13243526"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101201","0","0","3040","304","200000001","0","10761","0","0","0","251100","0","2288","0","3040","0","0","0","1525","0","岩龜暴君","3040","13170027"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101202","0","0","3040","304","200000001","0","12126","0","0","0","253200","0","1830","0","3040","0","0","0","1220","0","沙塵野豬","3040","13646968"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101203","0","0","3040","304","200000001","0","12627","0","0","0","251200","0","1373","0","3040","0","0","0","1525","0","哥布林護衛","3040","13653499"
"5","0","5","42","0","0","0","304","0","0","21","0","0","26","304","0","304","147","32","0","810101204","511","0","304","304","200000001","0","28742","0","0","0","617101","0","1961","1","304","0","0","0","2933","0","靜流（夏日）的闇影","304","11650699"
"17","0","6","42","0","0","0","304","0","0","0","0","0","29","304","2460","304","60","32","0","810101205","0","0","304","304","200000001","0","0","60649","0","0","603602","0","585","1","304","0","0","0","480","0","鏡華的闇影","304","9813346"
"4","0","6","42","0","0","0","304","0","0","36","0","0","28","304","0","304","59","32","0","810101301","365","0","304","304","200000001","0","34960","0","0","0","602101","0","2367","1","304","0","0","0","2305","0","胡桃的闇影","304","12642341"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101302","0","0","3040","304","200000001","0","0","39832","0","0","252600","0","1373","0","3040","0","0","0","915","0","軟泥怪","3040","13680314"
"29","0","5","42","0","0","0","304","0","0","0","0","0","20","304","1023","304","146","32","0","810101303","0","0","304","304","200000001","0","0","55499","0","0","613301","0","857","1","304","0","0","0","571","0","七七香（夏日）的闇影","304","10594265"
"18","0","5","42","0","0","0","304","0","0","6","0","0","23","304","201","304","1580","32","0","810101304","0","0","304","304","200000001","0","0","40965","0","0","613801","0","2734","1","304","0","0","0","1849","0","依里（天使）的闇影","304","11357835"
"0","0","0","42","0","0","0","3040","0","0","0","0","0","0","3040","0","3040","0","1","0","810101305","0","0","3040","304","200000001","0","0","53440","0","0","256300","0","687","0","3040","0","0","0","458","0","搗蛋惡魔","3040","13860738"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101401","0","0","3050","305","200000001","0","11384","0","0","0","252900","0","2295","0","3050","0","0","0","918","0","高等獸人","3050","14485103"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101402","0","0","3050","305","200000001","0","12749","0","0","0","251300","0","2295","0","3050","0","0","0","918","0","叢林護衛","3050","14412407"
"5","0","6","42","0","0","0","305","0","0","21","0","0","26","305","0","305","141","32","0","810101403","493","0","305","305","200000001","0","28176","0","0","0","605802","0","2358","1","305","0","0","0","2544","0","貪吃佩可的闇影","305","12722511"
"17","0","5","42","0","0","0","305","0","0","0","0","0","24","305","2268","305","45","32","0","810101404","0","0","305","305","200000001","0","0","68142","0","0","612001","0","459","1","305","0","0","0","395","0","凱留（新年）的闇影","305","9549941"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101405","0","0","3050","305","200000001","0","0","53438","0","0","256300","0","689","0","3050","0","0","0","459","0","搗蛋惡魔","3050","13479043"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101501","0","0","3050","305","200000001","0","11384","0","0","0","252900","0","2295","0","3050","0","0","0","918","0","高等獸人","3050","14708223"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101502","0","0","3050","305","200000001","0","11507","0","0","0","251600","0","1836","0","3050","0","0","0","1224","0","狂野角鹿","3050","14428666"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101503","0","0","3050","305","200000001","0","12749","0","0","0","251300","0","2295","0","3050","0","0","0","918","0","叢林護衛","3050","14635506"
"20","0","5","42","0","0","0","305","0","0","12","0","0","19","305","120","305","208","32","0","810101504","0","0","305","305","200000001","0","0","27063","0","0","609501","0","3207","1","305","0","0","0","2237","0","空花（大江戶）的闇影","305","12183422"
"17","0","6","42","0","0","0","305","0","0","0","0","0","29","305","2341","305","45","32","0","810101505","0","0","305","305","200000001","0","0","72998","0","0","605001","0","574","1","305","0","0","0","467","0","美咲的闇影","305","10490545"
"6","0","6","42","0","0","0","305","0","0","12","0","0","19","305","0","305","24","32","0","810101601","135","0","305","305","200000001","0","26315","0","0","0","605202","0","2506","1","305","0","0","0","3503","0","莉瑪的闇影","305","13592091"
"15","0","6","62","0","0","0","305","0","0","20","0","0","49","305","0","305","20","32","0","810101602","2197","0","305","305","200000001","0","62513","0","0","0","600101","0","769","1","305","0","0","0","875","0","日和的闇影","305","12013495"
"5","0","6","42","0","0","0","305","0","0","13","0","0","26","305","0","305","2640","32","0","810101603","575","0","305","305","200000001","0","32893","0","0","0","603401","0","2881","1","305","0","0","0","2021","0","優花梨的闇影","305","12986070"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101604","0","0","3050","305","200000001","0","44918","0","0","0","256100","0","689","0","3050","0","0","0","459","0","流浪之鴉","3050","14602120"
"0","0","0","42","0","0","0","3050","0","0","0","0","0","0","3050","0","3050","0","1","0","810101605","0","0","3050","305","200000001","0","45170","0","0","0","256800","0","689","0","3050","0","0","0","459","0","洞窟猿猴","3050","14556578"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101701","0","0","3060","306","200000001","0","11507","0","0","0","251600","0","1842","0","3060","0","0","0","1228","0","狂野角鹿","3060","14908947"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101702","0","0","3060","306","200000001","0","12624","0","0","0","251200","0","1382","0","3060","0","0","0","1535","0","哥布林護衛","3060","14882731"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101703","0","0","3060","306","200000001","0","12994","0","0","0","250900","0","1842","0","3060","0","0","0","1842","0","生者戰士像","3060","14280959"
"4","0","6","45","0","0","0","306","0","0","29","0","0","25","306","0","306","49","32","0","810101704","565","0","306","306","200000001","0","31261","0","0","0","602901","0","2286","1","306","0","0","0","2976","0","望的闇影","306","12876732"
"2","0","6","58","0","0","0","306","0","0","17","0","0","28","306","0","306","22","32","0","810101705","1400","0","306","306","200000001","0","52650","0","0","0","605301","0","1436","1","306","0","0","0","1451","0","莫妮卡的闇影","306","12068561"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101801","0","0","3060","306","200000001","0","11131","0","0","0","250800","0","3684","0","3060","0","0","0","614","0","青藍魔像","3060","15938297"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101802","0","0","3060","306","200000001","0","0","47677","0","0","254900","0","1152","0","3060","0","0","0","768","0","洞窟蝙蝠","3060","13894026"
"16","0","6","42","0","0","0","306","0","0","0","0","0","34","306","2176","306","49","32","0","810101803","0","0","306","306","200000001","0","0","69248","0","0","601301","0","761","1","306","0","0","0","600","0","七七香的闇影","306","11113683"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","918","1","0","810101804","0","0","3060","306","200000001","0","0","1929","0","0","256900","0","1382","0","3060","0","0","0","921","0","岩窟蝸牛","3060","14385049"
"17","0","6","42","0","0","0","306","0","0","0","0","0","29","306","2462","306","60","32","0","810101805","0","0","306","306","200000001","0","0","60736","0","0","603602","0","586","1","306","0","0","0","482","0","鏡華的闇影","306","11244578"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101901","0","0","3060","306","200000001","0","11383","0","0","0","252900","0","2303","0","3060","0","0","0","921","0","高等獸人","3060","15594947"
"0","0","0","42","0","0","0","3060","0","0","0","0","0","0","3060","0","3060","0","1","0","810101902","0","0","3060","306","200000001","0","11507","0","0","0","251600","0","1842","0","3060","0","0","0","1228","0","狂野角鹿","3060","15315245"
