bc3865ee4adff10fcaa1224071d5f23fcb1fb95defd6c429904d296a3d94d97f,711f37401eda00e40480425014af5e9cdb871e771b8321f22761e1827eec81dd,f126f10d4bd11610876935597604b155f5296ba88773262622f72c2fd13a8c5c,ba469daf119c1d1ef82423b16f93ebe76afb28984162b251a5ca9dd125197682,9b3ea5ce2335e6ff81eb7d8c9b12b1d31cb862f6d40d202871eab3f605ea785b,a2e97c273f07cd4bfc71d2ea3bbfca61e04f7048880e1170045980d3e6a42e68,401c4abca409da916b734f13a2b6d3854d04b65e2501e0ca3ce13c5154566078,4fef2d69609f7dc6954686181036a6ee62581bf9826c04946ca3066ceb82c102,2a759518610d4aa7745490d155cb82235af652861685b23f658abb7e553501ff,dec6efbe062c84f8b010b1f3bd36dc26ef5125b76e9bd4b87a0aca1861282678,22d8e1c8855ad775e4a81d9653f25f0b5a3f1cbe0df7dab9f44f581f749bf1df,9962f0a7f3e7df25f5f37d3e1fb20d94e6be4568f233be7db59d96270c87b707,69d541f0d85cab3f95559215fd30bc49cff189d457d80618774132a32b82e656,dfba6c97a4368ebe4a3bc1c165d5fa140381bfeb05e81d991eaf30c494300b0a,171d65209cc28dcf7ae2af0bf4254782ae0b71e6b58fe304042ea5b371e99723,e3f09ab748abb9f9d3fedaa101269aeff1a87ff8f2cda33c4b49a507ba074172,1adbf6c494bda1aacd8b45548ca3ff8bd986f718f655607c6caff6341369376b,1945af6eaddf57546b183b34e1d3aecd5a52579a59483a30241e7715a859628c,f94633699b00fcd4a6d781e2682783045863d2b9f28688ddac41425dfcff74a8,746d54260e4cecbe1076ec4bf1f9866ce0c484253c32595a3b8124ae76ea654b,061e6b035e55a504e4bc3fd4364c36655b3c6375f46295bd57315699a6f81d00,c743f7294434b66c147eec6a4a7c931b65ca6e15fc461e6f483ac34907c68c05,81d6bba03780366b9ebe7a4b0aa201d71f139b284b9fbada18f5cdfd61e23924,e3c0e0d4891f951f30d6f60ff4f853742e17729e8bf42fd7d229a0eb42bf6768,6fc2b87fdd586e6e2ec8064cc3c26267d9882d6a77edb415757751a4da0fb3ee,86b8c9b598977a2ded392c04367a8214a75b2b75dc9f8e1857f0fe6999602b44,d6a38ec8e027b68707045469d4975dfebf3ed5c9e6231b14e448c547d5f71f89,1ee7fe72488945cc3bb032f51ffab180319381cb8920fb54065e9f1bb8eaedc1,cedc47ec2cb19adac7cd6520bbc5b64585337e785651f0502ec755a5ee744568,7d6a88d025cd442d1b64da0c275a7b2eccd38b8c35c8be853cebe230a8abaad7,69c5adbada584e551a895a9f7fde27e62f91a1aafe4aa15da128847073375c01,305aaefa0f194e9e4a5710710627f7ffa9b107013359e447e24d8adfd682074b,7c6e7ccd279a00d9423deca52a058fd12b4df4f33c1b33441d3739de2d333d9a,e9c2650aae3fdffe5334696ec792f015459749abdcde15e2de2e84c15287e49c,7ae60b7e78a95c1f65405e31958e77e1a69edf3dc819154fc5b4a2b44e98e718,c4535bdacf818b9611c51a9a3d2f5b7ccde1690a7040b21c2a30e1dfd70da1fc,a2a8e676589703f948934a591a7a1850584806bf4130b0226f6c5721d352f329,3a850494d6e57ac048abb4eb6b771c542cb39f1fa74aeda071737deb2dca8d12,d2f5c9de9c65525b401f028bb57f4bf8c41ed612b4483ea3e15ae9b0f75bf42e,629ffa5fba5701185213fe0074cd3a7348c29b1af4da3013c1c769a03bd99cfb,643e6d92fe6acbca4350b20a66105004ec8a414ccba020b31fb760d44d643b26,06a319a6b85ca2cf5eee83e280cc1fac769a27e7dff84104ee2a11d26d1314f4,c6038a8310a27e39e82446f95ade9563ec646b37944f1070fee8d599aa5306a5,33b17f61c2aef7eb9f52cbd9323f540b80a1e03277528fccd6c67945440514cd
"0","0","256400","3550","44","0","3550","0","18206591","0","467","0","0","0","0","0","0","1","0","0","924020305","0","0","0","0","0","0","0","小小格里芬","0","700","355","3550","0","3550","3550","200000001","3550","0","0","0","0","17540","0"
"0","0","252900","1000","42","0","1000","0","2075714","0","544","0","0","0","0","0","0","1","0","0","924030101","0","0","0","0","0","0","0","高等獸人","0","1359","100","1000","0","1000","1000","200000001","1000","0","0","0","0","685","0"
"0","0","251600","1000","42","0","1000","0","1921532","0","725","0","0","0","0","0","0","1","0","0","924030102","0","0","0","0","0","0","0","狂野角鹿","0","1087","100","1000","0","1000","1000","200000001","1000","0","0","0","0","710","0"
"0","0","253100","1000","42","0","1000","0","1907497","0","725","0","0","0","0","0","0","1","0","0","924030103","0","0","0","0","0","0","0","綠葉野豬","0","1087","100","1000","0","1000","1000","200000001","1000","0","0","0","0","809","0"
"0","0","609501","100","42","3707","100","0","984143","12","1315","1","5","0","120","0","0","32","0","0","924030104","0","207","0","0","20","0","0","空花（大江戶）的闇影","0","1819","100","100","0","100","100","200000001","100","0","19","0","0","0","0"
"0","0","610701","100","65","0","100","0","435817","5","327","1","5","0","0","0","0","32","0","0","924030105","0","30","0","1893","0","0","0","碧（插班生）的闇影","0","421","100","100","0","100","100","200000001","100","0","33","0","0","8341","0"
"0","0","250400","2000","42","0","2000","0","23528358","0","1212","0","0","0","0","0","0","1","0","0","924030201","0","0","0","0","0","0","0","海獅怪","0","1818","200","2000","0","2000","2000","200000001","2000","0","0","0","0","10873","0"
"0","0","252000","2000","42","0","2000","0","24667394","0","970","0","0","0","0","0","0","1","0","0","924030202","0","0","0","0","0","0","0","多倫多獸","0","1454","200","2000","0","2000","2000","200000001","2000","0","0","0","0","11387","0"
"0","0","250900","2000","42","0","2000","0","23400621","0","1454","0","0","0","0","0","0","1","0","0","924030203","0","0","0","0","0","0","0","生者戰士像","0","1454","200","2000","0","2000","2000","200000001","2000","0","0","0","0","12021","0"
"0","0","600701","200","42","0","200","0","20901298","113","2590","1","6","0","0","0","0","32","0","0","924030204","0","44","0","281","4","0","0","宮子的闇影","0","1597","200","200","0","200","200","200000001","200","0","18","0","0","25995","0"
"0","0","605101","200","42","0","200","0","18509966","3","719","1","6","0","0","0","0","32","0","0","924030205","0","30","0","1717","2","0","0","深月的闇影","0","696","200","200","0","200","200","200000001","200","0","35","0","0","52985","0"
"0","0","250700","3640","42","0","3640","0","23212921","0","1212","0","0","0","0","0","0","1","0","0","924030301","0","0","0","0","0","0","0","魔像","0","455","364","3640","0","3640","3640","200000001","3640","0","0","0","0","9199","0"
"0","0","251200","3640","42","0","3640","0","22682983","0","758","0","0","0","0","0","0","1","0","0","924030302","0","0","0","0","0","0","0","哥布林護衛","0","682","364","3640","0","3640","3640","200000001","3640","0","0","0","0","10750","0"
"0","0","616901","364","42","0","364","0","15965801","13","556","1","5","0","0","0","0","32","0","0","924030303","0","35","0","1287","0","0","0","美冬（工作服）的闇影","0","458","364","364","0","364","364","200000001","364","0","29","0","0","36638","0"
"0","0","602601","364","42","0","364","0","18519180","43","1080","1","6","0","0","0","0","32","0","0","924030304","0","2600","0","190","4","0","0","鈴的闇影","0","1426","364","364","0","364","364","200000001","364","0","28","0","0","22348","0"
"0","0","600201","364","42","29780","364","0","17096065","6","954","1","6","0","198","0","0","32","0","0","924030305","0","2690","0","0","18","0","0","優衣的闇影","0","1090","364","364","0","364","364","200000001","364","0","22","0","0","0","0"
"0","0","251200","1000","44","0","1000","0","1582476","0","778","0","0","0","0","0","0","1","0","0","924040101","0","0","0","0","0","0","0","哥布林護衛","0","700","100","1000","0","1000","1000","200000001","1000","0","0","0","0","1997","0"
"0","0","250600","1000","44","1050","1000","0","1744050","0","311","0","0","0","0","0","0","1","0","0","924040102","0","0","0","0","0","0","0","小狸貓","0","467","100","1000","0","1000","1000","200000001","1000","0","0","0","0","0","0"
"0","0","604701","100","44","0","100","0","1381974","26","1398","1","6","0","0","0","0","33","0","0","924040103","0","69","0","535","5","0","0","純的闇影","0","1438","100","100","0","100","100","200000001","100","0","40","0","0","7349","0"
"0","0","619101","100","44","8710","100","0","1299865","12","1337","1","5","0","136","0","0","33","0","0","924040104","0","86","0","0","20","0","0","空花（黑暗）的闇影","0","1059","100","100","0","100","100","200000001","100","0","25","0","0","0","0"
"0","0","255100","1000","44","6287","1000","0","1457869","0","389","0","0","0","0","0","0","1","0","0","924040105","0","0","0","0","0","0","0","寒冰雛鳥","0","584","100","1000","0","1000","1000","200000001","1000","0","0","0","0","0","0"
"0","0","254100","2000","44","0","2000","0","5577264","0","2177","0","0","0","0","0","0","1","0","0","924040201","0","0","0","0","0","0","0","寄居蟹騎士","0","1400","200","2000","0","2000","2000","200000001","2000","0","0","0","0","4827","0"
"0","0","610801","200","64","0","200","0","4089517","48","621","1","5","0","0","0","0","33","0","0","924040202","0","30","0","2753","0","0","0","克蘿依的闇影","0","460","200","200","0","200","200","200000001","200","0","28","0","0","28242","0"
"0","0","252500","2000","44","0","2000","0","5363668","0","933","0","0","0","0","0","0","1","0","0","924040203","0","0","0","0","0","0","0","火蜥蜴","0","1400","200","2000","0","2000","2000","200000001","2000","0","0","0","0","15443","0"
"0","0","614201","200","44","0","200","0","4161382","14","817","1","5","0","0","0","0","33","0","0","924040204","0","870","0","1755","1","0","0","莫妮卡（魔法少女）的闇影","0","784","200","200","0","200","200","200000001","200","0","33","0","0","27436","0"
"0","0","255500","2000","44","0","2000","0","5282874","0","778","0","0","0","0","0","0","1","0","0","924040205","0","0","0","0","0","0","0","殺人蜂","0","1167","200","2000","0","2000","2000","200000001","2000","0","0","0","0","8448","0"
"0","0","251000","3580","44","0","3580","0","10870707","0","1944","0","0","0","0","0","0","1","0","0","924040301","0","0","0","0","0","0","0","生者劍士像","0","2799","358","3580","0","3580","3580","200000001","3580","0","0","0","0","8230","0"
"0","0","613301","358","44","41928","358","0","7991348","0","597","1","5","0","1024","0","0","33","0","0","924040302","0","146","0","0","29","0","0","七七香（夏日）的闇影","0","881","358","358","0","358","358","200000001","358","0","30","0","0","0","0"
"0","0","608802","358","44","36972","358","0","8463504","3","1476","1","6","0","530","0","0","33","0","0","924040303","0","1580","0","0","19","0","0","優衣（新年）的闇影","0","1755","358","358","0","358","358","200000001","358","0","40","0","0","0","0"
"0","0","603602","358","44","45602","358","0","8074486","0","504","1","6","0","2524","0","0","33","0","0","924040304","0","60","0","0","17","0","0","鏡華的闇影","0","602","358","358","0","358","358","200000001","358","0","39","0","0","0","0"
"0","0","258200","3580","44","35746","3580","0","10673465","0","311","0","0","0","0","0","0","1","0","0","924040305","0","0","0","0","0","0","0","幼年巨蜥","0","467","358","3580","0","3580","3580","200000001","3580","0","0","0","0","0","0"
"0","0","251500","1000","42","5373","1000","0","2195123","0","760","0","0","0","0","0","0","1","0","0","924050101","0","0","0","0","0","0","0","守門者","0","1140","100","1000","0","1000","1000","200000001","1000","0","0","0","0","0","0"
"0","0","251000","1000","42","0","1000","0","2412647","0","608","0","0","0","0","0","0","1","0","0","924050102","0","0","0","0","0","0","0","生者劍士","0","1368","100","1000","0","1000","1000","200000001","1000","0","0","0","0","2381","0"
"0","0","613801","100","42","6405","100","0","1896746","6","908","1","5","0","198","0","0","32","0","0","924050103","0","1580","0","0","18","0","0","依里（天使）的闇影","0","1342","100","100","0","100","100","200000001","100","0","23","0","0","0","0"
"0","0","256000","1000","42","9367","1000","0","2373859","0","228","0","0","0","0","0","0","1","0","0","924050104","0","0","0","0","0","0","0","翼耳兔","0","342","100","1000","0","1000","1000","200000001","1000","0","0","0","0","0","0"
"0","0","607801","100","42","11834","100","0","1764985","0","254","1","6","0","2393","0","0","32","0","0","924050105","0","45","0","0","18","0","0","凱留（夏日）的闇影","0","298","100","100","0","100","100","200000001","100","0","34","0","0","0","0"
"0","0","251900","2000","42","0","2000","0","14956327","0","851","0","0","0","0","0","0","1","0","0","924050201","0","0","0","0","0","0","0","擰扭相思樹","0","1277","200","2000","0","2000","2000","200000001","2000","0","0","0","0","10131","0"
"0","0","251300","2000","42","0","2000","0","15250939","0","638","0","0","0","0","0","0","1","0","0","924050202","0","0","0","0","0","0","0","叢林護衛","0","1596","200","2000","0","2000","2000","200000001","2000","0","0","0","0","10588","0"
"0","0","250600","2000","42","5274","2000","0","16903254","0","426","0","0","0","0","0","0","1","0","0","924050203","0","0","0","0","0","0","0","小狸貓","0","638","200","2000","0","2000","2000","200000001","2000","0","0","0","0","0","0"
"0","0","604503","200","42","0","200","0","12861731","22","1516","1","6","0","60","0","0","32","0","0","924050204","0","256","0","876","6","0","0","空花的闇影","0","2179","200","200","0","200","200","200000001","200","0","23","0","0","21192","0"
"0","0","604801","200","42","0","200","0","11084446","32","1243","1","6","0","0","0","0","32","0","0","924050205","0","62","0","858","3","0","0","美冬的闇影","0","1093","200","200","0","200","200","200000001","200","0","28","0","0","39156","0"
"0","0","251100","3400","42","0","3400","0","16082234","0","1510","0","0","0","0","0","0","1","0","0","924050301","0","0","0","0","0","0","0","岩龜暴君","0","2265","340","3400","0","3400","3400","200000001","3400","0","0","0","0","9248","0"
"0","0","252900","3400","42","0","3400","0","17611260","0","906","0","0","0","0","0","0","1","0","0","924050302","0","0","0","0","0","0","0","高等獸人","0","2265","340","3400","0","3400","3400","200000001","3400","0","0","0","0","9874","0"
"0","0","602901","340","45","0","340","0","13515272","29","2907","1","6","0","0","0","0","32","0","0","924050303","0","49","0","565","4","0","0","望的闇影","0","2242","340","340","0","340","340","200000001","340","0","25","0","0","21443","0"
"0","0","600601","340","42","38792","340","0","11466214","3","1338","1","6","0","598","0","0","32","0","0","924050304","0","153","0","0","21","0","0","茜里的闇影","0","1613","340","340","0","340","340","200000001","340","0","29","0","0","0","0"
"0","0","615701","340","42","40648","340","0","9102962","0","538","1","5","0","1430","0","0","32","0","0","924050305","0","146","0","0","30","0","0","霞（夏日）的闇影","0","757","340","340","0","340","340","200000001","340","0","18","0","0","0","0"
"0","0","250700","3100","44","0","3100","0","2863593","0","1109","0","0","0","0","0","0","1","0","0","924070101","0","0","0","0","0","0","0","魔像","0","891","310","3100","0","3100","3100","200000001","3100","0","0","0","0","3775","0"
"0","0","251200","3100","44","0","3100","0","2663955","0","1319","0","0","0","0","0","0","1","0","0","924070102","0","0","0","0","0","0","0","哥布林護衛","0","801","310","3100","0","3100","3100","200000001","3100","0","0","0","0","4364","0"
"0","0","604701","310","44","0","310","0","4144500","26","876","1","6","0","0","0","0","32","0","0","924070103","0","69","0","535","5","0","0","純的闇影","0","946","310","310","0","310","310","200000001","310","0","40","0","0","10499","0"
"0","0","600301","310","48","0","310","0","3453750","7","876","1","6","0","0","0","0","32","0","0","924070104","0","40","0","1645","0","0","0","怜的闇影","0","946","310","310","0","310","310","200000001","310","0","46","0","0","21556","0"
"0","0","256800","3100","44","0","3100","0","2703750","0","792","0","0","0","0","0","0","1","0","0","924070105","0","0","0","0","0","0","0","洞窟猿猴","0","645","310","3100","0","3100","3100","200000001","3100","0","0","0","0","16227","0"
"0","0","217300","0","100","0","0","0","1000000000","0","0","0","1","0","0","0","0","1","0","0","924070106","0","0","0","0","0","0","0","爆裂敵人","5000","0","500","0","150","100","0","300000009","100","0","0","0","0","0","0"
"0","0","251000","3100","44","0","3100","0","5736000","0","995","0","0","0","0","0","0","1","0","0","924070201","0","0","0","0","0","0","0","生者劍士像","0","2239","310","3100","0","3100","3100","200000001","3100","0","0","0","0","10609","0"
"0","0","250200","3100","44","0","3100","0","4624000","0","1244","0","0","0","0","0","0","1","0","0","924070202","0","0","0","0","0","0","0","石蜥","0","1120","310","3100","0","3100","3100","200000001","3100","0","0","0","0","29183","0"
"0","0","625801","310","44","0","310","0","7368000","4","378","1","5","0","0","0","0","32","0","0","924070203","0","30","0","1847","0","0","0","莉莉（墮落）的闇影","0","338","310","310","0","310","310","200000001","310","0","34","0","0","53569","0"
"0","0","614201","310","44","0","310","0","6999600","14","654","1","5","0","0","0","0","32","0","0","924070204","0","870","0","1755","1","0","0","莫妮卡（魔法少女）的闇影","0","627","310","310","0","310","310","200000001","310","0","33","0","0","48013","0"
"0","0","258700","3100","44","0","3100","0","4320950","0","249","0","0","0","0","0","0","1","0","0","924070205","0","0","0","0","0","0","0","噬岩怪","0","374","310","3100","0","3100","3100","200000001","3100","0","0","0","0","14666","0"
"0","0","217300","0","100","0","0","0","1000000000","0","0","0","1","0","0","0","0","1","0","0","924070206","0","0","0","0","0","0","0","爆裂敵人","5000","0","500","0","150","100","0","300000009","100","0","0","0","0","0","0"
"0","0","252900","3100","44","0","3100","0","13001402","0","933","0","0","0","0","0","0","1","0","0","924070301","0","0","0","0","0","0","0","高等獸人","0","2333","310","3100","0","3100","3100","200000001","3100","0","0","0","0","13040","0"
"0","0","251800","3100","44","0","3100","0","12735143","0","1244","0","0","0","0","0","0","1","0","0","924070302","0","0","0","0","0","0","0","樹精","0","1866","310","3100","0","3100","3100","200000001","3100","0","0","0","0","14398","0"
"0","0","610801","310","64","0","310","0","9135162","48","621","1","5","0","0","0","0","32","0","0","924070303","0","30","0","2753","0","0","0","克蘿依的闇影","0","460","310","310","0","310","310","200000001","310","0","28","0","0","70605","0"
"0","0","616901","310","44","0","310","0","9375125","13","1239","1","5","0","0","0","0","32","0","0","924070304","0","35","0","1308","0","0","0","美冬（工作服）的闇影","0","903","310","310","0","310","310","200000001","310","0","39","0","0","67552","0"
"0","0","612901","310","65","0","310","0","8585793","5","507","1","5","0","0","0","0","32","0","0","924070305","0","30","0","2066","0","0","0","璃乃（奇幻）的闇影","0","727","310","310","0","310","310","200000001","310","0","44","0","0","73432","0"
"0","0","217300","0","100","0","0","0","1000000000","0","0","0","1","0","0","0","0","1","0","0","924070306","0","0","0","0","0","0","0","爆裂敵人","5000","0","500","0","150","100","0","300000009","100","0","0","0","0","0","0"
"0","0","306403","5000","60","0","5000","0","80000000","0","100","0","1","0","0","0","0","1","0","0","924071101","0","0","0","0","0","0","0","野蠻之爪","0","0","100","0","0","5000","0","300000008","0","0","30","0","0","15000","0"
