b1b4e4238a26702f62e0fcb528b3e34febe150cc896aced589051ad6643fe292,43e5eee426c8dfb0294f7aa282f812d69cf923077a0d285319f6eec35dede5f0,bdb591ecab6a504c390646fc8e6f15e92c899da1dff6e342f12a79990bce5ce2,d9ccb5abe4b028f1bbae45425d93770c7edb9f2d6773d145da2a12a631be617b,ead23686601510951b50c405831481388e6c044612ce9188a3f5d94617b95b03,57b20f064b50f5a2a34fd33fa6bcf5b17fdfe0f0248a220def80c45f425b0e78,6ade55f9d41ac30865386d83c665eae4a7b8afa36a585300d7af1f7e1a1861b6,1b9032854bac72e5caf7c2f74705a4d70a03ab819beece5aa0e1073cb8a297b7,d8c958a473ff2614c8377c6debc5c99b7f0d86b6c343a01cb78ae5e3a5246341,11559c2aefa47fe0aa517d2edcbb77859f6ed505592ec631986aa61938cbc2b5,e26c64aa152e674448eee03949794732e23b3368091bd8926a640cffdfc28b97,44402f10881eb37af45c619b4de593d11a5fcbeba0f87104c0d2f1a66a19e8cf,2feb4440ff21dd6bd0bd97f61885847f678fd6ebacef638cb511d5e6137fd849,c56f989a66beda6b0b5a2442feb31752c666254ac6449e6f856ac1b535b3a92e,9a8806d4ae5c71e94d70f815645bac362ff21408bd04344e07ac9f2fe95c09f7,46d7f329b59877dbad5d8aa88a119a8ec7b05fda2f328f7f75fd8e82bc460995,e9b2d68c0b31820e446e0fdfeb752a5d8b16d3cadd992725c7ee329d143d126c,e6bf9a251a1acf65a90511e558ddc12e458c00da1500729ddd9bc54e61a998ac,05c34d73eb89d4bb216bcff8d726b1f2dff659bf86a9d0cec68292b3d5aa7691,da39a56aafb6a049bf479a08806239078a3fc16a6b30ac32bc9a8202a4d8f5f5,9ba53623cd25067cffb23747b1424b06d953fc1549010c6fc455905f0ef73b39,c14c74f0ddb532fcdadd7d97df4a07e0dfb603f23412b0043d26d0270dcf947d,bf65fc40d0764156ca180f525ccfa5e7620c87c45fbef3d259df6094877c85bc,ed7aed46e82c22b59e538bfa8acadebb3fb095575bf040bc3ad0909efc9e44af,fc3f5b59db4c22112ef6d767afd01d438dc056ae7d84975b7972f62ec1f00364,0761deb507708591d678fc219c006ab68fa6c3049c5670ec2a8009717fea38e0,d4dc13c50aa2b86449dad3f53ebc1fa191bcc8f9af977b42d284cddabbda5f0b,290c039c896f892f73a4eff6c48d35b8a7144be7f275c863619893d620201c1d,5191c8574c8773bc460b2eef973ce0ded672cf35e6712a289df037a659a8b931,492c259bcfbe694389c2a99e619c0c4da4021c63f40777b1380f93935f38a41c,a30d1fba6297c7a39d6b512968941a4756a1d8dce3130e329d4ded5d02d6ec37,953b5a38d9352ba179e9f4282be6d302a46f37a02d182295cde181ed6f29ef1e,c284594b9d5ab6309f7e12860e48aa4b7ecf37af780ff9976c0d2076fbed9eeb,b79a9ede3977795a7a0f65769b5aa4fa1efbb84ca9fafa92b968225bcb77426a,3bb801cede229e3bc0ebe2df8a150fbec49887b98b92844ef63c03119bb305cd,b91a07f9c44e75021db50209bb203c04c4c1fabcd41669c1d1e2dd60e939274b,f58f7a34c027dc67133f3cb0fc0a64b52bfbccc028a826a9e374154ef3d28ee3,f46164a786bf0293fd5a6a2b90fc0093c4c059cd2edad5fa381e5f4dc2597fc5,cd6375fed8b20ec85e82a5b3d2b4e48d6332f0c21e7e16deb2871d5b01344d0e,2b1bf7bf9871de3fa383c00f59e847716e9effe04d74c7e05b1a0f54ba3897df,4bb3b8bdcbc698c57be9fae1d09a6d11df17d18890522cf8d8d2ba0074e8d137
"0","0","0","0","18001","1","0","1","18","0","0","0","620060015","30","0","18001","0","600110181","620130015","0","0","61001005","0","0","36","366","0","620090015","0","61001004","0","0","0","1","0","1","61001007","0","1","600000018","0"
"0","0","0","0","19001","1","0","1","18","0","0","0","620060016","30","0","19001","0","600110191","620130016","0","0","61001005","0","0","36","371","0","620090016","0","61001004","0","0","0","1","0","1","61001007","0","1","600000019","0"
"0","0","0","0","20001","1","0","1","18","0","0","0","620060017","30","0","20001","0","600110201","620130017","0","0","61001005","0","0","36","375","0","620090017","0","61001004","0","0","0","1","0","1","61001007","0","1","600000020","0"
"0","0","0","0","21001","1","0","1","18","0","0","0","620060018","30","0","21001","0","600110211","620130018","0","0","61001005","0","0","36","381","0","620090018","0","61001004","0","0","0","1","0","1","61001007","0","1","600000021","0"
"0","0","0","0","22001","1","0","1","18","0","0","0","620060019","30","0","22001","0","600110221","620130019","0","0","61001005","0","0","36","386","0","620090019","0","61001004","0","0","0","1","0","1","61001007","0","1","600000022","0"
"0","0","0","0","23001","1","0","1","18","0","0","0","620060020","30","0","23001","0","600110231","620130020","0","0","61001005","0","0","36","390","0","620090020","0","61001004","0","0","0","1","0","1","61001007","0","1","600000023","0"
"0","0","0","0","24001","1","0","1","18","0","0","0","620060021","30","0","24001","0","600110241","620130021","0","0","61001005","0","0","36","396","0","620090021","0","61001004","0","0","0","1","0","1","61001007","0","1","600000024","0"
"0","0","0","0","25001","1","0","1","18","0","0","0","620060022","30","0","25001","0","600110251","620130022","0","0","61001005","0","0","36","401","0","620090022","0","61001004","0","0","0","1","0","1","61001007","0","1","600000025","0"
"0","0","0","0","26001","1","0","1","18","0","0","0","620060023","30","0","26001","0","600110261","620130023","0","0","61001005","0","0","36","405","0","620090023","0","61001004","0","0","0","1","0","1","61001007","0","1","600000026","0"
"0","0","0","0","27001","1","0","1","18","0","0","0","620060024","30","0","27001","0","600110271","620130024","0","0","61001005","0","0","36","411","0","620090024","0","61001004","0","0","0","1","0","1","61001007","0","1","600000027","0"
"0","0","0","0","28001","1","0","1","18","0","0","0","620060025","30","0","28001","0","600110281","620130025","0","0","61001005","0","0","36","417","0","620090025","0","61001004","0","0","0","1","0","1","61001007","0","1","600000028","0"
"0","0","0","0","29001","1","0","1","18","0","0","0","620060026","30","0","29001","0","600110291","620130026","0","0","61001005","0","0","36","422","0","620090026","0","61001004","0","0","0","1","0","1","61001007","0","1","600000029","0"
"0","0","0","0","30001","1","0","1","18","0","0","0","620060027","30","0","30001","0","600110301","620130027","0","0","61001005","0","0","36","427","0","620090027","0","61001004","0","0","0","1","0","1","61001007","0","1","600000030","0"
"0","0","0","0","31001","1","0","1","18","0","0","0","620060028","30","0","31001","0","600110311","620130028","0","0","61001005","0","0","36","433","0","620090028","0","61001004","0","0","0","1","0","1","61001007","0","1","600000031","0"
"0","0","0","0","32001","1","0","1","18","0","0","0","620060029","30","0","32001","0","600110321","620130029","0","0","61001005","0","0","36","442","0","620090029","0","61001004","0","0","0","1","0","1","61001007","0","1","600000032","0"
"0","0","0","0","33001","1","0","1","18","0","0","0","620060030","30","0","33001","0","600110331","620130030","0","0","61001005","0","0","36","455","0","620090030","0","61001004","0","0","0","1","0","1","61001007","0","1","600000033","0"
"0","0","0","0","34001","1","0","1","18","0","0","0","620060031","30","0","34001","0","600110341","620130031","0","0","61001005","0","0","36","460","0","620090031","0","61001004","0","0","0","1","0","1","61001007","0","1","600000034","0"
"0","0","0","0","35001","1","0","1","18","0","0","0","620060032","30","0","35001","0","600110351","620130032","0","0","61001005","0","0","36","464","0","620090032","0","61001004","0","0","0","1","0","1","61001007","0","1","600000035","0"
"0","0","0","0","36001","1","0","1","18","0","0","0","620060033","30","0","36001","0","600110361","620130033","0","0","61001005","0","0","36","476","0","620090033","0","61001004","0","0","0","1","0","1","61001007","0","1","600000036","0"
"0","0","0","0","37001","1","0","1","18","0","0","0","620060034","30","0","37001","0","600110371","620130034","0","0","61001005","0","0","36","482","0","620090034","0","61001004","0","0","0","1","0","1","61001007","0","1","600000037","0"
"0","0","0","0","38001","1","0","1","18","0","0","0","620060035","30","0","38001","0","600110381","620130035","0","0","61001005","0","0","36","492","0","620090035","0","61001004","0","0","0","1","0","1","61001007","0","1","600000038","0"
"0","0","0","0","39001","1","0","1","18","0","0","0","620060036","30","0","39001","0","600110391","620130036","0","0","61001005","0","0","36","500","0","620090036","0","61001004","0","0","0","1","0","1","61001007","0","1","600000039","0"
"0","0","0","0","40001","1","0","1","18","0","0","0","620060037","30","0","40001","0","600110401","620130037","0","0","61001005","0","0","36","514","0","620090037","0","61001004","0","0","0","1","0","1","61001007","0","1","600000040","0"
"0","0","0","0","41001","1","0","1","18","0","0","0","620060038","30","0","41001","0","600110411","620130038","0","0","61001005","0","0","36","518","0","620090038","0","61001004","0","0","0","1","0","1","61001007","0","1","600000041","0"
"0","0","0","0","42001","1","0","1","18","0","0","0","620060039","30","0","42001","0","600110421","620130039","0","0","61001005","0","0","36","523","0","620090039","0","61001004","0","0","0","1","0","1","61001007","0","1","600000042","0"
"0","0","0","0","43001","1","0","1","18","0","0","0","620060040","30","0","43001","0","600110431","620130040","0","0","61001005","0","0","36","538","0","620090040","0","61001004","0","0","0","1","0","1","61001007","0","1","600000043","0"
"0","0","0","0","44001","1","0","1","18","0","0","0","620060041","30","0","44001","0","600110441","620130041","0","0","61001005","0","0","36","551","0","620090041","0","61001004","0","0","0","1","0","1","61001007","0","1","600000044","0"
"0","0","0","0","45001","1","0","1","18","0","0","0","620060042","30","0","45001","0","600110451","620130042","0","0","61001005","0","0","36","565","0","620090042","0","61001004","0","0","0","1","0","1","61001007","0","1","600000045","0"
"0","0","0","0","46001","1","0","1","18","0","0","0","620060043","30","0","46001","0","600110461","620130043","0","0","61001005","0","0","36","574","0","620090043","0","61001004","0","0","0","1","0","1","61001007","0","1","600000046","0"
"0","0","0","0","47001","1","0","1","18","0","0","0","620060044","30","0","47001","0","600110471","620130044","0","0","61001005","0","0","36","577","0","620090044","0","61001004","0","0","0","1","0","1","61001007","0","1","600000047","0"
"0","0","0","0","48001","1","0","1","18","0","0","0","620060045","30","0","48001","0","600110481","620130045","0","0","61001005","0","0","36","587","0","620090045","0","61001004","0","0","0","1","0","1","61001007","0","1","600000048","0"
"0","0","0","0","49001","1","0","1","18","0","0","0","620060046","30","0","49001","0","600110491","620130046","0","0","61001005","0","0","36","598","0","620090046","0","61001004","0","0","0","1","0","1","61001007","0","1","600000049","0"
"0","0","0","0","50001","1","0","1","18","0","0","0","620060047","30","0","50001","0","600110501","620130047","0","0","61001005","0","0","36","614","0","620090047","0","61001004","0","0","0","1","0","1","61001007","0","1","600000050","0"
"0","0","0","0","51001","1","0","1","18","0","0","0","620060048","30","0","51001","0","600110511","620130048","0","0","61001005","0","0","36","621","0","620090048","0","61001004","0","0","0","1","0","1","61001007","0","1","600000051","0"
"0","0","0","0","52001","1","0","1","18","0","0","0","620060049","30","0","52001","0","600110521","620130049","0","0","61001005","0","0","36","629","0","620090049","0","61001004","0","0","0","1","0","1","61001007","0","1","600000052","0"
"0","0","0","0","53001","1","0","1","18","0","0","0","620060050","30","0","53001","0","600110531","620130050","0","0","61001005","0","0","36","640","0","620090050","0","61001004","0","0","0","1","0","1","61001007","0","1","600000053","0"
"0","0","0","0","54001","1","0","1","18","0","0","0","620060051","30","0","54001","0","600110541","620130051","0","0","61001005","0","0","36","647","0","620090051","0","61001004","0","0","0","1","0","1","61001007","0","1","600000054","0"
"0","0","0","0","55001","1","0","1","18","0","0","0","620060052","30","0","55001","0","600110551","620130052","0","0","61001005","0","0","36","652","0","620090052","0","61001004","0","0","0","1","0","1","61001007","0","1","600000055","0"
"0","0","0","0","56001","1","0","1","18","0","0","0","620060053","30","0","56001","0","600110561","620130053","0","0","61001005","0","0","36","659","0","620090053","0","61001004","0","0","0","1","0","1","61001007","0","1","600000056","0"
"0","0","0","0","57001","1","0","1","18","0","0","0","620060054","30","0","57001","0","600110571","620130054","0","0","61001005","0","0","36","662","0","620090054","0","61001004","0","0","0","1","0","1","61001007","0","1","600000057","0"
"0","0","0","0","58001","1","0","1","18","0","0","0","620060055","30","0","58001","0","600110581","620130055","0","0","61001005","0","0","36","667","0","620090055","0","61001004","0","0","0","1","0","1","61001007","0","1","600000058","0"
"0","0","0","0","59001","1","0","1","18","0","0","0","620060056","30","0","59001","0","600110591","620130056","0","0","61001005","0","0","36","679","0","620090056","0","61001004","0","0","0","1","0","1","61001007","0","1","600000059","0"
"0","0","0","0","60001","1","0","1","18","0","0","0","620060057","30","0","60001","0","600110601","620130057","0","0","61001005","0","0","36","683","0","620090057","0","61001004","0","0","0","1","0","1","61001007","0","1","600000060","0"
"0","0","0","0","61001","1","0","1","18","0","0","0","620060058","30","0","61001","0","600110611","620130058","0","0","61001005","0","0","36","692","0","620090058","0","61001004","0","0","0","1","0","1","61001007","0","1","600000061","0"
"0","0","0","0","62001","1","0","1","18","0","0","0","620060059","30","0","62001","0","600110621","620130059","0","0","61001005","0","0","36","698","0","620090059","0","61001004","0","0","0","1","0","1","61001007","0","1","600000062","0"
"0","0","0","0","63001","1","0","1","18","0","0","0","620060060","30","0","63001","0","600110631","620130060","0","0","61001005","0","0","36","703","0","620090060","0","61001004","0","0","0","1","0","1","61001007","0","1","600000063","0"
"0","0","0","0","64001","1","0","1","18","0","0","0","620060061","30","0","64001","0","600110641","620130061","0","0","61001005","0","0","36","713","0","620090061","0","61001004","0","0","0","1","0","1","61001007","0","1","600000064","0"
"0","0","0","0","65001","1","0","1","18","0","0","0","620060062","30","0","65001","0","600110651","620130062","0","0","61001005","0","0","36","722","0","620090062","0","61001004","0","0","0","1","0","1","61001007","0","1","600000065","0"
"0","0","0","0","66001","1","0","1","18","0","0","0","620060063","30","0","66001","0","600110661","620130063","0","0","61001005","0","0","36","733","0","620090063","0","61001004","0","0","0","1","0","1","61001007","0","1","600000066","0"
"0","0","0","0","67001","1","0","1","18","0","0","0","620060064","30","0","67001","0","600110671","620130064","0","0","61001005","0","0","36","741","0","620090064","0","61001004","0","0","0","1","0","1","61001007","0","1","600000067","0"
"0","0","0","0","68001","1","0","1","18","0","0","0","620060065","30","0","68001","0","600110681","620130065","0","0","61001005","0","0","36","750","0","620090065","0","61001004","0","0","0","1","0","1","61001007","0","1","600000068","0"
"0","0","0","0","69001","1","0","1","18","0","0","0","620060066","30","0","69001","0","600110691","620130066","0","0","61001005","0","0","36","762","0","620090066","0","61001004","0","0","0","1","0","1","61001007","0","1","600000069","0"
"0","0","0","0","70001","1","0","1","18","0","0","0","620060067","30","0","70001","0","600110701","620130067","0","0","61001005","0","0","36","774","0","620090067","0","61001004","0","0","0","1","0","1","61001007","0","1","600000070","0"
"0","0","0","0","71001","1","0","1","18","0","0","0","620060068","30","0","71001","0","600110711","620130068","0","0","61001005","0","0","36","783","0","620090068","0","61001004","0","0","0","1","0","1","61001007","0","1","600000071","0"
"0","0","0","0","1001","1","0","1","18","0","0","0","620090101","30","0","1001","0","600110011","620110001","0","0","61001005","0","0","36","258","0","620300001","0","61001004","0","0","0","1","0","1","61001007","0","1","600000072","0"
"0","0","0","0","2001","1","0","1","18","0","0","0","620090101","30","0","2001","0","600110021","620110001","0","0","61001005","0","0","36","258","0","620300001","0","61001004","0","0","0","1","0","1","61001007","0","1","600000073","0"
"0","0","0","0","3001","1","0","1","18","0","0","0","620090101","30","0","3001","0","600110031","620110001","0","0","61001005","0","0","36","258","0","620300001","0","61001004","0","0","0","1","0","1","61001007","0","1","600000074","0"
"0","0","0","0","4001","1","0","1","18","0","0","0","620090101","30","0","4001","0","600110041","620110001","0","0","61001005","0","0","36","258","0","620300001","0","61001004","0","0","0","1","0","1","61001007","0","1","600000075","0"
"0","0","0","0","5001","1","0","1","18","0","0","0","620090102","30","0","5001","0","600110051","620110002","0","0","61001005","0","0","36","268","0","620300002","0","61001004","0","0","0","1","0","1","61001007","0","1","600000076","0"
"0","0","0","0","6001","1","0","1","18","0","0","0","620090103","30","0","6001","0","600110061","620110003","0","0","61001005","0","0","36","273","0","620300003","0","61001004","0","0","0","1","0","1","61001007","0","1","600000077","0"
"0","0","0","0","7001","1","0","1","18","0","0","0","620090104","30","0","7001","0","600110071","620110004","0","0","61001005","0","0","36","281","0","620300004","0","61001004","0","0","0","1","0","1","61001007","0","1","600000078","0"
"0","0","0","0","8001","1","0","1","18","0","0","0","620090105","30","0","8001","0","600110081","620110005","0","0","61001005","0","0","36","288","0","620300005","0","61001004","0","0","0","1","0","1","61001007","0","1","600000079","0"
"0","0","0","0","9001","1","0","1","18","0","0","0","620090106","30","0","9001","0","600110091","620110006","0","0","61001005","0","0","36","298","0","620300006","0","61001004","0","0","0","1","0","1","61001007","0","1","600000080","0"
"0","0","0","0","10001","1","0","1","18","0","0","0","620090107","30","0","10001","0","600110101","620110007","0","0","61001005","0","0","36","309","0","620300007","0","61001004","0","0","0","1","0","1","61001007","0","1","600000081","0"
"0","0","0","0","11001","1","0","1","18","0","0","0","620090108","30","0","11001","0","600110111","620110008","0","0","61001005","0","0","36","313","0","620300008","0","61001004","0","0","0","1","0","1","61001007","0","1","600000082","0"
"0","0","0","0","12001","1","0","1","18","0","0","0","620090109","30","0","12001","0","600110121","620110009","0","0","61001005","0","0","36","321","0","620300009","0","61001004","0","0","0","1","0","1","61001007","0","1","600000083","0"
"0","0","0","0","13001","1","0","1","18","0","0","0","620090110","30","0","13001","0","600110131","620110010","0","0","61001005","0","0","36","326","0","620300010","0","61001004","0","0","0","1","0","1","61001007","0","1","600000084","0"
"0","0","0","0","14001","1","0","1","18","0","0","0","620090111","30","0","14001","0","600110141","620110011","0","0","61001005","0","0","36","336","0","620300011","0","61001004","0","0","0","1","0","1","61001007","0","1","600000085","0"
"0","0","0","0","15001","1","0","1","18","0","0","0","620090112","30","0","15001","0","600110151","620110012","0","0","61001005","0","0","36","341","0","620300012","0","61001004","0","0","0","1","0","1","61001007","0","1","600000086","0"
"0","0","0","0","16001","1","0","1","18","0","0","0","620090113","30","0","16001","0","600110161","620110013","0","0","61001005","0","0","36","351","0","620300013","0","61001004","0","0","0","1","0","1","61001007","0","1","600000087","0"
"0","0","0","0","17001","1","0","1","18","0","0","0","620090114","30","0","17001","0","600110171","620110014","0","0","61001005","0","0","36","356","0","620300014","0","61001004","0","0","0","1","0","1","61001007","0","1","600000088","0"
"0","0","0","0","18001","1","0","1","18","0","0","0","620090115","30","0","18001","0","600110181","620110015","0","0","61001005","0","0","36","366","0","620300015","0","61001004","0","0","0","1","0","1","61001007","0","1","600000089","0"
"0","0","0","0","19001","1","0","1","18","0","0","0","620090116","30","0","19001","0","600110191","620110016","0","0","61001005","0","0","36","371","0","620300016","0","61001004","0","0","0","1","0","1","61001007","0","1","600000090","0"
"0","0","0","0","20001","1","0","1","18","0","0","0","620090117","30","0","20001","0","600110201","620110017","0","0","61001005","0","0","36","375","0","620300017","0","61001004","0","0","0","1","0","1","61001007","0","1","600000091","0"
"0","0","0","0","21001","1","0","1","18","0","0","0","620090118","30","0","21001","0","600110211","620110018","0","0","61001005","0","0","36","381","0","620300018","0","61001004","0","0","0","1","0","1","61001007","0","1","600000092","0"
"0","0","0","0","22001","1","0","1","18","0","0","0","620090119","30","0","22001","0","600110221","620110019","0","0","61001005","0","0","36","386","0","620300019","0","61001004","0","0","0","1","0","1","61001007","0","1","600000093","0"
"0","0","0","0","23001","1","0","1","18","0","0","0","620090120","30","0","23001","0","600110231","620110020","0","0","61001005","0","0","36","390","0","620300020","0","61001004","0","0","0","1","0","1","61001007","0","1","600000094","0"
"0","0","0","0","24001","1","0","1","18","0","0","0","620090121","30","0","24001","0","600110241","620110021","0","0","61001005","0","0","36","396","0","620300021","0","61001004","0","0","0","1","0","1","61001007","0","1","600000095","0"
"0","0","0","0","25001","1","0","1","18","0","0","0","620090122","30","0","25001","0","600110251","620110022","0","0","61001005","0","0","36","401","0","620300022","0","61001004","0","0","0","1","0","1","61001007","0","1","600000096","0"
"0","0","0","0","26001","1","0","1","18","0","0","0","620090123","30","0","26001","0","600110261","620110023","0","0","61001005","0","0","36","405","0","620300023","0","61001004","0","0","0","1","0","1","61001007","0","1","600000097","0"
"0","0","0","0","27001","1","0","1","18","0","0","0","620090124","30","0","27001","0","600110271","620110024","0","0","61001005","0","0","36","411","0","620300024","0","61001004","0","0","0","1","0","1","61001007","0","1","600000098","0"
"0","0","0","0","28001","1","0","1","18","0","0","0","620090125","30","0","28001","0","600110281","620110025","0","0","61001005","0","0","36","417","0","620300025","0","61001004","0","0","0","1","0","1","61001007","0","1","600000099","0"
"0","0","0","0","29001","1","0","1","18","0","0","0","620090126","30","0","29001","0","600110291","620110026","0","0","61001005","0","0","36","422","0","620300026","0","61001004","0","0","0","1","0","1","61001007","0","1","600000100","0"
"0","0","0","0","30001","1","0","1","18","0","0","0","620090127","30","0","30001","0","600110301","620110027","0","0","61001005","0","0","36","427","0","620300027","0","61001004","0","0","0","1","0","1","61001007","0","1","600000101","0"
"0","0","0","0","31001","1","0","1","18","0","0","0","620090128","30","0","31001","0","600110311","620110028","0","0","61001005","0","0","36","433","0","620300028","0","61001004","0","0","0","1","0","1","61001007","0","1","600000102","0"
