3d237ac0068d2711043e956c4c92ed278d2e83cd3628f794831cec8bb641eb5d,7e5060316c60c79cebda69243954176694e8caa902b4fbaf27dbef88c1661809,259ed90d82a40ccee7524b40e26a308824f924ce8871ec8315c652412e45bd23,cabe0fa1c173f068bfc9d765bb5780d4b7b78b8a2d77ecb20629d7c1cb2c1451,92b67a8d9df8326fb01865fe133966e0439a27110d5a01812db3010ca7a22fd1,766db5f0414772d6a56774c62bc008507ca4ee3505835cec5841022cb0906c78
"2","5","1501","2816","-870","-907"
"2","5","1511","2816","-833","-870"
"2","5","1521","2816","-796","-833"
"2","5","1531","2816","-759","-796"
"2","5","1541","2816","-722","-759"
"2","5","1551","2816","-722","-722"
"2","5","1561","2816","-722","-722"
"2","5","1571","2816","-685","-722"
"2","5","1581","2816","-648","-685"
"2","5","1591","2816","-611","-648"
"2","5","1601","2816","-574","-611"
"2","5","1611","2816","-574","-574"
"2","5","1621","2816","-537","-574"
"2","5","1631","2816","-500","-537"
"2","5","1641","2816","-500","-500"
"2","5","1651","2816","-500","-500"
"2","5","1661","2816","-500","-500"
"2","5","1671","2816","-436","-500"
"2","6","1681","2816","-1115","-1230"
"2","6","1691","2816","-1035","-1115"
"2","6","1701","2816","-955","-1035"
"2","6","1711","2816","-875","-955"
"2","6","1721","2816","-795","-875"
"2","6","1731","2816","-715","-795"
"2","6","1741","2816","-715","-715"
"2","6","1751","2816","-635","-715"
"2","6","1761","2816","-635","-635"
"2","6","1771","2816","-635","-635"
"2","6","1781","2816","-635","-635"
"2","6","1782","2816","-635","-635"
"2","6","1791","2816","-555","-635"
"2","6","1801","2816","-440","-555"
"2","7","1811","2816","-1225","-1225"
"2","7","1821","2816","-1135","-1225"
"2","7","1831","2816","-1080","-1135"
"2","7","1841","2816","-1025","-1080"
"2","7","1851","2816","-970","-1025"
"2","7","1861","2816","-915","-970"
"2","7","1871","2816","-860","-915"
"2","7","1881","2816","-860","-860"
"2","7","1891","2816","-805","-860"
"2","7","1901","2816","-750","-805"
"2","7","1911","2816","-695","-750"
"2","7","1921","2816","-695","-695"
"2","7","1931","2816","-640","-695"
"2","7","1941","2816","-640","-640"
"2","7","1951","2816","-585","-640"
"2","7","1961","2816","-530","-585"
"2","7","1971","2816","-440","-530"
"2","7","1981","2816","-440","-440"
"1","8","1991","2816","-1380","-1480"
"1","8","2001","2816","-1380","-1380"
"1","8","2011","2816","-1325","-1380"
"1","8","2021","2816","-1270","-1325"
"1","8","2031","2816","-1270","-1270"
"1","8","2041","2816","-1215","-1270"
"1","8","2051","2816","-1215","-1215"
"1","8","2061","2816","-1160","-1215"
"1","8","2071","2816","-1105","-1160"
"1","8","2081","2816","-1050","-1105"
"1","8","2091","2816","-995","-1050"
"1","8","2101","2816","-995","-995"
"1","8","2111","2816","-940","-995"
"1","8","2121","2816","-885","-940"
"1","8","2131","2816","-885","-885"
"1","8","2141","2816","-830","-885"
"1","8","2151","2816","-775","-830"
"1","8","2161","2816","-720","-775"
"1","8","2171","2816","-720","-720"
"1","8","2181","2816","-665","-720"
"1","8","2191","2816","-610","-665"
"1","8","2201","2816","-610","-610"
"1","8","2211","2816","-555","-610"
"1","8","2221","2816","-500","-555"
"1","8","2231","2816","-445","-500"
"1","8","2241","2816","-390","-445"
"1","8","2251","2816","-335","-390"
"1","8","2261","2816","-280","-335"
"1","8","2271","2816","-280","-280"
"1","8","2281","2816","-230","-280"
"2","9","2291","2816","-1192","-1240"
"2","9","2301","2816","-1148","-1192"
"2","9","2311","2816","-1105","-1148"
"2","9","2321","2816","-1105","-1105"
"2","9","2331","2816","-1062","-1105"
"2","9","2341","2816","-1019","-1062"
"2","9","2351","2816","-976","-1019"
"2","9","2361","2816","-976","-976"
"2","9","2371","2816","-976","-976"
"2","9","2381","2816","-976","-976"
"2","9","2391","2816","-934","-976"
"2","9","2401","2816","-892","-934"
"2","9","2411","2816","-892","-892"
"2","9","2421","2816","-892","-892"
"2","9","2431","2816","-850","-892"
"2","9","2441","2816","-808","-850"
"2","9","2451","2816","-766","-808"
"2","9","2461","2816","-766","-766"
"2","9","2471","2816","-766","-766"
"2","9","2481","2816","-766","-766"
"2","9","2491","2816","-766","-766"
"2","9","2501","2816","-724","-766"
"2","9","2511","2816","-682","-724"
"2","9","2521","2816","-682","-682"
"2","9","2531","2816","-682","-682"
"2","9","2541","2816","-640","-682"
"2","9","2551","2816","-598","-640"
"2","9","2561","2816","-556","-598"
"2","9","2571","2816","-514","-556"
"2","9","2581","2816","-472","-514"
"2","9","2591","2816","-430","-472"
"1","10","2601","2816","-1440","-1440"
"1","10","2611","2816","-1440","-1440"
"1","10","2621","2816","-1440","-1440"
"1","10","2622","2816","-1440","-1440"
"1","10","2623","2816","-1440","-1440"
"1","10","2631","2816","-1373","-1440"
"1","10","2641","2816","-1308","-1373"
"1","10","2651","2816","-1244","-1308"
"1","10","2661","2816","-1181","-1244"
"1","10","2671","2816","-1118","-1181"
"1","10","2681","2816","-1055","-1118"
"1","10","2691","2816","-992","-1055"
"1","10","2701","2816","-992","-992"
"1","10","2711","2816","-929","-992"
"1","10","2721","2816","-866","-929"
"1","10","2731","2816","-803","-866"
"1","10","2741","2816","-740","-803"
"1","10","2751","2816","-677","-740"
"1","10","2761","2816","-614","-677"
"1","10","2771","2816","-551","-614"
"1","10","2781","2816","-551","-551"
"1","10","2791","2816","-551","-551"
"1","10","2801","2816","-551","-551"
"1","10","2811","2816","-551","-551"
"1","10","2821","2816","-551","-551"
"1","10","2831","2816","-551","-551"
"1","10","2841","2816","-551","-551"
"1","10","2851","2816","-488","-551"
"1","10","2861","2816","-425","-488"
"1","10","2871","2816","-361","-425"
"1","10","2881","2816","-296","-361"
"1","10","2891","2816","-230","-296"
"2","11","2901","2816","-1240","-1240"
"2","11","2911","2816","-1203","-1240"
"2","11","2921","2816","-1168","-1203"
"2","11","2931","2816","-1133","-1168"
"2","11","2941","2816","-1098","-1133"
"2","11","2951","2816","-1063","-1098"
"2","11","2961","2816","-1028","-1063"
"2","11","2971","2816","-993","-1028"
"2","11","2981","2816","-958","-993"
"2","11","2991","2816","-923","-958"
"2","11","3001","2816","-888","-923"
"2","11","3011","2816","-888","-888"
"2","11","3021","2816","-853","-888"
"2","11","3031","2816","-853","-853"
"2","11","3041","2816","-818","-853"
"2","11","3051","2816","-783","-818"
"2","11","3061","2816","-748","-783"
"2","11","3071","2816","-713","-748"
"2","11","3081","2816","-678","-713"
"2","11","3091","2816","-643","-678"
"2","11","3101","2816","-608","-643"
"2","11","3111","2816","-608","-608"
"2","11","3121","2816","-573","-608"
"2","11","3131","2816","-573","-573"
"2","11","3141","2816","-573","-573"
"2","11","3151","2816","-573","-573"
"2","11","3161","2816","-538","-573"
"2","11","3171","2816","-538","-538"
"2","11","3181","2816","-503","-538"
"2","11","3191","2816","-468","-503"
"2","11","3201","2816","-430","-468"
"2","12","3211","2816","-1240","-1240"
"2","12","3221","2816","-1240","-1240"
"2","12","3231","2816","-1240","-1240"
"2","12","3241","2816","-1194","-1240"
"2","12","3251","2816","-1150","-1194"
"2","12","3261","2816","-1108","-1150"
"2","12","3271","2816","-1066","-1108"
"2","12","3281","2816","-1024","-1066"
"2","12","3291","2816","-982","-1024"
"2","12","3301","2816","-940","-982"
"2","12","3311","2816","-898","-940"
"2","12","3321","2816","-898","-898"
"2","12","3331","2816","-856","-898"
"2","12","3341","2816","-814","-856"
"2","12","3351","2816","-772","-814"
"2","12","3361","2816","-730","-772"
"2","12","3371","2816","-688","-730"
"2","12","3381","2816","-688","-688"
"2","12","3391","2816","-688","-688"
"2","12","3401","2816","-646","-688"
"2","12","3411","2816","-604","-646"
"2","12","3421","2816","-562","-604"
"2","12","3431","2816","-562","-562"
"2","12","3441","2816","-562","-562"
"2","12","3451","2816","-519","-562"
"2","12","3461","2816","-519","-519"
"2","12","3471","2816","-519","-519"
"2","12","3481","2816","-475","-519"
"2","12","3491","2816","-475","-475"
"2","12","3501","2816","-475","-475"
"2","12","3511","2816","-430","-475"
"2","13","3521","2816","-1190","-1240"
"2","13","3531","2816","-1190","-1190"
"2","13","3541","2816","-1190","-1190"
"2","13","3551","2816","-1190","-1190"
"2","13","3561","2816","-1190","-1190"
"2","13","3571","2816","-1190","-1190"
"2","13","3581","2816","-1190","-1190"
"2","13","3591","2816","-1141","-1190"
"2","13","3601","2816","-1094","-1141"
"2","13","3611","2816","-1047","-1094"
"2","13","3621","2816","-1000","-1047"
"2","13","3631","2816","-953","-1000"
"2","13","3641","2816","-906","-953"
"2","13","3651","2816","-859","-906"
"2","13","3661","2816","-812","-859"
"2","13","3671","2816","-765","-812"
"2","13","3681","2816","-718","-765"
"2","13","3691","2816","-718","-718"
"2","13","3701","2816","-718","-718"
"2","13","3711","2816","-671","-718"
"2","13","3721","2816","-624","-671"
"2","13","3731","2816","-577","-624"
"2","13","3741","2816","-577","-577"
"2","13","3751","2816","-577","-577"
"2","13","3761","2816","-529","-577"
"2","13","3771","2816","-480","-529"
"2","13","3781","2816","-430","-480"
"2","13","3791","2816","-430","-430"
"1","14","3801","2816","-1440","-1440"
"1","14","3811","2816","-1440","-1440"
"1","14","3821","2816","-1440","-1440"
"1","14","3831","2816","-1362","-1440"
"1","14","3841","2816","-1285","-1362"
"1","14","3851","2816","-1209","-1285"
"1","14","3861","2816","-1209","-1209"
"1","14","3871","2816","-1134","-1209"
"1","14","3881","2816","-1059","-1134"
"1","14","3891","2816","-1059","-1059"
"1","14","3901","2816","-984","-1059"
"1","14","3911","2816","-984","-984"
"1","14","3921","2816","-984","-984"
"1","14","3931","2816","-984","-984"
"1","14","3941","2816","-984","-984"
"1","14","3951","2816","-984","-984"
"1","14","3961","2816","-984","-984"
"1","14","3971","2816","-984","-984"
"1","14","3981","2816","-909","-984"
"1","14","3991","2816","-834","-909"
"1","14","4001","2816","-759","-834"
"1","14","4011","2816","-684","-759"
"1","14","4021","2816","-684","-684"
"1","14","4031","2816","-684","-684"
"1","14","4041","2816","-609","-684"
"1","14","4051","2816","-534","-609"
"1","14","4061","2816","-459","-534"
"1","14","4071","2816","-384","-459"
"1","14","4081","2816","-308","-384"
"1","14","4091","2816","-230","-308"
"1","1","4092","2816","-200","-200"
