056881047dc469f5eec86fad6ff11274a067d2d069217aed27e118209a63deb0,a47ef0488b6a7fa130eaa6455bfaa255bb869a2f46a4818babc096c4759664d1,ce5ed4472d0bd359b5ad6223b6eac5d11f9fe01a13c48c0fb15946b90f623e50,10885f646bab7aac304c056d184fa6e631cf5f4607ced5720975271d309119a1,b93eaa59e402f49ba388c1a70ac218a2cd5e8d8c08372325b5e52f6b3372f4c6,97136e39811d9c2efcba180fe3140b207ebda101f1983945d7e23682491f1730,f029aaf880e1e63be9e2cde8f446c192eb06b83c866f2f7f8e3e2774b2210edc,d985b90b38b8d9db1b1cdb653316e5e7e5daa5db63a3cbebe42278f04e2db460,b18d6275cefacbde6a30a43c2bbcc077868f16e2a16e3ebb60f58c09afac21d2,5bfba29837cc017a6965630e8fd15fc6e6a32664b8afe814c6ca14ec331c41ad,180b5cbf61f69c2c918e3c36d4cb0f7a30335bff442736facda4c7a198efb5bc,e15e068fbefed297127b1e076d14113f12f91a3f12dc68dab84887cc37f69d87,4721882455cbc7416fb7fc531b0ad9bdda51951312acb0d8e4911bf4876d2128,9cf0e35b1e8673e90f7a56b59547e3132098ef8c11054864e4e28780a7344dd3,aa2d13b55e23617ea71e363cef20102422910b06f476228ebb04ab9c1e7c3565,a2d1261fcc328be547cc0f4c94c65e779405bdefc41263a5b4bc7f39993fa387,862d55c97e5e26af86de3371397c6de0ca38887040b27f0353c4c76091dc513a,9ae3d42759fb74857c05c2bef53e381bc402f72a72dedde6f460ba7fc403c887,6d10186d4cd477c6eb789f872bf53ce62f9fb2880c3e44df7aeb1bc051cbb31b,e186a5171957467a6853ab8d482fb87452e9558a754e0a5da515ed51bc543346,dbe959ddffc4cf837e161d3cd6af32328159820409a0d14d75c44fa80f8ae093,77b83d4b4578d840be4989d07d231c655679c1f095c428dcd605ce405d014db9,5f6b55082558334568f31cfea218b4d604949a01f4371b81371dd5c63f7b5c4b,10be637c7c58a2bb7b560f6329f64ac13db4dcf715b6ba9f790f8ac7b8fe86ed,67bc90ab7a45750115c7a67cd38865259e020bd74bc4b6d5c75820c6c3a6e5a8,06214248d5da780358f604aec05e0be55df528ab942429e993d02c1359c63847,cf4d70449ab7504b6d78023b7044fe387a70766d6233e9c42f72befc351f04ed,b15cb91917de2c5dbeec43bb664c2952cda511e03a06f500c5388957660e3d9d,3082bca557151a752338f1ac22c6e901fd4e1fb51514f758ce88c5ac772fba9f,a48c01ae6d127d255b7c6f53a07041564d9feb3e17d873aa1018cd8d005a9430,03bf493f2aa8d86e0164c8fd094db6def6d64fd0e405f1c47fe0358cb5f6c377,d5cf31838998bb10634108c835f603e78861ee43a640f7ca50f26b539a3a781d,d4af8ad6594f81912241746ae6170d21b1c4842bdbb82e5d1186c2d58072d28e,d9022c46efa9d8f1eec305d1133759d6d7552c5722f6e47f6fcfc343fa0e03e4,5523f1aecdbc7ff857aaf92fe7e792014f8a05e705fe2ee215621b99ad48cecd,5485a9259d5c054828e8929d3138415e4dc8e44bc349c563e00636f579ede8a8,43cafa96280d75f96cc87efbeaa6eb8e8a472e2605831aab40d875ea788ab982,b10ba17fd1b65514fbe4cac5cac1c7bd901a8e92a7dfded4450925db66d56f61,5b5672b58abdc12ae4c407345352f79a9316dfa397122075e948bd3b639532b6,22216b194a0eb1ffb51102c94d7a198a8e43dd5a3d882cc11efc8eb53cb119db,36262a0a228b49ca1a5458d78f72c33168be8215a9c19004d16dccd1ff94524c,8a04c4d0c8f4d5cc3da50682963c909a97214f526bc3543428d058a423873aeb,7c8f6bfcd5d41a74e56fb2d4184182ec5de1e983bfb19e414773e954622e05f7,beed6b5984186135c5993934cf1e82522a236767c5c6b87917a226d2cdc6fc27,fecc110293e4f3fd29be287e67e82d65a9bccce84918e962238980139dc5ecd9,a31d1c9cb54d5fe780128a317d57ff45139dff468529bfbc7d0b0721b139611b,48b23705d3a95b39b14dc0d029f6923ab3f8187e2f3eb7a09cd881b02f725e21,f72919681c2bd1d2cdc5772cf7386a42bf4f79c0d7578757847104f28ae163ef,f930f74d7b516cea89a82468c464ba608e1c7df42fde15574cb4881981aa4804,2003a320623d43e1ea856128ac750b9a544d14ae76cc3902d693ccd535d74505,c03e0498700c4e880ee3b8dbe30557184545423a6aeb828e74425b6e871bdf58,afb16cfe7e7f82ca36cc66e0ff5c004acb5c15f0b2e4b34464bac53d0ef1f0ed,faa85493285a885dbd6537b6b2d29298d252981c7d4ea97c1055251a5150bec7
"100032","100010","0","bgm_M06","0","110020022","8","0","102251","90","0","-200","100032","130","110020023","101020206","0","0","0","101020205","bgm_M06","0","211001000","0","11002002","0","0","帕拉斯高原 2-2","110020021","101251","0","bgm_M06","0","101371","2015/12/17 15:00:00","0","11002","bgm_M06","100031","bgm_M06","0","101020202","8","2030/12/31 14:59:59","0","-300","110020021","0","8","0","0","bgm_M06","100033"
"100035","100010","0","bgm_M06","0","110020032","8","0","102162","90","0","-160","100035","130","110020033","101020304","0","0","0","101020304","bgm_M06","0","211001000","0","11002003","0","0","帕拉斯高原 2-3","110020031","101401","0","bgm_M06","0","101551","2015/12/17 15:00:00","0","11002","bgm_M06","100034","bgm_M06","0","101020305","8","2030/12/31 14:59:59","0","-130","110020031","0","8","0","101020303","bgm_M06","100036"
"100092","100030","0","bgm_M06","0","110020042","8","0","102221","90","0","-10","100092","130","110020043","101020405","0","0","0","101020404","bgm_M06","0","211001000","0","11002004","0","0","帕拉斯高原 2-4","110020041","101521","0","bgm_M06","0","101581","2015/12/17 15:00:00","0","11002","bgm_M06","100091","bgm_M06","0","101020404","8","2030/12/31 14:59:59","0","-200","110020041","0","8","0","0","bgm_M06","100093"
"100092","100030","0","bgm_M06","0","110020052","8","0","102191","90","0","75","100092","130","110020053","101020501","0","0","0","101020502","bgm_M06","0","211001000","0","11002005","0","0","帕拉斯高原 2-5","110020051","101281","0","bgm_M06","0","101611","2015/12/17 15:00:00","0","11002","bgm_M06","100091","bgm_M06","0","101020506","8","2030/12/31 14:59:59","0","-325","110020051","0","8","0","0","bgm_M06","100093"
"100092","100030","0","bgm_M06","0","110020062","8","0","102071","90","0","130","100092","130","110020063","101020604","0","0","0","101020604","bgm_M06","0","211001000","0","11002006","0","0","帕拉斯高原 2-6","110020061","101251","0","bgm_M06","0","101581","2015/12/17 15:00:00","0","11002","bgm_M06","100091","bgm_M06","0","101020603","8","2030/12/31 14:59:59","0","-170","110020061","0","8","0","101020606","bgm_M06","100093"
"100092","100030","0","bgm_M06","0","110020072","8","0","122311","90","0","40","100092","130","110020073","101020706","0","0","0","101020704","bgm_M06","0","211001000","0","11002007","0","0","帕拉斯高原 2-7","110020071","101071","0","bgm_M06","0","101431","2015/12/17 15:00:00","0","11002","bgm_M06","100091","bgm_M06","0","101020705","8","2030/12/31 14:59:59","0","-35","110020071","0","8","0","0","bgm_M06","100093"
"100037","100050","0","bgm_M06","0","110020082","8","0","102281","90","0","-75","100037","130","110020083","101020807","0","25011","0","101020806","bgm_M06","0","211001000","0","11002008","0","0","帕拉斯高原 2-8","110020081","101131","0","bgm_M06","0","101611","2015/12/17 15:00:00","0","11002","bgm_M06","100036","bgm_M06","0","101020805","8","2030/12/31 14:59:59","0","30","110020081","0","8","0","101020807","bgm_M06","100038"
"100102","100030","0","bgm_M06","0","110020092","8","0","122431","90","0","-150","100102","130","110020093","101020904","0","25012","0","101020902","bgm_M06","0","211001000","0","11002009","0","0","帕拉斯高原 2-9","110020091","122371","-70","bgm_M06","0","102611","2015/12/17 15:00:00","0","11002","bgm_M06","100101","bgm_M06","0","101020901","8","2030/12/31 14:59:59","0","160","110020091","0","8","0","101020905","bgm_M06","100103"
"100042","100040","0","bgm_M06","0","110020102","8","0","122341","90","0","-125","100042","130","110020103","101021002","0","25013","0","101021003","bgm_M06","0","211001000","0","11002010","0","0","帕拉斯高原 2-10","110020101","102581","0","bgm_M06","0","102011","2015/12/17 15:00:00","0","11002","bgm_M06","100041","bgm_M06","0","101021007","8","2030/12/31 14:59:59","0","320","110020101","0","8","0","101021005","bgm_M06","100043"
"100042","100040","0","bgm_M06","0","110020112","8","0","122493","90","0","-105","100042","130","110020113","101021103","0","25014","0","101021102","bgm_M06","0","211001000","0","11002011","0","0","帕拉斯高原 2-11","110020111","102551","0","bgm_M06","0","102461","2015/12/17 15:00:00","0","11002","bgm_M06","100041","bgm_M06","0","101021101","8","2030/12/31 14:59:59","0","485","110020111","0","8","0","101021104","bgm_M06","100043"
"100372","100030","9002125","bgm_M63","0","110020122","8","0","122491","90","0","40","100372","130","110020123","0","0","25015","0","0","bgm_M63","0","211001000","0","11002012","0","9002126","帕拉斯高原 2-12","110020121","102612","0","bgm_M17","0","102221","2015/12/17 15:00:00","0","11002","bgm_M17_02","100371","bgm_M17_02","0","101021206","8","2030/12/31 14:59:59","0","450","110020121","0","8","0","0","bgm_M17","100373"
"100152","100120","0","bgm_M06","0","110030012","8","0","122493","90","0","100","100152","140","110030013","101030103","0","0","0","101030104","bgm_M06","0","211001000","0","11003001","0","0","赫柏丘陵 3-1","110030011","102551","70","bgm_M06","0","102071","2015/12/17 15:00:00","0","11003","bgm_M06","100151","bgm_M06","0","101030102","8","2030/12/31 14:59:59","0","-455","110030011","0","8","0","101030105","bgm_M06","100153"
"100062","100010","0","bgm_M06","0","110030022","8","0","122491","90","0","-65","100062","140","110030023","101030205","0","0","0","101030203","bgm_M06","0","211001000","0","11003002","0","0","赫柏丘陵 3-2","110030021","102612","0","bgm_M06","0","102251","2015/12/17 15:00:00","0","11003","bgm_M06","100061","bgm_M06","0","101030201","8","2030/12/31 14:59:59","0","-380","110030021","0","8","0","101030204","bgm_M06","100063"
"100065","100010","0","bgm_M06","0","110030032","8","0","102163","90","0","40","100065","140","110030033","101030308","0","0","0","101030307","bgm_M06","0","211001000","0","11003003","0","0","赫柏丘陵 3-3","110030031","102252","0","bgm_M06","0","102011","2015/12/17 15:00:00","0","11003","bgm_M06","100064","bgm_M06","0","101030306","8","2030/12/31 14:59:59","0","-255","110030031","0","8","0","101030305","bgm_M06","100066"
"100112","100050","0","bgm_M06","0","110030042","8","0","102222","90","0","38","100112","140","110030043","101030401","0","0","0","101030404","bgm_M06","0","211001000","0","11003004","0","0","赫柏丘陵 3-4","110030041","102192","0","bgm_M06","0","102191","2015/12/17 15:00:00","0","11003","bgm_M06","100111","bgm_M06","0","101030402","8","2030/12/31 14:59:59","0","-90","110030041","0","8","0","101030405","bgm_M06","100113"
"100112","100050","0","bgm_M06","0","110030052","8","0","102013","90","0","-105","100112","140","110030053","101030502","0","0","0","101030501","bgm_M06","0","211001000","0","11003005","0","0","赫柏丘陵 3-5","110030051","102131","0","bgm_M06","0","102221","2015/12/17 15:00:00","0","11003","bgm_M06","100111","bgm_M06","0","101030508","8","2030/12/31 14:59:59","0","-130","110030051","0","8","0","101030507","bgm_M06","100113"
"100242","100020","0","bgm_M06","0","110030062","8","0","102014","90","0","-205","100242","140","110030063","101030601","0","0","0","101030601","bgm_M06","0","211001000","0","11003006","0","0","赫柏丘陵 3-6","110030061","102101","0","bgm_M06","0","122311","2015/12/17 15:00:00","0","11003","bgm_M06","100241","bgm_M06","0","101030605","8","2030/12/31 14:59:59","0","15","110030061","0","8","0","101030606","bgm_M06","100243"
"100242","100020","0","bgm_M06","0","110030072","8","0","102041","90","0","-40","100242","140","110030073","101030706","0","0","0","101030706","bgm_M06","0","211001000","0","11003007","0","0","赫柏丘陵 3-7","110030071","122282","0","bgm_M06","0","102162","2015/12/17 15:00:00","0","11003","bgm_M06","100241","bgm_M06","0","101030701","8","2030/12/31 14:59:59","0","75","110030071","0","8","0","101030705","bgm_M06","100243"
"100035","100050","0","bgm_M06","0","110030082","8","0","122312","90","0","90","100035","140","110030083","101030809","0","25011","0","101030808","bgm_M06","0","211001000","0","11003008","0","0","赫柏丘陵 3-8","110030081","122342","0","bgm_M06","0","122341","2015/12/17 15:00:00","0","11003","bgm_M06","100034","bgm_M06","0","101030807","8","2030/12/31 14:59:59","0","185","110030081","0","8","0","101030810","bgm_M06","100036"
"100038","100050","0","bgm_M06","0","110030092","8","0","122372","90","0","15","100038","140","110030093","101030906","0","25012","0","101030906","bgm_M06","0","211001000","0","11003009","0","0","赫柏丘陵 3-9","110030091","122401","0","bgm_M06","0","122371","2015/12/17 15:00:00","0","11003","bgm_M06","100037","bgm_M06","0","101030905","8","2030/12/31 14:59:59","0","340","110030091","0","8","0","0","bgm_M06","100039"
"100022","100020","0","bgm_M06","0","110030102","8","0","122432","90","0","-120","100022","140","110030103","101031006","0","25013","0","101031004","bgm_M06","0","211001000","0","11003010","0","0","赫柏丘陵 3-10","110030101","122521","0","bgm_M06","0","102281","2015/12/17 15:00:00","0","11003","bgm_M06","100021","bgm_M06","101031002","101031007","8","2030/12/31 14:59:59","0","260","110030101","0","8","0","101031005","bgm_M06","100023"
"100392","100080","0","bgm_M06","0","110030112","8","0","102552","90","0","-110","100392","140","110030113","101031101","0","25014","0","101031107","bgm_M06","0","211001000","0","11003011","0","0","赫柏丘陵 3-11","110030111","102582","0","bgm_M06","0","122431","2015/12/17 15:00:00","0","11003","bgm_M06","100391","bgm_M06","101031104","101031106","8","2030/12/31 14:59:59","0","460","110030111","0","8","0","101031108","bgm_M06","100393"
"100392","100080","9003125","bgm_M63","0","110030122","8","0","122614","90","0","60","100392","140","110030123","0","0","25015","0","0","bgm_M63","0","211001000","0","11003012","0","9003126","赫柏丘陵 3-12","110030121","122613","0","bgm_M17","0","102581","2015/12/17 15:00:00","0","11003","bgm_M17_02","100391","bgm_M17_02","0","101031206","8","2030/12/31 14:59:59","0","495","110030121","0","8","0","0","bgm_M17","100393"
"100582","100100","0","bgm_M06","0","110040012","9","0","102101","90","0","25","100582","150","110040013","101040104","0","0","0","101040106","bgm_M06","0","211001000","0","11004001","0","0","維斯塔溪谷 4-1","110040011","102252","0","bgm_M06","0","102131","2015/12/17 15:00:00","0","11004","bgm_M06","100581","bgm_M06","0","101040106","9","2030/12/31 14:59:59","0","-660","110040011","0","9","0","0","bgm_M06","100583"
"100582","100100","0","bgm_M06","0","110040022","9","0","102014","90","0","-70","100582","150","110040023","101040205","0","0","0","101040206","bgm_M06","0","211001000","0","11004002","0","0","維斯塔溪谷 4-2","110040021","102192","0","bgm_M06","0","102222","2015/12/17 15:00:00","0","11004","bgm_M06","100581","bgm_M06","0","101040201","9","2030/12/31 14:59:59","0","-540","110040021","0","9","0","101040204","bgm_M06","100583"
"100582","100100","0","bgm_M06","0","110040032","9","0","113071","90","0","-10","100582","150","110040033","101040306","0","0","0","101040306","bgm_M06","0","211001000","0","11004003","0","0","維斯塔溪谷 4-3","110040031","102013","0","bgm_M06","0","102041","2015/12/17 15:00:00","0","11004","bgm_M06","100581","bgm_M06","0","101040305","9","2030/12/31 14:59:59","0","-395","110040031","0","9","0","101040304","bgm_M06","100583"
"100582","100100","0","bgm_M06","0","110040042","9","0","113011","90","0","30","100582","150","110040043","101040406","0","0","0","101040402","bgm_M06","0","211001000","0","11004004","0","0","維斯塔溪谷 4-4","110040041","102163","0","bgm_M06","0","122282","2015/12/17 15:00:00","0","11004","bgm_M06","100581","bgm_M06","0","101040407","9","2030/12/31 14:59:59","0","-240","110040041","0","9","0","101040405","bgm_M06","100583"
"100202","100110","0","bgm_M06","0","110040052","9","0","123161","90","0","-145","100202","150","110040053","101040503","0","0","0","101040503","bgm_M06","0","211001000","0","11004005","0","0","維斯塔溪谷 4-5","110040051","123251","0","bgm_M06","0","122521","2015/12/17 15:00:00","0","11004","bgm_M06","100201","bgm_M06","101040507","101040505","9","2030/12/31 14:59:59","0","-245","110040051","0","9","0","101040502","bgm_M06","100203"
"100202","100110","0","bgm_M06","0","110040062","9","0","113221","90","0","-115","100202","150","110040063","101040607","0","0","0","101040603","bgm_M06","0","211001000","0","11004006","0","0","維斯塔溪谷 4-6","110040061","113191","0","bgm_M06","0","122342","2015/12/17 15:00:00","0","11004","bgm_M06","100201","bgm_M06","0","101040603","9","2030/12/31 14:59:59","0","-75","110040061","0","9","0","101040607","bgm_M06","100203"
"100102","100070","0","bgm_M06","0","110040072","9","0","123281","90","0","40","100102","150","110040073","101040706","0","0","0","101040701","bgm_M06","0","211001000","0","11004007","0","0","維斯塔溪谷 4-7","110040071","102552","-70","bgm_M06","0","122312","2015/12/17 15:00:00","0","11004","bgm_M06","100101","bgm_M06","0","101040707","9","2030/12/31 14:59:59","0","-40","110040071","0","9","0","101040705","bgm_M06","100103"
"100102","100070","0","bgm_M06","0","110040082","9","0","123311","90","0","-20","100102","150","110040083","101040807","0","0","0","101040806","bgm_M06","0","211001000","0","11004008","0","0","維斯塔溪谷 4-8","110040081","102582","-70","bgm_M06","0","122372","2015/12/17 15:00:00","0","11004","bgm_M06","100101","bgm_M06","0","101040805","9","2030/12/31 14:59:59","0","115","110040081","0","9","0","101040808","bgm_M06","100103"
"100582","100100","0","bgm_M06","0","110040092","9","0","123341","90","0","40","100582","150","110040093","101040901","0","25011","0","101040906","bgm_M06","0","211001000","0","11004009","0","0","維斯塔溪谷 4-9","110040091","122614","0","bgm_M06","0","122401","2015/12/17 15:00:00","0","11004","bgm_M06","100581","bgm_M06","0","101040907","9","2030/12/31 14:59:59","0","275","110040091","0","9","0","101040905","bgm_M06","100583"
"100075","100010","0","bgm_M06","0","110040102","9","0","113431","90","0","20","100075","150","110040103","101041002","0","25012","0","101041005","bgm_M06","0","211001000","0","11004010","0","0","維斯塔溪谷 4-10","110040101","113521","0","bgm_M06","0","122432","2015/12/17 15:00:00","0","11004","bgm_M06","100074","bgm_M06","0","101041005","9","2030/12/31 14:59:59","0","440","110040101","0","9","0","101041004","bgm_M06","100076"
"100078","100010","0","bgm_M06","0","110040112","9","0","113551","90","0","55","100078","150","110040113","101041102","0","25013","0","101041102","bgm_M06","0","211001000","0","11004011","0","0","維斯塔溪谷 4-11","110040111","113581","0","bgm_M06","0","122613","2015/12/17 15:00:00","0","11004","bgm_M06","100077","bgm_M06","0","101041106","9","2030/12/31 14:59:59","0","615","110040111","0","9","0","101041105","bgm_M06","100079"
"100202","100110","0","bgm_M06","0","110040122","9","0","113611","90","0","-95","100202","150","110040123","101041204","0","25014","0","101041203","bgm_M06","0","211001000","0","11004012","0","0","維斯塔溪谷 4-12","110040121","123612","0","bgm_M06","0","113011","2015/12/17 15:00:00","0","11004","bgm_M06","100201","bgm_M06","101041201","101041205","9","2030/12/31 14:59:59","0","690","110040121","0","9","0","101041201","bgm_M06","100203"
"100462","100110","9004135","bgm_M63","0","110040132","9","0","123192","90","0","-125","100462","150","110040133","0","0","25015","0","0","bgm_M63","0","211001000","0","11004013","0","9004136","維斯塔溪谷 4-13","110040131","113252","0","bgm_M17","0","113221","2015/12/17 15:00:00","0","11004","bgm_M17_02","100461","bgm_M17_02","0","101041306","9","2030/12/31 14:59:59","0","520","110040131","0","9","0","0","bgm_M17","100463"
