cae39a725b8c7c67ede342a39dfa03a19b17b6e98ec661ae6083d9a3fb5ebffb,90aee7a9025543f1ca1bc02ea5585f6d1d3d9c616d367e033b73836b4867734b,89ccf5646ae295048a48cc32e03781b59ccbebd0270a290ebf6b8aa5bc5e4d41,2f71fc10bc1e816065ba12e1edc4744e806bc9beb7db595ce5845d22d51dbe8b,49dbbb572b1d91ed8895ab61ab5919010beffd1d6fbb7f395b1d854ac947bce3,bbe298f765187021e98293191eda1189b7eee7dbda6da5b83dde3f9752881aeb,7f14b9506fa640f43ec306cbac83a355bd33118cb90caa34a9762b09b4528859,52eb75e4143b430fd28dc0d873751553d38c3a920b71e93585af33d330142bd3,d3634706bea76fc173cf29623027ca88702c29b3fe597744a05f074ef938d6a2,4042f6a1ac3304713f943033a7c9677691b5fa7dc146b544c9427619839591c3,64cdd2350c997bab161313785a7b1fe72d2e406fc4bfa115ad59a966be608d58,a12094ebb4fdc9ab7fedb7184a675ca761baad8ef817e32dd1e8e41fdf13f642,40080399d61f8a36e0307ba5d653d2947f4e4ceb559c01f62d05ad4231b1d5c3,de18263a6e2f66a2fbd99cb586d0b94f757ddf320f92f0959a948f49a0b5ccc8,a6e42a07339b2ce91ca3eec16fd393b8ee6b8eb91cb255fcec4422f44c5728b8,cc96a0ee1c13fa2c669cc4a9162685a6e81800654a438def8f3e6752bc6eca28,cc5df91a7e8f63557b5ca9fbf11213d4fbb69d5a5caa8878bac059a13912a33c,1662ba8c7d6cc851321e4c7adfddc9f24e7ef849da08b24433574234d9be0791,349ffa752a176a1ab0604d452e6365ebdcb65f9f75789b682277cfba5dacf891,2a609152abbd09c069d1406dae67fa4bc23e9e1ddf9ac07e3e1ebb2aec8c503d
"0","351","0","0","0","101030105","0","101030103","11003012","0","0","0","11999092","0","0","101030101","0","100","110030012","101000068"
"0","351","0","0","0","101030103","0","101030104","11003013","101030105","11999102","0","11999093","0","0","101030102","0","100","110030013","101000069"
"0","356","0","0","0","0","0","101030202","11003021","0","0","0","11999091","0","0","101030201","0","100","110030021","101000070"
"0","356","0","0","0","101030204","0","101030203","11003022","0","0","0","11999092","0","0","101030203","0","100","110030022","101000071"
"0","356","0","0","0","101030205","0","101030203","11003023","101030204","11999103","0","11999093","0","0","101030201","0","100","110030023","101000072"
"0","360","0","0","0","101030302","0","101030301","11003031","0","0","0","11999091","0","0","101030301","0","100","110030031","101000073"
"0","360","0","0","0","101030304","0","101030301","11003032","0","0","0","11999092","0","0","101030303","0","100","110030032","101000074"
"0","360","0","0","0","101030308","0","101030307","11003033","101030305","11999101","0","11999093","0","0","101030306","0","100","110030033","101000075"
"0","366","0","0","0","101030405","0","101030401","11003041","0","0","0","11999091","0","0","101030401","0","100","110030041","101000076"
"0","366","0","0","0","101030404","0","101030403","11003042","101030405","0","0","11999092","0","0","101030402","0","100","110030042","101000077"
"0","366","0","0","0","101030401","0","101030404","11003043","101030405","11999102","0","11999093","0","0","101030402","0","100","110030043","101000078"
"0","371","0","0","0","101030503","0","101030502","11003051","0","0","0","11999091","0","0","101030501","0","100","110030051","101000079"
"0","371","0","0","0","101030505","0","101030504","11003052","101030506","0","0","11999092","0","0","101030501","0","100","110030052","101000080"
"0","371","0","0","0","101030502","0","101030501","11003053","101030507","11999103","0","11999093","0","0","101030508","0","100","110030053","101000081"
"0","375","0","0","0","101030603","0","101030601","11003061","0","0","0","11999091","0","0","101030601","0","100","110030061","101000082"
"0","375","0","0","0","101030604","0","101030601","11003062","101030602","0","0","11999092","0","0","101030603","0","100","110030062","101000083"
"0","375","0","0","0","101030601","0","101030601","11003063","101030606","11999101","0","11999093","0","0","101030605","0","100","110030063","101000084"
"0","381","0","0","0","101030702","0","101030703","11003071","0","0","0","11999091","0","0","101030701","0","100","110030071","101000085"
"0","381","0","0","0","101030702","0","101030703","11003072","101030705","0","0","11999092","0","0","101030707","0","100","110030072","101000086"
"0","381","0","0","0","101030706","0","101030706","11003073","101030705","11999102","0","11999093","0","0","101030701","0","100","110030073","101000087"
"0","386","0","0","0","101030803","0","101030802","11003081","0","11003084","0","11999091","0","0","101030801","0","100","110030081","101000088"
"0","386","0","0","0","101030805","0","101030804","11003082","101030806","0","0","11999092","0","0","101030804","0","100","110030082","101000089"
"0","386","0","0","0","101030809","0","101030808","11003083","101030810","11999103","0","11999093","0","0","101030807","0","100","110030083","101000090"
"0","390","0","0","0","101030902","0","101030901","11003091","0","11003094","0","11999091","0","0","101030901","0","100","110030091","101000091"
"0","390","0","0","0","101030904","0","101030903","11003092","101030905","0","0","11999092","0","0","101030901","0","100","110030092","101000092"
"0","390","0","0","0","101030906","0","101030906","11003093","0","11999101","0","11999093","0","0","101030905","0","100","110030093","101000093"
"0","396","0","0","0","101031002","0","101031004","11003101","0","11003104","0","11999091","0","0","101031001","0","100","110030101","101000094"
"0","396","0","0","0","101031004","0","101031001","11003102","101031008","0","0","11999092","0","0","101031007","0","100","110030102","101000095"
"0","396","0","0","0","101031006","0","101031004","11003103","101031005","11999102","0","11999093","101031002","0","101031007","0","100","110030103","101000096"
"0","401","0","0","0","101031102","0","101031101","11003111","101031102","11003114","0","11999091","0","0","101031101","0","100","110030111","101000097"
"0","401","0","0","0","101031104","0","101031103","11003112","101031105","0","0","11999092","0","0","101031103","0","100","110030112","101000098"
"0","401","0","0","0","101031101","0","101031107","11003113","101031108","11999103","0","11999093","101031104","0","101031106","0","100","110030113","101000099"
"0","405","0","0","0","101031202","0","101031205","11003121","0","11999101","0","11999091","0","0","101031201","0","100","110030121","101000100"
"0","405","0","0","0","101031205","0","101031204","11003122","0","11990093","0","11999092","0","0","101031203","0","100","110030122","101000101"
"0","405","0","0","0","0","0","0","11003123","0","0","0","0","0","0","101031206","0","100","110030123","101000102"
"0","411","0","0","0","101040103","0","101040101","11004011","0","0","0","11999191","0","0","101040101","0","100","110040011","101000103"
"0","411","0","0","0","101040106","0","101040104","11004012","0","0","0","11999192","0","0","101040101","0","100","110040012","101000104"
"0","411","0","0","0","101040104","0","101040106","11004013","0","11999102","0","11999193","0","0","101040106","0","100","110040013","101000105"
"0","420","0","0","0","101040203","0","101040202","11004021","0","0","0","11999191","0","0","101040201","0","100","110040021","101000106"
"0","420","0","0","0","101040205","0","101040204","11004022","0","0","0","11999292","0","0","101040202","0","100","110040022","101000107"
"0","420","0","0","0","101040205","0","101040206","11004023","101040204","11999103","0","11999193","0","0","101040201","0","100","110040023","101000108"
"0","426","0","0","0","101040302","0","101040303","11004031","0","0","0","11999191","0","0","101040301","0","100","110040031","101000109"
"0","426","0","0","0","101040301","0","101040301","11004032","101040302","0","0","11999192","101040302","0","101040301","0","100","110040032","101000110"
"0","426","0","0","0","101040306","0","101040306","11004033","101040304","11999101","0","11999193","0","0","101040305","0","100","110040033","101000111"
"0","431","0","0","0","101040402","0","101040401","11004041","0","0","0","11999191","0","0","101040401","0","100","110040041","101000112"
"0","431","0","0","0","101040406","0","101040405","11004042","101040408","0","0","11999192","0","0","101040404","0","100","110040042","101000113"
"0","431","0","0","0","101040406","0","101040402","11004043","101040405","11999102","0","11999193","0","0","101040407","0","100","110040043","101000114"
"0","435","0","0","0","101040502","0","101040503","11004051","0","0","0","11999191","0","0","101040501","0","100","110040051","101000115"
"0","435","0","0","0","101040504","0","101040503","11004052","101040504","0","0","11999192","0","0","101040501","0","100","110040052","101000116"
"0","435","0","0","0","101040503","0","101040503","11004053","101040502","11999103","0","11999193","101040507","0","101040505","0","100","110040053","101000117"
"0","441","0","0","0","101040602","0","101040602","11004061","101040607","0","0","11999191","0","0","101040601","0","100","110040061","101000118"
"0","441","0","0","0","101040605","0","101040604","11004062","101040605","0","0","11999192","0","0","101040603","0","100","110040062","101000119"
"0","441","0","0","0","101040607","0","101040603","11004063","101040607","11999101","0","11999193","0","0","101040603","0","100","110040063","101000120"
"0","446","0","0","0","101040702","0","101040701","11004071","0","0","0","11999191","0","0","101040701","0","100","110040071","101000121"
"0","446","0","0","0","101040706","0","101040705","11004072","0","0","0","11999192","0","0","101040703","0","100","110040072","101000122"
"0","446","0","0","0","101040706","0","101040701","11004073","101040705","11999102","0","11999193","0","0","101040707","0","100","110040073","101000123"
"0","450","0","0","0","101040803","0","101040801","11004081","0","0","0","11999191","0","0","101040801","0","100","110040081","101000124"
"0","450","0","0","0","101040804","0","101040806","11004082","101040807","0","0","11999192","0","0","101040801","0","100","110040082","101000125"
"0","450","0","0","0","101040807","0","101040806","11004083","101040808","11999103","0","11999193","0","0","101040805","0","100","110040083","101000126"
"0","456","0","0","0","101040902","0","101040901","11004091","0","11004094","0","11999191","0","0","101040901","0","100","110040091","101000127"
"0","456","0","0","0","101040904","0","101040903","11004092","101040902","0","0","11999192","0","0","101040903","0","100","110040092","101000128"
"0","456","0","0","0","101040901","0","101040906","11004093","101040905","11999101","0","11999193","0","0","101040907","0","100","110040093","101000129"
"0","461","0","0","0","101041002","0","101041005","11004101","0","11004104","0","11999191","0","0","101041001","0","100","110040101","101000130"
"0","461","0","0","0","101041003","0","101041003","11004102","101041002","0","0","11999192","0","0","101041001","0","100","110040102","101000131"
"0","461","0","0","0","101041002","0","101041005","11004103","101041004","11999102","0","11999193","0","0","101041005","0","100","110040103","101000132"
"0","465","0","0","0","101041103","0","101041102","11004111","0","11004114","0","11999191","0","0","101041104","0","100","110040111","101000133"
"0","465","0","0","0","101041105","0","101041104","11004112","101041104","0","0","11999192","0","0","101041101","0","100","110040112","101000134"
"0","465","0","0","0","101041102","0","101041102","11004113","101041105","11999103","0","11999193","0","0","101041106","0","100","110040113","101000135"
"0","471","0","0","0","101041203","0","101041202","11004121","0","11004124","0","11999191","0","0","101041201","0","100","110040121","101000136"
"0","471","0","0","0","101041204","0","101041201","11004122","101041204","0","0","11999192","0","0","101041205","0","100","110040122","101000137"
"0","471","0","0","0","101041204","0","101041203","11004123","101041201","11999101","0","11999193","101041201","0","101041205","0","100","110040123","101000138"
"0","476","0","0","0","0","0","101041301","11004131","0","0","0","11999191","0","0","101041301","0","100","110040131","101000139"
"0","476","0","0","0","101041305","0","101041301","11004132","0","11990193","0","11999102","0","0","101041303","0","100","110040132","101000140"
"0","476","0","0","0","0","0","0","11004133","0","0","0","0","0","0","101041306","0","100","110040133","101000141"
"0","480","0","0","0","101050102","0","101050101","11005011","0","0","0","11999191","0","0","101050103","0","100","110050011","101000142"
"0","480","0","0","0","101050102","0","101050105","11005012","0","0","0","11999192","0","0","101050101","0","100","110050012","101000143"
"0","480","0","0","0","101050107","0","101050101","11005013","0","11999201","0","11999193","0","0","101050105","0","100","110050013","101000144"
"0","486","0","0","0","101050202","0","101050202","11005021","0","0","0","11999191","0","0","101050201","0","100","110050021","101000145"
"0","486","0","0","0","101050202","0","101050204","11005022","0","0","0","11999292","0","0","101050201","0","100","110050022","101000146"
"0","486","0","0","0","101050208","0","101050207","11005023","101050209","11999202","0","11999193","0","0","101050206","0","100","110050023","101000147"
"0","491","0","0","0","101050307","0","101050302","11005031","0","0","0","11999191","0","0","101050301","0","100","110050031","101000148"
"0","491","0","0","0","101050304","0","101050301","11005032","101050307","0","0","11999192","0","0","101050303","0","100","110050032","101000149"
"0","491","0","0","0","101050306","0","101050305","11005033","0","11999203","0","11999193","0","0","101050302","0","100","110050033","101000150"
"0","495","0","0","0","101050402","0","101050401","11005041","0","0","0","11999191","0","0","101050401","0","100","110050041","101000151"
"0","495","0","0","0","101050404","0","101050403","11005042","0","0","0","11999192","0","0","101050401","0","100","110050042","101000152"
"0","495","0","0","0","101050404","0","101050406","11005043","101050402","11999201","0","11999193","0","0","101050405","0","100","110050043","101000153"
"0","501","0","0","0","101050504","0","101050502","11005051","0","0","0","11999191","0","0","101050501","0","100","110050051","101000154"
"0","501","0","0","0","101050504","0","101050503","11005052","0","0","0","11999192","0","0","101050503","0","100","110050052","101000155"
"0","501","0","0","0","101050506","0","101050505","11005053","101050506","11999202","0","11999193","0","0","101050507","0","100","110050053","101000156"
"0","506","0","0","0","101050602","0","101050601","11005061","0","0","0","11999191","0","0","101050603","0","100","110050061","101000157"
"0","506","0","0","0","101050605","0","101050604","11005062","101050602","0","0","11999192","0","0","101050604","0","100","110050062","101000158"
"0","506","0","0","0","101050601","0","101050604","11005063","101050606","11999203","0","11999193","101050607","0","101050604","0","100","110050063","101000159"
"0","510","0","0","0","101050703","0","101050702","11005071","0","0","0","11999191","0","0","101050701","0","100","110050071","101000160"
"0","510","0","0","0","101050702","0","101050705","11005072","101050703","0","0","11999192","101050706","0","101050704","0","100","110050072","101000161"
"0","510","0","0","0","101050703","0","101050702","11005073","101050709","11999201","0","11999193","0","0","101050708","0","100","110050073","101000162"
"0","516","0","0","0","101050804","0","101050801","11005081","101050805","0","0","11999191","0","0","101050801","0","100","110050081","101000163"
"0","516","0","0","0","101050802","0","101050807","11005082","101050803","0","0","11999192","0","0","101050801","0","100","110050082","101000164"
"0","516","0","0","0","101050808","0","101050807","11005083","101050805","11999202","0","11999193","0","0","101050806","0","100","110050083","101000165"
"0","521","0","0","0","101050904","0","101050902","11005091","0","11005094","0","11999191","0","0","101050901","0","100","110050091","101000166"
"0","521","0","0","0","101050901","0","101050903","11005092","0","0","0","11999192","0","0","101050901","0","100","110050092","101000167"
"0","521","0","0","0","101050903","0","101050901","11005093","101050904","11999203","0","11999193","0","0","101050902","0","100","110050093","101000168"
"0","525","0","0","0","101051002","0","101051003","11005101","101051002","11005104","0","11999191","0","0","101051001","0","100","110050101","101000169"
"0","525","0","0","0","101051004","0","101051001","11005102","101051005","0","0","11999192","0","0","101051003","0","100","110050102","101000170"
"0","525","0","0","0","101051001","0","101051001","11005103","101051007","11999201","0","11999193","101051007","0","101051006","0","100","110050103","101000171"
"0","531","0","0","0","101051103","0","101051102","11005111","0","11005114","0","11999191","0","0","101051101","0","100","110050111","101000172"
"0","531","0","0","0","101051107","0","101051104","11005112","101051105","0","0","11999192","0","0","101051102","0","100","110050112","101000173"
"0","531","0","0","0","101051106","0","101051101","11005113","101051105","11999202","0","11999193","101051105","0","101051101","0","100","110050113","101000174"
"0","536","0","0","0","101051203","0","101051203","11005121","0","11005124","0","11999191","0","0","101051202","0","100","110050121","101000175"
"0","536","0","0","0","101051205","0","101051201","11005122","101051203","0","0","11999192","0","0","101051201","0","100","110050122","101000176"
"0","536","0","0","0","101051207","0","101051202","11005123","101051201","11999203","0","11999193","101051205","0","101051202","0","100","110050123","101000177"
"0","540","0","0","0","101051303","0","101051307","11005131","0","11990193","0","11999191","0","0","101051301","0","100","110050131","101000178"
"0","540","0","0","0","101051307","0","101051301","11005132","0","11999201","0","11999192","0","0","101051304","0","100","110050132","101000179"
"0","540","0","0","0","0","0","0","11005133","0","0","0","0","0","0","101051309","0","100","110050133","101000180"
"0","546","0","0","0","101060104","0","101060102","11006011","0","0","0","11999191","0","0","101060101","0","100","110060011","101000181"
"0","546","0","0","0","101060105","0","101060104","11006012","0","0","0","11999192","0","0","101060103","0","100","110060012","101000182"
"0","546","0","0","0","101060107","0","101060106","11006013","101060108","11999202","0","11999193","0","0","101060104","0","100","110060013","101000183"
"0","551","0","0","0","101060203","0","101060202","11006021","0","0","0","11999191","0","0","101060201","0","100","110060021","101000184"
"0","551","0","0","0","101060205","0","101060202","11006022","101060206","0","0","11999292","0","0","101060204","0","100","110060022","101000185"
"0","551","0","0","0","101060208","0","101060207","11006023","101060205","11999203","0","11999193","0","0","101060204","0","100","110060023","101000186"
"0","555","0","0","0","101060302","0","101060302","11006031","0","0","0","11999191","0","0","101060306","0","100","110060031","101000187"
"0","555","0","0","0","101060302","0","101060304","11006032","101060301","0","0","11999192","101060303","0","101060304","0","100","110060032","101000188"
"0","555","0","0","0","101060306","0","101060304","11006033","101060302","11999201","0","11999193","0","0","101060305","0","100","110060033","101000189"
"0","561","0","0","0","101060405","0","101060402","11006041","0","0","0","11999191","0","0","101060401","0","100","110060041","101000190"
"0","561","0","0","0","101060403","0","101060408","11006042","101060406","0","0","11999192","0","0","101060404","0","100","110060042","101000191"
"0","561","0","0","0","101060405","0","101060408","11006043","101060409","11999202","0","11999193","0","0","101060407","0","100","110060043","101000192"
"0","566","0","0","0","101060504","0","101060502","11006051","0","0","0","11999191","0","0","101060501","0","100","110060051","101000193"
"0","566","0","0","0","101060506","0","101060505","11006052","101060504","0","0","11999192","0","0","101060505","0","100","110060052","101000194"
"0","566","0","0","0","101060504","0","101060508","11006053","101060507","11999203","0","11999193","0","0","101060501","0","100","110060053","101000195"
"0","570","0","0","0","101060605","0","101060604","11006061","0","0","0","11999191","0","0","101060601","0","100","110060061","101000196"
"0","570","0","0","0","101060605","0","101060602","11006062","101060604","0","0","11999192","0","0","101060601","0","100","110060062","101000197"
"0","570","0","0","0","101060601","0","101060606","11006063","101060605","11999201","0","11999193","101060607","0","101060606","0","100","110060063","101000198"
"0","576","0","0","0","101060702","0","101060702","11006071","0","0","0","11999191","0","0","101060701","0","100","110060071","101000199"
"0","576","0","0","0","101060704","0","101060704","11006072","101060703","0","0","11999192","0","0","101060701","0","100","110060072","101000200"
"0","576","0","0","0","101060704","0","101060704","11006073","101060703","11999202","0","11999193","0","0","101060705","0","100","110060073","101000201"
"0","581","0","0","0","101060805","0","101060802","11006081","0","0","0","11999191","0","0","101060801","0","100","110060081","101000202"
"0","581","0","0","0","101060801","0","101060805","11006082","101060806","0","0","11999192","0","0","101060804","0","100","110060082","101000203"
"0","581","0","0","0","101060802","0","101060804","11006083","101060809","11999203","0","11999193","0","0","101060804","0","100","110060083","101000204"
"0","585","0","0","0","101060904","0","101060903","11006091","101060907","0","0","11999191","0","0","101060901","0","100","110060091","101000205"
"0","585","0","0","0","101060904","0","101060904","11006092","101060902","0","0","11999192","0","0","101060903","0","100","110060092","101000206"
"0","585","0","0","0","101060902","0","101060906","11006093","101060907","11999201","0","11999193","0","0","101060905","0","100","110060093","101000207"
"0","591","0","0","0","101061002","0","101061001","11006101","101061007","11006104","0","11999191","0","0","101061001","0","100","110060101","101000208"
"0","591","0","0","0","101061005","0","101061004","11006102","0","0","0","11999192","0","0","101061006","0","100","110060102","101000209"
"0","591","0","0","0","101061006","0","101061006","11006103","101061007","11999202","0","11999193","0","0","101061003","0","100","110060103","101000210"
"0","596","0","0","0","101061106","0","101061101","11006111","0","11006114","0","11999191","0","0","101061101","0","100","110060111","101000211"
