2f6688ca9540d41c749ca21c9e8cd4ea7bd93ce730cddcbca10b880fa6f00b38,89b402f3c23490b6adf4c577c007f5fb7f9ffc29445a5999103f2174e96189fe,0450f781d3a585f97c9af369624b91e2f487c495376ea5b1129131478652f229,e9f2b51a083288e1120d997eff0feba1b059811f14d332c7631ba11af226de18,981a5b8db8955d26c04b48c4bd9c031d91ee6afd372c8670cfc35c52986e5471,10e1713ac400ace662a8a9186fac37cad7eb2923b365933fcb7a0cb50c0e0705,023d67c2c80f16aa54434fcd2d2b01b8c20a467f7a9a1956bb7dd3626e743121,d2b31dac271deb21249b6f233caa7eabf3dbcfe219a57e686d5c324d1fa8e365,5276cae8378706620d97f1c82372571c7039f870219aab98e1df90b9f998652f,ff40823b71dc83f6399fd0e5486a09d5d94f5d47e2452eb275d9456ce5e4d13a,72c8c637ebc721b70958455f783b49b0105dfc542447d7f1b2bbff82f376e3d0,a7c38c8973d63a61669b8d53274e379913a150efd2a23362c7e7c6af3582157f,74a112a1ebaa32b1c65d650c75a2e18f5af863de11982933f4c95ba024ddb180,eccbacb903659df3f65004aadad59a496febdeb1692140fdc0197e5bf0fd3867,c979471f55923cd1ddb7d13c550a29ee1321b34a405b2162537c76f2db1b60eb,f160c19ac8d834b9598127634f94fbff461fcffa9b36aa01fd480e81fc96f399,c4b9ec86d05ea8cfdadcbd71fc2cc25688989720bb784a76db79e1e8a04d7dab,17f4fd7435db757ebc5a45541625d283425475a295dae3c95d1ca7f6abbce6ab,1dfca992972aa79a4e07e313423f2e2c89e00095ad9ea8f488e5875f502ae447,11f5e24b5d230388209d585a47ce85e4e0dc5e733c99b8dc6bbdb21f1f6408aa,1bad775287c58e5faa212ed8f140d6fe8006a5ef4d3cf7cf5c392934d3afc52e
"0","0","0","0.15","1301410","2","0","0","-1","130141","0","0","0","0","0","0","0.2","0","0","3.5","0"
"0","0","0","0.15","1301510","2","0.15","0","-1","130151","0","0","0","0","0","0","0.35","0","0","2.55","0"
"0","0","0.1","0","1301610","2","0","0","260","130161","0","0","0","0","4.9","0","0","0","0","0","0"
"0","0","0","0","1301611","261","0","0","-1","130161","0","0","0","0","5.4","0","0","0","0","0","0"
"0","0","0","0","1301620","1","0","0","-1","130162","0","0","0","0","700","0","0","70","0","0","0"
"0","0","0","0","1301710","2","0","0","-1","130171","0","0","0","0","4.7","0","0","1","0","0","0"
"0","0","0.05","0","1301810","2","0","0","260","130181","0","0","0.5","0","0","0","0","0","0","4.25","0"
"0","0","0","0","1301811","261","0","0","-1","130181","0","0","0.5","0","0","0","0","0","0","4.5","0"
"0","0","0","0","1302010","2","0","0","-1","130201","0","0","0","0","4.4","0","0","0.75","0","0","0"
"10","0","0","0.4","1302110","2","0","0","-1","130211","0","0","0","5","0","0","0.4","0","0","0","0"
"0","0","0","0","1302210","2","0","0","-1","130221","0","0","0.5","0","0","0","0.05","0","0","4.25","0"
"0","0","0","0.3","1302310","2","0","0","-1","130231","0","0","0","0","2.5","0","0.2","0.6","0","0","0"
"0","0","0","0","1302510","2","0","0","-1","130251","0","0","0.5","0","0","0","0","0","0","4.8","0"
"0","0","0","10","1302520","1","10","0","-1","130252","0","0","0","0","0","0","10","0","0","800","0"
"0","0","0","0.1","1302610","2","0.5","0","-1","130261","0","0","0","0","3","0","0.15","0","0","0","0"
"0","0","0.1","0","1302710","2","0","0","260","130271","0","0","0","0","4.25","0","0","1","0","0","0"
"0","0","0","0","1302711","261","0","0","-1","130271","0","0","0","0","4.75","0","0","1","0","0","0"
"0","0","0","0","1302810","2","0","0","-1","130281","0","0","0","1.25","5.25","0","0","0","0","0","0"
"0","0","0","0.3","1302910","2","0","0","300","130291","0","0","0","15","0","0","0.3","0","0.05","0","0"
"0","0","0","0.4","1302911","301","0","0","-1","130291","0","0","0","15","0","0","0.3","0","0","0","0"
"0","0","0","0","1303010","2","0","0","-1","130301","0","0","0","0","4.75","0","0","0.75","0","0","0"
"0","0","0.1","0","1303110","2","0","0","260","130311","0","0","0","12.5","3.2","0","0","0","0","0","0"
"0","0","0","0","1303111","261","0","0","-1","130311","0","0","0","12.5","3.7","0","0","0","0","0","0"
"0","0","0","0.1","1303210","2","0","0","-1","130321","0","0","0","7.5","3","0","0","0","0","0","0"
"0","0","0.1","0.05","1303310","2","0","0","260","130331","0","0","0","0","4.25","0","0.05","0","0","0","0"
"0","0","0","0.05","1303311","261","0","0","-1","130331","0","0","0","0","4.75","0","0.05","0","0","0","0"
"0","0","0","0","1303320","1","0","0","-1","130332","0","0","0","0","700","0","0","70","0","0","0"
"0","0","0","0","1303410","2","0.6","0","-1","130341","0","0","0","0","3.2","0","0.15","0","0","0","0"
"0","0","0","0","1303610","2","0","0","-1","130361","0","0","0.9","0","0","0","0","0","0","4.4","0"
"0","0","0","0","1303710","2","0","0","-1","130371","0","0","0","0","3","0","0","1.2","0","0","0"
"0","0","0.15","0","1303810","2","0","0","260","130381","0","0","0","0","3.75","0","0","1.2","0","0","0"
"0","0","0","0","1303811","261","0","0","-1","130381","0","0","0","0","4.5","0","0","1.2","0","0","0"
"0","0","0","0.25","1304010","2","0","0","-1","130401","0","0","0","0","3","0","0.25","0","0","0","0"
"0","0","0","0.25","1304210","2","0.3","0","-1","130421","0","0","0","0","0","0","0.25","0","0","2.2","0"
"0","0","0","0","1304310","2","0","0","-1","130431","0","0","0","0","5","0","0","0.6","0","0","0"
"0","0.05","0","0","1304410","2","0","0","-1","130441","0","0","0","0","0","0","0.2","0","0","4","0"
"0","0","0","0.35","1304510","2","0.6","0","-1","130451","0","0","0","0","0","0","0.45","0","0","0","0"
"0","0","0","0","1304610","2","0","0","-1","130461","0","0","0","0","3.75","0","0.25","0.25","0","0","0"
"0","0","0","0.4","1304710","2","0","0","-1","130471","0","0","0","0","1","0","0.45","0","0","0","0"
"0","0","0","0.15","1304810","2","0","0","-1","130481","0","0","0","0","3.75","0","0.15","0","0","0","0"
"0","0","0","0.3","1304910","2","0.25","0","-1","130491","0","0","0","0","3.2","0","0","0","0","0","0"
"0","0","0","50","1304920","1","0","0","-1","130492","0","0","0","1250","0","0","50","0","0","0","0"
"0","0","0","0","1305010","2","0","0","-1","130501","0","0","0.4","0","0","0","0","0","0","4.85","0"
"0","0","0.1","0","1305110","2","0","0","260","130511","0","0","0","5","4","0","0","0.25","0","0","0"
"0","0","0","0","1305111","261","0","0","-1","130511","0","0","0","5","4.5","0","0","0.25","0","0","0"
"0","0","0","0.45","1305210","2","0","0","-1","130521","0","0","0","0","1.25","0","0.35","0","0","0","0"
"0","0","0","0.3","1305310","2","0","0","-1","130531","0","0","0","0","2.6","0","0.2","0.2","0","0","0"
"0","0","0","0.3","1305410","2","0","0","-1","130541","0","0","0","0","2.5","0","0.2","0.2","0","0","0"
"0","0","0","0.45","1305510","2","0","0","-1","130551","0","0","0","0","0.7","0","0.45","0","0","0","0"
"0","0","0","0.45","1305610","2","0","0","-1","130561","0","0","0","0","1","0","0.4","0","0","0","0"
"0","0","0.05","0","1305710","2","0","0","260","130571","0","0","0","0","4.5","0","0","1.1","0","0","0"
"0","0","0","0","1305711","261","0","0","-1","130571","0","0","0","0","4.75","0","0","1.1","0","0","0"
"0","0","0","0.5","1305810","2","0.25","0","-1","130581","0","0","0","0","0","0","0.45","0","0","0","0"
"0","0","0","50","1305820","1","0","0","-1","130582","0","0","0","1500","800","0","40","0","0","0","0"
"0","0","0","0.25","1305910","2","0.25","0","-1","130591","0","0","0","0","2.5","0","0.25","0","0","0","0"
"0","0","0","0","1306010","2","0","0","-1","130601","0","0","0.5","0","0","0","0","0","0","4.7","0"
"0","0","0","20","1306020","1","0","0","-1","130602","0","0","0","1000","0","0","20","0","0","400","0"
"0","0","0.05","0","1306110","2","0","0","260","130611","0","0","0","0","4.95","0","0","0.45","0","0","0"
"0","0","0","0","1306111","261","0","0","-1","130611","0","0","0","0","5.2","0","0","0.45","0","0","0"
"0","0","0","0","1306310","2","0","0","-1","130631","0","0","0","0","4.75","0","0","0.8","0","0","0"
"0","0","0.05","0","1306410","2","0","0","260","130641","0","0","0","0","4.3","0","0","1.25","0","0","0"
"0","0","0","0","1306411","261","0","0","-1","130641","0","0","0","0","4.55","0","0","1.25","0","0","0"
"0","0","0","0","1306510","2","0","0","-1","130651","0","0","0","0","4.8","0","0","1.55","0","0","0"
"0","0","0.05","0","1306610","2","0","0","260","130661","0","0","0","0","3.2","0","0","0","0","0","0"
"0","0","0","0","1306611","261","0","0","-1","130661","0","0","0","0","3.45","0","0","0","0","0","0"
"0","0","0.15","0","1306810","2","0","0","260","130681","0","0","0","0","3.5","0","0","2.5","0","0","0"
"0","0","0","0","1306811","261","0","0","-1","130681","0","0","0","0","4.25","0","0","2.5","0","0","0"
"0","0","0.05","0","1307010","2","0","0","260","130701","0","0","0.7","0","0","0","0","0","0","4.55","0"
"0","0","0","0","1307011","261","0","0","-1","130701","0","0","0.7","0","0","0","0","0","0","4.8","0"
"0","0","0.1","0","1307110","2","0","0","260","130711","0","0","0","0","5","0","0","0","0","0","0"
"0","0","0","0","1307111","261","0","0","-1","130711","0","0","0","0","5.5","0","0","0","0","0","0"
"0","0","0","0","1307510","2","0","0","260","130751","0","0","0","0","4","0.05","0","1.25","0","0","0"
"0","0","0","0","1307511","261","0","0","-1","130751","0","0","0","0","4.4","0","0","1.25","0","0","0"
"0","0","0","0.25","1307610","2","0.25","0","-1","130761","0","0","0","0","2.1","0","0.25","0","0","0","0"
"0","0","0","0.3","1307710","2","0","0","-1","130771","0","0","0","0","0","0","0.3","0","0","2","0"
"0","0","0","35","1307720","1","0","0","-1","130772","0","0","0","1000","0","0","45","0","0","0","0"
"0","0","0","0","1307810","2","0","0","-1","130781","0","0","0.75","0","0","0","0","0","0","4.25","0"
"0","0","0.05","0","1307910","2","0","0","260","130791","0","0","0","0","4","0","0","1.5","0","0","0"
"0","0","0","0","1307911","261","0","0","-1","130791","0","0","0","0","4.25","0","0","1.5","0","0","0"
"0","0","0","8","1307920","1","0","0","-1","130792","0","0","0","500","800","0","8","0","0","0","0"
"0","0","0.15","0","1308010","2","0","0","260","130801","0","0","0","0","4.3","0","0","0","0","0","0"
"0","0","0","0","1308011","261","0","0","-1","130801","0","0","0","0","5.05","0","0","0","0","0","0"
"0","0","0","18","1308020","1","0","0","-1","130802","0","0","0","800","550","0","18","0","0","0","0"
"0","0","0.05","0","1308110","2","0","0","260","130811","0","0","0","0","3.75","0","0","1.75","0","0","0"
"0","0","0","0","1308111","261","0","0","-1","130811","0","0","0","0","4","0","0","1.75","0","0","0"
"0","0","0","10","1308120","1","0","0","-1","130812","0","0","0","500","600","0","10","0","0","0","0"
"0","0","0","0.15","1308210","2","0","0","-1","130821","0","0","0","0","3.3","0","0.15","0.5","0","0","0"
"0","0","0","0","1308220","1","0","0","-1","130822","0","0","0","0","750","0","0","50","0","0","0"
"0","0.05","0","0","1308310","2","0","0","260","130831","0","0","0","0","0","0.05","0.25","0","0","3","0"
"0","0.05","0","0","1308311","261","0","0","-1","130831","0","0","0","0","0","0","0.25","0","0","3.4","0"
"0","0","0","15","1308320","1","0","0","-1","130832","0","0","0","1000","0","0","15","0","0","500","0"
"0","0","0","0.25","1308410","2","0","0","-1","130841","0","0","0","4","0","0","0.25","0","0","2.3","0"
"0","0","0","0","1308420","1","0","0","-1","130842","0","0","0","700","0","0","0","0","0","700","0"
"0","0","0","0.5","1308510","2","0","0","-1","130851","0","0","0","6.25","0","0","0.4","0","0","0","0"
"0","0","0","50","1308520","1","0","0","-1","130852","0","0","0","1500","0","0","50","0","0","0","0"
"0","0.05","0","0.15","1308610","2","0","0","-1","130861","0","0","0","2.5","4","0","0","0","0","0","0"
"0","0","0","0","1308620","1","0","0","-1","130862","0","0","0","1000","500","0","0","125","0","0","0"
"0","0","0","0","1308710","2","0","0","260","130871","0","0","0","0","4.3","0.05","0","1","0","0","0"
"0","0","0","0","1308711","261","0","0","-1","130871","0","0","0","0","4.7","0","0","1","0","0","0"
"0","0","0.05","0","1308810","2","0","1.5","260","130881","0","0","0","0","0","0","0.25","0","0","2.5","0"
"0","0","0","0","1308811","261","0","1.5","-1","130881","0","0","0","0","0","0","0.25","0","0","2.75","0"
"0","0","0","0.15","1308910","2","0","0","-1","130891","0","0","0","0","1.2","0","0.65","0","0","0","0"
"0","0","0.1","0","1309010","2","0","0","260","130901","0","0","0","0","4","0","0","1.25","0","0","0"
"0","0","0","0","1309011","261","0","0","-1","130901","0","0","0","0","4.5","0","0","1.25","0","0","0"
"0","0","0","0","1309020","1","0","0","-1","130902","0","0","0","2000","500","0","0","0","0","0","0"
"0","0","0","0","1309110","2","0.25","0","-1","130911","0","0","0","5","4","0","0","0","0","0","0"
"0","0","2","20","1309120","1","0","0","-1","130912","0","0","0","1000","0","0","20","0","0","0","0"
"0","0","0.1","0","1309210","2","0","0","260","130921","0","0","0","0","0","0.05","0","0","0","4.4","0"
"0","0","0","0","1309211","261","0","0","-1","130921","0","0","0","0","0","0","0","0","0","5.3","0"
"0","0","0","0","1309310","2","0","0","-1","130931","0","0","1.75","0","0","0","0","0","0","3.5","0"
"0","0","0.15","0","1309410","2","0","0","260","130941","0","0","0","0","0","0","0","0","0","4.6","0"
"0","0","0","0","1309411","261","0","0","-1","130941","0","0","0","0","0","0","0","0","0","5.35","0"
"0","0","0","0.35","1309510","2","0.25","0","-1","130951","0","0","0","0","0","0","0.6","0","0","0","0"
"0","0","0","40","1309520","1","0","0","-1","130952","0","0","0","1600","0","0","40","0","0","0","0"
"0","0","0","0","1309610","2","0","0","-1","130961","0","0","0","0","4.25","0","0","2","0","0","0"
"0","0","2","0","1309620","1","0","0","-1","130962","0","0","0","0","600","0","0","0","0","0","0"
"0","0","0","0","1309710","2","0.25","0","-1","130971","0","0","0","0","1.65","0","0","2","0","0","0"
"0","0","0.05","0.4","1309810","2","0","0","260","130981","0","0","0","0","0","0","0.1","0","0","2.6","0"
"0","0","0","0.4","1309811","261","0","0","-1","130981","0","0","0","0","0","0","0.1","0","0","2.85","0"
"0","0","0.05","0","1309910","2","0.3","0","260","130991","0","0","0","0","0","0","0","0","0","4.8","0"
"0","0","0","0","1309911","261","0.3","0","-1","130991","0","0","0","0","0","0","0","0","0","5.05","0"
"0","0","0","0","1310010","2","0","0","260","131001","0","0","0","0","4.8","0.05","0","0","0","0","0"
"0","0","0","0","1310011","261","0","0","-1","131001","0","0","0","0","5.2","0","0","0","0","0","0"
"0","0","0","0","1310020","1","0","0","-1","131002","0","0","0","0","1200","0","0","0","0","0","0"
"0","0","0","0.05","1310110","2","0.3","0","-1","131011","0","0","0","0","0","0","0.05","0","0","4","0"
"0","0","0","0","1310120","1","0","0","-1","131012","0","0","150","0","0","0","0","0","0","350","0"
"0","0","0","0","1310310","2","0","1.5","-1","131031","0","0","0","0","4","0","0","0","0","0","0"
"0","0","2","0","1310320","1","0","0","-1","131032","0","0","0","900","0","0","0","0","0","0","0"
"0","0","0.05","0","1310410","2","0","0","260","131041","0","0","0","0","4.4","0","0","1","0","0","0"
"0","0","0","0","1310411","261","0","0","-1","131041","0","0","0","0","4.65","0","0","1","0","0","0"
"0","0","0","30","1310420","1","0","0","-1","131042","0","0","0","500","500","0","30","0","0","0","0"
"0","0","0","0","1310510","2","0","0","-1","131051","0","0","0","0","4.5","0","0","1.4","0","0","0"
"0","0","0","30","1310520","1","0","0","-1","131052","0","0","0","0","900","0","10","0","0","0","0"
"0","0","0","0","1310610","2","0","0","260","131061","0","0","0.9","0","0","0.05","0","0","0","3.9","0"
"0","0","0","0","1310611","261","0","0","-1","131061","0","0","0.9","0","0","0","0","0","0","4.3","0"
"0","0","0","30","1310620","1","0","0","-1","131062","0","0","0","0","0","0","10","0","0","900","0"
"0","0","0","0","1310710","2","0","0","-1","131071","0","0","0","0","4.55","0","0","1.2","0","0","0"
"0","0","0","30","1310720","1","0","0","-1","131072","0","0","0","500","0","0","30","80","0","0","0"
"0","0","0.1","0","1310810","2","0","0","260","131081","0","0","0","0","3.85","0","0","1.75","0","0","0"
"0","0","0","0","1310811","261","0","0","-1","131081","0","0","0","0","4.35","0","0","1.75","0","0","0"
"0","0","0.05","0","1310910","2","0","0","260","131091","0","0","0","0","3.95","0","0","2","0","0","0"
"0","0","0","0","1310911","261","0","0","-1","131091","0","0","0","0","4.2","0","0","2","0","0","0"
"10","0","0","0","1311010","2","0","1.5","260","131101","0","0","0","0","0","0.05","0","0","0","2.8","0"
"10","0","0","0","1311011","261","0","1.5","-1","131101","0","0","0","0","0","0","0","0","0","3.2","0"
"0","0","0","0","1311110","2","0","0","260","131111","0","0","0","0","0","0.05","0","0","0","4.8","0"
"0","0","0","0","1311111","261","0","0","-1","131111","0","0","0","0","0","0","0","0","0","5.2","0"
"0","0","0","20","1311120","1","0","0","-1","131112","0","0","0","0","0","0","20","0","0","500","0"
"0","0","0","0.2","1311210","2","0","0","300","131121","0","0","0","0","2.5","0","0","0","0.05","0","0"
"0","0","0","0.3","1311211","301","0","0","-1","131121","0","0","0","0","2.5","0","0","0","0","0","0"
"0","0","0","30","1311220","1","0","0","-1","131122","0","0","0","1000","500","0","30","0","0","0","0"
"0","0","0.1","0","1311310","2","0","0","260","131131","0","0","0","0","1.65","0","0.6","0","0","0","0"
"0","0","0","0","1311311","261","0","0","-1","131131","0","0","0","0","2.15","0","0.6","0","0","0","0"
"0","0","0","0","1311320","1","0","0","-1","131132","0","0","0","0","500","0","0","100","0","0","0"
"0","0","0","0","1311410","2","0","1.5","260","131141","0","0","0","0","0","0.05","0","0","0","3.75","0"
"0","0","0","0","1311411","261","0","1.5","-1","131141","0","0","0","0","0","0","0","0","0","4.15","0"
"0","0","0","0","1311510","2","0","0","260","131151","0","0","0","0","4.3","0.05","0","1","0","0","0"
"0","0","0","0","1311511","261","0","0","-1","131151","0","0","0","0","4.7","0","0","1","0","0","0"
"0","0","0","0.6","1311610","2","0.2","0","-1","131161","0","0","0","14.5","0","0","0","0","0","0","0"
"0","0","0.1","0","1311710","2","0","0","260","131171","0","0","0.4","5","0","0","0","0","0","3.75","0"
"0","0","0","0","1311711","261","0","0","-1","131171","0","0","0.4","5","0","0","0","0","0","4.25","0"
"0","0","0.05","0","1311810","2","0","0","260","131181","0","0","0","10","3.5","0","0","0.75","0","0","0"
"0","0","0","0","1311811","261","0","0","-1","131181","0","0","0","10","3.75","0","0","0.75","0","0","0"
"0","0","0.05","0.45","1311910","2","0","0","260","131191","0","0","0","1.5","0","0","0.5","0","0","0","0"
"0","0","0","0.45","1311911","261","0","0","-1","131191","0","0","0","3.6","0","0","0.5","0","0","0","0"
"0","0","0","0","1312010","2","0","1.25","-1","131201","0","0","0.5","0","0","0","0","0","0","3.7","0"
"0","0","0.15","0","1312110","2","0.5","0","260","131211","0","0","0","0","0","0","0","0","0","3.35","0"
"0","0","0","0","1312111","261","0.5","0","-1","131211","0","0","0","0","0","0","0","0","0","4.1","0"
"0","0","0","0.2","1312210","2","0","0","-1","131221","0","0","0","0","0","0","0.3","0","0","2.6","0"
"0","0","0","0","1312310","2","0","0","-1","131231","0","0","0","0","4.2","0","0","2","0","0","0"
"0","0","0.05","0","1312410","2","0","0","260","131241","0","0","0","0","4.1","0","0","1.7","0","0","0"
"0","0","0","0","1312411","261","0","0","-1","131241","0","0","0","0","4.35","0","0","1.7","0","0","0"
"0","0","0","0.4","1312510","2","0","0","-1","131251","0","0","0","11","0","0","0.4","0","0","0","0"
"0","0","0","0","1312610","2","0","0","-1","131261","0","0","0.8","0","0","0","0","0","0","4.5","0"
"0","0","0.1","0","1312710","2","0","0","260","131271","0","0","0","0","3.9","0","0","1.25","0","0","0"
"0","0","0","0","1312711","261","0","0","-1","131271","0","0","0","0","4.4","0","0","1.25","0","0","0"
"0","0","0","0","1312810","2","0","0","-1","131281","0","0","0","0","4.35","0","0","1.3","0","0","0"
"0","0","0.05","0","1312910","2","0","0","260","131291","0","0","0","0","4","0","0","1.5","0","0","0"
"0","0","0","0","1312911","261","0","0","-1","131291","0","0","0","0","4.25","0","0","1.5","0","0","0"
"0","0","0","0.5","1313010","2","0","0","260","131301","0","0","0","10.5","0","0.05","0","0","0.15","0","0"
"0","0","0","0.5","1313011","261","0","0","300","131301","0","0","0","13.85","0","0","0","0","0.15","0","0"
"0","0","0","0.7","1313012","301","0","0","-1","131301","0","0","0","13.85","0","0","0","0","0","0","0"
"0","0","0","0","1313110","2","0","0","-1","131311","0","0","0","0","4.7","0","0","0.65","0","0","0"
"0","0","0.1","0","1313210","2","0","0","260","131321","0","0","0.4","0","0","0","0","0","0","4.1","0"
"0","0","0","0","1313211","261","0","0","-1","131321","0","0","0.4","0","0","0","0","0","0","4.6","0"
"0","0","0.1","0","1313310","2","0","0","260","131331","0","0","0","0","0","0","0","0","0","4.55","0"
"0","0","0","0","1313311","261","0","0","-1","131331","0","0","0","0","0","0","0","0","0","5.05","0"
"0","0","0","0","1313410","2","0","0","-1","131341","0","0","0.65","0","0","0","0","0","0","4.4","0"
"0","0","0.1","0","1313510","2","0","0","260","131351","0","0","0","0","0","0","0.6","0","0","1.5","0"
"0","0","0","0","1313511","261","0","0","-1","131351","0","0","0","0","0","0","0.6","0","0","2","0"
"0","0","0","0","1313610","2","0","0","-1","131361","0","0","0","5","4.45","0","0","0","0","0","0"
"0","0","0.1","0","1313710","2","0","0","260","131371","0","0","0.65","0","0","0","0","0","0","4","0"
"0","0","0","0","1313711","261","0","0","-1","131371","0","0","0.65","0","0","0","0","0","0","4.5","0"
"0","0","0.05","0","1313810","2","0","0","260","131381","0","0","0","15","0","0","0","0","0","3.2","0"
"0","0","0","0","1313811","261","0","0","-1","131381","0","0","0","15","0","0","0","0","0","3.45","0"
"0","0","0.05","0.45","1313910","2","0","0","260","131391","0","0","0","3.75","0","0","0.45","0","0","0","0"
"0","0","0","0.45","1313911","261","0","0","-1","131391","0","0","0","5.85","0","0","0.45","0","0","0","0"
"0","0","0.05","0","1314010","2","0","0","260","131401","0","0","0","0","4.75","0","0","0.6","0","0","0"
"0","0","0","0","1314011","261","0","0","-1","131401","0","0","0","0","5","0","0","0.6","0","0","0"
"0","0","0","0","1314110","2","0","0","-1","131411","0","0","0","0","4.7","0","0","1","0","0","0"
"0","0","0","0","1314210","2","0","0","-1","131421","0","0","0","0","4.9","0","0","0.6","0","0","0"
"0","0","0","0","1314310","2","0","0","-1","131431","0","0","3.75","0","3.5","0","0","0","0","0","0"
"0","0","0","0","1314410","2","0","0","-1","131441","0","0","0","0","4.6","0","0","0.75","0","0","0"
"0","0","0","0","1314510","2","0.3","0","-1","131451","0","0","0","0","4.25","0","0","0.75","0","0","0"
"0","0","0.05","0","1314610","2","0","0","260","131461","0","0","0","5","4.2","0","0","0","0","0","0"
"0","0","0","0","1314611","261","0","0","-1","131461","0","0","0","5","4.45","0","0","0","0","0","0"
"0","0","0","0.2","1314710","2","0","0","-1","131471","0","0","0","0","3.05","0","0.2","0","0","0","0"
"0","0","0.05","0","1315010","2","0.3","0","260","131501","0","0","0","0","0","0","0","0","0","4.25","0"
"0","0","0","0","1315011","261","0.3","0","-1","131501","0","0","0","0","0","0","0","0","0","4.5","0"
"0","0","0.1","0","1315510","2","0","0","260","131551","0","0","0","0","3.75","0","0","1.9","0","0","0"
"0","0","0","0","1315511","261","0","0","-1","131551","0","0","0","0","4.25","0","0","1.9","0","0","0"
"0","0","0","0","1315610","2","0.4","0","-1","131561","0","0","0","0","0","0","0","0","0","4.4","0"
"0","0","0","0","1315710","2","0","0","260","131571","0","0","1.2","0","0","0.05","0","0","0","3.6","0"
"0","0","0","0","1315711","261","0","0","-1","131571","0","0","1.2","0","0","0","0","0","0","4","0"
"0","0","0","0","1315810","2","0","0","-1","131581","0","0","0","0","4.4","0","0","1.2","0","0","0"
"0","0","0.05","0","1315910","2","0","0","260","131591","0","0","0","0","4.1","0","0","1.35","0","0","0"
"0","0","0","0","1315911","261","0","0","-1","131591","0","0","0","0","4.35","0","0","1.35","0","0","0"
"0","0","0","0","1316010","2","0","0.5","-1","131601","0","0","0","0","0","0","0","0","0","4.6","0"
"0","0","0","0","1316210","2","0","0","-1","131621","0","0","0","0","4.9","0","0","0.5","0","0","0"
"0","0","0","0","1316310","2","0","0","-1","131631","0","0","0","0","4.6","0","0","1","0","0","0"
