b79434a354a9b8ac393a2bb9f1149bb2327efe3b77269f7934fbdc5028c8d85b,e5eef00d55751d82e4a518ac9be1a3005b230a36a9023b989007cd295746cb93,b136fe9c0172513633b1f9842e404a2950d13fa438960a35c4622f3cd7fdcdce,75818a1aed7cd87f19293fc95e1cfa186cb39684cf1b03cbd9ee2e82ed9d09bb,7cd96b14c5b5f1e6e7a371766ecd03f1921bc324fb3626bcac984a77250c53e6,ca656791f25bf7e2205d08e81e7f82676362ff0f8b50a5abc5a751d11f02ed4c,ae57b495d3ac170e91ff2ee07cf5d7cc820506726f8c0f75c4397252d5a9c9f1,9a331e204e7fa40af2831cea5b51bfb918c4b46ac4f230bda40f67d0435f47ad,ab654c1954cb3b2d2e2abc58f7981a1a6ae58b376f83b35f86ef59ed1f396100,10d04bd92a3756bc901b6f52d414ab515519ca7497a86058c6eaadf6e07acaf1,d98c2c50a4c17977edd4b381b16600b0851e61e34cf35c0c6ae65ed246b1b804,9d9af025f9ef002a36e8193154edb1ff76ca39e28e8f0cdeaef6a5a2c04935e0,5ae683e5b7f0714bdd4dd262917cba28d71fb35c29406cf33a3e2dc3f56f37f2,48421046eb075edc4c856682b01216c422e4538e46dcc5695aa8a3469b31008d,f1f44e2b3483e70d722e792f203c89b11d1d1c490c5643af255f7e0340df86e8,c8ed27898aabc56e8156cc9fc101b7ea375a3c1435f4effaeef1482c7d32bdbe,01981a3adc10568d862c87f7baacf5111ee7f44c0a971c0d9a444cae1e81eb26,4db45b8684eef275843241d349088e687d0ff7bfb53d3c5a2bbdfc25f6fcc3d7,2974b3e7af5d021b8507ce7e2200148a1e38f28f579438bb47a24fa0299dc11c,527783318fe1674587246f3cf4ebc42d09923cf77e2650857fc5ffc0040aeded,514330700f7ec0bc04ec884b830e969b68d1fef23f3b5f697da76fed3c6feec3,f3c8d2aa02a7dc9ebbe3ba4d6afb7885cb8f28a6fe4a65f0fb85b912971ff78d,996eb6738055f62fa11ba583cd7dc209996e85d8aca93669e0b6c0332f8b6c26,1bdeb097df7a16a633c4199b9f33086f0fbf34e003741978159850264fbce234
"105101","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10510101","1001","1001"
"105201","0","1002","0","0","0","0","1","1","0","0","1002","0","2","1001","0","0","0","0","0","7","10520101","1","1002"
"105301","0","1002","0","0","0","0","1","1002","0","0","1","0","4","1001","0","0","0","0","0","6","10530101","1","0"
"105401","0","1002","0","0","1001","1002","1","1002","0","1","1","0","4","1001","0","0","1","0","0","11","10540101","1","1"
"105501","0","1","0","0","0","0","1","1","0","1002","1001","0","3","1001","0","0","0","0","0","8","10550101","1002","1"
"105601","0","1","0","0","0","1002","1001","1","0","1001","1002","0","3","1001","0","0","0","0","0","9","10560101","1002","1"
"105701","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","10570101","1002","1002"
"105801","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10580101","1001","1001"
"105901","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","9","10590101","1001","1001"
"106001","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10600101","1001","1001"
"106101","0","1","0","0","0","1001","1002","1001","0","1002","1","0","3","1002","0","0","0","0","0","9","10610101","1001","1"
"106101","0","2001","0","0","0","0","0","0","0","0","0","0","2","2001","0","0","0","0","0","3","10610102","2002","0"
"106301","0","1","0","0","1002","1002","1002","1002","0","1","1","0","4","1001","0","0","1","0","0","11","10630101","1002","1001"
"106401","0","1002","0","0","1","1","1","1002","0","1001","1001","0","5","2001","0","0","1002","0","0","11","10640101","1001","1"
"106501","1002","1001","0","0","1","1","1002","1001","0","1001","1","0","8","1002","1001","1","1002","1","1","16","10650101","1001","1002"
"106601","0","1","0","0","0","1002","1","1","0","1","1001","0","3","1001","0","0","0","0","0","9","10660101","1002","1002"
"106701","0","1002","0","0","0","1","1001","1002","0","1001","1","0","4","2001","0","0","1002","0","0","10","10670101","1001","1"
"106801","0","1","0","0","0","1001","1002","1001","0","1002","1","0","3","1002","0","0","0","0","0","9","10680101","1001","1"
"106801","0","2002","0","0","0","2003","2001","2001","0","2003","2002","0","8","2002","0","0","0","0","0","9","10680102","2001","2003"
"106901","0","2001","0","0","1002","2001","1001","1002","0","2001","2001","0","3","1002","2001","1001","1001","0","0","13","10690101","1001","1001"
"107001","0","1","0","0","1002","1","1001","1002","0","1","1","0","3","1002","1","1001","1001","0","0","13","10700101","1001","1001"
"107101","0","1","0","0","1001","1","1002","1001","0","1","1","0","3","1001","1","1002","1002","0","0","13","10710101","1002","1002"
"107501","0","1","0","0","1001","1","1001","1","0","1002","1","0","3","1001","1","1002","1","0","0","13","10750101","1002","1001"
"107601","0","1","0","0","1002","1002","1002","1002","0","1","1","0","4","1001","0","0","1","0","0","11","10760101","1002","1001"
"107701","0","1","0","0","1001","1","1","1","0","1","1001","0","3","1001","1","1002","1","0","0","13","10770101","1002","1002"
"107801","0","1","0","0","1002","1001","1002","1","0","1","1001","0","3","1002","1","1001","1","0","0","13","10780101","1001","1002"
"107901","0","1","0","0","1","1002","1002","1","0","1","1","0","4","1002","0","0","1","0","0","11","10790101","1001","1001"
"108001","0","1","0","0","0","0","1","1001","0","1001","1002","0","3","1002","0","0","0","0","0","8","10800101","1001","1"
"108101","0","1","0","0","1002","1001","1","1002","0","1","1001","0","3","1001","0","0","1","0","0","11","10810101","1002","1002"
"108201","1002","1","0","0","1","1","1002","1002","0","1001","1","1001","9","1002","1002","1001","1002","1","1","17","10820101","1001","1"
"108301","0","1","0","0","0","1002","1","1","0","1","1002","0","3","1002","0","0","1001","0","0","10","10830101","1001","1001"
"108401","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","10840101","1002","1002"
"108501","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10850101","1001","1001"
"108601","0","1","0","0","0","0","1001","0","0","0","1002","0","3","1001","0","0","0","0","0","5","10860101","1002","0"
"108701","0","1","0","0","1","1001","1002","1","0","1","1001","0","3","1001","1002","1","1","0","0","13","10870101","1002","1002"
"108801","0","1","0","0","0","1","1002","1001","0","1002","1","0","4","1002","0","0","1001","0","0","10","10880101","1001","1"
"108901","0","1001","0","0","0","0","1","1","0","0","1002","0","3","1001","0","0","0","0","0","6","10890101","1002","0"
"109001","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10900101","1001","1001"
"109101","0","1001","0","0","1001","1002","1","1001","0","1","1002","0","4","1002","0","0","1","0","0","11","10910101","1","1"
"109201","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10920101","1001","1001"
"109301","0","1","0","0","0","0","1002","1001","0","0","1","0","3","1001","0","0","0","0","0","6","10930101","1001","0"
"109401","0","1001","0","0","1001","1002","1","1001","0","1","1002","0","4","1002","0","0","1","0","0","11","10940101","1","1"
"109501","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10950101","1001","1001"
"109601","0","1","0","0","0","0","1002","1","0","0","1001","0","4","1002","0","0","0","0","0","7","10960101","1001","1001"
"109701","0","1001","0","0","0","1002","1002","1","0","1","1","0","5","1001","0","0","0","0","0","9","10970101","1","1001"
"109801","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","10980101","1001","1001"
"109901","0","1","0","0","1002","1001","1001","1001","0","1","1","0","3","1001","0","0","1","0","0","11","10990101","1002","1002"
"109901","0","2001","0","0","1002","1001","1001","1001","0","2001","2001","0","3","1001","0","0","2001","0","0","11","10990102","1002","1002"
"110001","0","1001","0","0","1001","1001","1","1","0","1","1001","0","11","1001","1","0","1002","0","0","12","11000101","1","1001"
"110001","0","1002","0","0","0","0","0","0","0","0","0","0","1","1001","0","0","0","0","0","3","11000102","1001","0"
"110101","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11010101","1001","1001"
"110201","0","1002","0","0","0","0","1","1002","0","0","1","0","4","1001","0","0","0","0","0","6","11020101","1","0"
"110301","0","1002","0","0","0","1002","1","1002","0","1","1","0","4","1001","0","0","0","0","0","9","11030101","1","1"
"110401","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11040101","1001","1001"
"110501","0","1","0","0","1001","1002","1002","1001","0","1","1","0","4","1002","0","0","1","0","0","11","11050101","1001","1001"
"110601","0","1","0","0","1001","1002","1","1","0","1","1002","0","3","1002","0","0","1","0","0","11","11060101","1001","1001"
"110701","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11070101","1001","1001"
"110801","0","1","0","0","0","0","1","1","0","0","1002","0","2","1001","0","0","0","0","0","6","11080101","1002","0"
"110901","0","1002","0","0","0","0","1","1002","0","0","1","0","4","1001","0","0","0","0","0","6","11090101","1","0"
"111001","0","1","0","0","0","0","1001","1002","0","1","1","0","4","1001","0","0","0","0","0","8","11100101","1002","1"
"111101","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11110101","1001","1001"
"111201","0","1","0","0","1","1","1001","1","0","1002","1002","0","3","1001","1002","0","1001","0","0","12","11120101","1002","1001"
"111301","0","1001","0","0","0","0","1002","1","0","0","1001","0","4","1002","0","0","0","0","0","7","11130101","1001","1001"
"111401","0","1","0","0","1001","1002","1001","1001","0","1","1002","0","7","2001","0","0","1","0","0","11","11140101","1001","1"
"111501","0","1","0","0","1001","1","1002","1001","0","1","1","0","3","1001","1","1002","1002","0","0","13","11150101","1002","1002"
"111601","0","1","0","0","1001","1","1","1","0","1002","1002","0","2","1001","0","0","1","0","0","11","11160101","1002","1"
"111701","0","1","0","0","1001","1","1001","1","0","1002","1002","0","3","1002","1002","0","1","0","0","12","11170101","1001","1001"
"111801","0","1","0","0","1001","1002","1001","1002","0","1","1","0","3","1001","1002","0","1","0","0","12","11180101","1002","1001"
"111901","0","1","0","0","1001","1002","1","1","0","1","1002","0","3","1002","0","0","1","0","0","11","11190101","1001","1001"
"112001","0","1","0","0","0","0","1001","1","0","1","1002","0","3","1002","0","0","0","0","0","8","11200101","1001","1001"
"112101","0","1","0","0","1","1001","1002","1001","0","1","1","0","5","1002","0","0","1002","0","0","11","11210101","1001","1"
"112201","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11220101","1001","1001"
"112301","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","11230101","1002","1002"
"112401","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","11240101","1002","1002"
"112501","0","1","0","0","0","0","1002","1001","0","0","1","0","4","1002","0","0","0","0","0","7","11250101","1001","1"
"112601","0","1001","0","0","0","0","1002","1","0","1","1001","0","4","1001","0","0","0","0","0","8","11260101","1","1001"
"112701","0","1002","0","0","0","1","1","1","0","1","1002","0","3","1001","0","0","0","0","0","9","11270101","1002","1002"
"112801","0","1","0","0","1002","1001","1002","1002","0","1002","1001","0","5","1001","1","0","1","0","0","12","11280101","1002","1"
"112901","0","1001","0","0","1","1002","1","1","0","1","1002","0","3","1001","0","0","1","0","0","11","11290101","1002","1001"
"113001","0","1","0","0","1001","1","1002","1001","0","1002","1","0","3","1002","0","0","1","0","0","11","11300101","1001","1"
"113101","0","1","0","0","1001","1002","1001","1002","0","1","1","0","7","1001","1","1002","1","0","0","13","11310101","1","1001"
"113201","0","1","0","0","0","1002","1001","1002","0","1","1","0","3","1001","0","0","0","0","0","9","11320101","1002","1001"
"113301","0","1","0","0","1001","1002","1","1","0","1","1002","0","3","1002","0","0","1","0","0","11","11330101","1001","1001"
"113401","0","1001","0","0","1","1","1","1","0","1","1002","0","4","1001","1001","0","1002","0","0","12","11340101","1002","1001"
"113501","0","1","0","0","1","1002","1","1002","0","1001","1001","0","3","1001","1001","1002","1","0","0","13","11350101","1002","1"
"113601","0","1","0","0","1","1","1002","1","0","1001","1001","0","3","1002","1001","1002","1002","0","0","13","11360101","1001","1002"
"113701","0","1","0","0","1","1002","1001","1","0","1001","1002","0","3","1001","1001","1002","1","0","0","13","11370101","1002","1"
"113801","0","1","0","0","1001","1","1001","1","0","1002","1002","0","3","1001","1","1002","1002","0","0","13","11380101","1002","1001"
"113901","0","1","0","0","1002","1001","1002","1","0","1","1001","0","5","1002","0","0","1","0","0","11","11390101","1001","1002"
"114001","0","1","0","0","1001","1001","1002","1001","0","1002","1","0","3","1002","0","0","1","0","0","11","11400101","1001","1"
"114101","0","1001","0","0","0","1","1002","1","0","1002","1","0","5","1002","0","0","1001","0","0","10","11410101","1","1001"
"114201","0","1002","0","0","1001","1","1001","1","0","1002","1002","0","6","1001","1","1002","1","0","0","13","11420101","1","1001"
"114301","0","1","0","0","1","1001","1001","1002","0","1","1","0","3","1002","1001","0","1002","0","0","12","11430101","1001","1001"
"114401","0","1","0","0","0","1","1002","1002","0","1002","1","0","4","1001","0","0","1002","0","0","10","11440101","1002","1"
"114501","0","1002","0","0","0","1002","1001","1002","0","1","1","0","4","1001","0","0","1","0","0","10","11450101","1","1001"
"114601","0","1","0","0","0","0","1","1","0","0","1002","0","4","1002","0","0","0","0","0","7","11460101","1001","1001"
"114701","0","1","0","0","0","1","1002","1002","0","1002","1","0","4","1001","0","0","1002","0","0","10","11470101","1002","1"
"115001","1002","1002","0","0","1","1","1001","1001","0","1002","1","1001","6","1001","1001","1","1001","1","1","17","11500101","1","1"
"115501","0","1","0","0","1002","1","1001","1002","0","1","1","0","3","1002","1","1001","1001","0","0","13","11550101","1001","1001"
"115601","0","1","0","0","0","1001","1001","1","0","1","1002","0","6","1002","0","0","1002","0","0","10","11560101","1001","1001"
"115701","0","1","0","0","1001","1","1001","1002","0","1","1","0","3","1001","1","0","1002","0","0","12","11570101","1002","1001"
"115801","0","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0","0","0","2","11580101","2003","0"
"115801","0","2002","0","0","0","0","0","0","0","0","0","0","1","2001","0","0","0","0","0","3","11580102","1","0"
"115801","0","1002","0","0","0","0","1","0","0","0","1002","0","1","1001","0","0","0","0","0","5","11580103","1","0"
"115901","0","1","0","0","0","0","1002","1","0","1","1001","0","3","1001","0","0","0","0","0","8","11590101","1002","1002"
"116001","0","1","0","0","0","1","1001","1002","0","1001","1","0","4","1002","0","0","0","0","0","9","11600101","1001","1"
"116201","0","1","0","0","0","0","1001","1","0","0","1002","0","2","1001","0","0","0","0","0","6","11620101","1002","0"
"116301","0","1001","0","0","0","0","1","0","0","0","1","0","3","1002","0","0","0","0","0","5","11630101","1","0"
"116401","0","2001","0","0","0","1001","1002","2001","0","2001","1001","0","4","1002","0","0","2001","0","0","10","11640101","1001","1002"
"116501","0","1","0","0","0","1002","1001","1","0","1","1002","0","3","1001","0","0","0","0","0","9","11650101","1002","1001"
"116601","0","1","0","0","0","1","1002","1","0","1001","1001","0","3","1002","0","0","0","0","0","9","11660101","1001","1002"
"116701","0","1","0","0","0","1","1001","1002","0","1001","1","0","4","1001","0","0","1002","0","0","10","11670101","1002","1"
"116801","0","1","0","0","1","1001","1001","1001","0","1","1002","0","3","1002","0","0","1002","0","0","11","11680101","1001","1"
"116901","1001","1","1001","0","1","1002","1002","1002","1","1","1","1002","12","1002","1001","1","1001","1","1","19","11690101","1002","1001"
"117001","0","1","0","0","0","1","1001","1002","0","1001","1","0","3","1002","0","0","0","0","0","9","11700101","1001","1"
"117101","0","1002","0","0","1001","1","1","1","0","1002","1001","0","5","1","1","1002","1","0","0","12","11710101","1001","1001"
"117201","0","1001","0","0","1","1","1","1","0","1001","1001","0","6","1001","1002","0","1002","0","0","12","11720101","1","1002"
"117301","1002","1","0","0","1","1","1001","1002","0","1001","1","0","7","1001","1001","1","1002","1","0","16","11730101","1002","1"
"117401","0","1001","0","0","0","1","1","1","0","1","1001","0","4","1002","0","0","1001","0","0","10","11740101","1","1002"
"117501","0","1","0","0","0","1002","1001","1002","0","1","1","0","3","1001","0","0","0","0","0","9","11750101","1002","1001"
"117601","1","1001","0","0","1002","1001","1","1","0","1","1002","0","6","1","1","1001","1","1002","0","16","11760101","1002","1002"
"117701","1","1","0","0","1002","1","1002","1","0","1001","1001","1001","6","1002","1","1001","1001","1002","1","17","11770101","1001","1002"
"117801","0","1","0","0","0","1","1002","1","0","1002","1001","0","5","1002","0","0","0","0","0","9","11780101","1001","1001"
"117901","0","1","0","0","0","1002","1001","1002","0","1001","1","0","3","1002","0","0","0","0","0","9","11790101","1001","1"
"118001","0","1001","0","0","1001","1002","1","1001","0","1001","1002","0","4","1001","1","1001","1","0","0","13","11800101","1002","1"
"118101","0","1","0","0","0","1","1001","1002","0","1001","1","0","4","1001","0","0","1002","0","0","10","11810101","1002","1"
"118201","1001","1001","0","0","1002","1001","1002","1002","0","2001","1001","0","8","1002","2001","1001","1001","1001","0","16","11820101","2001","1001"
"118501","0","2001","0","0","0","1001","1002","2001","0","2001","1001","0","4","1002","0","0","2001","0","0","10","11850101","1001","1002"
"118601","0","1002","0","0","0","0","1001","0","0","0","0","0","3","2001","0","0","0","0","0","4","11860101","1001","0"
"118601","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","11860102","1002","0"
"118601","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","11860103","1002","0"
"119001","0","1","0","0","0","1001","1002","1","0","1002","1001","0","3","1002","0","0","0","0","0","9","11900101","1001","1"
"119101","0","1002","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","11910101","1","1002"
"119201","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","11920101","1001","1001"
"119301","0","1","0","0","0","1","1001","1","0","1002","1002","0","3","1001","0","0","0","0","0","9","11930101","1002","1001"
"119901","0","1","0","0","0","0","1001","1002","0","1","1","0","4","1002","0","0","0","0","0","8","11990101","1001","1001"
"120001","0","1","0","0","0","0","1","1","0","0","1002","0","3","1001","0","0","0","0","0","7","12000101","1002","1001"
"120701","0","1","0","0","0","0","1002","1001","0","0","1","0","4","1001","0","0","0","0","0","7","12070101","1002","1"
"120701","0","1","0","0","0","0","2002","0","0","0","0","0","1","2002","0","0","0","0","0","4","12070102","2001","0"
"120801","1","1001","0","0","1","1001","1","1","1","1","1001","1","9","2001","1001","1","1","1002","0","18","12080101","1002","1002"
"120901","0","1","0","0","0","0","1001","1002","0","0","1","0","3","1001","0","0","0","0","0","7","12090101","1002","1001"
"121001","0","1","0","0","0","0","1002","1001","0","1","1","0","4","1002","0","0","0","0","0","8","12100101","1001","1002"
"121101","0","1","0","0","0","1001","1002","1001","0","1","1","0","3","1002","0","0","0","0","0","9","12110101","1001","1002"
"121201","0","1","0","0","0","1001","1002","1","0","1","1001","0","4","1002","0","0","1","0","0","10","12120101","1001","1002"
"121201","0","1002","0","0","2001","1002","2001","1002","0","1001","1001","0","5","2001","0","0","2001","0","0","11","12120102","1001","2001"
"121301","0","1001","0","0","0","0","1","1","0","1","1002","0","5","1002","0","0","0","0","0","8","12130101","1","1001"
"121401","0","1","0","0","0","1","1002","1001","0","1002","1","0","4","1002","0","0","1001","0","0","10","12140101","1001","1"
"121501","0","1","0","0","0","0","1002","1","0","1","1001","0","3","1002","0","0","0","0","0","8","12150101","1001","1002"
"121601","0","1001","0","0","0","1001","1","1","0","1002","1001","0","3","1002","0","0","0","0","0","9","12160101","1001","1"
"121901","0","1","0","0","0","1","1001","1","0","1002","1002","0","3","1001","0","0","0","0","0","9","12190101","1002","1001"
"122001","0","1","0","0","0","0","1002","0","0","0","1","0","2","2001","0","0","0","0","0","5","12200101","1001","0"
"122101","0","1","0","0","0","0","1","1","0","1001","1001","0","3","1002","0","0","0","0","0","8","12210101","1001","1002"
"122201","0","1","0","0","1","1","1002","1","0","1001","1001","0","3","1002","0","0","1002","0","0","11","12220101","1001","1002"
"122301","0","1","0","0","0","0","1002","1","0","1","1001","0","3","1001","0","0","0","0","0","8","12230101","1002","1002"
"122301","0","2001","0","0","0","0","0","0","0","0","0","0","2","2001","0","0","0","0","0","3","12230102","2002","0"
"122401","0","1","0","0","1002","1","1001","1001","0","1","1","0","3","1001","0","0","1001","0","0","11","12240101","1002","1002"
"122501","0","1","0","0","0","1001","1002","1","0","1","1001","0","3","1002","0","0","0","0","0","9","12250101","1001","1002"
