07c28f5f44597c349ad1389e8aae6fe9763d77cc8935f5145329f05f79045e39,64c2fcc9bc94859d08fa810d80e9d6d05def1e310504c75a522336a1ae47ffb7,56cb5810dda187beac3e28e538182f830e9b1c5f0d213154df768347848a7ab0,44a6d95910a49d51a3a33d11a31fe69aed6a7916b4a89d08cf5db5ce60a901b6,c3a270781b3c73eeeec5f6c74eaa732112e6f42f03e520108de80232b93bc373,a6e7e34a8fd1bbecdf956b8576d77b229be62d56f5e1ca23aab1ea1bbb76837d,c0ee9cb4ad5f8669799c95f6ac917c17e30028fec9956a563b4ae5079db40437,28add96481cda3bdf549291b1b8d39f795c1362ab886c39ba3df078ee013f4e8,3417be1326ad6ee3777f709d0d7d501e11be3d3e4fd0c4c4406b748cbfa1be7a
"2018/01/01 05:00:00","-1","1","46","4000","21002001","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","48","60","21002002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","49","4","21002002","2","2030/12/31 23:59:59","22001"
"2018/01/01 05:00:00","-1","1","51","60","21002003","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","52","2","21002003","2","2030/12/31 23:59:59","22002"
"2018/01/01 05:00:00","-1","1","54","60","21002004","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","55","2","21002004","2","2030/12/31 23:59:59","22003"
"2018/01/01 05:00:00","-1","1","57","50","21003001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","58","100","28002001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","59","1000","28002001","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","60","100","28002002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","61","1500","28002002","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","62","100","28002003","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","63","1500","28002003","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","64","100","28002004","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","65","1500","28002004","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","66","100","28002005","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","67","1500","28002005","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","68","100","28002006","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","69","1500","28002006","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","70","100","28002007","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","71","1500","28002007","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","72","100","28002008","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","73","1500","28002008","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","74","100","28002009","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","75","1500","28002009","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","76","100","28002010","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","77","1500","28002010","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","78","100","28002011","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","79","1500","28002011","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","80","100","28002012","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","81","1500","28002012","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","82","100","28002013","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","83","1500","28002013","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","84","100","28002014","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","85","1500","28002014","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","86","30","26001001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","87","50","26003001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","88","50","26008001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","89","50","24002001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","90","50","24004001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","91","100","21005001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","92","100","21005002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","93","100","21005003","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","94","100","21005004","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","95","100","21005005","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","96","100","21005006","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","97","100","21005007","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","98","30","21005018","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","99","30","21005028","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","100","40","21005038","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","101","50","26002001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","102","50","26002002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","103","50","26002003","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","104","50","26002004","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","105","50","26002005","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","106","50","26002006","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","107","50","26002007","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","108","50","26002008","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","109","50","26002009","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","110","50","26002010","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","111","100","26005001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","112","100","26005002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","113","50","21007001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","115","1000","28006001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","116","20","28005001","5","2030/12/31 23:59:59","0"
"2018/01/01 05:00:00","-1","1","117","10","28005001","2","2030/12/31 23:59:59","20001"
"2018/01/01 05:00:00","-1","1","118","1500","15005001","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","119","200","18001003","6","2030/12/31 23:59:59","93001"
"2018/01/01 05:00:00","-1","1","120","200","18001004","6","2030/12/31 23:59:59","93001"
"2018/01/01 05:00:00","-1","1","121","20","11101001","5","2021/02/09 04:59:59","0"
"2018/01/01 05:00:00","-1","1","122","2","11101001","2","2021/02/09 04:59:59","20003"
"2018/01/01 05:00:00","-1","1","123","50","21102001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","124","100","21103001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","128","30","11001002","5","2021/02/09 04:59:59","0"
"2018/01/01 05:00:00","-1","1","129","30000","11001002","12","2021/02/09 04:59:59","94002"
"2018/01/01 05:00:00","-1","1","130","6","11001002","2","2021/02/09 04:59:59","23001"
"2018/01/01 05:00:00","-1","1","131","100","28007001","6","2030/12/31 23:59:59","93001"
"2018/01/01 05:00:00","-1","1","132","100","28007002","6","2030/12/31 23:59:59","93001"
"2018/01/01 05:00:00","-1","1","133","100","28007003","6","2030/12/31 23:59:59","93001"
"2018/01/01 05:00:00","-1","1","134","30","26013001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","135","50","26014001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","136","80","21011001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","137","2","21011001","2","2030/12/31 23:59:59","22003"
"2018/01/01 05:00:00","-1","1","138","50","26015001","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","139","10","26015002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","140","100","21102002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","141","400","28002015","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","142","500000","28002015","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","143","1500","28002015","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","144","400","28002016","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","145","500000","28002016","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","146","1500","28002016","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","147","400","28002017","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","148","3000000","28002017","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","149","1500","28002017","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","150","600","28002018","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","151","3000000","28002018","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","152","1500","28002018","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","153","600","28002019","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","154","3000000","28002019","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","155","1500","28002019","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","156","600","28002020","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","157","5000000","28002020","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","158","1500","28002020","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","159","600","28002021","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","160","5000000","28002021","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","161","1500","28002021","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","162","600","28002022","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","163","5000000","28002022","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","164","1500","28002022","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","165","600","28002023","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","166","5000000","28002023","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","167","1500","28002023","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","168","600","28002024","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","169","5000000","28002024","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","170","1500","28002024","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","171","1100","28002025","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","172","7500000","28002025","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","173","1500","28002025","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","174","1100","28002026","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","175","7500000","28002026","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","176","1500","28002026","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","177","1100","28002027","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","178","7500000","28002027","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","179","1500","28002027","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","180","1100","28002028","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","181","10000000","28002028","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","182","1500","28002028","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","183","1100","28002029","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","184","10000000","28002029","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","185","1500","28002029","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","186","1100","28002030","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","187","10000000","28002030","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","188","1500","28002030","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","189","1100","28002031","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","190","10000000","28002031","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","191","1500","28002031","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","192","1100","28002032","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","193","10000000","28002032","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","194","1500","28002032","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","195","1100","28002033","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","196","15000000","28002033","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","197","1500","28002033","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","198","1100","28002034","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","199","15000000","28002034","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","200","1500","28002034","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","201","1100","28002035","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","202","15000000","28002035","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","203","1500","28002035","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","204","1100","28002036","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","205","15000000","28002036","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","206","1500","28002036","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","207","1100","28002037","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","208","15000000","28002037","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","209","1500","28002037","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","210","1100","28002038","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","211","15000000","28002038","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","212","1500","28002038","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","213","50","26003002","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","214","10000","26003002","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","215","50","26003003","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","216","10000","26003003","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","217","50","26003004","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","218","10000","26003004","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","219","50","26003005","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","220","50000","26003005","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","221","50","26003006","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","222","50000","26003006","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","223","50","26003007","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","224","100000","26003007","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","225","50","26003008","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","226","100000","26003008","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","227","50","26003009","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","228","100000","26003009","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","229","50","26003010","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","230","100000","26003010","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","231","50","26003011","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","232","200000","26003011","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","233","50","26003012","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","234","200000","26003012","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","235","50","26003013","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","236","200000","26003013","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","237","50","26003014","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","238","500000","26003014","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","239","50","26003015","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","240","500000","26003015","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","241","50","26003016","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","242","500000","26003016","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","243","50","26003017","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","244","500000","26003017","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","245","50","26003018","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","246","500000","26003018","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","247","50","26003019","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","248","500000","26003019","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","249","50","26003020","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","250","500000","26003020","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","251","50","26003021","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","252","750000","26003021","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","253","50","26003022","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","254","750000","26003022","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","255","50","26003023","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","256","750000","26003023","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","257","50","26003024","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","258","750000","26003024","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","259","50","26003025","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","260","750000","26003025","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","261","50","26003026","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","262","750000","26003026","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","263","50","26003027","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","264","750000","26003027","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","265","350","26002011","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","266","350","26002012","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","267","350","26002013","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","268","350","26002014","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","269","550","26002015","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","270","550","26002016","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","271","550","26002017","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","272","550","26002018","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","273","550","26002019","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","274","800","26002020","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","275","800","26002021","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","276","800","26002022","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","277","800","26002023","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","278","800","26002024","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","279","800","26002025","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","280","800","26002026","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","281","800","26002027","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","282","800","26002028","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","283","800","26002029","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","284","1000","26002030","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","285","1000","26002031","8","2030/12/31 23:59:59","91002"
"2018/01/01 05:00:00","-1","1","286","100","28012001","5","2030/12/31 23:59:59","0"
"2018/01/01 05:00:00","-1","1","287","100000","28012001","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","288","100","27004001","5","2030/12/31 23:59:59","0"
"2018/01/01 05:00:00","-1","1","289","100000","27004001","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","290","100","27004002","5","2030/12/31 23:59:59","0"
"2018/01/01 05:00:00","-1","1","291","100000","27004002","12","2030/12/31 23:59:59","94002"
"2018/01/01 05:00:00","-1","1","292","10","11402001","8","2030/12/31 23:59:59","91002"
"2023/04/17 05:00:00","199","1","293","60","15004001","5","2030/12/31 23:59:59","0"
"2023/04/17 05:00:00","199","1","294","100","15004001","2","2030/12/31 23:59:59","90007"
"2023/04/17 05:00:00","-1","200","295","30","15004001","5","2030/12/31 23:59:59","0"
"2023/04/17 05:00:00","-1","200","296","100","15004001","2","2030/12/31 23:59:59","90007"
"2018/01/01 05:00:00","-1","1","297","100","21005039","8","2030/12/31 23:59:59","91002"
