2af33605b1f8fd27a7834752dc5d420b70f63775347e3a95060c297f945e159f,4b2a112362b10f154c2aada9bb31049b55e38ea3a0e0d7d7ea9c4a7317b9b6dc,256d9a34f1a099137995ac159228df9f1825bc221e09414c7626c9b4ce3919fa,8c76faf854aaf23c407aa642aa6ca0c8c70371e48d34631c7a35a8c58f6de8f8,f5fcb908b2a19d8d73634e6c2ef827a31b26c10b8654edae856b5ecfa9ba2dde,33117db54bcec62ad224aff488f3b2cff268b9ce69a0ef24807a85b08a6a7140,39aaa99c244b4fd899b396e499dcc9a0845626fdeb298fcc2afab84326ae4475,48461a4ccc8c94baeb557c9ae6286e3ba64b0c3a56b2132501d2f452e793463d,53a9d4d9cd041d8b4a4299ed21a2be1a91848227857f612aedeb7887682ca22e,f0aedebc1662802737d0bc5374cd6c1a7420ac0e09eee23f509648143b13eae1,a137abfa3436335a0ea51bce9beb7b9df8de1d47416f3bbcd48b5e5000c031ac,df3014654b0704d157900a8aafb0e4e667af15138e9e483d05750dd5e01e7d94,5b035fb38b8921b5fcfee3b6dc31be37453dfc662911c8252744f0bf6c40d531,5043e8e477142e6b0e78e63af9ea52c8d12349fbd91c8af752b25b3642efa141,8b0415d876a36067ce4a157d9a3512dddd947ba48dd6630a32e9246bcc9bbbae,d0503528538312fc9752fd5a87d756588768e2ce119b4cd179c47b9ad2115df5,35963eb186b0902d1b37e43211d561b8bb6202a9175679d6e6b63ba370a162c6,e380e596351a6aedccc05eef7da4d83fcf59c5e76e60a6f6945b9d29ba3c77b0,f1e6e04e3543ad0c06376e89235599a852440bd92f3597b8aa8b85088d892b79,0e403d4a4e6f6fcbc67affcb8807b13077abb0f59182b993fe98df3d2f2acaf5,2003de48469b9c304548285c3b8cce13cad75b26239e008e4f0c4a21f7f40585,1d7b40d50fb7ccf8c655241ab1920c9f18d6d9e9ded79a192aa0888954bf12ad,38c1b58c2b67829721424c8efa9b1510a592c9ee17d5daafce87ccd7308eea80,8098c8f4bad5b4ea91c1388f38f7cfa3f176ab8cea9d5c514914adffd12ffcee,f091e1c7347a29ce8e424d0b31b2621298a207504e12581ac9a409ad7c8b9c52,bdff0760bcbbff3a357a2a540c5cf19cda2a3baea58e4de8ea9cca9f02f1b9ae,9db757f447923bfb7c211cc02186a9acb2db15f6661490eb3a9e3a08490d3d47,6ebaf3e34c77dfb1d4f3a168fbb6b81bfa2858128700adb395355d211b084717,11b8d6bede7391a1bbd4d1a6bc7ae8a0cacc953382eaaecf277cd9a0f8adda8a,dd68735c8f3fc2eeca3a69b797b0cd9b2a18cf89c04e2d991ad22ab8e1dd448c,76997368d608ef35a68bc0926e4438fc446979145c3a84102b998f5531d3d30e,6044522586504cea8a2017fe1661d96cff32c2b11a7b33649a5ba90842134866,7b1d1b2bd73fd1a02be02c4218cd91c9850a1169ba3885349ece6fee0ffb85cc,d32eb8d9fa6f764e4bef6622c42f30040e6cc035cc1e563062f0f53cfd70c292,3bd62f33eadf7d4b935492001ceaf0e6abc6ad983fa47e0197b3188f622f810a,9a423fe0a3c197e443c344577245f7ffd1f4f7452da692946189104e2a6e3b24,f36a5d06fe43c635943cf2e39f2d50db8c1e22729f23c83c2a1902b78d6ecff4,ff5a4f13264160a48ca2ae98f2ce00722f9f4f60463448d4d7a5b05ba4683324,1034727964e3b45948088fd56f549a7454c1429a550acaa8cdf35cbedb0cb738,96c474239a7d4c277db47df0169b57a551891b5e052aa9fd2452c908cebfe949,86fe0d27af3671154bb376add96cd908867bfe9c3ade38958b89d85bf56eab04,942f3a0747d270a2fc809ddc3c6ee56982c87af6e78f26bb7489b33cdb437e86
"0","0.7","-335","0","90005","94002","0","480000","bgm_M126","91002","72160370","0","0","0.7","370","30","102152","721603701","0","-1","140000","0.9","333","0.7","2200116","0","40001","16","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","-40"
"0","0.7","-335","0","90005","94002","0","480000","bgm_M126","91002","72170380","0","0","0.7","380","30","102162","721703801","0","-1","140000","0.9","333","0.7","2200117","0","40001","17","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","560000","bgm_M126","91002","72180390","0","0","0.7","390","30","102162","721803901","0","-1","140000","0.9","333","0.7","2200118","0","40001","18","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","560000","bgm_M126","91002","72190400","0","0","0.7","400","30","102322","721904001","0","-1","140000","0.9","333","0.7","2200119","0","40001","19","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","640000","bgm_M126","91002","72200410","0","0","0.7","410","30","102322","722004101","0","-1","140000","0.9","333","0.7","2200120","0","40001","20","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","640000","bgm_M126","91002","72210420","0","0","0.7","420","30","102502","722104201","0","-1","140000","0.8","333","0.7","2200121","0","40001","21","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","720000","bgm_M126","91002","72220430","0","0","0.7","430","30","102502","722204301","0","-1","140000","0.8","333","0.7","2200122","0","40001","22","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","720000","bgm_M126","91002","72230440","0","0","0.7","440","30","102512","722304401","0","-1","140000","0.9","333","0.7","2200123","0","40001","23","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","800000","bgm_M126","91002","72240450","0","0","0.7","450","30","102512","722404501","0","-1","140000","0.9","333","0.7","2200124","0","40001","24","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","800000","bgm_M126","91002","72250460","0","0","0.7","460","30","102632","722504601","0","-1","140000","0.9","333","0.7","2200125","0","40001","25","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","880000","bgm_M126","91002","72260470","0","0","0.7","470","30","102632","722604701","0","-1","140000","0.9","333","0.7","2200126","0","40001","26","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","880000","bgm_M126","91002","72270480","0","0","0.7","480","30","102642","722704801","0","-1","140000","0.8","333","0.7","2200127","0","40001","27","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","960000","bgm_M126","91002","72280490","0","0","0.7","490","30","102642","722804901","0","-1","140000","0.8","333","0.7","2200128","0","40001","28","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","960000","bgm_M126","91002","72290500","0","0","0.7","500","30","102702","722905001","0","-1","140000","0.8","333","0.7","2200129","0","40001","29","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1040000","bgm_M126","91002","72300510","0","0","0.7","510","30","102702","723005101","0","-1","140000","0.8","333","0.7","2200130","0","40001","30","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1040000","bgm_M126","91002","72310520","0","0","0.7","520","30","102712","723105201","0","-1","140000","0.8","333","0.7","2200131","0","40001","31","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1120000","bgm_M126","91002","72320530","0","0","0.7","530","30","102712","723205301","0","-1","140000","0.8","333","0.7","2200132","0","40001","32","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1120000","bgm_M126","91002","72330540","0","0","0.7","540","30","102502","723305401","0","-1","140000","0.8","333","0.7","2200133","0","40001","33","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1200000","bgm_M126","91002","72340550","0","0","0.7","550","30","102502","723405501","0","-1","140000","0.8","333","0.7","2200134","0","40001","34","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1200000","bgm_M126","91002","72350560","0","0","0.7","560","30","102832","723505601","0","-1","140000","0.9","333","0.7","2200135","0","40001","35","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1280000","bgm_M126","91002","72360570","0","0","0.7","570","30","102832","723605701","0","-1","140000","0.9","333","0.7","2200136","0","40001","36","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-335","0","90005","94002","0","1280000","bgm_M126","91002","72370580","0","0","0.7","580","30","102502","723705801","0","-1","140000","0.8","333","0.7","2200137","0","40001","37","300","0.7","0","-1","0","0","0","-168","0","1","166","1","90","0"
"0","0.7","-301","0","90005","94002","0","1360000","bgm_M126","91002","72380590","0","0","0","590","30","102502","723805901","0","-1","140000","0.8","0","0.7","2200138","0","40001","38","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1360000","bgm_M126","91002","72390600","0","0","0","600","30","101902","723906001","0","-1","140000","0.9","0","0.7","2200139","0","40001","39","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1440000","bgm_M126","91002","72400610","0","0","0","610","30","101902","724006101","0","-1","140000","0.9","0","0.7","2200140","0","40001","40","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1440000","bgm_M126","91002","72410620","0","0","0","620","30","102162","724106201","0","-1","140000","0.9","0","0.7","2200141","0","40001","41","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1520000","bgm_M126","91002","72420630","0","0","0","630","30","102162","724206301","0","-1","140000","0.9","0","0.7","2200142","0","40001","42","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1520000","bgm_M126","91002","72430640","0","0","0","640","30","101312","724306401","0","-1","140000","0.7","0","0.7","2200143","0","40001","43","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1600000","bgm_M126","91002","72440650","0","0","0","650","30","101312","724406501","0","-1","140000","0.7","0","0.7","2200144","0","40001","44","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1600000","bgm_M126","91002","72450660","0","0","0","660","30","102142","724506601","0","-1","140000","0.7","0","0.7","2200145","0","40001","45","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1680000","bgm_M126","91002","72460670","0","0","0","670","30","102142","724606701","0","-1","140000","0.7","0","0.7","2200146","0","40001","46","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1680000","bgm_M126","91002","72470680","0","0","0","680","30","102512","724706801","0","-1","140000","0.9","0","0.7","2200147","0","40001","47","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1760000","bgm_M126","91002","72480690","0","0","0","690","30","102512","724806901","0","-1","140000","0.9","0","0.7","2200148","0","40001","48","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1760000","bgm_M126","91002","72490700","0","0","0","700","30","101512","724907001","0","-1","140000","0.9","0","0.7","2200149","0","40001","49","300","0.7","0","99","0","0","0","-101","0","1","299","1","90","0"
"0","0.7","-301","0","90005","94002","0","1840000","bgm_M126","91002","72500710","0","10","0","710","30","101512","725007101","0","-1","140001","0.9","0","0.7","2200150","0","40001","50","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","1840000","bgm_M126","91002","72510720","0","10","0","720","30","102642","725107201","0","-1","140001","0.9","0","0.7","2200151","0","40001","51","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","1920000","bgm_M126","91002","72520730","0","10","0","730","30","102642","725207301","0","-1","140001","0.9","0","0.7","2200152","0","40001","52","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","1920000","bgm_M126","91002","72530740","0","10","0","740","30","101522","725307401","0","-1","140001","0.9","0","0.7","2200153","0","40001","53","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","2000000","bgm_M126","91002","72540750","0","10","0","750","30","101522","725407501","0","-1","140001","0.9","0","0.7","2200154","0","40001","54","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","2000000","bgm_M126","91002","72550760","0","10","0","760","30","101522","725507601","0","-1","140001","0.9","0","0.7","2200155","0","40001","55","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-301","0","90005","94002","0","2080000","bgm_M126","91002","72560770","0","10","0","770","30","101522","725607701","0","-1","140001","0.9","0","0.7","2200156","0","40001","56","300","0.7","0","99","0","0","0","-101","50003","1","299","15","90","0"
"0","0.7","-335","0","91002","90005","0","30","bgm_M559","140001","72570780","0","2080000","0.7","780","300","81008508","725707801","0","-1","4101511","0.7","333","0.7","2200157","0","40001","57","15","0.7","0","-1","0","0","0","-168","94002","1","166","1","90","0"
