7d4d4a904c6c2016a25183fdf4e1c505cde2217a5d37ce06afb3ab88dccf1dea,f6131e3357273c13762293a9a69df6b6cdd20fd7108ef09fcd5fc66cb2af35bd,f98765940b2364bbbbd835653e4246874ea725fc770bfaaf6e802234996681da,5e75ec9a0aec3b935b377406308cf0e2cefb216c6d6a7dd36b57ad5e17c791de,6cc542a958a9d8efcb9cd0307d492ed231f7f57f2a6721f965b39ce7a5794dbd,c680f9850d2965458872b489a26c4774c7a80c669df8a887e147eb6d71b585c7,157e40704259f315d11479012ed9bf5b1b46d74b96024edc630233c03a225fdc
"310500","1003502","0","2.5","0","2.5","100531"
"310600","1003601","0","0.4","0","0.4","81003601"
"310600","1003602","0","0.4","0","0.4","81003602"
"306800","1003701","0","1","0","1","81001205"
"306800","1003702","0","1","0","1","81001206"
"310700","1003801","0","1.2","0","1.2","81003801"
"310700","1003802","0","1.2","0","1.2","81003802"
"307000","1003901","0","1","0","1","81001305"
"307000","1003902","0","1","0","1","81001306"
"310800","1004001","0","1","0","1","81004001"
"310800","1004002","0","1","0","1","81004002"
"307300","1004101","0","1","0","1","81001505"
"307300","1004102","0","1","0","1","81001506"
"311100","1004201","0","1","0","1","81004201"
"311100","1004202","0","1","0","1","81004202"
"307800","1004301","0","1","0","1","81001905"
"307800","1004302","0","1","0","1","81001906"
"311300","1004401","0","1","0","1","81004401"
"311300","1004402","0","1","0","1","81004402"
"308000","1004501","0","1","0","1","81002101"
"308000","1004502","0","1","0","1","81002102"
"311400","1004601","0","1","0","1","81004601"
"311400","1004602","0","1","0","1","81004602"
"308200","1004701","0","1","0","1","81002301"
"308200","1004702","0","1","0","1","81002302"
"311500","1004801","0","1","0","1","81002405"
"311500","1004802","0","1","0","1","81002406"
"308400","1004901","0","1","0","1","81002501"
"308400","1004902","0","1","0","1","81002502"
"311600","1005001","0","1.4","-28","1.4","81005001"
"311600","1005002","0","1.4","-28","1.4","81005002"
"308600","1005101","0","1","0","1","81002701"
"308600","1005102","0","1","0","1","81002702"
"312100","1005201","0","1","0","1","81000605"
"312100","1005202","0","1","0","1","81003301"
"307400","1005301","0","1","0","1","81001705"
"307400","1005302","0","1","0","1","81001706"
"312200","1005401","0","1","0","1","81003005"
"312200","1005402","0","1","0","1","81003006"
"309300","1005501","0","1","0","1","81002901"
"309300","1005502","0","1","0","1","81002902"
"312300","1005601","0","1","0","1","81005601"
"312302","1005602","0","1","0","1","81005602"
"310000","1005701","0","1","0","1","81003101"
"310000","1005702","0","1","0","1","81003102"
"312600","1005801","0","1.75","0","1.75","100021"
"312600","1005802","0","1.75","0","1.75","100531"
"312700","1005901","0","1","0","1","101821"
"312700","1005902","0","1","0","1","101841"
"310300","1006001","0","1","0","1","81000605"
"310300","1006002","0","1","0","1","81003301"
"312800","1006101","0","0.65","-27","0.65","81006101"
"312800","1006102","0","0.65","-27","0.65","81006102"
"310500","1006201","0","2.5","0","2.5","100021"
"310500","1006202","0","2.5","0","2.5","100531"
"310600","1006301","0","0.4","0","0.4","81003601"
"310600","1006302","0","0.4","0","0.4","81003602"
"313200","1006401","0","1","-30","1","81006401"
"313200","1006402","0","1","-30","1","81006402"
"310700","1006501","0","1.2","0","1.2","81003801"
"310700","1006502","0","1.2","0","1.2","81003802"
"313100","1006601","0","0.7","-25","0.7","81006601"
"313100","1006602","0","0.7","-25","0.7","81006602"
"310800","1006701","0","1","0","1","81004001"
"310800","1006702","0","1","0","1","81004002"
"313300","1006801","0","1.25","-26","1.25","81006801"
"313300","1006802","0","1.25","-26","1.25","81006802"
"311100","1006901","0","1","0","1","81004201"
"311100","1006902","0","1","0","1","81004202"
"314001","1007001","0","1.25","-30","1.25","81007001"
"314002","1007002","0","1.25","-30","1.25","81007002"
"311300","1007101","0","1","0","1","81004401"
"311300","1007102","0","1","0","1","81004402"
"314100","1007201","0","0.77","-27","0.77","81007201"
"314100","1007202","0","0.77","-27","0.77","81007202"
"311400","1007301","0","1","0","1","81004601"
"311400","1007302","0","1","0","1","81004602"
"314200","1007401","0","1.33","-33","1.33","81007401"
"314200","1007402","0","1.33","-33","1.33","81007402"
"311500","1007501","0","1","0","1","81002405"
"311500","1007502","0","1","0","1","81002406"
"314300","1007601","0","1.7","-20","1.7","81007601"
"314300","1007602","0","1.7","-20","1.7","81007602"
"311600","1007701","0","1.4","-28","1.4","81005001"
"311600","1007702","0","1.4","-28","1.4","81005002"
"314400","1007801","0","1.25","-33","1.25","81007801"
"314400","1007802","0","1.25","-33","1.25","81007802"
"312100","1007901","0","1","0","1","81000605"
"312100","1007902","0","1","0","1","81003301"
"314500","1008001","0","1","-20","1","81003006"
"314500","1008002","0","1","-20","1","81008002"
"312200","1008101","0","1","0","1","81003005"
"312200","1008102","0","1","0","1","81003006"
"314600","1008201","0","1.6","-25","1.6","81003205"
"314600","1008202","0","1.6","-25","1.6","81003206"
"312300","1008301","0","1","0","1","81005601"
"312302","1008302","0","1","0","1","81005602"
"314700","1008401","0","1","0","1","100111"
"314700","1008402","0","1","0","1","100431"
"314800","1008501","0","0.9","0","0.9","81008501"
"314800","1008502","0","0.9","0","0.9","81008504"
"312600","1008601","0","1.75","0","1.75","100021"
"312600","1008602","0","1.75","0","1.75","100531"
"312700","1008701","0","1","0","1","101821"
"312700","1008702","0","1","0","1","101841"
"315100","1008801","0","0.8","-20","0.8","81008801"
"315100","1008802","0","0.8","-20","0.8","81008802"
"312800","1008901","0","0.65","-27","0.65","81006101"
"312800","1008902","0","0.65","-27","0.65","81006102"
"315400","1009001","0","0.85","-25","0.85","102994"
"315400","1009002","0","0.85","-25","0.85","102997"
"313200","1009101","0","1","-30","1","81006401"
"313200","1009102","0","1","-30","1","81006402"
"316000","1009201","0","0.95","-20","0.95","103021"
"316000","1009202","0","0.95","-20","0.95","103011"
"313100","1009301","0","0.7","-25","0.7","81006601"
"313100","1009302","0","0.7","-25","0.7","81006602"
"316200","1009401","0","1.5","-20","1.5","102091"
"316200","1009402","0","1.5","-20","1.5","102111"
"313300","1009501","0","1.25","-26","1.25","81006801"
"313300","1009502","0","1.25","-26","1.25","81006802"
"316300","1009601","0","0.77","-27","0.77","102591"
"316300","1009602","0","0.77","-27","0.77","102601"
"314001","1009701","0","1.25","-30","1.25","81007001"
"314002","1009702","0","1.25","-30","1.25","81007002"
"316400","1009801","0","0.8","-27","0.8","81000405"
"316400","1009802","0","0.8","-27","0.8","81000406"
"314100","1009901","0","0.77","-27","0.77","81007201"
"314100","1009902","0","0.77","-27","0.77","81007202"
"316500","1010001","0","0.95","-20","0.95","81010001"
"316500","1010002","0","0.95","-20","0.95","81010002"
"314200","1010101","0","1.33","-33","1.33","81007401"
"314200","1010102","0","1.33","-33","1.33","81007402"
"316700","1010201","0","0.8","-27","0.8","81010201"
"316700","1010202","0","0.8","-27","0.8","81010202"
"314300","1010301","0","1.7","-20","1.7","81007601"
"314300","1010302","0","1.7","-20","1.7","81007602"
"318000","1010401","0","1","-20","1","100091"
"318000","1010402","0","1","-20","1","100381"
"314400","1010501","0","1.25","-33","1.25","81007801"
"314400","1010502","0","1.25","-33","1.25","81007802"
"318200","1010601","0","1","-27","1","101361"
"318200","1010602","0","1","-27","1","102961"
"314500","1010701","0","1","-20","1","81003006"
"314500","1010702","0","1","-20","1","81008002"
"318100","1010801","0","1.1","-17","1.1","81001505"
"318100","1010802","0","1.1","-17","1.1","81010802"
"314600","1010901","0","1.6","-25","1.6","81003205"
"314600","1010902","0","1.6","-25","1.6","81003206"
"318500","1011001","0","0.7","-25","0.7","101581"
"318500","1011002","0","0.7","-25","0.7","103141"
"318600","1011101","0","0.92","-28","0.92","103151"
"318600","1011102","0","0.92","-28","0.92","103161"
"314700","1011201","0","1","0","1","100111"
"314700","1011202","0","1","0","1","100431"
"314800","1011301","0","0.9","0","0.9","81008501"
"314800","1011302","0","0.9","0","0.9","81008504"
"318300","1011401","0","1.1","-27","1.1","81011401"
"318300","1011402","0","1.1","-27","1.1","81011402"
"315100","1011501","0","0.8","-20","0.8","81008801"
"315100","1011502","0","0.8","-20","0.8","81008802"
"318800","1011601","0","1.18","0","1.18","102091"
"318800","1011602","0","1.18","0","1.18","102111"
"315400","1011701","0","0.85","-25","0.85","102994"
"315400","1011702","0","0.85","-25","0.85","102997"
"319100","1011801","0","1.1","-25","1.1","81011801"
"319100","1011802","0","1.1","-25","1.1","81011802"
"316000","1011901","0","0.95","-20","0.95","103021"
"316000","1011902","0","0.95","-20","0.95","103011"
"318900","1012001","0","1.1","-17","1.1","81012001"
"318900","1012002","0","1.1","-17","1.1","81012002"
"316200","1012101","0","1.5","-20","1.5","102091"
"316200","1012102","0","1.5","-20","1.5","102111"
"319000","1012201","0","1.4","0","1.4","81012207"
"319000","1012202","0","1.4","0","1.4","81012208"
"316300","1012301","0","0.77","-27","0.77","102591"
"316300","1012302","0","0.77","-27","0.77","102601"
"319300","1012401","0","0.77","-55","0.77","103051"
"319300","1012402","0","0.77","-55","0.77","102601"
"316400","1012501","0","0.8","-27","0.8","81000405"
"316400","1012502","0","0.8","-27","0.8","81000406"
"319500","1012601","0","1.18","-30","1.18","81012601"
"319500","1012602","0","1.18","-30","1.18","81012602"
"316500","1012701","0","0.95","-20","0.95","81010001"
"316500","1012702","0","0.95","-20","0.95","81010002"
"320000","1012801","0","1.5","0","1.5","101111"
"320000","1012802","0","1.5","0","1.5","101131"
"316700","1012901","0","0.8","-27","0.8","81010201"
"316700","1012902","0","0.8","-27","0.8","81010202"
"313702","1013001","0","1","0","1","81011401"
"313702","1013002","0","1","0","1","81013002"
"318000","1013101","0","1","-20","1","100091"
"318000","1013102","0","1","-20","1","100381"
"320200","1013201","0","0.7","-50","0.7","100941"
"320200","1013202","0","0.7","-50","0.7","100961"
"320200","1013203","0","0.7","-50","0.7","100961"
"318200","1013301","0","1","-27","1","101361"
"318200","1013302","0","1","-27","1","102961"
"318200","1013303","0","1","-27","1","102961"
"320300","1013401","-20","1","-50","1","81013401"
"320300","1013402","-20","1","-50","1","81013402"
"320300","1013403","-20","1","-50","1","81013402"
"318100","1013501","0","1.1","-17","1.1","81001505"
"318100","1013502","0","1.1","-17","1.1","81010802"
"318100","1013503","0","1.1","-17","1.1","81010802"
"320400","1013601","0","1","0","1","81013601"
"320400","1013602","0","1","0","1","81013602"
"320400","1013603","0","1","0","1","81013602"
"320500","1013701","0","0.65","10","0.65","81013701"
"320500","1013702","0","0.65","10","0.65","81013702"
"320500","1013703","0","0.65","10","0.65","81013702"
"318500","1013801","0","0.7","-25","0.7","101581"
"318500","1013802","0","0.7","-25","0.7","103141"
"318500","1013803","0","0.7","-25","0.7","103141"
"318600","1013901","0","0.9","0","0.9","103151"
"318600","1013902","0","0.9","0","0.9","103161"
"318600","1013903","0","0.9","0","0.9","103161"
"320700","1014001","0","1.2","-20","1.2","101951"
"320700","1014002","0","1.2","-20","1.2","101951"
"320700","1014003","0","1.2","-20","1.2","101951"
"318300","1014101","0","1.1","-27","1.1","81011401"
"318300","1014102","0","1.1","-27","1.1","81011402"
"318300","1014103","0","1.1","-27","1.1","81011402"
"320900","1014201","0","1","-10","1","100371"
"320900","1014202","0","1","-10","1","100381"
"320900","1014203","0","1","-10","1","100381"
"318800","1014301","0","1.18","0","1.18","102091"
"318800","1014302","0","1.18","0","1.18","102111"
"318800","1014303","0","1.18","0","1.18","102111"
"321100","1014401","0","0.75","-10","0.75","100021"
"321100","1014402","0","0.75","-10","0.75","100691"
"321100","1014403","0","0.75","-10","0.75","100691"
"319100","1014501","0","1.1","-25","1.1","81011801"
"319100","1014502","0","1.1","-25","1.1","81011802"
"319100","1014503","0","1.1","-25","1.1","81011802"
"321200","1014601","0","0.85","-25","0.85","81014601"
"321200","1014602","0","0.85","-25","0.85","81014602"
"321200","1014603","0","0.85","-25","0.85","81014602"
"318900","1014701","0","1.1","-17","1.1","81012001"
"318900","1014702","0","1.1","-17","1.1","81012002"
"318900","1014703","0","1.1","-17","1.1","81012002"
"321300","1014801","0","1.1","-30","1.1","81014801"
"321300","1014802","0","1.1","-30","1.1","81014802"
"321300","1014803","0","1.1","-30","1.1","81014802"
"319000","1014901","0","1.4","0","1.4","81012207"
"319000","1014902","0","1.4","0","1.4","81012208"
"319000","1014903","0","1.4","0","1.4","81012208"
"321400","1015001","0","0.91","-10","0.91","81015001"
"321400","1015002","0","0.91","-10","0.91","81015001"
"321400","1015003","0","0.91","-10","0.91","81015001"
"319300","1015101","0","0.77","-55","0.77","103051"
"319300","1015102","0","0.77","-55","0.77","102601"
"319300","1015103","0","0.77","-55","0.77","102601"
"321700","1015201","-20","0.61","0","0.61","81015201"
"321700","1015202","-20","0.61","0","0.61","81015202"
"321700","1015203","-20","0.61","0","0.61","81015202"
"307400","1015301","0","1","0","1","81001705"
"307400","1015302","0","1","0","1","81001706"
"307400","1015303","0","1","0","1","81001706"
"321800","1015401","0","1","-10","1","100051"
"321800","1015402","0","1","-10","1","100931"
"321800","1015403","0","1","-10","1","100931"
"319500","1015501","0","1.18","-30","1.18","103311"
"319500","1015502","0","1.18","-30","1.18","103321"
"319500","1015503","0","1.18","-30","1.18","103321"
