8bba6fedb94ed580ea75d7fa8f3971962ebb9f495a616df47dcc8218dcba969c,f3ae68b777269c01458632d36f5fc1c3a9e381e9cfc10f3f85506920cab349a3,3c6e3107608cf75b29bc37a5cc99aad50910c465c628ac43dbaa7fbad341c1c6,94936a5c8201f9d88b4cbd967c9228e7f9008935f591c57b286924737814cb4c,33edb8e07a5ee8ec91e9799a6270546a088f7c9dfbbb6ce243c70810dc0c5ad3,600d8c7b81308e07f2ac142a0b16d4e1f310b2325d98a26669a713160e1dab19,069cbc38a474cf57c06c2d643b3d46f587dbd245ba564740855128e659709de2,0caaf83d5407fcc6338310b09938d7c5dfe3b07cb4d2e903a8be07ecbdd12707,7a0e53c741eaf28c94c0cef98b7659f20efa344e12cbda4e07fd991a1e1ad901,70865e6d497b3d75dfe5bef5972f41ec0a120ff236487864fa62c15b4e6ee8a3,e6cc153c9ce21c31df0af9f5b88724fbb1b01f129c3938c4a0f281b2c529942c,a5b3168318acda663cb4c9253a178e21835cf19e3876acb9dd9c01508b793da2,536053e54bf7b7a0a0bb0774d2e2fff3250383c68b94a3eced67cbfdae590d59,671ca8ee0af8ba4228bf9fe2703cd1d21f872c61e323c391f68b9bc62d6b9f25,12090483f9efe2406a1f50b98be9ceb15b5bf352abf39effde720119416c8827,28982a2c4ca04fe8901ce20d8ead3944a4f3bd7f1d154728c1fbaa095ba90ca4
"2","400","50","8","2","91002","200","94002","500000","10","1003009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1003010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1003011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1003012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1003013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1003014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1003015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1003016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1003017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1003018","0","25021","90008","12","0"
"2","400","50","8","2","91002","200","94002","500000","10","1004001","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004002","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004003","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004004","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004005","25015","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004006","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004007","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004008","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1004010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1004015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1004016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1004017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1004018","0","25021","90008","12","0"
"2","400","50","8","2","91002","200","94002","500000","10","1005001","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005002","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005003","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005004","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005005","25015","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005006","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005007","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005008","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1005010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1005015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1005016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1005017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1005018","0","25021","90008","12","0"
"2","400","50","8","2","91002","200","94002","500000","10","1006001","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006002","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006003","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006004","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006005","25015","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006006","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006007","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006008","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1006010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1006015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1006016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1006017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1006018","0","25021","90008","12","0"
"2","400","50","8","2","91002","200","94002","500000","10","1007001","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007002","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007003","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007004","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007005","25015","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007006","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007007","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007008","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1007010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1007015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1007016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1007017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1007018","0","25021","90008","12","0"
"2","400","50","8","2","91002","200","94002","500000","10","1008001","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008002","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008003","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008004","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008005","25015","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008006","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008007","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008008","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008009","25014","25021","90008","12","2"
"2","400","10","8","2","91002","200","94002","500000","10","1008010","25015","25001","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008011","25011","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008012","25012","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008013","25013","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008014","25014","25021","90008","12","2"
"2","400","50","8","2","91002","200","94002","500000","10","1008015","25015","25021","90008","12","2"
"2","0","50","8","2","91002","200","94002","500000","10","1008016","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1008017","0","25021","90008","12","0"
"2","0","50","8","2","91002","200","94002","500000","10","1008018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1009001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1009010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1009015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1009016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1009017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1009018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1010001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1010010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1010015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1010016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1010017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1010018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1011001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1011010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1011015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1011016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1011017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1011018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1012001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1012010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1012015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1012016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1012017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1012018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1013001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1013010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1013015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1013016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1013017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1013018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1014001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1014010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1014015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1014016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1014017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1014018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1015001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1015010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1015015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1015016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1015017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1015018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1016001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1016010","25015","25001","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016011","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016012","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016013","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016014","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1016015","25015","25021","90008","12","2"
"2","0","125","8","2","91002","200","94002","500000","10","1016016","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1016017","0","25021","90008","12","0"
"2","0","125","8","2","91002","200","94002","500000","10","1016018","0","25021","90008","12","0"
"2","1000","125","8","2","91002","200","94002","500000","10","1017001","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017002","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017003","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017004","25014","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017005","25015","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017006","25011","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017007","25012","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017008","25013","25021","90008","12","2"
"2","1000","125","8","2","91002","200","94002","500000","10","1017009","25014","25021","90008","12","2"
"2","1000","10","8","2","91002","200","94002","500000","10","1017010","25015","25001","90008","12","2"
