88e92bc8b0e3665321677298568218ece57b3bf5877688d0f1998742f07620b3,84d2952b58158dcc7b4a939f4c7ef28f54f3fc7baccdd7ed084e8717071da725,6ee22de3a76d60c285b71b3758044f5b7cf102135ff1a8921444a0df0c72a1ba,590ff828cd296da1b85a84a2a6aca3912323b2cace93a8f135c81f9f4c625aee,35b2b8722ee5df5ec484ded5d8a8d8b094ddfc3774625a50505a40ae422bf51f,e38949e6ca82305a57b5757b57199eb2c75c44d7176fd61e59edfecb99aaa7ea,c76fcd1e2e4ac32ca87725caa26d55cb952431bf3a43b58ecdc8d1ce445096c7,d15eecb2140d2e8185b3fe278e5b3866977b8a90425302b094b5abca6908aaa4,7ceab26fc40395ad6d03bc3cc95fcf2870e1c3b0ab6f189eb74ce6c61431013d,b353ab32810dd45e09f16c828ec60e01d7614644c4874e2ea22a450d62604dbd,5c70817a1bf305163cebbec8c01c45aa23384386790bbac0b0ec7074f6c4a539,7683ad2fff4e49670278bf689a07c579edb9444faeb0c978d36c3695486fa05f,975187f21c8a2d514c8a29c259c3e8504ef4b13402aef7989d763534e73d3051,be05bdca5a481a2f0312c539ef70ce5aa20bcfd1e8b7f932ed084b5196eadba3,4b665af3fd51eb2b0a78afc38736c8eefb19bd6d46367700092b462db85fb0f9,4991242f2089e60315bed0ef367aa83a6efd9f18b867d47ea6e8bc4fd79cfb69,1f0e26ee5337541b0fadeb7acfc7238aad0077264a238ad33dbf16fc3ac23b0b,fcf801767a33325f0bb2528be7df15c582717b69c90a5c206113fc8a8f44a5d9,ec9456a177f15683aaecec4db09398d261ce036728ec4a3606e604fe21052cdf,a98c08ad67f882fa09b8fc616ba2d12d5e0b262901db8372c5b3831f10612ce1,2e0a7924582b5b0fde76905177efc75316521be2ecdc6900da9928e254a17bfd,179fd3126b089d35032a5f6cb6c4ccb960aae882fe8d5d627fee10f9fdca05dd,6b748fd82ca612a20e73eb6e758d0a4e7ca80f7def2293dfe2998219a58fe0ee,ba20f692bbc6f2bc2631c101fad8e7f9b1a908dc619bfcfa7ea09a5f6692c8e8,1e5d04d35bb473cc21b1cddcbae887e68c6cba45820c3896b3e407c0b642e9c3,dbf0d8cfce9170d74528a04fb9bf93bbbd0e5e2bbbd9ac138e53f51b091c9ea7,a86fbce5289c3852915d3daf2455cfb2cc8b6607fe047b273b394181dc1b8c2e,9390f76bdea2bd7489d79d32ed5bf406ca4cda44ecca56fae1241577370a3ff0,96fe3eb703bd6864a1a2952ffe581acf7e9de742dc3f09547a3869744d084e04,d3ee53597a0ef2cf412f7d7937252ea5c53d57da4f9f53c8580c8e82635746d7,c178ab5195021fbf659963a7573a582d11c6f7365822fa3db4aeec90f1a48d59,5b02f48130a6113b4e8268ef5632936443073196e47db0838d7e215d2b83bbec,2a131b653414ed8e1791e89c1d6bc04aa52fe3359778eba6305a8120ce3f1fd9,cf4f08de7426f9093032ccf9baa1c3d25a0311677036aef7845843f4de7ff1bb,8e5e2cdf526100ad2e9f4c8378e52188b4f6afc1506832e77d5cf1e68a13d706,6fb7992e90d08776a6fa1c34d6f43c16540eb6cd2990ff74aec883300ae11713,b2c568294f9c4614d825e6719f27b9a82aa03e7c1869c95eb58887a32d23f6ee,c81586c0f788e79d43a600ff9422b389bf659f27e59c96ceb4d51692444c114a,638ef832299a85490fe6790664eb9fe0a0b0936ee3d861996f4b92d52011465b,faa51f67b8110f95ca47c08c192a35e2d46bfe9eb7190e255517284e242ab65a,458a04fe57ac3ec6730d6c211dcdb295b8ded1989ef9979bdb8a4d01d494e424,2ad764252c712d2755dfac5e9e1ab4c3bfd24108658c88d3ff17f2828715b6c7,bb9c96209854d2200af234c1f8813e7e63c59d99eb24860ef97dc035405ca3e8,2010643f2f803e71589aa0ff238fd38a23f77da95eb17a3b316c43859e135d5d
"0","0","0","0","1004102","15","401040411","0","1008","1","401040451","10080102","1","1004103","0","1","100000","401040431","1004104","710081","10080101","401040441","0","10080105","1","1.3","0","1","1.5","1.3","1","1","0","1004101","401040421","10080103","0","0.03","1","0","0","10080104","0","1004105"
"0","0","0","0","1004107","16","401040461","0","1008","1.3","401040501","10080102","1","1004108","0","-1","100000","401040481","1004109","710081","10080101","401040491","0","10080105","1.3","1.8","0","1","2","1.8","2","1","0","1004106","401040471","10080103","0","0.06","2","0","0","10080104","0","1004110"
"0","0","0","0","1004102","17","401040511","0","1009","1","401040551","10090102","1","1004103","0","1","100000","401040531","1004104","710091","10090101","401040541","0","10090105","1","1.3","0","1","1.5","1.3","1","1","0","1004101","401040521","10090103","0","0.03","1","0","0","10090104","0","1004105"
"0","0","0","0","1004107","18","401040561","0","1009","1.4","401040601","10090102","1","1004108","0","5","100000","401040581","1004109","710091","10090101","401040591","0","10090105","1.4","1.8","0","1","2","1.8","2","1","0","1004106","401040571","10090103","0","0.06","2","0","0","10090104","0","1004110"
"0","0","0","0","1004102","19","401040611","0","1009","2","401040651","10090102","1","1004103","0","-1","100000","401040631","1004104","710091","10090101","401040641","0","10090105","2","2.5","0","1","3","2.5","6","1","0","1004101","401040621","10090103","0","0.06","2","0","0","10090104","0","1004105"
"0","0","0","0","1004107","20","401011001","0","1010","1","401011005","10100102","1","1004108","0","3","100000","401011003","1004109","710101","10100101","401011004","0","10100105","1","1.3","0","1","1.5","1.3","1","1","0","1004106","401011002","10100103","0","0.03","1","0","0","10100104","0","1004110"
"0","0","0","0","1004102","21","401021001","0","1010","1.4","401021005","10100102","1","1004103","0","10","100000","401021003","1004104","710101","10100101","401021004","0","10100105","1.4","1.8","0","1","2","1.8","4","1","0","1004101","401021002","10100103","0","0.06","2","0","0","10100104","0","1004105"
"0","0","0","0","1004107","22","401031001","0","1010","2","401031005","10100102","1","1004108","0","-1","100000","401031003","1004109","710101","10100101","401031004","0","10100105","2","2.5","0","1","3","2.5","11","1","0","1004106","401031002","10100103","0","0.06","2","0","0","10100104","0","1004110"
"0","0","0","0","1004102","23","401040661","0","1011","1","401040701","10110102","1","1004103","0","1","100000","401040681","1004104","710111","10110101","401040691","0","10110105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401040671","10110103","0","0.03","1","0","0","10110104","0","1004105"
"0","0","0","0","1004107","24","401040661","0","1011","1","401040701","10110102","1","1004108","0","3","100000","401040681","1004109","710111","10110101","401040691","0","10110105","1","1.3","0","2","1.5","1.3","2","1","0","1004106","401040671","10110103","0","0.03","1","0","0","10110104","0","1004110"
"0","0","0","0","1004102","25","401040711","0","1011","1.4","401040751","10110102","1","1004103","0","10","100000","401040731","1004104","710111","10110101","401040741","0","10110105","1.4","1.8","0","5","2","1.8","4","2","0","1004101","401040721","10110103","0","0.06","2","0","0","10110104","0","1004105"
"0","0","0","0","1004107","26","401040761","0","1011","2","401040801","10110102","1","1004108","0","-1","100000","401040781","1004109","710111","10110101","401040791","0","10110105","2","2.5","0","12","3","2.5","11","3","0","1004106","401040771","10110103","0","0.06","2","0","0","10110104","0","1004110"
"0","0","0","0","1004102","27","401040811","0","1012","1","401040851","10120102","1","1004103","0","1","100000","401040831","1004104","710121","10120101","401040841","0","10120105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401040821","10120103","0","0.03","1","0","0","10120104","0","1004105"
"0","0","0","0","1004107","28","401040811","0","1012","1","401040851","10120102","1","1004108","0","3","100000","401040831","1004109","710121","10120101","401040841","0","10120105","1","1.3","0","2","1.5","1.3","2","1","0","1004106","401040821","10120103","0","0.03","1","0","0","10120104","0","1004110"
"0","0","0","0","1004102","29","401040861","0","1012","1.4","401040901","10120102","1","1004103","0","10","100000","401040881","1004104","710121","10120101","401040891","0","10120105","1.4","1.8","0","5","2","1.8","4","2","0","1004101","401040871","10120103","0","0.06","2","0","0","10120104","0","1004105"
"0","0","0","0","1004107","30","401040911","0","1012","2","401040951","10120102","1","1004108","0","-1","100000","401040931","1004109","710121","10120101","401040941","0","10120105","2","2.5","0","12","3","2.5","11","3","0","1004106","401040921","10120103","0","0.06","2","0","0","10120104","0","1004110"
"0","0","0","0","1004102","31","401040961","0","1013","1","401041001","10130102","1","1004103","0","1","100000","401040981","1004104","710011","10130101","401040991","0","10130105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401040971","10130103","0","0.03","1","0","0","10130104","0","1004105"
"0","0","0","0","1004107","32","401040961","0","1013","1","401041001","10130102","1","1004108","0","3","100000","401040981","1004109","710011","10130101","401040991","0","10130105","1","1.3","0","2","1.5","1.3","2","1","0","1004106","401040971","10130103","0","0.03","1","0","0","10130104","0","1004110"
"0","0","0","0","1004102","33","401041011","0","1013","1.4","401041051","10130102","1","1004103","0","10","100000","401041031","1004104","710011","10130101","401041041","0","10130105","1.4","1.8","0","5","2","1.8","4","2","0","1004101","401041021","10130103","0","0.06","2","0","0","10130104","0","1004105"
"0","0","0","0","1004107","34","401041061","0","1013","2","401041101","10130102","1","1004108","0","-1","100000","401041081","1004109","710011","10130101","401041091","0","10130105","2","2.5","0","12","3","2.5","11","3","0","1004106","401041071","10130103","0","0.06","2","0","0","10130104","0","1004110"
"0","0","0","0","1004102","35","401041061","0","1014","1","401041101","10140102","1","1004103","0","1","100000","401041081","1004104","710021","10140101","401041091","0","10140105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401041071","10140103","0","0.03","1","0","0","10140104","0","1004105"
"0","0","0","0","1004107","36","401041111","0","1014","1","401041151","10140102","1","1004108","0","3","100000","401041131","1004109","710021","10140101","401041141","0","10140105","1","1.3","0","2","1.5","1.3","2","1","0","1004106","401041121","10140103","0","0.03","1","0","0","10140104","0","1004110"
"0","0","0","0","1004102","37","401041161","0","1014","1.4","401041201","10140102","1","1004103","0","10","100000","401041181","1004104","710021","10140101","401041191","0","10140105","1.4","1.8","0","5","2","1.8","4","2","0","1004101","401041171","10140103","0","0.06","2","0","0","10140104","0","1004105"
"0","0","0","0","1004107","38","401041211","0","1014","2","401041251","10140102","1","1004108","0","-1","100000","401041231","1004109","710021","10140101","401041241","0","10140105","2","2.5","0","12","3","2.5","11","3","0","1004106","401041221","10140103","0","0.06","2","0","0","10140104","0","1004110"
"0","0","0","0","1004102","39","401041261","0","1015","1","401041301","10150102","1","1004103","0","1","100000","401041281","1004104","710031","10150101","401041291","0","10150105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401041271","10150103","0","0.03","1","0","0","10150104","0","1004105"
"0","0","0","0","1004107","40","401041261","0","1015","1","401041301","10150102","1","1004108","0","3","100000","401041281","1004109","710031","10150101","401041291","0","10150105","1","1.3","0","2","1.5","1.3","2","1","0","1004106","401041271","10150103","0","0.03","1","0","0","10150104","0","1004110"
"0","0","0","0","1004102","41","401041311","0","1015","1.4","401041351","10150102","1","1004103","0","10","100000","401041331","1004104","710031","10150101","401041341","0","10150105","1.4","1.8","0","5","2","1.8","4","2","0","1004101","401041321","10150103","0","0.06","2","0","0","10150104","0","1004105"
"0","0","0","0","1004107","42","401041361","0","1015","2","401041401","10150102","1","1004108","0","-1","100000","401041381","1004109","710031","10150101","401041391","0","10150105","2","2.5","0","12","3","2.5","11","3","0","1004106","401041371","10150103","0","0.06","2","0","0","10150104","0","1004110"
"0","0","0","0","1004102","43","401041561","0","1016","1","401041601","10160102","1","1004103","0","1","100000","401041581","1004104","710041","10160101","401041591","0","10160105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401041571","10160103","0","0.03","1","0","0","10160104","0","1004105"
"0","0","0","0","1004107","44","401041561","0","1016","1.4","401041601","10160102","1","1004108","0","3","100000","401041581","1004109","710041","10160101","401041591","0","10160105","1.4","1.8","0","3","2","1.8","2","2","0","1004106","401041571","10160103","0","0.06","2","0","0","10160104","0","1004110"
"0","0","0","0","1004112","45","401041611","0","1016","1.4","401041651","10160102","1","1004113","0","4","100000","401041631","1004114","710041","10160101","401041641","0","10160105","1.4","1.8","0","5","2","1.8","4","3","0","1004111","401041621","10160103","0","0.06","2","0","0","10160104","0","1004115"
"0","0","0","0","1004116","46","401041661","0","1016","2","401041701","10160102","1","1004116","0","-1","100000","401041681","1004116","710041","10160101","401041691","0","10160105","2","2.5","0","5","3","2.5","5","3","0","1004116","401041671","10160103","0","0.06","2","0","0","10160104","0","1004116"
"0","0","0","0","1004102","47","401041711","0","1017","1","401041751","10170102","1","1004103","0","1","100000","401041731","1004104","710051","10170101","401041741","0","10170105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401041721","10170103","0","0.03","1","0","0","10170104","0","1004105"
"0","0","0","0","1004107","48","401041711","0","1017","1","401041751","10170102","1","1004108","0","3","100000","401041731","1004109","710051","10170101","401041741","0","10170105","1","1.3","0","3","1.5","1.3","2","2","0","1004106","401041721","10170103","0","0.03","1","0","0","10170104","0","1004110"
"0","0","0","0","1004107","49","401041761","0","1017","1.4","401041801","10170102","1","1004108","0","10","100000","401041781","1004109","710051","10170101","401041791","0","10170105","1.4","1.8","0","6","2","1.8","4","3","0","1004106","401041771","10170103","0","0.06","2","0","0","10170104","0","1004110"
"0","0","0","0","1004107","50","401041811","0","1017","2","401041851","10170102","1","1004108","0","-1","100000","401041831","1004109","710051","10170101","401041841","0","10170105","2","2.5","0","9","3","2.5","11","4","0","1004106","401041821","10170103","0","0.06","2","0","0","10170104","0","1004110"
"0","0","0","0","1004102","51","401041861","0","1018","1","401041901","10180102","1","1004103","0","1","100000","401041881","1004104","710061","10180101","401041891","0","10180105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401041871","10180103","0","0.03","1","0","0","10180104","0","1004105"
"0","0","0","0","1004107","52","401041861","0","1018","1","401041901","10180102","1","1004108","0","3","100000","401041881","1004109","710061","10180101","401041891","0","10180105","1","1.3","0","3","1.5","1.3","2","2","0","1004106","401041871","10180103","0","0.03","1","0","0","10180104","0","1004110"
"0","0","0","0","1004107","53","401041911","0","1018","1.4","401041951","10180102","1","1004108","0","10","100000","401041931","1004109","710061","10180101","401041941","0","10180105","1.4","1.8","0","6","2","1.8","4","3","0","1004106","401041921","10180103","0","0.06","2","0","0","10180104","0","1004110"
"0","0","0","0","1004107","54","401041961","0","1018","2","401042001","10180102","1","1004108","0","-1","100000","401041981","1004109","710061","10180101","401041991","0","10180105","2","2.5","0","9","3","2.5","11","4","0","1004106","401041971","10180103","0","0.06","2","0","0","10180104","0","1004110"
"0","0","0","0","1004102","55","401042311","0","1019","1","401042351","10190102","1","1004103","0","1","1000000","401042331","1004104","710071","10190101","401042341","0","10190105","1","1.3","0","2","1.5","1.3","1","1","0","1004101","401042321","10190103","0","0.03","1","0","0","10190104","0","1004105"
"0","0","0","0","1004107","57","401042361","0","1019","1.4","401042401","10190102","1","1004108","0","3","1000000","401042381","1004109","710071","10190101","401042391","0","10190105","1.4","1.8","0","3","2","1.8","2","2","0","1004106","401042371","10190103","0","0.06","2","0","0","10190104","0","1004110"
"0","0","0","0","1004112","58","401042411","0","1019","1.4","401042451","10190102","1","1004113","0","4","1000000","401042431","1004114","710071","10190101","401042441","0","10190105","1.4","1.8","0","5","2","1.8","4","3","0","1004111","401042421","10190103","0","0.06","2","0","0","10190104","0","1004115"
"0","0","0","0","1004116","59","401042411","0","1019","2","401042451","10190102","1","1004116","0","-1","1000000","401042431","1004116","710071","10190101","401042441","0","10190105","2","2.5","0","5","3","2.5","5","3","0","1004116","401042421","10190103","0","0.06","2","0","0","10190104","0","1004116"
"0","0","0","0","1005102","60","401042611","0","1020","1","401042651","10200102","1","1005103","0","1","1000000","401042631","1005104","710081","10200101","401042641","0","10200105","1","1.3","0","2","1.5","1.3","1","1","0","1005101","401042621","10200103","0","0.03","1","0","0","10200104","0","1005105"
"0","0","0","0","1005107","61","401042661","0","1020","1.4","401042701","10200102","1","1005108","0","3","1000000","401042681","1005109","710081","10200101","401042691","0","10200105","1.4","1.8","0","3","2","1.8","2","2","0","1005106","401042671","10200103","0","0.06","2","0","0","10200104","0","1005110"
"0","0","0","0","1005112","62","401042711","0","1020","1.4","401042751","10200102","1","1005113","0","4","1000000","401042731","1005114","710081","10200101","401042741","0","10200105","1.4","1.8","0","5","2","1.8","4","3","0","1005111","401042721","10200103","0","0.06","2","0","0","10200104","0","1005115"
"0","0","0","0","1005116","63","401042711","0","1020","2","401042751","10200102","1","1005116","0","-1","1000000","401042731","1005116","710081","10200101","401042741","0","10200105","2","2.5","0","5","3","2.5","5","3","0","1005116","401042721","10200103","0","0.06","2","0","0","10200104","0","1005116"
"0","0","0","0","1006102","64","401042911","0","1021","1","401042951","10210102","1","1006103","0","1","1000000","401042931","1006104","710091","10210101","401042941","0","10210105","1","1.3","0","2","1.5","1.3","1","1","0","1006101","401042921","10210103","0","0.03","1","0","0","10210104","0","1006105"
"0","0","0","0","1006107","65","401042961","0","1021","1.4","401043001","10210102","1","1006108","0","3","1000000","401042981","1006109","710091","10210101","401042991","0","10210105","1.4","1.8","0","3","2","1.8","2","2","0","1006106","401042971","10210103","0","0.06","2","0","0","10210104","0","1006110"
"0","0","0","0","1006112","66","401043011","0","1021","1.4","401043051","10210102","1","1006113","0","4","1000000","401043031","1006114","710091","10210101","401043041","0","10210105","1.4","1.8","0","5","2","1.8","4","3","0","1006111","401043021","10210103","0","0.06","2","0","0","10210104","0","1006115"
"0","0","0","0","1006116","67","401043011","0","1021","2","401043051","10210102","1","1006116","0","-1","1000000","401043031","1006116","710091","10210101","401043041","0","10210105","2","2.5","0","5","3","2.5","5","3","0","1006116","401043021","10210103","0","0.06","2","0","0","10210104","0","1006116"
"0","0","0","0","1007102","68","401043261","0","1022","1.2","401043301","10220102","1","1007103","0","1","1000000","401043281","1007104","710101","10220101","401043291","0","10220105","1.2","1.3","0","2","1.5","1.4","1","1","0","1007101","401043271","10220103","0","0.03","1","0","0","10220104","0","1007105"
"0","0","0","0","1007107","69","401043311","0","1022","1.6","401043351","10220102","1","1007108","0","3","1000000","401043331","1007109","710101","10220101","401043341","0","10220105","1.6","1.8","0","3","2","1.9","2","2","0","1007106","401043321","10220103","0","0.06","2","0","0","10220104","0","1007110"
"0","0","0","0","1007112","70","401043361","0","1022","2","401043401","10220102","1","1007113","0","4","1000000","401043381","1007114","710101","10220101","401043391","0","10220105","2","2.4","0","5","2.6","2.4","4","3","0","1007111","401043371","10220103","0","0.06","2","0","0","10220104","0","1007115"
"0","0","0","0","1007116","71","401043361","0","1022","2","401043401","10220102","1","1007116","0","-1","1000000","401043381","1007116","710101","10220101","401043391","0","10220105","2","2.4","0","5","2.6","2.4","5","3","0","1007116","401043371","10220103","0","0.06","2","0","0","10220104","0","1007116"
"0","0","0","0","1008102","72","401043611","0","1023","1.2","401043651","10230102","1","1008103","0","1","1000000","401043631","1008104","710111","10230101","401043641","0","10230105","1.2","1.3","0","2","1.5","1.4","1","1","0","1008101","401043621","10230103","0","0.03","1","0","0","10230104","0","1008105"
"0","0","0","0","1008107","73","401043661","0","1023","1.6","401043701","10230102","1","1008108","0","3","1000000","401043681","1008109","710111","10230101","401043691","0","10230105","1.6","1.8","0","3","2","1.9","2","2","0","1008106","401043671","10230103","0","0.06","2","0","0","10230104","0","1008110"
"0","0","0","0","1008112","74","401043711","0","1023","2","401043751","10230102","1","1008113","0","4","1000000","401043731","1008114","710111","10230101","401043741","0","10230105","2","2.4","0","5","2.6","2.4","4","3","0","1008111","401043721","10230103","0","0.06","2","0","0","10230104","0","1008115"
"0","0","0","0","1008116","75","401043711","0","1023","2","401043751","10230102","1","1008116","0","-1","1000000","401043731","1008116","710111","10230101","401043741","0","10230105","2","2.4","0","5","2.6","2.4","5","3","0","1008116","401043721","10230103","0","0.06","2","0","0","10230104","0","1008116"
"0","0","0","0","1009102","76","401043961","0","1024","1.2","401044001","10240102","1","1009103","0","1","1000000","401043981","1009104","710121","10240101","401043991","0","10240105","1.2","1.3","0","1","1.5","1.4","1","1","0","1009101","401043971","10240103","0","0.03","1","0","0","10240104","0","1009105"
"0","0","0","0","1009107","77","401044011","0","1024","1.2","401044051","10240102","1","1009108","0","3","1000000","401044031","1009109","710121","10240101","401044041","0","10240105","1.2","1.3","0","2","1.5","1.4","2","2","0","1009106","401044021","10240103","0","0.06","2","0","0","10240104","0","1009110"
"0","0","0","0","1009112","78","401044061","0","1024","1.6","401044101","10240102","1","1009113","0","4","1000000","401044081","1009114","710121","10240101","401044091","0","10240105","1.6","1.8","0","4","2","1.9","4","3","0","1009111","401044071","10240103","0","0.06","2","0","0","10240104","0","1009115"
