9e192fa06dd90c15215189c7b11718b534505bdb5eeec7e3f2ee4a2b29738586,2aa0242dc09d922383967accecf044daf89a535c03926882fe4e78396c55d3cf,3e645a1f7829272159a74cdb4f7db7f0c42333828b3b4155033e0e85fe96aa95,32f4ea61cd872c9e7b0765b9939b5e7b223d97a25ebee660332bfd11807b2363,d4adf8aeb814e73e1771c6270607f6db55a75e9ab9985cf8275244a6879f128e,5e19413aa2e41bb6ad50420416c3bfb7811b5ea45ab431e14a91a953343e87aa,e339d85487d277ddcd0675ff3b3e2148bf45623804ac10abd372e96812c5e18b,2ebb2be12c42b21adceaceca741ce2e248ef26ccc6d1e14cf35532a7c9ed41e1,1659b51a304f51320fee99781aa5b35c1234f67828810c89c2c2ef350508e98d,67e0e324919615450c03d1820d08139d629e0097c65a3eabe12927396eb5c04e,82b2c7d8f9c96b9f397b6d45c48c8ca8e91b80f90802d301161140b09fa737d5,5b0b597de59df10f2739253281faf8bf1ebac96cdaff4e74c34b81cb359cbd97,fc03011cee1ee45f4f5807f57a12fc5b632f954bceb51480c8c22bd0def76fe1,20a507f05e4a10657469829dc5a36e40f51c1b888910b35ff4571d5f48920c85,ea31a14ed522814af9c572136fca813559c29d7b574f7655b9d2a3e10d32eed2,0855c416a5a381243be8d3b96d14f46253890bea1f9d7b9609f25681d8f6cf8d,5abc368de66be709239e8218b957fc9e154fad82cc1c564c3ec6a4f35d69913f,652c8e1fc52e1e08945dccf3cba0fe84436e102bdcf7133a467fdccf98381151,fed84ea3d4488ddffcf834d2c8d645e287c8784ad12eeac09f7974041cc9f19c,92164284aef8db31edaad1c38b898dd4eb7ffa4fa0dc859674064dfea249c7a4,e73dd4087bd41ddc16447f8246862546e24768d84a5d6caf12b5034cf9f24477
"0","NONE","3500","JumpOverTrap","JumpOverTrap","0","0","400","NONE","SpeedTerritoryA","NONE","NONE","JumpOverTrap","EnemyB","2200","3000","NONE","1010","0","1400","0"
"0","AccelBoardA","2800","EnemyA","JumpBoard","0","0","400","NONE","SpeedTerritoryA","NONE","NONE","EnemyH","JumpOverTrap","1500","2400","NONE","1011","0","900","3300"
"0","NONE","3750","EnemyB","SpeedTerritoryA_NoColl","0","0","300","NONE","SpeedTerritoryA_NoColl","NONE","NONE","Balloon","JumpBoard","2200","2850","NONE","1012","0","1200","0"
"0","NONE","3300","TrapA","TrapA","0","0","900","NONE","AccelBoardA","NONE","NONE","SpeedTerritoryA","EnemyH","2100","2600","NONE","1013","0","1400","0"
"0","AccelBoardA","2600","JumpOverTrap","TrapA","3500","0","400","NONE","SpeedTerritoryA","NONE","NONE","WholeCake","JumpOverEnemyB","1800","2200","JumpOverEnemyB","1014","0","1400","3000"
"0","NONE","3700","EnemyC","SpeedTerritoryA_NoColl","0","0","600","NONE","EnemyA_NoColl","NONE","NONE","Balloon","TrapA_NoCall","1900","2500","NONE","1015","0","1100","0"
"0","NONE","0","NONE","AccelBoardA","0","0","600","NONE","EnemyB","NONE","NONE","AccelBoardA","TrapA","2300","3300","NONE","1016","0","1400","0"
"0","NONE","3300","TrapA","WholeCake","0","0","400","NONE","EnemyB","NONE","NONE","AccelBoardA","AccelBoardA","1600","2500","NONE","1017","0","1200","0"
"0","EnemyB_NoColl","2400","EnemyA_NoColl","Balloon","0","0","600","NONE","TrapA","NONE","NONE","TrapA","EnemyB_NoColl","1100","1900","NONE","1018","0","900","2900"
"0","TrapA","3000","AccelBoardA","TrapA","0","0","500","NONE","TrapA","NONE","NONE","TrapA","EnemyA","2000","2500","NONE","1019","0","1200","3800"
"0","EnemyH","2700","TrapA","TrapA","3700","0","400","NONE","JumpBoard","NONE","NONE","AccelBoardA","TrapA","1900","2300","EnemyH","1020","0","900","3100"
"0","NONE","3400","AccelBoardA","EnemyA_NoColl","0","0","400","NONE","Balloon","NONE","NONE","EnemyB","TrapA_NoCall","1550","2400","NONE","1021","0","700","0"
"0","NONE","3400","SpeedTerritoryA","TrapA","0","0","800","NONE","TrapA","NONE","NONE","EnemyC","AccelBoardA","1800","2500","NONE","1022","0","1200","0"
"0","TrapA","3000","TrapA","JumpOverEnemyC","0","0","500","NONE","TrapA","NONE","NONE","EnemyD","WholeCake","1500","2000","NONE","1023","0","1000","3500"
"0","TrapA","2300","EnemyB_NoColl","EnemyA_NoColl","3700","0","400","NONE","Balloon","NONE","NONE","EnemyC","SpeedTerritoryA_NoColl","1300","1800","JumpOverEnemyC","1024","0","600","3200"
"0","NONE","3400","AccelBoardA","AccelBoardA","0","0","900","NONE","AccelBoardA","NONE","NONE","EnemyB","AccelBoardA","2000","2700","NONE","1025","0","1300","0"
"0","NONE","0","NONE","WholeCake","0","0","400","NONE","AccelBoardA","NONE","NONE","EnemyB","JumpBoard","1500","2500","NONE","1026","0","800","0"
"0","JumpBoard","2600","EnemyA_NoColl","Balloon","0","0","400","NONE","TrapA","NONE","NONE","SpeedTerritoryA","EnemyB_NoColl","700","1700","NONE","1027","0","630","3100"
"0","NONE","3200","AccelBoardA","EnemyH","0","0","600","NONE","AccelBoardA","NONE","NONE","SpeedTerritoryA","TrapA","2300","2700","NONE","1028","0","1400","0"
"0","NONE","0","NONE","SpeedTerritoryA","0","0","500","NONE","TrapA","NONE","NONE","EnemyD","WarpGateA","1700","2500","NONE","1029","0","1000","0"
"0","SpeedTerritoryA","2800","TrapA","AccelBoardA","0","0","500","NONE","AccelBoardA","NONE","NONE","WholeCake","TrapA","2000","2500","NONE","1030","0","1500","3500"
"0","AccelBoardA","3200","EnemyH","SpeedTerritoryA_NoColl","0","0","350","NONE","SpeedTerritoryA_NoColl","NONE","NONE","Balloon","TrapA","2200","2900","NONE","1031","0","1200","3500"
"0","NONE","0","NONE","EnemyA","0","0","700","NONE","EnemyA","NONE","NONE","AccelBoardA","NONE","3000","0","NONE","1032","0","1500","0"
"0","NONE","0","NONE","EnemyA","0","0","700","NONE","AccelBoardA","NONE","NONE","TrapA","SpeedTerritoryA","2200","3100","NONE","1033","0","1400","0"
"0","SpeedTerritoryB","3000","JumpOverEnemyA","JumpOverEnemyC","0","0","500","NONE","JumpOverTrap","NONE","NONE","TrapA","JumpOverEnemyD","2000","2500","NONE","1034","0","1000","3500"
"0","TrapA_NoCall","2300","EnemyB_NoColl","TrapA","3100","0","400","NONE","EnemyD","NONE","NONE","JumpOverTrap","Balloon","1200","1500","EnemyB_NoColl","1035","0","800","2700"
"0","NONE","0","NONE","TrapA","0","0","500","NONE","SpeedTerritoryA","NONE","NONE","AccelBoardA","NONE","2700","0","NONE","1036","0","1200","0"
"0","NONE","0","NONE","TrapA","0","0","500","NONE","AccelBoardA","NONE","NONE","EnemyH","AccelBoardA","2000","3000","NONE","1037","0","1000","0"
"0","AccelBoardA","3000","AccelBoardA","AccelBoardA","0","0","500","NONE","WholeCake","NONE","NONE","SpeedTerritoryB","EnemyB","2200","2700","NONE","1038","0","1000","3500"
"0","NONE","3100","NONE","WarpGateA","0","0","800","NONE","TrapA","NONE","NONE","SpeedTerritoryA","NONE","2500","2400","NONE","1039","0","1700","0"
"0","NONE","2500","WarpGateA","JumpOverEnemyA","0","0","500","NONE","EnemyD","NONE","NONE","EnemyB","JumpOverEnemyA","1400","1800","NONE","1040","0","1000","0"
"0","NONE","3300","AccelBoardA","AccelBoardA","0","0","1000","NONE","TrapA","NONE","NONE","TrapA","EnemyD","2000","2800","NONE","1041","0","1500","0"
"0","AccelBoardA","2700","JumpOverEnemyA","AccelBoardA","0","0","500","NONE","TrapA","NONE","NONE","TrapA","WholeCake","1300","1800","NONE","1042","0","900","3300"
"0","NONE","2700","TrapA","AccelBoardA","0","0","500","NONE","EnemyC","NONE","NONE","AccelBoardA","EnemyD","1500","2200","NONE","1043","0","1100","0"
"0","NONE","0","NONE","JumpBoard","0","0","500","NONE","EnemyC","NONE","NONE","AccelBoardA","SpeedTerritoryB","2300","3300","NONE","1044","0","1400","0"
"0","NONE","0","NONE","AccelBoardA","0","0","1280","NONE","AccelBoardA","NONE","NONE","EnemyB","AccelBoardA","2300","2700","NONE","1045","0","1900","0"
"0","NONE","2500","JumpBoard","AccelBoardA","0","0","400","NONE","AccelBoardA","NONE","NONE","AccelBoardA","EnemyB","1300","2000","NONE","1046","0","900","0"
"0","NONE","0","NONE","WarpGateA","0","0","700","NONE","AccelBoardA","NONE","NONE","SpeedTerritoryB","NONE","2400","0","NONE","1047","0","1500","0"
"0","NONE","0","NONE","TrapA","0","0","550","NONE","AccelBoardA","NONE","NONE","EnemyH","TrapA","2500","3100","NONE","1048","0","1600","0"
"0","TrapA","3000","TrapA","AccelBoardA","0","0","500","NONE","WholeCake","NONE","NONE","SpeedTerritoryB","JumpOverTrap","2000","2500","NONE","1049","0","1000","3500"
"0","JumpOverTrap","3000","JumpOverTrap","JumpOverTrap","0","0","600","NONE","JumpOverTrap","NONE","NONE","JumpOverTrap","JumpOverTrap","1800","2400","NONE","1050","0","1200","3600"
"0","NONE","0","NONE","JumpBoard","0","0","500","NONE","JumpBoard","NONE","NONE","JumpBoard","JumpBoard","2200","3000","NONE","1051","0","1300","0"
"0","NONE","0","NONE","JumpBoard","0","0","300","NONE","JumpBoard","NONE","NONE","JumpBoard","SpeedTerritoryA","2100","3500","NONE","1052","0","1200","0"
"0","TrapA","3000","TrapA","JumpOverTrap","0","0","600","NONE","JumpOverTrap","NONE","NONE","JumpOverTrap","TrapA","1800","2400","NONE","1053","0","1200","3600"
"0","NONE","0","NONE","NONE","0","0","500","NONE","NONE","NONE","NONE","JumpBoard","NONE","0","0","NONE","1054","0","0","0"
"0","NONE","0","NONE","JumpBoard","0","0","300","NONE","JumpBoard","NONE","NONE","JumpBoard","EnemyB","2100","3500","NONE","1055","0","1200","0"
"0","TrapA","3000","JumpOverTrap","JumpOverTrap","0","0","600","NONE","JumpOverTrap","NONE","NONE","JumpOverTrap","JumpOverTrap","1800","2400","NONE","1056","0","1200","3600"
"0","NONE","0","NONE","JumpBoard","0","0","500","NONE","JumpBoard","NONE","NONE","JumpBoard","NONE","2500","0","NONE","1057","0","1500","0"
"0","NONE","0","NONE","JumpBoard","0","0","300","NONE","JumpBoard","NONE","NONE","JumpBoard","EnemyD","2100","3500","NONE","1058","0","1200","0"
"0","TrapA","3000","TrapA","JumpOverTrap","0","0","600","NONE","JumpOverTrap","NONE","NONE","JumpOverTrap","JumpOverTrap","1800","2400","NONE","1059","0","1200","3600"
"0","NONE","0","NONE","NONE","0","0","1300","NONE","JumpBoard","NONE","NONE","JumpBoard","NONE","0","0","NONE","1060","0","2500","0"
"0","NONE","0","NONE","JumpBoard","0","0","300","NONE","JumpBoard","NONE","NONE","JumpBoard","JumpOverEnemyB","2100","3500","NONE","1061","0","1200","0"
"0","NONE","3300","JumpOverTrap","AccelBoardA","0","0","500","NONE","TrapA","NONE","NONE","EnemyH","JumpOverTrap","1800","2600","NONE","1062","0","1200","0"
"0","NONE","0","NONE","AccelBoardA","0","0","700","NONE","SpeedTerritoryB","NONE","NONE","JumpBoard","NONE","3300","0","NONE","1063","0","2300","0"
"0","EnemyI","2400","StoneFlyingItem","StoneFlyingItem","3200","0","600","NONE","Onigiri","NONE","NONE","SpeedTerritoryB","EnemyB","1600","2000","StoneFlyingItem","1064","0","1200","2800"
"3200","EnemyA","2000","StoneFlyingItem","Onigiri","2800","3600","400","EnemyI","TrapA","EnemyI","NONE","EnemyH","EnemyB","1200","1600","StoneFlyingItem","1065","0","800","2400"
"3600","EnemyD","2400","EnemyB","EnemyI","3200","0","400","NONE","EnemyA_NoColl","EnemyI","NONE","JumpBoard","Onigiri","1600","2000","EnemyI","1066","0","800","2800"
"0","EnemyB","2800","Onigiri","AccelBoardA","3600","0","400","NONE","AccelBoardA","NONE","NONE","AccelBoardA","SpeedTerritoryA","1800","2400","EnemyA","1067","0","1100","3200"
"0","NONE","0","NONE","WholeCake","0","0","300","NONE","WholeCake","NONE","NONE","WholeCake","Onigiri","2000","2700","NONE","1068","0","1300","0"
"0","NONE","0","NONE","WholeCake","0","0","300","NONE","WholeCake","NONE","NONE","WholeCake","WholeCake","2200","3200","NONE","1069","0","1200","0"
"0","NONE","0","NONE","WholeCake","0","0","300","NONE","WholeCake","NONE","NONE","WholeCake","Onigiri","1850","2550","NONE","1070","0","1150","0"
"0","NONE","0","NONE","WholeCake","0","0","300","NONE","WholeCake","NONE","NONE","WholeCake","Onigiri","1700","2400","NONE","1071","0","1000","0"
"0","NONE","0","NONE","EnemyA","0","0","400","NONE","SpeedTerritoryB","NONE","NONE","TrapA","WholeCake","1200","1600","NONE","1072","0","800","0"
"0","NONE","0","NONE","EnemyC","0","0","400","NONE","SpeedTerritoryB","NONE","NONE","TrapA","Balloon","1200","1600","NONE","1073","0","800","0"
"0","NONE","0","NONE","EnemyD","0","0","400","NONE","SpeedTerritoryB","NONE","NONE","TrapA","JumpBoard","1200","1600","NONE","1074","0","800","0"
"0","NONE","0","NONE","EnemyH","0","0","400","NONE","SpeedTerritoryB","NONE","NONE","TrapA","Onigiri","1200","1600","NONE","1075","0","800","0"
"0","StoneFlyingItem","2400","EnemyB","EnemyB","3600","0","400","NONE","JumpOverEnemyC","NONE","NONE","EnemyH","Onigiri","1200","1800","EnemyI","1076","0","800","3000"
"0","EnemyB","2600","EnemyD","SpeedTerritoryA","3600","0","400","NONE","WholeCake","NONE","NONE","SpeedTerritoryA","Onigiri","1600","2000","EnemyI","1077","0","800","3200"
"0","EnemyI","2800","JumpOverTrap","EnemyC","3600","0","400","NONE","StoneFlyingItem","NONE","NONE","Surf","EnemyI","1600","2000","NONE","1078","0","800","3600"
"0","StoneFlyingItem","2000","StoneFlyingItem","TrapA","2800","0","400","NONE","JumpOverTrap","NONE","NONE","TrapA","Surf","1200","1600","EnemyC","1079","0","800","2400"
"2800","Surf","1600","EnemyD","TrapA_NoCall","2400","3200","400","EnemyC","EnemyA_NoColl","StoneFlyingItem","NONE","JumpBoard","EnemyC","1000","1300","EnemyC","1080","0","700","2000"
"0","TrapA","2000","EnemyC","StoneFlyingItem","3600","0","400","NONE","Surf","NONE","NONE","EnemyA","EnemyC","1200","1600","JumpOverTrap","1081","0","800","2800"
"0","EnemyC","2400","EnemyC","TrapA","3600","0","400","NONE","StoneFlyingItem","NONE","NONE","SurfB","SurfB","1600","2000","JumpOverTrap","1082","0","800","3200"
"3400","EnemyD","2000","Surf","StoneFlyingItem","3000","0","400","NONE","SurfB","EnemyI","NONE","SpeedTerritoryA","EnemyC","1100","1800","StoneFlyingItem","1083","0","800","2600"
"0","EnemyI","2500","SurfB","StoneFlyingItem","3600","0","300","NONE","EnemyB","NONE","NONE","Surf","EnemyD","1500","1800","EnemyD","1084","0","800","2800"
"0","EnemyI","2500","SurfB","JumpOverTrap","3600","0","300","NONE","EnemyB","NONE","NONE","SurfB","EnemyD","1500","1800","EnemyD","1085","0","800","2800"
"0","EnemyI","2500","SurfB","StoneFlyingItem","3600","0","300","NONE","EnemyB","NONE","NONE","Surf","EnemyD","1500","1800","JumpOverTrap","1086","0","800","2800"
"0","EnemyI","2500","SurfB","StoneFlyingItem","3600","0","300","NONE","EnemyB","NONE","NONE","Surf","EnemyD","1500","1800","TrapA","1087","0","800","2800"
"0","NONE","0","NONE","NONE","0","0","400","NONE","NONE","NONE","NONE","Carpet500","NONE","0","0","NONE","1088","0","0","0"
"0","JumpOverTrap","2600","AccelBoardA","TrapA","3500","0","500","NONE","EnemyC","NONE","NONE","EnemyA","JumpOverTrap","1500","2100","JumpOverEnemyA","1089","0","1000","3000"
"0","EnemyD","2300","EnemyC","JumpOverEnemyA","3300","0","400","NONE","SpeedTerritoryA","NONE","NONE","TrapA","AccelBoardA","1500","1900","TrapA","1090","0","900","2800"
"0","NONE","3200","EnemyA","EnemyA","0","0","500","NONE","TrapA","NONE","NONE","WholeCake","EnemyC","2200","2700","NONE","1091","0","1500","0"
"0","TrapA","2600","SpeedTerritoryA","TrapA","0","0","600","NONE","EnemyA","NONE","NONE","JumpOverTrap","JumpOverEnemyA","1700","2200","NONE","1092","0","1100","3300"
"0","EnemyD","3000","EnemyI","StoneFlyingItem","0","0","500","NONE","EnemyB","NONE","NONE","Surf","Onigiri","1500","2600","NONE","1093","0","900","3400"
"0","EnemyD","2700","EnemyI","Onigiri","0","0","400","NONE","JumpOverTrap","NONE","NONE","EnemyD","EnemyB","1300","2000","NONE","1094","0","800","3400"
"0","StoneFlyingItem","2800","EnemyD","SpeedTerritoryA","0","0","500","NONE","WholeCake","NONE","NONE","TrapA","Onigiri","1900","2300","NONE","1095","0","1000","3300"
"0","EnemyD","3000","StoneFlyingItem","EnemyC","0","0","400","NONE","JumpBoard","NONE","NONE","JumpOverEnemyA","Onigiri","1800","2500","NONE","1096","0","900","3500"
"0","EnemyC","2200","AccelBoardA","AccelBoardA","3400","0","400","NONE","SpeedTerritoryA","NONE","NONE","EnemyA","EnemyD","1400","1900","EnemyA","1097","0","800","3000"
"0","EnemyC","2400","EnemyD","EnemyC","3300","0","500","NONE","AccelBoardA","NONE","NONE","TrapA","TrapA","1500","1900","TrapA","1098","0","900","3000"
"0","EnemyC","2500","EnemyA","EnemyD","0","0","400","NONE","TrapA","NONE","NONE","EnemyC","AccelBoardA","1400","1900","NONE","1099","0","800","3000"
"0","TrapA","2300","EnemyH","AccelBoardA","3400","0","500","NONE","TrapA","NONE","NONE","EnemyA","SpeedTerritoryA","1300","1900","EnemyC","1100","0","900","3000"
"0","TrapA","2700","EnemyC","SpeedTerritoryA","0","0","600","NONE","TrapA","NONE","NONE","EnemyA","EnemyC","1600","2100","NONE","1101","0","1000","3300"
"3400","TrapA","2300","EnemyD","AccelBoardA","3000","0","500","NONE","EnemyA","EnemyC","NONE","TrapA","EnemyC","1500","1900","EnemyA","1102","0","900","2700"
"0","SpeedTerritoryA","2800","EnemyC","TrapA","3600","0","600","NONE","EnemyD","NONE","NONE","EnemyC","SpeedTerritoryA","1500","1900","EnemyD","1103","0","1100","3300"
"3300","EnemyA","2200","AccelBoardA","TrapA","2900","0","600","NONE","EnemyH","EnemyD","NONE","TrapA","EnemyA","1400","1800","SpeedTerritoryA","1104","0","1000","2600"
"3500","JumpOverEnemyC","2400","EnemyH","EnemyD","3100","0","500","NONE","JumpOverEnemyD","EnemyA","NONE","JumpOverEnemyA","EnemyA","1500","1900","EnemyH","1105","0","1000","2800"
"0","EnemyH","2500","JumpOverEnemyB","JumpOverEnemyB","3500","0","500","NONE","EnemyA","NONE","NONE","JumpOverEnemyC","EnemyH","1500","2000","EnemyD","1106","0","900","3100"
"0","JumpOverEnemyB","2800","EnemyA","JumpOverEnemyC","0","0","600","NONE","JumpOverEnemyC","NONE","NONE","EnemyA","JumpOverEnemyA","1800","2300","NONE","1107","0","1200","3400"
"0","EnemyC","2900","EnemyA","JumpOverEnemyA","0","0","500","NONE","EnemyH","NONE","NONE","JumpOverEnemyB","JumpOverEnemyC","1700","2400","NONE","1108","0","1000","3500"
"0","NONE","3000","EnemyI","EnemyC","0","0","700","NONE","StoneFlyingItem","NONE","NONE","SurfC","EnemyI","1300","2000","NONE","8001","0","1000","0"
"0","NONE","3000","EnemyI","EnemyB","0","0","700","NONE","EnemyA","NONE","NONE","SurfC","EnemyA","1300","2000","NONE","8002","0","1000","0"
"3100","SpeedTerritoryA","2200","JumpOverTrap","JumpOverEnemyA","2800","0","300","NONE","EnemyA","AccelBoardA","NONE","SurfB","TrapA","1600","1900","SpeedTerritoryB","8003","0","1300","2500"
"0","WholeCake","2200","WarpGateA","EnemyA_NoColl","0","0","300","NONE","JumpBoard","NONE","NONE","SurfB","SpeedTerritoryA_NoColl","1600","1800","NONE","8004","0","1300","3200"
"0","NONE","0","NONE","EnemyA_NoColl","0","0","300","NONE","Balloon","NONE","NONE","SurfB","SpeedTerritoryA_NoColl","2000","2400","NONE","8005","0","1300","0"
"2100","SpeedTerritoryA","1200","JumpOverTrap","JumpOverEnemyA","1800","3000","0","SurfB","EnemyA","AccelBoardA","NONE","NONE","TrapA","600","900","SpeedTerritoryB","8006","0","300","1500"
"0","WholeCake","1200","WarpGateA","EnemyA_NoColl","3000","0","0","NONE","JumpBoard","NONE","NONE","NONE","SpeedTerritoryA_NoColl","600","800","SurfB","8007","0","300","2200"
"0","NONE","3000","SurfB","EnemyA_NoColl","0","0","0","NONE","Balloon","NONE","NONE","NONE","SpeedTerritoryA_NoColl","1000","1300","NONE","8008","0","300","0"
"0","NONE","3000","NONE","NONE","0","0","0","NONE","NONE","NONE","NONE","NONE","NONE","1000","1300","NONE","8009","0","300","0"
"0","NONE","0","NONE","WarpGateA","0","0","500","NONE","AccelBoardA","NONE","NONE","AccelBoardA","JumpBoard","2000","3100","NONE","9990","0","1000","0"
"0","NONE","2500","EnemyB","TrapA","0","0","500","NONE","TrapA","NONE","NONE","AccelBoardA","JumpOverEnemyB","1300","2000","NONE","9991","0","800","3000"
"0","TrapA","2800","AccelBoardA","JumpOverEnemyB","0","0","500","NONE","EnemyD","NONE","NONE","AccelBoardA","EnemyB","1400","2100","NONE","9992","0","1100","3300"
"0","EnemyA","3000","EnemyC","EnemyA","3600","0","500","NONE","JumpOverEnemyA","NONE","NONE","AccelBoardA","AccelBoardA","2000","2500","EnemyA","9993","0","1200","3300"
"0","AccelBoardA","2500","AccelBoardA","AccelBoardA","0","0","300","NONE","AccelBoardA","NONE","NONE","WholeCake","AccelBoardA","1500","2000","NONE","9994","0","1000","3000"
"0","JumpOverEnemyA","2600","JumpOverTrap","JumpOverTrap","0","0","500","NONE","EnemyB","NONE","NONE","JumpOverEnemyA","SpeedTerritoryA","1400","1700","NONE","9995","0","900","3000"
"0","NONE","0","NONE","AccelBoardA","0","0","400","NONE","WarpGateA","NONE","NONE","JumpOverEnemyB","AccelBoardA","1900","2700","NONE","9996","0","700","0"
"0","NONE","3600","StoneFlyingItem","EnemyA","0","0","400","NONE","StoneFlyingItem","NONE","NONE","Onigiri","StoneFlyingItem","1900","2700","NONE","9997","0","700","0"
