a1fd816a424ea4c9705a2df1f9f6e281948fcf18f8dc994b28dccebc857515a3,e28e690c6e33cbff4004bb34f2c5e68579e66b8c0a09c78dc8331482d16f5c22,bec330324d89203bfb869eae2d91a4df6ad0bd2f83f433b01d0a47bb1d50e99a,466f641647381d8e71a91203051b4be3cf7dd7182f736bbda7e68e4f5cc5c2eb,0530d8603f10173da7707e6adf66fd937e86d876c742b0363eb79f0f2c07246d,4f1b3175b5d37143f6f69337a776cfe4dadcaf4e48123727df8a9a6d9ebb9dab,e9729ec2a11c03672e4fa271b2d035adff0d4a0d5bc2a4035e85f097b245a74e,b662d1f013eb0f8243c4b2a4c53846a9108743c4b56c5bc50a325e81d843caaa,40ca82deca91542cc831800da2dd4871c4a82a26964f471279fcced0918f16e1,fc107930664aa10cf3411882fe2b1350780d59ae639d654f5c9d16db218912d3,ff831afd82936d26ce8035b0df746eca1996c2968f0bcadc5ce0f219340b091e,b306862f2288e89a2a3e40ee0474feeabaa69f58ea1055c8d01c41bee7b12b5f,c83f6c55bada7294fce41b104ff5f21ab2eb137f1854b3678885e34439f9bdc9,1b7acddbe2b70b49c23e236e2cc8ed47f47419482e856804363db61f05e5b857,56ed1950d8d69e9d4d30fc5a21de79fc54090b393d7487164b9a2ce1f5d9844c,f58f87a25a607e9a9aa439f36c86520b8c787578b88962f6043599a9ff7be19f,4a7cb0c4ad988550584a0e628063ff646c9b8241930cbc83d5eb98628ff9279a,f6a6e98f35dbb7f7035c4efe948295de91bbe5d7c14667237e23406190628064,34c53422e8b9848d50711cd0b02673072af14322013816a315b60f9dbb40d550,9d9f7b16e96c338757b565db685f91ac5b0c6e2fdfc878082c9def0d9f43f859,bd88f75dca08ee806f6364a9fa1972676c03051767580892c0913987cc619362,229d5c821cfbb9a7b88e9d09c4ac75c8ce6f17a03d3fb8a3583f548fc8919a47,5bd0d7d3035fdb2a929378b07874e20eb28150e8e483c3e163042531bc4cd64e,98577f99dfd950f45c4b57c6b5ee35a1768d10c93f3af6b56b29aeacac4d95a3,8e35943e7cb263f9771ba1d938b7bc8af4c056cd3467b88513af99247266e228,f446da78f99c572793dabac2dc3984f5387f8df04b160dc0cd64d2d08767d48b,be0801566d7cd85b254333296fd46ddea7b83da263ffad0cdef4d899545f4afa,50ce8222ac5d4c57b97bb5f0b68614d7db070c16c2df72a2590878e712442979,e824487ee3549a4bee41d897e8a22745ba208483f37e23128daccc70c54b9959,acbeccc5e2f375fce71f7e2cd063d5f2b582265dd0fbeb4fdb865e7ef8b4fbce,529360235f371778907d65b3a7752267573699ef86b1e4aa8cf91c13da0ed2e5,b123a7af2bfb6a77eaa644afb3a8259b202ef96d08b148557e519442a069fbe7,db516e51541fde694e028020856b4c6263163e26ea18eda56a4c9c739a4d2509,5fbd3f2492d53b89f5fef487a8cb59a9811f988025166f31630de427432e4e76,8c04e1e2423f15e0c87c89fa4d671c5b9bf3abe3cd4da876b2cb6a08297c1fba,26b8cb015cdf9da8c7ab9baee6ebd4b6bb223d7cdeac8c38aedec40608bde9b8,6384d993e2f3bb0d45368684eb99b051600a2ee91d0850cae6129b9406c5a095,9e88ad908ff3f7097489ceef42622c51ba7cf6280ce9dcb0621265b308357c8f,dabe86b36ed51da4ddf6cb7dd7a296668e1980336cb593a0f1c47ac711604c40,9a738f8cbcbd0f63a691f46628f51e8b0a9bab68a765731fd320df8a51996569,789edcac1298612a66eb6ce6531a8882d1b64f2f68316ce94145ffc3f80eb137
"0","0","0","0","386","0","0","0","0","0","0","61001007","0","620090019","36","18","1","0","0","0","61001005","1","22001","600000022","600110221","0","1","0","22001","0","61001004","620060019","30","1","0","0","0","0","620130019","1","0"
"0","0","0","0","390","0","0","0","0","0","0","61001007","0","620090020","36","18","1","0","0","0","61001005","1","23001","600000023","600110231","0","1","0","23001","0","61001004","620060020","30","1","0","0","0","0","620130020","1","0"
"0","0","0","0","396","0","0","0","0","0","0","61001007","0","620090021","36","18","1","0","0","0","61001005","1","24001","600000024","600110241","0","1","0","24001","0","61001004","620060021","30","1","0","0","0","0","620130021","1","0"
"0","0","0","0","401","0","0","0","0","0","0","61001007","0","620090022","36","18","1","0","0","0","61001005","1","25001","600000025","600110251","0","1","0","25001","0","61001004","620060022","30","1","0","0","0","0","620130022","1","0"
"0","0","0","0","405","0","0","0","0","0","0","61001007","0","620090023","36","18","1","0","0","0","61001005","1","26001","600000026","600110261","0","1","0","26001","0","61001004","620060023","30","1","0","0","0","0","620130023","1","0"
"0","0","0","0","411","0","0","0","0","0","0","61001007","0","620090024","36","18","1","0","0","0","61001005","1","27001","600000027","600110271","0","1","0","27001","0","61001004","620060024","30","1","0","0","0","0","620130024","1","0"
"0","0","0","0","417","0","0","0","0","0","0","61001007","0","620090025","36","18","1","0","0","0","61001005","1","28001","600000028","600110281","0","1","0","28001","0","61001004","620060025","30","1","0","0","0","0","620130025","1","0"
"0","0","0","0","422","0","0","0","0","0","0","61001007","0","620090026","36","18","1","0","0","0","61001005","1","29001","600000029","600110291","0","1","0","29001","0","61001004","620060026","30","1","0","0","0","0","620130026","1","0"
"0","0","0","0","427","0","0","0","0","0","0","61001007","0","620090027","36","18","1","0","0","0","61001005","1","30001","600000030","600110301","0","1","0","30001","0","61001004","620060027","30","1","0","0","0","0","620130027","1","0"
"0","0","0","0","433","0","0","0","0","0","0","61001007","0","620090028","36","18","1","0","0","0","61001005","1","31001","600000031","600110311","0","1","0","31001","0","61001004","620060028","30","1","0","0","0","0","620130028","1","0"
"0","0","0","0","442","0","0","0","0","0","0","61001007","0","620090029","36","18","1","0","0","0","61001005","1","32001","600000032","600110321","0","1","0","32001","0","61001004","620060029","30","1","0","0","0","0","620130029","1","0"
"0","0","0","0","455","0","0","0","0","0","0","61001007","0","620090030","36","18","1","0","0","0","61001005","1","33001","600000033","600110331","0","1","0","33001","0","61001004","620060030","30","1","0","0","0","0","620130030","1","0"
"0","0","0","0","460","0","0","0","0","0","0","61001007","0","620090031","36","18","1","0","0","0","61001005","1","34001","600000034","600110341","0","1","0","34001","0","61001004","620060031","30","1","0","0","0","0","620130031","1","0"
"0","0","0","0","464","0","0","0","0","0","0","61001007","0","620090032","36","18","1","0","0","0","61001005","1","35001","600000035","600110351","0","1","0","35001","0","61001004","620060032","30","1","0","0","0","0","620130032","1","0"
"0","0","0","0","476","0","0","0","0","0","0","61001007","0","620090033","36","18","1","0","0","0","61001005","1","36001","600000036","600110361","0","1","0","36001","0","61001004","620060033","30","1","0","0","0","0","620130033","1","0"
"0","0","0","0","482","0","0","0","0","0","0","61001007","0","620090034","36","18","1","0","0","0","61001005","1","37001","600000037","600110371","0","1","0","37001","0","61001004","620060034","30","1","0","0","0","0","620130034","1","0"
"0","0","0","0","492","0","0","0","0","0","0","61001007","0","620090035","36","18","1","0","0","0","61001005","1","38001","600000038","600110381","0","1","0","38001","0","61001004","620060035","30","1","0","0","0","0","620130035","1","0"
"0","0","0","0","500","0","0","0","0","0","0","61001007","0","620090036","36","18","1","0","0","0","61001005","1","39001","600000039","600110391","0","1","0","39001","0","61001004","620060036","30","1","0","0","0","0","620130036","1","0"
"0","0","0","0","514","0","0","0","0","0","0","61001007","0","620090037","36","18","1","0","0","0","61001005","1","40001","600000040","600110401","0","1","0","40001","0","61001004","620060037","30","1","0","0","0","0","620130037","1","0"
"0","0","0","0","518","0","0","0","0","0","0","61001007","0","620090038","36","18","1","0","0","0","61001005","1","41001","600000041","600110411","0","1","0","41001","0","61001004","620060038","30","1","0","0","0","0","620130038","1","0"
"0","0","0","0","523","0","0","0","0","0","0","61001007","0","620090039","36","18","1","0","0","0","61001005","1","42001","600000042","600110421","0","1","0","42001","0","61001004","620060039","30","1","0","0","0","0","620130039","1","0"
"0","0","0","0","538","0","0","0","0","0","0","61001007","0","620090040","36","18","1","0","0","0","61001005","1","43001","600000043","600110431","0","1","0","43001","0","61001004","620060040","30","1","0","0","0","0","620130040","1","0"
"0","0","0","0","551","0","0","0","0","0","0","61001007","0","620090041","36","18","1","0","0","0","61001005","1","44001","600000044","600110441","0","1","0","44001","0","61001004","620060041","30","1","0","0","0","0","620130041","1","0"
"0","0","0","0","565","0","0","0","0","0","0","61001007","0","620090042","36","18","1","0","0","0","61001005","1","45001","600000045","600110451","0","1","0","45001","0","61001004","620060042","30","1","0","0","0","0","620130042","1","0"
"0","0","0","0","574","0","0","0","0","0","0","61001007","0","620090043","36","18","1","0","0","0","61001005","1","46001","600000046","600110461","0","1","0","46001","0","61001004","620060043","30","1","0","0","0","0","620130043","1","0"
"0","0","0","0","577","0","0","0","0","0","0","61001007","0","620090044","36","18","1","0","0","0","61001005","1","47001","600000047","600110471","0","1","0","47001","0","61001004","620060044","30","1","0","0","0","0","620130044","1","0"
"0","0","0","0","587","0","0","0","0","0","0","61001007","0","620090045","36","18","1","0","0","0","61001005","1","48001","600000048","600110481","0","1","0","48001","0","61001004","620060045","30","1","0","0","0","0","620130045","1","0"
"0","0","0","0","598","0","0","0","0","0","0","61001007","0","620090046","36","18","1","0","0","0","61001005","1","49001","600000049","600110491","0","1","0","49001","0","61001004","620060046","30","1","0","0","0","0","620130046","1","0"
"0","0","0","0","614","0","0","0","0","0","0","61001007","0","620090047","36","18","1","0","0","0","61001005","1","50001","600000050","600110501","0","1","0","50001","0","61001004","620060047","30","1","0","0","0","0","620130047","1","0"
"0","0","0","0","621","0","0","0","0","0","0","61001007","0","620090048","36","18","1","0","0","0","61001005","1","51001","600000051","600110511","0","1","0","51001","0","61001004","620060048","30","1","0","0","0","0","620130048","1","0"
"0","0","0","0","629","0","0","0","0","0","0","61001007","0","620090049","36","18","1","0","0","0","61001005","1","52001","600000052","600110521","0","1","0","52001","0","61001004","620060049","30","1","0","0","0","0","620130049","1","0"
"0","0","0","0","640","0","0","0","0","0","0","61001007","0","620090050","36","18","1","0","0","0","61001005","1","53001","600000053","600110531","0","1","0","53001","0","61001004","620060050","30","1","0","0","0","0","620130050","1","0"
"0","0","0","0","647","0","0","0","0","0","0","61001007","0","620090051","36","18","1","0","0","0","61001005","1","54001","600000054","600110541","0","1","0","54001","0","61001004","620060051","30","1","0","0","0","0","620130051","1","0"
"0","0","0","0","652","0","0","0","0","0","0","61001007","0","620090052","36","18","1","0","0","0","61001005","1","55001","600000055","600110551","0","1","0","55001","0","61001004","620060052","30","1","0","0","0","0","620130052","1","0"
"0","0","0","0","659","0","0","0","0","0","0","61001007","0","620090053","36","18","1","0","0","0","61001005","1","56001","600000056","600110561","0","1","0","56001","0","61001004","620060053","30","1","0","0","0","0","620130053","1","0"
"0","0","0","0","662","0","0","0","0","0","0","61001007","0","620090054","36","18","1","0","0","0","61001005","1","57001","600000057","600110571","0","1","0","57001","0","61001004","620060054","30","1","0","0","0","0","620130054","1","0"
"0","0","0","0","667","0","0","0","0","0","0","61001007","0","620090055","36","18","1","0","0","0","61001005","1","58001","600000058","600110581","0","1","0","58001","0","61001004","620060055","30","1","0","0","0","0","620130055","1","0"
"0","0","0","0","679","0","0","0","0","0","0","61001007","0","620090056","36","18","1","0","0","0","61001005","1","59001","600000059","600110591","0","1","0","59001","0","61001004","620060056","30","1","0","0","0","0","620130056","1","0"
"0","0","0","0","683","0","0","0","0","0","0","61001007","0","620090057","36","18","1","0","0","0","61001005","1","60001","600000060","600110601","0","1","0","60001","0","61001004","620060057","30","1","0","0","0","0","620130057","1","0"
"0","0","0","0","692","0","0","0","0","0","0","61001007","0","620090058","36","18","1","0","0","0","61001005","1","61001","600000061","600110611","0","1","0","61001","0","61001004","620060058","30","1","0","0","0","0","620130058","1","0"
"0","0","0","0","698","0","0","0","0","0","0","61001007","0","620090059","36","18","1","0","0","0","61001005","1","62001","600000062","600110621","0","1","0","62001","0","61001004","620060059","30","1","0","0","0","0","620130059","1","0"
"0","0","0","0","703","0","0","0","0","0","0","61001007","0","620090060","36","18","1","0","0","0","61001005","1","63001","600000063","600110631","0","1","0","63001","0","61001004","620060060","30","1","0","0","0","0","620130060","1","0"
"0","0","0","0","713","0","0","0","0","0","0","61001007","0","620090061","36","18","1","0","0","0","61001005","1","64001","600000064","600110641","0","1","0","64001","0","61001004","620060061","30","1","0","0","0","0","620130061","1","0"
"0","0","0","0","722","0","0","0","0","0","0","61001007","0","620090062","36","18","1","0","0","0","61001005","1","65001","600000065","600110651","0","1","0","65001","0","61001004","620060062","30","1","0","0","0","0","620130062","1","0"
"0","0","0","0","733","0","0","0","0","0","0","61001007","0","620090063","36","18","1","0","0","0","61001005","1","66001","600000066","600110661","0","1","0","66001","0","61001004","620060063","30","1","0","0","0","0","620130063","1","0"
"0","0","0","0","741","0","0","0","0","0","0","61001007","0","620090064","36","18","1","0","0","0","61001005","1","67001","600000067","600110671","0","1","0","67001","0","61001004","620060064","30","1","0","0","0","0","620130064","1","0"
"0","0","0","0","750","0","0","0","0","0","0","61001007","0","620090065","36","18","1","0","0","0","61001005","1","68001","600000068","600110681","0","1","0","68001","0","61001004","620060065","30","1","0","0","0","0","620130065","1","0"
"0","0","0","0","762","0","0","0","0","0","0","61001007","0","620090066","36","18","1","0","0","0","61001005","1","69001","600000069","600110691","0","1","0","69001","0","61001004","620060066","30","1","0","0","0","0","620130066","1","0"
"0","0","0","0","258","0","0","0","0","0","0","61001007","0","620300001","36","18","1","0","0","0","61001005","1","3001","600000074","600110031","0","1","0","3001","0","61001004","620090101","30","1","0","0","0","0","620110001","1","0"
"0","0","0","0","258","0","0","0","0","0","0","61001007","0","620300001","36","18","1","0","0","0","61001005","1","4001","600000075","600110041","0","1","0","4001","0","61001004","620090101","30","1","0","0","0","0","620110001","1","0"
"0","0","0","0","268","0","0","0","0","0","0","61001007","0","620300002","36","18","1","0","0","0","61001005","1","5001","600000076","600110051","0","1","0","5001","0","61001004","620090102","30","1","0","0","0","0","620110002","1","0"
"0","0","0","0","273","0","0","0","0","0","0","61001007","0","620300003","36","18","1","0","0","0","61001005","1","6001","600000077","600110061","0","1","0","6001","0","61001004","620090103","30","1","0","0","0","0","620110003","1","0"
"0","0","0","0","281","0","0","0","0","0","0","61001007","0","620300004","36","18","1","0","0","0","61001005","1","7001","600000078","600110071","0","1","0","7001","0","61001004","620090104","30","1","0","0","0","0","620110004","1","0"
"0","0","0","0","288","0","0","0","0","0","0","61001007","0","620300005","36","18","1","0","0","0","61001005","1","8001","600000079","600110081","0","1","0","8001","0","61001004","620090105","30","1","0","0","0","0","620110005","1","0"
"0","0","0","0","298","0","0","0","0","0","0","61001007","0","620300006","36","18","1","0","0","0","61001005","1","9001","600000080","600110091","0","1","0","9001","0","61001004","620090106","30","1","0","0","0","0","620110006","1","0"
"0","0","0","0","309","0","0","0","0","0","0","61001007","0","620300007","36","18","1","0","0","0","61001005","1","10001","600000081","600110101","0","1","0","10001","0","61001004","620090107","30","1","0","0","0","0","620110007","1","0"
"0","0","0","0","313","0","0","0","0","0","0","61001007","0","620300008","36","18","1","0","0","0","61001005","1","11001","600000082","600110111","0","1","0","11001","0","61001004","620090108","30","1","0","0","0","0","620110008","1","0"
"0","0","0","0","321","0","0","0","0","0","0","61001007","0","620300009","36","18","1","0","0","0","61001005","1","12001","600000083","600110121","0","1","0","12001","0","61001004","620090109","30","1","0","0","0","0","620110009","1","0"
"0","0","0","0","326","0","0","0","0","0","0","61001007","0","620300010","36","18","1","0","0","0","61001005","1","13001","600000084","600110131","0","1","0","13001","0","61001004","620090110","30","1","0","0","0","0","620110010","1","0"
"0","0","0","0","336","0","0","0","0","0","0","61001007","0","620300011","36","18","1","0","0","0","61001005","1","14001","600000085","600110141","0","1","0","14001","0","61001004","620090111","30","1","0","0","0","0","620110011","1","0"
"0","0","0","0","341","0","0","0","0","0","0","61001007","0","620300012","36","18","1","0","0","0","61001005","1","15001","600000086","600110151","0","1","0","15001","0","61001004","620090112","30","1","0","0","0","0","620110012","1","0"
"0","0","0","0","351","0","0","0","0","0","0","61001007","0","620300013","36","18","1","0","0","0","61001005","1","16001","600000087","600110161","0","1","0","16001","0","61001004","620090113","30","1","0","0","0","0","620110013","1","0"
"0","0","0","0","356","0","0","0","0","0","0","61001007","0","620300014","36","18","1","0","0","0","61001005","1","17001","600000088","600110171","0","1","0","17001","0","61001004","620090114","30","1","0","0","0","0","620110014","1","0"
"0","0","0","0","366","0","0","0","0","0","0","61001007","0","620300015","36","18","1","0","0","0","61001005","1","18001","600000089","600110181","0","1","0","18001","0","61001004","620090115","30","1","0","0","0","0","620110015","1","0"
"0","0","0","0","371","0","0","0","0","0","0","61001007","0","620300016","36","18","1","0","0","0","61001005","1","19001","600000090","600110191","0","1","0","19001","0","61001004","620090116","30","1","0","0","0","0","620110016","1","0"
"0","0","0","0","375","0","0","0","0","0","0","61001007","0","620300017","36","18","1","0","0","0","61001005","1","20001","600000091","600110201","0","1","0","20001","0","61001004","620090117","30","1","0","0","0","0","620110017","1","0"
"0","0","0","0","381","0","0","0","0","0","0","61001007","0","620300018","36","18","1","0","0","0","61001005","1","21001","600000092","600110211","0","1","0","21001","0","61001004","620090118","30","1","0","0","0","0","620110018","1","0"
"0","0","0","0","386","0","0","0","0","0","0","61001007","0","620300019","36","18","1","0","0","0","61001005","1","22001","600000093","600110221","0","1","0","22001","0","61001004","620090119","30","1","0","0","0","0","620110019","1","0"
"0","0","0","0","390","0","0","0","0","0","0","61001007","0","620300020","36","18","1","0","0","0","61001005","1","23001","600000094","600110231","0","1","0","23001","0","61001004","620090120","30","1","0","0","0","0","620110020","1","0"
"0","0","0","0","396","0","0","0","0","0","0","61001007","0","620300021","36","18","1","0","0","0","61001005","1","24001","600000095","600110241","0","1","0","24001","0","61001004","620090121","30","1","0","0","0","0","620110021","1","0"
"0","0","0","0","401","0","0","0","0","0","0","61001007","0","620300022","36","18","1","0","0","0","61001005","1","25001","600000096","600110251","0","1","0","25001","0","61001004","620090122","30","1","0","0","0","0","620110022","1","0"
"0","0","0","0","405","0","0","0","0","0","0","61001007","0","620300023","36","18","1","0","0","0","61001005","1","26001","600000097","600110261","0","1","0","26001","0","61001004","620090123","30","1","0","0","0","0","620110023","1","0"
"0","0","0","0","411","0","0","0","0","0","0","61001007","0","620300024","36","18","1","0","0","0","61001005","1","27001","600000098","600110271","0","1","0","27001","0","61001004","620090124","30","1","0","0","0","0","620110024","1","0"
"0","0","0","0","417","0","0","0","0","0","0","61001007","0","620300025","36","18","1","0","0","0","61001005","1","28001","600000099","600110281","0","1","0","28001","0","61001004","620090125","30","1","0","0","0","0","620110025","1","0"
"0","0","0","0","422","0","0","0","0","0","0","61001007","0","620300026","36","18","1","0","0","0","61001005","1","29001","600000100","600110291","0","1","0","29001","0","61001004","620090126","30","1","0","0","0","0","620110026","1","0"
"0","0","0","0","427","0","0","0","0","0","0","61001007","0","620300027","36","18","1","0","0","0","61001005","1","30001","600000101","600110301","0","1","0","30001","0","61001004","620090127","30","1","0","0","0","0","620110027","1","0"
"0","0","0","0","433","0","0","0","0","0","0","61001007","0","620300028","36","18","1","0","0","0","61001005","1","31001","600000102","600110311","0","1","0","31001","0","61001004","620090128","30","1","0","0","0","0","620110028","1","0"
"0","0","0","0","442","0","0","0","0","0","0","61001007","0","620300029","36","18","1","0","0","0","61001005","1","32001","600000103","600110321","0","1","0","32001","0","61001004","620090129","30","1","0","0","0","0","620110029","1","0"
"0","0","0","0","455","0","0","0","0","0","0","61001007","0","620300030","36","18","1","0","0","0","61001005","1","33001","600000104","600110331","0","1","0","33001","0","61001004","620090130","30","1","0","0","0","0","620110030","1","0"
"0","0","0","0","460","0","0","0","0","0","0","61001007","0","620300031","36","18","1","0","0","0","61001005","1","34001","600000105","600110341","0","1","0","34001","0","61001004","620090131","30","1","0","0","0","0","620110031","1","0"
"0","0","0","0","464","0","0","0","0","0","0","61001007","0","620300032","36","18","1","0","0","0","61001005","1","35001","600000106","600110351","0","1","0","35001","0","61001004","620090132","30","1","0","0","0","0","620110032","1","0"
"0","0","0","0","476","0","0","0","0","0","0","61001007","0","620300033","36","18","1","0","0","0","61001005","1","36001","600000107","600110361","0","1","0","36001","0","61001004","620090133","30","1","0","0","0","0","620110033","1","0"
"0","0","0","0","482","0","0","0","0","0","0","61001007","0","620300034","36","18","1","0","0","0","61001005","1","37001","600000108","600110371","0","1","0","37001","0","61001004","620090134","30","1","0","0","0","0","620110034","1","0"
"0","0","0","0","492","0","0","0","0","0","0","61001007","0","620300035","36","18","1","0","0","0","61001005","1","38001","600000109","600110381","0","1","0","38001","0","61001004","620090135","30","1","0","0","0","0","620110035","1","0"
