7e085f51a0a3def1043c55e3ea8e58396e61a1ff7eceab59c140404260ab6a43,b504ff4e13737210ae5962730c08cf6be3f8f61a58d684ef2aed924f8b663c3a,5d629b64862adf1e0f4bb48138ee0f8994db8ae12948869db025b2046cb546c9,660cccbe2571d3ff8545fd421d8b133c45f23a397ae9769c9ace31ca27e56a30,1137d5679326b0c41a2794cd52ba014cc320e7de926c51df4d88a0a9f53ad77d,b0d29fee71bd3b4d301a298a0f4b1d87ba6d26c5435893db384c38e5f0168023,35a4aa794af04cac709cce5c36ddaf58060cf406eab68afff2fc77d5effc5631,d8f4aa663836d3cc15a31333fb374b56f5c3f9424bf783153be66e56718e86b5,dbfd44b79c004cb1cccf31f5538b1f8ebbcc2bf27745d96a0f67cb8db73b9d30,1e1431cd4530f300835e45e83520e9e3eb7b7d7ffa7c02f39d24ce52e4115e72,7ae89d2ecbd4d189d477e44a1d4e5676a7aaa69e7eaf4981c0c0bbd97d0845ad,90efd4b477e201f5c14afe930bfdd3b2ea053054ff2361918d6b50449a6f8fac,5bb2687613f7b7934a80a3d312df5d5ef6850f499226ef3d47d8a28d63503f9c,3ba9fd3970e6cd34d118fa4d5c821899c97986f1ff4b27f88e61de9223673b55,c601fe1f998723620222e7fc48e3aa2ce4bdda47c3838ba3ad44f6655d86c507,d974c835d5477ebfa986249248f47151a0b754d13c6012d6457c63e76e513631,c79ae8647702bd39290ce82eeb83e4bd9e940bef8e775a6a6ead08a4a51d8b9a,25a10576b046897ba97dd624ff8d2097bc6822ff91e460b1812c2bff1f9db6af
"0","0","0","0","8","50","8200","8200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","51","8300","8300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","52","8400","8400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","53","8500","8500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","54","8600","8600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","55","8700","8700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","56","8800","8800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","57","8900","8900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","58","9000","9000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","59","9100","9100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","60","9200","9200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","61","9300","9300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","62","9400","9400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","63","9500","9500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","64","9600","9600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","65","9700","9700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","66","9800","9800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","67","9900","9900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","68","10000","10000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","69","10100","10100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","70","10200","10200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","71","10300","10300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","72","10400","10400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","73","10500","10500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","74","10600","10600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","75","10700","10700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","76","10800","10800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","77","10900","10900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","78","11000","11000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","79","11100","11100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","80","11200","11200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","81","11300","11300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","82","11400","11400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","83","11500","11500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","84","11600","11600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","85","11700","11700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","86","11800","11800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","87","11900","11900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","88","12000","12000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","89","12100","12100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","90","12200","12200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","91","12300","12300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","92","12400","12400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","93","12500","12500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","94","12600","12600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","95","12700","12700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","96","12800","12800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","97","12900","12900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","98","13000","13000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","99","13100","13100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","100","13200","13200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","101","13300","13300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","102","13400","13400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","103","13500","13500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","104","13600","13600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","105","13700","13700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","106","13800","13800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","107","13900","13900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","108","14000","14000","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","109","14100","14100","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","110","14200","14200","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","111","14300","14300","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","112","14400","14400","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","113","14500","14500","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","114","14600","14600","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","115","14700","14700","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","116","14800","14800","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","117","14900","14900","91002","0","0","0","0","0","15","0","0","0"
"0","0","0","0","8","118","15000","15000","91002","0","0","0","0","0","15","0","0","0"
