bf8d43ce647e5440177529b42b0dd042d89b0a78bb06fb53de0395cf4514f06c,5f108c29ef3a3d6c765eb71ce8cd2689e59c232aa6d6355b745ad843ac46378d,c9695b73a5558c84a4f6c573c0863d632c5241298162d8e75aa7a9ae321e4f18,6f0c0a83594e3a7060073647ee47634fb533b30a2418b99ea01e464f4f913d20,3daa7d86d661738a4db6dac71c579895dafb686703fc108120ef0ba15e159e97,e50cb6d32648307a78f0975f9a4bbab24e14715c3e05c91d26a8ca15129e1a20
"0","此為購買道具裝備禮包Ⅷ所獲得的道具。","0","0","0","9420"
"0","此為購買道具裝備禮包Ⅰ（4周年）所獲得的道具。","0","0","0","9421"
"0","此為購買道具裝備禮包Ⅱ（4周年）所獲得的道具。","0","0","0","9422"
"0","此為購買道具裝備禮包Ⅲ（4周年）所獲得的道具。","0","0","0","9423"
"0","此為購買道具裝備禮包Ⅳ（4周年）所獲得的道具。","0","0","0","9424"
"0","此為購買道具裝備禮包Ⅴ（4周年）所獲得的道具。","0","0","0","9425"
"0","此為購買道具裝備禮包Ⅵ（4周年）所獲得的道具。","0","0","0","9426"
"0","此為購買道具裝備禮包Ⅶ（4周年）所獲得的道具。","0","0","0","9427"
"0","此為購買道具裝備禮包Ⅷ（4周年）所獲得的道具。","0","0","0","9428"
"0","此為購買道具裝備禮包Ⅸ（4周年）所獲得的道具。","0","0","0","9429"
"0","此為購買道具裝備禮包Ⅹ（4周年）所獲得的道具。","0","0","0","9430"
"0","此為購買合作禮包所獲得的道具。","0","0","0","9431"
"0","買入輝光水晶球禮包所獲得的物品。","0","0","0","9432"
"0","此為購買公主騎士強化禮包所獲得的道具。","0","0","0","9433"
"0","「活動登入獎勵」中第{1}天所獲得的道具。","13","2","0","9501"
"0","初次完成活動任務{1}後所獲得的道具。","13","0","0","9502"
"0","完成活動任務{1}後所獲得的道具。","13","14","0","9503"
"0","初次擊倒活動Boss「{1}」後所獲得的道具。","13","15","0","9504"
"0","擊倒活動Boss「{1}」後所獲得的道具。","13","15","0","9505"
"0","達成活動任務後所獲得的道具。","13","0","0","9506"
"0","在「{1}」中所獲得的道具。","13","12","0","9507"
"0","在「{0}」中所獲得的道具。","13","0","0","9508"
"0","從解謎中獲得的道具。","0","0","0","9509"
"0","在「{0}」中所獲得的道具。","18","0","0","9510"
"0","此為10月活動內容中所獲得的道具。","0","0","0","9511"
"0","此為支線劇情冒險首次通關後所獲得的道具。","13","0","0","9512"
"0","此為支線劇情冒險{1}通關後所獲得的道具。","13","14","0","9513"
"0","此為支線劇情Boss「{1}」的戰鬥後所獲得的道具。","13","15","0","9514"
"0","此為完成支線劇情任務後所獲得的道具。","13","0","0","9515"
"0","此為「復刻活動登入獎勵」第{1}日所獲得的道具。","13","2","0","9516"
"0","在模擬戰鬥中所獲得的道具。","0","0","0","9517"
"0","透過EX裝備分解所獲得的道具。","0","0","0","9518"
"0","透過EX裝備強化所獲得的道具。","0","0","0","9519"
"0","超過所持上限EVENTLOGINBONUS的獎勵。","0","0","0","9520"
"0","超過所持上限復刻EVENTLOGINBONUS的獎勵。","0","0","0","9521"
"0","超過持有上限後所獲得的公主騎士強化獎勵。","0","0","0","9522"
"0","這是在小遊戲中所獲得的道具。","0","0","0","9600"
"0","「蘭德索爾之戰」中所獲得的排名獎勵。","0","0","0","9700"
"0","「蘭德索爾之戰」中所獲得的攻擊獎勵。","0","0","0","9701"
"0","在「王都最終決戰」中所獲得的道具。","0","0","0","9702"
"0","於「蘭德索爾之戰」獲得的道具。","0","0","0","9703"
"0","在「軍團之戰」中所獲得的道具。","0","0","0","9704"
"0","在「{0}」中所獲得的道具。","24","0","0","9705"
"0","「{0}」的序號特典。","21","0","0","9800"
"0","在「{0}」中所獲得的道具。","22","0","0","9801"
"0","在「牛年公主新春包」中所獲得的道具。","0","0","0","97005"
"0","在「公主招財進寶箱」中所獲得的道具。","0","0","0","97501"
"0","在「公主紫裝自選箱」中所獲得的道具。","0","0","0","97502"
"0","在「鼠年公主新春包」中所獲得的道具。","0","0","0","97503"
"0","在「鼠年公主禮物箱」中所獲得的道具。","0","0","0","97504"
"0","在「公主牛年限定福袋」中所獲得的道具。","0","0","0","97505"
"0","在「公主紫裝自選箱A」中所獲得的道具。","0","0","0","97506"
"0","在「公主紫裝自選箱B」中所獲得的道具。","0","0","0","97507"
"0","在「公主紅裝自選箱」中所獲得的道具。","0","0","0","97508"
"0","在「戰隊限定自選箱」中所獲得的道具。","0","0","0","97509"
"0","在「公主新年限定福袋」中所獲得的道具。","0","0","0","97510"
"0","在「公主紫裝自選箱A」中所獲得的道具。","0","0","0","97511"
"0","在「公主紫裝自選箱B」中所獲得的道具。","0","0","0","97512"
"0","在「公主紅裝自選箱」中所獲得的道具。","0","0","0","97513"
"0","在「公主綠裝自選箱」中所獲得的道具。","0","0","0","97514"
"0","在「公主兔年限定福袋」中所獲得的道具。","0","0","0","97515"
"0","在「公主紫裝自選箱A」中所獲得的道具。","0","0","0","97516"
"0","在「公主紫裝自選箱B」中所獲得的道具。","0","0","0","97517"
"0","在「公主紅裝自選箱」中所獲得的道具。","0","0","0","97518"
"0","在「公主綠裝自選箱」中所獲得的道具。","0","0","0","97519"
"0","在「公主橘裝自選箱」中所獲得的道具。","0","0","0","97520"
"0","每日瑪那禮包的獎勵。","0","0","0","99401"
"0","每日轉蛋禮包的獎勵。","0","0","0","99402"
"0","每週轉蛋禮包的獎勵。","0","0","0","99403"
"0","每月轉蛋禮包的獎勵。","0","0","0","99404"
"0","1回限定禮包的獎勵。","0","0","0","99405"
"0","3回限定禮包的獎勵。","0","0","0","99406"
"0","購買指定品項獲得獎勵。","0","0","0","99407"
"0","儲值指定面額回饋獎勵。","0","0","0","99408"
"0","限定碎片禮包獎勵。","0","0","0","99409"
"0","電玩雙週刊序號兌換獎勵。","0","0","0","99410"
"0","序號兌換獎勵。","0","0","0","99411"
"0","7-11限定-貪吃佩可的贈禮","0","0","0","99412"
"0","7-11限定-可可蘿的贈禮","0","0","0","99413"
"0","7-11限定-凱留的贈禮","0","0","0","99414"
"0","2018漫博限定獎勵","0","0","0","99415"
"0","2018漫博限定抽獎獎勵","0","0","0","99416"
"0","《MOMO x 公主連結》MyCard購買獎勵","0","0","0","99417"
"0","《MOMO x 公主連結》MyCard抽獎獎勵","0","0","0","99418"
"0","《MOMO x 公主連結》MyCard滿額獎勵","0","0","0","99419"
"0","特約通路序號兌換獎勵。","0","0","0","99420"
"0","So-net 夏日遊戲祭限定獎勵","0","0","0","99421"
"0","2018 漫畫博覽會紀念獎勵","0","0","0","99422"
"0","GooglePlay限定新手禮包","0","0","0","99423"
"0","掃蕩券量販包","0","0","0","99424"
"0","MyCard 7-11聯合促銷活動獎勵","0","0","0","99425"
"0","UP直播虛寶獎勵。","0","0","0","99426"
"0","獨立碎片禮包獎勵。","0","0","0","99427"
"0","精選碎片禮包獎勵。","0","0","0","99428"
"0","經驗藥水量販包","0","0","0","99429"
"0","公告發布時間問題補償","0","0","0","99430"
"0","戰隊任務獎勵補償","0","0","0","99431"
"0","「我的公主我最懂」全服獎勵","0","0","0","99432"
"0","雙平台20萬下載紀念獎勵","0","0","0","99433"
"0","全服冒險通關總星數達1億獎勵","0","0","0","99434"
"0","戰隊滿員且LV15以上獎勵","0","0","0","99435"
"0","達成指定等級獎勵","0","0","0","99436"
"0","擁有★4角色指定數量獎勵","0","0","0","99437"
"0","擁有★5角色指定數量獎勵","0","0","0","99438"
"0","競技場最高紀錄第一名獎勵","0","0","0","99439"
"0","公主競技場最高紀錄第一名獎勵","0","0","0","99440"
"0","競技場勝場數TOP100獎勵","0","0","0","99441"
"0","公主競技場勝場數TOP100獎勵","0","0","0","99442"
"0","台灣大哥大天天賺序號兌換獎勵","0","0","0","99443"
"0","Book☆Walker序號兌換獎勵","0","0","0","99444"
"0","每日體力禮包的獎勵。","0","0","0","99445"
"0","中秋紀念福袋","0","0","0","99446"
"0","中秋紀念禮包","0","0","0","99447"
"0","初音的禮物大作戰-全服獎勵加碼送","0","0","0","99448"
"0","來自戰隊成員的戰隊分享包獎勵","0","0","0","99449"
"0","FB小屋改造王獎勵","0","0","0","99450"
"0","初音的禮物大作戰-全服獎勵加碼送","0","0","0","99451"
"0","7-11iselect序號兌換獎勵","0","0","0","99452"
"0","30萬DL&改版紀念禮物","0","0","0","99453"
"0","雙十紀念福袋隨機好禮。","0","0","0","99454"
"0","雙十紀念禮包超值好禮。","0","0","0","99455"
"0","每日秘石禮包的獎勵。","0","0","0","99456"
"0","三星公主碎片包的獎勵。","0","0","0","99457"
"0","個人總戰力達到指定條件獎勵","0","0","0","99458"
"0","購買體力達到指定次數獎勵","0","0","0","99459"
"0","購買瑪那達到指定次數獎勵","0","0","0","99460"
"0","擁有Rank8以上角色指定數量獎勵","0","0","0","99461"
"0","特約通路禮包加碼送!!","0","0","0","99462"
"0","每日瑪那禮包補送獎勵","0","0","0","99463"
"0","iOS限定新手包","0","0","0","99464"
"0","福勝亭套餐序號兌換獎勵","0","0","0","99465"
"0","GooglePlay人氣遊戲精選禮包","0","0","0","99466"
"0","40萬DL紀念獎勵","0","0","0","99467"
"0","40萬DL紀念福袋隨機好禮。","0","0","0","99468"
"0","40萬DL紀念禮包超值好禮。","0","0","0","99469"
"0","1111狂歡禮包","0","0","0","99470"
"0","巴哈姆特扭蛋序號兌換獎勵","0","0","0","99471"
"0","巴哈姆特虛寶卡兌換獎勵","0","0","0","99472"
"0","巴哈姆特舞台活動兌換獎勵","0","0","0","99473"
"0","巴哈姆特闖關活動兌換獎勵","0","0","0","99474"
"0","KKBOX全家學生方案獎勵","0","0","0","99475"
"0","7-11御飯糰虛寶序號兌換獎勵","0","0","0","99476"
"0","戰隊競賽加碼獎勵","0","0","0","99477"
"0","真步真步王國限定體力獎勵","0","0","0","99478"
"0","聖誕節狂歡體力獎勵","0","0","0","99479"
"0","GooglePlay人氣遊戲感恩回饋","0","0","0","99480"
"0","真步真步王國子民召集令★紀念活動01","0","0","0","99481"
"0","真步真步王國子民召集令★紀念活動02","0","0","0","99482"
"0","真步真步王國子民召集令★紀念活動03","0","0","0","99483"
"0","真步真步王國子民召集令★紀念活動04","0","0","0","99484"
"0","真步真步王國子民召集令★紀念活動05","0","0","0","99485"
"0","真步真步王國子民召集令★紀念活動06","0","0","0","99486"
"0","真步真步王國子民召集令★紀念活動07","0","0","0","99487"
"0","真步真步王國子民召集令★紀念活動08","0","0","0","99488"
"0","真步真步王國子民召集令★紀念活動09","0","0","0","99489"
"0","真步真步王國子民召集令★紀念活動10","0","0","0","99490"
"0","真步真步王國子民召集令★紀念活動11","0","0","0","99491"
"0","真步真步王國新手包","0","0","0","99492"
"0","元氣體力包","0","0","0","99493"
"0","咕嚕靈波獎勵","0","0","0","99494"
"0","生放送獎勵","0","0","0","99495"
"0","來自營運團隊的獎勵","0","0","0","99496"
"0","MEME直播獎勵","0","0","0","99497"
"0","迎接2019跨年體力獎勵","0","0","0","99498"
"0","2019新年福袋隨機好禮。","0","0","0","99499"
"0","初音大作戰獎勵包","0","0","0","99500"
"0","二星公主碎片包","0","0","0","99501"
"0","小小甜心獎勵包","0","0","0","99502"
"0","光泉鮮奶合作獎勵","0","0","0","99503"
"0","吸血鬼獵人獎勵包","0","0","0","99504"
"0","TGS紀念禮包","0","0","0","99505"
"0","TGS活動獎勵","0","0","0","99506"
"0","7-11 iBonAPP活動獎勵","0","0","0","99507"
"0","豬年精選超值紅包","0","0","0","99508"
"0","平台限定新年禮包","0","0","0","99509"
"0","領取時隨機獲得獎勵","0","0","0","99510"
"0","女神秘石量販包","0","0","0","99511"
"0","瑪那新年量販包","0","0","0","99512"
"0","戰隊競賽TOP30加碼獎勵","0","0","0","99513"
"0","公主慶典大樂透獎勵","0","0","0","99514"
"0","60萬DL紀念禮包超值好禮。","0","0","0","99515"
"0","實體換虛寶等值獎勵","0","0","0","99516"
"0","公主之心碎片每日禮包的獎勵。","0","0","0","99517"
"0","公主之心碎片禮包","0","0","0","99518"
"0","宮子(萬聖節)碎片禮包","0","0","0","99519"
"0","春假瑪那量販包","0","0","0","99520"
"0","佩可生日紀念-贈送獎勵","0","0","0","99521"
"0","巴哈姆特金賞紀念-登入獎勵","0","0","0","99522"
"0","金賞公主資源包獎勵","0","0","0","99523"
"0","春假精選超值福袋","0","0","0","99524"
"0","統一布丁合作獎勵","0","0","0","99525"
"0","玩家見面會活動獎勵","0","0","0","99526"
"0","胡桃(聖誕節)碎片禮包","0","0","0","99527"
"0","巴哈姆特-歐非占卜獎勵","0","0","0","99528"
"0","玩家故事募集入選獎勵","0","0","0","99529"
"0","登入抽虛寶好禮","0","0","0","99530"
"0","設定帳號引繼或帳號綁定追加獎勵","0","0","0","99531"
"0","聖跡調查體力調整獎勵","0","0","0","99532"
"0","美樂食合作獎勵","0","0","0","99533"
"0","伶(新年)碎片禮包","0","0","0","99534"
"0","統一純喫茶合作獎勵","0","0","0","99535"
"0","暑期精選超值福袋","0","0","0","99536"
"0","破曉之星新手禮包(銅)","0","0","0","99537"
"0","破曉之星新手禮包(銀)","0","0","0","99538"
"0","破曉之星新手禮包(金)","0","0","0","99539"
"0","破曉之星金賞資源包","0","0","0","99540"
"0","公主小資包加碼獎勵","0","0","0","99541"
"0","迎接1周年應援贈禮","0","0","0","99542"
"0","惠理子(情人節)碎片禮包","0","0","0","99543"
"0","擁有新年日和的66個理由活動獎勵","0","0","0","99544"
"0","遊戲會員中心加碼禮","0","0","0","99545"
"0","幸福PACO到你家 特別獎勵","0","0","0","99546"
"0","步未碎片禮包","0","0","0","99547"
"0","周年超量寶石包","0","0","0","99548"
"0","周年超量秘石包","0","0","0","99549"
"0","周年超量瑪那包","0","0","0","99550"
"0","So-net會員中心註冊獎勵","0","0","0","99551"
"0","1周年超級贈禮","0","0","0","99552"
"0","Google Play夏日限定禮包","0","0","0","99553"
"0","周年閃亮亮福袋","0","0","0","99554"
"0","露的碎片禮包","0","0","0","99555"
"0","技能敘述修改獎勵","0","0","0","99556"
"0","公主周年包獎勵","0","0","0","99557"
"0","公主夢境資源包","0","0","0","99558"
"0"," 7日體力應援包的獎勵。","0","0","0","99559"
"0","拉姆的碎片禮包","0","0","0","99560"
"0","伊緒(夏日)的碎片禮包","0","0","0","99561"
"0","Re：從零開始的異世界生活~合作紀念活動獎勵","0","0","0","99562"
"0","迎接冬天的禮物","0","0","0","99563"
"0","真步真步王國一周年紀念獎勵","0","0","0","99564"
"0","裝備素材數量調整獎勵","0","0","0","99565"
"0","香織(夏日)的碎片禮包","0","0","0","99566"
"0","公主六星禮包","0","0","0","99567"
"0","公主寶珠禮包","0","0","0","99568"
"0","領取時依玩家選擇獲得獎勵","0","0","0","99569"
"0","iOS限定新春紀念包","0","0","0","99570"
"0","Google限定新春紀念包","0","0","0","99571"
"0","GAME STAR銀賞獎勵","0","0","0","99572"
"0","迎春小禮物","0","0","0","99573"
"0","王都最終決戰準備-登入送寶石","0","0","0","99574"
"0","王都最終決戰應援-登入送寶石","0","0","0","99575"
"0","報稅季應援寶石","0","0","0","99576"
"0","來自公主佩可的贈禮","0","0","0","99577"
"0","迎接兩周年 異世界佑樹暑假全體動員!!!","0","0","0","99578"
"0","2周年超級贈禮","0","0","0","99579"
"0","GASH 指定面額加碼獎勵","0","0","0","99580"
"0","2周年FB活動獎勵","0","0","0","99581"
"0","中秋佳節超值贈禮","0","0","0","99582"
"0","新學期紀念限定活動獎勵","0","0","0","99583"
"0","萬聖節限定禮包","0","0","0","99584"
"0","1111公主陪你過","0","0","0","99585"
"0","中秋節限定活動獎勵","0","0","0","99586"
"0","1111超值限定禮包","0","0","0","99587"
"0","1111新手限定禮包","0","0","0","99588"
"0","momo購物網x公主連結 合作獎勵","0","0","0","99589"
"0","1111不孤單限定活動獎勵","0","0","0","99590"
"0","Google play限定優惠禮包","0","0","0","99591"
"0","Google play限定年末禮包","0","0","0","99592"
"0","iOS年末限定禮包","0","0","0","99593"
"0","限定活動獎勵","0","0","0","99594"
"0","破曉之星儲值異常補償","0","0","0","99595"
"0","GAME STAR金獎獎勵","0","0","0","99596"
"0","FB活動獎勵","0","0","0","99597"
"0","歡慶FB10萬人獎勵","0","0","0","99598"
"0","Re:零合作活動復刻超值贈禮","0","0","0","99599"
"0","公主超值限定禮包","0","0","0","99600"
"0","新手騎士限定禮包","0","0","0","99601"
"0","星光公主合作活動復刻超值贈禮","0","0","0","99602"
"0","Google Play夏日限定優惠禮包","0","0","0","99603"
"0","GASH抽抽樂獎勵","0","0","0","99604"
"0","戰隊競賽獎勵補償","0","0","0","99605"
"0","三周年FB活動獎勵","0","0","0","99606"
"0","Google Play中秋限定優惠禮包","0","0","0","99607"
"0","主線劇情解放紀念贈禮","0","0","0","99608"
"0","Google Play年末限定超值禮包","0","0","0","99609"
"0","動畫播放紀念","0","0","0","99610"
"0","Google play大挑戰紀念包","0","0","0","99611"
"0","Google Play大挑戰活動獎勵","0","0","0","99612"
"0","Google新春優惠禮包","0","0","0","99613"
"0","FB新年活動獎勵","0","0","0","99614"
"0","iOS新春優惠禮包","0","0","0","99615"
"0","新春猜謎FB活動獎勵","0","0","0","99616"
"0","原礦功能開放紀念贈禮","0","0","0","99617"
"0","公主連結x漫畫博覽會 高級虛寶卡獎勵","0","0","0","99618"
"0","公主連結x漫畫博覽會 入門虛寶卡獎勵","0","0","0","99619"
"0","公主連結4周年特惠禮包","0","0","0","99620"
"0","公主連結歡慶4周年禮包","0","0","0","99621"
"0","恭喜您獲得「公主連結x生活泡沫綠茶活動 特等獎」","0","0","0","99622"
"0","恭喜您獲得「公主連結x生活泡沫綠茶活動 一等獎」","0","0","0","99623"
"0","恭喜您獲得「公主連結x生活泡沫綠茶活動 二等獎」","0","0","0","99624"
"0","4周年好朋友舞分享活動獎勵","0","0","0","99625"
"0","4周年留言祝福拿好禮活動獎勵","0","0","0","99626"
"0","4周年留言祝福拿好禮活動加碼獎勵","0","0","0","99627"
"0","培育應援活動特別道具贈禮","0","0","0","99628"
"0","公主連結年末限定優惠包","0","0","0","99629"
"0","公主連結年末限定超值包","0","0","0","99630"
"0","恭喜您獲得「寶石危機活動獎勵」","0","0","0","99631"
"0","寶石危機活動獎勵","0","0","0","99632"
"0","延長維護補償獎勵","0","0","0","99633"
"0","此為購買5周年限定特惠禮包所獲得的道具。","0","0","0","99634"
"0","此為購買5周年限定超值禮包所獲得的道具。","0","0","0","99635"
"0","此為購買5周年限定支援禮包所獲得的道具。","0","0","0","99636"
"0","來自營運團隊的贈禮","0","0","0","99637"
"0","此為購買5周年限定探險大禮包所獲得的道具。","0","0","0","99638"
"0","此為購買金框原礦補給包所獲得的道具。","0","0","0","99639"
"0","此為購買紫框原礦補給包所獲得的道具。","0","0","0","99640"
"0","此為購買紅框原礦補給包所獲得的道具。","0","0","0","99641"
"0","此為購買綠框原礦補給包所獲得的道具。","0","0","0","99642"
"0","此為購買橘框原礦補給包所獲得的道具。","0","0","0","99643"
"0","這個初夏就從公主開始吧！社群活動獎勵","0","0","0","99644"
"0","恭喜您獲得「公主連結xSo-net 夏日遊戲派對虛寶卡獎勵」，虛寶已發送","0","0","0","99645"
"0","歡慶5周年-周年生日賀卡大徵集社群活動獎勵","0","0","0","99646"
"0","社群活動-這個暑假的尾聲~就要和公主一起過！","0","0","0","99647"
"0","這是紀念碧卡拉登場的禮物。","0","0","0","99648"
"0","迎接2024特別禮物","0","0","0","99649"
"0","2023年末限定優惠包","0","0","0","99650"
"0","2023年末限定超值包","0","0","0","99651"
"0","年末限定支援禮包","0","0","0","99652"
"0","GASH 獨家通路指定面額加碼獎勵","0","0","0","99653"
"0","MyCard 指定面額加碼獎勵","0","0","0","99654"
"0","MyCard 獨家通路指定面額加碼獎勵","0","0","0","99655"
"0","5.5周年快樂，來自營運團隊的贈禮","0","0","0","99656"
"0","此為購買6周年限定福袋所獲得的道具。","0","0","0","99657"
"0","此為購買6周年限定支援禮包所獲得的道具。","0","0","0","99658"
"0","此為購買6周年限定 探險大禮包I所獲得的道具。","0","0","0","99659"
"0","此為購買6周年限定 探險大禮包II所獲得的道具。","0","0","0","99660"
"0","此為購買6周年快樂福袋所獲得的道具。","0","0","0","99661"
"0","GAME STAR銅獎獎勵","0","0","0","99662"
"0","社群活動-龍年行大運！各位騎士新春快樂！","0","0","0","99663"
"0","社群活動 - 愚人節 is coming！ BIG Surprise 注意！","0","0","0","99664"
"0","關卡異常補償","0","0","0","99665"
"0","端午節限定特別登入獎勵","0","0","0","99666"
"0","深域冒險異常補償","0","0","0","99667"
