5b4097a987180aabeb68df7c48babd1818b9af63dd805b03def06b30817184da,5cda2357c1ff25d5424491d87b0169016d01bf4e0e14c983e423bcc2b69540c7,b1a08180b33e9b44d78a9182afd3dd6c029af165f13ca3bfa6267b5025f1a48e,5a4c8b5f5e6801422f458085b0a03c6b743d8f8d0eefce73e4009c056ef92777,7443b4ec0b16901eb7d8450693cb59924d2b80717c83b5bf5ca80b26812759dc,6248361070a3472e0a26c28b3684893518db5047117c00d0d5c8857aa1581c84,e48af1487badb53d3f2c4a5934948064e4c1a3db595346b3d6f339392ba213a1,ecbbc0124c46d2ac13f9efb8ebd172a0bc3d3ee98c8f77865ce82824e01240d8,fd43641eded07d9bbad0c7f7163ecdeec73c78135a58886d7fcbe091aa4cc995,bc1821c27b785846802840cae414e5a4d84ed909729dcf50e165d5a04eb73fd0,a3d0540f8298808d52adec3412af697b0016f71af8d1ce1f6f8485887088386d,bb9d80082d5616b8c1caff0a61471c7c3c247e7b54532bea5f0265bf7ed01968,3a0a72e581794f0345a0163306546a354a00c12e0a467faec05bc74d91cddf62,6c9bbbc52dfc5875c3c88fc4507f40242dda4829a0023d1e4fd0f6d8c04a2eb9,b431ee728b3235dbc0ec8a7e26892944bc1611e172bcd517901129c6180e8348,800b0a5c7b367dd681ac65a674c528d5ee84671829644849c809fc90aff10d3a,e4cf8ec62a22dce5d6c2b0ffd397b165c16259e18660af3b18542582258f2f77,0b0326638d9839debbe22a8422a6a53f0e0aa8bf6bc29c3a3ca096c18ff485b1,7a075e4883bb49ab0eaff66eda455f0e392d56684f425f84d008dd39f1074814,ac5c8c42b46ac834c274304e2d06b3d4070880dfb748095f1aea400c026b8b76,f1cf325bee9953ebc0144434ba81e7b7b7bad10f73ebd2550367b50b5f20ca8d,bc54ba1eac99cc83063b8d3092aaa6fc3880c794491d1f9e41247297e3011b99,a4240959d798c05a674c8d05f3d705716da35ce9da1edffcae59458c6f4b7834,62d604fd0fe33fbd5a5ba1870158d5f31d8e52bf4013623c0d259e2db99af517,7fa39f3e4528b1d2b1b1be5c8482177673899ee10a8150a428e17bd9b319dcab,40ab88e5497f033d6cd703c58444c0075f0186515f268285afee6cfb7cd62436,690a50b2ece99b1ecfb7c488b5e26c9bd7b9f40bdad42d646b701d3e56e0d13a,02b97f00ca7fb71feb363a210af76bbca15fc01ff9a03465e8fa63e0232458a0,246e6ff008661d84a284e0cd6a403fedf269c46eb12914482fd2210190dd96ed,5ae11a66efbfb8cd1d6843f3840665d3b6eae6b70321b49322fea5d1845cc9cd,fb8d01368adfbc1e591489a7a887ea2d9e3a314adbeef2dcc95c4b11108240bb,3b07862235bf0d0f012681efca99b700cac8d9097ce04c2e1f43e58ec834952f,0f18be3b5d1385f478b9f5a3e73e9dcecac6467c3bf3f34e3ca7c2bfe3d30caf,6182a444749ca64bbc7911085c779ec41d2ce409ac5f746efdbb9c9521f7fba9,3dfc158772b993ad01b3f47aa4faa159a4115b3bcc195a4633ee2cdac055f6c7,6052c2d0aae44ea302ad3218f0658a120bec83e7407b588a02acb266245e5710,48042838ce35881311b6b250ff119abc24f150204515b174aa8b9ea640675384,cb7ee29bdf97d6bba68b8827f5a1ac432eed692acd7770946685ef66f42c183a,d7640b3b8860769e1f7d393209c7d56f6d458c96af16660b71e32720e86d3446
"0","4.91","0","0","0","50000","0","0","0","91.87","17.01","0","15","0","100301","0","0","150","0","31003","0","0","0","0.84","658.1","0","4.51","0","0","5","0","0","0","0","0","0","0","121.9","0.9"
"0","5.73","0","0","0","0","0","0","0","1847.2","22.68","0","115","0","100301","0","0","0","0","31003","0","0","0","1.12","767.7","0","5.27","0","0","6","0","10","0","0","0","0","2","162.5","1.2"
"0","2.85","0","0","0","10000","0","0","0","47.62","5.29","0","20","0","100401","0","0","15","0","31004","0","0","0","0.25","397","0","2.28","0","0","1","0","0","0","0","0","0","0","44.1","0.32"
"0","3.42","0","0","0","20000","0","0","0","57.14","7.93","0","20","0","100401","0","0","30","0","31004","0","0","0","0.37","476.3","0","2.73","0","0","2","0","0","0","0","0","0","0","66.15","0.48"
"0","3.99","0","0","0","30000","0","0","0","66.66","10.58","0","20","0","100401","0","0","100","0","31004","0","0","0","0.5","555.7","0","3.19","0","0","3","0","0","0","0","0","0","0","88.2","0.64"
"0","4.56","0","0","0","40000","0","0","0","76.19","13.22","0","20","0","100401","0","0","120","0","31004","0","0","0","0.62","635.1","0","3.64","0","0","4","0","0","0","0","0","0","0","110.3","0.8"
"0","5.13","0","0","0","50000","0","0","0","85.71","15.87","0","20","0","100401","0","0","150","0","31004","0","0","0","0.75","714.5","0","4.1","0","0","5","0","0","0","0","0","0","0","132.3","0.96"
"0","71.99","0","0","0","0","0","0","0","1205","21.16","0","20","0","100401","0","0","0","0","31004","0","0","0","1","833.5","0","4.79","0","0","6","0","10","0","10","0","0","0","176.4","1.28"
"0","3.19","0","0","0","10000","0","0","0","43.52","4.84","0","10","0","100501","0","0","15","0","31005","0","0","0","0.32","423","0","2.85","0","0","1","0","0","0","0","0","0","0","47","0.35"
"0","3.83","0","0","0","20000","0","0","0","52.22","7.26","0","10","0","100501","0","0","30","0","31005","0","0","0","0.48","507.6","0","3.42","0","0","2","0","0","0","0","0","0","0","70.5","0.53"
"0","4.47","0","0","0","30000","0","0","0","60.93","9.68","0","10","0","100501","0","0","100","0","31005","0","0","0","0.64","592.2","0","3.99","0","0","3","0","0","0","0","0","0","0","94","0.7"
"0","5.1","0","0","0","40000","0","0","0","69.63","12.1","0","10","0","100501","0","0","120","0","31005","0","0","0","0.8","676.8","0","4.56","0","0","4","0","0","0","0","0","0","0","117.5","0.88"
"0","5.74","0","0","0","50000","0","0","0","78.34","14.52","0","10","0","100501","0","0","150","0","31005","0","0","0","0.96","761.4","0","5.13","0","0","5","0","0","0","0","0","0","0","141","1.05"
"0","36.7","0","0","0","0","0","0","0","691.4","19.36","0","10","0","100501","0","0","0","0","31005","0","0","0","1.28","3388.3","0","35.99","0","0","6","0","10","0","0","0","0","0","188","1.4"
"0","2.28","0","0","0","10000","5.04","0","0","0","0","0","0","0","100601","0","0","15","0","31006","45.34","0","0","0.29","382.7","0","2.62","0","0","1","0","0","0","0","0","0","0","42.52","0.25"
"0","2.73","0","0","0","20000","7.56","0","0","0","0","0","0","0","100601","0","0","30","0","31006","54.4","0","0","0.43","459.2","0","3.14","0","0","2","0","0","0","0","0","0","0","63.78","0.37"
"0","3.19","0","0","0","30000","10.08","0","0","0","0","0","0","0","100601","0","0","100","0","31006","63.47","0","0","0.58","535.8","0","3.66","0","0","3","0","0","0","0","0","0","0","85.04","0.5"
"0","3.64","0","0","0","40000","12.6","0","0","0","0","0","0","0","100601","0","0","120","0","31006","72.54","0","0","0.72","612.3","0","4.19","0","0","4","0","0","0","0","0","0","0","106.3","0.62"
"0","4.1","0","0","0","50000","15.12","0","0","0","0","0","0","0","100601","0","0","150","0","31006","81.61","0","0","0.87","688.8","0","4.71","0","0","5","0","0","0","0","0","0","0","127.6","0.75"
"0","4.79","0","0","0","0","20.16","0","0","0","0","0","0","0","100601","0","0","0","65","31006","1685.3","0","0","1.16","803.6","0","5.5","0","0","6","0","10","0","0","0","0","0","170.1","1"
"0","3.53","0","0","0","10000","0","0","0","33.84","3.76","0","5","0","100701","0","0","15","0","31007","0","0","0","0.25","506.6","0","2.28","0","0","1","0","0","0","0","0","0","0","56.28","0.39"
"0","4.23","0","0","0","20000","0","0","0","40.6","5.64","0","5","0","100701","0","0","30","0","31007","0","0","0","0.37","607.9","0","2.73","0","0","2","0","0","0","0","0","0","0","84.42","0.58"
"0","4.94","0","0","0","30000","0","0","0","47.37","7.52","0","5","0","100701","0","0","100","0","31007","0","0","0","0.5","709.2","0","3.19","0","0","3","0","0","0","0","0","0","0","112.6","0.78"
"0","5.64","0","0","0","40000","0","0","0","54.14","9.4","0","5","0","100701","0","0","120","0","31007","0","0","0","0.62","810.5","0","3.64","0","0","4","0","0","0","0","0","0","0","140.7","0.97"
"0","6.35","0","0","0","50000","0","0","0","60.91","11.28","0","5","0","100701","0","0","150","0","31007","0","0","0","0.75","911.8","0","4.1","0","0","5","0","0","0","0","0","0","0","168.9","1.17"
"0","122.5","0","0","0","0","0","0","0","71.06","15.04","0","5","0","100701","0","0","0","0","31007","0","0","0","1","3563.7","0","4.79","0","0","6","0","0","0","39","0","0","0","225.2","1.56"
"0","2.51","0","0","0","10000","4.47","0","0","0","0","0","0","0","100801","0","0","15","0","31008","40.22","0","0","0.22","339.5","0","1.94","0","0","1","0","0","0","0","0","0","0","37.72","0.28"
"0","3.01","0","0","0","20000","6.7","0","0","0","0","0","0","0","100801","0","0","30","0","31008","48.26","0","0","0.33","407.4","0","2.32","0","0","2","0","0","0","0","0","0","0","56.58","0.42"
"0","3.51","0","0","0","30000","8.94","0","0","0","0","0","0","0","100801","0","0","100","0","31008","56.3","0","0","0.44","475.3","0","2.71","0","0","3","0","0","0","0","0","0","0","75.44","0.56"
"0","4.01","0","0","0","40000","11.17","0","0","0","0","0","0","0","100801","0","0","120","0","31008","64.35","0","0","0.55","543.2","0","3.1","0","0","4","0","0","0","0","0","0","0","94.3","0.7"
"0","4.51","0","0","0","50000","13.41","0","0","0","0","0","0","0","100801","0","0","150","0","31008","72.39","0","0","0.66","611.1","0","3.49","0","0","5","0","0","0","0","0","0","0","113.2","0.84"
"0","5.27","0","0","0","0","17.88","0","0","0","0","1","0","0","100801","0","0","0","75","31008","2394.5","0","0","0.88","712.9","0","4.07","0","0","6","0","10","0","0","0","0","0","150.9","1.12"
"0","2.28","0","0","0","10000","6.01","0","0","0","0","0","0","0","100901","0","0","15","0","31009","54.11","0","0","0.24","323.8","0","2.16","0","0","1","0","0","0","0","0","0","0","35.97","0.25"
"0","2.73","0","0","0","20000","9.01","0","0","0","0","0","0","0","100901","0","0","30","0","31009","64.93","0","0","0.36","388.6","0","2.59","0","0","2","0","0","0","0","0","0","0","53.95","0.37"
"0","3.19","0","0","0","30000","12.02","0","0","0","0","0","0","0","100901","0","0","100","0","31009","75.75","0","0","0.48","453.3","0","3.02","0","0","3","0","0","0","0","0","0","0","71.94","0.5"
"0","3.64","0","0","0","40000","15.02","0","0","0","0","0","0","0","100901","0","0","120","0","31009","86.57","0","0","0.6","518.1","0","3.45","0","0","4","0","0","0","0","0","0","0","89.92","0.62"
"0","4.1","0","0","0","50000","18.03","0","0","0","0","0","0","0","100901","0","0","150","0","31009","97.39","0","0","0.72","582.8","0","3.88","0","0","5","0","0","0","0","0","0","0","108","0.75"
"0","4.79","0","0","0","0","24.04","0","0","0","0","0","0","0","100901","0","0","0","150","31009","3353.7","0","0","0.96","680","0","4.54","0","0","6","0","10","0","0","0","0","0","143.9","1"
"0","2.51","0","0","0","10000","4.47","0","0","0","0","0","0","0","101001","0","0","15","0","31010","40.22","0","0","0.22","339.5","0","1.94","0","0","1","0","0","0","0","0","0","0","37.72","0.28"
"0","3.01","0","0","0","20000","6.7","0","0","0","0","0","0","0","101001","0","0","30","0","31010","48.26","0","0","0.33","407.4","0","2.32","0","0","2","0","0","0","0","0","0","0","56.58","0.42"
"0","3.51","0","0","0","30000","8.94","0","0","0","0","0","0","0","101001","0","0","100","0","31010","56.3","0","0","0.44","475.3","0","2.71","0","0","3","0","0","0","0","0","0","0","75.44","0.56"
"0","4.01","0","0","0","40000","11.17","0","0","0","0","0","0","0","101001","0","0","120","0","31010","64.35","0","0","0.55","543.2","0","3.1","0","0","4","0","0","0","0","0","0","0","94.3","0.7"
"0","4.51","0","0","0","50000","13.41","0","0","0","0","0","0","0","101001","0","0","150","0","31010","72.39","0","0","0.66","611.1","0","3.49","0","0","5","0","0","0","0","0","0","0","113.2","0.84"
"0","35.27","0","0","0","0","17.88","0","0","0","0","0","0","0","101001","0","30","0","0","31010","544.5","0","0","0.88","712.9","0","4.07","0","0","6","0","0","0","0","0","0","0","150.9","1.12"
"0","2.28","0","0","0","10000","0","0","0","46.59","5.18","0","10","0","101101","0","0","15","0","31011","0","0","0","0.2","287.2","0","1.82","0","0","1","0","0","0","0","0","0","0","31.91","0.25"
"0","2.73","0","0","0","20000","0","0","0","55.9","7.77","0","10","0","101101","0","0","30","0","31011","0","0","0","0.3","344.7","0","2.18","0","0","2","0","0","0","0","0","0","0","47.86","0.37"
"0","3.19","0","0","0","30000","0","0","0","65.22","10.36","0","10","0","101101","0","0","100","0","31011","0","0","0","0.4","402.1","0","2.54","0","0","3","0","0","0","0","0","0","0","63.82","0.5"
"0","3.64","0","0","0","40000","0","0","0","74.54","12.95","0","10","0","101101","0","0","120","0","31011","0","0","0","0.5","459.6","0","2.91","0","0","4","0","0","0","0","0","0","0","79.77","0.62"
"0","4.1","0","0","0","50000","0","0","0","83.86","15.54","0","10","0","101101","0","0","150","0","31011","0","0","0","0.6","517","0","3.27","0","0","5","0","0","0","0","0","0","0","95.73","0.75"
"0","4.79","0","0","0","0","0","0","0","1837.9","20.72","0","110","0","101101","0","0","0","0","31011","0","0","0","0.8","603.1","0","3.82","0","0","6","0","10","0","0","0","0","2","127.7","1"
"0","2.51","0","0","0","10000","5.11","0","0","0","0","0","0","0","101201","0","0","15","0","31012","46.03","0","0","0.19","296","0","1.71","0","0","1","0","0","0","0","0","0","0","32.89","0.28"
"0","3.01","0","0","0","20000","7.66","0","0","0","0","0","0","0","101201","0","0","30","0","31012","55.23","0","0","0.28","355.2","0","2.05","0","0","2","0","0","0","0","0","0","0","49.33","0.42"
"0","3.51","0","0","0","30000","10.22","0","0","0","0","0","0","0","101201","0","0","100","0","31012","64.44","0","0","0.38","414.4","0","2.39","0","0","3","0","0","0","0","0","0","0","65.78","0.56"
"0","4.01","0","0","0","40000","12.77","0","0","0","0","0","0","0","101201","0","0","120","0","31012","73.64","0","0","0.47","473.6","0","2.73","0","0","4","0","0","0","0","0","0","0","82.22","0.7"
"0","4.51","0","0","0","50000","15.33","0","0","0","0","0","0","0","101201","0","0","150","0","31012","82.85","0","0","0.57","532.8","0","3.07","0","0","5","0","0","0","0","0","0","0","98.67","0.84"
"0","5.27","0","0","0","0","20.44","0","0","0","0","0","0","0","101201","0","0","0","90","31012","1836.7","0","0","0.76","621.5","0","3.59","0","0","6","0","5","0","0","0","0","2","131.6","1.12"
"0","2.16","0","0","0","10000","5.03","0","0","0","0","0","0","0","101301","0","0","15","0","31013","45.23","0","0","0.23","290.5","0","2.05","0","0","1","0","0","0","0","0","0","0","32.28","0.24"
"0","2.59","0","0","0","20000","7.55","0","0","0","0","0","0","0","101301","0","0","30","0","31013","54.28","0","0","0.35","348.6","0","2.46","0","0","2","0","0","0","0","0","0","0","48.42","0.36"
"0","3.02","0","0","0","30000","10.06","0","0","0","0","0","0","0","101301","0","0","100","0","31013","63.32","0","0","0.46","406.7","0","2.87","0","0","3","0","0","0","0","0","0","0","64.56","0.48"
"0","3.46","0","0","0","40000","12.58","0","0","0","0","0","0","0","101301","0","0","120","0","31013","72.37","0","0","0.58","464.8","0","3.28","0","0","4","0","0","0","0","0","0","0","80.7","0.6"
"0","3.89","0","0","0","50000","15.09","0","0","0","0","0","0","0","101301","0","0","150","0","31013","81.41","0","0","0.69","522.9","0","3.69","0","0","5","0","0","0","0","0","0","0","96.84","0.72"
"0","4.54","0","0","0","0","20.12","0","0","0","0","0","0","0","101301","0","0","0","90","31013","1610","0","0","0.92","610.1","0","4.31","0","0","6","0","10","0","0","0","0","2","129.2","0.96"
"0","2.51","0","0","0","10000","4.18","0","0","0","0","0","0","0","101401","0","0","15","0","31014","37.59","0","0","0.25","333.2","0","2.28","0","0","1","0","0","0","0","0","0","0","37.03","0.28"
"0","3.01","0","0","0","20000","6.27","0","0","0","0","0","0","0","101401","0","0","30","0","31014","45.11","0","0","0.38","399.8","0","2.74","0","0","2","0","0","0","0","0","0","0","55.55","0.42"
"0","3.51","0","0","0","30000","8.36","0","0","0","0","0","0","0","101401","0","0","100","0","31014","52.63","0","0","0.5","466.5","0","3.19","0","0","3","0","0","0","0","0","0","0","74.06","0.56"
"0","4.02","0","0","0","40000","10.45","0","0","0","0","0","0","0","101401","0","0","120","0","31014","60.14","0","0","0.63","533.1","0","3.65","0","0","4","0","0","0","0","0","0","0","92.58","0.7"
"0","4.52","0","0","0","50000","12.54","0","0","0","0","0","0","0","101401","0","0","150","0","31014","67.66","0","0","0.75","599.8","0","4.1","0","0","5","0","0","0","0","0","0","0","111.1","0.84"
"0","88.27","0","0","0","0","16.72","0","0","0","0","0","0","0","101401","0","0","0","0","31014","2389","0","0","1","699.7","0","87.79","0","0","6","0","0","0","0","0","0","0","148.2","1.12"
"0","2.39","0","0","0","10000","4.54","0","0","0","0","0","0","0","101501","0","0","15","0","31015","40.9","0","0","0.22","324.7","0","1.94","0","0","1","0","0","0","0","0","0","0","36.08","0.27"
"0","2.87","0","0","0","20000","6.81","0","0","0","0","0","0","0","101501","0","0","30","0","31015","49.08","0","0","0.33","389.6","0","2.33","0","0","2","0","0","0","0","0","0","0","54.12","0.41"
"0","3.35","0","0","0","30000","9.08","0","0","0","0","0","0","0","101501","0","0","100","0","31015","57.26","0","0","0.44","454.6","0","2.72","0","0","3","0","0","0","0","0","0","0","72.16","0.54"
"0","3.82","0","0","0","40000","11.35","0","0","0","0","0","0","0","101501","0","0","120","0","31015","65.44","0","0","0.55","519.5","0","3.1","0","0","4","0","0","0","0","0","0","0","90.2","0.68"
"0","4.3","0","0","0","50000","13.62","0","0","0","0","0","0","0","101501","0","0","150","0","31015","73.62","0","0","0.66","584.5","0","3.49","0","0","5","0","0","0","0","0","0","0","108.3","0.81"
"0","5.02","0","0","0","0","18.16","0","0","0","0","0","0","0","101501","0","0","0","0","31015","1965.9","0","0","0.88","681.9","0","4.07","0","0","6","0","10","0","0","0","0","0","144.4","1.08"
"0","2.28","0","0","0","10000","0","0","0","44.32","4.92","0","15","0","101601","0","0","15","0","31016","0","0","0","0.22","304.7","0","1.94","0","0","1","0","0","0","0","0","0","0","33.85","0.25"
"0","2.73","0","0","0","20000","0","0","0","53.18","7.38","0","15","0","101601","0","0","30","0","31016","0","0","0","0.33","365.6","0","2.32","0","0","2","0","0","0","0","0","0","0","50.77","0.37"
"0","3.19","0","0","0","30000","0","0","0","62.04","9.84","0","15","0","101601","0","0","100","0","31016","0","0","0","0.44","426.5","0","2.71","0","0","3","0","0","0","0","0","0","0","67.7","0.5"
"0","3.64","0","0","0","40000","0","0","0","70.91","12.3","0","15","0","101601","0","0","120","0","31016","0","0","0","0.55","487.4","0","3.1","0","0","4","0","0","0","0","0","0","0","84.62","0.62"
"0","4.1","0","0","0","50000","0","0","0","79.77","14.76","0","15","0","101601","0","0","150","0","31016","0","0","0","0.66","548.4","0","3.49","0","0","5","0","0","0","0","0","0","0","101.6","0.75"
"0","4.79","0","0","0","0","0","0","0","1973.1","19.68","0","15","0","101601","0","0","0","0","31016","0","0","0","0.88","639.7","0","4.07","0","0","6","0","10","0","0","0","0","0","135.4","1"
"0","2.96","0","0","0","10000","0","0","0","54.34","6.04","0","15","0","101701","0","0","15","0","31017","0","0","0","0.22","344.7","0","1.94","0","0","1","0","0","0","0","0","0","0","38.29","0.33"
"0","3.55","0","0","0","20000","0","0","0","65.2","9.06","0","15","0","101701","0","0","30","0","31017","0","0","0","0.33","413.6","0","2.32","0","0","2","0","0","0","0","0","0","0","57.43","0.49"
"0","4.14","0","0","0","30000","0","0","0","76.07","12.08","0","15","0","101701","0","0","100","0","31017","0","0","0","0.44","482.5","0","2.71","0","0","3","0","0","0","0","0","0","0","76.58","0.66"
"0","4.73","0","0","0","40000","0","0","0","86.94","15.1","0","15","0","101701","0","0","120","0","31017","0","0","0","0.55","551.4","0","3.1","0","0","4","0","0","0","0","0","0","0","95.72","0.82"
"0","5.32","0","0","0","50000","0","0","0","97.81","18.12","0","15","0","101701","0","0","150","0","31017","0","0","0","0.66","620.4","0","3.49","0","0","5","0","0","0","0","0","0","0","114.9","0.99"
"0","6.22","0","0","0","0","0","0","0","1944.2","24.16","0","15","0","101701","0","0","0","0","31017","0","0","0","0.88","723.7","0","4.07","0","0","6","0","10","0","0","0","0","2","153.2","1.32"
"0","2.28","0","0","0","10000","4.68","0","0","0","0","0","0","0","101801","0","0","15","0","31018","42.15","0","0","0.27","313.3","0","2.39","0","0","1","0","0","0","0","0","0","0","34.81","0.25"
"0","2.73","0","0","0","20000","7.02","0","0","0","0","0","0","0","101801","0","0","30","0","31018","50.58","0","0","0.4","376","0","2.86","0","0","2","0","0","0","0","0","0","0","52.21","0.37"
"0","3.19","0","0","0","30000","9.36","0","0","0","0","0","0","0","101801","0","0","100","0","31018","59.01","0","0","0.54","438.6","0","3.34","0","0","3","0","0","0","0","0","0","0","69.62","0.5"
"0","3.64","0","0","0","40000","11.7","0","0","0","0","0","0","0","101801","0","0","120","0","31018","67.44","0","0","0.67","501.3","0","3.82","0","0","4","0","0","0","0","0","0","0","87.02","0.62"
"0","4.1","0","0","0","50000","14.04","0","0","0","0","0","0","0","101801","0","0","150","0","31018","75.87","0","0","0.81","564","0","4.3","0","0","5","0","0","0","0","0","0","0","104.5","0.75"
"0","26.79","0","0","0","0","18.72","0","0","0","0","0","0","0","101801","0","0","0","0","31018","548.6","0","0","1.08","827.9","0","29.02","0","0","6","0","2","0","0","0","0","0","139.3","1"
