0b6776327fcaa2f677445a1042181d7d263645b3a640dd701456481a24f97b5f,ba4926d6470044bcb4e9858aad2e52a87c201ec2de550247eb4b4dea44edd8fa,81fcd36cc8973dc2330b2334ff09ef0a90e9b158b18cdb35071f9cb6a5f16391,eddb4e5206f6257f3c3d6964f4bf59e3e687d6eb359ebab8c0e6701b675388f1,20af4f4198851dbd17535fd10a4704eb328869f1f3851290a2223e16b1bd39af,cbb8c5d852b621eee60dd4cb4364f34701e087294721b6b11c1290ace7df07cd,b3222a2a064e1007dd2cc66224bc538d5f5d97d28dad387690d99a5933e12506,d2e3c5ca4094bd563bccb7d50be806591c831e3ffdb2312292b0d7ba08a7e56f,10c0a7a21facf314a45c7fe544ede99d2a6ce268b937b391522c5d69ec90cd86,50ccfaa6839e1c60ac7e4c03e98d9c2084bbe5a08161759376fee7b7bab9521e,dabb67fc30de774a17812fbcbe7e4c6da01627c763cd54a55e5438a563d2198b,0fb14a321e86b7d68be9a2dcbb19b8976f95f3aadf81e94956678c629d92870a,b2a25d94c84e6e0c3ce9bd8bb04688a6cde3eeac29f0019e2c1df1045df87e1c,a4e06641249319300a3a05a158b46f99f7d5b6ff5b18bada1a372e1f85932d86,4f20b88fc6640cfdd6256b8c396966e678280d8d5315e640ef8018b53389b024,e11c2587c23e683b856f68a886795e451fd456c8d4e18ceb99c314192a08ed97,9a53fbbbaa0d23aec4d6bdf69aad96a3942ada297c217905be38eb3c203cd5e0,49ed9d40568ff724dffaab822f45782301479fc4965cd7e19278c8ede757f716,4e167b06bd3f8c89ac9dbbc50f7e56a2f0af53720cb21457e8b4db0e2a124091,8c8e70adeeebd175db2002b2f1f14221ee7e7717dce85c8654cd7d016abb552e,6d017fd5d6a450edc05a432bc95b4b07205e3100793ad71730f22d1995f704e9,9b9734065c5e68cdd92fd2bcbc808698335f7f1df91eccf3b555f78fec4d5c34,e44cdfe214c9cd3ec82cd55539fcfbbd2cef99bc7db09931863a3c3a65ce594b,2625d0d7d99a372e57553a82b25f8902b566fe4bb7f954674058239e93767dd7,955ec0f6e57cce5856f71abd7e5b978d40a845f6f008390f00b80e8c98958bcf,57b2bec7a3644bb2eb12050113c3b5bc19670ae2a0c6e9bf94e7819d3f58f702,5645f1b77e1bd98e8d3e936051b32066cce5ef1d81465cb93a0377babb0d1733,cc50760462ce8c4696a5dffb2ea28162db8c661692ee850b02eda00420edb190,2f0a734374b6c2d20e07c1fa0ef60619625e3fff3a09a658a56c8f4052caf5ec,5ef42abdebfb7f88a6bf2d6342304e343c595d33c0ff041d647664858124ae44,8f1f4cf3a3ea54aa040cb323b71db2f9482189fe6ebbf36af7b5422d817d2750,535ef0751d21f865faacfd9c46c4cfb3d944e25d10acaf28d0d2ca51d4084351,5ea2b82b62f9f8b137802cb783b9e98bd43ef5b5a6d7748d6685d91df707c96b,d0494bd3c723724b7599e39c30deb9db4c25e3b135109f98b8294b65501897f2,1ecbc8882a4c111348e7affa7a09715a23dc59b731c766d33f187d64457918de,66031b58d9678994ff024fbd633167accea3803bbe949e141506e51551f72f62,f0e9df4268bc29c4989824d9fb0af8308266093c322677fc9505720c556a4eb0,977377ee84eb5a42af57fe97cea05454361422b1f005b2b760f6b515596c47c8,71d99642e8b36dd550d6c71eba6f25905e1f29af8f62bdfe9bf978aa9ccac5df,c711768f6264ca6f47e1dfda577c31dd751a2de9600b00df25bbdb7a662d836c,ba1ecb2d7a5877aca2cb9eb8b6b5a8e24c5a4408b0a06024b8c7a190b8f69d59
"0","30","61001004","1","0","375","0","0","20001","620130017","0","0","0","600000020","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110201","36","0","0","0","620060017","1","620090017","0","0","18","0","0","0","20001"
"0","30","61001004","1","0","381","0","0","21001","620130018","0","0","0","600000021","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110211","36","0","0","0","620060018","1","620090018","0","0","18","0","0","0","21001"
"0","30","61001004","1","0","386","0","0","22001","620130019","0","0","0","600000022","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110221","36","0","0","0","620060019","1","620090019","0","0","18","0","0","0","22001"
"0","30","61001004","1","0","390","0","0","23001","620130020","0","0","0","600000023","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110231","36","0","0","0","620060020","1","620090020","0","0","18","0","0","0","23001"
"0","30","61001004","1","0","396","0","0","24001","620130021","0","0","0","600000024","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110241","36","0","0","0","620060021","1","620090021","0","0","18","0","0","0","24001"
"0","30","61001004","1","0","401","0","0","25001","620130022","0","0","0","600000025","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110251","36","0","0","0","620060022","1","620090022","0","0","18","0","0","0","25001"
"0","30","61001004","1","0","405","0","0","26001","620130023","0","0","0","600000026","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110261","36","0","0","0","620060023","1","620090023","0","0","18","0","0","0","26001"
"0","30","61001004","1","0","411","0","0","27001","620130024","0","0","0","600000027","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110271","36","0","0","0","620060024","1","620090024","0","0","18","0","0","0","27001"
"0","30","61001004","1","0","417","0","0","28001","620130025","0","0","0","600000028","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110281","36","0","0","0","620060025","1","620090025","0","0","18","0","0","0","28001"
"0","30","61001004","1","0","422","0","0","29001","620130026","0","0","0","600000029","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110291","36","0","0","0","620060026","1","620090026","0","0","18","0","0","0","29001"
"0","30","61001004","1","0","427","0","0","30001","620130027","0","0","0","600000030","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110301","36","0","0","0","620060027","1","620090027","0","0","18","0","0","0","30001"
"0","30","61001004","1","0","433","0","0","31001","620130028","0","0","0","600000031","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110311","36","0","0","0","620060028","1","620090028","0","0","18","0","0","0","31001"
"0","30","61001004","1","0","442","0","0","32001","620130029","0","0","0","600000032","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110321","36","0","0","0","620060029","1","620090029","0","0","18","0","0","0","32001"
"0","30","61001004","1","0","455","0","0","33001","620130030","0","0","0","600000033","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110331","36","0","0","0","620060030","1","620090030","0","0","18","0","0","0","33001"
"0","30","61001004","1","0","460","0","0","34001","620130031","0","0","0","600000034","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110341","36","0","0","0","620060031","1","620090031","0","0","18","0","0","0","34001"
"0","30","61001004","1","0","464","0","0","35001","620130032","0","0","0","600000035","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110351","36","0","0","0","620060032","1","620090032","0","0","18","0","0","0","35001"
"0","30","61001004","1","0","476","0","0","36001","620130033","0","0","0","600000036","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110361","36","0","0","0","620060033","1","620090033","0","0","18","0","0","0","36001"
"0","30","61001004","1","0","482","0","0","37001","620130034","0","0","0","600000037","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110371","36","0","0","0","620060034","1","620090034","0","0","18","0","0","0","37001"
"0","30","61001004","1","0","492","0","0","38001","620130035","0","0","0","600000038","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110381","36","0","0","0","620060035","1","620090035","0","0","18","0","0","0","38001"
"0","30","61001004","1","0","500","0","0","39001","620130036","0","0","0","600000039","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110391","36","0","0","0","620060036","1","620090036","0","0","18","0","0","0","39001"
"0","30","61001004","1","0","514","0","0","40001","620130037","0","0","0","600000040","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110401","36","0","0","0","620060037","1","620090037","0","0","18","0","0","0","40001"
"0","30","61001004","1","0","518","0","0","41001","620130038","0","0","0","600000041","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110411","36","0","0","0","620060038","1","620090038","0","0","18","0","0","0","41001"
"0","30","61001004","1","0","523","0","0","42001","620130039","0","0","0","600000042","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110421","36","0","0","0","620060039","1","620090039","0","0","18","0","0","0","42001"
"0","30","61001004","1","0","538","0","0","43001","620130040","0","0","0","600000043","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110431","36","0","0","0","620060040","1","620090040","0","0","18","0","0","0","43001"
"0","30","61001004","1","0","551","0","0","44001","620130041","0","0","0","600000044","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110441","36","0","0","0","620060041","1","620090041","0","0","18","0","0","0","44001"
"0","30","61001004","1","0","565","0","0","45001","620130042","0","0","0","600000045","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110451","36","0","0","0","620060042","1","620090042","0","0","18","0","0","0","45001"
"0","30","61001004","1","0","574","0","0","46001","620130043","0","0","0","600000046","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110461","36","0","0","0","620060043","1","620090043","0","0","18","0","0","0","46001"
"0","30","61001004","1","0","577","0","0","47001","620130044","0","0","0","600000047","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110471","36","0","0","0","620060044","1","620090044","0","0","18","0","0","0","47001"
"0","30","61001004","1","0","587","0","0","48001","620130045","0","0","0","600000048","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110481","36","0","0","0","620060045","1","620090045","0","0","18","0","0","0","48001"
"0","30","61001004","1","0","598","0","0","49001","620130046","0","0","0","600000049","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110491","36","0","0","0","620060046","1","620090046","0","0","18","0","0","0","49001"
"0","30","61001004","1","0","614","0","0","50001","620130047","0","0","0","600000050","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110501","36","0","0","0","620060047","1","620090047","0","0","18","0","0","0","50001"
"0","30","61001004","1","0","621","0","0","51001","620130048","0","0","0","600000051","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110511","36","0","0","0","620060048","1","620090048","0","0","18","0","0","0","51001"
"0","30","61001004","1","0","629","0","0","52001","620130049","0","0","0","600000052","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110521","36","0","0","0","620060049","1","620090049","0","0","18","0","0","0","52001"
"0","30","61001004","1","0","640","0","0","53001","620130050","0","0","0","600000053","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110531","36","0","0","0","620060050","1","620090050","0","0","18","0","0","0","53001"
"0","30","61001004","1","0","647","0","0","54001","620130051","0","0","0","600000054","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110541","36","0","0","0","620060051","1","620090051","0","0","18","0","0","0","54001"
"0","30","61001004","1","0","652","0","0","55001","620130052","0","0","0","600000055","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110551","36","0","0","0","620060052","1","620090052","0","0","18","0","0","0","55001"
"0","30","61001004","1","0","659","0","0","56001","620130053","0","0","0","600000056","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110561","36","0","0","0","620060053","1","620090053","0","0","18","0","0","0","56001"
"0","30","61001004","1","0","662","0","0","57001","620130054","0","0","0","600000057","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110571","36","0","0","0","620060054","1","620090054","0","0","18","0","0","0","57001"
"0","30","61001004","1","0","667","0","0","58001","620130055","0","0","0","600000058","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110581","36","0","0","0","620060055","1","620090055","0","0","18","0","0","0","58001"
"0","30","61001004","1","0","679","0","0","59001","620130056","0","0","0","600000059","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110591","36","0","0","0","620060056","1","620090056","0","0","18","0","0","0","59001"
"0","30","61001004","1","0","683","0","0","60001","620130057","0","0","0","600000060","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110601","36","0","0","0","620060057","1","620090057","0","0","18","0","0","0","60001"
"0","30","61001004","1","0","692","0","0","61001","620130058","0","0","0","600000061","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110611","36","0","0","0","620060058","1","620090058","0","0","18","0","0","0","61001"
"0","30","61001004","1","0","698","0","0","62001","620130059","0","0","0","600000062","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110621","36","0","0","0","620060059","1","620090059","0","0","18","0","0","0","62001"
"0","30","61001004","1","0","703","0","0","63001","620130060","0","0","0","600000063","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110631","36","0","0","0","620060060","1","620090060","0","0","18","0","0","0","63001"
"0","30","61001004","1","0","713","0","0","64001","620130061","0","0","0","600000064","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110641","36","0","0","0","620060061","1","620090061","0","0","18","0","0","0","64001"
"0","30","61001004","1","0","722","0","0","65001","620130062","0","0","0","600000065","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110651","36","0","0","0","620060062","1","620090062","0","0","18","0","0","0","65001"
"0","30","61001004","1","0","733","0","0","66001","620130063","0","0","0","600000066","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110661","36","0","0","0","620060063","1","620090063","0","0","18","0","0","0","66001"
"0","30","61001004","1","0","741","0","0","67001","620130064","0","0","0","600000067","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110671","36","0","0","0","620060064","1","620090064","0","0","18","0","0","0","67001"
"0","30","61001004","1","0","750","0","0","68001","620130065","0","0","0","600000068","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110681","36","0","0","0","620060065","1","620090065","0","0","18","0","0","0","68001"
"0","30","61001004","1","0","762","0","0","69001","620130066","0","0","0","600000069","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110691","36","0","0","0","620060066","1","620090066","0","0","18","0","0","0","69001"
"0","30","61001004","1","0","258","0","0","3001","620110001","0","0","0","600000074","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110031","36","0","0","0","620090101","1","620300001","0","0","18","0","0","0","3001"
"0","30","61001004","1","0","258","0","0","4001","620110001","0","0","0","600000075","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110041","36","0","0","0","620090101","1","620300001","0","0","18","0","0","0","4001"
"0","30","61001004","1","0","268","0","0","5001","620110002","0","0","0","600000076","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110051","36","0","0","0","620090102","1","620300002","0","0","18","0","0","0","5001"
"0","30","61001004","1","0","273","0","0","6001","620110003","0","0","0","600000077","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110061","36","0","0","0","620090103","1","620300003","0","0","18","0","0","0","6001"
"0","30","61001004","1","0","281","0","0","7001","620110004","0","0","0","600000078","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110071","36","0","0","0","620090104","1","620300004","0","0","18","0","0","0","7001"
"0","30","61001004","1","0","288","0","0","8001","620110005","0","0","0","600000079","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110081","36","0","0","0","620090105","1","620300005","0","0","18","0","0","0","8001"
"0","30","61001004","1","0","298","0","0","9001","620110006","0","0","0","600000080","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110091","36","0","0","0","620090106","1","620300006","0","0","18","0","0","0","9001"
"0","30","61001004","1","0","309","0","0","10001","620110007","0","0","0","600000081","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110101","36","0","0","0","620090107","1","620300007","0","0","18","0","0","0","10001"
"0","30","61001004","1","0","313","0","0","11001","620110008","0","0","0","600000082","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110111","36","0","0","0","620090108","1","620300008","0","0","18","0","0","0","11001"
"0","30","61001004","1","0","321","0","0","12001","620110009","0","0","0","600000083","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110121","36","0","0","0","620090109","1","620300009","0","0","18","0","0","0","12001"
"0","30","61001004","1","0","326","0","0","13001","620110010","0","0","0","600000084","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110131","36","0","0","0","620090110","1","620300010","0","0","18","0","0","0","13001"
"0","30","61001004","1","0","336","0","0","14001","620110011","0","0","0","600000085","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110141","36","0","0","0","620090111","1","620300011","0","0","18","0","0","0","14001"
"0","30","61001004","1","0","341","0","0","15001","620110012","0","0","0","600000086","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110151","36","0","0","0","620090112","1","620300012","0","0","18","0","0","0","15001"
"0","30","61001004","1","0","351","0","0","16001","620110013","0","0","0","600000087","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110161","36","0","0","0","620090113","1","620300013","0","0","18","0","0","0","16001"
"0","30","61001004","1","0","356","0","0","17001","620110014","0","0","0","600000088","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110171","36","0","0","0","620090114","1","620300014","0","0","18","0","0","0","17001"
"0","30","61001004","1","0","366","0","0","18001","620110015","0","0","0","600000089","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110181","36","0","0","0","620090115","1","620300015","0","0","18","0","0","0","18001"
"0","30","61001004","1","0","371","0","0","19001","620110016","0","0","0","600000090","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110191","36","0","0","0","620090116","1","620300016","0","0","18","0","0","0","19001"
"0","30","61001004","1","0","375","0","0","20001","620110017","0","0","0","600000091","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110201","36","0","0","0","620090117","1","620300017","0","0","18","0","0","0","20001"
"0","30","61001004","1","0","381","0","0","21001","620110018","0","0","0","600000092","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110211","36","0","0","0","620090118","1","620300018","0","0","18","0","0","0","21001"
"0","30","61001004","1","0","386","0","0","22001","620110019","0","0","0","600000093","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110221","36","0","0","0","620090119","1","620300019","0","0","18","0","0","0","22001"
"0","30","61001004","1","0","390","0","0","23001","620110020","0","0","0","600000094","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110231","36","0","0","0","620090120","1","620300020","0","0","18","0","0","0","23001"
"0","30","61001004","1","0","396","0","0","24001","620110021","0","0","0","600000095","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110241","36","0","0","0","620090121","1","620300021","0","0","18","0","0","0","24001"
"0","30","61001004","1","0","401","0","0","25001","620110022","0","0","0","600000096","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110251","36","0","0","0","620090122","1","620300022","0","0","18","0","0","0","25001"
"0","30","61001004","1","0","405","0","0","26001","620110023","0","0","0","600000097","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110261","36","0","0","0","620090123","1","620300023","0","0","18","0","0","0","26001"
"0","30","61001004","1","0","411","0","0","27001","620110024","0","0","0","600000098","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110271","36","0","0","0","620090124","1","620300024","0","0","18","0","0","0","27001"
"0","30","61001004","1","0","417","0","0","28001","620110025","0","0","0","600000099","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110281","36","0","0","0","620090125","1","620300025","0","0","18","0","0","0","28001"
"0","30","61001004","1","0","422","0","0","29001","620110026","0","0","0","600000100","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110291","36","0","0","0","620090126","1","620300026","0","0","18","0","0","0","29001"
"0","30","61001004","1","0","427","0","0","30001","620110027","0","0","0","600000101","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110301","36","0","0","0","620090127","1","620300027","0","0","18","0","0","0","30001"
"0","30","61001004","1","0","433","0","0","31001","620110028","0","0","0","600000102","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110311","36","0","0","0","620090128","1","620300028","0","0","18","0","0","0","31001"
"0","30","61001004","1","0","442","0","0","32001","620110029","0","0","0","600000103","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110321","36","0","0","0","620090129","1","620300029","0","0","18","0","0","0","32001"
"0","30","61001004","1","0","455","0","0","33001","620110030","0","0","0","600000104","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110331","36","0","0","0","620090130","1","620300030","0","0","18","0","0","0","33001"
"0","30","61001004","1","0","460","0","0","34001","620110031","0","0","0","600000105","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110341","36","0","0","0","620090131","1","620300031","0","0","18","0","0","0","34001"
"0","30","61001004","1","0","464","0","0","35001","620110032","0","0","0","600000106","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110351","36","0","0","0","620090132","1","620300032","0","0","18","0","0","0","35001"
"0","30","61001004","1","0","476","0","0","36001","620110033","0","0","0","600000107","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110361","36","0","0","0","620090133","1","620300033","0","0","18","0","0","0","36001"
"0","30","61001004","1","0","482","0","0","37001","620110034","0","0","0","600000108","1","0","1","1","0","0","61001007","0","0","61001005","0","0","600110371","36","0","0","0","620090134","1","620300034","0","0","18","0","0","0","37001"
