a131aeb097ef0cbdb564b0c8206efab78176c7e293449b24329c6ee3af3cce82,f253cb76431e43bceb7026b27f4ccb6d84ac98f15c1337e032e294cd89602ff7,a29a214933a5344d1613b23288ad4ce92b3ba6c0c24f07c19a5109e201ae05ec,44d9909469d1e4407991bcb529719e6b3326b0ab827dd5c104236081eccb093f,eebdb1879a2fb4f8fdd943cd47d6053adf1f18bab5b22bad75cfeaf45d10ba4f,0abfdebfd4ed38549ba1319d062f6f365ce8b1c603df894f9086df8390bb36b9,a638b5511deefe0cb0d65222c7b821cd3459cf24c6af3ff79434c8baad3b75a0,346fcc66fcd18a488f97fe062580d72a8b2ddf3d1f9725a45a3d24f110682d55,82692e14d8879d1a3007b1765b1772a8f595ae3e05b6a714c048f8ffab4f3083,4f9d5f42eaf44e94c24369a199ae6bf4650cb9bd7b2915638ae55b3f83900ced,d5243eb4f03df02f949db6967dde2a2691b3a7af1a6256776fa42b2cd10293eb,b8c05a0ca746eec561e4b0079bf28ee6a089d26c14f1a3141c37dd97cfd56b30,d29063474614bc1572bcae577aee45e08edfa2cab60760b6488791255f8fb8a8,532ec9bb5304f46a30e70891c44fd9b627a2d42aed951f11544a8ae9ad8fcd4d,99e1c480f1df31df1773fa3dd94119256ed2e67c88496b8e129d204363eafe73,929b1e8abd3e1aef46da8fad8172afb0e28fa7a26291e5e9ab0a5acc2255c54f,6380314d5f2460f0277141be3b0609804b325b38b930bcdf5dca76a6ea33e5d4
"2099/04/01 14:59:59","1","10","0","0","3002","抽 10 次一般轉蛋","2015/04/01 15:00:00","13002001","13002001","0","401","0","301","3","0","0"
"2099/04/01 14:59:59","1","1","0","0","4001","在戰鬥競技場戰鬥 1 次","2015/04/01 15:00:00","14001001","14001001","0","205","0","401","11","0","0"
"2099/04/01 14:59:59","1","1","0","0","4003","在公主競技場戰鬥 1 次","2015/04/01 15:00:00","14003001","14003001","0","205","0","402","12","0","0"
"2025/06/30 23:59:59","1","1","0","0","5004","挑戰 1 次戰隊競賽","2025/06/26 05:00:00","15004001","15004001","0","501","0","107","10","0","0"
"2099/04/01 14:59:59","1","1","0","0","5005","對戰隊成員按「讚」","2015/04/01 15:00:00","15005001","15005001","0","501","0","701","13","0","0"
"2024/06/14 15:59:59","1","1","0","0","6006","強化 1 次角色技能","2015/04/01 15:00:00","16006001","16006001","0","301","0","503","5","0","0"
"2024/06/14 15:59:59","1","1","0","0","6007","使用裝備強化來提升裝備的 1 顆★","2015/04/01 15:00:00","16007001","16007001","0","304","0","506","6","0","0"
"2030/04/01 14:59:59","1","1","0","0","6019","選擇角色技能強化、將裝備的★增加1個的強化、公主騎士強化的其中一項進行1次","2024/06/14 16:00:00","16008001","16008001","0","302","0","503","5","0","0"
"2019/01/30 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","18001001","18001001","0","106","0","0","1","0","0"
"2019/01/30 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","18001002","18001002","0","106","0","0","1","0","0"
"2019/02/14 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","18001003","18001003","0","106","0","0","1","0","0"
"2019/02/14 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","18001004","18001004","0","106","0","0","1","0","0"
"2019/07/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","18001001","18001005","0","106","0","0","1","0","0"
"2019/07/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","18001002","18001006","0","106","0","0","1","0","0"
"2019/07/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","18001003","18001007","0","106","0","0","1","0","0"
"2019/07/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","18001004","18001008","0","106","0","0","1","0","0"
"2019/08/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","18001001","18001009","0","106","0","0","1","0","0"
"2019/08/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","18001002","18001010","0","106","0","0","1","0","0"
"2019/08/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","18001003","18001011","0","106","0","0","1","0","0"
"2019/08/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","18001004","18001012","0","106","0","0","1","0","0"
"2020/01/21 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","18001001","18001013","0","106","0","0","1","0","0"
"2020/01/21 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","18001002","18001014","0","106","0","0","1","0","0"
"2020/02/10 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","18001003","18001015","0","106","0","0","1","0","0"
"2020/02/10 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","18001004","18001016","0","106","0","0","1","0","0"
"2020/06/22 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","18001001","18001017","0","106","0","0","1","0","0"
"2020/06/22 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","18001002","18001018","0","106","0","0","1","0","0"
"2020/07/08 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","18001003","18001019","0","106","0","0","1","0","0"
"2020/07/08 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","18001004","18001020","0","106","0","0","1","0","0"
"2020/08/03 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","18001001","18001021","0","106","0","0","1","0","0"
"2020/08/03 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","18001002","18001022","0","106","0","0","1","0","0"
"2020/08/18 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","18001003","18001023","0","106","0","0","1","0","0"
"2020/08/18 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","18001004","18001024","0","106","0","0","1","0","0"
"2020/10/22 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","18001001","18001025","0","106","0","0","1","0","0"
"2020/10/22 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","18001002","18001026","0","106","0","0","1","0","0"
"2020/11/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","18001003","18001027","0","106","0","0","1","0","0"
"2020/11/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","18001004","18001028","0","106","0","0","1","0","0"
"2021/02/09 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","18001001","18001029","0","106","0","0","1","0","0"
"2021/02/09 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","18001002","18001030","0","106","0","0","1","0","0"
"2021/02/26 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","18001003","18001031","0","106","0","0","1","0","0"
"2021/02/26 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","18001004","18001032","0","106","0","0","1","0","0"
"2021/04/16 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","18001001","18001033","0","106","0","0","1","0","0"
"2021/04/16 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","18001002","18001034","0","106","0","0","1","0","0"
"2021/04/28 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","18001003","18001035","0","106","0","0","1","0","0"
"2021/04/28 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","18001004","18001036","0","106","0","0","1","0","0"
"2021/08/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","18001001","18001037","0","106","0","0","1","0","0"
"2021/08/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","18001002","18001038","0","106","0","0","1","0","0"
"2021/08/24 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","18001003","18001039","0","106","0","0","1","0","0"
"2021/08/24 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","18001004","18001040","0","106","0","0","1","0","0"
"2021/09/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","18001001","18001041","0","106","0","0","1","0","0"
"2021/09/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","18001002","18001042","0","106","0","0","1","0","0"
"2021/09/10 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","18001003","18001043","0","106","0","0","1","0","0"
"2021/09/10 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","18001004","18001044","0","106","0","0","1","0","0"
"2022/02/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","18001001","18001045","0","106","0","0","1","0","0"
"2022/02/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","18001002","18001046","0","106","0","0","1","0","0"
"2022/02/18 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","18001003","18001047","0","106","0","0","1","0","0"
"2022/02/18 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","18001004","18001048","0","106","0","0","1","0","0"
"2022/08/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","18001001","18001049","0","106","0","0","1","0","0"
"2022/08/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","18001002","18001050","0","106","0","0","1","0","0"
"2022/08/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","18001003","18001055","0","106","0","0","1","0","0"
"2022/08/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","18001004","18001056","0","106","0","0","1","0","0"
"2022/09/09 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","18001001","18001057","0","106","0","0","1","0","0"
"2022/09/09 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","18001002","18001058","0","106","0","0","1","0","0"
"2022/09/20 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","18001003","18001059","0","106","0","0","1","0","0"
"2022/09/20 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","18001004","18001060","0","106","0","0","1","0","0"
"2023/01/16 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","18001001","18001061","0","106","0","0","1","0","0"
"2023/01/16 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","18001002","18001062","0","106","0","0","1","0","0"
"2023/02/02 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","18001003","18001063","0","106","0","0","1","0","0"
"2023/02/02 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","18001004","18001064","0","106","0","0","1","0","0"
"2023/04/17 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","18001001","18001065","0","106","0","0","1","0","0"
"2023/04/17 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","18001002","18001066","0","106","0","0","1","0","0"
"2023/04/25 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","18001003","18001071","0","106","0","0","1","0","0"
"2023/04/25 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","18001004","18001072","0","106","0","0","1","0","0"
"2023/08/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","18001001","18001073","0","106","0","0","1","0","0"
"2023/08/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","18001002","18001074","0","106","0","0","1","0","0"
"2023/08/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","18001005","18001075","0","106","0","0","1","0","0"
"2023/08/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","18001006","18001076","0","106","0","0","1","0","0"
"2023/08/26 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","18001003","18001077","0","106","0","0","1","0","0"
"2023/08/26 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","18001004","18001078","0","106","0","0","1","0","0"
"2023/09/16 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","18001001","18001079","0","106","0","0","1","0","0"
"2023/09/16 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","18001002","18001080","0","106","0","0","1","0","0"
"2023/10/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","18001003","18001081","0","106","0","0","1","0","0"
"2023/10/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","18001004","18001082","0","106","0","0","1","0","0"
"2024/02/07 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","18001001","18001083","0","106","0","0","1","0","0"
"2024/02/07 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","18001002","18001084","0","106","0","0","1","0","0"
"2024/02/24 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","18001003","18001085","0","106","0","0","1","0","0"
"2024/02/24 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","18001004","18001086","0","106","0","0","1","0","0"
"2024/05/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","18001001","18001087","0","106","0","0","1","0","0"
"2024/05/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","18001002","18001088","0","106","0","0","1","0","0"
"2024/05/26 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","18001003","18001089","0","106","0","0","1","0","0"
"2024/05/26 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","18001004","18001090","0","106","0","0","1","0","0"
"2024/08/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","18001001","18001091","0","106","0","0","1","0","0"
"2024/08/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","18001002","18001092","0","106","0","0","1","0","0"
"2024/08/30 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","18001003","18001093","0","106","0","0","1","0","0"
"2024/08/30 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","18001004","18001094","0","106","0","0","1","0","0"
"2024/10/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","18001001","18001095","0","106","0","0","1","0","0"
"2024/10/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","18001002","18001096","0","106","0","0","1","0","0"
"2024/10/30 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","18001003","18001097","0","106","0","0","1","0","0"
"2024/10/30 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","18001004","18001098","0","106","0","0","1","0","0"
"2025/02/12 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","18001001","18001099","0","106","0","0","1","0","0"
"2025/02/12 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","18001002","18001100","0","106","0","0","1","0","0"
"2025/03/01 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","18001003","18001101","0","106","0","0","1","0","0"
"2025/03/01 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","18001004","18001102","0","106","0","0","1","0","0"
"2025/05/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","18001001","18001103","0","106","0","0","1","0","0"
"2025/05/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","18001002","18001104","0","106","0","0","1","0","0"
"2025/05/26 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","18001003","18001105","0","106","0","0","1","0","0"
"2025/05/26 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","18001004","18001106","0","106","0","0","1","0","0"
"2030/02/15 04:59:59","1","1","45959","120000","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","18001001","18001107","0","106","0","0","1","0","0"
"2030/02/15 04:59:59","1","1","45959","180000","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","18001002","18001108","0","106","0","0","1","0","0"
"2030/02/15 04:59:59","1","1","45959","50000","8001","在 05:00～隔天早晨 04:59 之間登入遊戲","2025/06/16 05:00:00","18002001","18002001","0","106","0","0","1","0","0"
"2099/04/01 14:59:59","1","1","0","0","8004","購買 1 次瑪那","2015/04/01 15:00:00","18004001","18004001","0","404","0","208","4","0","0"
