7a3e648b9b3defe17b3450bdf130ab673ac2ef08a84af01d97b4bb5ad588c309,10a45b0e11d2a79103c08cf3a2a72bf721268a8ff5ad86a7b87f036b3021c700,3ca1befcea2c14cd9d3bef72868d8e8ba7f5079fce71ac0e0daaac8f4e2f7c4f,5c903117e90406357eef3667c2fdb5f78ea6a29fd8fbae8b4b1d5f6ff463c514,94491e8b3107f3af3cc37f32d47c35d3cc7b0265b1189d44f726aff2d88eb7ad,0399b29a01eb56169d95f707db8a3703acb5305458876654dc74052b41958624,16e86784a7066c8b4d556e7aba6487323c904e128fdfc8ec7c5505336fe3b75a,08368ba3355c3ab000fc9ed7796b5a3b930f784e58d9b89bf02f294dc5af567d,d5ee7ba2b8473c2c9ed1384594b97c96622d215645870c496804fd96e862c864,6a92720998560988dd6b1804512d1288f576bcb9f19313d318e9b92429e5a395
"0","0","9104","460","0","9141","530000","2","25021","0"
"0","0","9105","460","0","9151","530000","2","25021","0"
"0","0","9201","460","0","9211","530000","2","25021","0"
"0","0","9202","460","0","9221","530000","2","25021","0"
"0","0","9203","460","0","9231","530000","2","25021","0"
"0","0","9204","460","0","9241","530000","2","25021","0"
"0","0","9205","460","0","9251","530000","2","25021","0"
"0","0","9301","460","0","9311","530000","2","25021","0"
"0","0","9302","460","0","9321","530000","2","25021","0"
"0","0","9303","460","0","9331","530000","2","25021","0"
"0","0","9304","460","0","9341","530000","2","25021","0"
"0","0","9305","460","0","9351","530000","2","25021","0"
"0","0","9401","460","0","9411","530000","2","25021","0"
"0","0","9402","460","0","9421","530000","2","25021","0"
"0","0","9403","460","0","9431","530000","2","25021","0"
"0","0","9404","460","0","9441","530000","2","25021","0"
"0","0","9405","460","0","9451","530000","2","25021","0"
"0","0","9501","460","0","9511","530000","2","25021","0"
"0","0","9502","460","0","9521","530000","2","25021","0"
"0","0","9503","460","0","9531","530000","2","25021","0"
"0","0","9504","460","0","9541","530000","2","25021","0"
"0","0","9505","460","0","9551","530000","2","25021","0"
"0","0","9601","460","0","9611","530000","2","25021","0"
"0","0","9602","460","0","9621","530000","2","25021","0"
"0","0","9603","460","0","9631","530000","2","25021","0"
"0","0","9604","460","0","9641","530000","2","25021","0"
"0","0","9605","460","0","9651","530000","2","25021","0"
"0","0","9701","460","0","9711","530000","2","25021","0"
"0","0","9702","460","0","9721","530000","2","25021","0"
"0","0","9703","460","0","9731","530000","2","25021","0"
"0","0","9704","460","0","9741","530000","2","25021","0"
"0","0","9705","460","0","9751","530000","2","25021","0"
"0","0","9801","460","0","9811","530000","2","25021","0"
"0","0","9802","460","0","9821","530000","2","25021","0"
"0","0","9803","460","0","9831","530000","2","25021","0"
"0","0","9804","460","0","9841","530000","2","25021","0"
"0","0","9805","460","0","9851","530000","2","25021","0"
"0","0","9901","460","0","9911","530000","2","25021","0"
"0","0","9902","460","0","9921","530000","2","25021","0"
"0","0","9903","460","0","9931","530000","2","25021","0"
"0","0","9904","460","0","9941","530000","2","25021","0"
"0","0","9905","460","0","9951","530000","2","25021","0"
"0","0","10001","460","0","10011","530000","2","25021","0"
"0","0","10002","460","0","10021","530000","2","25021","0"
"0","0","10003","460","0","10031","530000","2","25021","0"
"0","0","10004","460","0","10041","530000","2","25021","0"
"0","0","10005","460","0","10051","530000","2","25021","0"
"0","0","10101","460","0","10111","530000","2","25021","0"
"0","0","10102","460","0","10121","530000","2","25021","0"
"0","0","10103","460","0","10131","530000","2","25021","0"
"0","0","10104","460","0","10141","530000","2","25021","0"
"0","0","10105","460","0","10151","530000","2","25021","0"
"0","0","10201","460","0","10211","530000","2","25021","0"
"0","0","10202","460","0","10221","530000","2","25021","0"
"0","0","10203","460","0","10231","530000","2","25021","0"
"0","0","10204","460","0","10241","530000","2","25021","0"
"0","0","10205","460","0","10251","530000","2","25021","0"
"0","0","10301","460","0","10311","530000","2","25021","0"
"0","0","10302","460","0","10321","530000","2","25021","0"
"0","0","10303","460","0","10331","530000","2","25021","0"
"0","0","10304","460","0","10341","530000","2","25021","0"
"0","0","10305","460","0","10351","530000","2","25021","0"
"0","0","10401","460","0","10411","530000","2","25021","0"
"0","0","10402","460","0","10421","530000","2","25021","0"
"0","0","10403","460","0","10431","530000","2","25021","0"
"0","0","10404","460","0","10441","530000","2","25021","0"
"0","0","10405","460","0","10451","530000","2","25021","0"
"0","0","10501","460","0","10511","530000","2","25021","0"
"0","0","10502","460","0","10521","530000","2","25021","0"
"0","0","10503","460","0","10531","530000","2","25021","0"
"0","0","10504","460","0","10541","530000","2","25021","0"
"0","0","10505","460","0","10551","530000","2","25021","0"
"0","0","10601","460","0","10611","530000","2","25021","0"
"0","0","10602","460","0","10621","530000","2","25021","0"
"0","0","10603","460","0","10631","530000","2","25021","0"
"0","0","10604","460","0","10641","530000","2","25021","0"
"0","0","10605","460","0","10651","530000","2","25021","0"
"0","0","10701","460","0","10711","530000","2","25021","0"
"0","0","10702","460","0","10721","530000","2","25021","0"
"0","0","10703","460","0","10731","530000","2","25021","0"
"0","0","10704","460","0","10741","530000","2","25021","0"
"0","0","10705","460","0","10751","530000","2","25021","0"
"0","0","10801","460","0","10811","530000","2","25021","0"
"0","0","10802","460","0","10821","530000","2","25021","0"
"0","0","10803","460","0","10831","530000","2","25021","0"
"0","0","10804","460","0","10841","530000","2","25021","0"
"0","0","10805","460","0","10851","530000","2","25021","0"
"0","0","10901","460","0","10911","530000","2","25021","0"
"0","0","10902","460","0","10921","530000","2","25021","0"
"0","0","10903","460","0","10931","530000","2","25021","0"
"0","0","10904","460","0","10941","530000","2","25021","0"
"0","0","10905","460","0","10951","530000","2","25021","0"
"0","0","11001","580","0","11011","540000","2","25021","0"
"0","0","11002","580","0","11021","540000","2","25021","0"
"0","0","11003","580","0","11031","540000","2","25021","0"
"0","0","11004","580","0","11041","540000","2","25021","0"
"0","0","11005","580","0","11051","540000","2","25021","0"
"0","0","11101","580","0","11111","540000","2","25021","0"
"0","0","11102","580","0","11121","540000","2","25021","0"
"0","0","11103","580","0","11131","540000","2","25021","0"
