b25962a7f1abb9bd7592a10fd252763bad6855a84025a8d787fd65b5cec3355d,b9133d0d33d60bfe094541d96fc1f3eba7da1829a54d0cf99e2a9a57d6cb9b98,6b1441476655e913ce1002d44ea81b2e71ca43d88583cb2290201c6e6acd70d1,f8975062a513ef55f7df7cbc112bbba25594ec159cb4194dcade6a101627f2a4,07411341852348ad509e3e8c9f9f3888b54179fbfff8845d44c4c801d94093f0,733d9886b057e96f335c7630c84ce2c398c39f8b5d87db80e57a5c07cef6af09,5d62289ae5ef0e79bdc90304890960d61e9a94523f1d353b98d10857f9391fa1,9ef5c8e3f04a6437d822ccfe565be238593d78eeafd28c9b6b0f5291fa8f75de,f45483965785f4b489b878eadae1a41a84e39ff871fba4a4f71a519db7d97a60,0eaa19779b420ea3162f4276e82eb77d4ec8bb0f59c80b8a2eed0516789ce998,a6db5462e333ad17a55332e606c77be97b8d7c0190959d721df16ec3458a01f8,0850144aed48d9a15bc8a1e03a442ee474c5e379d987c5d09ff5c60225e3ab1d,b09e1fc7d2664ac9fde5f721c2a32a7cfc195c80a3cb4c84543b51ca61420918,4073a6a2529f3f97a29bf13e407e42fd3b78ac0ce11aefbb3073bc7d41528bd9,8dc2465bb52b65835b4a77a5b27f45b54e50dbf739d772fe95ba8f8bb52bd86c,2cbff071763821f84d852ca7ba20908c799958110eedff3da2166fa3d66ab5d1,242f6ca249e020117b2d45b1e2ba4d45cf19103085c60013750ec25fff8bd2b4,4cd87ba927d96dbf4e15eb732afdd9c5b4a1d494f1edc525d8da7f04558385f8,3c0a5921fd45dc6f31dd4b58215bc2cd8f8f9328191d700b16c2ed162fb42ef1,25bf0b9e919b006862697151595047b741a4b53e43991897f80bb8b69c9112cf,25ff846a86126449f76d03c095f4d4779043327d2d31192ebd8bc6ee55b32ed4
"0","31022","2000","0","90006","0","2500","1","0","0","91002","1002","1001","2500","0","0","19","2","8","14","2"
"0","31022","3000","0","90006","0","2000","1","0","0","91002","1002","2001","2000","0","0","20","2","8","12","2"
"0","31022","5000","0","90006","0","1500","1","0","0","91002","1002","3001","1500","0","0","21","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1002","5001","1000","0","0","22","2","8","8","2"
"0","31022","-1","0","90006","0","500","1","0","0","91002","1002","10001","500","0","0","23","2","8","5","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1003","1","20000","0","0","24","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1003","2","15000","0","0","25","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1003","3","12000","0","0","26","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1003","4","10000","0","0","27","2","8","30","2"
"0","31042","50","0","90006","0","4500","1","0","0","91002","1003","21","8000","0","0","28","2","8","25","2"
"0","31042","100","0","90006","0","4500","1","0","0","91002","1003","51","6000","0","0","29","2","8","25","2"
"0","31042","250","0","90006","0","4000","1","0","0","91002","1003","101","4000","0","0","30","2","8","20","2"
"0","31042","500","0","90006","0","3500","1","0","0","91002","1003","251","3500","0","0","31","2","8","18","2"
"0","31042","1000","0","90006","0","3000","1","0","0","91002","1003","501","3000","0","0","32","2","8","16","2"
"0","31042","2000","0","90006","0","2500","1","0","0","91002","1003","1001","2500","0","0","33","2","8","14","2"
"0","31042","3000","0","90006","0","2000","1","0","0","91002","1003","2001","2000","0","0","34","2","8","12","2"
"0","31042","5000","0","90006","0","1500","1","0","0","91002","1003","3001","1500","0","0","35","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1003","5001","1000","0","0","36","2","8","8","2"
"0","31042","-1","0","90006","0","500","1","0","0","91002","1003","10001","500","0","0","37","2","8","5","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1004","1","20000","0","0","38","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1004","2","15000","0","0","39","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1004","3","12000","0","0","40","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1004","4","10000","0","0","41","2","8","30","2"
"0","31018","50","0","90006","0","4500","1","0","0","91002","1004","21","8000","0","0","42","2","8","25","2"
"0","31018","100","0","90006","0","4500","1","0","0","91002","1004","51","6000","0","0","43","2","8","25","2"
"0","31018","250","0","90006","0","4000","1","0","0","91002","1004","101","4000","0","0","44","2","8","20","2"
"0","31018","500","0","90006","0","3500","1","0","0","91002","1004","251","3500","0","0","45","2","8","18","2"
"0","31018","1000","0","90006","0","3000","1","0","0","91002","1004","501","3000","0","0","46","2","8","16","2"
"0","31018","2000","0","90006","0","2500","1","0","0","91002","1004","1001","2500","0","0","47","2","8","14","2"
"0","31018","3000","0","90006","0","2000","1","0","0","91002","1004","2001","2000","0","0","48","2","8","12","2"
"0","31018","5000","0","90006","0","1500","1","0","0","91002","1004","3001","1500","0","0","49","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1004","5001","1000","0","0","50","2","8","8","2"
"0","31018","-1","0","90006","0","500","1","0","0","91002","1004","10001","500","0","0","51","2","8","5","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1005","1","20000","0","0","52","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1005","2","15000","0","0","53","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1005","3","12000","0","0","54","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1005","4","10000","0","0","55","2","8","30","2"
"0","31025","50","0","90006","0","4500","1","0","0","91002","1005","21","8000","0","0","56","2","8","25","2"
"0","31025","100","0","90006","0","4500","1","0","0","91002","1005","51","6000","0","0","57","2","8","25","2"
"0","31025","250","0","90006","0","4000","1","0","0","91002","1005","101","4000","0","0","58","2","8","20","2"
"0","31025","500","0","90006","0","3500","1","0","0","91002","1005","251","3500","0","0","59","2","8","18","2"
"0","31025","1000","0","90006","0","3000","1","0","0","91002","1005","501","3000","0","0","60","2","8","16","2"
"0","31025","2000","0","90006","0","2500","1","0","0","91002","1005","1001","2500","0","0","61","2","8","14","2"
"0","31025","3000","0","90006","0","2000","1","0","0","91002","1005","2001","2000","0","0","62","2","8","12","2"
"0","31025","5000","0","90006","0","1500","1","0","0","91002","1005","3001","1500","0","0","63","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1005","5001","1000","0","0","64","2","8","8","2"
"0","31025","-1","0","90006","0","500","1","0","0","91002","1005","10001","500","0","0","65","2","8","5","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1006","1","20000","0","0","66","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1006","2","15000","0","0","67","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1006","3","12000","0","0","68","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1006","4","10000","0","0","69","2","8","30","2"
"0","31043","50","0","90006","0","4500","1","0","0","91002","1006","21","8000","0","0","70","2","8","25","2"
"0","31043","100","0","90006","0","4500","1","0","0","91002","1006","51","6000","0","0","71","2","8","25","2"
"0","31043","250","0","90006","0","4000","1","0","0","91002","1006","101","4000","0","0","72","2","8","20","2"
"0","31043","500","0","90006","0","3500","1","0","0","91002","1006","251","3500","0","0","73","2","8","18","2"
"0","31043","1000","0","90006","0","3000","1","0","0","91002","1006","501","3000","0","0","74","2","8","16","2"
"0","31043","2000","0","90006","0","2500","1","0","0","91002","1006","1001","2500","0","0","75","2","8","14","2"
"0","31043","3000","0","90006","0","2000","1","0","0","91002","1006","2001","2000","0","0","76","2","8","12","2"
"0","31043","5000","0","90006","0","1500","1","0","0","91002","1006","3001","1500","0","0","77","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1006","5001","1000","0","0","78","2","8","8","2"
"0","31043","-1","0","90006","0","500","1","0","0","91002","1006","10001","500","0","0","79","2","8","5","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1007","1","20000","0","0","80","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1007","2","15000","0","0","81","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1007","3","12000","0","0","82","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1007","4","10000","0","0","83","2","8","30","2"
"0","31022","50","0","90006","0","4500","1","0","0","91002","1007","21","8000","0","0","84","2","8","25","2"
"0","31022","100","0","90006","0","4500","1","0","0","91002","1007","51","6000","0","0","85","2","8","25","2"
"0","31022","250","0","90006","0","4000","1","0","0","91002","1007","101","4000","0","0","86","2","8","20","2"
"0","31022","500","0","90006","0","3500","1","0","0","91002","1007","251","3500","0","0","87","2","8","18","2"
"0","31022","1000","0","90006","0","3000","1","0","0","91002","1007","501","3000","0","0","88","2","8","16","2"
"0","31022","2000","0","90006","0","2500","1","0","0","91002","1007","1001","2500","0","0","89","2","8","14","2"
"0","31022","3000","0","90006","0","2000","1","0","0","91002","1007","2001","2000","0","0","90","2","8","12","2"
"0","31022","5000","0","90006","0","1500","1","0","0","91002","1007","3001","1500","0","0","91","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1007","5001","1000","0","0","92","2","8","8","2"
"0","31022","-1","0","90006","0","500","1","0","0","91002","1007","10001","500","0","0","93","2","8","5","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1008","1","20000","0","0","94","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1008","2","15000","0","0","95","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1008","3","12000","0","0","96","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1008","4","10000","0","0","97","2","8","30","2"
"0","31042","50","0","90006","0","4500","1","0","0","91002","1008","21","8000","0","0","98","2","8","25","2"
"0","31042","100","0","90006","0","4500","1","0","0","91002","1008","51","6000","0","0","99","2","8","25","2"
"0","31042","250","0","90006","0","4000","1","0","0","91002","1008","101","4000","0","0","100","2","8","20","2"
"0","31042","500","0","90006","0","3500","1","0","0","91002","1008","251","3500","0","0","101","2","8","18","2"
"0","31042","1000","0","90006","0","3000","1","0","0","91002","1008","501","3000","0","0","102","2","8","16","2"
"0","31042","2000","0","90006","0","2500","1","0","0","91002","1008","1001","2500","0","0","103","2","8","14","2"
"0","31042","3000","0","90006","0","2000","1","0","0","91002","1008","2001","2000","0","0","104","2","8","12","2"
"0","31042","5000","0","90006","0","1500","1","0","0","91002","1008","3001","1500","0","0","105","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1008","5001","1000","0","0","106","2","8","8","2"
"0","31042","-1","0","90006","0","500","1","0","0","91002","1008","10001","500","0","0","107","2","8","5","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1009","1","20000","0","0","108","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1009","2","15000","0","0","109","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1009","3","12000","0","0","110","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1009","4","10000","0","0","111","2","8","30","2"
"0","31018","50","0","90006","0","4500","1","0","0","91002","1009","21","8000","0","0","112","2","8","25","2"
"0","31018","100","0","90006","0","4500","1","0","0","91002","1009","51","6000","0","0","113","2","8","25","2"
"0","31018","250","0","90006","0","4000","1","0","0","91002","1009","101","4000","0","0","114","2","8","20","2"
"0","31018","500","0","90006","0","3500","1","0","0","91002","1009","251","3500","0","0","115","2","8","18","2"
"0","31018","1000","0","90006","0","3000","1","0","0","91002","1009","501","3000","0","0","116","2","8","16","2"
"0","31018","2000","0","90006","0","2500","1","0","0","91002","1009","1001","2500","0","0","117","2","8","14","2"
"0","31018","3000","0","90006","0","2000","1","0","0","91002","1009","2001","2000","0","0","118","2","8","12","2"
"0","31018","5000","0","90006","0","1500","1","0","0","91002","1009","3001","1500","0","0","119","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1009","5001","1000","0","0","120","2","8","8","2"
"0","31018","-1","0","90006","0","500","1","0","0","91002","1009","10001","500","0","0","121","2","8","5","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1010","1","20000","0","0","122","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1010","2","15000","0","0","123","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1010","3","12000","0","0","124","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1010","4","10000","0","0","125","2","8","30","2"
"0","31025","50","0","90006","0","4500","1","0","0","91002","1010","21","8000","0","0","126","2","8","25","2"
"0","31025","100","0","90006","0","4500","1","0","0","91002","1010","51","6000","0","0","127","2","8","25","2"
"0","31025","250","0","90006","0","4000","1","0","0","91002","1010","101","4000","0","0","128","2","8","20","2"
"0","31025","500","0","90006","0","3500","1","0","0","91002","1010","251","3500","0","0","129","2","8","18","2"
"0","31025","1000","0","90006","0","3000","1","0","0","91002","1010","501","3000","0","0","130","2","8","16","2"
"0","31025","2000","0","90006","0","2500","1","0","0","91002","1010","1001","2500","0","0","131","2","8","14","2"
"0","31025","3000","0","90006","0","2000","1","0","0","91002","1010","2001","2000","0","0","132","2","8","12","2"
"0","31025","5000","0","90006","0","1500","1","0","0","91002","1010","3001","1500","0","0","133","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1010","5001","1000","0","0","134","2","8","8","2"
"0","31025","-1","0","90006","0","500","1","0","0","91002","1010","10001","500","0","0","135","2","8","5","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1011","1","20000","0","0","136","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1011","2","15000","0","0","137","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1011","3","12000","0","0","138","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1011","4","10000","0","0","139","2","8","30","2"
"0","31043","50","0","90006","0","4500","1","0","0","91002","1011","21","8000","0","0","140","2","8","25","2"
"0","31043","100","0","90006","0","4500","1","0","0","91002","1011","51","6000","0","0","141","2","8","25","2"
"0","31043","250","0","90006","0","4000","1","0","0","91002","1011","101","4000","0","0","142","2","8","20","2"
"0","31043","500","0","90006","0","3500","1","0","0","91002","1011","251","3500","0","0","143","2","8","18","2"
"0","31043","1000","0","90006","0","3000","1","0","0","91002","1011","501","3000","0","0","144","2","8","16","2"
"0","31043","2000","0","90006","0","2500","1","0","0","91002","1011","1001","2500","0","0","145","2","8","14","2"
"0","31043","3000","0","90006","0","2000","1","0","0","91002","1011","2001","2000","0","0","146","2","8","12","2"
"0","31043","5000","0","90006","0","1500","1","0","0","91002","1011","3001","1500","0","0","147","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1011","5001","1000","0","0","148","2","8","8","2"
"0","31043","-1","0","90006","0","500","1","0","0","91002","1011","10001","500","0","0","149","2","8","5","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1012","1","20000","0","0","150","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1012","2","15000","0","0","151","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1012","3","12000","0","0","152","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1012","4","10000","0","0","153","2","8","30","2"
"0","31022","50","0","90006","0","4500","1","0","0","91002","1012","21","8000","0","0","154","2","8","25","2"
"0","31022","100","0","90006","0","4500","1","0","0","91002","1012","51","6000","0","0","155","2","8","25","2"
"0","31022","250","0","90006","0","4000","1","0","0","91002","1012","101","4000","0","0","156","2","8","20","2"
"0","31022","500","0","90006","0","3500","1","0","0","91002","1012","251","3500","0","0","157","2","8","18","2"
"0","31022","1000","0","90006","0","3000","1","0","0","91002","1012","501","3000","0","0","158","2","8","16","2"
"0","31022","2000","0","90006","0","2500","1","0","0","91002","1012","1001","2500","0","0","159","2","8","14","2"
"0","31022","3000","0","90006","0","2000","1","0","0","91002","1012","2001","2000","0","0","160","2","8","12","2"
"0","31022","5000","0","90006","0","1500","1","0","0","91002","1012","3001","1500","0","0","161","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1012","5001","1000","0","0","162","2","8","8","2"
"0","31022","-1","0","90006","0","500","1","0","0","91002","1012","10001","500","0","0","163","2","8","5","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1013","1","20000","0","0","164","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1013","2","15000","0","0","165","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1013","3","12000","0","0","166","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1013","4","10000","0","0","167","2","8","30","2"
"0","31042","50","0","90006","0","4500","1","0","0","91002","1013","21","8000","0","0","168","2","8","25","2"
"0","31042","100","0","90006","0","4500","1","0","0","91002","1013","51","6000","0","0","169","2","8","25","2"
"0","31042","250","0","90006","0","4000","1","0","0","91002","1013","101","4000","0","0","170","2","8","20","2"
"0","31042","500","0","90006","0","3500","1","0","0","91002","1013","251","3500","0","0","171","2","8","18","2"
"0","31042","1000","0","90006","0","3000","1","0","0","91002","1013","501","3000","0","0","172","2","8","16","2"
"0","31042","2000","0","90006","0","2500","1","0","0","91002","1013","1001","2500","0","0","173","2","8","14","2"
"0","31042","3000","0","90006","0","2000","1","0","0","91002","1013","2001","2000","0","0","174","2","8","12","2"
"0","31042","5000","0","90006","0","1500","1","0","0","91002","1013","3001","1500","0","0","175","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1013","5001","1000","0","0","176","2","8","8","2"
"0","31042","-1","0","90006","0","500","1","0","0","91002","1013","10001","500","0","0","177","2","8","5","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1014","1","20000","0","0","178","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1014","2","15000","0","0","179","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1014","3","12000","0","0","180","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1014","4","10000","0","0","181","2","8","30","2"
"0","31018","50","0","90006","0","4500","1","0","0","91002","1014","21","8000","0","0","182","2","8","25","2"
"0","31018","100","0","90006","0","4500","1","0","0","91002","1014","51","6000","0","0","183","2","8","25","2"
"0","31018","250","0","90006","0","4000","1","0","0","91002","1014","101","4000","0","0","184","2","8","20","2"
"0","31018","500","0","90006","0","3500","1","0","0","91002","1014","251","3500","0","0","185","2","8","18","2"
"0","31018","1000","0","90006","0","3000","1","0","0","91002","1014","501","3000","0","0","186","2","8","16","2"
"0","31018","2000","0","90006","0","2500","1","0","0","91002","1014","1001","2500","0","0","187","2","8","14","2"
"0","31018","3000","0","90006","0","2000","1","0","0","91002","1014","2001","2000","0","0","188","2","8","12","2"
"0","31018","5000","0","90006","0","1500","1","0","0","91002","1014","3001","1500","0","0","189","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1014","5001","1000","0","0","190","2","8","8","2"
"0","31018","-1","0","90006","0","500","1","0","0","91002","1014","10001","500","0","0","191","2","8","5","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1015","1","20000","0","0","192","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1015","2","15000","0","0","193","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1015","3","12000","0","0","194","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1015","4","10000","0","0","195","2","8","30","2"
"0","31042","50","0","90006","0","4500","1","0","0","91002","1015","21","8000","0","0","196","2","8","25","2"
"0","31042","100","0","90006","0","4500","1","0","0","91002","1015","51","6000","0","0","197","2","8","25","2"
"0","31042","250","0","90006","0","4000","1","0","0","91002","1015","101","4000","0","0","198","2","8","20","2"
"0","31042","500","0","90006","0","3500","1","0","0","91002","1015","251","3500","0","0","199","2","8","18","2"
"0","31042","1000","0","90006","0","3000","1","0","0","91002","1015","501","3000","0","0","200","2","8","16","2"
"0","31042","2000","0","90006","0","2500","1","0","0","91002","1015","1001","2500","0","0","201","2","8","14","2"
"0","31042","3000","0","90006","0","2000","1","0","0","91002","1015","2001","2000","0","0","202","2","8","12","2"
"0","31042","5000","0","90006","0","1500","1","0","0","91002","1015","3001","1500","0","0","203","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1015","5001","1000","0","0","204","2","8","8","2"
"0","31042","-1","0","90006","0","500","1","0","0","91002","1015","10001","500","0","0","205","2","8","5","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1016","1","20000","0","0","206","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1016","2","15000","0","0","207","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1016","3","12000","0","0","208","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1016","4","10000","0","0","209","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1016","21","8000","0","0","210","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1016","51","6000","0","0","211","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1016","151","4000","0","0","212","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1016","301","3500","0","0","213","2","8","18","2"
"0","31025","1300","0","90006","0","3000","1","0","0","91002","1016","701","3000","0","0","214","2","8","16","2"
"0","31025","2500","0","90006","0","2500","1","0","0","91002","1016","1301","2500","0","0","215","2","8","14","2"
"0","31025","4000","0","90006","0","2000","1","0","0","91002","1016","2501","2000","0","0","216","2","8","12","2"
"0","31025","6000","0","90006","0","1500","1","0","0","91002","1016","4001","1500","0","0","217","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1016","6001","1000","0","0","218","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1016","10001","750","0","0","219","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1017","1","20000","0","0","220","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1017","2","15000","0","0","221","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1017","3","12000","0","0","222","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1017","4","10000","0","0","223","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1017","21","8000","0","0","224","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1017","51","6000","0","0","225","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1017","151","4000","0","0","226","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1017","301","3500","0","0","227","2","8","18","2"
"0","31043","1300","0","90006","0","3000","1","0","0","91002","1017","701","3000","0","0","228","2","8","16","2"
"0","31043","2500","0","90006","0","2500","1","0","0","91002","1017","1301","2500","0","0","229","2","8","14","2"
"0","31043","4000","0","90006","0","2000","1","0","0","91002","1017","2501","2000","0","0","230","2","8","12","2"
"0","31043","6000","0","90006","0","1500","1","0","0","91002","1017","4001","1500","0","0","231","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1017","6001","1000","0","0","232","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1017","10001","750","0","0","233","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1018","1","20000","0","0","234","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1018","2","15000","0","0","235","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1018","3","12000","0","0","236","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1018","4","10000","0","0","237","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1018","21","8000","0","0","238","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1018","51","6000","0","0","239","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1018","151","4000","0","0","240","2","8","20","2"
