047ae3a2f43deed5f54739e1817d03b22cd6957de8bb833547a17f80c3220b0e,e1a52b32a75005993b6bc0bfb854a2d148f26e04f3eb47cf2de00c5235cca3fd,ecaa4435c91e96096629e6ac5a0ea3251ef71ef61454bf1b21a0d4322f6ac9c3,764d52bdae7996a50c28e17f384423b6e5532f7fe0f6bd26740c508a1c63e6f0,310dcb52914f76e23d17513e7ff9982fa05263aaa07d6e3b64fde723a102a2cb,663fe5183071d9a0db4cdf2fb6c91b8ebd464a20057608014dc54a7ff8b2aee6,bf3335ed856b8d94d8bcb57d0cbfa13210d287068fced1969be7ac07930e79e8,bdab2d70325ecc1fcfb9a800c115fc9a871b50077f12793c15901ebab80ed502,bb15d7552d52a1dc2eb4fe04e00994e67da4988132c3a4b2b2015ca740486203,4d75cd5ba222d9d55793331cb2042fab90d91297f290567e031c2ec56b1e815d,5ef024b34dd0b4cf220e8259679a4b4b475f9125720b3385afd6d6334fd19293,d351eff6af59cd3b8638a893f2a30faf6c64f8956c6af00b43d8a5fdac9e9f13,344ebf3329f57619e2c50fdd52c84642cfe5ae843a9ba9a1c864bb06267d5acb,9218d8b59068e1a50c77411712dbed30c013e1c1ae2bc366da9120ac5b0247d0,783c81e77c128e32801b79b22ee84731d0a7894ab470abcda944c4fd56c7c187,3c25886c5061a43b3f984b7d0d6d697a56ba42106e6caa9527db72828639a1bd,64207e0f861a70593d19a064be7b98311adfe7e5c9ecd3290a3a33faeeb85c45,51a9ec601e5c7c49af6ae6b077201094d61d0d7e97e216bcdbd660c8d892aeb8,9bb302ac10b5ddc8a900ccc05436d0c18bb5f40fa7314fb4c4bde4709fc08a0d,b22424f4c59aa76128eb574cd1d407dceb32e6e7751452b62035a32e779a8679,8ce8289ef2f3c4252b1ef3583aa3cfd305ea77d08b83e07272db265dd18b7401,a4dfeadf1e5eddae747abe4cfb858cad45b9958639256ce27bc733e18ef48f2d
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001072","46","101251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001073","46","101611","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001081","46","101101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001082","46","101281","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001083","46","122311","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001091","46","101131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001092","46","101551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001093","46","122371","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001101","46","101011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001102","46","101401","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11001103","46","102611","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002011","46","102011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002012","46","101191","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002013","64","101011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002021","46","102251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002022","46","101251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002023","64","101371","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002031","46","102162","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002032","46","101401","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002033","64","101551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002041","46","102221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002042","46","101521","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002043","64","101581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002051","46","102191","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002052","46","101281","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002053","64","101611","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002061","46","102071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002062","46","101251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002063","64","101581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002071","46","122311","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002072","46","101071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002073","64","101431","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002081","46","102281","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002082","46","101131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002083","64","101611","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11002084","70","25011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002091","46","122431","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002092","46","122371","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002093","64","102611","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11002094","70","25012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002101","46","122341","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002102","46","102581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002103","64","102011","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11002104","70","25013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002111","46","122493","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002112","46","102551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002113","64","102461","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11002114","70","25014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002121","46","122491","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11002122","46","102612","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11002123","64","102221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003011","46","122493","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003012","46","102551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003013","64","102071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003021","46","122491","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003022","46","102612","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003023","64","102251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003031","46","102163","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003032","46","102252","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003033","64","102011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003041","46","102222","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003042","46","102192","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003043","64","102191","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003051","46","102013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003052","46","102131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003053","64","102221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003061","46","102014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003062","46","102101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003063","64","122311","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003071","46","102041","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003072","46","122282","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003073","64","102162","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003081","46","122312","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003082","46","122342","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003083","64","122341","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11003084","70","25011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003091","46","122372","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003092","46","122401","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003093","64","122371","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11003094","70","25012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003101","46","122432","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003102","46","122521","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003103","64","102281","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11003104","70","25013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003111","46","102552","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003112","46","102582","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003113","64","122431","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11003114","70","25014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003121","46","122614","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11003122","46","122613","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11003123","64","102581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004011","46","102101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004012","46","102252","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004013","64","102131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004021","46","102014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004022","46","102192","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004023","64","102222","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004031","46","113071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004032","46","102013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004033","64","102041","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004041","46","113011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004042","46","102163","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004043","64","122282","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004051","46","123161","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004052","46","123251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004053","64","122521","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004061","46","113221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004062","46","113191","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004063","64","122342","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004071","46","123281","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004072","46","102552","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004073","64","122312","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004081","46","123311","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004082","46","102582","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004083","64","122372","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004091","46","123341","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004092","46","122614","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004093","64","122401","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11004094","70","25011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004101","46","113431","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004102","46","113521","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004103","64","122432","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11004104","70","25012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004111","46","113551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004112","46","113581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004113","64","122613","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11004114","70","25013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004121","46","113611","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004122","46","123612","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004123","64","113011","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11004124","70","25014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004131","46","123192","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11004132","46","113252","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11004133","64","113221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005011","46","123161","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005012","46","113191","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005013","64","113071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005021","46","113221","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005022","46","113071","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005023","64","123341","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005031","46","123192","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005032","46","123251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005033","64","113521","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005041","46","113012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005042","46","113101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005043","64","123311","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005051","46","113162","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005052","46","113252","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005053","64","123281","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005061","46","123041","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005062","46","113131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005063","64","113431","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005071","46","113342","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005072","46","113522","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005073","64","113581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005081","46","123371","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005082","46","123432","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005083","64","113551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005091","46","123282","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005092","46","123461","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005093","64","113611","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11005094","70","25011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005101","46","113401","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005102","46","123491","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005103","64","123612","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11005104","70","25012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005111","46","113552","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005112","46","113162","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005113","64","113101","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11005114","70","25013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005121","46","123582","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005122","46","113012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005123","64","113131","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11005124","70","25014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005131","46","123072","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11005132","46","113222","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11005133","64","123041","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006011","46","113101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006012","46","113131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006013","64","123282","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006021","46","113162","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006022","46","123192","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006023","64","113342","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006031","46","123193","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006032","46","113252","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006033","64","123612","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006041","46","123132","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006042","46","113012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006043","64","123371","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006051","46","113013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006052","46","123072","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006053","64","113611","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006061","46","123042","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006062","46","113222","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006063","64","113401","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006071","46","113283","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006072","46","123041","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006073","64","113551","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006081","46","123343","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006082","46","113522","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006083","64","123432","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006091","46","113372","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006092","46","113552","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006093","64","113581","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006101","46","113553","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006102","46","123582","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006103","64","123461","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11006104","70","25011","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006111","46","113614","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006112","46","113013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006113","64","123132","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11006114","70","25012","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006121","46","123583","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006122","46","123193","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006123","64","123491","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11006124","70","25013","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006131","46","124131","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006132","46","123042","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006133","64","123072","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11006134","70","25014","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006141","46","124101","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11006142","46","124251","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11006143","64","113611","0","0","0","0","0","0"
"2","0","0","0","0","1","0","0","0","2","0","0","30","11006144","70","25015","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11007011","46","113222","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","54","11007012","46","123432","0","0","0","0","0","0"
"1","0","0","0","0","1","0","0","0","4","0","0","36","11007013","64","113401","0","0","0","0","0","0"
