cd3f8b019f12ddddf567ae2c98a00b5a7f02d92c2a7c85018db40c51230dcb94,1f4b4ae3df130ecb08df4fb8952349d8f95a2d53c6da21bbf6b59ccb04f7dbed,5a558ae5a5e3f0f388ea9fadb5feeed0d7b03820317591490f2d3bd90318940a,308748b88b86c58c8851ac0f604d9017397b32b983e7db7a8513f22d126756ee,f1180e7ff4152631e6301b882a4b3be9e2d538eac817baefb9a299dbad177c62,9d82ea5f950285f61d2109816eb1012bc79b7a70c58944cf2efc5306ffdd80a6,d822b4e0fac54cf8c419259eb9014c017293ac5a8217e726dd6738f28768d49c,bdf5319098eec5e829d1df458a8a585c652b19aa03b53d9b1ae302640bb38bef,f6ac1fd4ad30a7d586781596467e173f209bd344789865175858bc6b177cf90a,9f7ba530d7077c394a867e1553681c2af3c20b3c691f7938d7a4a335b484db05,bccfe0ea5fcb0dd9566f501103659682289e2a4ad3737487caebfbdf8ea3db6f,aa9b44da825736f55fe7bfd12fd239e78795184bcaca9b6b3c254626bcc33385,eba7ffb9903867783a2562c46e330e74b100672959e3efe1bff6f952581b9d94,7e6028b9796751a676d7c1e07d06fceab1beb7b301a86c21e30e67b25b61fe63,e93432948a021541291d8d5260684c87f29319830cd2f3261e94d2c64f600ae1,0c78a7bd880b22ca7db3ad41b0a3052cdb78c6607722f81439cceb898e3a2b63,432743981363221839b04b0413cbd903c920ac6179d88191eb943f8225dcbcb7,b02670a449761d22770db3a5148dbc28f54a3b99d058d2d9025cbfb5b47dfb4b,7acfd621c71e2820b7288beec66a2545ae09ecee039b2319f1a4efff99513989,70413307f8b93e32a440a7970e38a3bb7c10539cdfdb85eabf56916f85b23a2c,928be27e9bb4f634547b20d0767ebc6a119697d7cc5fd676298b474fe4be76f9
"0","2","10","0","0","27","102101","0","0","0","拳套","0","0","0","0","0","皮製指虎","0","0","0","0"
"0","2","0","0","0","27","102131","0","0","1","弓","0","0","0","0","0","水晶之弓","0","0","0","0"
"0","2","0","0","0","12","102162","0","0","0","戟","0","0","0","0","0","三叉戟","1","0","0","0"
"0","2","0","0","0","20","102163","0","0","0","戟","0","0","0","0","0","火焰之矛","3","0","0","0"
"0","2","0","0","0","16","102191","0","0","0","斧","0","0","0","0","0","金屬戰斧","0","0","0","0"
"0","2","0","0","0","34","102192","0","0","0","斧","0","0","0","0","0","精鋼斧","0","0","0","0"
"0","2","0","0","0","0","102221","0","16","0","攻擊法杖","0","0","0","0","0","綠意之杖","0","0","0","0"
"0","2","0","0","0","0","102222","0","34","0","攻擊法杖","0","0","0","0","0","雛龍之杖","0","0","0","0"
"0","2","0","0","0","0","102251","0","13","1","回復法杖","0","0","0","0","0","醫生掰掰法杖","0","0","0","0"
"0","2","0","0","0","0","102252","0","27","1","回復法杖","0","0","0","0","0","獨角獸的慈愛","0","0","0","0"
"0","2","0","0","90","5","102281","0","0","0","輕型鎧甲","0","0","0","0","0","智慧之服","0","0","0","0"
"0","2","0","0","150","7","102282","0","0","1","輕型鎧甲","0","0","0","0","0","輕板甲","1","0","0","0"
"0","2","0","0","95","0","102311","0","0","0","重型鎧甲","0","0","0","0","0","鱗甲","1","0","0","0"
"0","2","0","0","180","0","102312","0","0","1","重型鎧甲","0","0","0","0","0","精鋼鎧甲","2","0","0","0"
"0","2","0","0","90","6","102341","0","0","0","衣服","0","0","0","0","0","民俗服飾","0","0","0","0"
"0","2","0","0","120","7","102342","0","0","1","衣服","110","0","0","0","0","忍者裝扮","1","0","0","0"
"0","2","0","0","65","0","102371","0","4","1","魔法服","0","0","0","0","0","春日長袍","0","0","0","0"
"0","2","0","0","120","0","102372","0","7","2","魔法服","0","0","0","0","0","北國長袍","1","0","0","0"
"0","2","0","0","135","7","102401","0","0","0","盾","0","0","0","0","0","塔盾","3","0","0","0"
"0","2","0","0","30","2","102431","0","0","0","鞋","0","0","1","0","0","小丑靴","1","0","0","0"
"0","2","0","0","60","3","102432","0","0","1","鞋","0","0","2","0","0","狩獵靴","2","0","0","0"
"0","2","0","0","30","0","102461","0","8","1","魔法鞋","0","0","0","0","0","女巫靴","0","0","0","0"
"0","2","0","0","90","3","102491","0","0","0","頭盔","0","0","0","0","0","可愛報童帽","1","0","0","0"
"0","2","0","0","90","0","102493","0","0","1","頭盔","0","0","0","0","0","羅馬軍團盔","1","0","0","0"
"0","2","0","0","0","0","102521","0","7","3","魔法帽","0","0","0","0","0","修女兜帽","1","0","0","10"
"0","2","5","0","0","11","102551","0","0","0","攻擊配件","30","0","0","0","0","勇氣寶珠","0","0","0","0"
"0","2","10","0","0","20","102552","0","0","0","攻擊配件","0","0","0","0","0","尖刺手環","1","0","0","5"
"0","2","0","0","55","0","102581","0","0","1","防禦配件","25","0","0","0","0","仁愛寶珠","1","0","0","0"
"0","2","0","0","120","0","102582","0","0","2","防禦配件","0","0","0","0","0","勝利的編織手環","2","0","0","0"
"0","2","0","0","0","0","102611","0","11","1","魔法配件","0","0","0","0","0","魔法眼鏡","0","0","0","0"
"0","2","5","0","0","0","102612","0","10","0","魔法配件","25","0","0","0","0","智慧寶珠","0","0","0","0"
"0","2","0","0","0","0","102613","0","24","2","魔法配件","0","0","0","0","0","魔法單眼鏡","0","0","0","0"
"0","2","10","0","0","0","102614","0","20","1","魔法配件","0","0","0","0","0","圖紋手鐲","0","0","0","0"
"0","3","0","0","30","13.4","103011","0","0","0","劍","0","0","0","0","0","閃耀之劍","0","0","0","0"
"0","3","0","0","38.4","17.7","103012","0","0","0","劍","0","0","0","0","0","龍紋劍","0","0","0","0"
"0","3","0","0","45","20.4","103013","0","0","0","劍","0","0","0","0","0","羽刃之劍","0","0","0","0"
"0","3","0","0","21.7","19.4","103041","0","0","0","刀","0","0","0","0","0","月光刀","0","0","0","0"
"0","3","0","0","25","22.7","103042","0","0","0","刀","0","0","0","0","0","雷神刀","0","0","0","0"
"0","3","5","0","0","13.4","103071","0","0","0","短劍","0","0","0","0","0","鉑金小刀","0","0","0","0"
"0","3","0","0","0","20.4","103072","0","0","0","短劍","0","0","0","0","0","吸血鬼匕首","0","1","0","0"
"0","3","5","0","0","17.7","103101","0","0","0","指虎","0","0","0","0","0","龍牙之爪","0","0","0","0"
"0","3","0","0","0","17.7","103131","0","0","1","弓","0","0","0","0","0","邱比特之弓","0","0","0","0"
"0","3","0","0","0","20.4","103132","0","0","1","弓","0","0","0","0","0","惡魔之弓","0","0","0","0"
"0","3","0","0","0","11.7","103161","0","0","0","戟","0","0","0","0","0","騎士的驕傲","1","0","0","0"
"0","3","0","0","0","15.4","103162","0","0","0","戟","0","0","0","0","0","絕對之矛","1.7","0","0","0"
"0","3","0","0","0","16.7","103191","0","0","0","斧","0","0","0","0","0","天球斧","0","0","0","0"
"0","3","0","0","0","22","103192","0","0","0","斧","0","0","0","0","0","麗花戰斧","0","0","0","0"
"0","3","0","0","0","25.7","103193","0","0","0","斧","0","0","0","0","0","閃電之斧","0","0","0","0"
"0","3","0","0","0","0","103221","0","16.7","0","攻擊法杖","0","0","0","0","0","芒刺血杖","0","0","0","0"
"0","3","0","0","0","0","103222","0","25.7","0","攻擊法杖","0","0","0","0","0","惡魔之角","0","0","0","0"
"0","3","0","0","0","0","103251","0","13.4","0.7","回復法杖","0","0","0","0","0","天球的守護","0","0","0","0"
"0","3","0","0","0","0","103252","0","17.7","1","回復法杖","0","0","0","0","0","花蕾之杖","0","0","0","0"
"0","3","0","0","81.7","3.7","103281","0","0","0.4","輕型鎧甲","0","0","0","0","0","時尚盔甲","0.4","0","0","0"
"0","3","0","0","108.4","5","103282","0","0","0.7","輕型鎧甲","0","0","0","0","0","戰陣鎧衣","0.7","0","0","0"
"0","3","0","0","126.7","5.7","103283","0","0","0.7","輕型鎧甲","0","0","0","0","0","重金屬盔甲","0.7","0","0","0"
"0","3","0","0","81.7","0","103311","0","0","0.7","重型鎧甲","0","0","0","0","0","華麗盔甲","1","0","0","0"
"0","3","0","0","60","3.4","103341","0","0","0.4","衣服","53.4","0","0","0","0","多層次服飾","0.4","0","0","0"
"0","3","0","0","78.4","4.4","103342","0","0","0.4","衣服","70","0","0","0","0","宮廷服飾","0.7","0","0","0"
"0","3","0","0","68.4","5","103343","0","0","0.7","衣服","123.4","0","0","0","0","玻斯菊服飾","0.7","0","0","0"
"0","3","0","0","78.4","0","103371","0","4.4","1.4","魔法服","0","0","0","0","0","邱比特長袍","0.7","0","0","0"
"0","3","0","0","81.7","0","103372","0","4.7","1.4","魔法服","0","0","0","0","0","哲學家長袍","0.7","0","0","1.7"
"0","3","0","0","96.7","2.7","103401","0","0","0","盾","0","0","0","0","0","石榴石之盾","2","0","0","0"
"0","3","0","0","30","1.7","103431","0","0","0.4","鞋","0","0","1","0","0","忍者鞋","0.7","0","0","0"
"0","3","0","0","38.4","8.7","103432","0","0","0","鞋","0","0","1.4","0","0","擊劍之靴","0","0","0","0"
"0","3","0","0","38.4","0","103461","0","6.7","1.4","魔法鞋","0","0","0","0","0","女巫宮廷靴","1","0","0","0"
"0","3","0","0","78.4","0","103491","0","0","1.4","頭盔","0","0","0","0","0","黑龍頭盔","1.7","0","0","0"
"0","3","0","0","30","0","103521","0","6.7","1.4","魔法帽","0","0","0","0","0","女巫髮箍","0","0","0","0"
"0","3","0","0","38.4","0","103522","0","8.7","2","魔法帽","0","0","0","0","0","女巫帽","0","0","0","0"
"0","3","0","0","0","11","103551","0","0","0","攻擊配件","30","0","0","0","0","蛋白石耳環","1","0","0","0"
"0","3","0","0","0","14.7","103552","0","0","0","攻擊配件","78.4","0","0","0","0","獅鷲之羽飾","0.7","0","0","0"
"0","3","0","0","23.4","18","103553","0","0","0","攻擊配件","0","0","0","0","0","緋紅鑽石","1.4","0","0","0"
"0","3","0","0","60","0","103581","0","0","1","防禦配件","0","0","0","0","0","綠寶石耳環","1","0","0","0"
"0","3","0","0","0","8.7","103582","0","0","1.4","防禦配件","0","0","0","0","0","八芒星墜飾","1.7","0","0","0"
"0","3","0","0","90","0","103583","0","0","1.7","防禦配件","0","0","0","0","0","獅子王的守護","1.7","0","0","0"
"0","3","8.4","0","0","0","103611","0","10","0","魔法配件","0","0","0","0","0","綠松石耳環","0","0","0","0"
"0","3","0","0","0","0","103612","0","3.4","1.7","魔法配件","0","0","0","0","0","珍珠耳環","0","0","0","5"
"0","3","11.7","0","0","0","103613","0","13","0","魔法配件","0","0","0","0","0","魔法使眼鏡","0","0","0","0"
"0","3","0","0","0","0","103614","0","15.4","1","魔法配件","0","0","0","0","0","月桂樹的悲悽","0","0","0","5"
"0","4","0","0","33","14.6","104011","0","0","0","劍","0","0","0","0","0","天使之劍","0","0","0","0"
"0","4","3","0","14","16","104012","0","0","0","劍","0","0","0","0","0","太陽劍","0","0","0","0"
"0","4","0","0","0","19","104013","2","0","0","劍","0","0","0","0.8","0","冰之大劍","0","0","0","0"
"0","4","0","0","28","19","104014","0","0","0","剣","0","0","0","0","0","渾沌之劍","0","0.4","0","0"
"0","4","0","0","16","14.6","104041","0","0","0","刀","0","0","0","0","0","妖蝶之刀","0","0.4","0","0"
"0","4","0","0","0","20.8","104042","0","0","0","刀","0","0","0","1.6","0","光輝之劍","0","0","0","0"
"0","4","0","0","0","21","104043","3","0","0","刀","0","0","0","0","0","鷹神之煌劍","0","0","0","0"
"0","4","0","0","0","22","104044","2","0","0","刀","20","0","0","0","0","鳳凰刀","0","0","0","0"
"0","4","5","0","0","14.6","104071","0","0","0","短劍","0","0","0","0","0","祕寶匕首","0","0","0","0"
"0","4","0","0","10","15","104072","0","0","0","短劍","60","0","0","0","0","公主懷劍","0","0","0","0"
"0","4","0","0","0","16","104073","0","0","1","短劍","30","0","0","0","0","暗黑物質短劍","0","0","0","0"
"0","4","0","1","20","16.8","104074","0","0","0","短剣","30","0","0","0","0","獨角獸匕首","0","0","0","0"
"0","4","5","0","0","14.6","104101","0","0","0","指虎","0","0","0","0","0","火焰拳套","0","0","0","0"
"0","4","0","0","0","22.2","104102","2","0","0","指虎","0","0","0","1.8","0","獅子王手套","0","0","0","0"
"0","4","0","0","0","18","104103","2","0","0","指虎","0","0","0","0","1","暴雪之爪","0","0","0","0"
"0","4","0","0","0","20","104104","2","0","0.8","指虎","0","0","0","0","0","蒼雷拳","0","0","0","0"
"0","4","0","0","0","14.6","104131","0","0","0.8","弓","0","0","0","0","0","雷光弓","0","0","0","0"
"0","4","0","0","0","15","104132","0","0","0.8","弓","24","0","0","0.8","0","天使之弓","0","0","0","0"
"0","4","0","0","0","15","104133","3","0","1.2","弓","0","0","0","0","0","月亮女神之弓","0","0","0","0"
"0","4","0","1","0","16","104134","0","0","0.8","弓","12","0","0","0","0","精靈樹之弓","0","0","0","0"
"0","4","0","0","0","12.8","104161","0","0","0","戟","0","0","0","0","0","緋龍戟","1.2","0","0","0"
"0","4","0","0","0","13.6","104162","0","0","0.4","戟","0","0","0","0","0","皇后之矛","1","0","0","0"
"0","4","0","0","0","17","104163","1","0","0.4","戟","0","0","0","0","0","暴風權杖","0.6","0","0","0"
"0","4","0","0","0","16","104164","0","0","0.4","槍","0","0","0","0.6","0","蓋亞戰斧","0.6","0","0","0"
"0","4","0","0","0","18.2","104191","0","0","0","斧","0","0","0","0","0","紫龍斧","0","0","0","0"
"0","4","0","0","0","19.4","104192","0","0","0","斧","0","0","0","0","0","地獄火之斧","0","0","0","0"
"0","4","0","0","0","22.8","104193","0","0","0","斧","0","0","0","0","0","戰女王之烈斧","0","0","0","0"
"0","4","0","0","0","24","104194","2","0","0","斧","0","0","0","0","0","水靈破壞者","0","0","0","0"
"0","4","0","0","0","0","104221","0","18.2","0","攻擊法杖","0","0","0","0","0","狂怒之杖","0","0","0","0"
"0","4","0","0","0","0","104222","0","18.4","0","攻擊法杖","0","0","0","0","0","太陽之杖","0","0.2","0","0"
"1","4","0","0","0","0","104223","0","20.8","0","攻擊法杖","0","0","0","0","0","司法之神的錫杖","0","0","0","0"
"1","4","0","0","0","0","104224","0","21.6","0","攻撃杖","20","0","0","0","0","大惡魔法杖","0","0.2","0","0"
"0","4","0","0","0","0","104251","0","14.6","0.8","回復法杖","0","0","0","0","0","月光之杖","0","0","0","0"
"0","4","0","0","0","0","104252","0","13.4","0.8","回復法杖","0","0","0","0","0","生命之杖","0","0","0","3"
"0","4","0","0","0","0","104253","0","15.4","0.8","回復法杖","0","0","0","0","1","不死鳥之杖","0","0","0","0"
"0","4","0","0","0","0","104254","0","17.2","0.8","回復杖","20","0","0","0","0","大天使之杖","0","0","0","1"
"0","4","0","0","90","4","104281","0","0","0.4","輕型鎧甲","0","0","0","0","0","隱身鎧衣","0.4","0","0","0"
"0","4","5","0","50","5","104282","0","0","0.4","輕型鎧甲","0","0","0","0","0","祕銀脛甲","0.6","0","0","0"
"0","4","0","0","30","7","104283","2","0","0.8","輕型鎧甲","0","0","0","0","0","十字軍板甲","1","0","0","0"
"0","4","0","0","32","8.8","104284","2","0","0.6","輕型鎧甲","0","0","0","0","0","緋紅鎧甲","0.8","0","0","0"
"0","4","0","0","90","0","104311","0","0","0.8","重型鎧甲","0","0","0","0","0","天使盔甲","1","0","0","0"
"0","4","0","0","60","0","104312","0","0","0.8","重型鎧甲","80","0","0","0","0","朱紅鎧甲","0.8","0","0","0"
"0","4","0","0","60","0","104313","0","0","2","重型鎧甲","0","0","0","0","0","紫羅蘭盔甲","0.8","0","0","0"
"0","4","0","0","20","0","104314","0","0","2","重型鎧甲","0","0","0","0","0","龍威戰甲","1.4","0.2","0","0"
"0","4","0","0","72","2","104341","0","0","0.4","衣服","65","0","0","0","0","月下之法衣","0.4","0","0","0"
"0","4","0","0","36","7","104342","0","0","0.6","衣服","0","0","0.2","0","0","隱者服飾","1","0","0","0"
"0","4","0","0","40","9","104343","2","0","0.4","衣服","0","0","0","0","0","蒼天長袍","0.6","0","0","0"
"0","4","0","0","40","6","104344","0","0","0","衣服","50","0","0","0","0","暗黑懼袍","1.4","0","0","0"
"0","4","0","0","33","0","104371","0","9.4","0.8","魔法服","0","0","0","0.8","0","大魔導師長袍","0.4","0","0","0"
"0","4","0","0","48","0","104372","0","7.4","0.8","魔法服","0","0","0","0","0","聖者長袍","0.4","0","0","1"
"0","4","0","0","40","0","104373","0","5","1.2","魔法服","0","0","0","0","0","翠綠靈衣","0.8","0","0","0.6"
"0","4","0","0","33","3.6","104401","0","0","0.8","盾","0","0","0","0","0","女帝之盾","0.8","0.8","0","0"
"0","4","0","0","0","10","104402","0","0","0.8","盾","0","0","0","0","0","守護者之盾","0.8","0.6","0","0"
"0","4","0","0","33","1.8","104431","0","0","0.4","鞋","0","0","1.2","0","0","聖騎士脛甲","0.8","0","0","0"
"0","4","0","0","44","0","104432","0","0","0.6","鞋","0","0","1","0","0","天使之靴","0.6","0","0","3"
"0","4","0","0","0","7.6","104433","0","0","0.6","鞋","0","0","1","0","0","妖精護靴","0","0","0","2"
"0","4","0","0","33","0","104461","0","5.4","1.2","魔法鞋","0","0","0","0","0","巫師靴","0.8","0","0","0"
"0","4","0","0","20","0","104462","0","3","2.4","魔法鞋","40","0","0","0","0","死靈術士之靴","0.2","0","0","0"
"1.4","4","0","0","8","0","104463","0","10","1","魔法鞋","0","0","0","0","0.4","寶瓶之靴","0","0","0","0"
"0","4","0","0","98","3.6","104491","0","0","0","頭盔","0","0","0","0","0","羽翼圓舞曲","0.8","0","0","0"
"0","4","0","0","33","0","104521","0","7.4","1.6","魔法帽","0","0","0","0","0","巫師兜帽","0","0","0","0"
"1","4","4","0","18","0","104522","0","9","0.8","魔法帽","0","0","0","0","0","法王兜帽","0","0","0","0"
"1","4","0","0","20","0","104523","0","9","1","魔法帽","0","0","0","0","0","福音之冠","0.6","0","0","0"
"0","4","0","0","0","13.2","104551","2","0","0","攻擊配件","0","0","0","1","0","元素之心","0.4","0","0","0"
"0","4","0","0","0","14","104552","2","0","0.4","攻擊配件","0","0","0","0","0","太陽的護身符","0","0","0","2"
"0","4","0","0","40","14.8","104553","2.4","0","0","攻擊配件","0","0","0","0","0","焰帝的戒指","0","0","0","0"
"0","4","0","2","0","10.8","104554","1.6","0","0","命中アクセサリ","0","0","0.4","0","0","貓神的項墜","0","0","0","0"
"0","4","0","0","26","0","104581","0","2","1.2","防禦配件","0","0","0","1","0","替身手環","1","0","0","0"
"0","4","0","0","60","0","104582","0","0","1","防禦配件","0","0","0","0","0","月之手鍊","1.8","0","0","0"
"0","4","0","0","40","0","104583","0","0","1.2","防禦配件","0","0","0","0","0","聖信徒的項墜","1.2","0","0","2"
"1.2","4","3","0","10","0","104611","0","9.2","0","魔法配件","0","0","0","1","0","新月的嘆息","0","0","0","0"
"1.6","4","0","0","24","0","104612","0","14","0","魔法配件","24","0","0","0","0","龍之淚","0","0","0","0"
"2","4","3.2","0","0","0","104613","0","16","0","魔法配件","0","0","0","0","0","大賢者的寶珠","0","0","0","0"
"0","5","0","0.6","24","21","105011","2","0","0","劍","0","0","0","0","0","雷霆神鋒","0","0","0","0"
"0","5","0","0.6","24","23","105012","0","0","0","剣","0","0","0","0","0","天開之聖劍","0","0","0","0"
"0","5","1.6","0","28","24","105013","0","0","0","剣","0","0","0","0","0","罪過之大劍","0","0","0","0"
"0","5","0","0","32","26.4","105014","0.8","0","0","剣","0","0","0","0","0","神湊劍水之統治者","0","0","0","0"
"0","5","0","0","12","29","105015","2","0","0","剣","0","0","0","0","0","霸王光龍劍","0","0","0","0"
"0","5","0","0","16","30.6","105016","2.8","0","0","剣","0","0","0","0","0","星核劍艾爾茲修奈德","0","0","0","0"
"0","5","0","0","12","33.4","105017","3.2","0","0","剣","0","0","0","0","0","神兔之大劍","0","0","0","0"
"0","5","0","0.6","0","23.6","105041","2.4","0","0","刀","0","0","0","0","0","百華白櫻刀","0","0","0","0"
"0","5","0","0","0","24","105042","2.4","0","0","刀","0","0","0","0","0","流禍之蒼刃","0","0","0","1.2"
"0","5","0","0","0","25","105043","2.8","0","0","刀","0","0","0","0","0","妖刀血鴉","0","0.4","0","0"
"0","5","0","0","16","26.8","105044","3.2","0","0","刀","0","0","0","0","0","焰神刀伊格尼斯","0","0","0","0"
"0","5","0","0","20","24","105045","2","0","0","刀","0","0","0","0","0","翠風神之太刀","0.8","0","0","0"
"0","5","0","0.4","0","30","105046","5","0","0","刀","0","0","0","0","0","迎神的枝刃刀","0","0","0","0"
"0","5","0","0","0","34.4","105047","4","0","0","刀","0","0","0","0","0","旺鯉之神刀","0","0","0","0"
"0","5","0","0","24","20","105071","4","0","0","短劍","30","0","0","0","0","翡翠匕首","0","0","0","0"
"0","5","0","0","8","23","105072","4","0","0","短剣","0","0","0","0.4","0","熔岩烈鋒","0","0","0","0"
"0","5","0","0","12","24","105073","3.2","0","0","短剣","24","0","0","0","0","常春國短劍","0","0","0","0"
"0","5","1.2","0","22","24.8","105074","4","0","0","短剣","0","0","0","0","0","天雷之雙神劍","0","0","0","0"
"0","5","0","0","0","29.2","105075","4","0","0","短剣","0","0","0","0","0","天黑劍奧比修斯","0","0","0","0"
"0","5","0","0","0","32.2","105076","2.8","0","0","短剣","0","0","0","0","0","獄炎龍爪刃","0","0","0","0"
"0","5","0","0.8","0","30.6","105077","6","0","0","短剣","0","0","0","0","0","冥刃‧鴉天狗","0","0","0","0"
"0","5","0","0.6","0","24","105101","1.2","0","0","拳","0","0","0","0","0","月之拳套","0","0","0","0"
"0","5","0","0","0","26","105102","3.2","0","0","拳","0","0","0","0","0","深紅之爪","0","0","0","0"
"0","5","0","0","0","24","105103","2.8","0","0","拳","0","0","0","0","0","冥河之爪","0.6","0","0","0"
"0","5","0","0","0","24.8","105104","3.2","0","0","拳","0","0","0","0","0","嵐神風暴護手","0.8","0","0","0"
"0","5","0","0","0","22.2","105105","6","0","1.2","拳","0","0","0","0","0","極闇爪血腥嚎叫","0","0","0","0"
"0","5","0","0","0","30.8","105106","6","0","0","拳","0","0","0","0","0","星核拳艾爾茲羅亞","0","0","0","0"
"0","5","0","0","0","26.6","105107","5.6","0","0.6","拳","0","0","0","0","0","通天手甲‧犀打","0.8","0","0","0"
"0","5","0","0","0","20","105131","0.8","0","0.8","弓","0","0","0","0.4","0","白銀大翼弓","0","0","0","0"
"0","5","0","0","0","22","105132","1.4","0","0.6","弓","0","0","0","0","0","深淵之弓","0","0.4","0","0"
"0","5","0","0.6","0","25.2","105133","3","0","0","弓","0","0","0","0","0","紅天弓","0","0","0","0"
"0","5","0","0","0","26.4","105134","0","0","0.4","弓","0","0","0","0","0","裝號弓天帝殞落","0.4","0","0","0"
"0","5","0","0","0","27.4","105135","0","0","0.2","弓","0","0","0","0","0","冰淚弓寒霜之淚","0.6","0","0","0"
"0","5","0","0","0","27.8","105136","0","0","0.4","弓","0","0","0","0","0","星核弓艾爾茲波根","0.8","0","0","0"
"0","5","0","0","0","32","105137","4.4","0","0.4","弓","0","0","0","0","0","天穿之隼弓","0","0","0","0"
"0","5","0","0","0","19.6","105161","2","0","0.4","槍","0","0","0","0","0","零霜之槍","0.8","0","0","0"
"0","5","0","0","0","18.4","105162","0","0","0.6","槍","0","0","0.4","0","0","雄風刺針","0.8","0","0","0"
"0","5","0","0","0","20.4","105163","0","0","0.8","槍","0","0","0","0","0","護天之聖槍","0.8","0","0","0"
"0","5","0","0","0","22.6","105164","0","0","0.6","槍","0","0","0","0","0","冥神槍毀滅苦痛","0.6","0.4","0","0"
"0","5","0","0","0","28.2","105165","0","0","0.6","槍","0","0","0","0","0","豪炎槍日珥","0","0","0","0"
"0","5","0","0","30","25.4","105166","0","0","0","槍","0","0","0","0","0","星核槍艾爾茲柏格","1","0","0","0"
"0","5","0","0","50","27.8","105167","0","0","0","弓","0","0","0","0","0","聖鹿槍阿爾瑪貝納德","0.6","0","0","0"
"0","5","0","0.2","0","24","105191","0","0","0","斧","0","0","0","0","0","死靈之斧","0","0.4","0","0"
"0","5","0","0","0","24","105192","2","0","0","斧","0","0","0","0.6","0","神判之聖斧","0","0","0","0"
