765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b
"102711","111003","-215","nop_11_eriko_idle_wish","111","1","0","1.5","1","111","-127"
"105111","111004","215","nop_idle_normal","111","1","1","1.5","1","110","-127"
"101831","112001","100","nop_idle_joy1","112","1","1","1.5","1","115","-143"
"101611","112002","-100","nop_idle_joy_normal","112","1","0","1.5","1","110","-135"
"105011","112003","-215","nop_idle_joy_normal","112","1","0","1.5","1","114","-150"
"105331","113001","100","nop_idle_normal_joy","113","1","1","1.5","1","113","-150"
"104511","113002","-100","nop_13_kuka_idle_memory2","113","1","0","1.5","1","114","-150"
"103031","113003","-215","nop_idle_joy1","113","1","0","1.5","1","110","-127"
"100811","113004","-330","nop_idle_thinking","113","1","0","1.5","1","111","-150"
"105511","113005","240","nop_idle_sad","113","1","1","1.5","1","115","-150"
"106831","114001","100","nop_idle_normal","114","1","1","1.5","1","115","-150"
"101131","114002","-100","nop_idle_normal","114","1","0","1.5","1","114","-150"
"104931","114003","-215","nop_idle_normal","114","1","0","1.5","1","110","-127"
"102931","115001","100","nop_idle_joy1","115","1","1","1.5","1","115","-143"
"104211","115002","-100","nop_idle_wish","115","1","0","1.5","1","110","-135"
"105411","115003","-215","nop_idle_normal","115","1","0","1.5","1","114","-150"
"106731","116001","100","nop_idle_normal","116","1","1","1.5","1","115","-150"
"106631","116002","-100","nop_idle_joy1","116","1","0","1.5","1","114","-150"
"106531","116003","-215","nop_16_kaya_idle_normal2","116","1","0","1.5","1","110","-127"
"2","116004","180","nop_rago_idle","116","1","1","1.5","5","116","-150"
"111031","117001","100","nop_idle_normal","117","1","1","1.5","1","115","-150"
"110931","117002","-100","nop_idle_joy2","117","1","0","1.5","1","114","-150"
"110831","117003","-215","nop_17_chloe_idle_normal2","117","1","0","1.5","1","110","-127"
"1","117004","-100","NoItem_idle","117","1","0","1.5","5","115","-150"
"114711","118001","-100","nop_18_muimi_idle_joy_normal","118","1","1","1.5","1","115","-150"
"118511","118002","100","nop_18_karin_idle_normal","118","1","0","1.5","1","114","-150"
"115031","118003","-215","nop_idle_normal","118","1","0","1.5","1","111","-127"
"118031","118004","215","nop_idle_joy1","118","1","1","1.5","1","110","-127"
"111831","201001","-60","nop_idle_joy1","201","1","0","1.2","1","100","0"
"120731","201002","60","nop_idle_normal_joy","201","1","1","1.2","1","101","0"
"120831","201003","-130","nop_idle_arm_crossed","201","1","0","1.2","1","102","-5"
"111931","201004","130","nop_idle_normal","201","1","1","1.2","1","103","-5"
"120931","201005","-200","nop_idle_thinking","201","1","0","1.2","1","104","-20"
"112031","201006","200","nop_idle_normal","201","1","1","1.2","1","105","-20"
"108731","202001","-60","nop_idle_joy1","202","1","0","1.2","1","100","0"
"108831","202002","60","nop_idle_joy_normal","202","1","1","1.2","1","101","0"
"108931","202003","-130","nop_idle_normal","202","1","0","1.2","1","102","-5"
"102011","203001","-60","nop_idle_joy1","203","1","0","1.2","1","100","0"
"100411","203002","-130","nop_idle_normal","203","1","0","1.2","1","101","-5"
"103631","203003","60","nop_idle_wish","203","1","1","1.2","1","102","-5"
"101231","204001","-60","nop_idle_normal","204","1","0","1.2","1","100","0"
"104011","204002","60","nop_idle_normal","204","1","1","1.2","1","101","0"
"101511","204003","-130","nop_idle_normal","204","1","0","1.2","1","102","-5"
"103111","205001","-80","nop_idle_normal","205","1","0","1.2","1","100","0"
"102211","205002","60","nop_idle_sad","205","1","1","1.2","1","101","0"
"100711","205003","-150","nop_05_miyako_idle_normal","205","1","0","1.2","1","104","-5"
"100611","205004","130","nop_idle_joy1","205","1","1","1.2","1","103","-5"
"2051","205005","-20","nop_skull_idle","205","1","1","1.2","5","102","0"
"104731","206001","-130","nop_idle_arm_crossed","206","1","0","1.2","1","102","-5"
"107131","206002","130","nop_idle_arm_crossed","206","1","1","1.2","1","103","-5"
"103731","206003","-60","nop_idle_normal","206","1","0","1.2","1","100","0"
"100511","206004","60","nop_idle_joy1","206","1","1","1.2","1","101","0"
"102831","207001","-60","nop_idle_normal","207","1","0","1.2","1","100","0"
"102111","207002","60","nop_idle_normal","207","1","1","1.2","1","101","0"
"102511","207003","-130","nop_idle_normal","207","1","0","1.2","1","102","-5"
"102311","207004","130","nop_idle_normal","207","1","1","1.2","1","103","-5"
"101011","208001","-60","nop_idle_joy_normal","208","1","0","1.2","1","100","0"
"104331","208002","60","nop_idle_arm_crossed","208","1","1","1.2","1","101","0"
"101711","208003","-130","nop_idle_joy1","208","1","0","1.2","1","102","-5"
"101431","208004","130","nop_idle_normal","208","1","1","1.2","1","103","-5"
"103311","209001","-60","nop_idle_joy1","209","1","0","1.2","1","100","0"
"105211","209002","-130","nop_idle_joy_normal","209","1","0","1.2","1","102","-5"
"102611","209003","60","nop_idle_sad2","209","1","1","1.2","1","101","0"
"103811","209004","130","nop_idle_normal","209","1","1","1.2","1","103","-5"
"103231","210001","-60","nop_idle_joy1","210","1","0","1.2","1","100","0"
"103411","210002","130","nop_10_yukari_02","210","1","1","1.2","1","103","-5"
"11","210003","130","nop_10_yukari_02","210","1","1","1.2","5","104","-5"
"104811","210004","60","nop_idle_doya","210","1","1","1.2","1","101","0"
"104611","210005","-130","nop_idle_joy_normal","210","1","0","1.2","1","102","-5"
"100911","211001","-60","nop_11_anna_idle_arm_crossed","211","1","0","1.2","1","100","0"
"101311","211002","60","nop_idle_joy_normal","211","1","1","1.2","1","101","0"
"102711","211003","-130","nop_11_eriko_idle_wish","211","1","0","1.2","1","102","-5"
"105111","211004","130","nop_idle_normal","211","1","1","1.2","1","103","-5"
"101831","212001","60","nop_idle_joy1","212","1","1","1.2","1","100","0"
"101611","212002","-60","nop_idle_joy_normal","212","1","0","1.2","1","101","0"
"105011","212003","-130","nop_idle_joy_normal","212","1","0","1.2","1","102","-5"
"105331","213001","60","nop_idle_normal_joy","213","1","1","1.2","1","100","0"
"104511","213002","-60","nop_13_kuka_idle_memory2","213","1","0","1.2","1","101","0"
"103031","213003","-130","nop_idle_joy1","213","1","0","1.2","1","102","-5"
"100811","213004","-200","nop_idle_thinking","213","1","0","1.2","1","103","-20"
"105511","213005","130","nop_idle_sad","213","1","1","1.2","1","104","-20"
"106831","214001","60","nop_idle_normal","214","1","1","1.2","1","100","0"
"101131","214002","-60","nop_idle_normal","214","1","0","1.2","1","101","0"
"104931","214003","-130","nop_idle_normal","214","1","0","1.2","1","103","-5"
"102931","215001","60","nop_idle_joy1","215","1","1","1.2","1","100","0"
"104211","215002","-60","nop_idle_wish","215","1","0","1.2","1","101","0"
"105411","215003","-130","nop_idle_normal","215","1","0","1.2","1","102","-5"
"106731","216001","60","nop_idle_normal","216","1","1","1.2","1","100","0"
"106631","216002","-60","nop_idle_joy1","216","1","0","1.2","1","101","0"
"106531","216003","-130","nop_16_kaya_idle_normal2","216","1","0","1.2","1","103","-5"
"2","216004","140","nop_rago_idle","216","1","1","1.2","5","101","0"
"111031","217001","60","nop_idle_normal","217","1","1","1.2","1","100","0"
"110931","217002","-60","nop_idle_joy2","217","1","0","1.2","1","101","0"
"110831","217003","-130","nop_17_chloe_idle_normal2","217","1","0","1.2","1","103","-5"
"1","217004","-60","NoItem_idle","217","1","0","1.2","5","102","0"
"114711","218001","-40","nop_18_muimi_idle_joy_normal","218","1","1","1.2","1","100","0"
"118511","218002","40","nop_18_karin_idle_normal","218","1","0","1.2","1","101","0"
"115031","218003","-130","nop_idle_normal","218","1","0","1.2","1","102","-5"
"118031","218004","130","nop_idle_joy1","218","1","1","1.2","1","103","-5"
"nop_talk_joy1","301001","","","301","111831","","0.2","3","1",""
"接下來要吃什麼呢？\n小凱留想吃什麼？","301002","0","0.5","301","111831","0","0","11","5","0"
"","301003","","","301","301002","","","91","",""
"nop_idle_joy_normal","301004","","","301","111831","","0.2","3","1",""
"nop_18_neneka_humu","301005","nop_idle_doya","","301","112031","0.3","0.2","3","0","1"
"這個嘛～\n要不要來吃平常吃不到的稀奇料理？","301006","0","0.5","301","112031","0","0","11","7","0"
"","301007","","","301","301006","","","91","",""
"nop_talk_arm_crossed","301008","nop_talk_arm_crossed_loop","","301","120831","0","0.2","3","0","1"
"那這道菜如何？\n這在東國也是\n不怎麼常見的珍品喔。","301009","0","0.5","301","120831","0","0","11","6","0"
"","301010","","","301","301009","","","91","",""
"nop_idle_arm_crossed","301011","","","301","120831","","0.2","3","1",""
"nop_11_anna_huhuStand_in","301012","nop_11_anna_huhuStand_loop","","301","120931","0","0.2","3","0","1"
"呵呵呵，全身充滿了力量啊。\n這就是年菜的力量嗎！","301013","0","0.5","301","120931","0","0","11","7","0"
"0","301014","","","301","1","","","93","",""
"nop_11_anna_ahahaStand_in","301015","nop_11_anna_ahahaStand_loop","","301","120931","0","0.2","3","0","1"
"","301016","","","301","301013","","","91","",""
"nop_11_anna_ahahaStand_loop","301017","","","301","120931","","0.2","3","1","1"
"nop_01_coccoro_an_in","301018","nop_01_coccoro_an_loop","","301","111931","0","0.2","3","0","1"
"雪菲小姐，請用。\n來，啊～","301019","0","0.5","301","111931","0","0","11","5","0"
"0","301020","","","301","0.2","","","93","",""
"0","301021","","","301","120731","","","4","",""
"0","301022","","","301","0.8","","","93","",""
"nop_surprise","301023","nop_idle_shy","","301","120731","0.2","0.2","3","0","1"
"","301024","","","301","301019","","","91","",""
"nop_talk_shy","301025","","","301","120731","","0.2","3","1",""
"可、可可蘿小姐……\n這樣好讓人害臊……","301026","0","0.5","301","120731","0","0","11","8","0"
"","301027","","","301","301026","","","91","",""
"nop_idle_shy","301028","","","301","120731","","0.2","3","1",""
"0","301029","","","301","0.5","","","93","",""
"nop_01_coccoro_an_out","301030","nop_idle_normal","","301","111931","0","0.2","3","0","1"
"0","301031","","","301","1","","","93","",""
"1","301032","","","301","120731","","","4","",""
"nop_idle_joy1","301033","","","301","120731","","0.2","3","1",""
"騎士先生\n難得找我們來，\n要好好享受才行！","302001","0","0.5","302","108831","0","0","11","6","0"
"nop_talk_joy3_blink","302002","","","302","108831","","0.2","3","1",""
"1","302003","","","302","2.75","","","93","",""
"nop_talk_joy1_normal","302004","","","302","108831","","0.2","3","1",""
"","302005","","","302","302001","","","91","",""
"nop_idle_joy_normal","302006","","","302","108831","","0.2","3","1","1"
"得讓今年也成為美好的一年啊。","302007","0","0.5","302","108931","0","0","11","9","0"
"nop_talk_joy1_normal","302008","","","302","108931","","0.2","3","1",""
"","302009","","","302","302007","","","91","",""
"nop_idle_normal","302010","","","302","108931","","0.2","3","1",""
"只要有大家在，一定沒問題的！","302011","0","0.5","302","108731","0","0","11","7","0"
"nop_talk_joy2","302012","","","302","108731","","0.2","3","1",""
"","302013","","","302","302011","","","91","",""
"nop_idle_joy1","302014","","","302","108731","","0.2","3","1","1"
"","302015","","","302","0","","","91","",""
"哇！好大的會場喔！\n料理也好多！","303001","0","0.5","303","102011","0","0","11","6","0"
"nop_talk_joy2","303002","","","303","102011","","0.2","3","1",""
"","303003","","","303","303001","","","91","",""
"nop_idle_joy1","303004","","","303","102011","","0.2","3","1","1"
"嘿嘿嘿，\n這樣很值得來惡作劇耶～","303005","0","0.5","303","100411","0","0","11","6","0"
"nop_talk_joy2","303006","","","303","100411","","0.2","3","1",""
"","303007","","","303","303005","","","91","",""
"nop_idle_normal","303008","","","303","100411","","0.2","3","1","1"
"變態可疑分子……\n不對，那個人在哪裡呢？","303009","0","0.5","303","103631","0","0","11","6","0"
"nop_talk_wish","303010","","","303","103631","","0.2","3","1",""
"","303011","","","303","303009","","","91","",""
"nop_idle_wish","303012","","","303","103631","","0.2","3","1",""
"這場新年會真是富麗堂皇。\n大家都笑容滿面的，這樣真棒。","304001","0","0.5","304","101511","0","0","11","11","0"
"nop_talk_normal","304002","","","304","101511","","0.2","3","1",""
"0","304003","","","304","1.5","","","93","",""
"nop_talk_joy3","304004","","","304","101511","","0.2","3","1",""
"","304005","","","304","304001","","","91","",""
"nop_idle_joy1","304006","","","304","101511","","0.2","3","1",""
"那道料理看起來好好吃！\n也把這件事跟小栞說吧。","304007","0","0.5","304","101231","0","0","11","7","0"
"nop_idle_surprise_kira","304008","","","304","101231","","0.2","3","1",""
"0","304009","","","304","1.5","","","93","",""
"nop_talk_joy2","304010","","","304","101231","","0.2","3","1",""
"","304011","","","304","304007","","","91","",""
"nop_idle_joy_normal","304012","","","304","101231","","0.2","3","1",""
"啊哇哇……\n有好多閃閃發亮的人～！","304013","0","0.5","304","104011","0","0","11","6","0"
"nop_idle_surprise2","304014","","","304","104011","","0.2","3","1",""
"","304015","","","304","304013","","","91","",""
"nop_idle_normal","304016","","","304","104011","","0.2","3","1","1"
"nop_idle_normal","304017","","","304","101511","","0.2","3","1",""
"nop_idle_normal","304018","","","304","101231","","0.2","3","1",""
"布丁布丁……布丁在哪裡？\n快給人家布丁～！","305001","0","0.5","305","100711","0","0","11","6","0"
"nop_05_miyako_talk_anger","305002","","","305","100711","","0.2","3","1",""
"","305003","","","305","305001","","","91","",""
"nop_05_miyako_idle_anger","305004","","","305","100711","","0.2","3","1","1"
"爸爸，你別因為這裡有很多\n漂亮的女性，就造成別人的困擾喔。","305005","0","0.5","305","103111","0","0","11","7","0"
"nop_talk_worry","305006","","","305","103111","","0.2","3","1",""
"","305007","","","305","305005","","","91","",""
"nop_idle_worry","305008","","","305","103111","","0.2","3","1","1"
"哇，年菜的份量好驚人♪\n這樣茜里的肚子會被填得滿滿的呢～","305009","0","0.5","305","100611","0","0","11","7","0"
"nop_talk_surprise_kira","305010","","","305","100611","","0.2","3","1",""
"0","305011","","","305","2","","","93","",""
"nop_talk_memory","305012","","","305","100611","","0.2","3","1",""
"","305013","","","305","305009","","","91","",""
"nop_idle_memory2","305014","","","305","100611","","0.2","3","1",""
"不知道他做的料理是哪一道……\n我、我之所以會找，\n可不是因為想吃喔？","305015","0","0.5","305","102211","0","0","11","6","0"
"nop_talk_sad","305016","","","305","102211","","0.2","3","1",""
"0","305017","","","305","2.8","","","93","",""
"nop_talk_anger2","305018","","","305","102211","","0.2","3","1",""
"","305019","","","305","305015","","","91","",""
"nop_idle_anger2","305020","","","305","102211","","0.2","3","1","1"
"哈～哈哈哈！\n這種豪華的地方\n才與我克莉絲提娜姐姐般配啊。","306001","0","0.5","306","107131","0","0","11","6","0"
"nop_06_cris_ahaha_in","306002","nop_06_cris_ahaha_loop","","306","107131","0","0.2","3","0","1"
"0","306003","","","306","1.5","","","93","",""
"nop_talk_arm_crossed","306004","nop_talk_arm_crossed_loop","","306","107131","0.2","0.2","3","0","1"
"","306005","","","306","306001","","","91","",""
"nop_idle_arm_crossed","306006","","","306","107131","","0.2","3","1","1"
"有好多看起很好吃的料理！\n小智姐，\n我們接下來去吃那個！","306007","0","0.5","306","100511","0","0","11","6","0"
"nop_talk_surprise_kira","306008","","","306","100511","","0.2","3","1",""
"0","306009","","","306","4.5","","","93","",""
"nop_talk_joy2","306010","","","306","100511","","0.2","3","1",""
"","306011","","","306","306007","","","91","",""
"nop_idle_normal","306012","","","306","100511","","0.2","3","1",""
"茉莉，妳冷靜一點吧？\n料理是不會逃跑的。","306013","0","0.5","306","103731","0","0","11","6","0"
"nop_talk_worry","306014","","","306","103731","","0.2","3","1",""
"","306015","","","306","306013","","","91","",""
"nop_idle_worry","306016","","","306","103731","","0.2","3","1","1"
"大家好像都很享受啊。\n和平果然是最棒的。","306017","0","0.5","306","104731","0","0","11","6","0"
"nop_talk_arm_crossed_loop","306018","","","306","104731","","0.2","3","1",""
"","306019","","","306","306017","","","91","",""
"nop_idle_arm_crossed","306020","","","306","104731","","0.2","3","1","1"
"這個人數好驚人啊。\n會場很大，\n大家要小心別迷路了喔？","307001","0","0.5","307","102831","0","0","11","7","0"
"nop_talk_surprise1","307002","","","307","102831","","0.2","3","1",""
"0","307003","","","307","1.2","","","93","",""
"nop_talk_joy1_normal","307004","","","307","102831","","0.2","3","1",""
"","307005","","","307","307001","","","91","",""
"nop_idle_normal","307006","","","307","102831","","0.2","3","1","1"
"好～咲戀媽媽！\n大家都有當個乖孩子喔。","307007","0","0.5","307","102111","0","0","11","6","0"
"nop_talk_joy3_dere","307008","","","307","102111","","0.2","3","1",""
"0","307009","","","307","1.7","","","93","",""
"nop_talk_wish","307010","","","307","102111","","0.2","3","1",""
"","307011","","","307","307007","","","91","",""
"大小姐！\n我、我也會陪著大家，\n不會有事的！","307012","0","0.5","307","102511","0","0","11","8","0"
"nop_talk_guts3_NoBlink","307013","nop_talk_guts3_loop","","307","102511","0","0.2","3","0","1"
"","307014","","","307","307012","","","91","",""
"雖然妳這麼說，\n但鈴莓好像會變成\n第一個迷路的人……","307015","0","0.5","307","102311","0","0","11","7","0"
"nop_talk_worry","307016","","","307","102311","","0.2","3","1",""
"","307017","","","307","307015","","","91","",""
"nop_idle_normal","307018","","","307","102311","","0.2","3","1",""
"nop_idle_normal","307019","","","307","102111","","0.2","3","1","1"
"nop_idle_normal","307020","","","307","102511","","0.2","3","1","1"
"真是豪華的新年會呀。\n到處都是看似很美味的料理，\n人家快要眼花撩亂了呢～","308001","0","0.5","308","101011","0","0","11","8","0"
"nop_talk_joy3_blink2","308002","","","308","101011","","0.2","3","1",""
"1","308003","","","308","1.5","","","93","1",""
"nop_talk_joy1","308004","","","308","101011","","0.2","3","1",""
"","308005","","","308","308001","","","91","",""
"nop_idle_joy_normal","308006","","","308","101011","","0.2","3","1","1"
"喔，那道料理，\n我家的店裡也能賣賣看嗎？\n再多吃一點試試吧……","308007","0","0.5","308","104331","0","0","11","7","0"
"nop_talk_arm_crossed2","308008","nop_talk_arm_crossed_loop2","","308","104331","0.2","0.2","3","0","1"
"1","308009","","","308","3","","","93","1",""
"nop_talk_thinking","308010","","","308","104331","","0.2","3","1",""
"","308011","","","308","308007","","","91","",""
"nop_idle_thinking","308012","","","308","104331","","0.2","3","1","1"
"這場新年會充滿了熱鬧又快樂的氣氛呢～\n覺得有點想跳舞了哪～","308013","0","0.5","308","101711","0","0","11","7","0"
"nop_talk_joy1_wink","308014","","","308","101711","","0.2","3","1",""
"1","308015","","","308","2.5","","","93","1",""
"nop_talk_joy2","308016","","","308","101711","","0.2","3","1",""
"","308017","","","308","308013","","","91","",""
"nop_idle_joy1","308018","","","308","101711","","0.2","3","1","1"
"事件發生的徵兆……看來是沒有呢。\n嗯，實在有些可惜呀。","308019","0","0.5","308","101431","0","0","11","7","0"
"nop_talk_joy3_blink2","308020","","","308","101431","","0.2","3","1",""
"1","308021","","","308","3","","","93","1",""
"nop_talk_arm_crossed","308022","nop_talk_arm_crossed_loop","","308","101431","0.2","0.2","3","0","1"
"","308023","","","308","308019","","","91","",""
"nop_idle_arm_crossed","308024","","","308","101431","","0.2","3","1",""
"","308025","","","308","0","","","91","1",""
"我想到新年第一笑的哽了！\n有誰想聽的嗎？","309001","0","0.5","309","103311","0","0","11","6","0"
"nop_talk_guts2","309002","nop_talk_guts2_loop","","309","103311","0.2","0.2","3","0","1"
"1","309003","","","309","2.5","","","93","",""
"nop_talk_joy2","309004","","","309","103311","","0.2","3","1",""
"","309005","","","309","309001","","","91","",""
"nop_idle_joy1","309006","","","309","103311","","0.2","3","1","1"
"這裡像是會舉辦舞會的場地呢。\n好棒呀。","309007","0","0.5","309","105211","0","0","11","8","0"
"nop_talk_joy1_normal","309008","","","309","105211","","0.2","3","1",""
"1","309009","","","309","2","","","93","",""
"nop_talk_memory","309010","","","309","105211","","0.2","3","1",""
"","309011","","","309","309007","","","91","",""
"nop_idle_memory","309012","","","309","105211","","0.2","3","1","1"
"人太多了，好累哦～\n莉瑪～背我嘛～","309013","0","0.5","309","102611","0","0","11","6","0"
"nop_talk_sad2","309014","","","309","102611","","0.2","3","1",""
"1","309015","","","309","1.5","","","93","",""
"nop_talk_worry","309016","","","309","102611","","0.2","3","1",""
"","309017","","","309","309013","","","91","",""
"nop_idle_worry","309018","","","309","102611","","0.2","3","1","1"
"那道料理看起來很好吃的樣子……\n得告訴姊姊才行。","309019","0","0.5","309","103811","0","0","11","6","0"
"nop_talk_joy3_blink","309020","","","309","103811","","0.2","3","1",""
"","309021","","","309","309019","","","91","",""
"nop_idle_normal_joy","309022","","","309","103811","","0.2","3","1",""
"","309023","","","309","0","","","91","",""
"像這樣和一大群人一起過的新年，\n真是太熱鬧、太棒了！","310001","0","0.5","310","103231","0","0","11","7","0"
"nop_talk_joy1","310002","","","310","103231","","0.2","3","1",""
"","310003","","","310","310001","","","91","",""
"nop_idle_joy1","310004","","","310","103231","","0.2","3","1","1"
"有好多非常少見的年菜喵。\n能不能成為研發\n鯛魚燒新菜單的靈感呢喵？","310005","0","0.5","310","104611","0","0","11","7","0"
"nop_talk_joy2","310006","","","310","104611","","0.2","3","1",""
"1","310007","","","310","2.5","","","93","",""
"nop_talk_thinking","310008","","","310","104611","","0.2","3","1",""
"","310009","","","310","310005","","","91","",""
"nop_idle_thinking","310010","","","310","104611","","0.2","3","1",""
"大家～新年快熱～！\n開玩笑的。嗝。","310011","0","0.5","310","103411","0","0","11","6","0"
"nop_10_yukari_04","310012","","","310","103411","","0.2","3","1",""
"nop_10_yukari_04","310013","","","310","11","","0.2","3","1",""
"1","310014","","","310","2.5","","","93","",""
"nop_10_yukari_06","310015","nop_10_yukari_02","","310","103411","0.5","0.2","3","0","1"
"nop_10_yukari_06","310016","nop_10_yukari_02","","310","11","0.5","0.2","3","0","1"
"","310017","","","310","310011","","","91","",""
"咦？優花梨？\n已經醉成這樣了……","310018","0","0.5","310","104811","0","0","11","5","0"
"nop_talk_surprise1","310019","","","310","104811","","0.2","3","1",""
"0","310020","","","310","104811","","","4","",""
"1","310021","","","310","1","","","93","",""
"nop_talk_worry","310022","","","310","104811","","0.2","3","1",""
"","310023","","","310","310018","","","91","",""
"nop_idle_worry","310024","","","310","104811","","0.2","3","1","1"
"","310025","","","310","0","","","91","",""
"nop_talk_wish","311001","","","311","102711","","0.2","3","1",""
"我能感覺到那位大人\n就身在這寬廣會場的某處……","311002","0","0.5","311","102711","0","0","11","7","0"
"","311003","","","311","311002","","","91","",""
"nop_idle_wish","311004","","","311","102711","","0.2","3","1",""
"nop_11_anna_huhuStand_in","311005","nop_11_anna_huhuStand_loop","","311","100911","0","0.2","3","0","1"
"好痛……好痛啊！\n我的魔眼正祝賀著這新的一年……！","311006","0","0.5","311","100911","0","0","11","8","0"
"","311007","","","311","311006","","","91","",""
"nop_11_anna_huhuStand_loop","311008","","","311","100911","","0.2","3","1",""
"nop_talk_joy2","311009","","","311","101311","","0.2","3","1",""
"杏奈美眉杏奈美眉！\n年菜看起來好好吃哦！\n來，開吃吧！！","311010","0","0.5","311","101311","0","0","11","6","0"
"","311011","","","311","311010","","","91","",""
"nop_idle_joy_normal","311012","","","311","101311","","0.2","3","1",""
