522146757c7b31a6b70d2826bd836a61f6096158db357498aa179cfbcded9d6b,e36c94302f038ca2d33c5f560501efe16f695c6efe55e22d6557acf6f7ff8a4d,5f7682e55f1d84a6444aaa4679eccfbfed5c59c6ecef181d14b36f12fad2b655,43ef7f0023528d74df20c780fc38ef85706a38203f74200832c2e7a63bf2d19f,c176052983849a4d1836580b89355a4a7cae5d4d728bd07e77312b8347f0ed7f,a54bab93233186b7e548ee1fdd552a1672d2b13c92ee3ae9e2993417fdbb69fd,37a5fd25bae4f9db511d6ad81085898c3451bb1c89868dec476542e9d235681e,64b5b921d6bf7e4157e5c8135ae883eec5f3a3cd3107802c0b28493a42f359a6,8df74ad93cd9ceba8c044e58c236cb768aa6e207dfefaf90966ee6d3b586d8c4,22816c4bf40aebee00bc7c72ce482fe6e3af081158c62599dc94e4fad449ae5e,c185d8ec17b6add6f5352753e47f499484ab52b6b48693b497309bd2cf034f7f,f65921b7a112f75cc28b19c243a88501c7d9b738b4150d04afe5ad795290347f,9dc812e73984a79ed6f011a73267363e9831b7f8645d71cd9172ac4a5dc1c3de,380813d6d3ffe459f20c409f9e3a223c3a13cfffed7648f9e5b60199cbb69750,50038840efa81c88580126ee0bd0d49ef521417def642892cedf6d5e5602c9c5,f5ec68e5f32d4d80a696b547098c39723d2177c318966a2a1f9c0f4684181dab,b19b16b0e059bed2ba2049dd9fa661453e4012deadaa55616ee5c2e8eb2eae3a,8894d334f6b61e4ce2ee9d3ca8052dfae63c8b4073face8036934d8dd27b6c29,0b9a01345e83da58c93c5ca0300ee496ff1d04b31bae3690b163799d5c2672b7,ef1d0ae0e44c7fcb0c0854c1ef9f91d2e99fa2ab687c13e5f6be6d3e7c3f6df5,186583cf62fd71480af98c3f5d875ce88ce8f4f17a7b647d183e24e945b78a44
"0","0","0","0","27","0","0","0","2","102014","0","1","極光之劍","0","0","劍","0","0","0","0","1"
"0","0","0","0","30","35","0","0","2","102041","0","0","彎月刀","0","0","刀","0","0","0","0","0"
"0","0","0","5","13","0","0","0","2","102071","0","0","野戰小刀","0","0","短劍","0","0","0","0","0"
"0","0","0","10","27","0","0","0","2","102101","0","0","皮製指虎","0","0","拳套","0","0","0","0","0"
"0","0","0","0","27","0","0","0","2","102131","0","0","水晶之弓","0","0","弓","0","0","0","0","1"
"0","0","0","0","12","0","0","0","2","102162","0","1","三叉戟","0","0","戟","0","0","0","0","0"
"0","0","0","0","20","0","0","0","2","102163","0","3","火焰之矛","0","0","戟","0","0","0","0","0"
"0","0","0","0","16","0","0","0","2","102191","0","0","金屬戰斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","34","0","0","0","2","102192","0","0","精鋼斧","0","0","斧","0","0","0","0","0"
"0","16","0","0","0","0","0","0","2","102221","0","0","綠意之杖","0","0","攻擊法杖","0","0","0","0","0"
"0","34","0","0","0","0","0","0","2","102222","0","0","雛龍之杖","0","0","攻擊法杖","0","0","0","0","0"
"0","13","0","0","0","0","0","0","2","102251","0","0","醫生掰掰法杖","0","0","回復法杖","0","0","0","0","1"
"0","27","0","0","0","0","0","0","2","102252","0","0","獨角獸的慈愛","0","0","回復法杖","0","0","0","0","1"
"0","0","0","0","5","90","0","0","2","102281","0","0","智慧之服","0","0","輕型鎧甲","0","0","0","0","0"
"0","0","0","0","7","150","0","0","2","102282","0","1","輕板甲","0","0","輕型鎧甲","0","0","0","0","1"
"0","0","0","0","0","95","0","0","2","102311","0","1","鱗甲","0","0","重型鎧甲","0","0","0","0","0"
"0","0","0","0","0","180","0","0","2","102312","0","2","精鋼鎧甲","0","0","重型鎧甲","0","0","0","0","1"
"0","0","0","0","6","90","0","0","2","102341","0","0","民俗服飾","0","0","衣服","0","0","0","0","0"
"0","0","0","0","7","120","0","0","2","102342","0","1","忍者裝扮","110","0","衣服","0","0","0","0","1"
"0","4","0","0","0","65","0","0","2","102371","0","0","春日長袍","0","0","魔法服","0","0","0","0","1"
"0","7","0","0","0","120","0","0","2","102372","0","1","北國長袍","0","0","魔法服","0","0","0","0","2"
"0","0","0","0","7","135","0","0","2","102401","0","3","塔盾","0","0","盾","0","0","0","0","0"
"0","0","0","0","2","30","0","1","2","102431","0","1","小丑靴","0","0","鞋","0","0","0","0","0"
"0","0","0","0","3","60","0","2","2","102432","0","2","狩獵靴","0","0","鞋","0","0","0","0","1"
"0","8","0","0","0","30","0","0","2","102461","0","0","女巫靴","0","0","魔法鞋","0","0","0","0","1"
"0","0","0","0","3","90","0","0","2","102491","0","1","可愛報童帽","0","0","頭盔","0","0","0","0","0"
"0","0","0","0","0","90","0","0","2","102493","0","1","羅馬軍團盔","0","0","頭盔","0","0","0","0","1"
"0","7","0","0","0","0","0","0","2","102521","0","1","修女兜帽","0","0","魔法帽","0","0","10","0","3"
"0","0","0","5","11","0","0","0","2","102551","0","0","勇氣寶珠","30","0","攻擊配件","0","0","0","0","0"
"0","0","0","10","20","0","0","0","2","102552","0","1","尖刺手環","0","0","攻擊配件","0","0","5","0","0"
"0","0","0","0","0","55","0","0","2","102581","0","1","仁愛寶珠","25","0","防禦配件","0","0","0","0","1"
"0","0","0","0","0","120","0","0","2","102582","0","2","勝利的編織手環","0","0","防禦配件","0","0","0","0","2"
"0","11","0","0","0","0","0","0","2","102611","0","0","魔法眼鏡","0","0","魔法配件","0","0","0","0","1"
"0","10","0","5","0","0","0","0","2","102612","0","0","智慧寶珠","25","0","魔法配件","0","0","0","0","0"
"0","24","0","0","0","0","0","0","2","102613","0","0","魔法單眼鏡","0","0","魔法配件","0","0","0","0","2"
"0","20","0","10","0","0","0","0","2","102614","0","0","圖紋手鐲","0","0","魔法配件","0","0","0","0","1"
"0","0","0","0","13.4","30","0","0","3","103011","0","0","閃耀之劍","0","0","劍","0","0","0","0","0"
"0","0","0","0","17.7","38.4","0","0","3","103012","0","0","龍紋劍","0","0","劍","0","0","0","0","0"
"0","0","0","0","20.4","45","0","0","3","103013","0","0","羽刃之劍","0","0","劍","0","0","0","0","0"
"0","0","0","0","19.4","21.7","0","0","3","103041","0","0","月光刀","0","0","刀","0","0","0","0","0"
"0","0","0","0","22.7","25","0","0","3","103042","0","0","雷神刀","0","0","刀","0","0","0","0","0"
"0","0","0","5","13.4","0","0","0","3","103071","0","0","鉑金小刀","0","0","短劍","0","0","0","0","0"
"0","0","1","0","20.4","0","0","0","3","103072","0","0","吸血鬼匕首","0","0","短劍","0","0","0","0","0"
"0","0","0","5","17.7","0","0","0","3","103101","0","0","龍牙之爪","0","0","指虎","0","0","0","0","0"
"0","0","0","0","17.7","0","0","0","3","103131","0","0","邱比特之弓","0","0","弓","0","0","0","0","1"
"0","0","0","0","20.4","0","0","0","3","103132","0","0","惡魔之弓","0","0","弓","0","0","0","0","1"
"0","0","0","0","11.7","0","0","0","3","103161","0","1","騎士的驕傲","0","0","戟","0","0","0","0","0"
"0","0","0","0","15.4","0","0","0","3","103162","0","1.7","絕對之矛","0","0","戟","0","0","0","0","0"
"0","0","0","0","16.7","0","0","0","3","103191","0","0","天球斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","22","0","0","0","3","103192","0","0","麗花戰斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","25.7","0","0","0","3","103193","0","0","閃電之斧","0","0","斧","0","0","0","0","0"
"0","16.7","0","0","0","0","0","0","3","103221","0","0","芒刺血杖","0","0","攻擊法杖","0","0","0","0","0"
"0","25.7","0","0","0","0","0","0","3","103222","0","0","惡魔之角","0","0","攻擊法杖","0","0","0","0","0"
"0","13.4","0","0","0","0","0","0","3","103251","0","0","天球的守護","0","0","回復法杖","0","0","0","0","0.7"
"0","17.7","0","0","0","0","0","0","3","103252","0","0","花蕾之杖","0","0","回復法杖","0","0","0","0","1"
"0","0","0","0","3.7","81.7","0","0","3","103281","0","0.4","時尚盔甲","0","0","輕型鎧甲","0","0","0","0","0.4"
"0","0","0","0","5","108.4","0","0","3","103282","0","0.7","戰陣鎧衣","0","0","輕型鎧甲","0","0","0","0","0.7"
"0","0","0","0","5.7","126.7","0","0","3","103283","0","0.7","重金屬盔甲","0","0","輕型鎧甲","0","0","0","0","0.7"
"0","0","0","0","0","81.7","0","0","3","103311","0","1","華麗盔甲","0","0","重型鎧甲","0","0","0","0","0.7"
"0","0","0","0","3.4","60","0","0","3","103341","0","0.4","多層次服飾","53.4","0","衣服","0","0","0","0","0.4"
"0","0","0","0","4.4","78.4","0","0","3","103342","0","0.7","宮廷服飾","70","0","衣服","0","0","0","0","0.4"
"0","0","0","0","5","68.4","0","0","3","103343","0","0.7","玻斯菊服飾","123.4","0","衣服","0","0","0","0","0.7"
"0","4.4","0","0","0","78.4","0","0","3","103371","0","0.7","邱比特長袍","0","0","魔法服","0","0","0","0","1.4"
"0","4.7","0","0","0","81.7","0","0","3","103372","0","0.7","哲學家長袍","0","0","魔法服","0","0","1.7","0","1.4"
"0","0","0","0","2.7","96.7","0","0","3","103401","0","2","石榴石之盾","0","0","盾","0","0","0","0","0"
"0","0","0","0","1.7","30","0","1","3","103431","0","0.7","忍者鞋","0","0","鞋","0","0","0","0","0.4"
"0","0","0","0","8.7","38.4","0","1.4","3","103432","0","0","擊劍之靴","0","0","鞋","0","0","0","0","0"
"0","6.7","0","0","0","38.4","0","0","3","103461","0","1","女巫宮廷靴","0","0","魔法鞋","0","0","0","0","1.4"
"0","0","0","0","0","78.4","0","0","3","103491","0","1.7","黑龍頭盔","0","0","頭盔","0","0","0","0","1.4"
"0","6.7","0","0","0","30","0","0","3","103521","0","0","女巫髮箍","0","0","魔法帽","0","0","0","0","1.4"
"0","8.7","0","0","0","38.4","0","0","3","103522","0","0","女巫帽","0","0","魔法帽","0","0","0","0","2"
"0","0","0","0","11","0","0","0","3","103551","0","1","蛋白石耳環","30","0","攻擊配件","0","0","0","0","0"
"0","0","0","0","14.7","0","0","0","3","103552","0","0.7","獅鷲之羽飾","78.4","0","攻擊配件","0","0","0","0","0"
"0","0","0","0","18","23.4","0","0","3","103553","0","1.4","緋紅鑽石","0","0","攻擊配件","0","0","0","0","0"
"0","0","0","0","0","60","0","0","3","103581","0","1","綠寶石耳環","0","0","防禦配件","0","0","0","0","1"
"0","0","0","0","8.7","0","0","0","3","103582","0","1.7","八芒星墜飾","0","0","防禦配件","0","0","0","0","1.4"
"0","0","0","0","0","90","0","0","3","103583","0","1.7","獅子王的守護","0","0","防禦配件","0","0","0","0","1.7"
"0","10","0","8.4","0","0","0","0","3","103611","0","0","綠松石耳環","0","0","魔法配件","0","0","0","0","0"
"0","3.4","0","0","0","0","0","0","3","103612","0","0","珍珠耳環","0","0","魔法配件","0","0","5","0","1.7"
"0","13","0","11.7","0","0","0","0","3","103613","0","0","魔法使眼鏡","0","0","魔法配件","0","0","0","0","0"
"0","15.4","0","0","0","0","0","0","3","103614","0","0","月桂樹的悲悽","0","0","魔法配件","0","0","5","0","1"
"0","0","0","0","14.6","33","0","0","4","104011","0","0","天使之劍","0","0","劍","0","0","0","0","0"
"0","0","0","3","16","14","0","0","4","104012","0","0","太陽劍","0","0","劍","0","0","0","0","0"
"0","0","0","0","19","0","0","0","4","104013","2","0","冰之大劍","0","0","劍","0","0.8","0","0","0"
"0","0","0.4","0","19","28","0","0","4","104014","0","0","渾沌之劍","0","0","剣","0","0","0","0","0"
"0","0","0.4","0","14.6","16","0","0","4","104041","0","0","妖蝶之刀","0","0","刀","0","0","0","0","0"
"0","0","0","0","20.8","0","0","0","4","104042","0","0","光輝之劍","0","0","刀","0","1.6","0","0","0"
"0","0","0","0","21","0","0","0","4","104043","3","0","鷹神之煌劍","0","0","刀","0","0","0","0","0"
"0","0","0","0","22","0","0","0","4","104044","2","0","鳳凰刀","20","0","刀","0","0","0","0","0"
"0","0","0","5","14.6","0","0","0","4","104071","0","0","祕寶匕首","0","0","短劍","0","0","0","0","0"
"0","0","0","0","15","10","0","0","4","104072","0","0","公主懷劍","60","0","短劍","0","0","0","0","0"
"0","0","0","0","16","0","0","0","4","104073","0","0","暗黑物質短劍","30","0","短劍","0","0","0","0","1"
"0","0","0","0","16.8","20","0","0","4","104074","0","0","獨角獸匕首","30","0","短剣","0","0","0","1","0"
"0","0","0","5","14.6","0","0","0","4","104101","0","0","火焰拳套","0","0","指虎","0","0","0","0","0"
"0","0","0","0","22.2","0","0","0","4","104102","2","0","獅子王手套","0","0","指虎","0","1.8","0","0","0"
"0","0","0","0","18","0","1","0","4","104103","2","0","暴雪之爪","0","0","指虎","0","0","0","0","0"
"0","0","0","0","20","0","0","0","4","104104","2","0","蒼雷拳","0","0","指虎","0","0","0","0","0.8"
"0","0","0","0","14.6","0","0","0","4","104131","0","0","雷光弓","0","0","弓","0","0","0","0","0.8"
"0","0","0","0","15","0","0","0","4","104132","0","0","天使之弓","24","0","弓","0","0.8","0","0","0.8"
"0","0","0","0","15","0","0","0","4","104133","3","0","月亮女神之弓","0","0","弓","0","0","0","0","1.2"
"0","0","0","0","16","0","0","0","4","104134","0","0","精靈樹之弓","12","0","弓","0","0","0","1","0.8"
"0","0","0","0","12.8","0","0","0","4","104161","0","1.2","緋龍戟","0","0","戟","0","0","0","0","0"
"0","0","0","0","13.6","0","0","0","4","104162","0","1","皇后之矛","0","0","戟","0","0","0","0","0.4"
"0","0","0","0","17","0","0","0","4","104163","1","0.6","暴風權杖","0","0","戟","0","0","0","0","0.4"
"0","0","0","0","16","0","0","0","4","104164","0","0.6","蓋亞戰斧","0","0","槍","0","0.6","0","0","0.4"
"0","0","0","0","18.2","0","0","0","4","104191","0","0","紫龍斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","19.4","0","0","0","4","104192","0","0","地獄火之斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","22.8","0","0","0","4","104193","0","0","戰女王之烈斧","0","0","斧","0","0","0","0","0"
"0","0","0","0","24","0","0","0","4","104194","2","0","水靈破壞者","0","0","斧","0","0","0","0","0"
"0","18.2","0","0","0","0","0","0","4","104221","0","0","狂怒之杖","0","0","攻擊法杖","0","0","0","0","0"
"0","18.4","0.2","0","0","0","0","0","4","104222","0","0","太陽之杖","0","0","攻擊法杖","0","0","0","0","0"
"0","20.8","0","0","0","0","0","0","4","104223","0","0","司法之神的錫杖","0","1","攻擊法杖","0","0","0","0","0"
"0","21.6","0.2","0","0","0","0","0","4","104224","0","0","大惡魔法杖","20","1","攻撃杖","0","0","0","0","0"
"0","14.6","0","0","0","0","0","0","4","104251","0","0","月光之杖","0","0","回復法杖","0","0","0","0","0.8"
"0","13.4","0","0","0","0","0","0","4","104252","0","0","生命之杖","0","0","回復法杖","0","0","3","0","0.8"
"0","15.4","0","0","0","0","1","0","4","104253","0","0","不死鳥之杖","0","0","回復法杖","0","0","0","0","0.8"
"0","17.2","0","0","0","0","0","0","4","104254","0","0","大天使之杖","20","0","回復杖","0","0","1","0","0.8"
"0","0","0","0","4","90","0","0","4","104281","0","0.4","隱身鎧衣","0","0","輕型鎧甲","0","0","0","0","0.4"
"0","0","0","5","5","50","0","0","4","104282","0","0.6","祕銀脛甲","0","0","輕型鎧甲","0","0","0","0","0.4"
"0","0","0","0","7","30","0","0","4","104283","2","1","十字軍板甲","0","0","輕型鎧甲","0","0","0","0","0.8"
"0","0","0","0","8.8","32","0","0","4","104284","2","0.8","緋紅鎧甲","0","0","輕型鎧甲","0","0","0","0","0.6"
"0","0","0","0","0","90","0","0","4","104311","0","1","天使盔甲","0","0","重型鎧甲","0","0","0","0","0.8"
"0","0","0","0","0","60","0","0","4","104312","0","0.8","朱紅鎧甲","80","0","重型鎧甲","0","0","0","0","0.8"
"0","0","0","0","0","60","0","0","4","104313","0","0.8","紫羅蘭盔甲","0","0","重型鎧甲","0","0","0","0","2"
"0","0","0.2","0","0","20","0","0","4","104314","0","1.4","龍威戰甲","0","0","重型鎧甲","0","0","0","0","2"
"0","0","0","0","2","72","0","0","4","104341","0","0.4","月下之法衣","65","0","衣服","0","0","0","0","0.4"
"0","0","0","0","7","36","0","0.2","4","104342","0","1","隱者服飾","0","0","衣服","0","0","0","0","0.6"
"0","0","0","0","9","40","0","0","4","104343","2","0.6","蒼天長袍","0","0","衣服","0","0","0","0","0.4"
"0","0","0","0","6","40","0","0","4","104344","0","1.4","暗黑懼袍","50","0","衣服","0","0","0","0","0"
"0","9.4","0","0","0","33","0","0","4","104371","0","0.4","大魔導師長袍","0","0","魔法服","0","0.8","0","0","0.8"
"0","7.4","0","0","0","48","0","0","4","104372","0","0.4","聖者長袍","0","0","魔法服","0","0","1","0","0.8"
"0","5","0","0","0","40","0","0","4","104373","0","0.8","翠綠靈衣","0","0","魔法服","0","0","0.6","0","1.2"
"0","0","0.8","0","3.6","33","0","0","4","104401","0","0.8","女帝之盾","0","0","盾","0","0","0","0","0.8"
"0","0","0.6","0","10","0","0","0","4","104402","0","0.8","守護者之盾","0","0","盾","0","0","0","0","0.8"
"0","0","0","0","1.8","33","0","1.2","4","104431","0","0.8","聖騎士脛甲","0","0","鞋","0","0","0","0","0.4"
"0","0","0","0","0","44","0","1","4","104432","0","0.6","天使之靴","0","0","鞋","0","0","3","0","0.6"
"0","0","0","0","7.6","0","0","1","4","104433","0","0","妖精護靴","0","0","鞋","0","0","2","0","0.6"
"0","5.4","0","0","0","33","0","0","4","104461","0","0.8","巫師靴","0","0","魔法鞋","0","0","0","0","1.2"
"0","3","0","0","0","20","0","0","4","104462","0","0.2","死靈術士之靴","40","0","魔法鞋","0","0","0","0","2.4"
"0","10","0","0","0","8","0.4","0","4","104463","0","0","寶瓶之靴","0","1.4","魔法鞋","0","0","0","0","1"
"0","0","0","0","3.6","98","0","0","4","104491","0","0.8","羽翼圓舞曲","0","0","頭盔","0","0","0","0","0"
"0","7.4","0","0","0","33","0","0","4","104521","0","0","巫師兜帽","0","0","魔法帽","0","0","0","0","1.6"
"0","9","0","4","0","18","0","0","4","104522","0","0","法王兜帽","0","1","魔法帽","0","0","0","0","0.8"
"0","9","0","0","0","20","0","0","4","104523","0","0.6","福音之冠","0","1","魔法帽","0","0","0","0","1"
"0","0","0","0","13.2","0","0","0","4","104551","2","0.4","元素之心","0","0","攻擊配件","0","1","0","0","0"
"0","0","0","0","14","0","0","0","4","104552","2","0","太陽的護身符","0","0","攻擊配件","0","0","2","0","0.4"
"0","0","0","0","14.8","40","0","0","4","104553","2.4","0","焰帝的戒指","0","0","攻擊配件","0","0","0","0","0"
"0","0","0","0","10.8","0","0","0.4","4","104554","1.6","0","貓神的項墜","0","0","命中アクセサリ","0","0","0","2","0"
"0","2","0","0","0","26","0","0","4","104581","0","1","替身手環","0","0","防禦配件","0","1","0","0","1.2"
"0","0","0","0","0","60","0","0","4","104582","0","1.8","月之手鍊","0","0","防禦配件","0","0","0","0","1"
"0","0","0","0","0","40","0","0","4","104583","0","1.2","聖信徒的項墜","0","0","防禦配件","0","0","2","0","1.2"
"0","9.2","0","3","0","10","0","0","4","104611","0","0","新月的嘆息","0","1.2","魔法配件","0","1","0","0","0"
"0","14","0","0","0","24","0","0","4","104612","0","0","龍之淚","24","1.6","魔法配件","0","0","0","0","0"
"0","16","0","3.2","0","0","0","0","4","104613","0","0","大賢者的寶珠","0","2","魔法配件","0","0","0","0","0"
"0","0","0","0","21","24","0","0","5","105011","2","0","雷霆神鋒","0","0","劍","0","0","0","0.6","0"
"0","0","0","0","23","24","0","0","5","105012","0","0","天開之聖劍","0","0","剣","0","0","0","0.6","0"
"0","0","0","1.6","24","28","0","0","5","105013","0","0","罪過之大劍","0","0","剣","0","0","0","0","0"
"0","0","0","0","26.4","32","0","0","5","105014","0.8","0","神湊劍水之統治者","0","0","剣","0","0","0","0","0"
"0","0","0","0","29","12","0","0","5","105015","2","0","霸王光龍劍","0","0","剣","0","0","0","0","0"
"0","0","0","0","30.6","16","0","0","5","105016","2.8","0","星核劍艾爾茲修奈德","0","0","剣","0","0","0","0","0"
"0","0","0","0","33.4","12","0","0","5","105017","3.2","0","神兔之大劍","0","0","剣","0","0","0","0","0"
"0","0","0","0","23.6","0","0","0","5","105041","2.4","0","百華白櫻刀","0","0","刀","0","0","0","0.6","0"
"0","0","0","0","24","0","0","0","5","105042","2.4","0","流禍之蒼刃","0","0","刀","0","0","1.2","0","0"
"0","0","0.4","0","25","0","0","0","5","105043","2.8","0","妖刀血鴉","0","0","刀","0","0","0","0","0"
"0","0","0","0","26.8","16","0","0","5","105044","3.2","0","焰神刀伊格尼斯","0","0","刀","0","0","0","0","0"
"0","0","0","0","24","20","0","0","5","105045","2","0.8","翠風神之太刀","0","0","刀","0","0","0","0","0"
"0","0","0","0","30","0","0","0","5","105046","5","0","迎神的枝刃刀","0","0","刀","0","0","0","0.4","0"
"0","0","0","0","34.4","0","0","0","5","105047","4","0","旺鯉之神刀","0","0","刀","0","0","0","0","0"
"0","0","0","0","20","24","0","0","5","105071","4","0","翡翠匕首","30","0","短劍","0","0","0","0","0"
"0","0","0","0","23","8","0","0","5","105072","4","0","熔岩烈鋒","0","0","短剣","0","0.4","0","0","0"
"0","0","0","0","24","12","0","0","5","105073","3.2","0","常春國短劍","24","0","短剣","0","0","0","0","0"
"0","0","0","1.2","24.8","22","0","0","5","105074","4","0","天雷之雙神劍","0","0","短剣","0","0","0","0","0"
"0","0","0","0","29.2","0","0","0","5","105075","4","0","天黑劍奧比修斯","0","0","短剣","0","0","0","0","0"
"0","0","0","0","32.2","0","0","0","5","105076","2.8","0","獄炎龍爪刃","0","0","短剣","0","0","0","0","0"
"0","0","0","0","30.6","0","0","0","5","105077","6","0","冥刃‧鴉天狗","0","0","短剣","0","0","0","0.8","0"
"0","0","0","0","24","0","0","0","5","105101","1.2","0","月之拳套","0","0","拳","0","0","0","0.6","0"
"0","0","0","0","26","0","0","0","5","105102","3.2","0","深紅之爪","0","0","拳","0","0","0","0","0"
"0","0","0","0","24","0","0","0","5","105103","2.8","0.6","冥河之爪","0","0","拳","0","0","0","0","0"
"0","0","0","0","24.8","0","0","0","5","105104","3.2","0.8","嵐神風暴護手","0","0","拳","0","0","0","0","0"
"0","0","0","0","22.2","0","0","0","5","105105","6","0","極闇爪血腥嚎叫","0","0","拳","0","0","0","0","1.2"
"0","0","0","0","30.8","0","0","0","5","105106","6","0","星核拳艾爾茲羅亞","0","0","拳","0","0","0","0","0"
"0","0","0","0","26.6","0","0","0","5","105107","5.6","0.8","通天手甲‧犀打","0","0","拳","0","0","0","0","0.6"
"0","0","0","0","20","0","0","0","5","105131","0.8","0","白銀大翼弓","0","0","弓","0","0.4","0","0","0.8"
"0","0","0.4","0","22","0","0","0","5","105132","1.4","0","深淵之弓","0","0","弓","0","0","0","0","0.6"
"0","0","0","0","25.2","0","0","0","5","105133","3","0","紅天弓","0","0","弓","0","0","0","0.6","0"
"0","0","0","0","26.4","0","0","0","5","105134","0","0.4","裝號弓天帝殞落","0","0","弓","0","0","0","0","0.4"
"0","0","0","0","27.4","0","0","0","5","105135","0","0.6","冰淚弓寒霜之淚","0","0","弓","0","0","0","0","0.2"
"0","0","0","0","27.8","0","0","0","5","105136","0","0.8","星核弓艾爾茲波根","0","0","弓","0","0","0","0","0.4"
"0","0","0","0","32","0","0","0","5","105137","4.4","0","天穿之隼弓","0","0","弓","0","0","0","0","0.4"
"0","0","0","0","19.6","0","0","0","5","105161","2","0.8","零霜之槍","0","0","槍","0","0","0","0","0.4"
"0","0","0","0","18.4","0","0","0.4","5","105162","0","0.8","雄風刺針","0","0","槍","0","0","0","0","0.6"
"0","0","0","0","20.4","0","0","0","5","105163","0","0.8","護天之聖槍","0","0","槍","0","0","0","0","0.8"
"0","0","0.4","0","22.6","0","0","0","5","105164","0","0.6","冥神槍毀滅苦痛","0","0","槍","0","0","0","0","0.6"
"0","0","0","0","28.2","0","0","0","5","105165","0","0","豪炎槍日珥","0","0","槍","0","0","0","0","0.6"
"0","0","0","0","25.4","30","0","0","5","105166","0","1","星核槍艾爾茲柏格","0","0","槍","0","0","0","0","0"
"0","0","0","0","27.8","50","0","0","5","105167","0","0.6","聖鹿槍阿爾瑪貝納德","0","0","弓","0","0","0","0","0"
"0","0","0.4","0","24","0","0","0","5","105191","0","0","死靈之斧","0","0","斧","0","0","0","0.2","0"
