057f21a80873650015566046dcf07bceae695e7d9b5001cf787d03a554510e25,6a039c6d5525cd7d09f28b4a74e328f67d511ea474c679c0b7ae5fc695f66512,e8f1644692ad7a3c31549ef1445b4f09e170ae53b8d28ffb07451bc2eab4b364,3ec8ff13fc0202f175cd88165ca79c4e7ee98e55d663541b43c5848325e78f0f,44fab6ce1f5fb421290233edb0fe15aa4e79fb03b9efbbf1bbe3f2f53df69c49,1b2bbee05b3706173af126b627d284d37c6b5605bea9130ae1250a93f99229a8,b69c316fdec37e35bac1c501760e4823bdeec48b88266d9568b40827e9540fbd,1be308a81bcc3f080f1cdefe43c40c61e992598d8c9b1b309c31ed3c7fac2dd0,59bb77fc682b0b1892e74964e4efed97c646333769d5f1c4dc402a7f92f47428,42d368a57425925d5d5bd38626b1d0aafb7852fe8b9dc3db817252aa47c67651,bce43a87172f60712ade38fa14c85228faeab5d5540f8a88cdf93c006acd12ae,9a53fd9953c062b92c813470344270728a94deb213b9533472ba06199d8e979d,93a63b1fad8224e6812c8bf606bf1218984ad8ef8aa65f5b1a91905a76593521,13133d66934cea83ca0df5c5898216ea7182c69c2aeb5b061e91486cf66aa992,688473c44877df6e48e424fd16f03bb0b351283c57db65a60139b7d1abda04ea,fce03137502f11ddbf2b9a207c0ab71ae2906199974b8a19519030f4b194b73d
"0","0","0","0","0","0","1","124192","4","0","114102","4","110090061","1","0","0"
"0","0","0","0","0","0","1","114132","4","0","114252","4","110090071","1","0","0"
"0","0","0","0","0","0","1","114222","4","0","124042","4","110090081","1","0","0"
"0","0","0","0","0","0","1","114072","4","0","114461","4","110090091","1","0","0"
"0","0","0","0","0","0","1","114162","4","0","114132","4","110090101","1","0","0"
"0","0","0","0","0","0","1","114012","4","0","124431","4","110090111","1","0","0"
"0","0","0","0","0","0","1","114102","4","0","124192","4","110090121","1","0","0"
"0","0","0","0","0","0","1","114252","4","0","124491","4","110090131","1","0","0"
"0","0","0","0","0","0","1","124042","4","0","114222","4","110090141","1","0","0"
"0","0","0","0","0","0","1","114012","4","0","114252","4","110090151","1","0","0"
"0","0","0","0","0","0","1","124192","4","0","114012","4","110100011","1","0","0"
"0","0","0","0","0","0","1","114222","4","0","114162","4","110100021","1","0","0"
"0","0","0","0","0","0","1","114252","4","0","114132","4","110100031","1","0","0"
"0","0","0","0","0","0","1","124282","4","0","114072","4","110100041","1","0","0"
"0","0","0","0","0","0","1","124372","4","0","124342","4","110100051","1","0","0"
"0","0","0","0","0","0","1","124312","4","0","114611","4","110100061","1","0","0"
"0","0","0","0","0","0","1","124522","4","0","114581","4","110100071","1","0","0"
"0","0","0","0","0","0","1","124432","4","0","114551","4","110100081","1","0","0"
"0","0","0","0","0","0","1","124342","4","0","114581","4","110100091","1","0","0"
"0","0","0","0","0","0","1","124372","4","0","114611","4","110100101","1","0","0"
"0","0","0","0","0","0","1","124312","4","0","114551","4","110100111","1","0","0"
"0","0","0","0","0","0","1","124342","4","0","114581","4","110100121","1","0","0"
"0","0","0","0","0","0","1","124522","4","0","114551","4","110100131","1","0","0"
"0","0","0","0","0","0","1","124432","4","0","114611","4","110100141","1","0","0"
"0","0","0","0","0","0","1","124282","4","0","114551","4","110100151","1","0","0"
"0","0","0","0","0","0","1","124342","4","0","124432","4","110100161","1","0","0"
"0","0","0","0","0","0","1","124312","4","0","124282","4","110100171","1","0","0"
"0","0","0","0","0","0","1","124282","4","0","124312","4","110110011","1","0","0"
"0","0","0","0","0","0","1","124372","4","0","124522","4","110110021","1","0","0"
"0","0","0","0","0","0","1","124342","4","0","124432","4","110110031","1","0","0"
"0","0","0","0","0","0","1","114073","4","0","124312","4","110110041","1","0","0"
"0","0","0","0","0","0","1","124163","4","0","124253","4","110110051","1","0","0"
"0","0","0","0","0","0","1","114013","4","0","114193","4","110110061","1","0","0"
"0","0","0","0","0","0","1","114223","4","0","124103","4","110110071","1","0","0"
"0","0","0","0","0","0","1","114133","4","0","114043","4","110110081","1","0","0"
"0","0","0","0","0","0","1","114073","4","0","124282","4","110110091","1","0","0"
"0","0","0","0","0","0","1","124163","4","0","124522","4","110110101","1","0","0"
"0","0","0","0","0","0","1","124253","4","0","124372","4","110110111","1","0","0"
"0","0","0","0","0","0","1","114013","4","0","114551","4","110110121","1","0","0"
"0","0","0","0","0","0","1","114193","4","0","124432","4","110110131","1","0","0"
"0","0","0","0","0","0","1","114223","4","0","114611","4","110110141","1","0","0"
"0","0","0","0","0","0","1","124103","4","0","124342","4","110110151","1","0","0"
"0","0","0","0","0","0","1","114133","4","0","114581","4","110110161","1","0","0"
"0","0","0","0","0","0","1","114043","4","0","114611","4","110110171","1","0","0"
"0","0","0","0","0","0","1","114193","4","0","114013","4","110120011","1","0","0"
"0","0","0","0","0","0","1","114223","4","0","124163","4","110120021","1","0","0"
"0","0","0","0","0","0","1","124253","4","0","114133","4","110120031","1","0","0"
"0","0","0","0","0","0","1","124313","4","0","114073","4","110120041","1","0","0"
"0","0","0","0","0","0","1","124462","4","0","124343","4","110120051","1","0","0"
"0","0","0","0","0","0","1","124283","4","0","124402","4","110120061","1","0","0"
"0","0","0","0","0","0","1","124523","4","0","124313","4","110120071","1","0","0"
"0","0","0","0","0","0","1","124402","4","0","124462","4","110120081","1","0","0"
"0","0","0","0","0","0","1","124343","4","0","124523","4","110120091","1","0","0"
"0","0","0","0","0","0","1","124462","4","0","114612","4","110120101","1","0","0"
"0","0","0","0","0","0","1","124283","4","0","114552","4","110120111","1","0","0"
"0","0","0","0","0","0","1","124343","4","0","114582","4","110120121","1","0","0"
"0","0","0","0","0","0","1","124523","4","0","114552","4","110120131","1","0","0"
"0","0","0","0","0","0","1","124402","4","0","114612","4","110120141","1","0","0"
"0","0","0","0","0","0","1","124313","4","0","114552","4","110120151","1","0","0"
"0","0","0","0","0","0","1","124343","4","0","114582","4","110120161","1","0","0"
"0","0","0","0","0","0","1","124283","4","0","114612","4","110120171","1","0","0"
"0","0","0","0","0","0","1","124283","4","0","124462","4","110130011","1","0","0"
"0","0","0","0","0","0","1","124523","4","0","124343","4","110130021","1","0","0"
"0","0","0","0","0","0","1","124402","4","0","124313","4","110130031","1","0","0"
"0","0","0","0","0","0","1","124074","4","0","124462","4","110130041","1","0","0"
"0","0","0","0","0","0","1","114164","4","0","114254","4","110130051","1","0","0"
"0","0","0","0","0","0","1","114014","4","0","114194","4","110130061","1","0","0"
"0","0","0","0","0","0","1","124224","4","0","114104","4","110130071","1","0","0"
"0","0","0","0","0","0","1","114134","4","0","124044","4","110130081","1","0","0"
"0","0","0","0","0","0","1","124074","4","0","124283","4","110130091","1","0","0"
"0","0","0","0","0","0","1","114164","4","0","124343","4","110130101","1","0","0"
"0","0","0","0","0","0","1","114254","4","0","124523","4","110130111","1","0","0"
"0","0","0","0","0","0","1","114014","4","0","114552","4","110130121","1","0","0"
"0","0","0","0","0","0","1","114194","4","0","124313","4","110130131","1","0","0"
"0","0","0","0","0","0","1","124224","4","0","114612","4","110130141","1","0","0"
"0","0","0","0","0","0","1","114104","4","0","124402","4","110130151","1","0","0"
"0","0","0","0","0","0","1","114134","4","0","114582","4","110130161","1","0","0"
"0","0","0","0","0","0","1","124044","4","0","114612","4","110130171","1","0","0"
"0","0","0","0","0","0","1","114014","4","0","114254","4","110140011","1","0","0"
"0","0","0","0","0","0","1","114134","4","0","114104","4","110140021","1","0","0"
"0","0","0","0","0","0","1","124224","4","0","124074","4","110140031","1","0","0"
"0","0","0","0","0","0","1","114553","4","0","124044","4","110140041","1","0","0"
"0","0","0","0","0","0","1","114613","4","0","124224","4","110140051","1","0","0"
"0","0","0","0","0","0","1","114583","4","0","114164","4","110140061","1","0","0"
"0","0","0","0","0","0","1","114554","4","0","114134","4","110140071","1","0","0"
"0","0","0","0","0","0","1","114553","4","0","114104","4","110140081","1","0","0"
"0","0","0","0","0","0","1","114613","4","0","114254","4","110140091","1","0","0"
"0","0","0","0","0","0","1","114583","4","0","114194","4","110140101","1","0","0"
"0","0","0","0","0","0","1","114554","4","0","124074","4","110140111","1","0","0"
"0","0","0","0","0","0","1","114583","4","0","114613","4","110140121","1","0","0"
"0","0","0","0","0","0","1","114554","4","0","114583","4","110140131","1","0","0"
"0","0","0","0","0","0","1","114553","4","0","114554","4","110140141","1","0","0"
"0","0","0","0","0","0","1","114583","4","0","124044","4","110150011","1","0","0"
"0","0","0","0","0","0","1","114613","4","0","114104","4","110150021","1","0","0"
"0","0","0","0","0","0","1","114553","4","0","114194","4","110150031","1","0","0"
"0","0","0","0","0","0","1","124284","4","0","114554","4","110150041","1","0","0"
"0","0","0","0","0","0","1","124433","4","0","114583","4","110150051","1","0","0"
"0","0","0","0","0","0","1","124373","4","0","114613","4","110150061","1","0","0"
"0","0","0","0","0","0","1","124314","4","0","114553","4","110150071","1","0","0"
"0","0","0","0","0","0","1","124344","4","0","114554","4","110150081","1","0","0"
"0","0","0","0","0","0","1","124463","4","0","114613","4","110150091","1","0","0"
"0","0","0","0","0","0","1","124344","4","0","124373","4","110150101","1","0","0"
"0","0","0","0","0","0","1","124284","4","0","124433","4","110150111","1","0","0"
"0","0","0","0","0","0","1","124373","4","0","124463","4","110150121","1","0","0"
"0","0","0","0","0","0","1","124314","4","0","124284","4","110150131","1","0","0"
"0","0","0","0","0","0","1","124433","4","0","124344","4","110150141","1","0","0"
"0","0","0","0","0","0","1","124314","4","0","124463","4","110160011","1","0","0"
"0","0","0","0","0","0","1","124373","4","0","124344","4","110160021","1","0","0"
"0","0","0","0","0","0","1","124433","4","0","124314","4","110160031","1","0","0"
"0","0","0","0","0","0","1","115071","4","0","124463","4","110160041","1","0","0"
"0","0","0","0","0","0","1","115161","4","0","115251","4","110160051","1","0","0"
"0","0","0","0","0","0","1","115011","4","0","125191","4","110160061","1","0","0"
"0","0","0","0","0","0","1","115221","4","0","125101","4","110160071","1","0","0"
"0","0","0","0","0","0","1","115041","4","0","125131","4","110160081","1","0","0"
"0","0","0","0","0","0","1","115071","4","0","124284","4","110160091","1","0","0"
"0","0","0","0","0","0","1","125101","4","0","124344","4","110160101","1","0","0"
"0","0","0","0","0","0","1","115251","4","0","124373","4","110160111","1","0","0"
"0","0","0","0","0","0","1","115011","4","0","114553","4","110160121","1","0","0"
"0","0","0","0","0","0","1","125131","4","0","124314","4","110160131","1","0","0"
"0","0","0","0","0","0","1","115221","4","0","114613","4","110160141","1","0","0"
"0","0","0","0","0","0","1","115161","4","0","115071","4","110170011","1","0","0"
"0","0","0","0","0","0","1","125191","4","0","115251","4","110170021","1","0","0"
"0","0","0","0","0","0","1","115041","4","0","115221","4","110170031","1","0","0"
"0","0","0","0","0","0","1","115581","4","0","115011","4","110170041","1","0","0"
"0","0","0","0","0","0","1","115611","4","0","125101","4","110170051","1","0","0"
"0","0","0","0","0","0","1","115551","4","0","125131","4","110170061","1","0","0"
"0","0","0","0","0","0","1","115581","4","0","115161","4","110170071","1","0","0"
"0","0","0","0","0","0","1","115611","4","0","115041","4","110170081","1","0","0"
"0","0","0","0","0","0","1","115551","4","0","125191","4","110170091","1","0","0"
"0","0","0","0","0","0","1","115581","4","0","125101","4","110170101","1","0","0"
"0","0","0","0","0","0","1","115611","4","0","115071","4","110170111","1","0","0"
"0","0","0","0","0","0","1","115551","4","0","115581","4","110170121","1","0","0"
"0","0","0","0","0","0","1","115581","4","0","115611","4","110170131","1","0","0"
"0","0","0","0","0","0","1","115611","4","0","115551","4","110170141","1","0","0"
"0","0","0","0","0","0","1","115551","4","0","115581","4","110180011","1","0","0"
"0","0","0","0","0","0","1","115581","4","0","115611","4","110180021","1","0","0"
"0","0","0","0","0","0","1","115611","4","0","115551","4","110180031","1","0","0"
"0","0","0","0","0","0","1","125401","4","0","115551","4","110180041","1","0","0"
"0","0","0","0","0","0","1","125341","4","0","115581","4","110180051","1","0","0"
"0","0","0","0","0","0","1","125521","4","0","115611","4","110180061","1","0","0"
"0","0","0","0","0","0","1","125281","4","0","115551","4","110180071","1","0","0"
"0","0","0","0","0","0","1","125311","4","0","115581","4","110180081","1","0","0"
"0","0","0","0","0","0","1","125371","4","0","115611","4","110180091","1","0","0"
"0","0","0","0","0","0","1","125341","4","0","115551","4","110180101","1","0","0"
"0","0","0","0","0","0","1","125521","4","0","115581","4","110180111","1","0","0"
"0","0","0","0","0","0","1","125311","4","0","125401","4","110180121","1","0","0"
"0","0","0","0","0","0","1","125371","4","0","125521","4","110180131","1","0","0"
"0","0","0","0","0","0","1","125281","4","0","125341","4","110180141","1","0","0"
"0","0","0","0","0","0","1","125371","4","0","125401","4","110190011","1","0","0"
"0","0","0","0","0","0","1","125311","4","0","125281","4","110190021","1","0","0"
"0","0","0","0","0","0","1","125521","4","0","125341","4","110190031","1","0","0"
"0","0","0","0","0","0","1","125072","4","0","125371","4","110190041","1","0","0"
"0","0","0","0","0","0","1","125012","4","0","115192","4","110190051","1","0","0"
"0","0","0","0","0","0","1","115222","4","0","115102","4","110190061","1","0","0"
"0","0","0","0","0","0","1","115042","4","0","115132","4","110190071","1","0","0"
"0","0","0","0","0","0","1","125252","4","0","125162","4","110190081","1","0","0"
"0","0","0","0","0","0","1","125072","4","0","125281","4","110190091","1","0","0"
"0","0","0","0","0","0","1","115042","4","0","125401","4","110190101","1","0","0"
"0","0","0","0","0","0","1","125252","4","0","125371","4","110190111","1","0","0"
"0","0","0","0","0","0","1","125012","4","0","125311","4","110190121","1","0","0"
"0","0","0","0","0","0","1","115132","4","0","125341","4","110190131","1","0","0"
"0","0","0","0","0","0","1","115222","4","0","125521","4","110190141","1","0","0"
"0","0","0","0","0","0","1","115102","4","0","125162","4","110200011","1","0","0"
"0","0","0","0","0","0","1","115192","4","0","125252","4","110200021","1","0","0"
"0","0","0","0","0","0","1","115042","4","0","115222","4","110200031","1","0","0"
"0","0","0","0","0","0","1","115582","4","0","115132","4","110200041","1","0","0"
"0","0","0","0","0","0","1","115612","4","0","125012","4","110200051","1","0","0"
"0","0","0","0","0","0","1","115552","4","0","115102","4","110200061","1","0","0"
"0","0","0","0","0","0","1","115582","4","0","125072","4","110200071","1","0","0"
"0","0","0","0","0","0","1","115612","4","0","115042","4","110200081","1","0","0"
"0","0","0","0","0","0","1","115552","4","0","115192","4","110200091","1","0","0"
"0","0","0","0","0","0","1","115582","4","0","125012","4","110200101","1","0","0"
"0","0","0","0","0","0","1","115612","4","0","115222","4","110200111","1","0","0"
"0","0","0","0","0","0","1","115552","4","0","115582","4","110200121","1","0","0"
"0","0","0","0","0","0","1","115582","4","0","115612","4","110200131","1","0","0"
"0","0","0","0","0","0","1","115612","4","0","115552","4","110200141","1","0","0"
"0","0","0","0","0","0","1","115552","4","0","115582","4","110210011","1","0","0"
"0","0","0","0","0","0","1","115582","4","0","115612","4","110210021","1","0","0"
"0","0","0","0","0","0","1","115612","4","0","115552","4","110210031","1","0","0"
"0","0","0","0","0","0","1","125431","4","0","115552","4","110210041","1","0","0"
"0","0","0","0","0","0","1","125342","4","0","115582","4","110210051","1","0","0"
"0","0","0","0","0","0","1","125522","4","0","115612","4","110210061","1","0","0"
"0","0","0","0","0","0","1","125282","4","0","115552","4","110210071","1","0","0"
"0","0","0","0","0","0","1","125312","4","0","115582","4","110210081","1","0","0"
"0","0","0","0","0","0","1","125372","4","0","115612","4","110210091","1","0","0"
"0","0","0","0","0","0","1","125342","4","0","115552","4","110210101","1","0","0"
"0","0","0","0","0","0","1","125522","4","0","115582","4","110210111","1","0","0"
"0","0","0","0","0","0","1","125312","4","0","125431","4","110210121","1","0","0"
"0","0","0","0","0","0","1","125372","4","0","125522","4","110210131","1","0","0"
"0","0","0","0","0","0","1","125282","4","0","125342","4","110210141","1","0","0"
"0","0","0","0","0","0","1","125431","4","0","125282","4","110220011","1","0","0"
"0","0","0","0","0","0","1","125342","4","0","125312","4","110220021","1","0","0"
"0","0","0","0","0","0","1","125522","4","0","125431","4","110220031","1","0","0"
"0","0","0","0","0","0","1","115073","4","0","125372","4","110220041","1","0","0"
"0","0","0","0","0","0","1","125013","4","0","125193","4","110220051","1","0","0"
"0","0","0","0","0","0","1","125223","4","0","125103","4","110220061","1","0","0"
"0","0","0","0","0","0","1","125043","4","0","115133","4","110220071","1","0","0"
"0","0","0","0","0","0","1","125253","4","0","115163","4","110220081","1","0","0"
"0","0","0","0","0","0","1","115073","4","0","125312","4","110220091","1","0","0"
"0","0","0","0","0","0","1","125043","4","0","125282","4","110220101","1","0","0"
"0","0","0","0","0","0","1","125253","4","0","125522","4","110220111","1","0","0"
"0","0","0","0","0","0","1","125013","4","0","125342","4","110220121","1","0","0"
"0","0","0","0","0","0","1","115133","4","0","125431","4","110220131","1","0","0"
"0","0","0","0","0","0","1","125223","4","0","125372","4","110220141","1","0","0"
"0","0","0","0","0","0","1","125103","4","0","125043","4","110230011","1","0","0"
"0","0","0","0","0","0","1","125223","4","0","115073","4","110230021","1","0","0"
"0","0","0","0","0","0","1","125253","4","0","125013","4","110230031","1","0","0"
"0","0","0","0","0","0","1","115583","4","0","115133","4","110230041","1","0","0"
"0","0","0","0","0","0","1","115613","4","0","115163","4","110230051","1","0","0"
"0","0","0","0","0","0","1","115553","4","0","125193","4","110230061","1","0","0"
"0","0","0","0","0","0","1","115583","4","0","125103","4","110230071","1","0","0"
"0","0","0","0","0","0","1","115613","4","0","115073","4","110230081","1","0","0"
"0","0","0","0","0","0","1","115553","4","0","125223","4","110230091","1","0","0"
"0","0","0","0","0","0","1","115583","4","0","125043","4","110230101","1","0","0"
"0","0","0","0","0","0","1","115613","4","0","125013","4","110230111","1","0","0"
"0","0","0","0","0","0","1","115583","4","0","115553","4","110230121","1","0","0"
"0","0","0","0","0","0","1","115613","4","0","115583","4","110230131","1","0","0"
"0","0","0","0","0","0","1","115553","4","0","115613","4","110230141","1","0","0"
"0","0","0","0","0","0","1","115553","4","0","125223","4","110240011","1","0","0"
"0","0","0","0","0","0","1","115613","4","0","115163","4","110240021","1","0","0"
"0","0","0","0","0","0","1","115583","4","0","125253","4","110240031","1","0","0"
"0","0","0","0","0","0","1","125491","4","0","115553","4","110240041","1","0","0"
"0","0","0","0","0","0","1","125343","4","0","115613","4","110240051","1","0","0"
"0","0","0","0","0","0","1","125373","4","0","115583","4","110240061","1","0","0"
"0","0","0","0","0","0","1","125283","4","0","115553","4","110240071","1","0","0"
