8bde8b1c6208af98c6d0d197d00f7896f7cc49a31ee05705994e2d6b735d8c2f,7711d090c14526721dddb3377ee3d52e8af27b0a639ddddce056acebc6ca26c4,f439b2d62da13bf718524e2fff4552cf8d2ba60d08381eec633ded150852de42,743f5e0e581b5df6ba5f2d0a69063e905459a0533412bf7fbbf91cbb52d9da92,9ea87265e550d9f1bb83feaa44b2b71f564814ed01dc3ac7d2d38c6408f233d5,9e6e937a835d4ef3ea9981704484b8bdc2023495af1ccdb4cce4aacc5cb531ad,d4d3c80041dad21114f43f21a0c3948e2babf571aad99921e1f33eacdb971cc6,9ed0848742fe886bea9aa0b1aac2b8a37ca1f54bb30e974ef7740f05a3c5bf6c,c1c6a5b8c00b90eaf7f3773a420f83fb08ee1cc2d48354c9e5b10b92eb602bd2,82644d253bd0bfd7d2e5023eee1346d44ff8c91bc53b41ba3be9f20a867a273b,1dcd4a23421d6cd7c5eaa30b7f9d64b36cfe2ef3a04d8f0af9cc73bd05000fdf,9a18a90392d446ca41990238b5fc055e33edafb9f0fb909a884194ffd4831908,0769c2db70b33f315eb69267428d6e5b6ceb360148c8eedcc145540f83548305,6344eb8200ba77b5cb2cbb56cda512f2052ee85482a999464ce19c57b0d25172
"1","11011017","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001011","0","0"
"1","11012017","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001012","0","0"
"1","11013017","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001013","0","0"
"1","11014014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001014","0","0"
"1","11015014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001015","0","0"
"1","11016014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001016","0","0"
"1","11017014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001017","0","0"
"1","11018014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001018","0","0"
"1","11019014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2015/04/01 15:00:00","","51001019","0","0"
"1","11020014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2020/02/18 16:00:00","","51001020","0","0"
"1","11021014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2020/02/18 16:00:00","","51001021","0","0"
"1","11022014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2020/02/18 16:00:00","","51001022","0","0"
"1","11023014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2020/02/18 16:00:00","","51001023","0","0"
"1","11024014","101","1001","201","0","2030/04/01 14:59:59","0","402001","2020/02/18 16:00:00","","51001024","0","0"
"1","12001003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003001","0","0"
"1","12002003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003002","0","0"
"1","12003003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003003","0","0"
"1","12004003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003004","0","0"
"1","12005003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003005","0","0"
"1","12006003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003006","0","0"
"1","12007003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003007","0","0"
"1","12008003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003008","0","0"
"1","12009003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003009","0","0"
"1","12010003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003010","0","0"
"1","12011003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003011","0","0"
"1","12012003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003012","0","0"
"1","12013003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003013","0","0"
"1","12014003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003014","0","0"
"1","12015003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003015","0","0"
"1","12016003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003016","0","0"
"1","12017003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003017","0","0"
"1","12018003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003018","0","0"
"1","12019003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003019","0","0"
"1","12020003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003020","0","0"
"1","12021003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003021","0","0"
"1","12022003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003022","0","0"
"1","12023003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003023","0","0"
"1","12024003","102","1003","201","0","2030/04/01 14:59:59","0","403001","2015/04/01 15:00:00","","51003024","0","0"
"1","31001","104","1010","204","0","2030/04/01 14:59:59","0","701001","2015/04/01 15:00:00","","51010001","0","0"
"1","31002","104","1010","204","0","2030/04/01 14:59:59","0","701001","2015/04/01 15:00:00","","51010002","0","0"
"1","31003","104","1010","204","0","2030/04/01 14:59:59","0","701001","2015/04/01 15:00:00","","51010003","0","0"
"1","31004","104","1010","204","0","2030/04/01 14:59:59","0","701001","2015/04/01 15:00:00","","51010004","0","0"
"1","31005","104","1010","204","0","2030/04/01 14:59:59","0","701001","2015/04/01 15:00:00","","51010005","0","0"
"1","71010070","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102001","0","0"
"1","71020110","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102002","0","0"
"1","71030130","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102003","0","0"
"1","71040150","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102004","0","0"
"1","71050170","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102005","0","0"
"1","71060190","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102006","0","0"
"1","71070210","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102007","0","0"
"1","71080230","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102008","0","0"
"1","71090250","108","1102","208","0","2030/04/01 14:59:59","0","801001","2015/04/01 15:00:00","","51102009","0","0"
"1","71100270","108","1102","208","0","2030/04/01 14:59:59","0","801001","2019/06/14 12:00:00","","51102010","0","0"
"1","71110290","108","1102","208","0","2030/04/01 14:59:59","0","801001","2019/07/15 12:00:00","","51102011","0","0"
"1","72010070","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103001","0","0"
"1","72020110","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103002","0","0"
"1","72030130","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103003","0","0"
"1","72040150","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103004","0","0"
"1","72050170","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103005","0","0"
"1","72060190","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103006","0","0"
"1","72070210","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103007","0","0"
"1","72080230","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103008","0","0"
"1","72090250","108","1103","208","0","2030/04/01 14:59:59","0","802001","2015/04/01 15:00:00","","51103009","0","0"
"1","72100270","108","1103","208","0","2030/04/01 14:59:59","0","802001","2019/06/14 12:00:00","","51103010","0","0"
"1","72110290","108","1103","208","0","2030/04/01 14:59:59","0","802001","2019/07/15 12:00:00","","51103011","0","0"
"1","72120310","108","1103","208","0","2030/04/01 14:59:59","0","802001","2019/08/14 10:00:00","","51103012","0","0"
"1","72130330","108","1103","208","0","2030/04/01 14:59:59","0","802001","2019/09/14 12:00:00","","51103013","0","0"
"10","0","1001","1402","1000","51402001","2030/04/01 14:59:59","1","904001","2023/03/01 16:00:00","完成10次遠征","51402001","0","0"
"50","0","1001","1402","1000","51402002","2030/04/01 14:59:59","1","904001","2023/03/01 16:00:00","完成50次遠征","51402002","0","0"
"100","0","1001","1402","1000","51402003","2030/04/01 14:59:59","1","904001","2023/03/01 16:00:00","完成100次遠征","51402003","0","0"
"5","0","125","1501","211","51501001","2030/04/01 14:59:59","1","605001","2023/07/07 16:00:00","完成次元斷層的PHASE 5","51501001","0","0"
"1","0","125","1502","211","51502001","2030/04/01 14:59:59","1","605002","2023/07/07 16:00:00","完成次元斷層的EXTRA PHASE","51502001","0","0"
"1","0","127","1601","1001","51601001","2024/11/01 15:59:59","1","906001","2024/02/06 16:00:00","在戰鬥試煉場中進入到1000名以內","51601001","0","0"
"1","0","127","1601","1001","51601002","2024/11/01 15:59:59","1","906001","2024/02/06 16:00:00","在戰鬥試煉場中進入到300名以內","51601002","0","0"
"1","0","127","1601","1001","51601003","2024/11/01 15:59:59","1","906001","2024/02/06 16:00:00","在戰鬥試煉場中進入到100名以內","51601003","0","0"
"200","0","129","20021","1002","51701001","2030/04/01 14:59:59","1","907001","2024/06/14 16:00:00","讓公主騎士RANK提升到200","51701001","0","0"
"1","0","132","1702","1007","51801001","2030/04/01 14:59:59","1","607001","2024/11/15 16:00:00","在深淵討伐戰中通過所有Boss的VERY HARD","51801001","0","0"
"10","0","401","4002","205","54002001","2030/04/01 14:59:59","1","501001","2015/04/01 15:00:00","戰鬥競技場獲得10勝","54002001","0","0"
"50","0","401","4002","205","54002002","2030/04/01 14:59:59","1","501001","2015/04/01 15:00:00","戰鬥競技場獲得50勝","54002002","0","0"
"100","0","401","4002","205","54002003","2030/04/01 14:59:59","1","501001","2015/04/01 15:00:00","戰鬥競技場獲得100勝","54002003","0","0"
"10","0","402","4004","207","54004001","2030/04/01 14:59:59","1","502001","2015/04/01 15:00:00","公主競技場獲得10勝","54004001","0","0"
"50","0","402","4004","207","54004002","2030/04/01 14:59:59","1","502001","2015/04/01 15:00:00","公主競技場獲得50勝","54004002","0","0"
"100","0","402","4004","207","54004003","2030/04/01 14:59:59","1","502001","2015/04/01 15:00:00","公主競技場獲得100勝","54004003","0","0"
"1","0","107","5006","501","55006001","2030/04/01 14:59:59","1","601001","2015/04/01 15:00:00","參加1次團隊競賽","55006001","0","0"
"3","0","107","5006","501","55006002","2030/04/01 14:59:59","1","601001","2015/04/01 15:00:00","參加3次團隊競賽","55006002","0","0"
"6","0","107","5006","501","55006003","2030/04/01 14:59:59","1","601001","2015/04/01 15:00:00","參加6次團隊競賽","55006003","0","0"
"1","0","107","5008","501","55008001","2030/04/01 14:59:59","1","603001","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到30000名以內","55008001","0","0"
"1","0","107","5008","501","55008002","2030/04/01 14:59:59","1","603002","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到10000名以內","55008002","0","0"
"1","0","107","5008","501","55008003","2030/04/01 14:59:59","1","603003","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到5000名以內","55008003","0","0"
"1","0","107","5008","501","55008004","2030/04/01 14:59:59","1","603004","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到3000名以內","55008004","0","0"
"1","0","107","5008","501","55008005","2030/04/01 14:59:59","1","603005","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到1000名以內","55008005","0","0"
"1","0","107","5008","501","55008006","2030/04/01 14:59:59","1","603006","2020/09/25 05:00:00","在戰隊競賽（戰隊模式）中進入到100名以內","55008006","0","0"
"1","100101","501","6011","301","56011001","2030/04/01 14:59:59","1","201001","2015/04/01 15:00:00","將日和成為夥伴","56011001","0","0"
"3","100101","501","6011","301","56011002","2030/04/01 14:59:59","1","201001","2015/04/01 15:00:00","將日和升到★3","56011002","0","0"
"5","100101","501","6011","301","56011003","2030/04/01 14:59:59","1","201001","2015/04/01 15:00:00","將日和升到★5","56011003","0","0"
"1","100201","501","6011","301","56011004","2030/04/01 14:59:59","1","201002","2015/04/01 15:00:00","將優衣成為夥伴","56011004","0","0"
"3","100201","501","6011","301","56011005","2030/04/01 14:59:59","1","201002","2015/04/01 15:00:00","將優衣升到★3","56011005","0","0"
"5","100201","501","6011","301","56011006","2030/04/01 14:59:59","1","201002","2015/04/01 15:00:00","將優衣升到★5","56011006","0","0"
"1","100301","501","6011","301","56011007","2030/04/01 14:59:59","1","201003","2015/04/01 15:00:00","將怜成為夥伴","56011007","0","0"
"3","100301","501","6011","301","56011008","2030/04/01 14:59:59","1","201003","2015/04/01 15:00:00","將怜升到★3","56011008","0","0"
"5","100301","501","6011","301","56011009","2030/04/01 14:59:59","1","201003","2015/04/01 15:00:00","將怜升到★5","56011009","0","0"
"1","100401","501","6011","301","56011010","2030/04/01 14:59:59","1","201004","2015/04/01 15:00:00","將禊成為夥伴","56011010","0","0"
"3","100401","501","6011","301","56011011","2030/04/01 14:59:59","1","201004","2015/04/01 15:00:00","將禊升到★3","56011011","0","0"
"5","100401","501","6011","301","56011012","2030/04/01 14:59:59","1","201004","2015/04/01 15:00:00","將禊升到★5","56011012","0","0"
"1","100501","501","6011","301","56011013","2030/04/01 14:59:59","1","201005","2015/04/01 15:00:00","將茉莉成為夥伴","56011013","0","0"
"3","100501","501","6011","301","56011014","2030/04/01 14:59:59","1","201005","2015/04/01 15:00:00","將茉莉升到★3","56011014","0","0"
"5","100501","501","6011","301","56011015","2030/04/01 14:59:59","1","201005","2015/04/01 15:00:00","將茉莉升到★5","56011015","0","0"
"1","100601","501","6011","301","56011016","2030/04/01 14:59:59","1","201006","2015/04/01 15:00:00","將茜里成為夥伴","56011016","0","0"
"3","100601","501","6011","301","56011017","2030/04/01 14:59:59","1","201006","2015/04/01 15:00:00","將茜里升到★3","56011017","0","0"
"5","100601","501","6011","301","56011018","2030/04/01 14:59:59","1","201006","2015/04/01 15:00:00","將茜里升到★5","56011018","0","0"
"1","100701","501","6011","301","56011019","2030/04/01 14:59:59","1","201007","2015/04/01 15:00:00","將宮子成為夥伴","56011019","0","0"
"3","100701","501","6011","301","56011020","2030/04/01 14:59:59","1","201007","2015/04/01 15:00:00","將宮子升到★3","56011020","0","0"
"5","100701","501","6011","301","56011021","2030/04/01 14:59:59","1","201007","2015/04/01 15:00:00","將宮子升到★5","56011021","0","0"
"1","100801","501","6011","301","56011022","2030/04/01 14:59:59","1","201008","2015/04/01 15:00:00","將雪成為夥伴","56011022","0","0"
"3","100801","501","6011","301","56011023","2030/04/01 14:59:59","1","201008","2015/04/01 15:00:00","將雪升到★3","56011023","0","0"
"5","100801","501","6011","301","56011024","2030/04/01 14:59:59","1","201008","2015/04/01 15:00:00","將雪升到★5","56011024","0","0"
"1","100901","501","6011","301","56011025","2030/04/01 14:59:59","1","201009","2015/04/01 15:00:00","將杏奈成為夥伴","56011025","0","0"
"3","100901","501","6011","301","56011026","2030/04/01 14:59:59","1","201009","2015/04/01 15:00:00","將杏奈升到★3","56011026","0","0"
"5","100901","501","6011","301","56011027","2030/04/01 14:59:59","1","201009","2015/04/01 15:00:00","將杏奈升到★5","56011027","0","0"
"1","101001","501","6011","301","56011028","2030/04/01 14:59:59","1","201010","2015/04/01 15:00:00","將真步成為夥伴","56011028","0","0"
"3","101001","501","6011","301","56011029","2030/04/01 14:59:59","1","201010","2015/04/01 15:00:00","將真步升到★3","56011029","0","0"
"5","101001","501","6011","301","56011030","2030/04/01 14:59:59","1","201010","2015/04/01 15:00:00","將真步升到★5","56011030","0","0"
"1","101101","501","6011","301","56011031","2030/04/01 14:59:59","1","201011","2015/04/01 15:00:00","將璃乃成為夥伴","56011031","0","0"
"3","101101","501","6011","301","56011032","2030/04/01 14:59:59","1","201011","2015/04/01 15:00:00","將璃乃升到★3","56011032","0","0"
"5","101101","501","6011","301","56011033","2030/04/01 14:59:59","1","201011","2015/04/01 15:00:00","將璃乃升到★5","56011033","0","0"
"1","101201","501","6011","301","56011034","2030/04/01 14:59:59","1","201012","2015/04/01 15:00:00","將初音成為夥伴","56011034","0","0"
"3","101201","501","6011","301","56011035","2030/04/01 14:59:59","1","201012","2015/04/01 15:00:00","將初音升到★3","56011035","0","0"
"5","101201","501","6011","301","56011036","2030/04/01 14:59:59","1","201012","2015/04/01 15:00:00","將初音升到★5","56011036","0","0"
"1","101301","501","6011","301","56011037","2030/04/01 14:59:59","1","201013","2015/04/01 15:00:00","將七七香成為夥伴","56011037","0","0"
"3","101301","501","6011","301","56011038","2030/04/01 14:59:59","1","201013","2015/04/01 15:00:00","將七七香升到★3","56011038","0","0"
"5","101301","501","6011","301","56011039","2030/04/01 14:59:59","1","201013","2015/04/01 15:00:00","將七七香升到★5","56011039","0","0"
"1","101401","501","6011","301","56011040","2030/04/01 14:59:59","1","201014","2015/04/01 15:00:00","將霞成為夥伴","56011040","0","0"
"3","101401","501","6011","301","56011041","2030/04/01 14:59:59","1","201014","2015/04/01 15:00:00","將霞升到★3","56011041","0","0"
"5","101401","501","6011","301","56011042","2030/04/01 14:59:59","1","201014","2015/04/01 15:00:00","將霞升到★5","56011042","0","0"
"1","101501","501","6011","301","56011043","2030/04/01 14:59:59","1","201015","2015/04/01 15:00:00","將美里成為夥伴","56011043","0","0"
"3","101501","501","6011","301","56011044","2030/04/01 14:59:59","1","201015","2015/04/01 15:00:00","將美里升到★3","56011044","0","0"
"5","101501","501","6011","301","56011045","2030/04/01 14:59:59","1","201015","2015/04/01 15:00:00","將美里升到★5","56011045","0","0"
"1","101601","501","6011","301","56011046","2030/04/01 14:59:59","1","201016","2015/04/01 15:00:00","將鈴奈成為夥伴","56011046","0","0"
"3","101601","501","6011","301","56011047","2030/04/01 14:59:59","1","201016","2015/04/01 15:00:00","將鈴奈升到★3","56011047","0","0"
"5","101601","501","6011","301","56011048","2030/04/01 14:59:59","1","201016","2015/04/01 15:00:00","將鈴奈升到★5","56011048","0","0"
"1","101701","501","6011","301","56011049","2030/04/01 14:59:59","1","201017","2015/04/01 15:00:00","將香織成為夥伴","56011049","0","0"
"3","101701","501","6011","301","56011050","2030/04/01 14:59:59","1","201017","2015/04/01 15:00:00","將香織升到★3","56011050","0","0"
"5","101701","501","6011","301","56011051","2030/04/01 14:59:59","1","201017","2015/04/01 15:00:00","將香織升到★5","56011051","0","0"
"1","101801","501","6011","301","56011052","2030/04/01 14:59:59","1","201018","2015/04/01 15:00:00","將伊緒成為夥伴","56011052","0","0"
"3","101801","501","6011","301","56011053","2030/04/01 14:59:59","1","201018","2015/04/01 15:00:00","將伊緒升到★3","56011053","0","0"
"5","101801","501","6011","301","56011054","2030/04/01 14:59:59","1","201018","2015/04/01 15:00:00","將伊緒升到★5","56011054","0","0"
"1","102001","501","6011","301","56011055","2030/04/01 14:59:59","1","201019","2015/04/01 15:00:00","將美美成為夥伴","56011055","0","0"
"3","102001","501","6011","301","56011056","2030/04/01 14:59:59","1","201019","2015/04/01 15:00:00","將美美升到★3","56011056","0","0"
"5","102001","501","6011","301","56011057","2030/04/01 14:59:59","1","201019","2015/04/01 15:00:00","將美美升到★5","56011057","0","0"
"1","102101","501","6011","301","56011058","2030/04/01 14:59:59","1","201020","2015/04/01 15:00:00","將胡桃成為夥伴","56011058","0","0"
"3","102101","501","6011","301","56011059","2030/04/01 14:59:59","1","201020","2015/04/01 15:00:00","將胡桃升到★3","56011059","0","0"
"5","102101","501","6011","301","56011060","2030/04/01 14:59:59","1","201020","2015/04/01 15:00:00","將胡桃升到★5","56011060","0","0"
"1","102201","501","6011","301","56011061","2030/04/01 14:59:59","1","201021","2015/04/01 15:00:00","將依里成為夥伴","56011061","0","0"
"3","102201","501","6011","301","56011062","2030/04/01 14:59:59","1","201021","2015/04/01 15:00:00","將依里升到★3","56011062","0","0"
"5","102201","501","6011","301","56011063","2030/04/01 14:59:59","1","201021","2015/04/01 15:00:00","將依里升到★5","56011063","0","0"
"1","102301","501","6011","301","56011064","2030/04/01 14:59:59","1","201022","2015/04/01 15:00:00","將綾音成為夥伴","56011064","0","0"
"3","102301","501","6011","301","56011065","2030/04/01 14:59:59","1","201022","2015/04/01 15:00:00","將綾音升到★3","56011065","0","0"
"5","102301","501","6011","301","56011066","2030/04/01 14:59:59","1","201022","2015/04/01 15:00:00","將綾音升到★5","56011066","0","0"
"1","102501","501","6011","301","56011067","2030/04/01 14:59:59","1","201023","2015/04/01 15:00:00","將鈴莓成為夥伴","56011067","0","0"
"3","102501","501","6011","301","56011068","2030/04/01 14:59:59","1","201023","2015/04/01 15:00:00","將鈴莓升到★3","56011068","0","0"
"5","102501","501","6011","301","56011069","2030/04/01 14:59:59","1","201023","2015/04/01 15:00:00","將鈴莓升到★5","56011069","0","0"
"1","102601","501","6011","301","56011070","2030/04/01 14:59:59","1","201024","2015/04/01 15:00:00","將鈴成為夥伴","56011070","0","0"
"3","102601","501","6011","301","56011071","2030/04/01 14:59:59","1","201024","2015/04/01 15:00:00","將鈴升到★3","56011071","0","0"
"5","102601","501","6011","301","56011072","2030/04/01 14:59:59","1","201024","2015/04/01 15:00:00","將鈴升到★5","56011072","0","0"
"1","102701","501","6011","301","56011073","2030/04/01 14:59:59","1","201025","2015/04/01 15:00:00","將惠理子成為夥伴","56011073","0","0"
"3","102701","501","6011","301","56011074","2030/04/01 14:59:59","1","201025","2015/04/01 15:00:00","將惠理子升到★3","56011074","0","0"
"5","102701","501","6011","301","56011075","2030/04/01 14:59:59","1","201025","2015/04/01 15:00:00","將惠理子升到★5","56011075","0","0"
"1","102801","501","6011","301","56011076","2030/04/01 14:59:59","1","201026","2015/04/01 15:00:00","將咲戀成為夥伴","56011076","0","0"
"3","102801","501","6011","301","56011077","2030/04/01 14:59:59","1","201026","2015/04/01 15:00:00","將咲戀升到★3","56011077","0","0"
"5","102801","501","6011","301","56011078","2030/04/01 14:59:59","1","201026","2015/04/01 15:00:00","將咲戀升到★5","56011078","0","0"
"1","102901","501","6011","301","56011079","2030/04/01 14:59:59","1","201027","2015/04/01 15:00:00","將望成為夥伴","56011079","0","0"
"3","102901","501","6011","301","56011080","2030/04/01 14:59:59","1","201027","2015/04/01 15:00:00","將望升到★3","56011080","0","0"
"5","102901","501","6011","301","56011081","2030/04/01 14:59:59","1","201027","2015/04/01 15:00:00","將望升到★5","56011081","0","0"
"1","103001","501","6011","301","56011082","2030/04/01 14:59:59","1","201028","2015/04/01 15:00:00","將妮諾成為夥伴","56011082","0","0"
"3","103001","501","6011","301","56011083","2030/04/01 14:59:59","1","201028","2015/04/01 15:00:00","將妮諾升到★3","56011083","0","0"
"5","103001","501","6011","301","56011084","2030/04/01 14:59:59","1","201028","2015/04/01 15:00:00","將妮諾升到★5","56011084","0","0"
"1","103101","501","6011","301","56011085","2030/04/01 14:59:59","1","201029","2015/04/01 15:00:00","將忍成為夥伴","56011085","0","0"
"3","103101","501","6011","301","56011086","2030/04/01 14:59:59","1","201029","2015/04/01 15:00:00","將忍升到★3","56011086","0","0"
"5","103101","501","6011","301","56011087","2030/04/01 14:59:59","1","201029","2015/04/01 15:00:00","將忍升到★5","56011087","0","0"
"1","103201","501","6011","301","56011088","2030/04/01 14:59:59","1","201030","2015/04/01 15:00:00","將秋乃成為夥伴","56011088","0","0"
"3","103201","501","6011","301","56011089","2030/04/01 14:59:59","1","201030","2015/04/01 15:00:00","將秋乃升到★3","56011089","0","0"
"5","103201","501","6011","301","56011090","2030/04/01 14:59:59","1","201030","2015/04/01 15:00:00","將秋乃升到★5","56011090","0","0"
"1","103301","501","6011","301","56011091","2030/04/01 14:59:59","1","201031","2015/04/01 15:00:00","將真陽成為夥伴","56011091","0","0"
"3","103301","501","6011","301","56011092","2030/04/01 14:59:59","1","201031","2015/04/01 15:00:00","將真陽升到★3","56011092","0","0"
"5","103301","501","6011","301","56011093","2030/04/01 14:59:59","1","201031","2015/04/01 15:00:00","將真陽升到★5","56011093","0","0"
"1","103401","501","6011","301","56011094","2030/04/01 14:59:59","1","201032","2015/04/01 15:00:00","將優花梨成為夥伴","56011094","0","0"
"3","103401","501","6011","301","56011095","2030/04/01 14:59:59","1","201032","2015/04/01 15:00:00","將優花梨升到★3","56011095","0","0"
"5","103401","501","6011","301","56011096","2030/04/01 14:59:59","1","201032","2015/04/01 15:00:00","將優花梨升到★5","56011096","0","0"
"1","103601","501","6011","301","56011097","2030/04/01 14:59:59","1","201033","2015/04/01 15:00:00","將鏡華成為夥伴","56011097","0","0"
"3","103601","501","6011","301","56011098","2030/04/01 14:59:59","1","201033","2015/04/01 15:00:00","將鏡華升到★3","56011098","0","0"
