0223ea74d10f828cf1e0b97068b9385038f6b4ab43462c9113dae5e3f7a0870e,788dc5616ad3218991ec969ed75836e2ed3cf74ace109689a0767cb3f0b21c6b,68210f7065a9733c6892a53452c78b9936c43ef5c687838ff307a4d808a3d3a2,1eeb153ce834f759b7ca69c9c609c53c8bffc2e57b4dfc7efc346e5256f26a70,2aca06d99f1bc61b2c915543c481e1d7b50abba98a0fabbe4f84331817a22978,14e2533ac904998a9b3a5f5f5115ac9ec11b582d7fe24e85795a697e0c2d75d2,c6bc81e7b15f3d185a4611cb3ba3570402176b8af0d3c88deaaad4409b8427c3,26b16fde7ead0462319778dbedabd131cc5bc2ffb8138e5213c5abec6d785c71,3b2e7bf85976edc91c6fc4e3cce60b0d129e10e1995a38227cdd5c931186cfe2,36939225b517f230913c42168a707dc53c3bed556bd2df9fee6154631f8284c5,0c8fb1af6498f57831768bd34d1ab89ff41a35cc5aa0d1837b3f029724b04e8f,832d1569616c1984ec3ca9e123cb05ad2d6bf9e9b84b2b87a36b9a5d51780827,436d95e9376feb0d9fafcb2a2f3bc6c64f25a3c30f06a3ab745340bf1b414160,dc37daf715695e70fd341474440750bb4264cad211e7008e279d35c1608892d2,c86cd03b3f9c8c840d167a393feadcd327452503e9662a0f64fb3fd64d2d2c56,f91a5a3c51abf5cf965147f5f1cb7d3e3ff5d4d8ffabd9172b9a9ab36727c0b9,dbb0286257ceb918b59fd2f40defbbdec2c4f52462521f310a766562095b9b5f,e80129157b2374d10ed61ff5f3715330040fd4c395258449fea0ceb0f27594f1,a900f7ac51a7a96d648180fa1919670887a1232e5f8d4cc8f5447b355c2fe9e0,8eaeb9f7f9ed0e4411da2084261159e27c321fe35495c7f8b341a12b161bb8c6,df57f051206d839f170eb97c70068776a9c6ddd7b3791ba2d75f9e8d631a9024,52ee03e82c317eda25b3345e55a978aac08178476bc2b77ebc33d1817fe4e5e1,513cdf0b29c490f072a373b36ca15d448f3cad86a30ac5109fc7057095525aa0,d7d8de57aaf90821e486fb5d426692b1ff9d092a1009ae6ace5c5d9de30e3981,eb84e0756e0f7db808846396d47292daabb933aed80b774cd21e208cb12926d8,416cf235bfa9658d8dc2f8945008956a1ec798545961d3c561b59fa7390db03c,0731b0373b099b07b7778f273e44f20209537106001e10ef597a9a97d2cd9fcd,9f291af6b4f4102e6a5db692a909cde66f5d0a7d4199a6c3d777c8213811d6f8,96239eea3187e384fb0193b00925ecc3774e86850b7f31928bc16044618c74bc,c5f599dc0b337679032bc8ea9aaf0d33c4e27c21efdacb192b170557dda1238b,3ccdad0b353425b206c4bd2bf29960e9ada1556ea8e25a59827e8aaad690e1ff,3d3868a0dc1690f5245a6381b4c79cbecdd7d31d919e8b2204956306a8e8d896,6099b6292bdcff5d7bc5b0907f07405aafb3f6dcd0c72fdb543d05c4258b14d9,b70bca631ed4c92f44447c1e265dcdd7bf97ddc4d919647e07951ac8ee8b1e6a,9ed6d5cf9f222a19672081f4ab337cb94e45de044070f6909ba9243aae27860d,997970767793d468cc0ef29eaa728b9cccc048e5988e90c09d308b041826d14c,d9c87da4ab6bf8bda147c6de9e97df8bc0af19884d01c90e0bd27f9c4680f458,7ab264cb591d517c9a2a1aacabe2725bec8dee3ce059ae22be8e929bf2705b7d,acfcfbcc92f489e8acd477853734e0f75abbfbb44537ec4d4c0979062d1bcaa2,db31db9c173674356dd9e96af1a41a43cba9e31a04c71ad418406be89548dae2,a17743168095bf3b6b87df91ecdde494ace65cece9d92f87173d830dfb6f182c,c7fc5e78a459907dc7a2898428ae246dcdb3fde85a6e220794b4232b6b24be9a,8af59e8646547dd0c6ddf873dab5d1a95418ae7fc1426a8987213bb79e23451e,e1ad7840648f67897ef3c871046ad852f116de9c8a1b02c02777a1c897ca23be,79431de900d786cf28a107f7fe8b850148e17e3f0774115d77320a783394be84,a8c1adc561bb1492d9571295d8aca8c1b0ee8612ea04ea80fe1272dc15a48a58,936fa4e6172be343ab16bdfa9deb86937f69a5fea56e30f3dde5c071e0b5e5ed
"0","0","0","0","5006301","1","10006101","0","610006011","0","0","BOSS戰(NORMAL)","81000605","2019/02/01 12:00:00","0","1","-40","81000605","510061","120","0","0","888","10006101","10006","770","1.5","2019/02/22 15:59:59","0","0","0","1","0.03","0.6","610006001","bgm_M131","0","1000601","20","100000","1","14","bgm_M131","0.8","0","90","0"
"0","0","0","0","5006302","1","10006201","0","610006021","0","0","BOSS戰(HARD)","81000606","2019/02/01 12:00:00","0","1","-40","81000606","510062","120","0","0","42","10006201","10006","450","1.5","2019/02/22 15:59:59","0","0","0","2","0.03","0.6","610006002","bgm_M131","0","1000602","30","100000","1","14","bgm_M131","0.8","0","90","0"
"0","0","0","1","5006308","1","10006201","0","610006031","0","0","Boss戰(VERYHARD)","81000606","2019/02/01 12:00:00","0","1","-40","81000606","510062","120","0","0","500","10006301","10006","450","1.5","2019/02/22 15:59:59","0","0","0","3","0.03","0.6","610006003","bgm_M131","0","1000603","30","100000","1","-60","bgm_M131","0.8","0","90","0"
"0","0","0","0","5007301","1","10007103","0","610007011","0","0","BOSS戰(NORMAL)","81000705","2019/03/06 16:00:00","0","1","-40","81000705","510071","140","0","0","482","10007101","10007","770","1.3","2019/03/28 15:59:59","-50","0","0","1","0.03","0.6","610007001","bgm_M138","0","1000701","20","100000","1","10","bgm_M138","1","0","90","0"
"0","0","0","0","5007302","1","10007201","0","610007021","0","0","BOSS戰(HARD)","81000706","2019/03/06 16:00:00","0","1.3","-40","81000706","510072","140","0","0","-333","10007201","10007","450","1.3","2019/03/28 15:59:59","-50","0","0","2","0.03","0.6","610007002","bgm_M138","0","1000702","30","100000","1","-186","bgm_M138","1","0","90","0"
"0","0","0","1","5007308","1","10007201","0","610007031","0","0","Boss戰(VERYHARD)","81000706","2019/03/06 16:00:00","0","1.3","-40","81000706","510072","140","0","0","455","10007301","10007","450","1.3","2019/03/28 15:59:59","-50","0","0","3","0.03","0.6","610007003","bgm_M138","0","1000703","30","100000","1","-85","bgm_M138","1","0","90","0"
"0","0","0","0","5008301","1","10008101","0","610008011","0","0","BOSS戰(NORMAL)","81000805","2019/04/03 16:00:00","0","1","-40","81000805","510081","100","0","0","1400","10008101","10008","770","1.5","2019/04/21 15:59:59","-50","0","0","1","0.03","0.6","610008001","bgm_M165","0","1000801","20","100000","1","-110","bgm_M165","1","0","90","0"
"0","0","0","0","5008302","1","10008201","0","610008021","0","0","BOSS戰(HARD)","81000806","2019/04/03 16:00:00","0","1","-40","81000806","510082","100","0","0","-175","10008201","10008","450","1.5","2019/04/21 15:59:59","-50","0","0","2","0.03","0.6","610008002","bgm_M165","0","1000802","30","100000","1","-160","bgm_M165","0.8","0","90","0"
"0","0","0","1","5008308","1","10008201","0","610008031","0","0","Boss戰(VERYHARD)","81000806","2019/04/03 16:00:00","0","1","-40","81000806","510082","100","0","0","450","10008301","10008","450","1.5","2019/04/21 15:59:59","-50","0","0","3","0.03","0.6","610008003","bgm_M165","0","1000803","30","100000","1","-80","bgm_M165","0.8","0","90","0"
"0","0","0","0","5009301","1","10009101","0","610009011","0","0","BOSS戰(NORMAL)","81000905","2019/05/02 16:00:00","0","1.1","-40","81000905","510091","100","0","0","885","10009101","10009","770","1.5","2019/05/19 15:59:59","-50","0","0","1","0.03","0.8","610009001","bgm_M172","0","1000901","20","100000","1","-56","bgm_M172","0.8","0","90","0"
"0","0","0","0","5009302","1","10009201","0","610009021","0","0","BOSS戰(HARD)","81000906","2019/05/02 16:00:00","0","1.1","-40","81000906","510092","100","0","0","-404","10009201","10009","450","1.5","2019/05/19 15:59:59","-50","0","0","2","0.03","0.8","610009002","bgm_M172","0","1000902","30","100000","1","37","bgm_M172","0.8","0","90","0"
"0","0","0","1","5009308","1","10009201","0","610009031","0","0","Boss戰(VERYHARD)","81000906","2019/05/02 16:00:00","0","1.1","-40","81000906","510092","100","0","0","442","10009301","10009","450","1.5","2019/05/19 15:59:59","-50","0","0","3","0.03","0.8","610009003","bgm_M172","0","1000903","30","100000","1","-104","bgm_M172","0.8","0","90","0"
"0","0","0","0","5010301","1","10010101","0","610010011","0","0","BOSS戰(NORMAL)","81001005","2019/06/03 16:00:00","0","1","770","81001005","510101","200","0","0","450","10010101","10010","450","1.5","2019/06/21 15:59:59","-50","0","0","1","0.03","0.6","610010001","bgm_M183","0","1001001","20","100000","1","770","bgm_M183","1","0","90","0"
"0","0","0","0","5010302","1","10010201","0","610010021","0","0","BOSS戰(HARD)","81001006","2019/06/03 16:00:00","0","1.4","12","81001006","510102","200","0","0","-173","10010201","10010","-173","1.5","2019/06/21 15:59:59","-50","0","0","2","0.03","0.6","610010002","bgm_M183","0","1001002","30","100000","1","12","bgm_M183","1","0","90","0"
"0","0","0","1","5010308","1","10010201","0","610010031","0","0","Boss戰(VERYHARD)","81001006","2019/06/03 16:00:00","0","1.4","85","81001006","510102","200","0","0","213","10010301","10010","213","1.5","2019/06/21 15:59:59","-50","0","0","3","0.03","0.6","610010003","bgm_M183","0","1001003","30","100000","1","85","bgm_M183","1","0","90","0"
"0","0","0","0","0","1","0","0","610010041","0","0","0","81001006","2019/06/03 16:00:00","0","0","0","81001006","0","200","0","0","0","10010401","10010","0","1.5","2019/06/21 15:59:59","-50","0","0","4","0.03","0","610010004","bgm_M183","0","1001004","0","100000","1","0","bgm_M183","0","0","90","0"
"0","0","3","0","5011301","1","10011102","0","610011011","0","0","BOSS戰(NORMAL)","81001105","2019/07/01 16:00:00","0","1.1","-40","81001105","510111","100","1","0","885","10011101","10011","770","1.4","2019/07/18 15:59:59","0","0","0","1","0.03","0.8","610011001","bgm_M192","0","1001101","20","100000","1","-56","bgm_M192","0.8","0","90","0"
"0","0","3","0","5011302","1","10011201","0","610011021","0","0","BOSS戰(HARD)","81001106","2019/07/01 16:00:00","0","1.1","-40","81001106","510112","100","1","0","-67","10011201","10011","450","1.4","2019/07/18 15:59:59","0","0","0","2","0.03","0.8","610011002","bgm_M192","0","1001102","30","100000","1","49","bgm_M192","0.8","0","90","0"
"0","0","0","1","5011308","1","10011201","0","610011031","0","0","Boss戰(VERYHARD)","81001106","2019/07/01 16:00:00","0","1.1","-40","81001106","510112","100","0","0","470","10011301","10011","450","1.4","2019/07/18 15:59:59","0","0","0","3","0.03","0.8","610011003","bgm_M192","0","1001103","30","100000","1","-84","bgm_M192","0.8","0","90","0"
"0","0","0","0","0","1","0","0","610011041","0","0","0","81001106","2019/07/01 16:00:00","0","0","0","81001106","0","100","0","0","0","10011401","10011","0","1.4","2019/07/18 15:59:59","0","0","0","4","0.03","0","610011004","bgm_M192","0","1001104","0","100000","1","0","bgm_M192","0","0","90","0"
"0","0","3","0","5012301","1","10012101","0","610012011","0","0","BOSS戰(NORMAL)","81001205","2019/07/17 16:00:00","0","1.1","0","81001205","510121","100","1","0","1060","10012101","10012","1270","1.5","2019/08/03 15:59:59","-50","0","0","1","0.03","0.8","610012001","bgm_M209","0","1001201","20","100000","1","20","bgm_M209","0.8","0","90","0"
"0","0","3","0","5012302","1","10012201","0","610012021","0","0","BOSS戰(HARD)","81001206","2019/07/17 16:00:00","0","1.1","-175","81001206","510122","100","1","0","-2","10012201","10012","-2","1.5","2019/08/03 15:59:59","-50","0","0","2","0.03","0.8","610012002","bgm_M209","0","1001202","30","100000","1","-175","bgm_M209","0.8","0","90","0"
"0","0","0","1","5012308","1","10012201","0","610012031","0","0","Boss戰(VERYHARD)","81001206","2019/07/17 16:00:00","0","1.1","47","81001206","510122","100","0","0","500","10012301","10012","510","1.5","2019/08/03 15:59:59","-50","0","0","3","0.03","0.8","610012003","bgm_M209_02","0","1001203","30","100000","1","30","bgm_M209","0.8","0","90","0"
"0","0","0","0","0","1","0","0","610012041","0","0","0","81001206","2019/07/17 16:00:00","1","0","0","81001206","0","100","0","0","0","10012401","10012","0","1.5","2019/08/03 15:59:59","-50","0","0","4","0.03","0","610012004","bgm_M209_02","0","1001204","0","100000","1","0","bgm_M209","0","0","90","0"
"205","0","3","0","5013301","1","10013102","0","610013011","0","1","BOSS戰(NORMAL)","81001305","2019/08/01 16:00:00","0","1.1","-40","81001305","0","120","1","0","313","10013101","10013","450","1","2019/08/19 15:59:59","84","0","0","1","0.03","0.2","610013001","bgm_M218","-48","1001301","20","100000","1","29","bgm_M218","1","0","90","0"
"73","0","3","0","5013302","1","10013201","0","610013021","0","1","BOSS戰(HARD)","81001306","2019/08/01 16:00:00","0","1.1","-40","81001306","0","120","1","0","-384","10013201","10013","450","1","2019/08/19 15:59:59","84","0","0","2","0.03","-0.18","610013002","bgm_M218","-41","1001302","30","100000","1","41","bgm_M218","1","0","90","0"
"178","0","0","1","5013308","1","10013201","0","610013031","0","1","Boss戰(VERYHARD)","81001306","2019/08/01 16:00:00","0","1.1","-40","81001306","0","120","0","0","220","10013301","10013","450","1","2019/08/19 15:59:59","84","0","0","3","0.03","0.2","610013003","bgm_M218","-40","1001303","30","100000","1","52","bgm_M218","1","0","90","0"
"0","0","0","0","0","1","0","0","610013041","0","0","0","81001306","2019/08/01 16:00:00","1","0","0","81001306","0","120","0","0","0","10013401","10013","0","1","2019/08/19 15:59:59","84","0","0","4","0.03","0","610013004","bgm_M218","0","1001304","0","100000","1","0","bgm_M218","0","0","90","0"
"0","0","3","0","340","1","10014101","0","610014011","0","0","BOSS戰(NORMAL)","81000105","2019/08/16 16:00:00","0","1","-40","81000105","200010","270","1","0","796","10014101","10014","770","1.5","2019/08/26 15:59:59","-50","0","0","1","0.03","0.6","610014001","bgm_M47","0","1001401","20","100000","1","-76","bgm_M47","1","0","90","0"
"0","0","3","0","341","1","10014201","0","610014021","0","0","BOSS戰(HARD)","81000106","2019/08/16 16:00:00","0","1","-210","81000106","200010","270","1","0","70","10014201","10014","60","1.5","2019/08/26 15:59:59","-50","0","0","2","0.03","0.6","610014002","bgm_M47","0","1001402","30","100000","1","-180","bgm_M47","1","0","90","0"
"0","0","0","1","344","1","10014201","0","610014031","0","0","Boss戰(VERYHARD)","81000106","2019/08/16 16:00:00","0","1","-40","81000106","200010","270","0","0","520","10014301","10014","470","1.5","2019/08/26 15:59:59","-50","0","0","3","0.03","0.6","610014003","bgm_M47","0","1001403","30","100000","1","10","bgm_M47","1","0","90","0"
"0","0","3","0","5015301","1","10015101","0","610015011","0","0","BOSS戰(NORMAL)","81001505","2019/09/03 16:00:00","0","1","-95","81001505","510141","100","1","0","963","10015101","10015","963","1.3","2019/09/18 15:59:59","-50","0","0","1","0.03","0.7","610015001","bgm_M226","0","1001501","20","100000","1","-95","bgm_M226","0.7","0","90","0"
"0","0","3","0","5015302","1","10015201","0","610015021","0","0","BOSS戰(HARD)","81001506","2019/09/03 16:00:00","0","1","-4","81001506","510142","100","1","0","121","10015201","10015","121","1.3","2019/09/18 15:59:59","-50","0","0","2","0.03","0.7","610015002","bgm_M226","0","1001502","30","100000","1","-4","bgm_M226","0.7","0","90","0"
"0","0","0","1","5015308","1","10015201","0","610015031","0","0","Boss戰(VERYHARD)","81001506","2019/09/03 16:00:00","0","1","23","81001506","510142","100","0","0","500","10015301","10015","500","1.3","2019/09/18 15:59:59","-50","0","0","3","0.03","0.7","610015003","bgm_M226_02","0","1001503","30","100000","1","23","bgm_M226","0.7","0","90","0"
"0","0","0","0","0","1","0","0","610015041","0","0","0","81001506","2019/09/03 16:00:00","1","0","0","81001506","0","100","0","0","0","10015401","10015","0","1.5","2019/09/18 15:59:59","-50","0","0","4","0.03","0","610015004","bgm_M226_02","0","1001504","0","100000","1","0","bgm_M226","0","0","90","0"
"0","0","3","0","5002301","1","10016101","0","610016011","0","0","BOSS戰(NORMAL)","81000205","2019/09/17 16:00:00","0","1","-30","81000205","510021","40","1","0","850","10016101","10016","750","1.3","2019/09/27 15:59:59","0","0","0","1","0.03","0.6","610016001","bgm_M102","0","1001601","20","100000","1","20","bgm_M102","1","0","90","0"
"0","0","3","0","5002302","1","10016201","0","610016021","0","0","BOSS戰(HARD)","81000207","2019/09/17 16:00:00","0","1","20","81000207","510022","40","1","0","150","10016201","10016","140","1.3","2019/09/27 15:59:59","0","0","0","2","0.03","0.6","610016002","bgm_M102","0","1001602","30","100000","1","50","bgm_M102","1","0","90","0"
"0","0","0","1","344","1","10016201","345","610016031","0","0","Boss戰(VERYHARD)","81000207","2019/09/17 16:00:00","0","1","-40","81000207","510022","40","0","0","500","10016301","10016","450","1.3","2019/09/27 15:59:59","0","0","0","3","0.03","0.6","610016003","bgm_M102","0","1001603","30","100000","1","10","bgm_M102","1","0","90","0"
"0","0","3","0","5017301","1","10017102","0","610017011","0","0","BOSS戰(NORMAL)","81001705","2019/10/01 16:00:00","0","1","-40","81001705","510171","120","1","0","380","10017101","10017","450","1","2019/10/18 15:59:59","30","0","0","1","0.03","0.6","610017001","bgm_M999_Redo","0","1001701","20","100000","1","25","bgm_M999","1","0","90","0"
"0","0","3","0","5017302","1","10017201","0","610017021","0","0","BOSS戰(HARD)","81001706","2019/10/01 16:00:00","0","1","-40","81001706","510172","120","1","0","-245","10017201","10017","450","1","2019/10/18 15:59:59","30","0","0","2","0.03","0.6","610017002","bgm_M999_Redo","0","1001702","30","100000","1","35","bgm_M999","1","0","90","0"
"0","0","0","1","5017308","1","10017201","0","610017031","0","0","Boss戰(VERYHARD)","81001706","2019/10/01 16:00:00","0","1","-40","81001706","510172","120","0","0","445","10017301","10017","450","1","2019/10/18 15:59:59","30","0","0","3","0.03","0.6","610017003","bgm_M231","0","1001703","30","100000","1","37","bgm_M231","1","0","90","0"
"0","0","0","0","0","1","0","0","610017041","0","0","0","81001706","2019/10/01 16:00:00","1","0","0","81001706","0","120","0","0","0","10017401","10017","0","1","2019/10/18 15:59:59","30","0","0","4","0.03","0","610017004","bgm_M231","0","1001704","0","100000","1","0","bgm_M231","0","0","90","0"
"0","0","0","0","0","1","0","0","610017041","0","0","0","81001706","2019/10/01 16:00:00","1","0","0","81001706","0","120","0","0","0","10017401","10017","0","1","2019/10/18 15:59:59","30","0","0","5","0.03","0","610017004","bgm_M231","0","1001705","0","100000","1","0","bgm_M231","0","0","90","0"
"0","0","3","0","5003302","1","10018101","0","610018011","0","0","BOSS戰(NORMAL)","81000305","2019/10/17 16:00:00","0","1","-40","81000305","510031","20","1","0","830","10018101","10018","730","1.1","2019/10/27 15:59:59","30","0","0","1","0.03","0.6","610018001","bgm_M109","0","1001801","20","100000","1","10","bgm_M109","1","0","90","0"
"0","0","3","0","5003301","1","10018201","0","610018021","0","0","BOSS戰(HARD)","81000306","2019/10/17 16:00:00","0","1","20","81000306","510032","20","1","0","190","10018201","10018","180","1.1","2019/10/27 15:59:59","30","0","0","2","0.03","0.6","610018002","bgm_M109","0","1001802","30","100000","1","50","bgm_M109","1","0","90","0"
"0","0","0","1","344","1","10018201","345","610018031","0","0","Boss戰(VERYHARD)","81000306","2019/10/17 16:00:00","0","1","-40","81000306","510032","20","0","0","500","10018301","10018","450","1.1","2019/10/27 15:59:59","30","0","0","3","0.03","0.6","610018003","bgm_M109","0","1001803","30","100000","1","10","bgm_M109","1","0","90","0"
"0","0","3","0","5019301","1","10019101","0","610019011","0","0","BOSS戰(NORMAL)","81001905","2019/11/01 16:00:00","0","1","-85","81001905","510181","370","1","0","900","10019101","10019","800","1.25","2019/11/18 15:59:59","-50","0","0","1","0.03","0.6","610019001","bgm_M240_02","0","1001901","20","100000","1","-35","bgm_M240","1","0","90","0"
"0","0","3","0","5019302","1","10019201","0","610019021","0","0","BOSS戰(HARD)","81001906","2019/11/01 16:00:00","0","1","-10","81001906","510182","370","1","0","205","10019201","10019","145","1.25","2019/11/18 15:59:59","-50","0","0","2","0.03","0.6","610019002","bgm_M240_02","0","1001902","30","100000","1","40","bgm_M240","1","0","90","0"
