0b7e6c3b5295ad438967364e604214bf87497e464bfdabd270906273099f2f1b,e4a1c54bd585ad867e5692f8e5d9227230e496db634e0b085569c2ffb65b8173,21716dfd93b83e3f7cfd384cde4f7644b7af75537437b55133e29084aeda6be8,045ca5fd45a8bf8acfad30d6230b92815466883e5d941e5bf9ca26e94b982b70,afdd4f0c19e70ed22da15e0f9cf505d12a5d3b97b01a14b7e96ea91086c38023,f0970314d22ad38cc81395094caf2d3d7530e2ee4402281f1b95384d779f29cd,6f6895840c448dd27cb13f92d5c46c3e9202fe44ebf475db3bed6dadb73569e8,b90086a48d0470a7875c58ea2e5df2df1b1e08c4a976f9bf844377638d934464,8ba3849b62659d9cd0024c0e83cea399d0501bbcfda9ac7a896c8bb38da718d9,0947cdfd2e9abf86da22c095ae174224240568d3563278b2abc4ed2f36b9b264,ca8ba0bf2c0e0c4045bb2ec53599cc162be27b3ab029725cf7a3baa237b94dbc,31c27c766bf4fd0a634adbf73eadcf12a2a6da52b228a77c95bbcf2d1db530fc,983f35465461dd33bb49b3b96f1cae35dfd465c4f8ac6c94c6d03dc2f16eaa33,246e1b07f4eee81e66e81a3f1c5c2008134fa782bebfbc6d3f41ba7302148794
"6004","102","10001113","10001","2018/08/28 16:00:00","71001013","71001013","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
"6004","102","10001114","10001","2018/08/28 16:00:00","71001014","71001014","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-14 (NORMAL)"
"6004","102","10001115","10001","2018/08/28 16:00:00","71001015","71001015","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-15 (NORMAL)"
"6005","103","10001201","10001","2018/08/28 16:00:00","71001016","71001016","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-1 (HARD)"
"6005","103","10001202","10001","2018/08/28 16:00:00","71001017","71001017","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-2 (HARD)"
"6005","103","10001203","10001","2018/08/28 16:00:00","71001018","71001018","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-3 (HARD)"
"6005","103","10001204","10001","2018/08/28 16:00:00","71001019","71001019","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-4 (HARD)"
"6005","103","10001205","10001","2018/08/28 16:00:00","71001020","71001020","2018/09/19 15:59:59","1","0","601","9003","0","完成活動任務1-5 (HARD)"
"6002","104","0","10001","2018/08/28 16:00:00","71001021","71001021","2018/09/19 15:59:59","1","0","601","9006","0","將討伐證交換的獎賞一覽重置1次"
"6002","104","0","10001","2018/08/28 16:00:00","71001022","71001022","2018/09/19 15:59:59","2","0","601","9006","0","將討伐證交換的獎賞一覽重置2次"
"6002","104","0","10001","2018/08/28 16:00:00","71001023","71001023","2018/09/19 15:59:59","3","0","601","9006","0","將討伐證交換的獎賞一覽重置3次"
"6002","104","0","10001","2018/08/28 16:00:00","71001024","71001024","2018/09/19 15:59:59","4","0","601","9006","0","將討伐證交換的獎賞一覽重置4次"
"6008","105","0","10001","2018/08/28 16:00:00","71001025","71001025","2018/09/19 15:59:59","5","0","601","9011","0","打倒5隻席茲（NORMAL、HARD共通）"
"6008","105","0","10001","2018/08/28 16:00:00","71001026","71001026","2018/09/19 15:59:59","10","0","601","9011","0","打倒10隻席茲（NORMAL、HARD共通）"
"6008","105","0","10001","2018/08/28 16:00:00","71001027","71001027","2018/09/19 15:59:59","15","0","601","9011","0","打倒15隻席茲（NORMAL、HARD共通）"
"6008","105","0","10001","2018/08/28 16:00:00","71001028","71001028","2018/09/19 15:59:59","20","0","601","9011","0","打倒20隻席茲（NORMAL、HARD共通）"
"6008","105","0","10001","2018/08/28 16:00:00","71001029","71001029","2018/09/19 15:59:59","25","0","601","9011","0","打倒25隻席茲（NORMAL、HARD共通）"
"6008","105","0","10001","2018/08/28 16:00:00","71001030","71001030","2018/09/19 15:59:59","30","0","601","9011","0","打倒30隻席茲（NORMAL、HARD共通）"
"6004","102","10002101","10002","2018/10/03 16:00:00","71002001","71002001","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-1 (NORMAL)"
"6004","102","10002102","10002","2018/10/03 16:00:00","71002002","71002002","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-2 (NORMAL)"
"6004","102","10002103","10002","2018/10/03 16:00:00","71002003","71002003","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-3 (NORMAL)"
"6004","102","10002104","10002","2018/10/03 16:00:00","71002004","71002004","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-4 (NORMAL)"
"6004","102","10002105","10002","2018/10/03 16:00:00","71002005","71002005","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-5 (NORMAL)"
"6004","102","10002106","10002","2018/10/03 16:00:00","71002006","71002006","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-6 (NORMAL)"
"6004","102","10002107","10002","2018/10/03 16:00:00","71002007","71002007","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-7 (NORMAL)"
"6004","102","10002108","10002","2018/10/03 16:00:00","71002008","71002008","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-8 (NORMAL)"
"6004","102","10002109","10002","2018/10/03 16:00:00","71002009","71002009","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-9 (NORMAL)"
"6004","102","10002110","10002","2018/10/03 16:00:00","71002010","71002010","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-10 (NORMAL)"
"6004","102","10002111","10002","2018/10/03 16:00:00","71002011","71002011","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-11 (NORMAL)"
"6004","102","10002112","10002","2018/10/03 16:00:00","71002012","71002012","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-12 (NORMAL)"
"6004","102","10002113","10002","2018/10/03 16:00:00","71002013","71002013","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
"6004","102","10002114","10002","2018/10/03 16:00:00","71002014","71002014","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-14 (NORMAL)"
"6004","102","10002115","10002","2018/10/03 16:00:00","71002015","71002015","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-15 (NORMAL)"
"6005","103","10002201","10002","2018/10/03 16:00:00","71002016","71002016","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-1 (HARD)"
"6005","103","10002202","10002","2018/10/03 16:00:00","71002017","71002017","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-2 (HARD)"
"6005","103","10002203","10002","2018/10/03 16:00:00","71002018","71002018","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-3 (HARD)"
"6005","103","10002204","10002","2018/10/03 16:00:00","71002019","71002019","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-4 (HARD)"
"6005","103","10002205","10002","2018/10/03 16:00:00","71002020","71002020","2018/10/28 15:59:59","1","0","601","9003","0","完成活動任務1-5 (HARD)"
"6002","104","0","10002","2018/10/03 16:00:00","71002021","71002021","2018/10/28 15:59:59","1","0","601","9006","0","將討伐證交換的獎賞一覽重置1次"
"6002","104","0","10002","2018/10/03 16:00:00","71002022","71002022","2018/10/28 15:59:59","2","0","601","9006","0","將討伐證交換的獎賞一覽重置2次"
"6002","104","0","10002","2018/10/03 16:00:00","71002023","71002023","2018/10/28 15:59:59","3","0","601","9006","0","將討伐證交換的獎賞一覽重置3次"
"6002","104","0","10002","2018/10/03 16:00:00","71002024","71002024","2018/10/28 15:59:59","4","0","601","9006","0","將討伐證交換的獎賞一覽重置4次"
"6008","105","0","10002","2018/10/03 16:00:00","71002025","71002025","2018/10/28 15:59:59","5","0","601","9011","0","打倒5隻阿爾瑪（NORMAL、HARD共通）"
"6008","105","0","10002","2018/10/03 16:00:00","71002026","71002026","2018/10/28 15:59:59","10","0","601","9011","0","打倒10隻阿爾瑪（NORMAL、HARD共通）"
"6008","105","0","10002","2018/10/03 16:00:00","71002027","71002027","2018/10/28 15:59:59","15","0","601","9011","0","打倒15隻阿爾瑪（NORMAL、HARD共通）"
"6008","105","0","10002","2018/10/03 16:00:00","71002028","71002028","2018/10/28 15:59:59","20","0","601","9011","0","打倒20隻阿爾瑪（NORMAL、HARD共通）"
"6008","105","0","10002","2018/10/03 16:00:00","71002029","71002029","2018/10/28 15:59:59","25","0","601","9011","0","打倒25隻阿爾瑪（NORMAL、HARD共通）"
"6008","105","0","10002","2018/10/03 16:00:00","71002030","71002030","2018/10/28 15:59:59","30","0","601","9011","0","打倒30隻阿爾瑪（NORMAL、HARD共通）"
"6004","102","10003101","10003","2018/11/01 15:59:59","71003001","71003001","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-1 (NORMAL)"
"6004","102","10003102","10003","2018/11/01 15:59:59","71003002","71003002","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-2 (NORMAL)"
"6004","102","10003103","10003","2018/11/01 15:59:59","71003003","71003003","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-3 (NORMAL)"
"6004","102","10003104","10003","2018/11/01 15:59:59","71003004","71003004","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-4 (NORMAL)"
"6004","102","10003105","10003","2018/11/01 15:59:59","71003005","71003005","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-5 (NORMAL)"
"6004","102","10003106","10003","2018/11/01 15:59:59","71003006","71003006","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-6 (NORMAL)"
"6004","102","10003107","10003","2018/11/01 15:59:59","71003007","71003007","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-7 (NORMAL)"
"6004","102","10003108","10003","2018/11/01 15:59:59","71003008","71003008","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-8 (NORMAL)"
"6004","102","10003109","10003","2018/11/01 15:59:59","71003009","71003009","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-9 (NORMAL)"
"6004","102","10003110","10003","2018/11/01 15:59:59","71003010","71003010","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-10 (NORMAL)"
"6004","102","10003111","10003","2018/11/01 15:59:59","71003011","71003011","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-11 (NORMAL)"
"6004","102","10003112","10003","2018/11/01 15:59:59","71003012","71003012","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-12 (NORMAL)"
"6004","102","10003113","10003","2018/11/01 15:59:59","71003013","71003013","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
"6004","102","10003114","10003","2018/11/01 15:59:59","71003014","71003014","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-14 (NORMAL)"
"6004","102","10003115","10003","2018/11/01 15:59:59","71003015","71003015","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-15 (NORMAL)"
"6005","103","10003201","10003","2018/11/01 15:59:59","71003016","71003016","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-1 (HARD)"
"6005","103","10003202","10003","2018/11/01 15:59:59","71003017","71003017","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-2 (HARD)"
"6005","103","10003203","10003","2018/11/01 15:59:59","71003018","71003018","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-3 (HARD)"
"6005","103","10003204","10003","2018/11/01 15:59:59","71003019","71003019","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-4 (HARD)"
"6005","103","10003205","10003","2018/11/01 15:59:59","71003020","71003020","2018/11/25 15:59:59","1","0","601","9003","0","完成活動任務1-5 (HARD)"
"6002","104","0","10003","2018/11/01 15:59:59","71003021","71003021","2018/11/25 15:59:59","1","0","601","9006","0","將討伐證交換的獎賞一覽重置1次"
"6002","104","0","10003","2018/11/01 15:59:59","71003022","71003022","2018/11/25 15:59:59","2","0","601","9006","0","將討伐證交換的獎賞一覽重置2次"
"6002","104","0","10003","2018/11/01 15:59:59","71003023","71003023","2018/11/25 15:59:59","3","0","601","9006","0","將討伐證交換的獎賞一覽重置3次"
"6002","104","0","10003","2018/11/01 15:59:59","71003024","71003024","2018/11/25 15:59:59","4","0","601","9006","0","將討伐證交換的獎賞一覽重置4次"
"6008","105","0","10003","2018/11/01 15:59:59","71003025","71003025","2018/11/25 15:59:59","5","0","601","9011","0","打倒5隻食屍巨狼（NORMAL、HARD共通）"
"6008","105","0","10003","2018/11/01 15:59:59","71003026","71003026","2018/11/25 15:59:59","10","0","601","9011","0","打倒10隻食屍巨狼（NORMAL、HARD共通）"
"6008","105","0","10003","2018/11/01 15:59:59","71003027","71003027","2018/11/25 15:59:59","15","0","601","9011","0","打倒15隻食屍巨狼（NORMAL、HARD共通）"
"6008","105","0","10003","2018/11/01 15:59:59","71003028","71003028","2018/11/25 15:59:59","20","0","601","9011","0","打倒20隻食屍巨狼（NORMAL、HARD共通）"
"6008","105","0","10003","2018/11/01 15:59:59","71003029","71003029","2018/11/25 15:59:59","25","0","601","9011","0","打倒25隻食屍巨狼（NORMAL、HARD共通）"
"6008","105","0","10003","2018/11/01 15:59:59","71003030","71003030","2018/11/25 15:59:59","30","0","601","9011","0","打倒30隻食屍巨狼（NORMAL、HARD共通）"
"6004","102","10004101","10004","2018/12/01 16:00:00","71004001","71004001","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-1 (NORMAL)"
"6004","102","10004102","10004","2018/12/01 16:00:00","71004002","71004002","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-2 (NORMAL)"
"6004","102","10004103","10004","2018/12/01 16:00:00","71004003","71004003","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-3 (NORMAL)"
"6004","102","10004104","10004","2018/12/01 16:00:00","71004004","71004004","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-4 (NORMAL)"
"6004","102","10004105","10004","2018/12/01 16:00:00","71004005","71004005","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-5 (NORMAL)"
"6004","102","10004106","10004","2018/12/01 16:00:00","71004006","71004006","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-6 (NORMAL)"
"6004","102","10004107","10004","2018/12/01 16:00:00","71004007","71004007","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-7 (NORMAL)"
"6004","102","10004108","10004","2018/12/01 16:00:00","71004008","71004008","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-8 (NORMAL)"
"6004","102","10004109","10004","2018/12/01 16:00:00","71004009","71004009","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-9 (NORMAL)"
"6004","102","10004110","10004","2018/12/01 16:00:00","71004010","71004010","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-10 (NORMAL)"
"6004","102","10004111","10004","2018/12/01 16:00:00","71004011","71004011","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-11 (NORMAL)"
"6004","102","10004112","10004","2018/12/01 16:00:00","71004012","71004012","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-12 (NORMAL)"
"6004","102","10004113","10004","2018/12/01 16:00:00","71004013","71004013","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
"6004","102","10004114","10004","2018/12/01 16:00:00","71004014","71004014","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-14 (NORMAL)"
"6004","102","10004115","10004","2018/12/01 16:00:00","71004015","71004015","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-15 (NORMAL)"
"6005","103","10004201","10004","2018/12/01 16:00:00","71004016","71004016","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-1 (HARD)"
"6005","103","10004202","10004","2018/12/01 16:00:00","71004017","71004017","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-2 (HARD)"
"6005","103","10004203","10004","2018/12/01 16:00:00","71004018","71004018","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-3 (HARD)"
"6005","103","10004204","10004","2018/12/01 16:00:00","71004019","71004019","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-4 (HARD)"
"6005","103","10004205","10004","2018/12/01 16:00:00","71004020","71004020","2018/12/24 15:59:59","1","0","601","9003","0","完成活動任務1-5 (HARD)"
"6002","104","0","10004","2018/12/01 16:00:00","71004021","71004021","2018/12/24 15:59:59","1","0","601","9006","0","將討伐證交換的獎賞一覽重置1次"
"6002","104","0","10004","2018/12/01 16:00:00","71004022","71004022","2018/12/24 15:59:59","2","0","601","9006","0","將討伐證交換的獎賞一覽重置2次"
"6002","104","0","10004","2018/12/01 16:00:00","71004023","71004023","2018/12/24 15:59:59","3","0","601","9006","0","將討伐證交換的獎賞一覽重置3次"
"6002","104","0","10004","2018/12/01 16:00:00","71004024","71004024","2018/12/24 15:59:59","4","0","601","9006","0","將討伐證交換的獎賞一覽重置4次"
"6008","105","0","10004","2018/12/01 16:00:00","71004025","71004025","2018/12/24 15:59:59","5","0","601","9011","0","打倒5隻天塔帕斯（全難度共通）"
"6008","105","0","10004","2018/12/01 16:00:00","71004026","71004026","2018/12/24 15:59:59","10","0","601","9011","0","打倒10隻天塔帕斯（全難度共通）"
"6008","105","0","10004","2018/12/01 16:00:00","71004027","71004027","2018/12/24 15:59:59","15","0","601","9011","0","打倒15隻天塔帕斯（全難度共通）"
"6008","105","0","10004","2018/12/01 16:00:00","71004028","71004028","2018/12/24 15:59:59","20","0","601","9011","0","打倒20隻天塔帕斯（全難度共通）"
"6008","105","0","10004","2018/12/01 16:00:00","71004029","71004029","2018/12/24 15:59:59","25","0","601","9011","0","打倒25隻天塔帕斯（全難度共通）"
"6008","105","0","10004","2018/12/01 16:00:00","71004030","71004030","2018/12/24 15:59:59","30","0","601","9011","0","打倒30隻天塔帕斯（全難度共通）"
"6010","106","610004301","10004","2018/12/01 16:00:00","71004031","71004031","2018/12/24 15:59:59","1","0","601","9001","0","打倒1隻天塔帕斯(VERY HARD限定)"
"6004","102","10005101","10005","2019/01/03 16:00:00","71005001","71005001","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-1 (NORMAL)"
"6004","102","10005102","10005","2019/01/03 16:00:00","71005002","71005002","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-2 (NORMAL)"
"6004","102","10005103","10005","2019/01/03 16:00:00","71005003","71005003","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-3 (NORMAL)"
"6004","102","10005104","10005","2019/01/03 16:00:00","71005004","71005004","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-4 (NORMAL)"
"6004","102","10005105","10005","2019/01/03 16:00:00","71005005","71005005","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-5 (NORMAL)"
"6004","102","10005106","10005","2019/01/03 16:00:00","71005006","71005006","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-6 (NORMAL)"
"6004","102","10005107","10005","2019/01/03 16:00:00","71005007","71005007","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-7 (NORMAL)"
"6004","102","10005108","10005","2019/01/03 16:00:00","71005008","71005008","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-8 (NORMAL)"
"6004","102","10005109","10005","2019/01/03 16:00:00","71005009","71005009","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-9 (NORMAL)"
"6004","102","10005110","10005","2019/01/03 16:00:00","71005010","71005010","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-10 (NORMAL)"
"6004","102","10005111","10005","2019/01/03 16:00:00","71005011","71005011","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-11 (NORMAL)"
"6004","102","10005112","10005","2019/01/03 16:00:00","71005012","71005012","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-12 (NORMAL)"
"6004","102","10005113","10005","2019/01/03 16:00:00","71005013","71005013","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
"6004","102","10005114","10005","2019/01/03 16:00:00","71005014","71005014","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-14 (NORMAL)"
"6004","102","10005115","10005","2019/01/03 16:00:00","71005015","71005015","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-15 (NORMAL)"
"6005","103","10005201","10005","2019/01/03 16:00:00","71005016","71005016","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-1 (HARD)"
"6005","103","10005202","10005","2019/01/03 16:00:00","71005017","71005017","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-2 (HARD)"
"6005","103","10005203","10005","2019/01/03 16:00:00","71005018","71005018","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-3 (HARD)"
"6005","103","10005204","10005","2019/01/03 16:00:00","71005019","71005019","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-4 (HARD)"
"6005","103","10005205","10005","2019/01/03 16:00:00","71005020","71005020","2019/01/25 15:59:59","1","0","601","9003","0","完成活動任務1-5 (HARD)"
"6002","104","0","10005","2019/01/03 16:00:00","71005021","71005021","2019/01/25 15:59:59","1","0","601","9006","0","將討伐證交換的獎賞一覽重置1次"
"6002","104","0","10005","2019/01/03 16:00:00","71005022","71005022","2019/01/25 15:59:59","2","0","601","9006","0","將討伐證交換的獎賞一覽重置2次"
"6002","104","0","10005","2019/01/03 16:00:00","71005023","71005023","2019/01/25 15:59:59","3","0","601","9006","0","將討伐證交換的獎賞一覽重置3次"
"6002","104","0","10005","2019/01/03 16:00:00","71005024","71005024","2019/01/25 15:59:59","4","0","601","9006","0","將討伐證交換的獎賞一覽重置4次"
"6008","105","0","10005","2019/01/03 16:00:00","71005025","71005025","2019/01/25 15:59:59","5","0","601","9011","0","打倒5隻島鯨（全難度共通）"
"6008","105","0","10005","2019/01/03 16:00:00","71005026","71005026","2019/01/25 15:59:59","10","0","601","9011","0","打倒10隻島鯨（全難度共通）"
"6008","105","0","10005","2019/01/03 16:00:00","71005027","71005027","2019/01/25 15:59:59","15","0","601","9011","0","打倒15隻島鯨（全難度共通）"
"6008","105","0","10005","2019/01/03 16:00:00","71005028","71005028","2019/01/25 15:59:59","20","0","601","9011","0","打倒20隻島鯨（全難度共通）"
"6008","105","0","10005","2019/01/03 16:00:00","71005029","71005029","2019/01/25 15:59:59","25","0","601","9011","0","打倒25隻島鯨（全難度共通）"
"6008","105","0","10005","2019/01/03 16:00:00","71005030","71005030","2019/01/25 15:59:59","30","0","601","9011","0","打倒30隻島鯨（全難度共通）"
"6010","106","610005301","10005","2019/01/03 16:00:00","71005031","71005031","2019/01/25 15:59:59","1","0","601","9001","0","打倒1隻島鯨(VERY HARD限定)"
"6004","102","10006101","10006","2019/02/01 12:00:00","71006001","71006001","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-1 (NORMAL)"
"6004","102","10006102","10006","2019/02/01 12:00:00","71006002","71006002","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-2 (NORMAL)"
"6004","102","10006103","10006","2019/02/01 12:00:00","71006003","71006003","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-3 (NORMAL)"
"6004","102","10006104","10006","2019/02/01 12:00:00","71006004","71006004","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-4 (NORMAL)"
"6004","102","10006105","10006","2019/02/01 12:00:00","71006005","71006005","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-5 (NORMAL)"
"6004","102","10006106","10006","2019/02/01 12:00:00","71006006","71006006","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-6 (NORMAL)"
"6004","102","10006107","10006","2019/02/01 12:00:00","71006007","71006007","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-7 (NORMAL)"
"6004","102","10006108","10006","2019/02/01 12:00:00","71006008","71006008","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-8 (NORMAL)"
"6004","102","10006109","10006","2019/02/01 12:00:00","71006009","71006009","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-9 (NORMAL)"
"6004","102","10006110","10006","2019/02/01 12:00:00","71006010","71006010","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-10 (NORMAL)"
"6004","102","10006111","10006","2019/02/01 12:00:00","71006011","71006011","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-11 (NORMAL)"
"6004","102","10006112","10006","2019/02/01 12:00:00","71006012","71006012","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-12 (NORMAL)"
"6004","102","10006113","10006","2019/02/01 12:00:00","71006013","71006013","2019/02/22 15:59:59","1","0","601","9003","0","完成活動任務1-13 (NORMAL)"
