be4d9172bbbdfe7f4d224643ed03f03ab5f4775bc8287e5008891bf2ff169ad2,446ce388a81510a4fedf03d91504fecde96575406e45b87de92a44d20b2575d1,759968bd47a20e7e09c10ca96b0b7672913af13ba7e966179667d8a3275777c2,977f89463c0b1d4b3e2b1900a29827ebd6b7e7d9a7e73d09f70f3ee37181aabc,2a3990e55addd69201f3cd01ec8aca4c68ae112afceb407822ce2f0fbf7fcbc0,057b87eb601e4613a977f226e0ef37ce1ee57f25587667fad89e1d1fbc4023c2,4e2b5c1495be9bd0322d2e9db3148aa1f152f0c32c75fa69cf7836887f079e4b,4527141f5513cade0e15a13cca519a3e602f58cecf38ac2bb5cd11cf972d5e5c,25bb8aea2a5171cc19c26030d4be76904943f01f1268727f6e863450f43fef3c,a678e274d8f42fc5c2d79d6a5802e06e04efeb676316f7c43439c47abdc9d264,0eda8984f72a9c2651c3186753150cb8093c3d080a228ad28767f1bf0d84f001,a71c9a5c5e510f55e81380aac255c11c5c1ba828d5c1cb01a2d543173001abc3,8b55da23c81f43ee6604870eac831a0518fd4cf47db36026db5c83bdc53a6771,71f73e9aab4dd48c7ad2c49db48291b17a5ad39df065ecb5ab1991e856b8c77f,2c923575ae375020b085c72f7a34e3760bf90c7cd37df160d114471aacd826a3,a86473f2c31087c06f1bfec1b773d5da2dbf4080903243f64ed2ea95cbda164d
"0","2001","4","2","2003","0","8","0","17","1","10041","20","0","2002","2004","2005"
"0","2101","100","5","0","0","8","0","18","1","11003","21","0","0","0","0"
"0","2201","2","8","2203","0","8","0","19","1","10025","22","0","2202","2204","2205"
"0","2301","1","2","2303","0","9","0","20","1","10011","23","0","2302","2304","2305"
"0","2401","2","5","2403","0","9","0","21","1","10022","24","0","2402","2404","2405"
"0","2501","4","8","2503","0","9","0","22","1","10045","25","0","2502","2504","2505"
"0","2601","100","5","2603","25","10","24","23","1","11006","26","0","2602","0","0"
"0","2701","3","2","2703","0","11","0","26","1","10031","27","0","2702","2704","2705"
"0","2801","4","5","2803","0","11","0","26","1","10044","28","0","2802","2804","2805"
"0","2901","7","8","2903","0","11","0","26","1","10075","29","0","2902","2904","2905"
"0","3001","3","2","3003","0","12","0","27","1","10032","30","0","3002","3004","3005"
"0","3101","1","5","3103","0","12","0","28","1","10013","31","0","3102","3104","3105"
"0","3201","4","8","3203","0","12","0","29","1","10044","32","0","3202","3204","3205"
"0","3301","4","2","3303","0","13","0","30","1","10041","33","0","3302","3304","3305"
"0","3401","2","5","3403","0","13","0","31","1","10022","34","0","3402","3404","3405"
"0","3501","5","8","3503","0","13","0","32","1","10053","35","0","3502","3504","3505"
"0","3601","2","2","3603","0","14","0","33","1","10024","36","0","3602","3604","3605"
"0","3701","4","5","3703","0","14","0","34","1","10045","37","0","3702","3704","3705"
"0","3801","1","8","3803","0","14","0","35","1","10012","38","0","3802","3804","3805"
"0","3901","4","2","3903","0","15","0","36","1","10043","39","0","3902","3904","3905"
"0","4001","3","5","4003","0","15","0","37","1","10035","40","0","4002","4004","4005"
"0","4101","7","8","4103","0","15","0","38","1","10072","41","0","4102","4104","4105"
"0","4201","2","2","4203","0","16","0","39","1","10021","42","0","4202","4204","4205"
"0","4301","3","5","4303","0","16","0","40","1","10034","43","0","4302","4304","4305"
"0","4401","1","8","4403","0","16","0","41","1","10015","44","0","4402","4404","4405"
"0","4501","2","2","4503","0","17","0","42","1","10022","45","0","4502","4504","4505"
"0","4601","2","5","4603","0","17","0","43","1","10023","46","0","4602","4604","4605"
"0","4701","7","8","4703","0","17","0","44","1","10074","47","0","4702","4704","4705"
"0","4801","3","2","4803","0","18","0","45","1","10031","48","0","4802","4804","4805"
"0","4901","5","5","4903","0","18","0","46","1","10052","49","0","4902","4904","4905"
"0","5001","2","8","5003","0","18","0","47","1","10025","50","0","5002","5004","5005"
"0","5101","4","2","5103","0","19","0","48","1","10041","51","0","5102","5104","5105"
"0","5201","3","5","5203","0","19","0","49","1","10033","52","0","5202","5204","5205"
"0","5301","7","8","5303","0","19","0","50","1","10074","53","0","5302","5304","5305"
"0","5401","101","5","5403","53","20","52","51","1","11016","54","0","5402","0","0"
"0","5501","4","2","5503","0","21","0","54","1","10041","55","0","5502","5504","5505"
"0","5601","100","5","0","0","21","0","54","1","11002","56","0","5602","0","0"
"0","5701","6","8","5703","0","21","0","54","1","10065","57","0","5702","5704","5705"
"0","5801","2","2","5803","0","22","0","55","1","10022","58","0","5802","5804","5805"
"0","5901","1","5","5903","0","22","0","56","1","10013","59","0","5902","5904","5905"
"0","6001","101","8","0","0","22","0","57","1","11015","60","0","6002","0","0"
"0","6101","2","2","6103","0","23","0","58","1","10021","61","0","6102","6104","6105"
"0","6201","3","5","6203","0","23","0","59","1","10032","62","0","6202","6204","6205"
"0","6301","2","8","6303","0","23","0","60","1","10023","63","0","6302","6304","6305"
"0","6401","2","2","6403","0","24","0","61","1","10024","64","0","6402","6404","6405"
"0","6501","7","5","6503","0","24","0","62","1","10071","65","0","6502","6504","6505"
"0","6601","100","8","0","0","24","0","63","1","11004","66","0","0","0","0"
"0","6701","5","2","6703","0","25","0","64","1","10055","67","0","6702","6704","6705"
"0","6801","5","5","6803","0","25","0","65","1","10051","68","0","6802","6804","6805"
"0","6901","4","8","6903","0","25","0","66","1","10042","69","0","6902","6904","6905"
"0","7001","6","2","7003","0","26","0","67","1","10064","70","0","7002","7004","7005"
"0","7101","6","5","7103","0","26","0","68","1","10061","71","0","7102","7104","7105"
"0","7201","101","8","0","0","26","0","69","1","11013","72","0","0","0","0"
"0","7301","3","2","7303","0","27","0","70","1","10033","73","0","7302","7304","7305"
"0","7401","1","5","7403","0","27","0","71","1","10014","74","0","7402","7404","7405"
"0","7501","5","8","7503","0","27","0","72","1","10052","75","0","7502","7504","7505"
"0","7601","4","2","7603","0","28","0","73","1","10044","76","0","7602","7604","7605"
"0","7701","100","5","0","0","28","0","74","1","11005","77","0","0","0","0"
"0","7801","101","8","0","0","28","0","75","1","11011","78","0","7802","0","0"
"0","7901","3","2","7903","0","29","0","76","1","10034","79","0","7902","7904","7905"
"0","8001","7","5","8003","0","29","0","77","1","10073","80","0","8002","8004","8005"
"0","8101","3","8","8103","0","29","0","78","1","10035","81","0","8102","8104","8105"
"0","8201","6","5","8203","81","30","80","79","1","10066","82","0","8202","8204","8205"
"0","8301","6","2","8303","0","31","0","82","1","10062","83","0","8302","8304","8305"
"0","8401","1","5","8403","0","31","0","82","1","10014","84","0","8402","8404","8405"
"0","8501","2","8","8503","0","31","0","82","1","10021","85","0","8502","8504","8505"
"0","8601","5","2","8603","0","32","0","83","1","10053","86","0","8602","8604","8605"
"0","8701","1","5","8703","0","32","0","84","1","10011","87","0","8702","8704","8705"
"0","8801","7","8","8803","0","32","0","85","1","10072","88","0","8802","8804","8805"
"0","8901","4","2","8903","0","33","0","86","1","10045","89","0","8902","8904","8905"
"0","9001","4","5","9003","0","33","0","87","1","10042","90","0","9002","9004","9005"
"0","9101","5","8","9103","0","33","0","88","1","10053","91","0","9102","9104","9105"
"0","9201","6","2","9203","0","34","0","89","1","10064","92","0","9202","9204","9205"
"0","9301","3","5","9303","0","34","0","90","1","10035","93","0","9302","9304","9305"
"0","9401","5","8","9403","0","34","0","91","1","10051","94","0","9402","9404","9405"
"0","9501","3","2","9503","0","35","0","92","1","10033","95","0","9502","9504","9505"
"0","9601","4","5","9603","0","35","0","93","1","10044","96","0","9602","9604","9605"
"0","9701","7","8","9703","0","35","0","94","1","10075","97","0","9702","9704","9705"
"0","9801","3","2","9803","0","36","0","95","1","10032","98","0","9802","9804","9805"
"0","9901","2","5","9903","0","36","0","96","1","10023","99","0","9902","9904","9905"
"0","10001","2","8","10003","0","36","0","97","1","10024","100","0","10002","10004","10005"
"0","10101","5","2","10103","0","37","0","98","1","10051","101","0","10102","10104","10105"
"0","10201","1","5","10203","0","37","0","99","1","10012","102","0","10202","10204","10205"
"0","10301","3","8","10303","0","37","0","100","1","10035","103","0","10302","10304","10305"
"0","10401","6","2","10403","0","38","0","101","1","10063","104","0","10402","10404","10405"
"0","10501","5","5","10503","0","38","0","102","1","10055","105","0","10502","10504","10505"
"0","10601","7","8","10603","0","38","0","103","1","10071","106","0","10602","10604","10605"
"0","10701","5","2","10703","0","39","0","104","1","10052","107","0","10702","10704","10705"
"0","10801","4","5","10803","0","39","0","105","1","10043","108","0","10802","10804","10805"
"0","10901","2","8","10903","0","39","0","106","1","10025","109","0","10902","10904","10905"
"0","11001","7","5","11003","109","40","108","107","1","10076","110","0","11002","11004","11005"
"0","11101","6","2","11103","0","1","0","0","2","10062","111","0","11102","11104","11105"
"0","11201","2","5","11203","0","1","0","0","2","10024","112","0","11202","11204","11205"
"0","11301","4","8","11303","0","1","0","0","2","10045","113","0","11302","11304","11305"
"0","11401","2","2","11403","0","2","0","111","2","10022","114","0","11402","11404","11405"
"0","11501","4","5","11503","0","2","0","112","2","10043","115","0","11502","11504","11505"
"0","11601","7","8","11603","0","2","0","113","2","10074","116","0","11602","11604","11605"
"0","11701","1","2","11703","0","3","0","114","2","10012","117","0","11702","11704","11705"
"0","11801","6","5","11803","0","3","0","115","2","10063","118","0","11802","11804","11805"
"0","11901","3","8","11903","0","3","0","116","2","10035","119","0","11902","11904","11905"
"0","12001","5","2","12003","0","4","0","117","2","10051","120","0","12002","12004","12005"
"0","12101","2","5","12103","0","4","0","118","2","10023","121","0","12102","12104","12105"
"0","12201","100","8","0","0","4","0","119","2","11004","122","0","12202","0","0"
"0","12301","6","2","12303","0","5","0","120","2","10061","123","0","12302","12304","12305"
"0","12401","4","5","12403","0","5","0","121","2","10042","124","0","12402","12404","12405"
"0","12501","7","8","12503","0","5","0","122","2","10073","125","0","12502","12504","12505"
"0","12601","101","2","12603","0","6","0","123","2","11015","126","0","12602","0","0"
"0","12701","3","5","12703","0","6","0","124","2","10033","127","0","12702","12704","12705"
"0","12801","5","8","12803","0","6","0","125","2","10054","128","0","12802","12804","12805"
"0","12901","1","2","12903","0","7","0","126","2","10011","129","0","12902","12904","12905"
"0","13001","5","5","13003","0","7","0","127","2","10052","130","0","13002","13004","13005"
"0","13101","6","8","13103","0","7","0","128","2","10064","131","0","13102","13104","13105"
"0","13201","2","2","13203","0","8","0","129","2","10025","132","0","13202","13204","13205"
"0","13301","101","5","13303","0","8","0","130","2","11011","133","0","13302","0","0"
"0","13401","101","8","0","0","8","0","131","2","11014","134","0","0","0","0"
"0","13501","1","2","13503","0","9","0","132","2","10015","135","0","13502","13504","13505"
"0","13601","4","5","13603","0","9","0","133","2","10041","136","0","13602","13604","13605"
"0","13701","5","8","13703","0","9","0","134","2","10055","137","0","13702","13704","13705"
"0","13801","5","5","13803","137","10","136","135","2","10056","138","0","13802","13804","13805"
"0","13901","6","2","13903","0","11","0","138","2","10063","139","0","13902","13904","13905"
"0","14001","5","5","14003","0","11","0","138","2","10054","140","0","14002","14004","14005"
"0","14101","3","8","14103","0","11","0","138","2","10031","141","0","14102","14104","14105"
"0","14201","2","2","14203","0","12","0","139","2","10022","142","0","14202","14204","14205"
"0","14301","1","5","14303","0","12","0","140","2","10014","143","0","14302","14304","14305"
"0","14401","2","8","14403","0","12","0","141","2","10025","144","0","14402","14404","14405"
"0","14501","7","2","14503","0","13","0","142","2","10071","145","0","14502","14504","14505"
"0","14601","5","5","14603","0","13","0","143","2","10052","146","0","14602","14604","14605"
"0","14701","101","8","0","0","13","0","144","2","11013","147","0","14702","0","0"
"0","14801","101","2","0","0","14","0","145","2","11014","148","0","14802","0","0"
"0","14901","1","5","14903","0","14","0","146","2","10013","149","0","14902","14904","14905"
"0","15001","5","8","15003","0","14","0","147","2","10055","150","0","15002","15004","15005"
"0","15101","5","2","15103","0","15","0","148","2","10051","151","0","15102","15104","15105"
"0","15201","100","5","0","0","15","0","149","2","11001","152","0","0","0","0"
"0","15301","101","8","0","0","15","0","150","2","11012","153","0","15302","0","0"
"0","15401","2","2","15403","0","16","0","151","2","10023","154","0","15402","15404","15405"
"0","15501","5","5","15503","0","16","0","152","2","10054","155","0","15502","15504","15505"
"0","15601","2","8","15603","0","16","0","153","2","10021","156","0","15602","15604","15605"
"0","15701","3","2","15703","0","17","0","154","2","10034","157","0","15702","15704","15705"
"0","15801","6","5","15803","0","17","0","155","2","10065","158","0","15802","15804","15805"
"0","15901","7","8","15903","0","17","0","156","2","10072","159","0","15902","15904","15905"
"0","16001","3","2","16003","0","18","0","157","2","10033","160","0","16002","16004","16005"
"0","16101","100","5","16103","0","18","0","158","2","11004","161","0","16102","0","0"
"0","16201","1","8","16203","0","18","0","159","2","10015","162","0","16202","16204","16205"
"0","16301","3","2","16303","0","19","0","160","2","10032","163","0","16302","16304","16305"
"0","16401","5","5","16403","0","19","0","161","2","10053","164","0","16402","16404","16405"
"0","16501","5","8","16503","0","19","0","162","2","10055","165","0","16502","16504","16505"
"0","16601","3","5","16603","165","20","164","163","2","10036","166","0","16602","16604","16605"
"0","16701","6","2","16703","0","21","0","166","2","10061","167","0","16702","16704","16705"
"0","16801","5","5","16803","0","21","0","166","2","10053","168","0","16802","16804","16805"
"0","16901","4","8","16903","0","21","0","166","2","10044","169","0","16902","16904","16905"
"0","17001","6","2","17003","0","22","0","167","2","10065","170","0","17002","17004","17005"
"0","17101","5","5","17103","0","22","0","168","2","10051","171","0","17102","17104","17105"
"0","17201","4","8","17203","0","22","0","169","2","10041","172","0","17202","17204","17205"
"0","17301","1","2","17303","0","23","0","170","2","10012","173","0","17302","17304","17305"
"0","17401","7","5","17403","0","23","0","171","2","10075","174","0","17402","17404","17405"
"0","17501","3","8","17503","0","23","0","172","2","10031","175","0","17502","17504","17505"
"0","17601","100","2","0","0","24","0","173","2","11003","176","0","17602","0","0"
"0","17701","101","5","17703","0","24","0","174","2","11014","177","0","17702","0","0"
"0","17801","1","8","17803","0","24","0","175","2","10011","178","0","17802","17804","17805"
"0","17901","1","2","17903","0","25","0","176","2","10013","179","0","17902","17904","17905"
"0","18001","3","5","18003","0","25","0","177","2","10034","180","0","18002","18004","18005"
"0","18101","100","8","0","0","25","0","178","2","11005","181","0","18102","0","0"
"0","18201","6","2","18203","0","26","0","179","2","10062","182","0","18202","18204","18205"
"0","18301","4","5","18303","0","26","0","180","2","10043","183","0","18302","18304","18305"
"0","18401","5","8","18403","0","26","0","181","2","10054","184","0","18402","18404","18405"
"0","18501","1","2","18503","0","27","0","182","2","10011","185","0","18502","18504","18505"
"0","18601","1","5","18603","0","27","0","183","2","10014","186","0","18602","18604","18605"
"0","18701","4","8","18703","0","27","0","184","2","10045","187","0","18702","18704","18705"
"0","18801","1","2","18803","0","28","0","185","2","10012","188","0","18802","18804","18805"
"0","18901","101","5","18903","0","28","0","186","2","11013","189","0","18902","0","0"
"0","19001","100","8","0","0","28","0","187","2","11001","190","0","19002","0","0"
"0","19101","4","2","19103","0","29","0","188","2","10042","191","0","19102","19104","19105"
"0","19201","7","5","19203","0","29","0","189","2","10073","192","0","19202","19204","19205"
"0","19301","3","8","19303","0","29","0","190","2","10035","193","0","19302","19304","19305"
"0","19401","2","5","19403","193","30","192","191","2","10026","194","0","19402","19404","19405"
"0","19501","100","2","19503","0","31","0","194","2","11001","195","0","19502","0","0"
"0","19601","3","5","19603","0","31","0","194","2","10033","196","0","19602","19604","19605"
"0","19701","2","8","19703","0","31","0","194","2","10024","197","0","19702","19704","19705"
"0","19801","5","2","19803","0","32","0","195","2","10055","198","0","19802","19804","19805"
"0","19901","101","5","19903","0","32","0","196","2","11012","199","0","19902","0","0"
"0","20001","4","8","20003","0","32","0","197","2","10043","200","0","20002","20004","20005"
"0","20101","4","2","20103","0","33","0","198","2","10045","201","0","20102","20104","20105"
"0","20201","2","5","20203","0","33","0","199","2","10021","202","0","20202","20204","20205"
"0","20301","4","8","20303","0","33","0","200","2","10042","203","0","20302","20304","20305"
"0","20401","100","2","20403","0","34","0","201","2","11005","204","0","20402","0","0"
"0","20501","4","5","20503","0","34","0","202","2","10042","205","0","20502","20504","20505"
"0","20601","2","8","20603","0","34","0","203","2","10024","206","0","20602","20604","20605"
"0","20701","3","2","20703","0","35","0","204","2","10031","207","0","20702","20704","20705"
"0","20801","3","5","20803","0","35","0","205","2","10032","208","0","20802","20804","20805"
"0","20901","100","8","20903","0","35","0","206","2","11003","209","0","20902","0","0"
"0","21001","4","2","21003","0","36","0","207","2","10044","210","0","21002","21004","21005"
"0","21101","4","5","21103","0","36","0","208","2","10041","211","0","21102","21104","21105"
"0","21201","4","8","21203","0","36","0","209","2","10043","212","0","21202","21204","21205"
"0","21301","2","2","21303","0","37","0","210","2","10025","213","0","21302","21304","21305"
"0","21401","3","5","21403","0","37","0","211","2","10032","214","0","21402","21404","21405"
"0","21501","5","8","21503","0","37","0","212","2","10054","215","0","21502","21504","21505"
"0","21601","2","2","21603","0","38","0","213","2","10025","216","0","21602","21604","21605"
"0","21701","100","5","21703","0","38","0","214","2","11002","217","0","21702","0","0"
"0","21801","2","8","21803","0","38","0","215","2","10023","218","0","21802","21804","21805"
"0","21901","3","2","21903","0","39","0","216","2","10034","219","0","21902","21904","21905"
"0","22001","3","5","22003","0","39","0","217","2","10031","220","0","22002","22004","22005"
"0","22101","2","8","22103","0","39","0","218","2","10022","221","0","22102","22104","22105"
"0","22201","4","5","22203","221","40","220","219","2","10046","222","0","22202","22204","22205"
