68a6b8b4a07a9e84bfb3b38f1fdd14363f68eeeac1a91834cae51e4f927c6ed0,58b2f91825f60788de8e560401c26d50f25958e007855b442760d2234f06cd8f,f0de4c31f484d1f7ba32c7fd50acd4ab955f50d71523649937a8820135bb3976,ee7c64db6718b0a7899870f998a982f33ac9895df9b4e0f997d252aa1996eb0f,9629aace3ccd43aaab3839b77d9ea6985d8a02354c6782f5b329739f6d6772e3,7ff473ab8b7967d06bb454d7c796d2668205763e5e9809e14d3a02eda3149f9a,c1e965eb687a443c4cd384ccef28bd023926832f0dabc04a327d2ae18a34b5ef,165eeacbab89105e09a3b75e3d18f11f09795694e131e81db0dec1d55156a14f,7c5517e608f584e540d8f6b081ffd016911044eb440f47c349a0cd47cc192000,dc666bfc0acf6b227c3f340771739a7f29b8ceed5f2fcc7d31cb0d0534034445,2efc55078c939b17c7fda73a2e2f31bad69cbcca979442a419b5063c54a04d3c,25f3d3d348bf6106d288e60a9a51e0ef162df20ecb004ae1b1501918af59bd7b,47385000ad8f4479cf4b39b69504fd6b9dbf2730ec7599cc49db6331188638f7,530e3b418ea62db74c80cf719b9a1bd6c3d3c795a317bc1df309bc5eb4644e10,e67d420e7f21993413d754c0efdde87450c874405ffbb51f76338633fd7e697b,626c4e27355cb5c68412754ca921468de9c12d5a49cdf9f25dd86699edfa5997,12c8a101bbbc5b76d88863a5a7800e0bf49b8a1749094b33d83c47dd80627c7a,804d77e90e98aea63e77c9b9fbd7d7f9cfd20a0f9d7de151c21fc74bc2dcf5e8,a0e9ba3a4e56c09d9d21b606b57fdca3498665572edea3fdc36dbafa1b21ef2b,b634d0b6ce10aa915c19ffeb3a490068e7b674e9f5f7c9e0b13ec8ff72d40865
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","66","90006","3","2","1002207"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","67","90006","10","2","1002207"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","68","90006","30","2","1002207"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","69","90006","1","2","1002208"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","70","90006","3","2","1002208"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","71","90006","10","2","1002208"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","72","90006","30","2","1002208"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","73","90006","1","2","1002209"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","74","90006","3","2","1002209"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","75","90006","10","2","1002209"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","76","90006","30","2","1002209"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","77","90006","1","2","1002210"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","78","90006","3","2","1002210"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","79","90006","10","2","1002210"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","80","90006","30","2","1002210"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","81","90006","1","2","1003201"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","82","90006","3","2","1003201"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","83","90006","10","2","1003201"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","84","90006","30","2","1003201"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","85","90006","1","2","1003202"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","86","90006","3","2","1003202"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","87","90006","10","2","1003202"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","88","90006","30","2","1003202"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","89","90006","1","2","1003203"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","90","90006","3","2","1003203"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","91","90006","10","2","1003203"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","92","90006","30","2","1003203"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","93","90006","1","2","1003204"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","94","90006","3","2","1003204"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","95","90006","10","2","1003204"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","96","90006","30","2","1003204"
"0","0","0","20003","0","3100104","0","0","40","10","0","0","2","0","1","97","90006","1","2","1003205"
"0","0","0","20003","0","3100103","0","0","30","8","0","0","2","0","2","98","90006","3","2","1003205"
"0","0","0","20003","0","3100102","0","0","20","6","0","0","2","0","4","99","90006","10","2","1003205"
"0","0","0","20003","0","3100101","0","0","10","2","0","0","2","0","11","100","90006","30","2","1003205"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","101","90006","1","2","1003206"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","102","90006","3","2","1003206"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","103","90006","10","2","1003206"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","104","90006","30","2","1003206"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","105","90006","1","2","1003207"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","106","90006","3","2","1003207"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","107","90006","10","2","1003207"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","108","90006","30","2","1003207"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","109","90006","1","2","1003208"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","110","90006","3","2","1003208"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","111","90006","10","2","1003208"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","112","90006","30","2","1003208"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","113","90006","1","2","1003209"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","114","90006","3","2","1003209"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","115","90006","10","2","1003209"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","116","90006","30","2","1003209"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","117","90006","1","2","1003210"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","118","90006","3","2","1003210"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","119","90006","10","2","1003210"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","120","90006","30","2","1003210"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","121","90006","1","2","1004201"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","122","90006","3","2","1004201"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","123","90006","10","2","1004201"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","124","90006","30","2","1004201"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","125","90006","1","2","1004202"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","126","90006","3","2","1004202"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","127","90006","10","2","1004202"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","128","90006","30","2","1004202"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","129","90006","1","2","1004203"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","130","90006","3","2","1004203"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","131","90006","10","2","1004203"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","132","90006","30","2","1004203"
"0","0","0","20003","0","3100104","0","0","20","5","0","0","2","0","1","133","90006","1","2","1004204"
"0","0","0","20003","0","3100103","0","0","15","4","0","0","2","0","2","134","90006","3","2","1004204"
"0","0","0","20003","0","3100102","0","0","10","3","0","0","2","0","4","135","90006","10","2","1004204"
"0","0","0","20003","0","3100101","0","0","5","1","0","0","2","0","11","136","90006","30","2","1004204"
"0","0","0","20003","0","3100104","0","0","40","10","0","0","2","0","1","137","90006","1","2","1004205"
"0","0","0","20003","0","3100103","0","0","30","8","0","0","2","0","2","138","90006","3","2","1004205"
"0","0","0","20003","0","3100102","0","0","20","6","0","0","2","0","4","139","90006","10","2","1004205"
"0","0","0","20003","0","3100101","0","0","10","2","0","0","2","0","11","140","90006","30","2","1004205"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","141","90006","1","2","1004206"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","142","90006","3","2","1004206"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","143","90006","10","2","1004206"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","144","90006","30","2","1004206"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","145","90006","1","2","1004207"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","146","90006","3","2","1004207"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","147","90006","10","2","1004207"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","148","90006","30","2","1004207"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","149","90006","1","2","1004208"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","150","90006","3","2","1004208"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","151","90006","10","2","1004208"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","152","90006","30","2","1004208"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","153","90006","1","2","1004209"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","154","90006","3","2","1004209"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","155","90006","10","2","1004209"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","156","90006","30","2","1004209"
"0","0","0","20003","0","3100104","0","0","10","4","0","0","2","0","1","157","90006","1","2","1004210"
"0","0","0","20003","0","3100103","0","0","8","3","0","0","2","0","2","158","90006","3","2","1004210"
"0","0","0","20003","0","3100102","0","0","6","2","0","0","2","0","4","159","90006","10","2","1004210"
"0","0","0","20003","0","3100101","0","0","4","1","0","0","2","0","11","160","90006","30","2","1004210"
