ea00b3b685c5bbf5ccbe45d3cc62e34856743295c94d546184c8a1771196ed6f,84299573917644c1199975c29608a985e103ffdc2c60ee6c3e254bb0c333a730,5af5c2cb8cce95c2d1d4101e9e00e6f8d604019b16a07de987c7055186d2a031,7234fd83a1ce2759bd7363fb186d03ad192361033127e6c6ff0b14d3cb04ed97,50edb9111513f4d53ace36c3ddc4eb8ebd63d714f6fcf069ff82618862862a17,867d57854f412f446674389c9cad7d6bc4baba4f946de9ac19209ebd0baa190a,b2669b446e0986bab27ecc1c4a490667a0cda7c18a6a87df9a1ea63427da34de,f9684a388f60b45ae2975e8822f48c87fefa337406a8c7ee15b8a4a24b014a04
"0","25","38","104401","0","2019/10/15 16:00:00","2019/10/18 15:59:59","3"
"0","26","38","101001","0","2019/10/15 16:00:00","2019/10/18 15:59:59","3"
"0","27","38","101701","0","2019/10/15 16:00:00","2019/10/18 15:59:59","2"
"0","28","39","109901","0","2019/10/18 16:00:00","2019/11/01 15:59:59","3"
"0","29","40","110001","0","2019/11/01 16:00:00","2019/11/15 15:59:59","3"
"0","30","41","107501","0","2019/11/15 16:00:00","2019/11/19 15:59:59","3"
"0","31","41","107801","0","2019/11/15 16:00:00","2019/11/19 15:59:59","3"
"0","32","42","110301","0","2019/11/19 16:00:00","2019/12/02 15:59:59","3"
"0","33","43","110401","0","2019/12/02 16:00:00","2019/12/13 15:59:00","3"
"0","34","44","107701","0","2019/12/13 16:00:00","2019/12/16 15:59:59","3"
"0","35","44","107901","0","2019/12/13 16:00:00","2019/12/16 15:59:59","3"
"0","36","45","110601","0","2019/12/16 16:00:00","2019/12/30 15:59:59","3"
"0","37","46","104401","0","2019/12/30 16:00:00","2020/01/02 15:59:59","3"
"0","38","46","100601","0","2019/12/30 16:00:00","2020/01/02 15:59:59","2"
"0","39","46","100701","0","2019/12/30 16:00:00","2020/01/02 15:59:59","2"
"0","40","46","103101","0","2019/12/30 16:00:00","2020/01/02 15:59:59","2"
"0","41","46","102201","0","2019/12/30 16:00:00","2020/01/02 15:59:59","1"
"0","42","47","110701","0","2020/01/02 16:00:00","2020/01/10 15:59:59","3"
"0","43","48","110801","0","2020/01/10 16:00:00","2020/01/21 15:59:00","3"
"0","44","49","107001","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","45","49","106101","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","46","49","107101","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","47","49","102901","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","48","49","105301","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","49","49","101201","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","50","49","101801","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","51","49","104901","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","52","49","103201","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","53","49","104301","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","54","49","100901","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","55","49","101101","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","56","49","101001","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","57","49","102801","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","58","49","103001","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","59","49","105701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","60","49","104701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","61","49","106301","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","62","49","103601","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","63","49","104401","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","64","49","107501","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","65","49","107701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","66","49","107801","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","67","49","107901","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","68","49","103701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","69","49","108101","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","70","49","108301","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","71","49","105601","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","72","49","108401","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","73","49","108601","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","74","49","108801","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","75","49","108701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","76","49","109101","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","77","49","101401","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","78","49","109201","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","79","49","109401","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","80","49","109501","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","81","49","109601","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","82","49","110001","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","83","49","110301","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","84","49","110401","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","85","49","110601","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","86","49","110701","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","87","49","110801","0","2020/01/21 16:00:00","2020/01/28 15:59:59","3"
"0","88","50","105701","0","2020/01/28 16:00:00","2020/02/04 15:59:59","3"
"0","89","50","106301","0","2020/01/28 16:00:00","2020/02/04 15:59:59","3"
"0","93","52","111101","1001","2020/02/04 16:00:00","2020/02/14 15:59:59","3"
"0","94","53","108101","0","2020/02/14 16:00:00","2020/02/19 15:59:59","3"
"0","95","53","108301","0","2020/02/14 16:00:00","2020/02/19 15:59:59","3"
"0","96","54","111301","1002","2020/02/19 16:00:00","2020/03/04 15:59:59","3"
"0","97","55","111401","1003","2020/03/04 16:00:00","2020/03/13 15:59:59","3"
"0","98","56","105601","0","2020/03/13 16:00:00","2020/03/19 15:59:59","3"
"0","99","56","101301","0","2020/03/13 16:00:00","2020/03/19 15:59:59","2"
"0","100","56","102701","0","2020/03/13 16:00:00","2020/03/19 15:59:59","2"
"0","101","57","106501","1004","2020/03/19 16:00:00","2020/04/01 15:59:59","3"
"0","102","58","111501","1005","2020/04/01 16:00:00","2020/04/14 15:59:59","3"
"0","103","59","108401","0","2020/04/14 16:00:00","2020/04/22 15:59:59","3"
"0","104","59","108601","0","2020/04/14 16:00:00","2020/04/22 15:59:59","3"
"0","105","60","111701","1006","2020/04/22 16:00:00","2020/05/05 15:59:59","3"
"0","106","61","112001","1007","2020/05/05 16:00:00","2020/05/08 15:59:59","3"
"0","107","61","106101","0","2020/05/05 16:00:00","2020/05/08 15:59:59","3"
"0","108","61","107101","0","2020/05/05 16:00:00","2020/05/08 15:59:59","3"
"0","109","61","107001","0","2020/05/05 16:00:00","2020/05/08 15:59:59","3"
"0","110","62","112001","1007","2020/05/08 16:00:00","2020/05/15 15:59:59","3"
"0","111","63","108801","0","2020/05/15 16:00:00","2020/05/22 15:59:59","3"
"0","112","63","108701","0","2020/05/15 16:00:00","2020/05/22 15:59:59","3"
"0","113","64","111901","1008","2020/05/22 16:00:00","2020/06/03 15:59:59","3"
"0","114","65","112201","1009","2020/06/03 16:00:00","2020/06/15 15:59:59","3"
"0","115","66","109101","0","2020/06/15 16:00:00","2020/06/22 15:59:59","3"
"0","116","67","180401","1010","2020/06/22 16:00:00","2020/07/02 15:59:59","3"
"0","117","67","107001","0","2020/06/22 16:00:00","2020/07/02 15:59:59","3"
"0","118","67","106101","0","2020/06/22 16:00:00","2020/07/02 15:59:59","3"
"0","119","67","107101","0","2020/06/22 16:00:00","2020/07/02 15:59:59","3"
"0","120","68","110001","0","2020/08/03 16:00:00","2020/08/06 15:59:59","3"
"0","121","68","110301","0","2020/08/03 16:00:00","2020/08/06 15:59:59","3"
"0","122","69","112401","1011","2020/09/30 16:00:00","2020/10/13 15:59:59","3"
"0","123","70","112501","1012","2020/10/13 16:00:00","2020/10/26 15:59:59","3"
"0","124","71","110401","0","2020/08/17 16:00:00","2020/08/21 15:59:59","3"
"0","125","71","110601","0","2020/08/17 16:00:00","2020/08/21 15:59:59","3"
"0","126","72","111001","1013","2020/07/02 16:00:00","2020/07/13 15:59:59","3"
"0","127","73","109201","0","2020/07/13 16:00:00","2020/07/20 15:59:59","3"
"0","128","73","109401","0","2020/07/13 16:00:00","2020/07/20 15:59:59","3"
"0","129","74","110901","1014","2020/07/20 16:00:00","2020/07/30 15:59:59","3"
"0","130","75","111101","0","2020/07/30 16:00:00","2020/08/03 15:59:59","3"
"0","131","76","112701","1015","2020/08/06 16:00:00","2020/08/17 15:59:59","3"
"0","132","77","109501","0","2020/09/11 16:00:00","2020/09/16 15:59:59","3"
"0","133","77","109601","0","2020/09/11 16:00:00","2020/09/16 15:59:59","3"
"0","134","78","112801","1016","2020/08/21 16:00:00","2020/09/01 15:59:59","3"
"0","135","79","180501","1017","2020/09/01 16:00:00","2020/09/04 15:59:59","3"
"0","136","79","180401","0","2020/09/01 16:00:00","2020/09/04 15:59:59","3"
"0","137","79","107001","0","2020/09/01 16:00:00","2020/09/04 15:59:59","3"
"0","138","79","106101","0","2020/09/01 16:00:00","2020/09/04 15:59:59","3"
"0","139","79","107101","0","2020/09/01 16:00:00","2020/09/04 15:59:59","3"
"0","140","80","112901","1018","2020/09/04 16:00:00","2020/09/11 15:59:59","3"
"0","141","81","110001","0","2020/10/26 16:00:00","2020/11/02 15:59:59","3"
"0","142","81","110301","0","2020/09/16 16:00:00","2020/09/24 15:59:59","3"
"0","143","82","106601","1019","2020/09/16 16:00:00","2020/09/24 15:59:59","3"
"0","144","83","111501","0","2020/09/24 16:00:00","2020/09/30 15:59:59","3"
"0","145","84","180201","1020","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","146","84","180501","0","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","147","84","180401","0","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","148","84","107001","0","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","149","84","106101","0","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","150","84","107101","0","2020/11/02 16:00:00","2020/11/05 15:59:59","3"
"0","151","85","113101","1021","2020/11/05 16:00:00","2020/11/13 15:59:59","3"
"0","152","86","110401","0","2020/11/13 16:00:00","2020/11/18 15:59:59","3"
"0","153","86","110601","0","2020/11/13 16:00:00","2020/11/18 15:59:59","3"
"0","154","87","113301","1022","2020/11/18 16:00:00","2020/11/26 15:59:59","3"
"0","155","88","112001","0","2020/11/26 16:00:00","2020/12/01 15:59:59","3"
"0","156","88","111901","0","2020/11/26 16:00:00","2020/12/01 15:59:59","3"
"0","157","89","107501","0","2020/12/01 16:00:00","2020/12/04 15:59:59","3"
"0","158","89","107801","0","2020/12/01 16:00:00","2020/12/04 15:59:59","3"
"0","159","90","113401","1023","2020/12/04 16:00:00","2020/12/14 15:59:59","3"
"0","160","91","110701","0","2020/12/14 16:00:00","2020/12/18 15:59:59","3"
"0","161","91","110801","0","2020/12/14 16:00:00","2020/12/18 15:59:59","3"
"0","162","92","113601","1024","2020/12/26 16:00:00","2021/01/06 15:59:59","3"
"0","163","93","107701","0","2020/12/21 16:00:00","2020/12/25 15:59:59","3"
"0","164","93","107901","0","2020/12/21 16:00:00","2020/12/25 15:59:59","3"
"0","165","94","106801","1025","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","166","94","180201","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","167","94","180501","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","168","94","180401","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","169","94","107001","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","170","94","106101","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","171","94","107101","0","2020/12/18 16:00:00","2020/12/21 15:59:59","3"
"0","172","95","113701","1026","2021/01/06 16:00:00","2021/01/15 15:59:59","3"
"0","173","96","111101","0","2021/01/15 16:00:00","2021/01/20 15:59:59","3"
"0","174","96","111301","0","2021/01/15 16:00:00","2021/01/20 15:59:59","3"
"0","175","97","113801","1027","2021/01/20 16:00:00","2021/02/01 15:59:59","3"
"0","176","98","113901","1028","2021/02/01 16:00:00","2021/02/11 15:59:59","3"
"0","177","99","106501","0","2021/02/15 16:00:00","2021/02/19 15:59:59","3"
"0","178","99","111401","0","2021/02/15 16:00:00","2021/02/19 15:59:59","3"
"0","179","100","114001","1029","2021/02/19 16:00:00","2021/03/02 15:59:59","3"
"0","180","101","108101","0","2021/03/12 16:00:00","2021/03/17 15:59:59","3"
"0","181","101","108301","0","2021/03/12 16:00:00","2021/03/17 15:59:59","3"
"0","182","102","114201","1030","2021/03/02 16:00:00","2021/03/12 15:59:59","3"
"0","183","103","109701","0","2021/04/16 16:00:00","2021/04/27 15:59:59","3"
"0","184","103","109901","0","2021/04/16 16:00:00","2021/04/27 15:59:59","3"
"0","185","104","114301","1031","2021/03/28 16:00:00","2021/04/06 15:59:59","3"
"0","186","105","114401","1032","2021/04/06 16:00:00","2021/04/16 15:59:59","3"
"0","187","106","111501","0","2021/03/17 16:00:00","2021/03/28 15:59:59","3"
"0","188","106","111701","0","2021/03/17 16:00:00","2021/03/28 15:59:59","3"
"0","189","106","108401","0","2021/03/17 16:00:00","2021/03/28 15:59:59","3"
"0","190","106","108601","0","2021/03/17 16:00:00","2021/03/28 15:59:59","3"
"0","191","107","114501","1033","2021/04/27 16:00:00","2021/05/07 15:59:59","3"
"0","192","108","180101","1034","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","193","108","106801","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","194","108","180201","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","195","108","180501","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","196","108","180401","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","197","108","107001","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","198","108","106101","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","199","108","107101","0","2021/02/11 16:00:00","2021/02/15 15:59:59","3"
"0","200","109","111801","1035","2021/05/07 16:00:00","2021/05/16 15:59:59","3"
"0","201","110","112001","0","2021/05/16 16:00:00","2021/05/21 15:59:59","3"
"0","202","110","111901","0","2021/05/16 16:00:00","2021/05/21 15:59:59","3"
"0","203","111","108701","0","2021/05/21 16:00:00","2021/05/26 15:59:59","3"
"0","204","111","108801","0","2021/05/21 16:00:00","2021/05/26 15:59:59","3"
"0","205","112","115001","1036","2021/05/26 16:00:00","2021/06/04 15:59:59","3"
"0","206","113","115501","1037","2021/06/04 16:00:00","2021/06/14 15:59:59","3"
"0","207","114","112201","0","2021/06/14 16:00:00","2021/06/19 15:59:59","3"
"0","208","114","109101","0","2021/06/14 16:00:00","2021/06/19 15:59:59","3"
"0","209","115","106401","1038","2021/06/19 16:00:00","2021/06/27 15:59:59","3"
"0","210","117","113101","0","2021/06/27 16:00:00","2021/07/02 15:59:59","3"
"0","211","118","115701","1039","2021/06/27 16:00:00","2021/07/02 15:59:59","3"
"0","212","119","180601","1040","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","213","119","106801","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","214","119","180101","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","215","119","180201","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","216","119","180501","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","217","119","180401","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","218","119","107001","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","219","119","106101","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","220","119","107101","0","2021/07/02 16:00:00","2021/07/05 15:59:59","3"
"0","221","120","115901","1041","2021/07/05 16:00:00","2021/07/14 15:59:59","3"
"0","222","121","112401","0","2021/08/09 16:00:00","2021/08/25 15:59:59","3"
"0","223","121","112501","0","2021/08/09 16:00:00","2021/08/25 15:59:59","3"
"0","224","122","113401","0","2021/07/14 16:00:00","2021/07/24 15:59:59","3"
"0","225","123","116001","1042","2021/07/21 16:00:00","2021/07/30 15:59:59","3"
"0","226","125","116301","1043","2021/08/01 16:00:00","2021/08/09 15:59:59","3"
"0","227","126","111001","0","2021/07/14 16:00:00","2021/07/21 15:59:59","3"
"0","228","126","110901","0","2021/07/14 16:00:00","2021/07/21 15:59:59","3"
"0","229","127","116201","1044","2021/08/25 16:00:00","2021/09/01 15:59:59","3"
"0","230","128","113901","0","2021/08/25 16:00:00","2021/08/31 15:59:59","3"
"0","231","129","107101","1045","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","232","129","180601","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","233","129","180101","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","234","129","106801","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","235","129","180201","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","236","129","180501","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","237","129","180401","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","238","129","107001","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","239","129","106101","0","2021/07/30 16:00:00","2021/08/01 15:59:59","3"
"0","240","130","116501","1046","2021/09/01 16:00:00","2021/09/12 15:59:59","3"
"0","241","131","112701","0","2021/09/12 16:00:00","2021/09/22 15:59:59","3"
"0","242","131","112801","0","2021/09/12 16:00:00","2021/09/22 15:59:59","3"
"0","243","133","116601","1047","2021/09/22 16:00:00","2021/10/02 15:59:59","3"
"0","244","134","116701","1048","2021/10/02 16:00:00","2021/10/11 15:59:59","3"
"0","245","135","112901","0","2021/10/11 16:00:00","2021/10/18 15:59:59","3"
"0","246","135","106601","0","2021/10/11 16:00:00","2021/10/18 15:59:59","3"
"0","247","136","110301","0","2021/10/18 16:00:00","2021/10/22 15:59:59","3"
"0","248","136","110001","0","2021/10/18 16:00:00","2021/10/22 15:59:59","3"
"0","249","137","116901","1049","2021/10/18 16:00:00","2021/10/26 15:59:59","3"
"0","250","138","107801","0","2021/10/22 16:00:00","2021/10/26 15:59:59","3"
"0","251","138","107501","0","2021/10/22 16:00:00","2021/10/26 15:59:59","3"
"0","252","139","114401","0","2021/10/26 16:00:00","2021/11/01 15:59:59","3"
"0","253","140","180301","1050","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","254","140","180601","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","255","140","180101","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","256","140","106801","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","257","140","180201","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","258","140","180501","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","259","140","180401","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","260","140","107001","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","261","140","106101","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","262","140","107101","0","2021/11/01 16:00:00","2021/11/04 15:59:59","3"
"0","263","141","117001","1051","2021/11/04 16:00:00","2021/11/13 15:59:59","3"
"0","264","142","113101","0","2021/11/09 16:00:00","2021/11/16 15:59:59","3"
"0","265","143","107701","0","2021/11/16 16:00:00","2021/11/20 15:59:59","3"
"0","266","143","107901","0","2021/11/16 16:00:00","2021/11/20 15:59:59","3"
"0","267","144","117101","1052","2021/11/16 16:00:00","2021/11/25 15:59:59","3"
"0","268","145","110401","0","2021/11/20 16:00:00","2021/11/25 15:59:59","3"
"0","269","146","111801","0","2021/11/25 16:00:00","2021/12/02 15:59:59","3"
"0","270","146","115001","0","2021/11/25 16:00:00","2021/12/02 15:59:59","3"
"0","271","147","117201","1053","2021/12/02 16:00:00","2021/12/11 15:59:59","3"
"0","272","148","113401","0","2021/12/11 16:00:00","2021/12/17 15:59:59","3"
"0","273","149","117301","1054","2021/12/17 16:00:00","2021/12/25 15:59:59","3"
"0","274","150","115501","0","2021/12/25 16:00:00","2022/01/02 15:59:59","3"
"0","275","151","180701","1055","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","276","151","180301","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","277","151","180601","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","278","151","180101","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","279","151","106801","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","280","151","180201","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","281","151","180501","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","282","151","180401","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","283","151","107001","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","284","151","106101","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","285","151","107101","0","2022/01/02 16:00:00","2022/01/05 15:59:59","3"
"0","286","152","117501","1056","2022/01/05 16:00:00","2022/01/10 15:59:59","3"
"0","287","153","113701","0","2022/01/10 16:00:00","2022/01/15 15:59:59","3"
"0","288","153","113801","0","2022/01/10 16:00:00","2022/01/15 15:59:59","3"
"0","289","154","117601","1057","2022/01/15 16:00:00","2022/01/20 15:59:59","3"
"0","290","155","118001","1058","2022/01/20 16:00:00","2022/01/26 15:59:59","3"
"0","291","156","108101","0","2022/01/26 16:00:00","2022/02/01 15:59:59","3"
"0","292","156","108301","0","2022/01/26 16:00:00","2022/02/01 15:59:59","3"
"0","293","157","110601","0","2022/01/26 16:00:00","2022/02/01 15:59:59","3"
"0","294","158","117701","1059","2022/02/04 16:00:00","2022/02/12 15:59:59","3"
"0","295","159","113901","0","2022/02/12 16:00:00","2022/02/19 15:59:59","3"
"0","296","160","117901","1060","2022/02/19 16:00:00","2022/02/26 15:59:59","3"
"0","297","161","111101","0","2022/02/26 16:00:00","2022/03/07 15:59:59","3"
"0","298","162","106701","1061","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","299","162","180701","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","300","162","180301","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","301","162","180601","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","302","162","180101","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","303","162","106801","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","304","162","180201","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","305","162","180501","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","306","162","180401","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","307","162","107001","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","308","162","106101","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","309","162","107101","0","2022/02/01 16:00:00","2022/02/04 15:59:59","3"
"0","310","163","119001","1062","2022/03/07 16:00:00","2022/03/15 15:59:59","3"
"0","311","164","114201","0","2022/03/15 16:00:00","2022/03/20 15:59:59","3"
"0","312","164","114301","0","2022/03/15 16:00:00","2022/03/20 15:59:59","3"
"0","313","166","119101","1063","2022/03/20 16:00:00","2022/03/28 15:59:59","3"
"0","314","167","108401","0","2022/03/28 16:00:00","2022/04/03 15:59:59","3"
"0","315","167","108601","0","2022/03/28 16:00:00","2022/04/03 15:59:59","3"
"0","316","168","119901","1064","2022/04/03 16:00:00","2022/04/11 15:59:59","3"
"0","317","169","114401","0","2022/04/11 16:00:00","2022/04/18 15:59:59","3"
"0","318","170","111501","0","2022/04/18 16:00:00","2022/04/25 15:59:59","3"
"0","319","171","119301","1065","2022/04/25 16:00:00","2022/05/04 15:59:59","3"
"0","320","172","180801","1066","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","321","172","106701","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","322","172","180701","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","323","172","180301","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","324","172","180601","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","325","172","180101","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","326","172","106801","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","327","172","180201","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","328","172","180501","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
"0","329","172","180401","0","2022/05/04 16:00:00","2022/05/07 15:59:59","3"
