e31367cfb1089056fc4b3317316cf6764133bb5824a6f4bf864b0011c44f5e17,756cf9762fdb7b95389127d493c0937d1c0527aa145aabe9bd5d0b8bdeb2f5d5,e7e1d2895d823c6e73df792167c487a87077aaa15eda30dbb36bd729886e76bc,57058e39fafa7df29aacedff4309a29e1de6cd1d3dfd3d5e9cdae1779c63815b,e491ccfd663732e8c40756a41138bf01a6546c27ff2cd656d8933d3566a4fa26,95fb07f8fbf7d187264ebbe7d406878b4abd48d38a7bcb63d596dbb290c4acc0,b20b4a9a4f9f86eed44fac0ad0f59e1edeca24729682b8998fc364370754e245,edf3ce9e06e4d54d5caeed21184f5e49019964083de2fe8567b832cd2f8d9ed3,e5accbe6bf10081a274abb3a042f9cbfd7cd4156da64c1ea4c9696cb8358ed24,331a0bca1e90989fb6365f4c6385356e0da746ca613391674950a6bc593f6723,3d7ddb768bf91d4c3d050fbe79b6453089a1b493f5fd6a875e0233782d9e0d6e,72c349d0a4825b156f43ec2aa1ea4a40ee12c8ce0740af3b27db38d58a9e2a2d,f448333dc2facab79dce283d6577e78598b0e8e78f28820b7e3ba1a886f3262e,662d3c2e2a2ad8103d472572ec2ec29081da31ba52bea1a111a8c012be973764,46bd02130528d9a156e74bb792ae3b80581e9c5d2a56697c5f82b160268cbe98,8eeda264244121a8d51d4f02395f33faf27450e784307a59a28350e582c910f0,09d4738569d563c908dab2fa2e4276b9bf7c3c449147d5e8f62f8974283f7110,c93c31606c7f35553a008096ecc49db81ebafa5b9c9a14d77dee3760ef016608,8406d48a77e25cabbb699a496a0bb5298f6d94a3051d9edba2d30d4ea2579961,5c49a88cbea786408ef8fda21d6f6bd15814926438022035535698797d63f5b8,13810f30bd75493dfc921f8e26a8c4db18991337e1eb04d6bae34fdb97f92dc2,6bfd4b31ea3d5a6a28365c942f79b37c57594fa93450f461fbcb6b64aa52afc7,c819391a57298ac5db21a2a7fcd1fc24d113099dc3b2e9a4f63835edc0a9e55a,6a2ebeca9032d6a07b01defcc731278faf09dee1bc6051bd132b5311a9a13730,6b28f78744a40607c8413e025df0e55e2d08780d5e07f7ffca292aac1b9349a9,79ad0b14653666f06aa23a080d701ba9e4227c54733705349a9c5eab7e25429a,7e0df3b00ada76aba9b2037b31b0e9d81be48bff22bce0504b93c3157eaa0fa6,3350032aa516f718dc9c7ac04bed19b622105ca212e10a6b13915410def9089a,8918282ce26f039f46f4de8a86e3accf85d35def13f95d092e800ac5fe6a74fa,5e29e615c242d5e3b57e0384029838d5895813e8c16ff1cc7506af13c460eeae,68da80b9e578f96ee429842354931321a1cd1dcb4e5b47ca470ad7f4c0a807d8,67970a6a0d642b2e4beecc7af24fa1c3f8f0610ff8671e7baa93fb2d4ec50d2d,37c425cbfdd5975bafe3934ac04410634225d8ab0dc6c202c95c3108c996c672,53ab7d047996fcf99a7c9df6c27a650da838baeb332b48817c9d5f6f983b9781
"0","0","BOSS戰(NORMAL)","870","20005101","90","bgm_M124","1","0","10","770","1","bgm_M124","660005001","20005","0","90","-40","510051","1","1.3","0","90","81000505","650005011","0","1","81000505","5005301","0","2000501","1","0.6","0"
"0","0","BOSS戰(HARD)","380","20005201","90","bgm_M124","1","0","-100","450","2","bgm_M124","660005002","20005","0","90","-40","510052","1","1.3","0","90","81000506","650005021","0","1","81000506","5005302","0","2000502","1","0.6","0"
"0","0","Boss戰(VERYHARD)","520","20005201","90","bgm_M124","1","0","58","450","3","bgm_M124","660005003","20005","0","90","-40","510052","1","1.3","0","90","81000506","650005031","0","1","81000506","5005308","0","2000503","1","0.6","0"
"0","0","BOSS戰(NORMAL)","888","20006101","0","bgm_M131","1","0","14","770","1","bgm_M131","660006001","20006","0","90","-40","510061","1","1.5","0","120","81000605","650006011","0","0.8","81000605","5006301","0","2000601","1","0.6","0"
"0","0","BOSS戰(HARD)","42","20006201","0","bgm_M131","1","0","14","450","2","bgm_M131","660006002","20006","0","90","-40","510062","1","1.5","0","120","81000606","650006021","0","0.8","81000606","5006302","0","2000602","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","500","20006201","0","bgm_M131","1","0","-60","450","3","bgm_M131","660006003","20006","0","90","-40","510062","1","1.5","0","120","81000606","650006031","0","0.8","81000606","5006308","0","2000603","1","0.6","0"
"0","0","BOSS戰(NORMAL)","482","20007103","-50","bgm_M138","1","0","10","770","1","bgm_M138","660007001","20007","0","90","-40","510071","1","1.3","0","140","81000705","650007011","0","1","81000705","5007301","0","2000701","1","0.6","0"
"0","0","BOSS戰(HARD)","-373","20007201","-50","bgm_M138","1","0","-186","450","2","bgm_M138","660007002","20007","0","90","-40","510072","1","1.3","0","140","81000706","650007021","0","1","81000706","5007302","0","2000702","1.3","0.6","0"
"0","0","Boss戰(VERYHARD)","455","20007201","-50","bgm_M138","1","0","-63","450","3","bgm_M138","660007003","20007","0","90","-40","510072","1","1.3","0","140","81000706","650007031","0","1","81000706","5007308","0","2000703","1.3","0.6","0"
"0","0","BOSS戰(NORMAL)","1400","20008101","-50","bgm_M165","1","0","-85","770","1","bgm_M165","660008001","20008","0","90","-40","510081","1","1.5","0","100","81000805","650008011","0","1","81000805","5008301","0","2000801","1","0.6","0"
"0","0","BOSS戰(HARD)","-175","20008201","-50","bgm_M165","1","0","-160","450","2","bgm_M165","660008002","20008","0","90","-40","510082","1","1.5","0","100","81000806","650008021","0","0.8","81000806","5008302","0","2000802","1","0.6","0"
"0","0","Boss戰(VERYHARD)","450","20008201","-50","bgm_M165","1","0","-80","450","3","bgm_M165","660008003","20008","0","90","-40","510082","1","1.5","0","100","81000806","650008031","0","0.8","81000806","5008308","0","2000803","1","0.6","0"
"0","0","BOSS戰(NORMAL)","885","20009101","-50","bgm_M172","1","0","-56","770","1","bgm_M172","660009001","20009","0","90","-40","510091","1","1.5","0","250","81000905","650009011","0","0.8","81000905","5009301","0","2000901","1.1","0.8","0"
"0","0","BOSS戰(HARD)","-404","20009201","-50","bgm_M172","1","0","37","450","2","bgm_M172","660009002","20009","0","90","-40","510092","1","1.5","0","250","81000906","650009021","0","0.8","81000906","5009302","0","2000902","1.1","0.8","0"
"0","0","BOSS戰(VERY HARD)","442","20009201","-50","bgm_M172","1","0","-104","450","3","bgm_M172","660009003","20009","0","90","-40","510092","1","1.5","0","250","81000906","650009031","0","0.8","81000906","5009308","0","2000903","1.1","0.8","0"
"0","0","BOSS戰(NORMAL)","450","20010101","-50","bgm_M183","1","0","770","450","1","bgm_M183","660010001","20010","0","90","770","510101","1","1.5","0","200","81001005","650010011","0","0.8","81001005","5010301","0","2001001","1","0.6","0"
"0","0","BOSS戰(HARD)","-173","20010201","-50","bgm_M183","1","0","12","-173","2","bgm_M183","660010002","20010","0","90","12","510102","1","1.5","0","200","81001006","650010021","0","0.8","81001006","5010302","0","2001002","1.4","0.6","0"
"0","0","BOSS戰(VERY HARD)","213","20010201","-50","bgm_M183","1","0","85","213","3","bgm_M183","660010003","20010","0","90","85","510102","1","1.5","0","200","81001006","650010031","0","0.8","81001006","5010308","0","2001003","1.4","0.6","0"
"0","0","BOSS戰(NORMAL)","885","20011102","0","bgm_M192","1","0","-56","770","1","bgm_M192","660011001","20011","0","90","-40","510111","1","1.4","0","100","81001105","650011011","0","0.8","81001105","5011301","0","2001101","1.1","0.8","0"
"0","0","BOSS戰(HARD)","-67","20011201","0","bgm_M192","1","0","-1","450","2","bgm_M192","660011002","20011","0","90","-90","510112","1","1.4","0","100","81001106","650011021","0","0.8","81001106","5011302","0","2001102","1.1","0.8","0"
"0","0","Boss戰(VERYHARD)","395","20011201","0","bgm_M192","1","0","-99","375","3","bgm_M192","660011003","20011","0","90","-55","510112","1","1.4","0","100","81001106","650011031","0","0.8","81001106","5011308","0","2001103","1.1","0.8","0"
"0","0","BOSS戰(NORMAL)","980","20012101","-50","bgm_M209","1","0","-40","1130","1","bgm_M209","660012001","20012","0","90","-60","510121","1","1.5","0","100","81001205","650012011","0","0.8","81001205","5012301","0","2001201","1.1","0.8","0"
"0","0","BOSS戰(HARD)","-32","20012201","-50","bgm_M209","1","0","-175","-32","2","bgm_M209","660012002","20012","0","90","-175","510122","1","1.5","0","100","81001206","650012021","0","0.8","81001206","5012302","0","2001202","1.1","0.8","0"
"0","0","BOSS戰(VERY HARD)","500","20012201","-50","bgm_M209","1","0","-80","510","3","bgm_M209_02","660012003","20012","0","90","-63","510122","1","1.5","0","100","81001206","650012031","0","0.8","81001206","5012308","0","2001203","1.1","0.8","0"
"0","0","BOSS戰(NORMAL)","313","20013102","84","bgm_M218","1","0","29","450","1","bgm_M218","660013001","20013","0","90","-40","0","1","1","-48","120","81001305","650013011","205","1","81001305","5013301","0","2001301","1.1","0.2","1"
"0","0","BOSS戰(HARD)","-384","20013201","84","bgm_M218","1","0","41","450","2","bgm_M218","660013002","20013","0","90","-40","0","1","1","-41","120","81001306","650013021","73","1","81001306","5013302","0","2001302","1.1","-0.18","1"
"0","0","Boss戰(VERYHARD)","220","20013201","84","bgm_M218","1","0","52","450","3","bgm_M218","660013003","20013","0","90","-40","0","1","1","-40","120","81001306","650013031","178","1","81001306","5013308","0","2001303","1.1","0.2","1"
"0","0","BOSS戰(NORMAL)","963","20014101","-50","bgm_M226","1","0","-65","963","1","bgm_M226","660014001","20014","0","90","-95","510141","1","1.3","0","100","81001505","650014011","0","0.7","81001505","5015301","0","2001401","1","0.7","0"
"0","0","BOSS戰(HARD)","121","20014201","-50","bgm_M226","1","0","-4","121","2","bgm_M226","660014002","20014","0","90","-4","510142","1","1.3","0","100","81001506","650014021","0","0.7","81001506","5015302","0","2001402","1","0.7","0"
"0","0","Boss戰(VERYHARD)","500","20014201","-50","bgm_M226","1","0","23","500","3","bgm_M226_02","660014003","20014","0","90","23","510142","1","1.3","0","100","81001506","650014031","0","0.7","81001506","5015308","0","2001403","1","0.7","0"
"0","0","BOSS戰(NORMAL)","900","20015101","-50","bgm_M240","1","0","-35","800","1","bgm_M240_02","660015001","20015","0","90","-85","510181","1","1.25","0","370","81001905","650015011","0","1","81001905","5019301","0","2001501","1","0.6","0"
"0","0","BOSS戰(HARD)","205","20015201","-50","bgm_M240","1","0","40","145","2","bgm_M240_02","660015002","20015","0","90","-10","510182","1","1.25","0","370","81001906","650015021","0","1","81001906","5019302","0","2001502","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","515","20015201","-50","bgm_M240","1","0","-70","480","3","bgm_M240_02","660015003","20015","0","90","-70","510182","1","1.25","0","370","81001906","650015031","0","1","81001906","5019308","0","2001503","1","0.6","0"
"0","0","BOSS戰(NORMAL)","1072","20016101","0","bgm_M248","1","0","-71","1019","1","bgm_M248","660016001","20016","0","90","-116","510211","1","1","0","300","81002101","650016011","0","1","81002101","5021301","0","2001601","1","0.6","0"
"0","0","BOSS戰(HARD)","233","20016201","0","bgm_M248","1","0","65","180","2","bgm_M248","660016002","20016","0","90","20","510212","1","1","0","300","81002102","650016021","0","1","81002102","5021302","0","2001602","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","515","20016201","0","bgm_M248","1","0","-65","450","3","bgm_M248_02","660016003","20016","0","90","-40","510212","1","1","0","300","81002102","650016031","0","1","81002102","5021308","0","2001603","1","0.6","0"
"0","0","BOSS戰(NORMAL)","780","20017101","-50","bgm_M257","1","0","0","730","1","bgm_M257","660017001","20017","0","90","-50","510231","1","1.25","0","170","81002301","650017011","0","1","81002301","5023301","0","2001701","1","0.6","0"
"0","0","BOSS戰(HARD)","210","20017201","-50","bgm_M257","1","0","70","160","2","bgm_M257","660017002","20017","0","90","20","510232","1","1.25","0","170","81002302","650017021","0","0.8","81002302","5023302","0","2001702","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","510","20017201","-50","bgm_M257","1","0","-35","460","3","bgm_M257","660017003","20017","0","90","-85","510232","1","1.25","0","170","81002302","650017031","0","0.8","81002302","5023308","0","2001703","1","0.6","0"
"0","0","BOSS戰(NORMAL)","458","20018102","-50","bgm_M268","1","0","0","800","1","bgm_M268","660018001","20018","0","90","-85","510251","1","1.25","0","240","81002501","650018011","0","1","81002501","5025301","0","2001801","1","0.6","0"
"0","0","BOSS戰(HARD)","0","20018201","-50","bgm_M268","1","0","8","145","2","bgm_M268","660018002","20018","0","90","-10","510252","1","1.25","0","240","81002502","650018021","0","1","81002502","5025302","0","2001802","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","490","20018201","-50","bgm_M268","1","0","-80","480","3","bgm_M268","660018003","20018","0","90","-70","510252","1","1.25","0","240","81002502","650018031","0","1","81002502","5025308","0","2001803","1","0.6","0"
"0","0","Boss戰（NORMAL）","827","20019101","-50","bgm_M276","1","0","0","800","1","bgm_M276","660019001","20019","0","90","-85","510271","1","1.25","0","170","81002701","650019011","0","1","81002701","5027301","0","2001901","1","0.6","0"
"0","0","Boss戰（HARD）","-43","20019201","-50","bgm_M276","1","0","10","145","2","bgm_M276","660019002","20019","0","90","-10","510272","1","1.25","0","170","81002702","650019021","0","1","81002702","5027302","0","2001902","1","0.6","0"
"0","0","Boss戰（VERY HARD）","450","20019201","-50","bgm_M276","1","0","-15","480","3","bgm_M276","660019003","20019","0","90","-70","510272","1","1.25","0","170","81002702","650019031","0","1","81002702","5027308","0","2001903","1","0.6","0"
"0","0","Boss戰（NORMAL）","458","20020102","0","bgm_M284","1","0","0","820","1","bgm_M284","660020001","20020","0","90","-57","510331","1","1.7","0","170","81002901","650020011","0","0.6","81002901","5029301","0","2002001","1","0.8","0"
"0","0","Boss戰（HARD）","-38","20020201","0","bgm_M284","1","0","39","150","2","bgm_M284","660020002","20020","0","90","19","510332","1","1.7","0","170","81002902","650020021","0","0.6","81002902","5029302","0","2002002","1","0.8","0"
"0","0","Boss戰（VERY HARD）","474","20020201","0","bgm_M284","1","0","-40","480","3","bgm_M284","660020003","20020","0","90","-70","510333","1","1.7","0","170","81002902","650020031","0","0.6","81002902","5029308","0","2002003","1","0.8","0"
"0","0","BOSS戰(NORMAL)","550","20021102","-50","bgm_M297","1","0","-50","800","1","bgm_M297","660021001","20021","0","90","-85","510311","1","1.25","0","170","81003101","650021011","0","1","81003101","5031301","0","2002101","1","0.6","0"
"0","0","BOSS戰(HARD)","-17","20021201","-50","bgm_M297","1","0","10","145","2","bgm_M297","660021002","20021","0","90","-10","510312","1","1.25","0","170","81003102","650021021","0","1","81003102","5031302","0","2002102","1","0.6","0"
"0","0","BOSS戰(VERY HARD)","516","20021201","-50","bgm_M297","1","0","-70","480","3","bgm_M297","660021003","20021","0","90","-70","510312","1","1.25","0","170","81003102","650021031","0","1","81003102","5031308","0","2002103","1","0.6","0"
"0","0","Boss戰（NORMAL）","825","20022101","-50","bgm_M319","1","0","-85","822","1","bgm_M319","660022001","20022","0","90","-75","510331","1","1.25","0","100","81000605","650022011","0","0.8","81000605","5033301","0","2002201","1.1","0.8","0"
"0","0","Boss戰（HARD）","-27","20022201","-50","bgm_M319","1","0","-200","-30","2","bgm_M319","660022002","20022","0","90","-190","510332","1","1.25","0","100","81003304","650022021","0","0.8","81003301","5033302","0","2002202","1.1","0.8","0"
"0","0","Boss戰（VERY HARD）","485","20022201","-50","bgm_M319","1","0","-70","482","3","bgm_M319","660022003","20022","0","90","-60","510333","1","1.25","0","100","81003304","650022031","0","0.8","81003301","5033308","0","2002203","1.1","0.8","0"
"0","0","BOSS戰(NORMAL)","663","20023101","-50","bgm_M346","1","0","-43","613","1","bgm_M346","660023001","20023","0","90","-93","510331","1","1.8","0","325","81003801","650023011","0","0.65","81003801","5038301","0","2002301","0.8","0.8","0"
"0","0","Boss戰（HARD）","-12","20023201","-50","bgm_M346","1","0","29","-62","2","bgm_M346","660023002","20023","0","90","-21","510332","1","1.8","0","325","81003803","650023021","0","0.65","81003802","5038302","0","2002302","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","517","20023201","-50","bgm_M346","1","0","-67","467","3","bgm_M346","660023003","20023","0","90","-117","510333","1","1.8","0","325","81003803","650023031","0","0.65","81003802","5038308","0","2002303","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","456","20024103","-35","bgm_M354","1","0","-35","406","1","bgm_M354","660024001","20024","0","90","-85","510331","1","1.7","0","100","81004001","650024011","0","0.65","81004001","5040301","0","2002401","0.8","0.8","0"
"0","0","Boss戰（HARD）","99","20024201","-35","bgm_M354","1","0","9","49","2","bgm_M354","660024002","20024","0","90","-41","510332","1","1.7","0","100","81004002","650024021","0","0.65","81004002","5040302","0","2002402","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","481","20024201","-35","bgm_M354","1","0","-59","431","3","bgm_M354","660024003","20024","0","90","-109","510333","1","1.7","0","100","81004002","650024031","0","0.65","81004002","5040308","0","2002403","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","1345","20025101","-50","bgm_M378","1","0","33","770","1","bgm_M378","660025001","20025","0","90","-40","510331","1","1.8","0","140","81004201","650025011","0","0.65","81004201","5042301","0","2002501","0.8","0.8","0"
"0","0","Boss戰（HARD）","160","20025201","-50","bgm_M378","1","0","-155","450","2","bgm_M378","660025002","20025","0","90","-40","510332","1","1.8","0","140","81004202","650025021","0","0.65","81004202","5042302","0","2002502","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","577","20025201","-50","bgm_M378","1","0","44","450","3","bgm_M378","660025003","20025","0","90","-40","510333","1","1.8","0","140","81004202","650025031","0","0.65","81004202","5042308","0","2002503","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","482","20026102","-54","bgm_M384","1","0","-35","770","1","bgm_M384","660026001","20026","0","90","-85","510331","1","1.8","0","140","81004401","650026011","0","0.65","81004401","5044301","0","2002601","0.8","0.8","0"
"0","0","Boss戰（HARD）","-37","20026201","-54","bgm_M384","1","0","-22","720","2","bgm_M384","660026002","20026","0","90","110","510332","1","1.8","0","140","81004402","650026021","0","0.65","81004402","5044302","0","2002602","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","514","20026201","-54","bgm_M384","1","0","-51","490","3","bgm_M384","660026003","20026","0","90","-40","510333","1","1.8","0","140","81004402","650026031","0","0.65","81004402","5044308","0","2002603","0.8","0.8","0"
"0","0","Boss戰（NORMAL）","883","20027101","-35","bgm_M397","1","0","80","833","1","bgm_M397","660027001","20027","0","90","6","510331","1","1.7","0","320","81004601","650027011","0","0.65","81004601","5046301","0","2002701","0.8","0.8","0"
"0","0","Boss戰（HARD）","174","20027201","-35","bgm_M397","1","0","79","124","2","bgm_M397","660027002","20027","0","90","29","510332","1","1.7","0","320","81004602","650027021","0","0.65","81004602","5046302","0","2002702","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","486","20027201","-35","bgm_M397","1","0","-7","436","3","bgm_M397","660027003","20027","0","90","43","510333","1","1.7","0","320","81004602","650027031","0","0.65","81004602","5046308","0","2002703","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","828","20028101","-35","bgm_M406","1","0","-73","798","1","bgm_M406","660028001","20028","0","90","-176","510331","1","1.25","0","100","81000605","650028011","0","0.75","81000605","5048301","0","2002801","0.7","0.7","0"
"0","0","Boss戰（HARD）","-13","20028201","-35","bgm_M406","1","0","-210","-63","2","bgm_M406","660028002","20028","0","90","-260","510332","1","1.25","0","100","81000606","650028021","0","0.75","81000606","5048302","0","2002802","0.7","0.7","0"
"0","0","Boss戰（VERY HARD）","482","20028201","-35","bgm_M406","1","0","-65","432","3","bgm_M406","660028003","20028","0","90","-115","510333","1","1.25","0","100","81000606","650028031","0","0.75","81000606","5048308","0","2002803","0.7","0.7","0"
"0","0","BOSS戰(NORMAL)","1029","20029101","-35","bgm_M416","1.3","0","-25","770","1","bgm_M416","660029001","20029","0","90","-85","510331","1","1.7","0","100","81005001","650029011","0","0.65","81005001","5050301","0","2002901","0.8","0.8","0"
"0","0","Boss戰（HARD）","-88","20029201","-35","bgm_M416","1.3","0","-190","720","2","bgm_M416","660029002","20029","0","90","110","510332","1","1.7","0","100","81005002","650029021","0","0.65","81005002","5050302","0","2002902","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","465","20029201","-35","bgm_M416","1.3","0","-65","490","3","bgm_M416","660029003","20029","0","90","-40","510333","1","1.7","0","100","81005002","650029031","0","0.65","81005002","5050308","0","2002903","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","842","20030101","-75","bgm_M424","1","0","-54","770","1","bgm_M424","660030001","20030","0","90","-85","510331","1","1.7","0","260","81000605","650030011","0","0.65","81000605","5052301","0","2003001","0.8","0.8","0"
"0","0","Boss戰（HARD）","-15","20030201","-75","bgm_M424","1","0","32","720","2","bgm_M424","660030002","20030","0","90","110","510332","1","1.7","0","260","81003304","650030021","0","0.65","81003301","5052302","0","2003002","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","514","20030201","-75","bgm_M424","1","0","-25","490","3","bgm_M424","660030003","20030","0","90","-40","510333","1","1.7","0","260","81003304","650030031","0","0.65","81003301","5052308","0","2003003","0.8","0.8","0"
"0","0","BOSS戰(NORMAL)","732","20031101","-75","bgm_M429","1","0","-25","698","1","bgm_M429","660031001","20031","0","90","0","510331","1","1.7","0","380","81000905","650031011","0","0.65","81000905","5054301","0","2003101","0.8","0.8","0"
"0","0","Boss戰（HARD）","-42","20031201","-75","bgm_M429","1","0","-10","720","2","bgm_M429","660031002","20031","0","90","110","510332","1","1.7","0","380","81000906","650031021","0","0.65","81000906","5054302","0","2003102","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","437","20031201","-75","bgm_M429","1","0","-63","490","3","bgm_M429","660031003","20031","0","90","-40","510333","1","1.7","0","380","81000906","650031031","0","0.65","81000906","5054308","0","2003103","0.8","0.8","0"
"0","0","Boss戰（NORMAL）","883","20032101","-20","bgm_M438","1","0","-30","800","1","bgm_M438","660032001","20032","0","90","-85","510331","1","2","0","150","81005601","650032011","0","0.65","81005601","5056301","0","2003201","0.75","0.8","0"
"0","0","Boss戰（HARD）","-28","20032201","-20","bgm_M438","1","0","-21","145","2","bgm_M438","660032002","20032","0","90","-10","510332","1","2","0","150","81005602","650032021","0","0.65","81005602","5056302","0","2003202","0.75","0.8","0"
