593b971f939ae57527a5a493c89b71852a98818c65c9fa96f2f0898495f8b970,495a6be90e170e7e1fb773a98042957843f34bcab2ec3016fbdd75ad62010570,3386981d2d0261020974d798c40cd82537fe1a0d738301b04bfe30fbb00471cd,a9b8989570354f62ba955cdd5955200fe2a3d268b914088a1acf65358762cb44,cbb1d74e0f2a2d46ea8f98309e50c7720f1887b1828453f78939216be7883805,b22569bf7af011b436c65a80a6a4a5284fe7afb87f32b3b4767ad9f841704bd4,c744f4bbd55f585f2f1a668e498ee97c2ef3fa404da2adcf76da23c3fa25e6ff,a6ca4c947d5208eb5d0d02349bf5d5007ea307eff49fe4fe7a827b7dc8c538dc,9f86e4876dd22d35f24114a74158c61edeee41852529b763246e5462fb336479,3e723bfbc33247e0c06a6e62bc63cf32d7ee33d947ada19f6febd2b203181238,95c5f7838f2630861fbf0c38d93b7b3db57a7b5385f791fcdf9eaced403c532e,f1f5c7d777dd08afe4bf7a623f9d7a5b7291542db63e2fbc8711c699f67ec90c,f7c2e59f529a2e0be62fcd2a1a26abe3593ee98b02f2cd009a00d0622ebe5faf,3ec5e114a1d49eeb8399a5f0b7e80b1e9ba2c5c193848eb756e9de9f7432a1cf,217e495bf6d92593e42ded366929839d2e2f5c97d7b77c03f186a730c7d3aa2f,413bd2b9baed2eba3dedfb5f3f5ea182d1c3efcdebe2e1f77b3e8d1919fa3d1a,d5d076b4265db7bbc1966b06c272b30423457d7a3b3d4fd61d14464c4f0fe4c9,338e1e23653a4029743c2b37a9b7a923d68cac7d02f39c001df01b89c8829397,3363af84cd6ae24f8963836e80baead53fc90b795933215a65011530464f3d02,30d50f353a167c237d96c39f4098d7fab2db973bec45e8f20b927f1c4e4acb2a,db97eefd0f5f3c3fbfc35c0af01abd65bb6fa03c38367ec28f13341ccd70016a,c98424b524989b2afba1b443afa5b57a41e97c26be7ad734c00fd36b02aa92fb,22f59b8da37a691422b2a4feb6057bc21d742b6a57a3a8a187ea5e0daffabdd3,37d01cada48c6ef3b071aae049f3a9e873eafb96bd15a69cd2f6b2416bdc110c,c343766338ceff1abbbc01cc7bff0427c36aa75802a099ea4a4e8d271744364c,c9da181bdd40fa708631e1aad0ae0307be73f8434a2dc9573a28ddcdd73036d6,59f2dba7720d6d2126090886f8a3c37b99988b865eb1bb2a85814605e0dafa57,62a1700401593f016bad6046e46db23ad2dd7fa9c81c34ce84c2beca53d4212d,da3c867b254db5f2f4eae548d9a8cffe95ee8bd72e721bb7e3bea574091653bf,2f567879260e21a92c635ca23b1b16bb3e2a7ba7d199cefaa68f0a47e74aadf1,c975fa2f555dd1ca9cbd85163d7cd9068e5eb1b4eaff5db1ed529a52471a6b41,a2926760aebe7b1357f4f70baf68fc71db181ae18a4513ceff6a736fce80fe53,6295553f83b56a63295a7543dbc19421d8fb3d6088b89e84b82f27e0b9246955,d765e9412db1900769b293dec739c21e7d47497f7967ac4a7b7efc52685e2ad3,f5fe0d8272d82fa51f4ea9f8127203a09e6c8685c667109dffc1dace057bf2d0,a50081092564cfcad36eea0888a87b4e027a7808ff67976ee3ef8ec5207f2955,fd1ef4b974b42f61e3694e7fda950a173422deecc59ed6f97992b42105597231,76e094b3e3e1d6f2f5d49e57bf265b02bd6ebd6e67f49bc0b2afab0c00c4d08f,6335f05ef2dbb2b00e5110c4c00fd9515d9e9d719c4a0904e61b75d6df982796,e61b24c476adf97af4a0d14b9842084a60d6792f9a3ed2068f72dd3d1914574b,a61197d21efa78aaf508fa55da2a421a862c0ee7f915d3dbc06fa0b760581f20,e0b0af6955c071ace2556fe740509875a1f6e62faadc4530a57045108679f724,811c17216793026080d14c0910644300e5ebb06122570d5dee0541e3a234401e,9244aadf4b1bd2c2abc9c37d0056c75092eb77ad1696cae5088a4a0bd3848c1b
"200000006","0","1","0","4","0","4","1","0","0","0","0","0","木靈","3","4","0","0","200700","10","0","1","0","0","0","0","5","30","371","0","0","101010502","0","5","0","3","4","0","0","10","0","0","26","0"
"200000001","0","1","0","4","0","4","1","0","0","0","0","0","軟泥怪","3","4","0","0","203000","10","0","1","0","0","0","0","7","30","428","0","0","101010503","0","4","0","3","4","0","0","10","0","0","29","0"
"200000001","29","1","0","4","0","4","1","0","0","0","0","0","狗頭人","3","4","0","0","201100","10","0","1","0","0","0","0","5","30","463","0","0","101010504","0","4","0","3","4","0","0","10","0","0","0","0"
"200000001","40","1","0","0","0","0","1","0","0","0","0","0","小小格里芬","3","0","0","0","204000","10","0","1","0","0","0","0","6","30","624","0","0","101010505","0","4","0","3","0","0","0","10","0","0","0","0"
"200000006","32","1","0","5","0","5","1","0","0","0","0","0","擲岩猴","3","5","0","0","200100","10","0","1","0","0","0","0","5","30","347","0","0","101010601","0","4","0","3","5","0","0","10","0","0","0","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","木靈","3","5","0","0","200700","10","0","1","0","0","0","0","4","30","371","0","0","101010602","0","4","0","3","5","0","0","10","0","0","26","0"
"200000003","63","1","0","5","0","5","1","0","0","0","0","0","魔像","3","5","0","0","201200","10","0","1","0","0","0","0","98","30","413","0","0","101010603","0","6","0","3","5","0","0","10","0","0","0","0"
"200000001","0","1","0","5","0","5","1","0","0","0","0","0","軟泥怪","3","5","0","0","203000","10","0","1","0","0","0","0","6","30","392","0","0","101010604","0","4","0","3","5","0","0","10","0","0","45","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","幼年巨蜥","3","5","0","0","203100","10","0","1","0","0","0","0","7","30","428","0","0","101010605","0","4","0","3","5","0","0","10","0","0","24","0"
"200000001","79","1","0","5","0","5","1","0","0","0","0","0","小小格里芬","3","5","0","0","204000","10","0","1","0","0","0","0","6","30","566","0","0","101010606","0","4","0","3","5","0","0","10","0","0","0","0"
"200000006","32","1","0","5","0","5","1","0","0","0","0","0","擲岩猴","4","5","0","0","200100","10","0","1","0","0","0","0","5","30","347","0","0","101010701","0","4","0","4","5","0","0","10","0","0","0","0"
"200000001","43","1","0","5","0","5","1","0","0","0","0","0","鼠妖","4","5","0","0","200600","10","0","1","0","0","0","0","5","30","288","0","0","101010702","0","4","0","4","5","0","0","10","0","0","0","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","木靈","4","5","0","0","200700","10","0","1","0","0","0","0","4","30","371","0","0","101010703","0","4","0","4","5","0","0","10","0","0","26","0"
"200000001","29","1","0","5","0","5","1","0","0","0","0","0","狗頭人","4","5","0","0","201100","10","0","1","0","0","0","0","5","30","402","0","0","101010704","0","4","0","4","5","0","0","10","0","0","0","0"
"200000001","0","1","0","5","0","5","1","0","0","0","0","0","軟泥怪","4","5","0","0","203000","10","0","1","0","0","0","0","6","30","372","0","0","101010705","0","4","0","4","5","0","0","10","0","0","45","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","幼年巨蜥","4","5","0","0","203100","10","0","1","0","0","0","0","4","30","476","0","0","101010706","0","5","0","4","5","0","0","10","0","0","52","0"
"200000001","59","1","0","5","0","5","1","0","0","0","0","0","樹精","4","5","0","0","200900","10","0","1","0","0","0","0","6","30","527","0","0","101010801","0","5","0","4","5","0","0","10","0","0","0","0"
"200000001","49","1","0","5","0","5","1","0","0","0","0","0","鼠妖","4","5","0","0","200600","10","0","1","0","0","0","0","5","30","297","0","0","101010802","0","4","0","4","5","0","0","10","0","0","0","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","木靈","4","5","0","0","200700","10","0","1","0","0","0","0","5","30","407","0","0","101010803","0","5","0","4","5","0","0","10","0","0","29","0"
"200000001","33","1","0","5","0","5","1","0","0","0","0","0","狗頭人","4","5","0","0","201100","10","0","1","0","0","0","0","5","30","409","0","0","101010804","0","4","0","4","5","0","0","10","0","0","0","0"
"200000006","0","1","0","5","0","5","1","0","0","0","0","0","幼年巨蜥","4","5","0","0","203100","10","0","1","0","0","0","0","5","30","477","0","0","101010805","0","5","0","4","5","0","0","10","0","0","66","0"
"200000006","35","1","0","6","0","6","1","0","0","0","0","0","擲岩猴","5","6","0","0","200100","10","0","1","0","0","0","0","5","30","349","0","0","101010901","0","4","0","5","6","0","0","10","0","0","0","0"
"200000006","0","1","0","6","0","6","1","0","0","0","0","0","木靈","5","6","0","0","200700","10","0","1","0","0","0","0","5","30","407","0","0","101010902","0","5","0","5","6","0","0","10","0","0","34","0"
"200000001","54","1","0","6","0","6","1","0","0","0","0","0","樹精","5","6","0","0","200900","10","0","1","0","0","0","0","6","30","527","0","0","101010903","0","5","0","5","6","0","0","10","0","0","0","0"
"200000001","0","1","0","6","0","6","1","0","0","0","0","0","軟泥怪","5","6","0","0","203000","10","0","1","0","0","0","0","7","30","394","0","0","101010904","0","4","0","5","6","0","0","10","0","0","56","0"
"200000006","0","1","0","6","0","6","1","0","0","0","0","0","幼年巨蜥","5","6","0","0","203100","10","0","1","0","0","0","0","5","30","477","0","0","101010905","0","5","0","5","6","0","0","10","0","0","71","0"
"200000001","76","1","0","6","0","6","1","0","0","0","0","0","小小格里芬","5","6","0","0","204000","10","0","1","0","0","0","0","6","30","574","0","0","101010906","0","4","0","5","6","0","0","10","0","0","0","0"
"300000003","92","1","0","7","0","7","1","0","0","0","0","0","蜥蜴人","5","7","0","0","300500","10","0","1","0","0","0","0","10","50","4582","0","0","101011001","0","2","0","5","7","0","0","10","0","0","87","0"
"200000006","53","1","0","7","0","7","1","0","0","0","0","0","擲岩猴","5","7","0","0","200100","10","0","1","0","0","0","0","7","30","505","0","0","101011002","0","6","0","5","7","0","0","10","0","0","0","0"
"200000006","0","1","0","7","0","7","1","0","0","0","0","0","木靈","5","7","0","0","200700","10","0","1","0","0","0","0","7","30","517","0","0","101011003","0","7","0","5","7","0","0","10","0","0","36","0"
"200000001","67","1","0","7","0","7","1","0","0","0","0","0","狗頭人","5","7","0","0","201100","10","0","1","0","0","0","0","7","30","519","0","0","101011004","0","6","0","5","7","0","0","10","0","0","0","0"
"200000003","126","1","0","7","0","7","1","0","0","0","0","0","魔像","5","7","0","0","201200","10","0","1","0","0","0","0","105","30","623","0","0","101011005","0","9","0","5","7","0","0","10","0","0","0","0"
"200000001","0","1","0","7","0","7","1","0","0","0","0","0","軟泥怪","5","7","0","0","203000","10","0","1","0","0","0","0","10","30","410","0","0","101011006","0","6","0","5","7","0","0","10","0","0","106","0"
"200000006","0","1","0","7","0","7","1","0","0","0","0","0","幼年巨蜥","5","7","0","0","203100","10","0","1","0","0","0","0","7","30","597","0","0","101011007","0","8","0","5","7","0","0","10","0","0","99","0"
"200000001","114","1","0","7","0","7","1","0","0","0","0","0","小小格里芬","5","7","0","0","204000","10","0","1","0","0","0","0","9","30","627","0","0","101011008","0","6","0","5","7","0","0","10","0","0","0","0"
"200000001","0","1","0","8","0","8","1","0","0","0","0","0","軟泥怪","6","8","0","0","203000","10","0","1","0","0","0","0","10","30","405","0","0","101020101","0","7","0","6","8","0","0","10","0","0","110","0"
"200000006","0","1","0","9","0","9","1","0","0","0","0","0","木靈","6","9","0","0","200700","10","0","1","0","0","0","0","7","30","623","0","0","101020102","0","8","0","6","9","0","0","10","0","0","80","0"
"200000001","0","1","0","9","0","9","1","0","0","0","0","0","搗蛋惡魔","6","9","0","0","203200","10","0","1","0","0","0","0","7","30","573","0","0","101020103","0","8","0","6","9","0","0","10","0","0","117","0"
"200000003","62","1","0","9","0","9","1","0","0","0","0","0","岩花","6","9","0","0","201300","10","0","1","0","0","0","0","9","30","534","0","0","101020104","0","7","0","6","9","0","0","10","0","0","0","0"
"200000001","96","1","0","9","0","9","1","0","0","0","0","0","哥布林護衛","6","9","0","0","203300","10","0","1","0","0","0","0","194","30","583","0","0","101020105","0","7","0","6","9","0","0","10","0","0","0","0"
"200000001","136","1","0","9","0","9","1","0","0","0","0","0","小小格里芬","6","9","0","0","204000","10","0","1","0","0","0","0","9","30","651","0","0","101020106","0","6","0","6","9","0","0","10","0","0","0","0"
"200000001","96","1","0","8","0","8","1","0","0","0","0","0","樹精","6","8","0","0","200900","10","0","1","0","0","0","0","8","30","617","0","0","101020201","0","7","0","6","8","0","0","10","0","0","0","0"
"200000001","0","1","0","8","0","8","1","0","0","0","0","0","搗蛋惡魔","6","8","0","0","203200","10","0","1","0","0","0","0","7","30","573","0","0","101020202","0","8","0","6","8","0","0","10","0","0","117","0"
"200000001","96","1","0","8","0","8","1","0","0","0","0","0","鼠妖","6","8","0","0","200600","10","0","1","0","0","0","0","7","30","362","0","0","101020203","0","6","0","6","8","0","0","10","0","0","0","0"
"200000006","0","1","0","8","0","8","1","0","0","0","0","0","幼年巨蜥","6","8","0","0","203100","10","0","1","0","0","0","0","7","30","520","0","0","101020204","0","8","0","6","8","0","0","10","0","0","94","0"
"200000001","0","1","0","8","0","8","1","0","0","0","0","0","森之寧芙","6","8","0","0","201600","10","0","1","0","0","0","0","6","30","632","0","0","101020205","0","6","0","6","8","0","0","10","0","0","65","0"
"200000006","48","1","0","8","0","8","1","0","0","0","0","0","擲岩猴","6","8","0","0","200100","10","0","1","0","0","0","0","7","30","367","0","0","101020206","0","6","0","6","8","0","0","10","0","0","0","0"
"200000003","122","1","0","10","0","10","1","0","0","0","0","0","魔像","7","10","0","0","201200","10","0","1","0","0","0","0","159","30","626","0","0","101020301","0","10","0","7","10","0","0","10","0","0","0","0"
"200000001","0","1","0","10","0","10","1","0","0","0","0","0","搗蛋惡魔","7","10","0","0","203200","10","0","1","0","0","0","0","7","30","587","0","0","101020302","0","9","0","7","10","0","0","10","0","0","117","0"
"200000001","122","1","0","10","0","10","1","0","0","0","0","0","樹精","7","10","0","0","200900","10","0","1","0","0","0","0","8","30","578","0","0","101020303","0","8","0","7","10","0","0","10","0","0","0","0"
"200000001","75","1","0","10","0","10","1","0","0","0","0","0","狗頭人","7","10","0","0","201100","10","0","1","0","0","0","0","8","30","487","0","0","101020304","0","6","0","7","10","0","0","10","0","0","0","0"
"200000001","169","1","0","10","0","10","1","0","0","0","0","0","狂野角鹿","7","10","0","0","200500","10","0","1","0","0","0","0","8","30","926","0","0","101020305","0","6","0","7","10","0","0","10","0","0","0","0"
"200000003","137","1","0","10","0","10","1","0","0","0","0","0","魔像","7","10","0","0","201200","10","0","1","0","0","0","0","170","30","903","0","0","101020401","0","10","0","7","10","0","0","10","0","0","0","0"
"200000001","137","1","0","10","0","10","1","0","0","0","0","0","樹精","7","10","0","0","200900","10","0","1","0","0","0","0","9","30","861","0","0","101020402","0","8","0","7","10","0","0","10","0","0","0","0"
"200000001","121","1","0","10","0","10","1","0","0","0","0","0","紅蕈菇","7","10","0","0","202101","10","0","1","0","0","0","0","8","30","711","0","0","101020403","0","6","0","7","10","0","0","10","0","0","0","0"
"200000001","0","1","0","10","0","10","1","0","0","0","0","0","搗蛋惡魔","7","10","0","0","203200","10","0","1","0","0","0","0","7","30","875","0","0","101020404","0","9","0","7","10","0","0","10","0","0","122","0"
"200000003","88","1","0","10","0","10","1","0","0","0","0","0","岩花","7","10","0","0","201300","10","0","1","0","0","0","0","10","30","728","0","0","101020405","0","7","0","7","10","0","0","10","0","0","0","0"
"200000001","0","1","0","10","0","10","1","0","0","0","0","0","搗蛋惡魔","8","10","0","0","203200","10","0","1","0","0","0","0","8","30","1057","0","0","101020501","0","10","0","8","10","0","0","10","0","0","127","0"
"200000003","102","1","0","10","0","10","1","0","0","0","0","0","岩花","8","10","0","0","201300","10","0","1","0","0","0","0","10","30","904","0","0","101020502","0","8","0","8","10","0","0","10","0","0","0","0"
"200000001","186","1","0","10","0","10","1","0","0","0","0","0","小小格里芬","8","10","0","0","204000","10","0","1","0","0","0","0","10","30","1059","0","0","101020503","0","7","0","8","10","0","0","10","0","0","0","0"
"200000001","136","1","0","10","0","10","1","0","0","0","0","0","哥布林護衛","8","10","0","0","203300","10","0","1","0","0","0","0","221","30","934","0","0","101020504","0","8","0","8","10","0","0","10","0","0","0","0"
"200000001","136","1","0","10","0","10","1","0","0","0","0","0","紅蕈菇","8","10","0","0","202101","10","0","1","0","0","0","0","8","30","885","0","0","101020505","0","7","0","8","10","0","0","10","0","0","0","0"
"200000001","220","1","0","10","0","10","1","0","0","0","0","0","狼人","8","10","0","0","200400","10","0","1","0","0","0","0","8","30","1597","0","0","101020506","0","6","0","8","10","0","0","10","0","0","0","0"
"200000001","152","1","0","10","0","10","1","0","0","0","0","0","樹精","8","10","0","0","200900","10","0","1","0","0","0","0","9","30","1048","0","0","101020507","0","9","0","8","10","0","0","10","0","0","0","0"
"200000001","157","1","0","11","0","11","1","0","0","0","0","0","樹精","8","11","0","0","200900","10","0","1","0","0","0","0","9","30","1054","0","0","101020601","0","9","0","8","11","0","0","10","0","0","0","0"
"200000006","80","1","0","11","0","11","1","0","0","0","0","0","鑽頭鼴鼠","8","11","0","0","203500","10","0","1","0","0","0","0","10","30","1063","0","0","101020602","0","7","0","8","11","0","0","10","0","0","0","0"
"200000001","186","1","0","11","0","11","1","0","0","0","0","0","狂野角鹿","8","11","0","0","200500","10","0","1","0","0","0","0","9","30","1591","0","0","101020603","0","7","0","8","11","0","0","10","0","0","0","0"
"200000001","142","1","0","11","0","11","1","0","0","0","0","0","鼠妖","8","11","0","0","200600","10","0","1","0","0","0","0","9","30","529","0","0","101020604","0","8","0","8","11","0","0","10","0","0","0","0"
"200000001","234","1","0","11","0","11","1","0","0","0","0","0","狼人","8","11","0","0","200400","10","0","1","0","0","0","0","8","30","1608","0","0","101020605","0","6","0","8","11","0","0","10","0","0","0","0"
"200000001","0","1","0","11","0","11","1","0","0","0","0","0","搗蛋惡魔","8","11","0","0","203200","10","0","1","0","0","0","0","8","30","1064","0","0","101020606","0","10","0","8","11","0","0","10","0","0","128","0"
"200000001","149","1","0","12","0","12","1","0","0","0","0","0","哥布林護衛","9","12","0","0","203300","10","0","1","0","0","0","0","239","30","948","0","0","101020701","0","8","0","9","12","0","0","10","0","0","0","0"
"200000006","93","1","0","12","0","12","1","0","0","0","0","0","鑽頭鼴鼠","9","12","0","0","203500","10","0","1","0","0","0","0","11","30","1091","0","0","101020702","0","7","0","9","12","0","0","10","0","0","0","0"
"200000001","168","1","0","12","0","12","1","0","0","0","0","0","樹精","9","12","0","0","200900","10","0","1","0","0","0","0","10","30","1080","0","0","101020703","0","9","0","9","12","0","0","10","0","0","0","0"
"200000001","205","1","0","12","0","12","1","0","0","0","0","0","小小格里芬","9","12","0","0","204000","10","0","1","0","0","0","0","11","30","1091","0","0","101020704","0","7","0","9","12","0","0","10","0","0","0","0"
"200000001","242","1","0","12","0","12","1","0","0","0","0","0","狼人","9","12","0","0","200400","10","0","1","0","0","0","0","8","30","1657","0","0","101020705","0","6","0","9","12","0","0","10","0","0","0","0"
"200000003","112","1","0","12","0","12","1","0","0","0","0","0","岩花","9","12","0","0","201300","10","0","1","0","0","0","0","11","30","932","0","0","101020706","0","8","0","9","12","0","0","10","0","0","0","0"
"200000001","154","1","0","12","0","12","1","0","0","0","0","0","紅蕈菇","10","12","0","0","202101","10","0","1","0","0","0","0","9","30","937","0","0","101020801","0","8","0","10","12","0","0","10","0","0","0","0"
"200000006","97","1","0","12","0","12","1","0","0","0","0","0","鑽頭鼴鼠","10","12","0","0","203500","10","0","1","0","0","0","0","11","30","1121","0","0","101020802","0","8","0","10","12","0","0","10","0","0","0","0"
"200000001","201","1","0","12","0","12","1","0","0","0","0","0","狂野角鹿","10","12","0","0","200500","10","0","1","0","0","0","0","10","30","1677","0","0","101020803","0","8","0","10","12","0","0","10","0","0","0","0"
"200000006","0","1","0","12","0","12","1","0","0","0","0","0","木靈","10","12","0","0","200700","10","0","1","0","0","0","0","8","30","810","0","0","101020804","0","9","0","10","12","0","0","10","0","0","165","0"
"200000001","0","1","0","12","0","12","1","0","0","0","0","0","搗蛋惡魔","10","12","0","0","203200","10","0","1","0","0","0","0","8","30","1128","0","0","101020805","0","11","0","10","12","0","0","10","0","0","148","0"
"200000001","212","1","0","12","0","12","1","0","0","0","0","0","小小格里芬","10","12","0","0","204000","10","0","1","0","0","0","0","11","30","1121","0","0","101020806","0","8","0","10","12","0","0","10","0","0","0","0"
"200000001","116","1","0","12","0","12","1","0","0","0","0","0","狗頭人","10","12","0","0","201100","10","0","1","0","0","0","0","9","30","810","0","0","101020807","0","8","0","10","12","0","0","10","0","0","0","0"
