75de11a1fcd35f7a584349a5fa66067ca40065221f3fc73469386be28d92d651,ce2c318dd93955b7ab5be9857de683b2aae0af864a71149224f73bcff2d68026,1dd49c6aa2a1062f5b361fe761c4c87c29c8afe9190e9ee8258592db3479db71,a7e806ff59956fa1e0e57fd504b8eb533e46cfce96c95f082dac4f2ef22da9a9,e45ba480421a5fd24695d4d6f65074675ad68b1dc9d957adae38815d12aba443,6dceedc4f1c1256b582183fc77926a57d1e4455b67ca4abe7fb62308bb540790,09b4e68f7329cbc45fc7a2a2a3a3592ba46f2b1d78dfeda2070992a7e60a907b,b2d0db117fb64b9656584f397eaa1e769c95711c5699d9c383b547e8da9beaeb,d2f9e0f89474659142bbd65955cbe84a9c2edd22cdab725041fc0581dcae2ea9,31fbdbecea9f9bf6218b0a7116470dadef66821264c88fd7cf56d92f74de9b54,4008aec3faadb65001c64b3b836657f70c879358641b29ef8cf0042765aa0cd5,74d890d9e86d3e427d0a0478a6f5680ee842f43705d604ce7221faa5497d9184,427d8056bc833fad2728efd5d80a05c94ab842893fae9667e9924f009f05e3a5,13ba95663323c0af38d565464af6409195ed879c8a97b5160c3244fc41b243ae,a9fa48a796dde9d6d924e589b11171f611b11c8de3a4902d4a2ec37920e8076b,d4a98febf6c20641179b64f5f282b5f52ad27d9a75ce1357581b0653b615c3c3,0be812b356126ffdcc3756f41f194779af0520bada42893e79209caf2c7e64c8,9614d72bdfb5657037b666c485c804f50ed3c54347e9875ebad32f1e7b7cf02e,965a489b99185c1769ef17b8ce6621427ca3323ab797c68e25cdbb9815cbd919,f258e199d465fc0899443fedee71098aaccdb2312c6bfbc8893af403fb78de3c,1e38589093adf7abd7efb2f3ac687887dae221d3f38d530f1ea14b01a02e197b,26b632fa460e69ea4d714917607a9daf6088750025b2a0bb1a409e623765cef7,cfe148c8bb45dab80330162bbe444db368809d79bcc0fcb29beb59a3ab60adea,bf644f5ce7746ea1280590c19cf905e7230b4848dcddd8ee074b18b9e918d914,4e2daeed724f5597f1485f63a5f9de1868910a07ca8fe32fbb361e10c2d6f448,8a6158b9f91a000e2c05f2b2a37b8b6c8042315eeeb1df700ce7413f5d893ccf,d6a8b0fd0d3789f26f21f3f3fb151c64d8a8da2a7e623edebfe51083db57937f,d4a9444a9f2bbdd9a6b6db03e762b3de9c845909abf51f76a6a5dbb5770c45ad,9782384396df43ea363bed189e66c2ae8cf1a2cba773ed16124cce44ac712aab,f53c8d36de77eb3124fe2c523d9965ed2c6abaa8b4bd55dbebbf91b5cafc3528,669eb74bad53cf79e4604c123fbc69f83a5a14cffd59fde3ad46472eeabb6985,1079771d430f580a8018bd897865b7b27a1a84260948e6b7fa60124b7a6a8eb9,97754ab5f65b0232655d84e744b42e36e9e21dac48a1f62b647a95f51cbf9043,f7559ec0c97aaf1797e790ffa84398f651567da383e76289d92858d5191e76bb,165e912f3fcd2f106568afab8b0454da766c8837c8d3a5abca61c232ab2f6b1d,300c6c6f149653a854d79397dbd39b003a1e7a99c3299e84e18ed89ca023bff9,3778e35992285cd4bd09e36e641179ec7a8f09404092d40ad4d4fe7818dff609,0a70f324a28c4359b64ac340539f640fa4754a4ba4c48829b53c2aea7a661066,480a861408af68046d1bd2dcfeac476571319b43b70713d53170159e6af5e9a1,f78d87275f966fcf30064e04cdef8de539e670f993b08b4b83577da3cbfa3010,f0cc782c977d9c60a688ba04e99746da7ad679937e5699b6aa13640e5ae580b4,45d91c27ac8aa5a0dd780fc6a46c72fc118fda20d67d73c8927c5ece37f5f996
"0","0","74","0","0","0","10","0","30","0","36","0","74","1","0","0","0","0","0","74","54","0","翼耳兔","10","74","0","0","0","0","18979","926","0","0","0","1","1","202200","200000001","0","710000404","49","1"
"0","0","74","0","0","0","10","0","30","0","36","0","74","1","0","0","0","0","0","74","54","0","怨火之顱","10","74","0","0","0","0","18979","926","0","0","0","1","1","201000","200000001","0","710000405","49","1"
"0","0","75","0","0","0","10","0","30","0","22","0","75","1","0","0","0","0","0","75","55","0","美咲的闇影","10","75","0","0","0","0","11681","1090","0","0","0","1","1","605001","200000001","0","710000501","36","1"
"0","0","75","0","0","0","10","0","30","0","54","0","75","1","0","0","1328","0","0","75","55","0","岩石蜥蜴","10","75","0","0","0","0","21344","0","0","0","0","1","1","202901","200000001","0","710000502","36","1"
"0","0","75","0","0","0","10","0","30","0","36","0","75","1","0","0","0","0","0","75","55","0","幼年巨蜥","10","75","0","0","0","0","18407","866","0","0","0","1","1","203100","200000001","0","710000503","49","1"
"0","0","75","0","0","0","10","0","30","0","400","0","75","1","0","0","2608","0","0","75","55","0","叢林護衛","10","75","0","0","0","0","27466","0","0","0","0","1","1","203301","200000001","0","710000504","70","1"
"0","0","75","0","0","0","10","0","30","0","32","0","75","1","0","0","0","0","0","75","55","0","惡魔寶寶","10","75","0","0","0","0","14514","766","0","0","0","1","1","204400","200000001","0","710000505","45","1"
"0","0","0","0","0","0","10","0","30","0","47","0","0","1","0","0","1069","0","0","76","56","0","莉瑪的闇影","10","76","0","0","0","0","20765","0","0","0","0","1","1","605201","200000001","0","710000601","25","1"
"0","0","76","0","0","0","10","0","30","0","20","0","76","1","0","0","0","0","0","76","56","0","優衣的闇影","10","76","0","0","0","0","11032","1232","0","0","0","1","1","600201","200000001","0","710000602","36","1"
"0","0","76","0","0","0","10","0","30","0","45","0","76","1","0","0","1508","0","0","76","56","0","狂野角鹿","10","76","0","0","0","0","24716","0","0","0","0","1","1","200500","200000001","0","710000603","36","1"
"0","0","76","0","0","0","10","0","30","0","36","0","76","1","0","0","0","0","0","76","56","0","洞窟蝙蝠","10","76","0","0","0","0","18407","1016","0","0","0","1","1","202500","200000001","0","710000604","49","1"
"0","0","76","0","0","0","10","0","30","0","50","0","76","1","0","0","984","0","0","76","56","0","鑽頭鼴鼠","10","76","0","0","0","0","20462","0","0","0","0","1","1","203500","200000001","0","710000605","36","1"
"0","0","77","0","0","0","10","0","30","0","36","0","77","1","0","0","1188","0","0","77","57","0","優花梨的闇影","10","77","0","0","0","0","13015","0","0","0","0","1","1","603401","200000001","0","710000701","25","1"
"0","0","77","0","0","0","10","0","30","0","24","0","77","1","0","0","0","0","0","77","57","0","依里的闇影","10","77","0","0","0","0","12330","1200","0","0","0","1","1","602201","200000001","0","710000702","38","1"
"0","0","77","0","0","0","10","0","30","0","66","0","77","1","0","0","1400","0","0","77","57","0","寄居蟹騎士","10","77","0","0","0","0","18360","0","0","0","0","1","1","202700","200000001","0","710000703","54","1"
"0","0","77","0","0","0","10","0","30","0","41","0","77","1","0","0","1010","0","0","77","57","0","擲岩猴","10","77","0","0","0","0","14066","0","0","0","0","1","1","200100","200000001","0","710000704","36","1"
"0","0","77","0","0","0","10","0","30","0","50","0","77","1","0","0","1010","0","0","77","57","0","鑽頭鼴鼠","10","77","0","0","0","0","20858","0","0","0","0","1","1","203500","200000001","0","710000705","36","1"
"0","0","78","0","0","0","10","0","30","0","23","0","78","1","0","0","0","0","0","78","58","0","鈴莓的闇影","10","78","0","0","0","0","12870","1382","0","0","0","1","1","602501","200000001","0","710000801","42","1"
"0","0","78","0","0","0","10","0","30","0","39","0","78","1","0","0","1444","0","0","78","58","0","碧的闇影","10","78","0","0","0","0","12113","0","0","0","0","1","1","604001","200000001","0","710000802","24","1"
"0","0","78","0","0","0","10","0","30","0","300","0","78","1","0","0","1095","0","0","78","58","0","哥布林護衛","10","78","0","0","0","0","11681","0","0","0","0","1","1","203300","200000001","0","710000803","60","1"
"0","0","78","0","0","0","10","0","30","0","36","0","78","1","0","0","0","0","0","78","58","0","洞窟蝙蝠","10","78","0","0","0","0","18803","931","0","0","0","1","1","202500","200000001","0","710000804","49","1"
"0","0","78","0","0","0","10","0","30","0","38","0","78","1","0","0","0","0","0","78","58","0","木靈","10","78","0","0","0","0","13273","1214","0","0","0","1","1","200700","200000001","0","710000805","37","1"
"0","0","0","0","0","0","10","0","30","0","60","0","0","1","0","0","1366","0","0","79","59","0","莉瑪的闇影","10","79","0","0","0","0","26533","0","0","0","0","1","1","605201","200000001","0","710000901","32","1"
"0","0","79","0","0","0","10","0","30","0","44","0","79","1","0","0","1654","0","0","79","59","0","日和的闇影","10","79","0","0","0","0","16583","0","0","0","0","1","1","600101","200000001","0","710000902","30","1"
"0","0","79","0","0","0","10","0","30","0","68","0","79","1","0","0","1500","0","0","79","59","0","寄居蟹騎士","10","79","0","0","0","0","19390","0","0","0","0","1","1","202700","200000001","0","710000903","54","1"
"0","0","79","0","0","0","10","0","30","0","37","0","79","1","0","0","0","0","0","79","59","0","翼耳兔","10","79","0","0","0","0","21517","1150","0","0","0","1","1","202200","200000001","0","710000904","50","1"
"0","0","79","0","0","0","10","0","30","0","53","0","79","1","0","0","1142","0","0","79","59","0","噬岩怪","10","79","0","0","0","0","17194","0","0","0","0","1","1","200800","200000001","0","710000905","38","1"
"0","0","85","0","0","0","10","0","30","0","100","0","85","1","0","0","2700","0","0","85","65","0","逝者・卡拉迪翁","10","85","0","0","0","0","144200","2700","0","0","0","1","1","302200","300000008","0","710001001","100","1"
"0","0","85","0","0","0","10","0","30","0","70","0","85","1","0","0","1200","0","0","85","65","0","廢墟人偶","10","85","0","0","0","0","28840","1200","0","0","0","1","1","204800","200000001","0","710001002","70","1"
"0","0","81","0","0","0","10","0","30","0","50","0","81","1","0","0","1797","0","0","81","61","0","怜的闇影","10","81","0","0","0","0","23175","0","0","0","0","1","1","600301","200000001","0","710001101","31","1"
"0","0","81","0","0","0","10","0","30","0","48","0","81","1","0","0","1719","0","0","81","61","0","禊的闇影","10","81","0","0","0","0","23175","0","0","0","0","1","1","600401","200000001","0","710001102","33","1"
"0","0","81","0","0","0","10","0","30","0","48","0","81","1","0","0","1406","0","0","81","61","0","狂野角鹿","10","81","0","0","0","0","27361","0","0","0","0","1","1","200500","200000001","0","710001103","38","1"
"0","0","81","0","0","0","10","0","30","0","39","0","81","1","0","0","1222","0","0","81","61","0","惡魔加農","10","81","0","0","0","0","13878","0","0","0","0","1","1","203900","200000001","0","710001104","38","1"
"0","0","81","0","0","0","10","0","30","0","43","0","81","1","0","0","1074","0","0","81","61","0","狗頭人","10","81","0","0","0","0","15709","0","0","0","0","1","1","201100","200000001","0","710001105","38","1"
"0","0","82","0","0","0","10","0","30","0","46","0","82","1","0","0","1719","0","0","82","62","0","碧的闇影","10","82","0","0","0","0","15450","0","0","0","0","1","1","604001","200000001","0","710001201","29","1"
"0","0","82","0","0","0","10","0","30","0","27","0","82","1","0","0","0","0","0","82","62","0","鈴莓的闇影","10","82","0","0","0","0","16417","1645","0","0","0","1","1","602501","200000001","0","710001202","50","1"
"0","0","82","0","0","0","10","0","30","0","59","0","82","1","0","0","1342","0","0","82","62","0","翠綠蜥蜴","10","82","0","0","0","0","21527","0","0","0","0","1","1","202902","200000001","0","710001203","57","1"
"0","0","82","0","0","0","10","0","30","0","43","0","82","1","0","0","1298","0","0","82","62","0","烏帕魯帕","10","82","0","0","0","0","20857","0","0","0","0","1","1","201900","200000001","0","710001204","47","1"
"0","0","82","0","0","0","10","0","30","0","60","0","82","1","0","0","1635","0","0","82","62","0","洞窟猿猴","10","82","0","0","0","0","24967","0","0","0","0","1","1","202400","200000001","0","710001205","33","1"
"0","0","83","0","0","0","10","0","30","0","54","0","83","1","0","0","1857","0","0","83","63","0","胡桃的闇影","10","83","0","0","0","0","25029","0","0","0","0","1","1","602101","200000001","0","710001301","33","1"
"0","0","83","0","0","0","10","0","30","0","33","0","83","1","0","0","0","0","0","83","63","0","美咲的闇影","10","83","0","0","0","0","18772","1635","0","0","0","1","1","605001","200000001","0","710001302","54","1"
"0","0","83","0","0","0","10","0","30","0","85","0","83","1","0","0","1475","0","0","83","63","0","寄居蟹騎士","10","83","0","0","0","0","22619","0","0","0","0","1","1","202700","200000001","0","710001303","64","1"
"0","0","83","0","0","0","10","0","30","0","43","0","83","1","0","0","0","0","0","83","63","0","木靈","10","83","0","0","0","0","17879","1332","0","0","0","1","1","200700","200000001","0","710001304","43","1"
"0","0","83","0","0","0","10","0","30","0","50","0","83","1","0","0","1175","0","0","83","63","0","烏帕魯帕","10","83","0","0","0","0","21633","0","0","0","0","1","1","201900","200000001","0","710001305","58","1"
"0","0","84","0","0","0","10","0","30","0","52","0","84","1","0","0","1941","0","0","84","64","0","日和的闇影","10","84","0","0","0","0","20858","0","0","0","0","1","1","600101","200000001","0","710001401","35","1"
"0","0","84","0","0","0","10","0","30","0","33","0","84","1","0","0","0","0","0","84","64","0","依里的闇影","10","84","0","0","0","0","18772","1706","0","0","0","1","1","602201","200000001","0","710001402","54","1"
"0","0","84","0","0","0","10","0","30","0","58","0","84","1","0","0","1456","0","0","84","64","0","岩石蜥蜴","10","84","0","0","0","0","21433","0","0","0","0","1","1","202901","200000001","0","710001403","43","1"
"0","0","84","0","0","0","10","0","30","0","61","0","84","1","0","0","1642","0","0","84","64","0","洞窟猿猴","10","84","0","0","0","0","25362","0","0","0","0","1","1","202400","200000001","0","710001404","35","1"
"0","0","84","0","0","0","10","0","30","0","53","0","84","1","0","0","887","0","0","84","64","0","擲岩猴","10","84","0","0","0","0","16250","0","0","0","0","1","1","200100","200000001","0","710001405","43","1"
"0","0","85","0","0","0","10","0","30","0","60","0","85","1","0","0","2157","0","0","85","65","0","怜的闇影","10","85","0","0","0","0","27810","0","0","0","0","1","1","600301","200000001","0","710001501","37","1"
"0","0","85","0","0","0","10","0","30","0","32","0","85","1","0","0","0","0","0","85","65","0","優衣的闇影","10","85","0","0","0","0","19699","2053","0","0","0","1","1","600201","200000001","0","710001502","60","1"
"0","0","85","0","0","0","10","0","30","0","41","0","85","1","0","0","1710","0","0","85","65","0","狼人","10","85","0","0","0","0","32123","0","0","0","0","1","1","200400","200000001","0","710001503","36","1"
"0","0","85","0","0","0","10","0","30","0","56","0","85","1","0","0","1370","0","0","85","65","0","小小格里芬","10","85","0","0","0","0","20798","0","0","0","0","1","1","204000","200000001","0","710001504","41","1"
"0","0","85","0","0","0","10","0","30","0","66","0","85","1","0","0","0","0","0","85","65","0","石靈","10","85","0","0","0","0","15954","989","0","0","0","1","1","200701","200000001","0","710001505","56","1"
"0","0","86","0","0","0","10","0","30","0","57","0","86","1","0","0","1875","0","0","86","66","0","優花梨的闇影","10","86","0","0","0","0","22017","0","0","0","0","1","1","603401","200000001","0","710001601","39","1"
"0","0","0","0","0","0","10","0","30","0","78","0","0","1","0","0","1782","0","0","86","66","0","莉瑪的闇影","10","86","0","0","0","0","37080","0","0","0","0","1","1","605201","200000001","0","710001602","41","1"
"0","0","86","0","0","0","10","0","30","0","66","0","86","1","0","0","1530","0","0","86","66","0","洞窟猿猴","10","86","0","0","0","0","25980","0","0","0","0","1","1","202400","200000001","0","710001603","36","1"
"0","0","86","0","0","0","10","0","30","0","62","0","86","1","0","0","0","0","0","86","66","0","森之寧芙","10","86","0","0","0","0","19236","1134","0","0","0","1","1","201600","200000001","0","710001604","63","1"
"0","0","86","0","0","0","10","0","30","0","300","0","86","1","0","0","1554","0","0","86","66","0","哥布林護衛","10","86","0","0","0","0","19735","0","0","0","0","1","1","203300","200000001","0","710001605","61","1"
"0","0","87","0","0","0","10","0","30","0","44","0","87","1","0","0","0","0","0","87","67","0","茜里的闇影","10","87","0","0","0","0","25029","2369","0","0","0","1","1","600601","200000001","0","710001701","71","1"
"0","0","87","0","0","0","10","0","30","0","44","0","87","1","0","0","0","0","0","87","67","0","依里的闇影","10","87","0","0","0","0","25029","2274","0","0","0","1","1","602201","200000001","0","710001702","71","1"
"0","0","87","0","0","0","10","0","30","0","86","0","87","1","0","0","0","0","0","87","67","0","石靈","10","87","0","0","0","0","23475","1418","0","0","0","1","1","200701","200000001","0","710001703","71","1"
"0","0","87","0","0","0","10","0","30","0","87","0","87","1","0","0","1635","0","0","87","67","0","寄居蟹騎士","10","87","0","0","0","0","29380","0","0","0","0","1","1","202700","200000001","0","710001704","71","1"
"0","0","87","0","0","0","10","0","30","0","57","0","87","1","0","0","1719","0","0","87","67","0","獸人","10","87","0","0","0","0","36965","0","0","0","0","1","1","203800","200000001","0","710001705","41","1"
"0","0","88","0","0","0","10","0","30","0","82","0","88","1","0","0","2138","0","0","88","68","0","宮子的闇影","10","88","0","0","0","0","41715","0","0","0","0","1","1","600701","200000001","0","710001801","50","1"
"0","0","88","0","0","0","10","0","30","0","39","0","88","1","0","0","0","0","0","88","68","0","優衣的闇影","10","88","0","0","0","0","23639","2464","0","0","0","1","1","600201","200000001","0","710001802","71","1"
"0","0","88","0","0","0","10","0","30","0","57","0","88","1","0","0","1719","0","0","88","68","0","獸人","10","88","0","0","0","0","36965","0","0","0","0","1","1","203800","200000001","0","710001803","41","1"
"0","0","88","0","0","0","10","0","30","0","67","0","88","1","0","0","0","0","0","88","68","0","雷雲長老","10","88","0","0","0","0","26719","2304","0","0","0","1","1","201400","200000001","0","710001804","46","1"
"0","0","88","0","0","0","10","0","30","0","67","0","88","1","0","0","1372","0","0","88","68","0","噬岩怪","10","88","0","0","0","0","26938","0","0","0","0","1","1","200800","200000001","0","710001805","61","1"
"0","0","89","0","0","0","10","0","30","0","87","0","89","1","0","0","3025","0","0","89","69","0","美美的闇影","10","89","0","0","0","0","40788","0","0","0","0","1","1","602001","200000001","0","710001901","54","1"
"0","0","89","0","0","0","10","0","30","0","84","0","89","1","0","0","3025","0","0","89","69","0","禊的闇影","10","89","0","0","0","0","40788","0","0","0","0","1","1","600401","200000001","0","710001902","57","1"
"0","0","89","0","0","0","10","0","30","0","67","0","89","1","0","0","1359","0","0","89","69","0","烏帕魯帕","10","89","0","0","0","0","26071","0","0","0","0","1","1","201900","200000001","0","710001903","71","1"
"0","0","89","0","0","0","10","0","30","0","59","0","89","1","0","0","1785","0","0","89","69","0","高等獸人","10","89","0","0","0","0","35783","0","0","0","0","1","1","203801","200000001","0","710001904","42","1"
"0","0","89","0","0","0","10","0","30","0","43","0","89","1","0","0","0","0","0","89","69","0","洞窟蝙蝠","10","89","0","0","0","0","20174","1203","0","0","0","1","1","202500","200000001","0","710001905","58","1"
"0","0","95","0","0","0","10","0","30","0","140","0","95","1","0","0","3600","0","0","95","75","0","逝者・卡拉迪翁","10","95","0","0","0","0","185400","2900","0","0","0","1","1","302200","300000008","0","710002001","140","1"
"0","0","95","0","0","0","10","0","30","0","80","0","95","1","0","0","1500","0","0","95","75","0","廢墟人偶","10","95","0","0","0","0","35170","1500","0","0","0","1","1","204800","200000001","0","710002002","80","1"
"0","0","91","0","0","0","10","0","30","0","56","0","91","1","0","0","0","0","0","91","71","0","雪的闇影","10","91","0","0","0","0","36009","2906","0","0","0","1","1","600801","200000001","0","710002101","91","1"
"0","0","91","0","0","0","10","0","30","0","56","0","91","1","0","0","0","0","0","91","71","0","美咲的闇影","10","91","0","0","0","0","34114","2785","0","0","0","1","1","605001","200000001","0","710002102","91","1"
"0","0","91","0","0","0","10","0","30","0","90","0","91","1","0","0","1736","0","0","91","71","0","毒牙蜥蜴","10","91","0","0","0","0","30872","0","0","0","0","1","1","202900","200000001","0","710002103","82","1"
"0","0","91","0","0","0","10","0","30","0","81","0","91","1","0","0","1926","0","0","91","71","0","狼人","10","91","0","0","0","0","38431","0","0","0","0","1","1","200400","200000001","0","710002104","66","1"
"0","0","91","0","0","0","10","0","30","0","72","0","91","1","0","0","0","0","0","91","71","0","森之寧芙","10","91","0","0","0","0","29240","1379","0","0","0","1","1","201600","200000001","0","710002105","82","1"
"0","0","92","0","0","0","10","0","30","0","88","0","92","1","0","0","3600","0","0","92","72","0","栞的闇影","10","92","0","0","0","0","33620","0","0","0","0","1","1","603801","200000001","0","710002201","55","1"
"0","0","92","0","0","0","10","0","30","0","51","0","92","1","0","0","0","0","0","92","72","0","鈴莓的闇影","10","92","0","0","0","0","33620","3158","0","0","0","1","1","602501","200000001","0","710002202","95","1"
"0","0","92","0","0","0","10","0","30","0","66","0","92","1","0","0","1611","0","0","92","72","0","高等獸人","10","92","0","0","0","0","38168","0","0","0","0","1","1","203801","200000001","0","710002203","51","1"
"0","0","92","0","0","0","10","0","30","0","90","0","92","1","0","0","1736","0","0","92","72","0","寄居蟹騎士","10","92","0","0","0","0","32735","0","0","0","0","1","1","202700","200000001","0","710002204","76","1"
"0","0","92","0","0","0","10","0","30","0","50","0","92","1","0","0","1819","0","0","92","72","0","流浪之鴉","10","92","0","0","0","0","29736","0","0","0","0","1","1","202800","200000001","0","710002205","35","1"
"0","0","93","0","0","0","10","0","30","0","55","0","93","1","0","0","0","0","0","93","73","0","千歌的闇影","10","93","0","0","0","0","35721","3356","0","0","0","1","1","604201","200000001","0","710002301","101","1"
