377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e,58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37
"0","今天的運勢是小吉！                                                                  雖然運氣上升中，但在上升前要小心！                                        幸運動物是熊！　也許會給予像是真正家人般的守護♪","2","4","","60000","0","","0","0","1","14"
"0","今天的運勢是小吉！                                                                  在外頭悠閒度過的話運氣會上升！                                               幸運地點是牧場。可能會有有趣的相遇♪","2","4","","60000","0","","0","0","1","15"
"0","今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……","2","4","","60000","0","","0","0","1","16"
"0","今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪","2","4","","60000","0","","0","0","2","17"
"2","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","3","0","","60000","0","花凜","0","190804","0","18"
"3","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的未來，\n能變得更美好。","3","0","","60000","0","花凜","7","190804","0","19"
"1","新年好，\n要不要來抽個神籤看看呢？\n當您的運勢越好，\n就能獲得越多禮物唷♪","1","0","","60001","0","鈴莓","0","112101","1","92"
"0","今天的運勢是姬吉！                                                                  這是所有運氣當中最好的！                                                        現在只要帶領著「傳說的吸血鬼」，就算征服世界也不是夢想！","2","1","","60001","0","","0","0","1","93"
"0","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","2","1","","60001","0","","0","0","1","94"
"0","您今天的運勢是姬吉！　                                                            這份最棒的好運勢，讓您就連小冒失都能一掃而空唷！                  您與您最珍惜的人，今天絕對會一起過上最美好的一天呢！","2","1","","60001","0","","0","0","1","95"
"0","您今天的運勢是姬吉！  不論遇上任何挑戰都能順利                      是最棒的運勢！要變成理想中的那個您，今天就是絕佳好時機！         鼓起勇氣跨出第一步吧！","2","1","","60001","0","","0","0","1","96"
"0","今天的運勢是姬吉！                                                                  這麼好的運氣有如將軍一般！                                                     威信滿滿使人們著迷，一定會受到大家的歡迎！","2","1","","60001","0","","0","0","2","97"
"0","今天的運勢是大吉！                                                                  運氣愈來愈好了！                                                                     無論做什麼事，只要發揮最高效率都能夠有美好的結果唷♪","2","2","","60001","0","","0","0","1","98"
"0","今天的運勢是大吉！                                                                  無論做什麼事都能夠順順利利，表現出色！                                  看到這麼棒的你，是不是因為你後面的誰……嘻嘻♪","2","2","","60001","0","","0","0","1","99"
"0","您今天的運勢是大吉！　                                                           今天的幸運單字是「切嚕～♪」　　　　                                       若您向遇上的每個人說出這個字，您將會過上愉快的一整天唷！","2","2","","60001","0","","0","0","1","100"
"0","您今天的運勢是大吉！　                                                           您的運勢毫無疑問是無人可敵的狀態！　　　　　　　                  用您的慧眼看透一切，讓自己過上心想事成的一天吧！","2","2","","60001","0","","0","0","1","101"
"0","今天的運勢是大吉！                                                                  運氣超好，無論挑戰什麼都會有好結果！                                      隱藏的才能好像會被引導出來！　目標是秀……不對是秀才！","2","2","","60001","0","","0","0","2","102"
"0","今天的運勢是中吉！                                                                  事業運愈來愈上升了！　幸運物是鯛魚燒！                                  用和菓子力量提高業績！","2","3","","60001","0","","0","0","1","103"
"0","今天的運勢是中吉！                                                                  旅行運迅速上升中♪                                                                   說不定，就連那個「真步真步王國」也能到的了♪","2","3","","60001","0","","0","0","1","104"
"0","今天的運勢是中吉！                                                                  工作運急速上升中！                                                                  一定能像「飛舞於煉獄，一陣疾風」一樣表現活躍唷！","2","3","","60001","0","","0","0","1","105"
"0","今天的運勢是中吉！                                                                  好好等待機會就會迎向好結果！                                                  吃掉幸運物布丁，把運氣呼喚過來吧！","2","3","","60001","0","","0","0","1","106"
"0","您今天的運勢是中吉！　                                                            在您今天的所到之處，似乎會遇上好緣份的樣子呢！　                  說不定會有位陰暗系的狡猾小女孩，給您顆甜甜～的糖果呢？","2","3","","60001","0","","0","0","1","107"
"0","您今天的運勢是中吉！　                                                             大部分的事，您只要硬著頭皮都能順利度過！                               幸運地點是電子遊戲場，玩玩拳擊機來抒發壓力吧！","2","3","","60001","0","","0","0","1","108"
"0","今天的運勢是中吉！                                                                  運氣一點一滴地上升中！                                                           就像是受到精靈的庇護，各式各樣的事都會順利進行唷♪","2","3","","60001","0","","0","0","2","109"
"0","今天的運勢是小吉！                                                                  在清晨會有幸運的預兆！                                                           也許會有溫柔的大姐姐來叫你起床唷♪","2","4","","60001","0","","0","0","1","110"
"0","今天的運勢是小吉！                                                                  雖然運氣上升中，但在上升前要小心！                                        幸運動物是熊！　也許會給予像是真正家人般的守護♪","2","4","","60001","0","","0","0","1","111"
"0","今天的運勢是小吉！                                                                  在外頭悠閒度過的話運氣會上升！                                               幸運地點是牧場。可能會有有趣的相遇♪","2","4","","60001","0","","0","0","1","112"
"0","今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……","2","4","","60001","0","","0","0","1","113"
"0","您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！","2","4","","60001","0","","0","0","1","114"
"0","您今天的運勢是小吉！　                                                           說不定能和意外之人的關係變好唷？　　　　　                            但要注意可不要不小心被毒舌了一番唷！","2","4","","60001","0","","0","0","1","115"
"0","今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪","2","4","","60001","0","","0","0","2","116"
"2","您還滿意您抽神籤的結果嗎？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也還要再來唷♪","3","0","","60001","0","鈴莓","0","112101","0","117"
"3","抽神籤，是否有為您帶來喜悅呢？\n替您的未來\n擁有個嶄新且美好的一年，\n打從心底獻上由衷的祝福。","3","0","","60001","0","鈴莓","7","112101","0","118"
"1","咻～咻～♪\n咚咚軟綿綿～♪","0","0","","80003","0","貪吃佩可","1","105801","0","119"
"1","咻～咻～♪\n咚咚軟綿綿\n的喔～","1","0","","80003","0","可可蘿","1","105901","0","120"
"2","來吧～凱留小姐也一起來\n咚咚軟綿綿吧！","1","0","","80003","0","可可蘿","1","105901","0","121"
"1","咦？　等一下，\n這也太突然了吧？","2","0","","80003","0","凱留","1","106001","0","122"
"2","咚咚軟綿綿是什麼東西？\n麻煩解釋到\n讓我可以聽懂好嗎！","2","0","","80003","0","凱留","1","106001","0","123"
"2","其實啊～小凱留！\n有個對我們來說很重要的紀念日\n即將到來——","0","0","","80003","0","貪吃佩可","1","105801","0","124"
"3","那就是「公主連結！\nRe:Dive」\n即將迎接2.5周年了！\n太讚了吧☆","0","0","","80003","0","貪吃佩可","1","105801","0","125"
"3","所以說我們現在就開始\n為了那天的到來炒熱氣氛呢。","1","0","","80003","0","可可蘿","1","105901","0","126"
"3","啊～這麼說起來\n好像差不多也到這個時期了呢。\n話雖如此，不過也還早啊。\n妳們也太性急了吧？","2","0","","80003","0","凱留","1","106001","0","127"
"4","不會的，凱留小姐。\n這種慶祝活動就是要從\n準備階段開始醞釀情緒。\n對吧？貪吃佩可小姐。","1","0","","80003","0","可可蘿","1","105901","0","128"
"4","一點也沒錯♪　就是這麼一回事！\n開始倒數囉！\n大家一起嗨起來\n迎接2.5周年吧～☆","0","0","","80003","0","貪吃佩可","1","105801","0","129"
"4","咚、咚咚軟綿綿～\n欸妳們到底想讓我講些什麼啦！\n真是的，害我也興奮起來了。","2","0","","80003","0","凱留","1","106001","0","130"
"5","呵呵。看來凱留小姐\n也很期待的樣子呢。\n那麼主人。敬請期待\n重要的紀念日吧。","1","0","","80003","0","可可蘿","1","105901","0","131"
"5","說什麼要炒熱紀念日的氣氛，\n到底該怎麼做呢？\n我，很不擅長\n做這種事情……","0","0","","80003","0","凱留","2","106001","0","132"
"1","哎呀，凱留\n妳怎麼了嗎？\n看起來很困擾的樣子呢。","1","0","","80003","0","花凜","2","190801","0","133"
"6","咦……這不是花凜嗎？\n我沒事啦！","0","0","","80003","0","凱留","2","106001","0","134"
"2","這樣啊？\n我本來想說依凱留妳的個性\n一定正在為了要如何炒熱\n2.5周年活動而煩惱才是……","1","0","","80003","0","花凜","2","190801","0","135"
"7","妳這不是已經知道了嗎！？\n不、不、才不是呢！\n我才沒有為了\n那種事情煩惱喔？","0","0","","80003","0","凱留","2","106001","0","136"
"3","呵呵……\n我想這種時候妳只要打從心底\n把真正的心情直接表達出來\n應該就可以了吧？","1","0","","80003","0","花凜","2","190801","0","137"
"8","心情啊，\n這個才是最困難的地方……\n再說，我原本就對紀念日\n這種東西沒什麼感覺啊。","0","0","","80003","0","凱留","2","106001","0","138"
"9","……不過，貪吃佩可和可蘿仔\n看起來特別開心……\n所以我才想說偶爾像這樣\n熱鬧一下也挺不錯的。","0","0","","80003","0","凱留","2","106001","0","139"
"4","原來如此原來如此～\n也就是說凱留妳其實也\n真心期待在【美食殿堂】\n慶祝2.5周年這件事囉！","1","0","","80003","0","花凜","2","190801","0","140"
"10","啊！？\n到底是怎麼聽成那樣的啊！\n我才沒有特別期待呢……！","0","0","","80003","0","凱留","2","106001","0","141"
"5","大家是否也感受到凱留內心\n真正的心情了呢？\n我也很期待2.5周年的到來呢！\n以上就是來自花凜的報導！","1","0","","80003","0","花凜","2","190801","0","142"
"11","什、什麼內心真正的心情啊！？\n不要隨便曲解\n別人的意思好嗎！\n妳這個臭眼鏡仔——！","0","0","","80003","0","凱留","2","106001","0","143"
"6","貪吃佩可小姐，\n紀念日就快到了呢。\n像這種重要的時刻\n真的很令人很感慨呢。","0","0","","80003","0","可可蘿","3","105901","0","144"
"5","會讓人想起很多回憶呢！\n真的發生了\n很多開心的事情♪","1","0","","80003","0","貪吃佩可","3","105801","0","145"
"7","沒錯，的確是如此。\n在下聽說主人除了【美食殿堂】\n的活動以外也經歷了不少\n其他的事情喔。","0","0","","80003","0","可可蘿","3","105901","0","146"
"8","在下記得……您曾經遇到\n在蘭德索爾引起熱烈討論的\n魔法少女呢。","0","0","","80003","0","可可蘿","3","105901","0","147"
"6","魔法少女指的是\n那個好吃又營養的超人氣商品\n「魔法少女香腸」的盒子上\n畫的那個女孩嗎！？","1","0","","80003","0","貪吃佩可","3","105801","0","148"
"7","那個香腸\n真的很好吃耶～♪\n我也吃了很多呢！","1","0","","80003","0","貪吃佩可","3","105801","0","149"
"9","還有就是，\n牧場蓋了一座很棒的溫泉……","0","0","","80003","0","可可蘿","3","105901","0","150"
"8","在牧場嗎？　泡著溫泉\n一邊吃著起司也很棒呢～♪\n光想口水就都快流出來了！\n太讚了吧☆","1","0","","80003","0","貪吃佩可","3","105801","0","151"
"10","貪吃佩可小姐\n您話才剛說完口水就……\n在下馬上幫您擦乾淨。擦擦。","0","0","","80003","0","可可蘿","3","105901","0","152"
"9","欸嘿嘿，謝謝妳！\n小可蘿！","1","0","","80003","0","貪吃佩可","3","105801","0","153"
"11","話說回來，主人您\n身為【美食殿堂】的一員\n也邂逅了許許多多的美食呢。\n在下實在是深感佩服。","0","0","","80003","0","可可蘿","3","105901","0","154"
"10","今後也要繼續不斷冒險，\n盡情地嚐遍\n所有的美食！","1","0","","80003","0","貪吃佩可","3","105801","0","155"
"11","2.5周年倒數♪\n小凱留小凱留！\n好期待呢☆","0","0","","80003","0","貪吃佩可","4","105801","0","156"
"12","啊真是的，妳很吵耶～\n還早得很吧？\n妳也稍微冷靜一點吧。","1","0","","80003","0","凱留","4","106001","0","157"
"12","小凱留妳自己最近還不是\n有點靜不下心～\n剛剛好像還心情很好地\n哼著歌不是嗎？","0","0","","80003","0","貪吃佩可","4","105801","0","158"
"13","什麼……！　妳、妳都聽到了嗎！？\n不，我才沒有哼歌呢！？\n妳再隨便亂講的話\n看我宰了妳喔！？","1","0","","80003","0","凱留","4","106001","0","159"
"13","欸嘿嘿～♪\n我越來越喜歡\n最近的小凱留了♪\n妳變得很積極唷！","0","0","","80003","0","貪吃佩可","4","105801","0","160"
"14","……積極？\n什麼東西很積極？","1","0","","80003","0","凱留","4","106001","0","161"
"14","又在裝傻呢～♪\n難道妳忘記妳之前\n想要成為偶像的事情了？","0","0","","80003","0","貪吃佩可","4","105801","0","162"
"15","在繆思小鎮的時候\n妳還說過凱留凱留～☆呢！","0","0","","80003","0","貪吃佩可","4","105801","0","163"
"15","啊……！？　才才才沒有！\n那是因為我當時被操縱了，\n我才沒有\n想要當什麼偶像好嗎！！","1","0","","80003","0","凱留","4","106001","0","164"
"16","妳說的是真的嗎？\n我總覺得\n小凱留妳非常\n有興趣耶～","0","0","","80003","0","貪吃佩可","4","105801","0","165"
"16","嘛，是也不錯啦……咦、\n就﹑就跟妳說了\n我沒有要當偶像啦！！\n不要害我又想起那件事情啦！？","1","0","","80003","0","凱留","4","106001","0","166"
"17","啊啊……不行了……\n我只能把妳抹殺掉了……\n我要在2.5周年來臨之前\n連同記憶一起全部消除——！","1","0","","80003","0","凱留","4","106001","0","167"
"18","距2.5周年還剩10天……\n嗯～？\n比想像中還快呢？","0","0","","80003","0","凱留","5","106001","0","168"
"12","是啊……\n為了迎接那一天的到來，\n還有很多事還沒完成。\n必須繃緊神經才行了……！","1","0","","80003","0","可可蘿","5","105901","0","169"
"19","幹勁十足呢可蘿仔……\n太逞強的話可是會喘不過氣喔？\n放輕鬆去做吧？","0","0","","80003","0","凱留","5","106001","0","170"
"13","凱留小姐……\n謝謝妳，\n凱留小姐您真的是一位\n很溫柔的人呢。","1","0","","80003","0","可可蘿","5","105901","0","171"
"20","妳、妳在說什麼\n莫名其妙的話啊……\n我才不溫柔呢。","0","0","","80003","0","凱留","5","106001","0","172"
"14","才沒有這回事。\n……那個，其實在下\n有件事情\n想要拜託凱留小姐。","1","0","","80003","0","可可蘿","5","105901","0","173"
"21","拜託我？　真稀奇呢，\n可蘿仔竟然會講出這種話。\n……嘛，如果是我\n能做得到的事的話倒是可以。","0","0","","80003","0","凱留","5","106001","0","174"
"15","非常謝謝您。\n其實在下想為紀念日這一天\n準備一個叫做\n「才藝表演」的節目。","1","0","","80003","0","可可蘿","5","105901","0","175"
"22","才藝表演？","0","0","","80003","0","凱留","5","106001","0","176"
"16","是的。在下參考了您的凱留凱留～☆\n想出了可蘿可蘿～☆\n這樣的開場白，但是卻\n一直無法擺出完美的姿勢……","1","0","","80003","0","可可蘿","5","105901","0","177"
"23","～～！！　虧我感覺被稱讚了還有點\n開心，根本空歡喜一場了嘛！！\n少開玩笑了少開玩笑了！\n少～開～玩～笑～了～！！","0","0","","80003","0","凱留","5","106001","0","178"
"17","還有9天！　就快到了呢♪\n欸嘿嘿，好期待好期待\n都能配好幾碗飯了呢☆","0","0","","80003","0","貪吃佩可","6","105801","0","179"
"24","都能配好幾碗飯了呢☆\n才不是這樣吧！\n再怎麼說也吃太多了！\n到時候可會無法迎接紀念日唷！？","2","0","","80003","0","凱留","6","106001","0","180"
"17","沒問題的凱留小姐，\n畢竟我們一路走來\n就是一直在\n享用美食啊。","1","0","","80003","0","可可蘿","6","105901","0","181"
"18","真不愧是小可蘿，\n說得真好！\n沒錯，我們【美食殿堂】的\n活動目的就是——","0","0","","80003","0","貪吃佩可","6","105801","0","182"
"25","——大家一起開心地吃飯，\n對吧？\n一路到現在都吃了那麼多了\n我很清楚啦。","2","0","","80003","0","凱留","6","106001","0","183"
"18","是的……確實是如此♪\n話說回來在下等人\n真的是一路吃了很多東西\n然後來到了這裡呢……","1","0","","80003","0","可可蘿","6","105901","0","184"
"26","是啊……的確如此呢……\n像是渾身是毒的假龍、\n恐龍……好像被牠逃了，還有\n鱷魚龍……鱷魚的魔物之類的。","2","0","","80003","0","凱留","6","106001","0","185"
"27","還有，我們幾個\n最後還對上了\n真正的龍呢。","2","0","","80003","0","凱留","6","106001","0","186"
"28","還真是強到令人不敢相信呢。\n那隻龍……果然還是要\n好好擬定作戰計畫\n才能夠對付呢。","2","0","","80003","0","凱留","6","106001","0","187"
"19","欸嘿嘿……☆\n小凱留妳還記得\n這麼多事情\n讓我好高興喔♪","0","0","","80003","0","貪吃佩可","6","105801","0","188"
"19","在下也記憶鮮明喔。\n主人一定也……♪","1","0","","80003","0","可可蘿","6","105901","0","189"
"29","那是當然的啊！\n我怎麼可能忘得了！\n被逼著吃下那些亂七八糟的東西！\n……我怎麼可能、忘得了！","2","0","","80003","0","凱留","6","106001","0","190"
"30","喂、等、等一下！？\n花凜說，希望我們能夠\n參加2.5周年的\n現場直播節目！","0","0","","80003","0","凱留","7","106001","0","191"
"31","這麼重要的事情為什麼\n現在才說！？\n我根本沒聽說有這種事啊～！？","0","0","","80003","0","凱留","7","106001","0","192"
"32","到時候會被很多人看到吧？\n為什麼我得做這種事……","0","0","","80003","0","凱留","7","106001","0","193"
"33","啊——\n啊——\n……我的聲音這樣沒問題吧？","0","0","","80003","0","凱留","7","106001","0","194"
"34","這樣可能會聽不太清楚……\n還是要再開朗一點比較好呢，\n嗯……像這種感覺？","0","0","","80003","0","凱留","7","106001","0","195"
"35","阿囉哈～☆","0","0","","80003","0","凱留","7","106001","0","196"
"36","……\n不、這個我不行。\n還是跟平常一樣最好，嗯。","0","0","","80003","0","凱留","7","106001","0","197"
"37","真是的，周年紀念的現場直播\n責任超級重大耶……\n萬一有個什麼閃失要怎麼辦……","0","0","","80003","0","凱留","7","106001","0","198"
"38","怎、怎怎、怎麼辦！？\n開始緊張起來了……！！","0","0","","80003","0","凱留","7","106001","0","199"
"20","主人，在下要和\n貪吃佩可小姐和凱留小姐一同\n擔任演出2.5周年慶祝現場直播\n的這個重責大任。","0","0","","80003","0","可可蘿","8","105901","0","200"
"21","這是一個要把\n「公主連結！\nRe:Dive」的魅力傳達給\n很多人知道的重要職責。","0","0","","80003","0","可可蘿","8","105901","0","201"
"22","在下會\n全心全意盡力\n進行現場直播的。","0","0","","80003","0","可可蘿","8","105901","0","202"
"23","但是，在下說不定\n到時候會犯下吃螺絲或是\n搞錯節目的順序\n之類的錯誤……","0","0","","80003","0","可可蘿","8","105901","0","203"
"24","在下會好好練習\n不讓這樣的事情發生，\n首先要先從這個開始……","0","0","","80003","0","可可蘿","8","105901","0","204"
"25","阿囉哈～☆","0","0","","80003","0","可可蘿","8","105901","0","205"
"26","在下方才看到\n凱留小姐正在練習，\n在下也試著練習看看……\n您覺得如何呢？","0","0","","80003","0","可可蘿","8","105901","0","206"
"27","感覺還可以嗎？\n……呵呵，謝謝您。\n有了主人您的暖心話語\n讓在下如獲百人之力。","0","0","","80003","0","可可蘿","8","105901","0","207"
"28","為了能順利完成這個重責大任\n讓主人能夠迎接一個很棒的\n2.5周年紀念……\n在下會竭盡所能的。","0","0","","80003","0","可可蘿","8","105901","0","208"
"20","阿囉哈～☆","0","0","","80003","0","貪吃佩可","9","105801","0","209"
"21","……嗯～剛剛的感覺\n好像不太對呢。\n可能有點太正經八百了。","0","0","","80003","0","貪吃佩可","9","105801","0","210"
"22","再6天就要2.5周年了嗎……","0","0","","80003","0","貪吃佩可","9","105801","0","211"
"23","只要想到這段歲月\n就是阿囉哈的歷史\n真讓人感動落淚！\n太讚了吧☆","0","0","","80003","0","貪吃佩可","9","105801","0","212"
"24","為了要在現場直播時\n為大家送上最棒的阿囉哈～☆\n我要加油才行！\n那麼，現在就再來一次……","0","0","","80003","0","貪吃佩可","9","105801","0","213"
"25","阿囉哈～☆","0","0","","80003","0","貪吃佩可","9","105801","0","214"
"26","……嗯～到底是為什麼呢？\n總覺得哪裡不對……\n難不成\n是因為肚子太餓了嗎？","0","0","","80003","0","貪吃佩可","9","105801","0","215"
"27","雖然剛剛才剛吃過飯，\n不過餓著肚子\n可是沒辦法好好地說出\n阿囉哈～☆　呢！","0","0","","80003","0","貪吃佩可","9","105801","0","216"
"28","既然決定了，那就馬上來邀\n小可蘿和小凱留\n一起去吃飯吧！\n打鐵要趁熱！","0","0","","80003","0","貪吃佩可","9","105801","0","217"
"29","啊，兩位來得正好！\n阿囉哈～☆　……啊啊！！\n剛剛這個！這個很好耶～♪","0","0","","80003","0","貪吃佩可","9","105801","0","218"
"30","原來如此，不論何時\n保持原本的樣子就是最棒的！\n我就保持這個樣子，\n現場直播也要加油♪","0","0","","80003","0","貪吃佩可","9","105801","0","219"
"31","雖然只剩5天就要2.5周年了\n不過在那之前就快要直播了呢！\n小可蘿\n妳準備得如何了？","0","0","","80003","0","貪吃佩可","10","105801","0","220"
"29","是。在下，已經\n徹底做好了準備，\n必定萬無一失。","1","0","","80003","0","可可蘿","10","105901","0","221"
"32","喔～感覺妳非常有自信呢……！\n看來會是一場很棒的現場直播呢☆\n……咦？　我怎麼感覺這邊\n好像晃得很厲害？","0","0","","80003","0","貪吃佩可","10","105801","0","222"
"39","…………","2","0","","80003","0","凱留","10","106001","0","223"
"30","凱留小姐？\n您是不是感冒了？\n身體顫抖得好厲害……","1","0","","80003","0","可可蘿","10","105901","0","224"
"40","我我我我才沒有感冒！\n這這這這只是\n因因因為我太期待現場直播\n興興興興奮得停不下來而已！","2","0","","80003","0","凱留","10","106001","0","225"
"33","妳沒事吧？小凱留！？\n對了，妳把這個喝了！","0","0","","80003","0","貪吃佩可","10","105801","0","226"
"41","妳妳妳還蠻體貼的嘛！謝謝，\n咕嚕、咳……呸呸！？\n妳給我喝了什麼東西！？\n好辣！　好苦！？　好甜！？","2","0","","80003","0","凱留","10","106001","0","227"
"34","這個裡面放了魔物的萃取物\n還有藥草跟很多其他的東西\n混合而成的特製能量飲料！","0","0","","80003","0","貪吃佩可","10","105801","0","228"
"35","只要喝了這個身體就會暖暖的，\n變得精神飽滿唷♪","0","0","","80003","0","貪吃佩可","10","105801","0","229"
"42","妳這個白癡佩可！\n我不是已經說我沒有感冒了！？\n妳不要趁亂\n餵我喝那種恐怖的飲料～！","2","0","","80003","0","凱留","10","106001","0","230"
"31","凱留小姐\n您的身體不再顫抖了呢，\n太好了……\n在下很擔心呢。","1","0","","80003","0","可可蘿","10","105901","0","231"
"43","咦？　啊啊、真的耶……欸、\n我剛剛就說\n我沒有感冒了嘛……\n算了，既然這樣就隨便妳們了。","2","0","","80003","0","凱留","10","106001","0","232"
"36","欸嘿嘿～♪　又恢復成\n平常的小凱留了，\n感覺能夠有一場很棒的現場直播！\n現在開始就好期待喔☆","0","0","","80003","0","貪吃佩可","10","105801","0","233"
"6","蘭德索爾的各位大家好，\n我是【公會管理協會】的花凜，\n負責現場直播會場的籌備。","0","0","","80003","0","花凜","11","190801","0","234"
"7","【美食殿堂】的各位\n正在為即將開始的現場直播\n進行最後的調整和準備，\n因此目前先暫時離席。","0","0","","80003","0","花凜","11","190801","0","235"
"8","現在可不能去打擾\n正在努力的3位，\n還請各位見諒。","0","0","","80003","0","花凜","11","190801","0","236"
"9","那麼，今天就由我來幫大家\n轉述【美食殿堂】的各位\n目前是什麼樣的狀況。","0","0","","80003","0","花凜","11","190801","0","237"
"10","首先是貪吃佩可小姐……\n看似她現在正吃著\n大量的飯糰，\n嗯……畢竟營養也是很重要的。","0","0","","80003","0","花凜","11","190801","0","238"
"11","接下來是可可蘿，\n她正在做發聲練習。","0","0","","80003","0","花凜","11","190801","0","239"
"12","她努力張開小嘴發出聲音的\n模樣真的讓人很想替她加油呢。","0","0","","80003","0","花凜","11","190801","0","240"
"13","接下來是凱留……\n她正……抬頭挺胸地站著。\n什麼都沒做只是靜靜的站著……","0","0","","80003","0","花凜","11","190801","0","241"
"14","咦？\n難不成緊張到暈過去了……？","0","0","","80003","0","花凜","11","190801","0","242"
