3670990e5a578465a89ee2cad8d1b56521ef3385a918b0dd611037753f4483e8,0527cd2b4176e8dca041158673deeb74569773f1ef193afa095c24ff51f62679,aa17a8e2bf66318499ce159c447bf830169af6d13ee979de62a1c84cbb10b969,0521833213a4f3f77d697549f40ddcc1a6b58187accc09112290b0aa172463e0,a62bbc75027ef4f62908accfe114dad262a7bd4d0a0cef84b91c730e26b52ef1,e66ca54072cbc9d900360473bda07e9a9331fd05e5c7492fa4dc872ba7290678,a9d4a004d70ae7f3efdefe38bf1e1d761a11358e55c8f220c65042eac6d3aae9,d77faa9066a0e1d859d71dc63df81de216c150ec13dc25f2265bbf16935098cc,ba0e7b33b61ede26c2d3c780c0530283bacb6a9265fbdae7002bdbadb67e8a17,b88b7859f1ea29b9899442bc01804e5104e00abfc1992214cca052e6e906ef1a,e8c18b63cfd32b3584c192b3dde416672cf247bfdfe5e03e1ecc86d1174295f8,d209efd7a327500250abd555719003fa2d7284bb4ff77a0cf95fcaf4c27c2e48,f5b755b808b5d5a27a5658e3159d95b15d5f7fb798758606d87f8b9539cece0f,0e2252f2319802cb4ba28151fdc7ad4d4ab2b75c84314f7a97a3f270bd9213cd,8793ad87736d26ee033e2b8288556317b9fbb7189d784dc0c4dad26360858132,616152c4db63b77c5c1a8e11661b319522928a2376d0c3c66177bc2da8650c87,e3b96de022aca46c33af8aa3640a4b4aef5a2fde2555731ff62774d5a7770990,c290db7442f991bbb2a8a80da05524a422faaeb7b5ab902393a069ad98263833,9d9da43fd4e69eadc6fe4c83f3c9b15d1957bbbb9d5d1c048142047a7be55bb5
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92407","3000","0","240712","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92407","3000","0","240713","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92407","3000","0","240714","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92407","0","0","240715","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92407","0","0","240716","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92407","0","0","240717","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92407","0","0","240718","2","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","1000","0","240801","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92408","1000","0","240802","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","1000","0","240803","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92408","1000","0","240804","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","1000","0","240805","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92408","1000","0","240806","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","3000","0","240807","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92408","3000","0","240808","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","3000","0","240809","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","3000","0","240810","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92408","3000","0","240811","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92408","3000","0","240812","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92408","3000","0","240813","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92408","3000","0","240814","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92408","0","0","240815","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92408","0","0","240816","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92408","0","0","240817","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92408","0","0","240818","2","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","1000","0","240901","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92409","1000","0","240902","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","1000","0","240903","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92409","1000","0","240904","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","1000","0","240905","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92409","1000","0","240906","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","3000","0","240907","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92409","3000","0","240908","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","3000","0","240909","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","3000","0","240910","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92409","3000","0","240911","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92409","3000","0","240912","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92409","3000","0","240913","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92409","3000","0","240914","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92409","0","0","240915","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92409","0","0","240916","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92409","0","0","240917","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92409","0","0","240918","2","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","1000","0","241001","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92410","1000","0","241002","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","1000","0","241003","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92410","1000","0","241004","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","1000","0","241005","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92410","1000","0","241006","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","3000","0","241007","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92410","3000","0","241008","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","3000","0","241009","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","3000","0","241010","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92410","3000","0","241011","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92410","3000","0","241012","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92410","3000","0","241013","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92410","3000","0","241014","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92410","0","0","241015","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92410","0","0","241016","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92410","0","0","241017","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92410","0","0","241018","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92410","0","0","241019","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92410","0","0","241020","4","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","1000","0","241101","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92411","1000","0","241102","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","1000","0","241103","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92411","1000","0","241104","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","1000","0","241105","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92411","1000","0","241106","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","3000","0","241107","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92411","3000","0","241108","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","3000","0","241109","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","3000","0","241110","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92411","3000","0","241111","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92411","3000","0","241112","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92411","3000","0","241113","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92411","3000","0","241114","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92411","0","0","241115","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92411","0","0","241116","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92411","0","0","241117","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92411","0","0","241118","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92411","0","0","241119","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92411","0","0","241120","4","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","1000","0","241201","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92412","1000","0","241202","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","1000","0","241203","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92412","1000","0","241204","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","1000","0","241205","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92412","1000","0","241206","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","3000","0","241207","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92412","3000","0","241208","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","3000","0","241209","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","3000","0","241210","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92412","3000","0","241211","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92412","3000","0","241212","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92412","3000","0","241213","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92412","3000","0","241214","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92412","0","0","241215","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92412","0","0","241216","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92412","0","0","241217","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92412","0","0","241218","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92412","0","0","241219","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92412","0","0","241220","4","0","0","50","0","0"
"0","2","1000","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","1000","0","241401","2","25014","25015","10","200","2"
"0","2","1000","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92414","1000","0","241402","2","25012","25013","300","1000","2"
"0","2","1000","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","1000","0","241403","2","25014","25015","10","500","2"
"0","2","1000","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92414","1000","0","241404","2","25012","25013","500","1000","2"
"0","2","1000","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","1000","0","241405","2","25014","25015","10","1000","2"
"0","2","1000","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92414","1000","0","241406","2","25012","25013","1000","1000","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","3000","0","241407","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92414","3000","0","241408","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","3000","0","241409","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","3000","0","241410","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92414","3000","0","241411","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92414","3000","0","241412","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92414","3000","0","241413","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92414","3000","0","241414","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92414","0","0","241415","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92414","0","0","241416","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92414","0","0","241417","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92414","0","0","241418","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92414","0","0","241419","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92414","0","0","241420","4","0","0","50","0","0"
"0","2","1250","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","1250","0","241501","2","25014","25015","10","500","2"
"0","2","1250","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92415","1250","0","241502","2","25012","25013","500","1250","2"
"0","2","1250","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","1250","0","241503","2","25014","25015","10","500","2"
"0","2","1250","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92415","1250","0","241504","2","25012","25013","500","1250","2"
"0","2","1250","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","1250","0","241505","2","25014","25015","10","1000","2"
"0","2","1250","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92415","1250","0","241506","2","25012","25013","1000","1250","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","3000","0","241507","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92415","3000","0","241508","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","3000","0","241509","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","3000","0","241510","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92415","3000","0","241511","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92415","3000","0","241512","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92415","3000","0","241513","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92415","3000","0","241514","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92415","0","0","241515","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92415","0","0","241516","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92415","0","0","241517","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92415","0","0","241518","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92415","0","0","241519","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92415","0","0","241520","4","0","0","50","0","0"
"0","2","1250","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","1250","0","241601","2","25014","25015","10","500","2"
"0","2","1250","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92416","1250","0","241602","2","25012","25013","500","1250","2"
"0","2","1250","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","1250","0","241603","2","25014","25015","10","500","2"
"0","2","1250","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92416","1250","0","241604","2","25012","25013","500","1250","2"
"0","2","1250","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","1250","0","241605","2","25014","25015","10","1000","2"
"0","2","1250","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92416","1250","0","241606","2","25012","25013","1000","1250","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","3000","0","241607","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92416","3000","0","241608","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","3000","0","241609","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","3000","0","241610","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92416","3000","0","241611","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92416","3000","0","241612","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92416","3000","0","241613","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92416","3000","0","241614","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92416","0","0","241615","2","0","0","10","0","0"
"0","0","0","0","35000000000","90005","0","0","abyss_reward_icon_hiseki","92416","0","0","241616","2","0","0","20","0","0"
"0","0","0","0","40000000000","90005","0","0","abyss_reward_icon_hiseki","92416","0","0","241617","2","0","0","30","0","0"
"0","0","0","0","50000000000","90005","0","0","abyss_reward_icon_hiseki","92416","0","0","241618","2","0","0","50","0","0"
"0","0","0","0","60000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92416","0","0","241619","4","0","0","50","0","0"
"0","0","0","0","70000000000","140001","0","0","abyss_reward_icon_piece_p_heart","92416","0","0","241620","4","0","0","50","0","0"
"0","2","1250","25021","1000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","1250","0","241701","2","25014","25015","10","500","2"
"0","2","1250","25011","2000000000","25021","0","2","abyss_reward_icon_astralshard","92417","1250","0","241702","2","25012","25013","500","1250","2"
"0","2","1250","25021","3000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","1250","0","241703","2","25014","25015","10","500","2"
"0","2","1250","25011","4000000000","25021","0","2","abyss_reward_icon_astralshard","92417","1250","0","241704","2","25012","25013","500","1250","2"
"0","2","1250","25021","5000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","1250","0","241705","2","25014","25015","10","1000","2"
"0","2","1250","25011","6000000000","25021","0","2","abyss_reward_icon_astralshard","92417","1250","0","241706","2","25012","25013","1000","1250","2"
"0","2","3000","25021","7000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","3000","0","241707","2","25014","25015","10","1000","2"
"0","2","3000","25011","8000000000","25021","0","2","abyss_reward_icon_astralshard","92417","3000","0","241708","2","25012","25013","1000","3000","2"
"0","2","3000","25021","9000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","3000","0","241709","2","25014","25015","10","1000","2"
"0","2","3000","25021","10000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","3000","0","241710","2","25011","25012","10","1000","2"
"0","2","3000","25021","12000000000","25102","0","2","abyss_reward_icon_masterpieces_piece","92417","3000","0","241711","2","25013","25015","10","1000","2"
"0","2","3000","25011","16000000000","25021","0","2","abyss_reward_icon_astralshard","92417","3000","0","241712","2","25012","25014","1000","3000","2"
"0","2","3000","25013","20000000000","25021","0","2","abyss_reward_icon_astralshard","92417","3000","0","241713","2","25014","25015","1000","3000","2"
"0","2","3000","25011","25000000000","25021","0","2","abyss_reward_icon_astralshard","92417","3000","0","241714","2","25012","25013","1000","3000","2"
"0","0","0","0","30000000000","90005","0","0","abyss_reward_icon_hiseki","92417","0","0","241715","2","0","0","10","0","0"
