8ed9e06939ed2aa74818a791b176c1c729b592bbbf844d34c2b942733c1c63c5,7a89a1f283c72751cf965e64e3820295240b9221e6e6a84a0913128317b472f7,73e394c5da71c769e168c383a52f6e2a5e449f5442e8463ab52aac817b28cdfb,2923bbfb8991c1197689625a5dd4563a6309af30e994fae44b84c3d0a1e5d4d7,9e529e0a0204754cb67fe27a04eea342a4afd11f3bbc2d2ae774a1518d58721e,6bf1fa445c4bcad7703d1ddae154149f948623fd0dae73c607abafe33e508e41,d724e41022c07280b32128adde3b6967f451d6a1f692b981ef7c3169cc95283b,a04c3a97bd0b5150dafe8ee0f2c228c270ad4ba71e562d2564a962e86242d6f3,14239b13be2d85907aacdc1a6afb49bd014dca1c2df759cc5316fb8f7770ad31,dad3d6d3d6c040b411753e5893fc33ff222ccdc7a4d227ba179c253e9c6cd161,10d3ec4b1bdcd2b3486da6122d298529738f93e01458e4c291bff6750338f8ff,a6c00916491305f2b33e256a162a86903daf24cd76243824763ce610da2b8741,a8f38a3369dd46ef119991d46bff9348a870e635bb3d09b9ccc8798609c2bc10,b0db9bc3044625ba51011101768e708753416dddd1e55ecc0ac48bdb8f781804,c2fd0c87799b27d43a1bceaec622ec74752b8423ba62139e6f4a82ad5b34c808,62f70793e22f76fe64a35f587b9d2a0bcd5068e168682d22576228afdaa7152a,86652ff862e33b950d8fbbb4f2e56e4bfda1667f2dda49580e188ff329ce0bbc,e1d931ea03e30fb4a10064b743519429d68155ec12541a8c921f89f72c6ded48
"0","0","0","0","8","30","9900","0","0","28","0","0","0","0","91002","9900","0","0"
"0","0","0","0","8","30","10000","0","0","29","0","0","0","0","91002","10000","0","0"
"0","0","0","0","8","30","10100","0","0","30","0","0","0","0","91002","10100","0","0"
"0","0","0","0","8","30","10200","0","0","31","0","0","0","0","91002","10200","0","0"
"0","0","0","0","8","30","10300","0","0","32","0","0","0","0","91002","10300","0","0"
"0","0","0","0","8","30","10400","0","0","33","0","0","0","0","91002","10400","0","0"
"0","0","0","0","8","30","10500","0","0","34","0","0","0","0","91002","10500","0","0"
"0","0","0","0","8","30","10600","0","0","35","0","0","0","0","91002","10600","0","0"
"0","0","0","0","8","30","10700","0","0","36","0","0","0","0","91002","10700","0","0"
"0","0","0","0","8","30","10800","0","0","37","0","0","0","0","91002","10800","0","0"
"0","0","0","0","8","30","10900","0","0","38","0","0","0","0","91002","10900","0","0"
"0","0","0","0","8","30","11000","0","0","39","0","0","0","0","91002","11000","0","0"
"0","0","0","0","8","30","11100","0","0","40","0","0","0","0","91002","11100","0","0"
"0","0","0","0","8","30","11200","0","0","41","0","0","0","0","91002","11200","0","0"
"0","0","0","0","8","30","11300","0","0","42","0","0","0","0","91002","11300","0","0"
"0","0","0","0","8","30","11400","0","0","43","0","0","0","0","91002","11400","0","0"
"0","0","0","0","8","30","11500","0","0","44","0","0","0","0","91002","11500","0","0"
"0","0","0","0","8","30","11600","0","0","45","0","0","0","0","91002","11600","0","0"
"0","0","0","0","8","30","11700","0","0","46","0","0","0","0","91002","11700","0","0"
"0","0","0","0","8","30","11800","0","0","47","0","0","0","0","91002","11800","0","0"
"0","0","0","0","8","30","11900","0","0","48","0","0","0","0","91002","11900","0","0"
"0","0","0","0","8","30","12000","0","0","49","0","0","0","0","91002","12000","0","0"
"0","0","0","0","8","30","12100","0","0","50","0","0","0","0","91002","12100","0","0"
"0","0","0","0","8","30","12200","0","0","51","0","0","0","0","91002","12200","0","0"
"0","0","0","0","8","30","12300","0","0","52","0","0","0","0","91002","12300","0","0"
"0","0","0","0","8","30","12400","0","0","53","0","0","0","0","91002","12400","0","0"
"0","0","0","0","8","30","12500","0","0","54","0","0","0","0","91002","12500","0","0"
"0","0","0","0","8","30","12600","0","0","55","0","0","0","0","91002","12600","0","0"
"0","0","0","0","8","30","12700","0","0","56","0","0","0","0","91002","12700","0","0"
"0","0","0","0","8","30","12800","0","0","57","0","0","0","0","91002","12800","0","0"
"0","0","0","0","8","30","12900","0","0","58","0","0","0","0","91002","12900","0","0"
"0","0","0","0","8","30","13000","0","0","59","0","0","0","0","91002","13000","0","0"
"0","0","0","0","8","30","13100","0","0","60","0","0","0","0","91002","13100","0","0"
"0","0","0","0","8","30","13200","0","0","61","0","0","0","0","91002","13200","0","0"
"0","0","0","0","8","30","13300","0","0","62","0","0","0","0","91002","13300","0","0"
"0","0","0","0","8","30","13400","0","0","63","0","0","0","0","91002","13400","0","0"
"0","0","0","0","8","30","13500","0","0","64","0","0","0","0","91002","13500","0","0"
"0","0","0","0","8","30","13600","0","0","65","0","0","0","0","91002","13600","0","0"
"0","0","0","0","8","30","13700","0","0","66","0","0","0","0","91002","13700","0","0"
"0","0","0","0","8","30","13800","0","0","67","0","0","0","0","91002","13800","0","0"
"0","0","0","0","8","30","13900","0","0","68","0","0","0","0","91002","13900","0","0"
"0","0","0","0","8","30","14000","0","0","69","0","0","0","0","91002","14000","0","0"
"0","0","0","0","8","30","14100","0","0","70","0","0","0","0","91002","14100","0","0"
"0","0","0","0","8","30","14200","0","0","71","0","0","0","0","91002","14200","0","0"
"0","0","0","0","8","30","14300","0","0","72","0","0","0","0","91002","14300","0","0"
"0","0","0","0","8","30","14400","0","0","73","0","0","0","0","91002","14400","0","0"
"0","0","0","0","8","30","14500","0","0","74","0","0","0","0","91002","14500","0","0"
"0","0","0","0","8","30","14600","0","0","75","0","0","0","0","91002","14600","0","0"
"0","0","0","0","8","30","14700","0","0","76","0","0","0","0","91002","14700","0","0"
"0","0","0","0","8","30","14800","0","0","77","0","0","0","0","91002","14800","0","0"
"0","0","0","0","8","30","14900","0","0","78","0","0","0","0","91002","14900","0","0"
"0","0","0","0","8","30","15000","0","0","79","0","0","0","0","91002","15000","0","0"
