73d15b7b18c16f9b275d4787dae008fe70545d5c70b3cfaabf242b92d0620c1d,0864f4869d8fd665b973b8e1c6615434ec9af05ef040dcc855a8d26feb08ec2d,2668cff777bda11a820a6b2f692f94b7be99537661397c38a99c41463114d38c,0797d8a9a23ea4150014ad84c9da085af3cbebf1e0b4fc6a3e61f1f9a5aaf076,06d7c0b0e7f2fcd9751b0860d3af5c989ae8911d04456623706b04d78b9a884d,9db23ecac557ce5f5baa2183482c2a415f90785ab2a01e7733ffc7fe244542b7,3e648dc0d70154c8233b9c7b6dea1fd83f527e84916341cb4ff8ab7bab69d7c7,a844c0ac7a5b47c08ff871c474e224bb992c11f9e022daef5ba3e1d622d6d91d
"101001","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","56"
"102801","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","57"
"103001","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","58"
"105701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","59"
"104701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","60"
"106301","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","61"
"103601","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","62"
"104401","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","63"
"107501","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","64"
"107701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","65"
"107801","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","66"
"107901","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","67"
"103701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","68"
"108101","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","69"
"108301","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","70"
"105601","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","71"
"108401","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","72"
"108601","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","73"
"108801","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","74"
"108701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","75"
"109101","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","76"
"101401","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","77"
"109201","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","78"
"109401","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","79"
"109501","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","80"
"109601","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","81"
"110001","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","82"
"110301","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","83"
"110401","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","84"
"110601","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","85"
"110701","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","86"
"110801","0","3","49","2020/01/28 15:59:59","0","2020/01/21 16:00:00","87"
"105701","0","3","50","2020/02/04 15:59:59","0","2020/01/28 16:00:00","88"
"106301","0","3","50","2020/02/04 15:59:59","0","2020/01/28 16:00:00","89"
"111101","1001","3","52","2020/02/14 15:59:59","0","2020/02/04 16:00:00","93"
"108101","0","3","53","2020/02/19 15:59:59","0","2020/02/14 16:00:00","94"
"108301","0","3","53","2020/02/19 15:59:59","0","2020/02/14 16:00:00","95"
"111301","1002","3","54","2020/03/04 15:59:59","0","2020/02/19 16:00:00","96"
"111401","1003","3","55","2020/03/13 15:59:59","0","2020/03/04 16:00:00","97"
"105601","0","3","56","2020/03/19 15:59:59","0","2020/03/13 16:00:00","98"
"101301","0","2","56","2020/03/19 15:59:59","0","2020/03/13 16:00:00","99"
"102701","0","2","56","2020/03/19 15:59:59","0","2020/03/13 16:00:00","100"
"106501","1004","3","57","2020/04/01 15:59:59","0","2020/03/19 16:00:00","101"
"111501","1005","3","58","2020/04/14 15:59:59","0","2020/04/01 16:00:00","102"
"108401","0","3","59","2020/04/22 15:59:59","0","2020/04/14 16:00:00","103"
"108601","0","3","59","2020/04/22 15:59:59","0","2020/04/14 16:00:00","104"
"111701","1006","3","60","2020/05/05 15:59:59","0","2020/04/22 16:00:00","105"
"112001","1007","3","61","2020/05/08 15:59:59","0","2020/05/05 16:00:00","106"
"106101","0","3","61","2020/05/08 15:59:59","0","2020/05/05 16:00:00","107"
"107101","0","3","61","2020/05/08 15:59:59","0","2020/05/05 16:00:00","108"
"107001","0","3","61","2020/05/08 15:59:59","0","2020/05/05 16:00:00","109"
"112001","1007","3","62","2020/05/15 15:59:59","0","2020/05/08 16:00:00","110"
"108801","0","3","63","2020/05/22 15:59:59","0","2020/05/15 16:00:00","111"
"108701","0","3","63","2020/05/22 15:59:59","0","2020/05/15 16:00:00","112"
"111901","1008","3","64","2020/06/03 15:59:59","0","2020/05/22 16:00:00","113"
"112201","1009","3","65","2020/06/15 15:59:59","0","2020/06/03 16:00:00","114"
"109101","0","3","66","2020/06/22 15:59:59","0","2020/06/15 16:00:00","115"
"180401","1010","3","67","2020/07/02 15:59:59","0","2020/06/22 16:00:00","116"
"107001","0","3","67","2020/07/02 15:59:59","0","2020/06/22 16:00:00","117"
"106101","0","3","67","2020/07/02 15:59:59","0","2020/06/22 16:00:00","118"
"107101","0","3","67","2020/07/02 15:59:59","0","2020/06/22 16:00:00","119"
"110001","0","3","68","2020/08/06 15:59:59","0","2020/08/03 16:00:00","120"
"110301","0","3","68","2020/08/06 15:59:59","0","2020/08/03 16:00:00","121"
"112401","1011","3","69","2020/10/13 15:59:59","0","2020/09/30 16:00:00","122"
"112501","1012","3","70","2020/10/26 15:59:59","0","2020/10/13 16:00:00","123"
"110401","0","3","71","2020/08/21 15:59:59","0","2020/08/17 16:00:00","124"
"110601","0","3","71","2020/08/21 15:59:59","0","2020/08/17 16:00:00","125"
"111001","1013","3","72","2020/07/13 15:59:59","0","2020/07/02 16:00:00","126"
"109201","0","3","73","2020/07/20 15:59:59","0","2020/07/13 16:00:00","127"
"109401","0","3","73","2020/07/20 15:59:59","0","2020/07/13 16:00:00","128"
"110901","1014","3","74","2020/07/30 15:59:59","0","2020/07/20 16:00:00","129"
"111101","0","3","75","2020/08/03 15:59:59","0","2020/07/30 16:00:00","130"
"112701","1015","3","76","2020/08/17 15:59:59","0","2020/08/06 16:00:00","131"
"109501","0","3","77","2020/09/16 15:59:59","0","2020/09/11 16:00:00","132"
"109601","0","3","77","2020/09/16 15:59:59","0","2020/09/11 16:00:00","133"
"112801","1016","3","78","2020/09/01 15:59:59","0","2020/08/21 16:00:00","134"
"180501","1017","3","79","2020/09/04 15:59:59","0","2020/09/01 16:00:00","135"
"180401","0","3","79","2020/09/04 15:59:59","0","2020/09/01 16:00:00","136"
"107001","0","3","79","2020/09/04 15:59:59","0","2020/09/01 16:00:00","137"
"106101","0","3","79","2020/09/04 15:59:59","0","2020/09/01 16:00:00","138"
"107101","0","3","79","2020/09/04 15:59:59","0","2020/09/01 16:00:00","139"
"112901","1018","3","80","2020/09/11 15:59:59","0","2020/09/04 16:00:00","140"
"110001","0","3","81","2020/11/02 15:59:59","0","2020/10/26 16:00:00","141"
"110301","0","3","81","2020/09/24 15:59:59","0","2020/09/16 16:00:00","142"
"106601","1019","3","82","2020/09/24 15:59:59","0","2020/09/16 16:00:00","143"
"111501","0","3","83","2020/09/30 15:59:59","0","2020/09/24 16:00:00","144"
"180201","1020","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","145"
"180501","0","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","146"
"180401","0","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","147"
"107001","0","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","148"
"106101","0","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","149"
"107101","0","3","84","2020/11/05 15:59:59","0","2020/11/02 16:00:00","150"
"113101","1021","3","85","2020/11/13 15:59:59","0","2020/11/05 16:00:00","151"
"110401","0","3","86","2020/11/18 15:59:59","0","2020/11/13 16:00:00","152"
"110601","0","3","86","2020/11/18 15:59:59","0","2020/11/13 16:00:00","153"
"113301","1022","3","87","2020/11/26 15:59:59","0","2020/11/18 16:00:00","154"
"112001","0","3","88","2020/12/01 15:59:59","0","2020/11/26 16:00:00","155"
"111901","0","3","88","2020/12/01 15:59:59","0","2020/11/26 16:00:00","156"
"107501","0","3","89","2020/12/04 15:59:59","0","2020/12/01 16:00:00","157"
"107801","0","3","89","2020/12/04 15:59:59","0","2020/12/01 16:00:00","158"
"113401","1023","3","90","2020/12/14 15:59:59","0","2020/12/04 16:00:00","159"
"110701","0","3","91","2020/12/18 15:59:59","0","2020/12/14 16:00:00","160"
"110801","0","3","91","2020/12/18 15:59:59","0","2020/12/14 16:00:00","161"
"113601","1024","3","92","2021/01/06 15:59:59","0","2020/12/26 16:00:00","162"
"107701","0","3","93","2020/12/25 15:59:59","0","2020/12/21 16:00:00","163"
"107901","0","3","93","2020/12/25 15:59:59","0","2020/12/21 16:00:00","164"
"106801","1025","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","165"
"180201","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","166"
"180501","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","167"
"180401","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","168"
"107001","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","169"
"106101","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","170"
"107101","0","3","94","2020/12/21 15:59:59","0","2020/12/18 16:00:00","171"
"113701","1026","3","95","2021/01/15 15:59:59","0","2021/01/06 16:00:00","172"
"111101","0","3","96","2021/01/20 15:59:59","0","2021/01/15 16:00:00","173"
"111301","0","3","96","2021/01/20 15:59:59","0","2021/01/15 16:00:00","174"
"113801","1027","3","97","2021/02/01 15:59:59","0","2021/01/20 16:00:00","175"
"113901","1028","3","98","2021/02/11 15:59:59","0","2021/02/01 16:00:00","176"
"106501","0","3","99","2021/02/19 15:59:59","0","2021/02/15 16:00:00","177"
"111401","0","3","99","2021/02/19 15:59:59","0","2021/02/15 16:00:00","178"
"114001","1029","3","100","2021/03/02 15:59:59","0","2021/02/19 16:00:00","179"
"108101","0","3","101","2021/03/17 15:59:59","0","2021/03/12 16:00:00","180"
"108301","0","3","101","2021/03/17 15:59:59","0","2021/03/12 16:00:00","181"
"114201","1030","3","102","2021/03/12 15:59:59","0","2021/03/02 16:00:00","182"
"109701","0","3","103","2021/04/27 15:59:59","0","2021/04/16 16:00:00","183"
"109901","0","3","103","2021/04/27 15:59:59","0","2021/04/16 16:00:00","184"
"114301","1031","3","104","2021/04/06 15:59:59","0","2021/03/28 16:00:00","185"
"114401","1032","3","105","2021/04/16 15:59:59","0","2021/04/06 16:00:00","186"
"111501","0","3","106","2021/03/28 15:59:59","0","2021/03/17 16:00:00","187"
"111701","0","3","106","2021/03/28 15:59:59","0","2021/03/17 16:00:00","188"
"108401","0","3","106","2021/03/28 15:59:59","0","2021/03/17 16:00:00","189"
"108601","0","3","106","2021/03/28 15:59:59","0","2021/03/17 16:00:00","190"
"114501","1033","3","107","2021/05/07 15:59:59","0","2021/04/27 16:00:00","191"
"180101","1034","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","192"
"106801","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","193"
"180201","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","194"
"180501","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","195"
"180401","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","196"
"107001","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","197"
"106101","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","198"
"107101","0","3","108","2021/02/15 15:59:59","0","2021/02/11 16:00:00","199"
"111801","1035","3","109","2021/05/16 15:59:59","0","2021/05/07 16:00:00","200"
"112001","0","3","110","2021/05/21 15:59:59","0","2021/05/16 16:00:00","201"
"111901","0","3","110","2021/05/21 15:59:59","0","2021/05/16 16:00:00","202"
"108701","0","3","111","2021/05/26 15:59:59","0","2021/05/21 16:00:00","203"
"108801","0","3","111","2021/05/26 15:59:59","0","2021/05/21 16:00:00","204"
"115001","1036","3","112","2021/06/04 15:59:59","0","2021/05/26 16:00:00","205"
"115501","1037","3","113","2021/06/14 15:59:59","0","2021/06/04 16:00:00","206"
"112201","0","3","114","2021/06/19 15:59:59","0","2021/06/14 16:00:00","207"
"109101","0","3","114","2021/06/19 15:59:59","0","2021/06/14 16:00:00","208"
"106401","1038","3","115","2021/06/27 15:59:59","0","2021/06/19 16:00:00","209"
"113101","0","3","117","2021/07/02 15:59:59","0","2021/06/27 16:00:00","210"
"115701","1039","3","118","2021/07/02 15:59:59","0","2021/06/27 16:00:00","211"
"180601","1040","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","212"
"106801","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","213"
"180101","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","214"
"180201","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","215"
"180501","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","216"
"180401","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","217"
"107001","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","218"
"106101","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","219"
"107101","0","3","119","2021/07/05 15:59:59","0","2021/07/02 16:00:00","220"
"115901","1041","3","120","2021/07/14 15:59:59","0","2021/07/05 16:00:00","221"
"112401","0","3","121","2021/08/25 15:59:59","0","2021/08/09 16:00:00","222"
"112501","0","3","121","2021/08/25 15:59:59","0","2021/08/09 16:00:00","223"
"113401","0","3","122","2021/07/24 15:59:59","0","2021/07/14 16:00:00","224"
"116001","1042","3","123","2021/07/30 15:59:59","0","2021/07/21 16:00:00","225"
"116301","1043","3","125","2021/08/09 15:59:59","0","2021/08/01 16:00:00","226"
"111001","0","3","126","2021/07/21 15:59:59","0","2021/07/14 16:00:00","227"
"110901","0","3","126","2021/07/21 15:59:59","0","2021/07/14 16:00:00","228"
"116201","1044","3","127","2021/09/01 15:59:59","0","2021/08/25 16:00:00","229"
"113901","0","3","128","2021/08/31 15:59:59","0","2021/08/25 16:00:00","230"
"107101","1045","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","231"
"180601","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","232"
"180101","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","233"
"106801","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","234"
"180201","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","235"
"180501","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","236"
"180401","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","237"
"107001","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","238"
"106101","0","3","129","2021/08/01 15:59:59","0","2021/07/30 16:00:00","239"
"116501","1046","3","130","2021/09/12 15:59:59","0","2021/09/01 16:00:00","240"
"112701","0","3","131","2021/09/22 15:59:59","0","2021/09/12 16:00:00","241"
"112801","0","3","131","2021/09/22 15:59:59","0","2021/09/12 16:00:00","242"
"116601","1047","3","133","2021/10/02 15:59:59","0","2021/09/22 16:00:00","243"
"116701","1048","3","134","2021/10/11 15:59:59","0","2021/10/02 16:00:00","244"
"112901","0","3","135","2021/10/18 15:59:59","0","2021/10/11 16:00:00","245"
"106601","0","3","135","2021/10/18 15:59:59","0","2021/10/11 16:00:00","246"
"110301","0","3","136","2021/10/22 15:59:59","0","2021/10/18 16:00:00","247"
"110001","0","3","136","2021/10/22 15:59:59","0","2021/10/18 16:00:00","248"
"116901","1049","3","137","2021/10/26 15:59:59","0","2021/10/18 16:00:00","249"
"107801","0","3","138","2021/10/26 15:59:59","0","2021/10/22 16:00:00","250"
"107501","0","3","138","2021/10/26 15:59:59","0","2021/10/22 16:00:00","251"
"114401","0","3","139","2021/11/01 15:59:59","0","2021/10/26 16:00:00","252"
"180301","1050","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","253"
"180601","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","254"
"180101","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","255"
"106801","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","256"
"180201","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","257"
"180501","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","258"
"180401","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","259"
"107001","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","260"
"106101","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","261"
"107101","0","3","140","2021/11/04 15:59:59","0","2021/11/01 16:00:00","262"
"117001","1051","3","141","2021/11/13 15:59:59","0","2021/11/04 16:00:00","263"
"113101","0","3","142","2021/11/16 15:59:59","0","2021/11/09 16:00:00","264"
"107701","0","3","143","2021/11/20 15:59:59","0","2021/11/16 16:00:00","265"
"107901","0","3","143","2021/11/20 15:59:59","0","2021/11/16 16:00:00","266"
"117101","1052","3","144","2021/11/25 15:59:59","0","2021/11/16 16:00:00","267"
"110401","0","3","145","2021/11/25 15:59:59","0","2021/11/20 16:00:00","268"
"111801","0","3","146","2021/12/02 15:59:59","0","2021/11/25 16:00:00","269"
"115001","0","3","146","2021/12/02 15:59:59","0","2021/11/25 16:00:00","270"
"117201","1053","3","147","2021/12/11 15:59:59","0","2021/12/02 16:00:00","271"
"113401","0","3","148","2021/12/17 15:59:59","0","2021/12/11 16:00:00","272"
"117301","1054","3","149","2021/12/25 15:59:59","0","2021/12/17 16:00:00","273"
"115501","0","3","150","2022/01/02 15:59:59","0","2021/12/25 16:00:00","274"
"180701","1055","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","275"
"180301","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","276"
"180601","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","277"
"180101","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","278"
"106801","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","279"
"180201","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","280"
"180501","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","281"
"180401","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","282"
"107001","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","283"
"106101","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","284"
"107101","0","3","151","2022/01/05 15:59:59","0","2022/01/02 16:00:00","285"
"117501","1056","3","152","2022/01/10 15:59:59","0","2022/01/05 16:00:00","286"
"113701","0","3","153","2022/01/15 15:59:59","0","2022/01/10 16:00:00","287"
"113801","0","3","153","2022/01/15 15:59:59","0","2022/01/10 16:00:00","288"
"117601","1057","3","154","2022/01/20 15:59:59","0","2022/01/15 16:00:00","289"
"118001","1058","3","155","2022/01/26 15:59:59","0","2022/01/20 16:00:00","290"
"108101","0","3","156","2022/02/01 15:59:59","0","2022/01/26 16:00:00","291"
"108301","0","3","156","2022/02/01 15:59:59","0","2022/01/26 16:00:00","292"
"110601","0","3","157","2022/02/01 15:59:59","0","2022/01/26 16:00:00","293"
"117701","1059","3","158","2022/02/12 15:59:59","0","2022/02/04 16:00:00","294"
"113901","0","3","159","2022/02/19 15:59:59","0","2022/02/12 16:00:00","295"
"117901","1060","3","160","2022/02/26 15:59:59","0","2022/02/19 16:00:00","296"
"111101","0","3","161","2022/03/07 15:59:59","0","2022/02/26 16:00:00","297"
"106701","1061","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","298"
"180701","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","299"
"180301","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","300"
"180601","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","301"
"180101","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","302"
"106801","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","303"
"180201","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","304"
"180501","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","305"
"180401","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","306"
"107001","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","307"
"106101","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","308"
"107101","0","3","162","2022/02/04 15:59:59","0","2022/02/01 16:00:00","309"
"119001","1062","3","163","2022/03/15 15:59:59","0","2022/03/07 16:00:00","310"
"114201","0","3","164","2022/03/20 15:59:59","0","2022/03/15 16:00:00","311"
"114301","0","3","164","2022/03/20 15:59:59","0","2022/03/15 16:00:00","312"
"119101","1063","3","166","2022/03/28 15:59:59","0","2022/03/20 16:00:00","313"
"108401","0","3","167","2022/04/03 15:59:59","0","2022/03/28 16:00:00","314"
"108601","0","3","167","2022/04/03 15:59:59","0","2022/03/28 16:00:00","315"
"119901","1064","3","168","2022/04/11 15:59:59","0","2022/04/03 16:00:00","316"
"114401","0","3","169","2022/04/18 15:59:59","0","2022/04/11 16:00:00","317"
"111501","0","3","170","2022/04/25 15:59:59","0","2022/04/18 16:00:00","318"
"119301","1065","3","171","2022/05/04 15:59:59","0","2022/04/25 16:00:00","319"
"180801","1066","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","320"
"106701","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","321"
"180701","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","322"
"180301","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","323"
"180601","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","324"
"180101","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","325"
"106801","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","326"
"180201","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","327"
"180501","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","328"
