ea85e72a9e092c0afd6a155fb5235a7ba451f8712941e838d4267c3d76df2868,205258b9c0d571e59e845431703317f8ddefbc443d4d09212be5c70e6fd19827,da4121d4641d45e4111c497a28c7d23d14283e21465f73ab4eb58722df1069f7,33d14cbeda2e2bd44594ccfafb98c9fe6d169781cd3e291c02f04a357179c7fb,662d651e64ee861acbeffcdf4696579b4ec9b3edc0bd956e313f08143c789fd7,61d4884dd6f954d0e99aed370045106cc106eef6ce574a7d97723d23fd62be1d,a61248796d02343c73b39927820dfd1696a8eea066cdf235c82a47a96be6c2e4,37840c019875c2b8a5dfad1a08dde5e2d7e4eb46d114c518b9c56bdfd00626a8,4ba0fc634a7444185ce8cbbee3fae3d73e6def62b39da14d28e383fd73457811,14b431eabcf7de780940c8856cf44d992e367f1624b283bc591df4f5174c419e,ecf53235d55beb061ae4d14552d74f4a1a8481f19dadb07157f2e9fb8987e6bd,fc6652ffbf90718cab9955063747782b09ba271855a2a71e212655d4e4517487,79b37fac32252af9dcd6e70e01c3c96eb47718d72f50848e38afce633b6f41b1,5757f3df0917b5e99689378d70492a759e40f5f20606f4e81fea86403e70361a,44ba168582f54d7a6b127ed104ecb0676602af993cff5f86c4f09c2ca6c9a39c,7791ed452577a361f53c1933b543663b8cc86ce45140620fc914bb7d13dadb38,20890e6933308814c74c290c976932edd6a24eba95f0809eb2d452316a753a06,c2c70bcf1ba021ee874333a780dd4fc885b7360daad178bcaea53172d3eef5a2,001410b5f4458ebb0cdd87f9c1152141599b5bf52a152fd6353862aaa62da6ce,764ffbe06e8af9f8716733eef7f50b7758e7725eb1a5d5dc6053d5f47d13800a,ce1b427e615f7d1527fabc879414f6cd940d645186cbe8e4927e358b087e7912,d857c8e76a225a4e80d7d87abc3e8f1bcdc575cd10301e84298991a3d89d8086,b5038e18d30852f7a44ed447d3f7a9457f4d3ff2b1dcb17589123fd396c9d759,8a1dfe78e2988291bfc84d3acc82d9a8318442ff1414f427e3ef7baa9d9a50cc,1dcbdac2672c25fe56942d69042128ade840161d18de615736f337335298ec9d,2c3374af06e5f7d209628529eb7cab5b0ec48b232f3f24c9912d6dc3228a080b,404d6da37667b15fd40332f0de251c07e8c77a98f1adc82480a4c7ab68ca0896,b412d7c51b9a57993512c855b679e29e70aeea88dad05b376c8cbb5604f2db43,5284464fccc8c0a61575266d83a6a9d6fe3c49f2eeae1ed0391430d135c8db80,8f515b595df810d8e9a47ff4b790fca23fd028258646dd4fc00e3d519d4f8ce4,fb619d4c3928184a968d9a9af8ad9d8f31ef81ae115736839433b7519611d3ae,90a497e17efcd9a12c43b630caf20953e250a962fbeaaf8ea29827eb7fb70629,424c484178bd51de337ddf29059972442982e9973353b0ecc91688879100b611,e3f3b0f7a5c8cd98a046e3581c97ab98e4259d793ff819ef9c29ca023b07b882,dde542662a97094512888087b477eb4013330658de3e8822c7e5b392c4435de5
"10","0.8","60","bgm_MC008","103123","-30","90008","0","-310","74001305","0","0","1000","140001","91002","250","5","0","741001105","0","1","74001305","94002","0","0","500000","0","0.8","5","40007","-100","0","1","150007","3"
"10","0.9","90","bgm_MC008","103121","-10","90008","0","-310","74001401","0","0","200","140001","91002","300","5","0","741001101","0","1","74001401","94002","0","0","200000","0","1.2","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74001402","0","0","200","140001","91002","300","5","0","741001102","0","1","74001402","94002","0","0","200000","0","1.2","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74001403","0","0","500","140001","91002","300","5","0","741001103","0","0.8","74001403","94002","0","0","300000","0","1.2","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74001404","0","0","750","140001","91002","300","5","0","741001104","0","0.8","74001404","94002","0","0","300000","0","1.2","4","40006","-100","0","1","150006","3"
"10","0.8","60","bgm_MC008","103121","-10","90008","0","-310","74001405","0","0","1000","140001","91002","300","5","0","741001105","0","0.8","74001405","94002","0","0","500000","0","1.2","5","40007","-100","0","1","150007","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74001501","0","0","200","140001","91002","0","5","0","741001101","0","0","74001501","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74001502","0","0","200","140001","91002","0","5","0","741001102","0","0","74001502","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74001503","0","0","500","140001","91002","0","4","0","741001103","0","0","74001503","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74001504","0","0","750","140001","91002","0","4","0","741001104","0","0","74001504","94002","0","0","300000","0","0","4","40006","-100","0","1","150006","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74001505","0","0","1000","140001","91002","0","4","0","741001105","0","0","74001505","94002","0","0","500000","0","0","5","40007","-100","0","1","150007","3"
"150","1.2","90","bgm_MC008","103123","0","0","0","0","74001999","0","0","0","0","91002","0","5","0","741001999","0","0","74001999","0","0","0","0","0","0","-1","40007","-100","0","0","0","0"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74002101","0","0","200","140001","91002","-1","5","0.8","741001101","377","0.8","74002101","94002","0","0","200000","188","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74002102","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74002102","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74002103","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74002103","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74002104","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74002104","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74002105","0","0","1000","140001","91002","-1","5","0.8","741001105","377","0.8","74002105","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74002201","0","0","200","140001","91002","-1","5","0.8","741001101","377","0.8","74002201","94002","0","0","200000","188","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74002202","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74002202","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74002203","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74002203","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74002204","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74002204","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74002205","0","0","1000","140001","91002","-1","5","0.8","741001105","377","0.8","74002205","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.9","90","bgm_MC008","103123","-30","90008","0","-310","74002301","0","0","200","140001","91002","250","5","0","741001101","0","1.2","74002301","94002","0","0","200000","0","1","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103123","-30","90008","0","-310","74002302","0","0","200","140001","91002","250","5","0","741001102","0","1.2","74002302","94002","0","0","200000","0","1","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103123","-30","90008","0","-310","74002303","0","0","500","140001","91002","250","5","0","741001103","0","1.2","74002303","94002","0","0","300000","0","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103123","-30","90008","0","-310","74002304","0","0","750","140001","91002","250","4","0","741001104","0","1.2","74002304","94002","0","0","300000","0","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103123","-30","90008","0","-310","74002305","0","0","1000","140001","91002","250","4","0","741001105","0","1.2","74002305","94002","0","0","500000","0","0.8","5","40007","-100","0","1","150007","3"
"10","0.9","90","bgm_MC008","103121","-10","90008","0","-310","74002401","0","0","200","140001","91002","300","5","0","741001101","0","1","74002401","94002","0","0","200000","0","1.2","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74002402","0","0","200","140001","91002","300","5","0","741001102","0","1","74002402","94002","0","0","200000","0","1.2","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74002403","0","0","500","140001","91002","300","5","0","741001103","0","0.8","74002403","94002","0","0","300000","0","1.2","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74002404","0","0","750","140001","91002","300","4","0","741001104","0","0.8","74002404","94002","0","0","300000","0","1.2","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103121","-10","90008","0","-310","74002405","0","0","1000","140001","91002","300","4","0","741001105","0","0.8","74002405","94002","0","0","500000","0","1.2","5","40007","-100","0","1","150007","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74002501","0","0","200","140001","91002","0","5","0","741001101","0","0","74002501","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.2","70","bgm_MC008","103122","0","90008","0","0","74002502","0","0","200","140001","91002","0","5","0","741001102","0","0","74002502","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.2","60","bgm_MC008","103122","0","90008","0","0","74002503","0","0","500","140001","91002","0","5","0","741001103","0","0","74002503","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.2","60","bgm_MC008","103122","0","90008","0","0","74002504","0","0","750","140001","91002","0","5","0","741001104","0","0","74002504","94002","0","0","300000","0","0","4","40006","-100","0","1","150006","3"
"10","1.2","45","bgm_MC008","103122","0","90008","0","0","74002505","0","0","1000","140001","91002","0","5","0","741001105","0","0","74002505","94002","0","0","500000","0","0","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103121","-120","90008","0","-360","74003101","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74003101","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-120","90008","0","-360","74003102","0","0","200","140001","91002","120","5","0.8","741001102","0","0.8","74003102","94002","0","0","200000","360","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74003103","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74003103","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74003104","0","0","750","140001","91002","-1","4","0.8","741001104","377","0.8","74003104","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74003105","0","0","1000","140001","91002","-1","4","0.8","741001105","377","0.8","74003105","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103122","-120","90008","0","-360","74003201","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74003201","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74003202","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74003202","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74003203","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74003203","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74003204","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74003204","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74003205","0","0","1000","140001","91002","-1","4","0.8","741001105","377","0.8","74003205","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103123","-120","90008","0","-360","74003301","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74003301","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74003302","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74003302","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74003303","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74003303","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74003304","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74003304","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74003305","0","0","1000","140001","91002","-1","4","0.8","741001105","377","0.8","74003305","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","1.4","90","bgm_MC008","103121","0","90008","0","0","74003401","0","0","200","140001","91002","0","5","0","741001101","0","0","74003401","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.4","90","bgm_MC008","103121","0","90008","0","0","74003402","0","0","200","140001","91002","0","5","0","741001102","0","0","74003402","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.4","70","bgm_MC008","103121","0","90008","0","0","74003403","0","0","500","140001","91002","0","5","0","741001103","0","0","74003403","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.4","70","bgm_MC008","103121","0","90008","0","0","74003404","0","0","750","140001","91002","0","5","0","741001104","0","0","74003404","94002","0","0","300000","0","0","4","40006","-100","0","1","150006","3"
"10","1.4","50","bgm_MC008","103121","0","90008","0","0","74003405","0","0","1000","140001","91002","0","5","0","741001105","0","0","74003405","94002","0","0","500000","0","0","5","40007","-100","0","1","150007","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74003501","0","0","200","140001","91002","0","5","0","741001101","0","0","74003501","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74003502","0","0","200","140001","91002","0","5","0","741001102","0","0","74003502","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.2","90","bgm_MC008","103122","0","90008","0","0","74003503","0","0","500","140001","91002","0","5","0","741001103","0","0","74003503","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.2","90","bgm_MC008","103122","180","90008","0","-120","74003504","0","0","750","140001","91002","0","5","0","741001104","0","0","74003504","94002","0","0","300000","0","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103122","0","90008","0","-310","74003505","0","0","1000","140001","91002","310","5","0","741001105","0","0.8","74003505","94002","0","0","500000","0","1.2","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103121","-120","90008","0","-360","74004101","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74004101","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-120","90008","0","-360","74004102","0","0","200","140001","91002","120","5","0.8","741001102","0","0.8","74004102","94002","0","0","200000","360","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74004103","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74004103","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74004104","0","0","750","140001","91002","-1","4","0.8","741001104","377","0.8","74004104","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74004105","0","0","1000","140001","91002","-1","4","0.8","741001105","377","0.8","74004105","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103122","-120","90008","0","-360","74004201","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74004201","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74004202","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74004202","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74004203","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74004203","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74004204","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74004204","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74004205","0","0","1000","140001","91002","-1","5","0.8","741001105","377","0.8","74004205","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103123","-120","90008","0","-360","74004301","0","0","200","140001","91002","120","5","0.8","741001101","0","0.8","74004301","94002","0","0","200000","360","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74004302","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74004302","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74004303","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74004303","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74004304","0","0","750","140001","91002","-1","5","0.8","741001104","377","0.8","74004304","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103123","-190","90008","0.8","-379","74004305","0","0","1000","140001","91002","-1","5","0.8","741001105","377","0.8","74004305","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","1.1","90","bgm_MC008","103121","0","90008","0","0","74004401","0","0","200","140001","91002","0","5","0","741001101","0","0","74004401","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.1","90","bgm_MC008","103121","0","90008","0","0","74004402","0","0","200","140001","91002","0","5","0","741001102","0","0","74004402","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.1","75","bgm_MC008","103121","0","90008","0","0","74004403","0","0","500","140001","91002","0","5","0","741001103","0","0","74004403","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.1","75","bgm_MC008","103121","0","90008","0","0","74004404","0","0","750","140001","91002","0","4","0","741001104","0","0","74004404","94002","0","0","300000","0","0","4","40006","-100","0","1","150006","3"
"10","1.1","60","bgm_MC008","103121","0","90008","0","0","74004405","0","0","1000","140001","91002","0","4","0","741001105","0","0","74004405","94002","0","0","500000","0","0","5","40007","-100","0","1","150007","3"
"10","1.3","90","bgm_MC008","103122","0","90008","0","0","74004501","0","0","200","140001","91002","0","5","0","741001101","0","0","74004501","94002","0","0","200000","0","0","1","40002","-100","0","1","150003","3"
"10","1.3","90","bgm_MC008","103122","0","90008","0","0","74004502","0","0","200","140001","91002","0","5","0","741001102","0","0","74004502","94002","0","0","200000","0","0","2","40003","-100","0","1","150004","3"
"10","1.3","90","bgm_MC008","103122","0","90008","0","0","74004503","0","0","500","140001","91002","0","5","0","741001103","0","0","74004503","94002","0","0","300000","0","0","3","40004","-100","0","1","150005","3"
"10","1.3","90","bgm_MC008","103122","180","90008","0","-120","74004504","0","0","750","140001","91002","0","5","0","741001104","0","0","74004504","94002","0","0","300000","0","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103122","0","90008","0","-310","74004505","0","0","1000","140001","91002","310","5","0","741001105","0","0.8","74004505","94002","0","0","500000","0","1.3","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74005101","0","0","200","140001","91002","-1","5","0.8","741001101","377","0.8","74005101","94002","0","0","200000","188","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74005102","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74005102","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74005103","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74005103","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74005104","0","0","750","140001","91002","-1","4","0.8","741001104","377","0.8","74005104","94002","0","0","300000","188","0.8","4","40006","-100","0","1","150006","3"
"10","0.8","90","bgm_MC008","103121","-190","90008","0.8","-379","74005105","0","0","1000","140001","91002","-1","4","0.8","741001105","377","0.8","74005105","94002","0","0","500000","188","0.8","5","40007","-100","0","1","150007","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74005201","0","0","200","140001","91002","-1","5","0.8","741001101","377","0.8","74005201","94002","0","0","200000","188","0.8","1","40002","-100","0","1","150003","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74005202","0","0","200","140001","91002","-1","5","0.8","741001102","377","0.8","74005202","94002","0","0","200000","188","0.8","2","40003","-100","0","1","150004","3"
"10","0.8","90","bgm_MC008","103122","-190","90008","0.8","-379","74005203","0","0","500","140001","91002","-1","5","0.8","741001103","377","0.8","74005203","94002","0","0","300000","188","0.8","3","40004","-100","0","1","150005","3"
