363800d13c274e0d49198c4fa793c77e7f6abcfd6ebc03fe528718ec80bb3f30,15d99ed41d0acf073859f68b90d4924ada2a3e7f61247f8659ca668475b986db,380f9bf67969885bfef840ed5302d176bb784ebb10d74298fb6c3098ca6c5c42,f706845999c880a22b7b9dcd96bad460d76513d42602796e7825db52c35ff1c2,cc39c33bcb909dd4aea839bc6a62cf29454f3116725f6e03834a444ae8187144,e3b49db579739b5285c11bb07f4e4f01e03d75ecd66bd3c320dcbd737cf5da50
"3","40","對章魚燒附加<1>HP+40%","1","10301040","1"
"3","41","對章魚燒附加<1>HP+41%","1","10301041","1"
"3","42","對章魚燒附加<1>HP+42%","1","10301042","1"
"3","43","對章魚燒附加<1>HP+43%","1","10301043","1"
"3","44","對章魚燒附加<1>HP+44%","1","10301044","1"
"3","45","對章魚燒附加<1>HP+45%","1","10301045","1"
"3","46","對章魚燒附加<1>HP+46%","1","10301046","1"
"3","47","對章魚燒附加<1>HP+47%","1","10301047","1"
"3","48","對章魚燒附加<1>HP+48%","1","10301048","1"
"3","49","對章魚燒附加<1>HP+49%","1","10301049","1"
"3","50","對章魚燒附加<1>HP+50%","1","10301050","1"
"3","51","對章魚燒附加<1>HP+51%","1","10301051","1"
"3","52","對章魚燒附加<1>HP+52%","1","10301052","1"
"3","53","對章魚燒附加<1>HP+53%","1","10301053","1"
"3","54","對章魚燒附加<1>HP+54%","1","10301054","1"
"3","55","對章魚燒附加<1>HP+55%","1","10301055","1"
"3","56","對章魚燒附加<1>HP+56%","1","10301056","1"
"3","57","對章魚燒附加<1>HP+57%","1","10301057","1"
"3","58","對章魚燒附加<1>HP+58%","1","10301058","1"
"3","59","對章魚燒附加<1>HP+59%","1","10301059","1"
"3","60","對章魚燒附加<1>HP+60%","1","10301060","1"
"3","61","對章魚燒附加<1>HP+61%","1","10301061","1"
"3","62","對章魚燒附加<1>HP+62%","1","10301062","1"
"3","63","對章魚燒附加<1>HP+63%","1","10301063","1"
"3","64","對章魚燒附加<1>HP+64%","1","10301064","1"
"3","65","對章魚燒附加<1>HP+65%","1","10301065","1"
"3","66","對章魚燒附加<1>HP+66%","1","10301066","1"
"3","67","對章魚燒附加<1>HP+67%","1","10301067","1"
"3","68","對章魚燒附加<1>HP+68%","1","10301068","1"
"3","69","對章魚燒附加<1>HP+69%","1","10301069","1"
"3","70","對章魚燒附加<1>HP+70%","1","10301070","1"
"3","71","對章魚燒附加<1>HP+71%","1","10301071","1"
"3","72","對章魚燒附加<1>HP+72%","1","10301072","1"
"3","73","對章魚燒附加<1>HP+73%","1","10301073","1"
"3","74","對章魚燒附加<1>HP+74%","1","10301074","1"
"3","75","對章魚燒附加<1>HP+75%","1","10301075","1"
"3","76","對章魚燒附加<1>HP+76%","1","10301076","1"
"3","77","對章魚燒附加<1>HP+77%","1","10301077","1"
"3","78","對章魚燒附加<1>HP+78%","1","10301078","1"
"3","79","對章魚燒附加<1>HP+79%","1","10301079","1"
"3","80","對章魚燒附加<1>HP+80%","1","10301080","1"
"3","81","對章魚燒附加<1>HP+81%","1","10301081","1"
"3","82","對章魚燒附加<1>HP+82%","1","10301082","1"
"3","83","對章魚燒附加<1>HP+83%","1","10301083","1"
"3","84","對章魚燒附加<1>HP+84%","1","10301084","1"
"3","85","對章魚燒附加<1>HP+85%","1","10301085","1"
"3","86","對章魚燒附加<1>HP+86%","1","10301086","1"
"3","87","對章魚燒附加<1>HP+87%","1","10301087","1"
"3","88","對章魚燒附加<1>HP+88%","1","10301088","1"
"3","89","對章魚燒附加<1>HP+89%","1","10301089","1"
"3","90","對章魚燒附加<1>HP+90%","1","10301090","1"
"3","91","對章魚燒附加<1>HP+91%","1","10301091","1"
"3","92","對章魚燒附加<1>HP+92%","1","10301092","1"
"3","93","對章魚燒附加<1>HP+93%","1","10301093","1"
"3","94","對章魚燒附加<1>HP+94%","1","10301094","1"
"3","95","對章魚燒附加<1>HP+95%","1","10301095","1"
"3","96","對章魚燒附加<1>HP+96%","1","10301096","1"
"3","97","對章魚燒附加<1>HP+97%","1","10301097","1"
"3","98","對章魚燒附加<1>HP+98%","1","10301098","1"
"3","99","對章魚燒附加<1>HP+99%","1","10301099","1"
"3","100","對章魚燒附加<1>HP+100%","1","10301100","1"
"4","10","對飯糰附加<1>HP+10%","1","10401010","1"
"4","11","對飯糰附加<1>HP+11%","1","10401011","1"
"4","12","對飯糰附加<1>HP+12%","1","10401012","1"
"4","13","對飯糰附加<1>HP+13%","1","10401013","1"
"4","14","對飯糰附加<1>HP+14%","1","10401014","1"
"4","15","對飯糰附加<1>HP+15%","1","10401015","1"
"4","16","對飯糰附加<1>HP+16%","1","10401016","1"
"4","17","對飯糰附加<1>HP+17%","1","10401017","1"
"4","18","對飯糰附加<1>HP+18%","1","10401018","1"
"4","19","對飯糰附加<1>HP+19%","1","10401019","1"
"4","20","對飯糰附加<1>HP+20%","1","10401020","1"
"4","21","對飯糰附加<1>HP+21%","1","10401021","1"
"4","22","對飯糰附加<1>HP+22%","1","10401022","1"
"4","23","對飯糰附加<1>HP+23%","1","10401023","1"
"4","24","對飯糰附加<1>HP+24%","1","10401024","1"
"4","25","對飯糰附加<1>HP+25%","1","10401025","1"
"4","26","對飯糰附加<1>HP+26%","1","10401026","1"
"4","27","對飯糰附加<1>HP+27%","1","10401027","1"
"4","28","對飯糰附加<1>HP+28%","1","10401028","1"
"4","29","對飯糰附加<1>HP+29%","1","10401029","1"
"4","30","對飯糰附加<1>HP+30%","1","10401030","1"
"4","31","對飯糰附加<1>HP+31%","1","10401031","1"
"4","32","對飯糰附加<1>HP+32%","1","10401032","1"
"4","33","對飯糰附加<1>HP+33%","1","10401033","1"
"4","34","對飯糰附加<1>HP+34%","1","10401034","1"
"4","35","對飯糰附加<1>HP+35%","1","10401035","1"
"4","36","對飯糰附加<1>HP+36%","1","10401036","1"
"4","37","對飯糰附加<1>HP+37%","1","10401037","1"
"4","38","對飯糰附加<1>HP+38%","1","10401038","1"
"4","39","對飯糰附加<1>HP+39%","1","10401039","1"
"4","40","對飯糰附加<1>HP+40%","1","10401040","1"
"4","41","對飯糰附加<1>HP+41%","1","10401041","1"
"4","42","對飯糰附加<1>HP+42%","1","10401042","1"
"4","43","對飯糰附加<1>HP+43%","1","10401043","1"
"4","44","對飯糰附加<1>HP+44%","1","10401044","1"
"4","45","對飯糰附加<1>HP+45%","1","10401045","1"
"4","46","對飯糰附加<1>HP+46%","1","10401046","1"
"4","47","對飯糰附加<1>HP+47%","1","10401047","1"
"4","48","對飯糰附加<1>HP+48%","1","10401048","1"
"4","49","對飯糰附加<1>HP+49%","1","10401049","1"
"4","50","對飯糰附加<1>HP+50%","1","10401050","1"
"4","51","對飯糰附加<1>HP+51%","1","10401051","1"
"4","52","對飯糰附加<1>HP+52%","1","10401052","1"
"4","53","對飯糰附加<1>HP+53%","1","10401053","1"
"4","54","對飯糰附加<1>HP+54%","1","10401054","1"
"4","55","對飯糰附加<1>HP+55%","1","10401055","1"
"4","56","對飯糰附加<1>HP+56%","1","10401056","1"
"4","57","對飯糰附加<1>HP+57%","1","10401057","1"
"4","58","對飯糰附加<1>HP+58%","1","10401058","1"
"4","59","對飯糰附加<1>HP+59%","1","10401059","1"
"4","60","對飯糰附加<1>HP+60%","1","10401060","1"
"4","61","對飯糰附加<1>HP+61%","1","10401061","1"
"4","62","對飯糰附加<1>HP+62%","1","10401062","1"
"4","63","對飯糰附加<1>HP+63%","1","10401063","1"
"4","64","對飯糰附加<1>HP+64%","1","10401064","1"
"4","65","對飯糰附加<1>HP+65%","1","10401065","1"
"4","66","對飯糰附加<1>HP+66%","1","10401066","1"
"4","67","對飯糰附加<1>HP+67%","1","10401067","1"
"4","68","對飯糰附加<1>HP+68%","1","10401068","1"
"4","69","對飯糰附加<1>HP+69%","1","10401069","1"
"4","70","對飯糰附加<1>HP+70%","1","10401070","1"
"4","71","對飯糰附加<1>HP+71%","1","10401071","1"
"4","72","對飯糰附加<1>HP+72%","1","10401072","1"
"4","73","對飯糰附加<1>HP+73%","1","10401073","1"
"4","74","對飯糰附加<1>HP+74%","1","10401074","1"
"4","75","對飯糰附加<1>HP+75%","1","10401075","1"
"4","76","對飯糰附加<1>HP+76%","1","10401076","1"
"4","77","對飯糰附加<1>HP+77%","1","10401077","1"
"4","78","對飯糰附加<1>HP+78%","1","10401078","1"
"4","79","對飯糰附加<1>HP+79%","1","10401079","1"
"4","80","對飯糰附加<1>HP+80%","1","10401080","1"
"4","81","對飯糰附加<1>HP+81%","1","10401081","1"
"4","82","對飯糰附加<1>HP+82%","1","10401082","1"
"4","83","對飯糰附加<1>HP+83%","1","10401083","1"
"4","84","對飯糰附加<1>HP+84%","1","10401084","1"
"4","85","對飯糰附加<1>HP+85%","1","10401085","1"
"4","86","對飯糰附加<1>HP+86%","1","10401086","1"
"4","87","對飯糰附加<1>HP+87%","1","10401087","1"
"4","88","對飯糰附加<1>HP+88%","1","10401088","1"
"4","89","對飯糰附加<1>HP+89%","1","10401089","1"
"4","90","對飯糰附加<1>HP+90%","1","10401090","1"
"4","91","對飯糰附加<1>HP+91%","1","10401091","1"
"4","92","對飯糰附加<1>HP+92%","1","10401092","1"
"4","93","對飯糰附加<1>HP+93%","1","10401093","1"
"4","94","對飯糰附加<1>HP+94%","1","10401094","1"
"4","95","對飯糰附加<1>HP+95%","1","10401095","1"
"4","96","對飯糰附加<1>HP+96%","1","10401096","1"
"4","97","對飯糰附加<1>HP+97%","1","10401097","1"
"4","98","對飯糰附加<1>HP+98%","1","10401098","1"
"4","99","對飯糰附加<1>HP+99%","1","10401099","1"
"4","100","對飯糰附加<1>HP+100%","1","10401100","1"
"5","10","對沙威瑪附加<1>HP+10%","1","10501010","1"
"5","11","對沙威瑪附加<1>HP+11%","1","10501011","1"
"5","12","對沙威瑪附加<1>HP+12%","1","10501012","1"
"5","13","對沙威瑪附加<1>HP+13%","1","10501013","1"
"5","14","對沙威瑪附加<1>HP+14%","1","10501014","1"
"5","15","對沙威瑪附加<1>HP+15%","1","10501015","1"
"5","16","對沙威瑪附加<1>HP+16%","1","10501016","1"
"5","17","對沙威瑪附加<1>HP+17%","1","10501017","1"
"5","18","對沙威瑪附加<1>HP+18%","1","10501018","1"
"5","19","對沙威瑪附加<1>HP+19%","1","10501019","1"
"5","20","對沙威瑪附加<1>HP+20%","1","10501020","1"
"5","21","對沙威瑪附加<1>HP+21%","1","10501021","1"
"5","22","對沙威瑪附加<1>HP+22%","1","10501022","1"
"5","23","對沙威瑪附加<1>HP+23%","1","10501023","1"
"5","24","對沙威瑪附加<1>HP+24%","1","10501024","1"
"5","25","對沙威瑪附加<1>HP+25%","1","10501025","1"
"5","26","對沙威瑪附加<1>HP+26%","1","10501026","1"
"5","27","對沙威瑪附加<1>HP+27%","1","10501027","1"
"5","28","對沙威瑪附加<1>HP+28%","1","10501028","1"
"5","29","對沙威瑪附加<1>HP+29%","1","10501029","1"
"5","30","對沙威瑪附加<1>HP+30%","1","10501030","1"
"5","31","對沙威瑪附加<1>HP+31%","1","10501031","1"
"5","32","對沙威瑪附加<1>HP+32%","1","10501032","1"
"5","33","對沙威瑪附加<1>HP+33%","1","10501033","1"
"5","34","對沙威瑪附加<1>HP+34%","1","10501034","1"
"5","35","對沙威瑪附加<1>HP+35%","1","10501035","1"
"5","36","對沙威瑪附加<1>HP+36%","1","10501036","1"
"5","37","對沙威瑪附加<1>HP+37%","1","10501037","1"
"5","38","對沙威瑪附加<1>HP+38%","1","10501038","1"
"5","39","對沙威瑪附加<1>HP+39%","1","10501039","1"
"5","40","對沙威瑪附加<1>HP+40%","1","10501040","1"
"5","41","對沙威瑪附加<1>HP+41%","1","10501041","1"
"5","42","對沙威瑪附加<1>HP+42%","1","10501042","1"
"5","43","對沙威瑪附加<1>HP+43%","1","10501043","1"
"5","44","對沙威瑪附加<1>HP+44%","1","10501044","1"
"5","45","對沙威瑪附加<1>HP+45%","1","10501045","1"
"5","46","對沙威瑪附加<1>HP+46%","1","10501046","1"
"5","47","對沙威瑪附加<1>HP+47%","1","10501047","1"
"5","48","對沙威瑪附加<1>HP+48%","1","10501048","1"
"5","49","對沙威瑪附加<1>HP+49%","1","10501049","1"
"5","50","對沙威瑪附加<1>HP+50%","1","10501050","1"
"5","51","對沙威瑪附加<1>HP+51%","1","10501051","1"
"5","52","對沙威瑪附加<1>HP+52%","1","10501052","1"
"5","53","對沙威瑪附加<1>HP+53%","1","10501053","1"
"5","54","對沙威瑪附加<1>HP+54%","1","10501054","1"
"5","55","對沙威瑪附加<1>HP+55%","1","10501055","1"
"5","56","對沙威瑪附加<1>HP+56%","1","10501056","1"
"5","57","對沙威瑪附加<1>HP+57%","1","10501057","1"
"5","58","對沙威瑪附加<1>HP+58%","1","10501058","1"
"5","59","對沙威瑪附加<1>HP+59%","1","10501059","1"
"5","60","對沙威瑪附加<1>HP+60%","1","10501060","1"
"5","61","對沙威瑪附加<1>HP+61%","1","10501061","1"
"5","62","對沙威瑪附加<1>HP+62%","1","10501062","1"
"5","63","對沙威瑪附加<1>HP+63%","1","10501063","1"
"5","64","對沙威瑪附加<1>HP+64%","1","10501064","1"
"5","65","對沙威瑪附加<1>HP+65%","1","10501065","1"
"5","66","對沙威瑪附加<1>HP+66%","1","10501066","1"
"5","67","對沙威瑪附加<1>HP+67%","1","10501067","1"
"5","68","對沙威瑪附加<1>HP+68%","1","10501068","1"
"5","69","對沙威瑪附加<1>HP+69%","1","10501069","1"
"5","70","對沙威瑪附加<1>HP+70%","1","10501070","1"
"5","71","對沙威瑪附加<1>HP+71%","1","10501071","1"
"5","72","對沙威瑪附加<1>HP+72%","1","10501072","1"
"5","73","對沙威瑪附加<1>HP+73%","1","10501073","1"
"5","74","對沙威瑪附加<1>HP+74%","1","10501074","1"
"5","75","對沙威瑪附加<1>HP+75%","1","10501075","1"
"5","76","對沙威瑪附加<1>HP+76%","1","10501076","1"
"5","77","對沙威瑪附加<1>HP+77%","1","10501077","1"
"5","78","對沙威瑪附加<1>HP+78%","1","10501078","1"
"5","79","對沙威瑪附加<1>HP+79%","1","10501079","1"
"5","80","對沙威瑪附加<1>HP+80%","1","10501080","1"
"5","81","對沙威瑪附加<1>HP+81%","1","10501081","1"
