0cb8c5b55fd9ab5a916173d39ba6b887acf4b8e39d5b967247c48869a3adb4c8,0333e3cac8b43dd5a2044800ef21db227e597cc87e633db6fd154108961f5e46,35fca8d766fef93a53d3c9f646ff413495bd04e94e42a8f7b213d49a6da87d90,f156adb414852548f0bd620ac0e42a9d4b65a29940243810c8bd0de563829e83,d8586210196edee762d6c188b901c17f3977c5add490fb067e7df0020f209193,90d26a4f1d1a31e976a006463d659bf50ae0b7b7445ee76875049352a663916c,f1dd8d81b93ea37acfca6c4be2a0e157be8b82b898c4376ad702131db8732bbd,1ccca21bb70fee4eb263152d4a3149d293f98e4635e8620d37090e1dcc6215d7,091303069a8cb537d2d4ab368d18b2f122018cb447eabb59a4d932afb869ce3f,8ac854f170e730c707a19e56b2077231b0bb4eebe2f426cf79c56734be6939f8,c9a1d9b415baa0ec4265ad46427343097cec8bb541bac6a0f65eb00af9ee2695,137860f0f597528871273b4aa1e3dcccae8c9cb21137e48ecf95ec7cd080791d,d8597a2601dc0809caac86d16cca5e164d3cc5bc666c685647fb773eb6416078,ff111a887405f15ade6e43c606b056909c011a89a8c89f75eea116163f5b0ad3,824f626039b705dbe478edfbe27af098087bd2514a54fa81c9e21a0d7d712369,f43d07e9003484a05b7e234854228f10f598d01121a5fdffa0a27c36dd92c724,294b9851caca0717a484372677fa6224a6bc68a43644fb716b8502c13da5982d,92c57135881c6e78b0050f62fe1af8eb4b566f75b93a1bb22405b6b61230d68a,e3dd725be4d5f73aa6e711846d9fe9ef0ba89fe378ada752b310ed04bf94418d,9b554b66def80a6c9c14217b8a4dffd2aa6c93769f7a73712798f9e091e246f1,b0ebf85f9ec1fe1bc3ea977e00d0e70b053ad81ed52020522852b5077302e5ff,ae50d9424bc8469aff95267431cdf9e7081b891a4461c6f8c6d5c655c9843907,83a83441eae2b8339c636f38a93ed04d9a67c5197d195ca050e91cd52445377f,dde0bed63ce16faffa09b9fea76e0a409dccf5fd0fca554704314753d7a5ed4a,6e7df6a2ec143e21025720ffb848b3fe7d60ffd3f7c3cd12fad77c653a9614c3,c326064e27e6b7bdc4315d0a83ac92fe0905889562f279fbc888a410e8c550a0
"1","","0","105650405","0","0","bgm_MC022","","0","105650403","150650041","0","","105650402","bgm_MC022","","105650401","103171","105650404","0","0","90","0","0","15065004","0"
"1","","0","105650505","0","0","bgm_MC022","","0","105650503","150650051","0","","105650502","bgm_MC022","","105650501","103171","105650504","0","0","90","0","0","15065005","0"
"1","","0","0","0","0","bgm_MC022","","0","0","150650061","0","","105650601","bgm_MC022","","105650602","103201","0","0","0","90","0","0","15065006","0"
"1","","0","105660105","0","0","bgm_MC022","","0","105660103","150660011","0","","105660102","bgm_MC022","","105660101","103171","105660104","0","0","90","0","0","15066001","0"
"1","","0","105660205","0","0","bgm_MC022","","0","105660203","150660021","0","","105660202","bgm_MC022","","105660201","103171","105660204","0","0","90","0","0","15066002","0"
"1","","9066157","0","0","0","bgm_MC081","","0","0","150660031","0","","0","bgm_MC081_Fubuki","","105660301","103201","0","0","9066158","90","0","0","15066003","0"
"1","","0","105660405","0","0","bgm_MC022","","0","105660403","150660041","0","","105660402","bgm_MC022","","105660401","103171","105660404","0","0","90","0","0","15066004","0"
"1","","0","105660505","0","0","bgm_MC022","","0","105660503","150660051","0","","105660502","bgm_MC022","","105660501","103171","105660504","0","0","90","0","0","15066005","0"
"1","","0","105660605","0","0","bgm_MC022","","0","105660603","150660061","0","","105660602","bgm_MC022","","105660601","103171","105660604","0","0","90","0","0","15066006","0"
"1","","0","0","0","0","bgm_MC022","","0","105660703","150660071","0","","105660702","bgm_MC022","","105660701","103201","0","0","0","90","0","0","15066007","0"
"1","","0","105670105","0","0","bgm_MC086","","0","105670103","150670011","0","","105670102","bgm_MC086","","105670101","103331","105670104","0","0","90","0","0","15067001","0"
"1","","0","105670205","0","0","bgm_MC086","","0","105670203","150670021","0","","105670202","bgm_MC086","","105670201","103331","105670204","0","0","90","0","0","15067002","0"
"1","","9067157","0","0","0","bgm_MC081","","0","0","150670031","0","","0","bgm_MC081_Wakana","","105670301","103361","0","0","9067158","90","0","0","15067003","0"
"1","","0","105670405","0","0","bgm_MC086","","0","105670403","150670041","0","","105670402","bgm_MC086","","105670401","103331","105670404","0","0","90","0","0","15067004","0"
"1","","0","105670505","0","0","bgm_MC086","","0","105670503","150670051","0","","105670502","bgm_MC086","","105670501","103331","105670504","0","0","90","0","0","15067005","0"
"1","","0","0","0","0","bgm_MC086","","0","0","150670061","0","","105670601","bgm_MC086","","105670602","103331","0","0","0","90","0","0","15067006","0"
"1","","0","105680105","0","0","bgm_MC086","","0","105680103","150680011","0","","105680102","bgm_MC086","","105680101","103331","105680104","0","0","90","0","0","15068001","0"
"1","","0","105680205","0","0","bgm_MC086","","0","105680203","150680021","0","","105680202","bgm_MC086","","105680201","103331","105680204","0","0","90","0","0","15068002","0"
"1","","9068157","0","0","0","bgm_MC081","","0","0","150680031","0","","0","bgm_MC081_Yamato","","105680301","103361","0","0","9068158","90","0","0","15068003","0"
"1","","0","105680405","0","0","bgm_MC086","","0","105680403","150680041","0","","105680402","bgm_MC086","","105680401","103331","105680404","0","0","90","0","0","15068004","0"
"1","","0","105680505","0","0","bgm_MC086","","0","105680503","150680051","0","","105680502","bgm_MC086","","105680501","103361","105680504","0","0","90","0","0","15068005","0"
"1","","0","0","0","0","bgm_MC086","","0","105680603","150680061","0","","105680602","bgm_MC086","","105680601","103361","105680604","0","0","90","0","0","15068006","0"
"1","","0","105690105","0","0","bgm_MC086","","0","105690103","150690011","0","","105690102","bgm_MC086","","105690101","103331","105690104","0","0","90","0","0","15069001","0"
"1","","0","105690205","0","0","bgm_MC086","","0","105690203","150690021","0","","105690202","bgm_MC086","","105690201","103361","105690204","0","0","90","0","0","15069002","0"
"1","","0","0","0","0","bgm_MC086","","0","105690303","150690031","0","","105690302","bgm_MC086","","105690301","103361","0","0","0","90","0","0","15069003","0"
"1","","0","105690405","0","0","bgm_MC086","","0","105690403","150690041","0","","105690402","bgm_MC086","","105690401","103361","105690404","0","0","90","0","0","15069004","0"
"1","","0","105690505","0","0","bgm_MC086","","0","105690503","150690051","0","","105690502","bgm_MC086","","105690501","103331","105690504","0","0","90","0","0","15069005","0"
"1","","0","0","0","0","bgm_MC086","","0","105690603","150690061","0","","105690602","bgm_MC086","","105690601","103331","105690604","0","0","90","0","0","15069006","0"
"1","","0","105700105","0","0","bgm_MC086","","0","105700103","150700011","0","","105700102","bgm_MC086","","105700101","103361","105700104","0","0","90","0","0","15070001","0"
"1","","0","105700205","0","0","bgm_MC086","","0","105700203","150700021","0","","105700202","bgm_MC086","","105700201","103361","105700204","0","0","90","0","0","15070002","0"
"1","","0","0","0","0","bgm_MC086","","0","105700303","150700031","0","","105700302","bgm_MC086","","105700301","103331","0","0","0","90","0","0","15070003","0"
"1","","0","105700405","0","0","bgm_MC086","","0","105700403","150700041","0","","105700402","bgm_MC086","","105700401","103331","105700404","0","0","90","0","0","15070004","0"
"1","","0","105700505","0","0","bgm_MC086","","0","105700503","150700051","0","","105700502","bgm_MC086","","105700501","103331","105700504","0","0","90","0","0","15070005","0"
"1","","0","0","0","0","bgm_MC086","","0","105700603","150700061","0","","105700602","bgm_MC086","","105700601","103331","105700604","0","0","90","0","0","15070006","0"
"1","","0","105710105","0","0","bgm_MC086","","0","105710103","150710011","0","","105710102","bgm_MC086","","105710101","103331","105710104","0","0","90","0","0","15071001","0"
"1","","0","105710205","0","0","bgm_MC086","","0","105710203","150710021","0","","105710202","bgm_MC086","","105710201","103361","105710204","0","0","90","0","0","15071002","0"
"1","","0","0","0","0","bgm_MC086","","0","105710303","150710031","0","","105710302","bgm_MC086","","105710301","103361","0","0","0","90","0","0","15071003","0"
"1","","0","105710405","0","0","bgm_MC086","","0","105710403","150710041","0","","105710402","bgm_MC086","","105710401","103361","105710404","0","0","90","0","0","15071004","0"
"1","","0","105710505","0","0","bgm_MC086","","0","105710503","150710051","0","","105710502","bgm_MC086","","105710501","103361","105710504","0","0","90","0","0","15071005","0"
"1","","0","0","0","0","bgm_MC086","","0","105710603","150710061","0","","105710602","bgm_MC086","","105710601","103361","105710604","0","0","90","0","0","15071006","0"
"1","","0","105720105","0","0","bgm_MC086","","0","105720103","150720011","0","","105720102","bgm_MC086","","105720101","103331","105720104","0","0","90","0","0","15072001","0"
"1","","0","105720205","0","0","bgm_MC086","","0","105720203","150720021","0","","105720202","bgm_MC086","","105720201","103361","105720204","0","0","90","0","0","15072002","0"
"1","","0","0","0","0","bgm_MC086","","0","105720303","150720031","0","","105720302","bgm_MC086","","105720301","103331","105720304","0","0","90","0","0","15072003","0"
"1","","0","105720405","0","0","bgm_MC086","","0","105720403","150720041","0","","105720402","bgm_MC086","","105720401","103361","105720404","0","0","90","0","0","15072004","0"
"1","","0","105720505","0","0","bgm_MC086","","0","105720503","150720051","0","","105720502","bgm_MC086","","105720501","103361","105720504","0","0","90","0","0","15072005","0"
"1","","0","0","0","0","bgm_MC086","","0","105720603","150720061","0","","105720602","bgm_MC086","","105720601","103331","105720604","0","0","90","0","0","15072006","0"
"1","","0","105730105","0","0","bgm_MC202","","0","105730103","150730011","0","","105730102","bgm_MC202","","105730101","103581","105730104","0","0","90","0","0","15073001","0"
"1","","0","105730205","0","0","bgm_MC202","","0","105730203","150730021","0","","105730202","bgm_MC202","","105730201","103601","105730204","0","0","90","0","0","15073002","0"
"1","","0","0","0","0","bgm_MC202","","0","105730303","150730031","0","","105730302","bgm_MC202","","105730301","103581","0","0","0","90","0","0","15073003","0"
"1","","0","105730405","0","0","bgm_MC202","","0","105730403","150730041","0","","105730402","bgm_MC202","","105730401","103581","105730404","0","0","90","0","0","15073004","0"
"1","","0","105730505","0","0","bgm_MC202","","0","105730503","150730051","0","","105730502","bgm_MC202","","105730501","103602","105730504","0","0","90","0","0","15073005","0"
