6f3c613e13328dd9382ec638f2c62992d1fb17a16e8ac2b3c74c61126afb895b,80be1cf3f59e5248419e1099c187cc71939c873a39d713e7c13837090d623f70,75d29460b925c8736fe3fcb5c9bde3bd81c4484b7a01bf2f2d614c547542ebb1,92a9345f3f35d8e41408fe89c87f1166cea552242ef56fa1f020d83d1108ae11,4ccb38ee0ff8206820a728e43dec3e79b6966cdf338c3f85a81e0ebe70b57fea,40a1c484dc7c4f1bfb95532515ea107fa4efa279c8f527dc7d292d3783f71106,bafde6a6ec3259d147b71d327e8f97bdf9e7f01de62f2633276095447519eb89,524396aafc2d3742a49c8554ed0b2ec8893e6e8e1236b41d142e02c15bf331b8,f4e739257620f01c6c0cf7184a9cddae40315f32772f09e31c1662727a558372,f04d55bc90b2f659db512e7ef4cbffcb709b4a828e3e2d97d4151b9e5e7fd942,f1979a7177d0e4adfd4042355904bd7dcff0aa63542ce34786dbfdd397280910,c10414fc1e03b6e7f8a27b988206b58de88cadc7dc880a63c1077e6a4ecbc15b,135c2d05cc09a3fa7fb9e0ecc88e25cebb46199fa469fbf0a1c3b9a56edaa675,9ad291905bb1dd1edef205b781b8c80a1e90775495c73970af23cbb19bdf472e,abbe35de6fdd3ba5409c235fb190498ef2f0b473b431853f6f1d2b4586119f97,f967e69f16ed41ef3a617a65e7c50d73e19ba55d98a1ef56244300fe236eafc4,509331cb18e9bd05fd6f28275c39fc199f3e6a177b676de591ded61437fd3f2c,f91304db18a5f1f5ff87c19344afa5167690db9e676ff3401da860eb66396ca8
"0","15","0","0","91002","10600","0","0","0","10600","74","8","0","0","0","0","0","0"
"0","15","0","0","91002","10700","0","0","0","10700","75","8","0","0","0","0","0","0"
"0","15","0","0","91002","10800","0","0","0","10800","76","8","0","0","0","0","0","0"
"0","15","0","0","91002","10900","0","0","0","10900","77","8","0","0","0","0","0","0"
"0","15","0","0","91002","11000","0","0","0","11000","78","8","0","0","0","0","0","0"
"0","15","0","0","91002","11100","0","0","0","11100","79","8","0","0","0","0","0","0"
"0","15","0","0","91002","11200","0","0","0","11200","80","8","0","0","0","0","0","0"
"0","15","0","0","91002","11300","0","0","0","11300","81","8","0","0","0","0","0","0"
"0","15","0","0","91002","11400","0","0","0","11400","82","8","0","0","0","0","0","0"
"0","15","0","0","91002","11500","0","0","0","11500","83","8","0","0","0","0","0","0"
"0","15","0","0","91002","11600","0","0","0","11600","84","8","0","0","0","0","0","0"
"0","15","0","0","91002","11700","0","0","0","11700","85","8","0","0","0","0","0","0"
"0","15","0","0","91002","11800","0","0","0","11800","86","8","0","0","0","0","0","0"
"0","15","0","0","91002","11900","0","0","0","11900","87","8","0","0","0","0","0","0"
"0","15","0","0","91002","12000","0","0","0","12000","88","8","0","0","0","0","0","0"
"0","15","0","0","91002","12100","0","0","0","12100","89","8","0","0","0","0","0","0"
"0","15","0","0","91002","12200","0","0","0","12200","90","8","0","0","0","0","0","0"
"0","15","0","0","91002","12300","0","0","0","12300","91","8","0","0","0","0","0","0"
"0","15","0","0","91002","12400","0","0","0","12400","92","8","0","0","0","0","0","0"
"0","15","0","0","91002","12500","0","0","0","12500","93","8","0","0","0","0","0","0"
"0","15","0","0","91002","12600","0","0","0","12600","94","8","0","0","0","0","0","0"
"0","15","0","0","91002","12700","0","0","0","12700","95","8","0","0","0","0","0","0"
"0","15","0","0","91002","12800","0","0","0","12800","96","8","0","0","0","0","0","0"
"0","15","0","0","91002","12900","0","0","0","12900","97","8","0","0","0","0","0","0"
"0","15","0","0","91002","13000","0","0","0","13000","98","8","0","0","0","0","0","0"
"0","15","0","0","91002","13100","0","0","0","13100","99","8","0","0","0","0","0","0"
"0","15","0","0","91002","13200","0","0","0","13200","100","8","0","0","0","0","0","0"
"0","15","0","0","91002","13300","0","0","0","13300","101","8","0","0","0","0","0","0"
"0","15","0","0","91002","13400","0","0","0","13400","102","8","0","0","0","0","0","0"
"0","15","0","0","91002","13500","0","0","0","13500","103","8","0","0","0","0","0","0"
"0","15","0","0","91002","13600","0","0","0","13600","104","8","0","0","0","0","0","0"
"0","15","0","0","91002","13700","0","0","0","13700","105","8","0","0","0","0","0","0"
"0","15","0","0","91002","13800","0","0","0","13800","106","8","0","0","0","0","0","0"
"0","15","0","0","91002","13900","0","0","0","13900","107","8","0","0","0","0","0","0"
"0","15","0","0","91002","14000","0","0","0","14000","108","8","0","0","0","0","0","0"
"0","15","0","0","91002","14100","0","0","0","14100","109","8","0","0","0","0","0","0"
"0","15","0","0","91002","14200","0","0","0","14200","110","8","0","0","0","0","0","0"
"0","15","0","0","91002","14300","0","0","0","14300","111","8","0","0","0","0","0","0"
"0","15","0","0","91002","14400","0","0","0","14400","112","8","0","0","0","0","0","0"
"0","15","0","0","91002","14500","0","0","0","14500","113","8","0","0","0","0","0","0"
"0","15","0","0","91002","14600","0","0","0","14600","114","8","0","0","0","0","0","0"
"0","15","0","0","91002","14700","0","0","0","14700","115","8","0","0","0","0","0","0"
"0","15","0","0","91002","14800","0","0","0","14800","116","8","0","0","0","0","0","0"
"0","15","0","0","91002","14900","0","0","0","14900","117","8","0","0","0","0","0","0"
"0","15","0","0","91002","15000","0","0","0","15000","118","8","0","0","0","0","0","0"
