0b1d354c8c55ce1e5384717d4c35e6ebf845a5f1c189bd998af394d031c629fe,ef81968e2595579c6f4068aedede5ff04f0e68e9eb39a442083a5a25df56d121,f474182f680f5389887b8e0dc8b1c8fc98645cf20887255f456a40088a8e18f9,d51dadeec51ce78cdb4d5e0c4f4595af2c00d7d5978da607bbd78c5b9d43dbb2,656bfb53eed54d4ad5f830ba14523dc23b09131be20a1c01ee543f7ec8c1736c,778c1ce9cbb740bb159ae75e3934231332c3a05c0d1cc6ec31840df3af12cce2,03d7c3b70ed0751d247f82aad9a4f7f8dce72c33a662bbd8045794dc0eb580a7,c7ebeb71a9a320966d17ffb059423bc96158d9231763aab33cea7a0b253e5591,f6db2724f365b2d30aa76f40a0a076fc8a4cc55f5be11c499bd1e236f21d6596,712ccc37d444ded1ef02ad1b9b76b72cd5c9a365bb0e19dff82ab85f0ee692e1,cfa20e9422125861823916c0116e3c4de453b70e7e6655e1b7b3e6a7dfa2bba5,e682599083066e597f180935f031bb0bf0e2cdd624cf517ccbd3c2c2af76fef2,1f05f698182bd8355ddbb2357a914e0c526498e668ea108d234eba8793a3b091,989228d52fa4557c6c657a7aebf7bb8b64192934c401772efabd440b361b5a6e,775490b72ecfb4a43977468f68abc8e2039fdf290450dcce7523bba8bd8f66c8,6909ecd7d8cce3fb6fea2c3de93922e012f21e8f08e505195de37545c746f95a,d560c1253aced82472aa08d549e4069b00d5f6cbe3b327460fad00149a3b3138,5ae1b0e1d701c3497ca68e84fc6d05f475da700df7d61ccd2d27e43119226cf3,7024fd35e0b154f81f3562877b6ae5e5f5290db93baadc640dfcf170f823caa5,13f320992e697c3e384165f96008a36c601926228087fbed43b32b472d184892,9e2582fe32fb5c05d3cb1f69d9dafd6a2744644004f6ebe14dfbde884abe3383,042fcd188bb91e2ee03beabc7b7066bf49f5e4de245c4cfc478c5bfcc8b4fe9e,077778c01024832fb968768191c530bb25ecc2934a695aa9309d6558a43b9315,7ae0c68b7010fb88234bec8325f3d7bb711e9051b802eecd7db3aa21b2e1a03e,4d4c14c1dbd30fecb6b25cae93e94792bd0794dfdfca5ff3ba280bb5327c8fc0,80d3bc2469f2c0d5e51580c65b719fe34f75b37b226cf1f885cd1563cd79cdbc,309eb349c4331d5524f3f865f7d9ee1a3922b11394da7a0f4cb3995c2d3d8372,0cb98123a096ed347fb20ac232080b6927bc63b14297cb006655b73af5d0309f,3aa27afa5d1576b89401660ed26a7fa6509da174f36ef761a24415067e7d5b74,1e79bc027e80586f603dad9bbd81e468b5f27136f8c83c76eb5c9255491b3c07,d57772a7278cafa493a148f8765905e89fac1a15c7ebf9a802e5af8be032a1be,fc5244b77a4bfc1cc39da885a79c1b657380211bae63f0a8a4968e7a05ab15c9,6dc1f414eb547d61e02591bea68a51b0738d4de6b89cd248355962b01c217009,ec5749fe0aeaac6c44cd2aad8eacf32f4a3acf79472ebf4d9b597ce801030401,ed182a4ce2d3a3a24505e10ad78909e80e7138575ab89657e7e4dc42c8de727f,e2c702f6d0581642b211479c7ea26ba014a3fb59197439e42222772eb9def97d,b684c90f47cbe12796129b7bba9b6d51fd2629aa91cdfbd3ed05f049d17b91b9,7edbbc9dbbc2ab79ddf6e7c5e84a59fd3d1b7d998b097907a8ecf00e488e90ff,63eb9bdf223d7bc664eee46db5f9320e829128418ff643871daa827dd3983b06,f52b2d2df5a09ee4bd2296cdb826017fe53af6b004a66e126a604a427506f8a4
"10","670010020","20","30","0","13","1","0","0","20","0","0","200000006","1","20","20","20","200100","20","20","20","0","20","1563","1","0","0","10","20","186","20","0","20","0","20","20","16","20","20","20"
"10","670010021","21","30","0","15","1","0","0","21","0","0","200000006","1","21","21","21","200100","21","21","21","0","21","1784","1","0","0","10","21","206","21","0","21","0","21","21","18","21","21","21"
"10","670010022","22","30","0","17","1","0","0","22","0","0","200000006","1","22","22","22","200100","22","22","22","0","22","2005","1","0","0","10","22","225","22","0","22","0","22","22","20","22","22","22"
"10","670010023","23","30","0","18","1","0","0","23","0","0","200000006","1","23","23","23","200100","23","23","23","0","23","2225","1","0","0","10","23","245","23","0","23","0","23","23","21","23","23","23"
"10","670010024","24","30","0","20","1","0","0","24","0","0","200000006","1","24","24","24","200100","24","24","24","0","24","2446","1","0","0","10","24","264","24","0","24","0","24","24","23","24","24","24"
"10","670010025","25","30","0","21","1","0","0","25","0","0","200000006","1","25","25","25","200100","25","25","25","0","25","2701","1","0","0","10","25","267","25","0","25","0","25","25","24","25","25","25"
"10","670010026","26","30","0","21","1","0","0","26","0","0","200000006","1","26","26","26","200100","26","26","26","0","26","2956","1","0","0","10","26","269","26","0","26","0","26","26","24","26","26","26"
"10","670010027","27","30","0","21","1","0","0","27","0","0","200000006","1","27","27","27","200100","27","27","27","0","27","3211","1","0","0","10","27","289","27","0","27","0","27","27","24","27","27","27"
"10","670010028","28","30","0","21","1","0","0","28","0","0","200000006","1","28","28","28","200100","28","28","28","0","28","3466","1","0","0","10","28","309","28","0","28","0","28","28","25","28","28","28"
"10","670010029","29","30","0","22","1","0","0","29","0","0","200000006","1","29","29","29","200100","29","29","29","0","29","3721","1","0","0","10","29","330","29","0","29","0","29","29","25","29","29","29"
"10","670010030","30","30","0","22","1","0","0","30","0","0","200000006","1","30","30","30","200100","30","30","30","0","30","3976","1","0","0","10","30","350","30","0","30","0","30","30","25","30","30","30"
"10","670010031","31","30","0","22","1","0","0","31","0","0","200000006","1","31","31","31","200100","31","31","31","0","31","4232","1","0","0","10","31","370","31","0","31","0","31","31","26","31","31","31"
"10","670010032","32","30","0","22","1","0","0","32","0","0","200000006","1","32","32","32","200100","32","32","32","0","32","4487","1","0","0","10","32","390","32","0","32","0","32","32","26","32","32","32"
"10","670010033","33","30","0","22","1","0","0","33","0","0","200000006","1","33","33","33","200100","33","33","33","0","33","4742","1","0","0","10","33","410","33","0","33","0","33","33","26","33","33","33"
"10","670010034","34","30","0","23","1","0","0","34","0","0","200000006","1","34","34","34","200100","34","34","34","0","34","4997","1","0","0","10","34","431","34","0","34","0","34","34","26","34","34","34"
"10","670010035","35","30","0","23","1","0","0","35","0","0","200000006","1","35","35","35","200100","35","35","35","0","35","5252","1","0","0","10","35","451","35","0","35","0","35","35","27","35","35","35"
"10","670010036","36","30","0","23","1","0","0","36","0","0","200000006","1","36","36","36","200100","36","36","36","0","36","5507","1","0","0","10","36","471","36","0","36","0","36","36","27","36","36","36"
"10","670010037","37","30","0","27","1","0","0","37","0","0","200000006","1","37","37","37","200100","37","37","37","0","37","5667","1","0","0","10","37","516","37","0","37","0","37","37","31","37","37","37"
"10","670010038","38","30","0","31","1","0","0","38","0","0","200000006","1","38","38","38","200100","38","38","38","0","38","5826","1","0","0","10","38","562","38","0","38","0","38","38","35","38","38","38"
"10","670010039","39","30","0","35","1","0","0","39","0","0","200000006","1","39","39","39","200100","39","39","39","0","39","5986","1","0","0","10","39","607","39","0","39","0","39","39","39","39","39","39"
"10","670010040","40","30","0","36","1","0","0","40","0","0","200000006","1","40","40","40","200100","40","40","40","0","40","7437","1","0","0","10","40","712","40","0","40","0","40","40","40","40","40","40"
"10","670010041","41","30","0","36","1","0","0","41","0","0","200000006","1","41","41","41","200100","41","41","41","0","41","8888","1","0","0","10","41","816","41","0","41","0","41","41","40","41","41","41"
"10","670010042","42","30","0","36","1","0","0","42","0","0","200000006","1","42","42","42","200100","42","42","42","0","42","9321","1","0","0","10","42","913","42","0","42","0","42","42","41","42","42","42"
"10","670010043","43","30","0","36","1","0","0","43","0","0","200000006","1","43","43","43","200100","43","43","43","0","43","9754","1","0","0","10","43","1010","43","0","43","0","43","43","41","43","43","43"
"10","670010044","44","30","0","38","1","0","0","44","0","0","200000006","1","44","44","44","200100","44","44","44","0","44","10008","1","0","0","10","44","1079","44","0","44","0","44","44","45","44","44","44"
"10","670010045","45","30","0","41","1","0","0","45","0","0","200000006","1","45","45","45","200100","45","45","45","0","45","10263","1","0","0","10","45","1148","45","0","45","0","45","45","49","45","45","45"
"10","670010046","46","30","0","43","1","0","0","46","0","0","200000006","1","46","46","46","200100","46","46","46","0","46","10517","1","0","0","10","46","1217","46","0","46","0","46","46","53","46","46","46"
"10","670010047","47","30","0","45","1","0","0","47","0","0","200000006","1","47","47","47","200100","47","47","47","0","47","10771","1","0","0","10","47","1286","47","0","47","0","47","47","57","47","47","47"
"10","670010048","48","30","0","48","1","0","0","48","0","0","200000006","1","48","48","48","200100","48","48","48","0","48","11026","1","0","0","10","48","1355","48","0","48","0","48","48","61","48","48","48"
"10","670010049","49","30","0","50","1","0","0","49","0","0","200000006","1","49","49","49","200100","49","49","49","0","49","11280","1","0","0","10","49","1424","49","0","49","0","49","49","65","49","49","49"
"10","670010050","50","30","0","52","1","0","0","50","0","0","200000006","1","50","50","50","200100","50","50","50","0","50","11534","1","0","0","10","50","1493","50","0","50","0","50","50","69","50","50","50"
"10","670010051","51","30","0","55","1","0","0","51","0","0","200000006","1","51","51","51","200100","51","51","51","0","51","11789","1","0","0","10","51","1562","51","0","51","0","51","51","73","51","51","51"
"10","670010052","52","30","0","57","1","0","0","52","0","0","200000006","1","52","52","52","200100","52","52","52","0","52","12043","1","0","0","10","52","1632","52","0","52","0","52","52","77","52","52","52"
"10","670010053","53","30","0","59","1","0","0","53","0","0","200000006","1","53","53","53","200100","53","53","53","0","53","12297","1","0","0","10","53","1701","53","0","53","0","53","53","81","53","53","53"
"10","670010054","54","30","0","62","1","0","0","54","0","0","200000006","1","54","54","54","200100","54","54","54","0","54","12552","1","0","0","10","54","1770","54","0","54","0","54","54","85","54","54","54"
"10","670010055","55","30","0","64","1","0","0","55","0","0","200000006","1","55","55","55","200100","55","55","55","0","55","12806","1","0","0","10","55","1839","55","0","55","0","55","55","89","55","55","55"
"10","670010056","56","30","0","66","1","0","0","56","0","0","200000006","1","56","56","56","200100","56","56","56","0","56","13060","1","0","0","10","56","1908","56","0","56","0","56","56","93","56","56","56"
"10","670010057","57","30","0","69","1","0","0","57","0","0","200000006","1","57","57","57","200100","57","57","57","0","57","13315","1","0","0","10","57","1977","57","0","57","0","57","57","97","57","57","57"
"10","670010058","58","30","0","71","1","0","0","58","0","0","200000006","1","58","58","58","200100","58","58","58","0","58","13569","1","0","0","10","58","2046","58","0","58","0","58","58","101","58","58","58"
"10","670010059","59","30","0","73","1","0","0","59","0","0","200000006","1","59","59","59","200100","59","59","59","0","59","13823","1","0","0","10","59","2115","59","0","59","0","59","59","105","59","59","59"
"10","670010060","60","30","0","76","1","0","0","60","0","0","200000006","1","60","60","60","200100","60","60","60","0","60","14078","1","0","0","10","60","2184","60","0","60","0","60","60","109","60","60","60"
"10","670010061","61","30","0","78","1","0","0","61","0","0","200000006","1","61","61","61","200100","61","61","61","0","61","14332","1","0","0","10","61","2253","61","0","61","0","61","61","113","61","61","61"
"10","670010062","62","30","0","79","1","0","0","62","0","0","200000006","1","62","62","62","200100","62","62","62","0","62","15514","1","0","0","10","62","2280","62","0","62","0","62","62","113","62","62","62"
"10","670010063","63","30","0","79","1","0","0","63","0","0","200000006","1","63","63","63","200100","63","63","63","0","63","16696","1","0","0","10","63","2306","63","0","63","0","63","63","114","63","63","63"
"10","670010064","64","30","0","80","1","0","0","64","0","0","200000006","1","64","64","64","200100","64","64","64","0","64","17878","1","0","0","10","64","2333","64","0","64","0","64","64","114","64","64","64"
"10","670010065","65","30","0","81","1","0","0","65","0","0","200000006","1","65","65","65","200100","65","65","65","0","65","19060","1","0","0","10","65","2359","65","0","65","0","65","65","114","65","65","65"
"10","670010066","66","30","0","82","1","0","0","66","0","0","200000006","1","66","66","66","200100","66","66","66","0","66","20242","1","0","0","10","66","2386","66","0","66","0","66","66","115","66","66","66"
"10","670010067","67","30","0","82","1","0","0","67","0","0","200000006","1","67","67","67","200100","67","67","67","0","67","21425","1","0","0","10","67","2412","67","0","67","0","67","67","115","67","67","67"
"10","670010068","68","30","0","83","1","0","0","68","0","0","200000006","1","68","68","68","200100","68","68","68","0","68","22607","1","0","0","10","68","2439","68","0","68","0","68","68","115","68","68","68"
"10","670010069","69","30","0","84","1","0","0","69","0","0","200000006","1","69","69","69","200100","69","69","69","0","69","23789","1","0","0","10","69","2466","69","0","69","0","69","69","116","69","69","69"
"10","670010070","70","30","0","85","1","0","0","70","0","0","200000006","1","70","70","70","200100","70","70","70","0","70","24971","1","0","0","10","70","2492","70","0","70","0","70","70","116","70","70","70"
"10","670010071","71","30","0","85","1","0","0","71","0","0","200000006","1","71","71","71","200100","71","71","71","0","71","26153","1","0","0","10","71","2519","71","0","71","0","71","71","116","71","71","71"
"10","670020001","1","30","0","10","1","0","0","1","0","0","200000001","1","1","1","1","200200","1","1","1","0","1","924","1","0","0","10","1","108","1","0","1","0","1","1","8","1","1","1"
"10","670020002","2","30","0","10","1","0","0","2","0","0","200000001","1","2","2","2","200200","2","2","2","0","2","927","1","0","0","10","2","111","2","0","2","0","2","2","8","2","2","2"
"10","670020003","3","30","0","10","1","0","0","3","0","0","200000001","1","3","3","3","200200","3","3","3","0","3","930","1","0","0","10","3","114","3","0","3","0","3","3","8","3","3","3"
"10","670020004","4","30","0","11","1","0","0","4","0","0","200000001","1","4","4","4","200200","4","4","4","0","4","933","1","0","0","10","4","117","4","0","4","0","4","4","9","4","4","4"
"10","670020005","5","30","0","11","1","0","0","5","0","0","200000001","1","5","5","5","200200","5","5","5","0","5","936","1","0","0","10","5","120","5","0","5","0","5","5","9","5","5","5"
"10","670020006","6","30","0","11","1","0","0","6","0","0","200000001","1","6","6","6","200200","6","6","6","0","6","939","1","0","0","10","6","123","6","0","6","0","6","6","9","6","6","6"
"10","670020007","7","30","0","12","1","0","0","7","0","0","200000001","1","7","7","7","200200","7","7","7","0","7","942","1","0","0","10","7","126","7","0","7","0","7","7","10","7","7","7"
"10","670020008","8","30","0","12","1","0","0","8","0","0","200000001","1","8","8","8","200200","8","8","8","0","8","945","1","0","0","10","8","129","8","0","8","0","8","8","10","8","8","8"
"10","670020009","9","30","0","12","1","0","0","9","0","0","200000001","1","9","9","9","200200","9","9","9","0","9","948","1","0","0","10","9","132","9","0","9","0","9","9","10","9","9","9"
"10","670020010","10","30","0","13","1","0","0","10","0","0","200000001","1","10","10","10","200200","10","10","10","0","10","951","1","0","0","10","10","135","10","0","10","0","10","10","11","10","10","10"
"10","670020011","11","30","0","13","1","0","0","11","0","0","200000001","1","11","11","11","200200","11","11","11","0","11","954","1","0","0","10","11","138","11","0","11","0","11","11","11","11","11","11"
"10","670020012","12","30","0","13","1","0","0","12","0","0","200000001","1","12","12","12","200200","12","12","12","0","12","957","1","0","0","10","12","141","12","0","12","0","12","12","11","12","12","12"
"10","670020013","13","30","0","14","1","0","0","13","0","0","200000001","1","13","13","13","200200","13","13","13","0","13","960","1","0","0","10","13","144","13","0","13","0","13","13","12","13","13","13"
"10","670020014","14","30","0","14","1","0","0","14","0","0","200000001","1","14","14","14","200200","14","14","14","0","14","963","1","0","0","10","14","147","14","0","14","0","14","14","12","14","14","14"
"10","670020015","15","30","0","15","1","0","0","15","0","0","200000001","1","15","15","15","200200","15","15","15","0","15","966","1","0","0","10","15","151","15","0","15","0","15","15","13","15","15","15"
"10","670020016","16","30","0","15","1","0","0","16","0","0","200000001","1","16","16","16","200200","16","16","16","0","16","1322","1","0","0","10","16","175","16","0","16","0","16","16","13","16","16","16"
"10","670020017","17","30","0","15","1","0","0","17","0","0","200000001","1","17","17","17","200200","17","17","17","0","17","1678","1","0","0","10","17","199","17","0","17","0","17","17","13","17","17","17"
"10","670020018","18","30","0","15","1","0","0","18","0","0","200000001","1","18","18","18","200200","18","18","18","0","18","1884","1","0","0","10","18","207","18","0","18","0","18","18","13","18","18","18"
"10","670020019","19","30","0","16","1","0","0","19","0","0","200000001","1","19","19","19","200200","19","19","19","0","19","2090","1","0","0","10","19","215","19","0","19","0","19","19","14","19","19","19"
"10","670020020","20","30","0","16","1","0","0","20","0","0","200000001","1","20","20","20","200200","20","20","20","0","20","2296","1","0","0","10","20","223","20","0","20","0","20","20","14","20","20","20"
"10","670020021","21","30","0","17","1","0","0","21","0","0","200000001","1","21","21","21","200200","21","21","21","0","21","2377","1","0","0","10","21","237","21","0","21","0","21","21","14","21","21","21"
"10","670020022","22","30","0","17","1","0","0","22","0","0","200000001","1","22","22","22","200200","22","22","22","0","22","2458","1","0","0","10","22","251","22","0","22","0","22","22","14","22","22","22"
"10","670020023","23","30","0","17","1","0","0","23","0","0","200000001","1","23","23","23","200200","23","23","23","0","23","2658","1","0","0","10","23","251","23","0","23","0","23","23","14","23","23","23"
"10","670020024","24","30","0","19","1","0","0","24","0","0","200000001","1","24","24","24","200200","24","24","24","0","24","2829","1","0","0","10","24","268","24","0","24","0","24","24","16","24","24","24"
"10","670020025","25","30","0","21","1","0","0","25","0","0","200000001","1","25","25","25","200200","25","25","25","0","25","2999","1","0","0","10","25","285","25","0","25","0","25","25","18","25","25","25"
"10","670020026","26","30","0","24","1","0","0","26","0","0","200000001","1","26","26","26","200200","26","26","26","0","26","3170","1","0","0","10","26","302","26","0","26","0","26","26","19","26","26","26"
"10","670020027","27","30","0","26","1","0","0","27","0","0","200000001","1","27","27","27","200200","27","27","27","0","27","3340","1","0","0","10","27","319","27","0","27","0","27","27","21","27","27","27"
"10","670020028","28","30","0","28","1","0","0","28","0","0","200000001","1","28","28","28","200200","28","28","28","0","28","3511","1","0","0","10","28","336","28","0","28","0","28","28","23","28","28","28"
"10","670020029","29","30","0","29","1","0","0","29","0","0","200000001","1","29","29","29","200200","29","29","29","0","29","4632","1","0","0","10","29","380","29","0","29","0","29","29","23","29","29","29"
"10","670020030","30","30","0","29","1","0","0","30","0","0","200000001","1","30","30","30","200200","30","30","30","0","30","4717","1","0","0","10","30","412","30","0","30","0","30","30","23","30","30","30"
"10","670020031","31","30","0","28","1","0","0","31","0","0","200000001","1","31","31","31","200200","31","31","31","0","31","4802","1","0","0","10","31","443","31","0","31","0","31","31","23","31","31","31"
"10","670020032","32","30","0","28","1","0","0","32","0","0","200000001","1","32","32","32","200200","32","32","32","0","32","4887","1","0","0","10","32","432","32","0","32","0","32","32","23","32","32","32"
"10","670020033","33","30","0","28","1","0","0","33","0","0","200000001","1","33","33","33","200200","33","33","33","0","33","4972","1","0","0","10","33","420","33","0","33","0","33","33","23","33","33","33"
"10","670020034","34","30","0","28","1","0","0","34","0","0","200000001","1","34","34","34","200200","34","34","34","0","34","5985","1","0","0","10","34","499","34","0","34","0","34","34","24","34","34","34"
"10","670020035","35","30","0","32","1","0","0","35","0","0","200000001","1","35","35","35","200200","35","35","35","0","35","6241","1","0","0","10","35","525","35","0","35","0","35","35","27","35","35","35"
"10","670020036","36","30","0","36","1","0","0","36","0","0","200000001","1","36","36","36","200200","36","36","36","0","36","6497","1","0","0","10","36","550","36","0","36","0","36","36","30","36","36","36"
"10","670020037","37","30","0","39","1","0","0","37","0","0","200000001","1","37","37","37","200200","37","37","37","0","37","6752","1","0","0","10","37","576","37","0","37","0","37","37","32","37","37","37"
"10","670020038","38","30","0","43","1","0","0","38","0","0","200000001","1","38","38","38","200200","38","38","38","0","38","7008","1","0","0","10","38","601","38","0","38","0","38","38","35","38","38","38"
"10","670020039","39","30","0","42","1","0","0","39","0","0","200000001","1","39","39","39","200200","39","39","39","0","39","7387","1","0","0","10","39","671","39","0","39","0","39","39","33","39","39","39"
"10","670020040","40","30","0","44","1","0","0","40","0","0","200000001","1","40","40","40","200200","40","40","40","0","40","8119","1","0","0","10","40","679","40","0","40","0","40","40","35","40","40","40"
"10","670020041","41","30","0","46","1","0","0","41","0","0","200000001","1","41","41","41","200200","41","41","41","0","41","9635","1","0","0","10","41","729","41","0","41","0","41","41","37","41","41","41"
"10","670020042","42","30","0","47","1","0","0","42","0","0","200000001","1","42","42","42","200200","42","42","42","0","42","11151","1","0","0","10","42","778","42","0","42","0","42","42","38","42","42","42"
"10","670020043","43","30","0","47","1","0","0","43","0","0","200000001","1","43","43","43","200200","43","43","43","0","43","11476","1","0","0","10","43","790","43","0","43","0","43","43","38","43","43","43"
"10","670020044","44","30","0","47","1","0","0","44","0","0","200000001","1","44","44","44","200200","44","44","44","0","44","11802","1","0","0","10","44","802","44","0","44","0","44","44","39","44","44","44"
"10","670020045","45","30","0","47","1","0","0","45","0","0","200000001","1","45","45","45","200200","45","45","45","0","45","12127","1","0","0","10","45","814","45","0","45","0","45","45","39","45","45","45"
"10","670020046","46","30","0","48","1","0","0","46","0","0","200000001","1","46","46","46","200200","46","46","46","0","46","13833","1","0","0","10","46","971","46","0","46","0","46","46","40","46","46","46"
"10","670020047","47","30","0","49","1","0","0","47","0","0","200000001","1","47","47","47","200200","47","47","47","0","47","15539","1","0","0","10","47","1128","47","0","47","0","47","47","40","47","47","47"
"10","670020048","48","30","0","50","1","0","0","48","0","0","200000001","1","48","48","48","200200","48","48","48","0","48","17245","1","0","0","10","48","1284","48","0","48","0","48","48","41","48","48","48"
