c188bb84ff84d59e9ad0756bf418e73c4222c145f6c0977524f8ea0734f17557,5a5c9ef2ac45042a45a1058dd2af7dca689ac0ce632349d46c960f6573d26e96,5ed0463900061119cebe4c74f1ea7d926ce7a1caa72f38cd68a344e67b94d543,730ff7673869085ccbfc950c0330e6fdde75bcf9ece3e139cab6cd5cf05bb848,7d42c162cb44ad851b73c00a651cf8fb899faad59a3ec72267303130fc0b6cce,ec85da34e5cb9b6c0d0098541044704ecf916d7f0b6c7b8f7ed3210d302915a1,14559439e8dc1ac52d1648a6b093c26384d6fc93e4d518ee37526ebc846ca7ba,805d8c6043762593301359073d6655f79637bf0fda381b5956fd7f927394a7f6,07f545071b8484999c1d75f4758fdff3128f7cb9e26fb780a50252daaf381138,c2f6e902e93835ab0d8a97e24582f613c8518439c5ae9f8c7f023511a03e5dd6,4b48389bc8954fb017987ef4c44c3ee5c508f8081f32306f63a53a53a64d6de5,5dca4284a4265b31dda127c93d053250991c90b9dc805ac4b6671722e208d190,d3b07a38f28a9e0c4b6b37f6e671732d1870d5ede89a20462a93b6096a0d994a,a8782418b5a3b291ac5cd433506883ace6ee16368ba67140f9d6bc91550a4df9,93976e308988c293fe7a15627711799264a7500377c3e5282bed575d4c50dc0a,19753e25e3a47fb968808cb69016009ed63c4902e6b5045a0a7cd63ce61952bd,9a9bc61b4c214d07d72c1918ad9085e2e334fc4dec09567ab8af343b1b5cb988,546ccde9aa78b0c03e9fc8ad4857e819aaeacc49242e113e3ee2f50ca1f4ced8,7a8a2d1bf1e8198e7191425b8b5d53a142a4a5070f97ba17c879121c0097eb75,438bb508b9e3da7fc90731710dcf869b52560a932bb4325d3364c2dd9393475d,12fd81ffe23a418c2b9b63e3afdc804e2a6484453ec8ce268ba9370700c83799,fb1d0871a3a02467fdac91077b6af79da38ff4beb3d22ad9bd33a39af0c2a6e0,50809743e862a0ed5e02caa461a83b8b89c39dcdf58768ae73d65a298700f93a,94ad38f024e5c5741fdf3a82be11e7726b0b7845c8837212247a582d9c724715,5110ab9bb15e4c94694cd88dfae99ea63d30dd0c8d2cf524eb43ef57adc370aa,63ef363bdb2d733f8bbff38437e9aa4503675b171b83fa81cfb201731ab4fcd7,f156fbd946270120f7d93b1f35d738c03c40ef00129683cb97efca1ebef09b8f,925573629bcf195584db3ab02b36e940d6faffd4e3634ff7ade7050c566d8d7f,543e7f8459d50cda3a0fdd41e3db88c6ae83cc88b23ab378552cac1b6417ad44,a82c06ca9e2f03bea0d05bf0d74d944f566d7f636e67e2ac7ebc745baf4ae33f,331d90212c59db966e0b6773263c2ac2bde64e93095bca57ed36ab34ee085505,9dfa6eef4d6c1db51b71be1e682ce726a405f12bc746e97616d87cb8d680bcbc,b63500f5f85bb945249959ab009e43d8e457b40c7148027f7420248f46c53c29,4e4516fbe9e7262cd2e141e0f63b9db8ea61d32cd065f593a1064bdd2cb778ed,7a6b93abfa4dda6aa9499cf6649c105d626cc50c6962cb66a5e0dcbb6e3acfe5,f79db248c4072666dc1b703f3002681cc079bfad56c600deff7dfe883388478b,182e06e2d743335968be181113d8a036ac8b8e71e12071962e1482531646cbe7,5e15f284ab034ec004925084eb4682cc3e422cc0578e1d740578f5c483dd387d,0221ecc9d2f6e786a1b04121d7b0a03b1e380235dba257090e55a510bc46d1be,d225b0055ddba08ff1514a80f8bb706b49f9b2a911bb6b68f2b062573eff655b,26d071037566849c0ce2f418fb81467d05b200e8ba43e716accd72d274359366,c2700d234881c6312e111955f6804de58880327992c1f355edb1943b79d80488,1fdbcabb66ecbb6d70735b79f5611b6114d7cc5005126b4b881c27bb75039b63,228645a0a2b2413f145edb0a70a7ef50ca246805c17bf1045bd76b758ff7dd11,c49d05c99034e66c963bb7c49c1a7ca192b1f37499754b489222bfa5fc4e361b,1ab4dcd5796502aacdf7800e56e98fc40b0c5c68e6e4181e80d95b1c9d14bab8,821984ea9e59cdf87d94f542c46273b08b7b65a9aff799f631fe1d25e5dd29d1,d16e0764b98d46cc967674cdd1e9b7050ff44ee3ebb137c83c28b20db32824ac,f4107f207927b5be95fc4d8380977131af7dc2fafafeb127993fb1aa3162966d,2ea2510d4c944b5855dfb66638e3736497741f46134cfb0ecaff96351282ab4f
"94002","0","100","0","0","0","123281","0.7","0","91002","0","1","0","0","0.7","17","1","710100171","0","0.7","0","0","13600","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100117","333","0","5","500","0","bgm_M127","0","71010017","-335","1","0.7"
"94002","0","100","0","0","0","123282","0.7","0","91002","0","1","0","0","0.7","18","1","710100181","0","0.7","0","0","13700","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100118","333","0","5","500","0","bgm_M127","0","71010018","-335","3","0.7"
"94002","0","100","0","0","0","113283","0.7","0","91002","0","1","0","0","0.7","19","1","710100191","0","0.7","0","0","13800","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100119","333","0","5","500","0","bgm_M127","0","71010019","-335","4","0.7"
"123311","0","100","0","0","0","91002","1","0","140000","0","1","0","0","0.7","20","1","710100201","13900","0.7","-20","0","5","100","40004","90","1","0.7","-1","0","0","248","0","0","1","-100","-1","101183","2100120","0","94002","100","500","0","bgm_M126","1","71010020","-240","2","0.7"
"94002","0","100","0","0","0","123341","0.7","0","91002","0","1","0","0","0.7","21","1","710100211","0","0.7","0","0","14000","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100121","333","0","5","500","0","bgm_M127","0","71010021","-335","1","0.7"
"94002","0","100","0","0","0","113342","0.7","0","91002","0","1","0","0","0.7","22","1","710100221","0","0.7","0","0","14100","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100122","333","0","5","500","0","bgm_M127","0","71010022","-335","3","0.7"
"94002","0","100","0","0","0","123343","0.7","0","91002","0","1","0","0","0.7","23","1","710100231","0","0.7","0","0","14200","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100123","333","0","5","500","0","bgm_M127","0","71010023","-335","4","0.7"
"94002","0","100","0","0","0","123371","0.7","0","91002","0","1","0","0","0.7","24","1","710100241","0","0.7","0","0","14300","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100124","333","0","5","500","0","bgm_M127","0","71010024","-335","2","0.7"
"94002","0","100","0","0","0","113372","0.7","0","91002","0","1","0","0","0.7","25","1","710100251","0","0.7","0","0","14400","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100125","333","0","5","500","0","bgm_M127","0","71010025","-335","1","0.7"
"94002","0","100","0","0","0","113401","0.7","0","91002","0","1","0","0","0.7","26","1","710100261","0","0.7","0","0","14500","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100126","333","0","5","500","0","bgm_M127","0","71010026","-335","3","0.7"
"94002","0","100","0","0","0","113431","0.7","0","91002","0","1","0","0","0.7","27","1","710100271","0","0.7","0","0","14600","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100127","333","0","5","500","0","bgm_M127","0","71010027","-335","4","0.7"
"94002","0","100","0","0","0","123432","0.7","0","91002","0","1","0","0","0.7","28","1","710100281","0","0.7","0","0","14700","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100128","333","0","5","500","0","bgm_M127","0","71010028","-335","2","0.7"
"94002","0","100","0","0","0","123461","0.7","0","91002","0","1","0","0","0.7","29","1","710100291","0","0.7","0","0","14800","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100129","333","0","5","500","0","bgm_M127","0","71010029","-335","1","0.7"
"31032","0","100","0","0","0","91002","0.7","0","140000","-20","1","0","0","0.7","30","1","710100301","14900","1","0","0","2","100","40004","90","1","0.7","-101","299","0","99","0","0","1","-100","-1","101183","2100130","0","94002","100","500","0","bgm_M126","1","71010030","-301","3","0.7"
"94002","0","100","0","0","0","123491","0.7","0","91002","0","1","0","0","0.7","31","1","710100311","0","0.7","0","0","15000","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100131","333","0","5","500","0","bgm_M127","0","71010031","-335","4","0.7"
"94002","0","100","0","0","0","113521","0.7","0","91002","0","1","0","0","0.7","32","1","710100321","0","0.7","0","0","15100","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100132","333","0","5","500","0","bgm_M127","0","71010032","-335","2","0.7"
"94002","0","100","0","0","0","113522","0.7","0","91002","0","1","0","0","0.7","33","1","710100331","0","0.7","0","0","15200","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100133","333","0","5","500","0","bgm_M127","0","71010033","-335","1","0.7"
"94002","0","100","0","0","0","113551","0.7","0","91002","0","1","0","0","0.7","34","1","710100341","0","0.7","0","0","15300","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100134","333","0","5","500","0","bgm_M127","0","71010034","-335","3","0.7"
"94002","0","100","0","0","0","113552","0.7","0","91002","0","1","0","0","0.7","35","1","710100351","0","0.7","0","0","15400","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100135","333","0","5","500","0","bgm_M127","0","71010035","-335","4","0.7"
"94002","0","100","0","0","0","113553","0.7","0","91002","0","1","0","0","0.7","36","1","710100361","0","0.7","0","0","15500","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100136","333","0","5","500","0","bgm_M127","0","71010036","-335","2","0.7"
"94002","0","100","0","0","0","113581","0.7","0","91002","0","1","0","0","0.7","37","1","710100371","0","0.7","0","0","15600","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100137","333","0","5","500","0","bgm_M127","0","71010037","-335","1","0.7"
"94002","0","100","0","0","0","123582","0.7","0","91002","0","1","0","0","0.7","38","1","710100381","0","0.7","0","0","15700","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100138","333","0","5","500","0","bgm_M127","0","71010038","-335","3","0.7"
"94002","0","100","0","0","0","113611","0.7","0","91002","0","1","0","0","0.7","39","1","710100391","0","0.7","0","0","15800","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100139","333","0","5","500","0","bgm_M127","0","71010039","-335","4","0.7"
"31023","0","100","0","0","0","91002","0.7","0","140000","-20","1","0","0","0.7","40","1","710100401","15900","1","0","0","2","100","40004","90","1","0.7","-101","299","0","99","0","0","1","-100","-1","101183","2100140","0","94002","100","500","0","bgm_M126","1","71010040","-301","2","0.7"
"94002","0","100","0","0","0","123583","0.7","0","91002","0","1","0","0","0.7","41","1","710100411","0","0.7","0","0","16000","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100141","333","0","5","500","0","bgm_M127","0","71010041","-335","1","0.7"
"94002","0","100","0","0","0","123612","0.7","0","91002","0","1","0","0","0.7","42","1","710100421","0","0.7","0","0","16100","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100142","333","0","5","500","0","bgm_M127","0","71010042","-335","3","0.7"
"94002","0","100","0","0","0","113614","0.7","0","91002","0","1","0","0","0.7","43","1","710100431","0","0.7","0","0","16200","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100143","333","0","5","500","0","bgm_M127","0","71010043","-335","4","0.7"
"94002","0","100","0","0","0","114222","0.7","0","91002","0","1","0","0","0.7","44","1","710100441","0","0.7","0","0","16300","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100144","333","0","5","500","0","bgm_M127","0","71010044","-335","2","0.7"
"94002","0","100","0","0","0","124251","0.7","0","91002","0","1","0","0","0.7","45","1","710100451","0","0.7","0","0","16400","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100145","333","0","5","500","0","bgm_M127","0","71010045","-335","1","0.7"
"94002","0","100","0","0","0","114252","0.7","0","91002","0","1","0","0","0.7","46","1","710100461","0","0.7","0","0","16500","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100146","333","0","5","500","0","bgm_M127","0","71010046","-335","3","0.7"
"94002","0","100","0","0","0","114281","0.7","0","91002","0","1","0","0","0.7","47","1","710100471","0","0.7","0","0","16600","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100147","333","0","5","500","0","bgm_M127","0","71010047","-335","4","0.7"
"94002","0","100","0","0","0","124311","0.7","0","91002","0","1","0","0","0.7","48","1","710100481","0","0.7","0","0","16700","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100148","333","0","5","500","0","bgm_M127","0","71010048","-335","2","0.7"
"94002","0","100","0","0","0","114341","0.7","0","91002","0","1","0","0","0.7","49","1","710100491","0","0.7","0","0","16800","100","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100149","333","0","5","500","0","bgm_M127","0","71010049","-335","1","0.7"
"31049","0","50","0","0","0","91002","0.7","0","140000","-20","1","0","0","0.7","50","1","710100501","16900","1","0","0","3","50","40004","90","1","0.7","-168","166","0","-1","0","0","1","-100","-1","101183","2100150","333","94002","100","500","0","bgm_M126","1","71010050","-335","3","0.7"
"94002","0","50","0","0","0","124101","0.7","0","91002","0","1","0","0","0.7","51","1","710100511","0","0.7","0","0","17000","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100151","333","0","5","500","0","bgm_M127","0","71010051","-335","4","0.7"
"94002","0","50","0","0","0","114102","0.7","0","91002","0","1","0","0","0.7","52","1","710100521","0","0.7","0","0","17100","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100152","333","0","5","500","0","bgm_M127","0","71010052","-335","2","0.7"
"94002","0","50","0","0","0","124131","0.7","0","91002","0","1","0","0","0.7","53","1","710100531","0","0.7","0","0","17200","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100153","333","0","5","500","0","bgm_M127","0","71010053","-335","1","0.7"
"94002","0","50","0","0","0","114132","0.7","0","91002","0","1","0","0","0.7","54","1","710100541","0","0.7","0","0","17300","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100154","333","0","5","500","0","bgm_M127","0","71010054","-335","3","0.7"
"94002","0","50","0","0","0","124161","0.7","0","91002","0","1","0","0","0.7","55","1","710100551","0","0.7","0","0","17400","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100155","333","0","5","500","0","bgm_M127","0","71010055","-335","4","0.7"
"94002","0","50","0","0","0","114162","0.7","0","91002","0","1","0","0","0.7","56","1","710100561","0","0.7","0","0","17500","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100156","333","0","5","500","0","bgm_M127","0","71010056","-335","2","0.7"
"94002","0","50","0","0","0","114191","0.7","0","91002","0","1","0","0","0.7","57","1","710100571","0","0.7","0","0","17600","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100157","333","0","5","500","0","bgm_M127","0","71010057","-335","1","0.7"
"94002","0","50","0","0","0","124192","0.7","0","91002","0","1","0","0","0.7","58","1","710100581","0","0.7","0","0","17700","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100158","333","0","5","500","0","bgm_M127","0","71010058","-335","3","0.7"
"94002","0","50","0","0","0","114221","0.7","0","91002","0","1","0","0","0.7","59","1","710100591","0","0.7","0","0","17800","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100159","333","0","5","500","0","bgm_M127","0","71010059","-335","4","0.7"
"31053","0","50","0","0","0","91002","0.7","0","140000","-20","1","0","0","0.7","60","1","710100601","17900","1","0","0","3","50","40004","90","1","0.7","-168","166","0","-1","0","0","1","-100","-1","101183","2100160","333","94002","100","500","0","bgm_M126","1","71010060","-335","2","0.7"
"94002","0","50","0","0","0","124101","0.7","0","91002","0","1","0","0","0.7","61","1","710100611","0","0.7","0","0","18000","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100161","333","0","5","500","0","bgm_M127","0","71010061","-335","1","0.7"
"94002","0","50","0","0","0","114102","0.7","0","91002","0","1","0","0","0.7","62","1","710100621","0","0.7","0","0","18100","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100162","333","0","5","500","0","bgm_M127","0","71010062","-335","3","0.7"
"94002","0","50","0","0","0","124131","0.7","0","91002","0","1","0","0","0.7","63","1","710100631","0","0.7","0","0","18200","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100163","333","0","5","500","0","bgm_M127","0","71010063","-335","4","0.7"
"94002","0","50","0","0","0","124071","0.7","0","91002","0","1","0","0","0.7","64","1","710100641","0","0.7","0","0","18300","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100164","333","0","5","500","0","bgm_M127","0","71010064","-335","2","0.7"
"94002","0","50","0","0","0","114011","0.7","0","91002","0","1","0","0","0.7","65","1","710100651","0","0.7","0","0","18400","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100165","333","0","5","500","0","bgm_M127","0","71010065","-335","1","0.7"
"94002","0","50","0","0","0","114072","0.7","0","91002","0","1","0","0","0.7","66","1","710100661","0","0.7","0","0","18500","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100166","333","0","5","500","0","bgm_M127","0","71010066","-335","3","0.7"
"94002","0","50","0","0","0","114041","0.7","0","91002","0","1","0","0","0.7","67","1","710100671","0","0.7","0","0","18600","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100167","333","0","5","500","0","bgm_M127","0","71010067","-335","4","0.7"
"94002","0","50","0","0","0","124042","0.7","0","91002","0","1","0","0","0.7","68","1","710100681","0","0.7","0","0","18700","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100168","333","0","5","500","0","bgm_M127","0","71010068","-335","2","0.7"
"94002","0","50","0","0","0","114012","0.7","0","91002","0","1","0","0","0.7","69","1","710100691","0","0.7","0","0","18800","50","40004","90","30","0.7","-168","166","0","-1","0","0","1","-100","1","101181","2100169","333","0","5","500","0","bgm_M127","0","71010069","-335","1","0.7"
"31011","0","50","0","0","0","91002","0.7","0","140000","-20","1","0","0","0.7","70","1","710100701","18900","1","0","72010070","3","50","40004","90","1","0.7","-168","166","0","-1","0","0","1","-100","-1","101183","2100170","333","94002","100","500","0","bgm_M126","1","71010070","-335","4","0.7"
"94002","0","50","0","0","0","124282","0.7","0","91002","0","1","0","0","0.7","71","1","710200711","0","0.7","0","0","19000","50","40004","90","30","0.7","-168","166","0","-1","0","0","2","-100","1","101311","2100171","333","0","5","500","0","bgm_M127","0","71020071","-335","2","0.7"
"94002","0","50","0","0","0","114222","0.7","0","91002","0","1","0","0","0.7","72","1","710200721","0","0.7","0","0","19100","50","40004","90","30","0.7","-168","166","0","-1","0","0","2","-100","1","101311","2100172","333","0","5","500","0","bgm_M127","0","71020072","-335","1","0.7"
"94002","0","50","0","0","0","124312","0.7","0","91002","0","1","0","0","0.7","73","1","710200731","0","0.7","0","0","19200","50","40004","90","30","0.7","-168","166","0","-1","0","0","2","-100","1","101311","2100173","333","0","5","500","0","bgm_M127","0","71020073","-335","3","0.7"
