743b9d3677145ecce33c8371b979a0fda148cee8c457e1d4a5b164a0b71d14f5,6ce2b6b82467bdcbc06f5747d5abd97d703a86a6db31a152eb3d0fb9cc5df3a5,a4e3606a8d4f1259050f4a1c74a4f009e16b179410d4080282aff904daa24a2b,bd21e36453bd983734993a3be4b13d776f7142e98f73275dd937cfd6f66c9449,7e974f57cc5925823f6853bbd291826b36794a4038a61af44e2d2a07432aa9e3,53e125a5ef88fee1963a124348b242420ffb191268deec3a70b1bc79635ccdd7,848dd1e66ae2f7e80e849196834087122ace4d6cf80843db52837c5dbf8e57e1
"0","1","2","1","1110034","1","成語「滴水穿石」是形容再怎麼忍耐也是白費。"
"0","1","2","1","1110036","1","成語「爛醉如溺」是形容一個人喝醉到極點。"
"0","1","2","1","1110037","1","英文字母總共有「26個」。"
"0","1","2","1","1110039","1","成語「人去樓空」原本形容舊地重遊時人事已非的感傷，現在則多用在形容人畏罪潛逃、不知去向。"
"0","1","2","1","1110040","1","成語「玩褲子弟」是形容倚仗父母權勢橫行霸道的兒女。"
"0","1","2","1","1110042","1","俗語「瘦死的駱駝比馬大」是形容有錢人家縱使變窮了，還是比窮人家富裕。"
"0","1","2","1","1110043","1","成語「鋌而走險」是形容在窮途末路或受逼迫時，採取冒險行動甚至是不正當的行為。"
"0","1","2","1","1110044","1","「春天」的英文是「Autumn」。"
"0","1","2","1","1110045","1","「老虎」的英文是「Tiger」。 "
"0","1","2","1","1110046","1","「山」的英文是「River」。 "
"0","1","2","1","1110049","1","成語「無地自容」是形容一個人羞愧無比。"
"0","1","2","1","1110050","1","成語「如魚得隨」是形容得到與自己十分投合的人，或對自己非常合適的環境。"
"0","1","2","1","1110051","1","俗語「欲速則不達」是形容想要求快，卻反而無法達到目的。"
"0","1","2","1","1110054","1","成語「垂頭喪氣」是形容一個人失意沮喪。"
"0","1","2","1","1110055","1","成語「垂頭喪氣」是形容兩人心靈相通，非常合得來。"
"0","1","2","1","1110056","1","老弱婦「孺」跟「孺」子可教，兩個「孺」的意思相同。"
"0","1","2","1","1110058","1","三十六計中，刻意損害自身來博取他人信任的計謀稱為「狗肉計」。"
"0","1","2","1","1110059","1","手「腕」和「宛」如，「」中兩者讀音相同。"
"0","1","2","1","1110060","1","英文「Watermelon」指的是「西瓜」。"
"0","1","1","1","1111001","1","關於角色名字，「似似花」這三個文字的寫法皆正確。"
"0","1","1","1","1111002","1","由貪吃佩可擔任公會長的公會名稱為【好吃殿堂】。"
"0","1","1","1","1111003","1","七冠的英文是「Seven Crowns」。"
"0","1","1","1","1111004","1","活動名稱「小小夏日回憶錄　在海邊發現的小小幸福」中的「小小夏日回憶錄」，翻成英文是「Little Summer Memories」。"
"0","1","1","1","1111005","1","英文「Princess」指的是「女王」。"
"0","1","2","2","1120003","1","「庇」護跟「仳」離 ，「」中兩者讀音相同。"
"0","1","2","2","1120004","1","「這個人濫用職權，終飽私囊」，此一文中的成語用字皆正確。"
"0","1","2","2","1120006","1","「異口同聲」的意思是所有人的意見各不相同。"
"0","1","2","2","1120007","1","「溫故知新」的意思是積極學習新事物。"
"0","1","2","2","1120008","1","「門不當戶不對」指的是「雙方身分地位差距太大」。"
"0","1","2","2","1120010","1","「老油條」指的是「很長壽的人」。"
"0","1","2","2","1120011","1","刀的單位是「一把、兩把」。"
"0","1","2","2","1120013","1","將日語的假名文字以母音和子音來分類的表，稱為「四十音」。"
"0","1","2","2","1120014","1","雷「殛」跟「亟」需，「」中兩者讀音相同。"
"0","1","2","2","1120016","1","比喻故意裝成愚弱者讓對手疏忽，再趁機贏得勝利的俗語是「扮牛吃老虎」。"
"0","1","2","2","1120017","1","「惋」惜跟手「腕」，「」中兩者讀音相同。"
"0","1","2","2","1120019","1","「脊」椎跟「及」時，「」中兩者讀音相同。"
"0","1","2","2","1120020","1","「佝」僂跟鈕「扣」，「」中兩者讀音相同。"
"0","1","2","2","1120021","1","歇後語「烏龜爬門檻」形容奮發向上。"
"0","1","2","2","1120022","1","歇後語「黃鼠狼給雞拜年」形容不懷好意。"
"0","1","2","2","1120024","1","公「帑」跟倜「儻」，「」中兩者讀音相同。"
"0","1","2","2","1120026","1","「烴」基跟「輕」鬆，「」中兩者讀音相同。"
"0","1","2","2","1120027","1","「亡命之徒」指的是在外逃亡的人。"
"0","1","2","2","1120030","1","「胴」體跟「恫」嚇，「」中兩者讀音相同。"
"0","1","2","2","1120031","1","成語「八方受敵」是形容「原本敵對的人同心協力度過難關」。"
"0","1","2","2","1120032","1","成語「覆水難收」是形容已經發生的事無法再改變。"
"0","1","2","2","1120033","1","菜「畦」跟豆「萁」，「」中兩者讀音相同。"
"0","1","2","2","1120034","1","般「若」跟倘「若」，兩個「若」的讀音相同。"
"0","1","2","2","1120035","1","「旱鴨子」指的是不會游泳的人。"
"0","1","2","2","1120036","1","「牆頭草」指的是立場搖擺不定的人。"
"0","1","2","2","1120037","1","「領頭羊」指的是在幕後提供意見的人。"
"0","1","2","2","1120038","1","醫院病床的單位是「一台、兩台」。"
"0","1","2","2","1120039","1","「末端」的反義詞是「根柢」。"
"0","1","2","2","1120040","1","歇後語「五六七八九」形容多多益善。"
"0","1","2","2","1120041","1","「戛然而止」是自然緩慢停下的意思。"
"0","1","2","2","1120043","1","成語「心有靈犀」是形容心意相通、非常有默契。"
"0","1","2","2","1120044","1","英文「Conductor」可以指車掌或是管弦樂指揮者。"
"0","1","2","2","1120046","1","成語「一戳就通」是指對事物理解非常快速。"
"0","1","2","2","1120047","1","俗語「養老鼠咬布袋」是指「因敵對的人而嚐到苦頭」。"
"0","1","2","2","1120048","1","英文中月分的略稱「Jan.」是指「１月」。"
"0","1","2","2","1120049","1","英文中月分的略稱「Jun.」是指「７月」。"
"0","1","2","2","1120051","1","俗語「遠水救不了近火」是形容太慢的方法無法解救危急的困難。"
"0","1","2","2","1120052","1","「蜈蚣」的別名是「十足蟲」。"
"0","1","2","2","1120054","1","「蜻蜓效應」是形容一件看似不相關的事情，也可能在機緣巧合下影響到意外的事物。"
"0","1","2","2","1120055","1","「朱」與「丹」都是指紅色。"
"0","1","2","2","1120057","1","「縞」與「玄」都是指黑色。"
"0","1","2","2","1120058","1","六書為象形、指事、會意、形聲、轉注、假借。"
"0","1","2","2","1120060","1","「做賊喊抓賊」比喻善待親信卻遭其背叛。"
"0","1","2","2","1120061","1","「駭客」一詞為外來語。"
"0","1","1","2","1121001","1","由拉比林斯達擔任公會長的公會【拉比林斯】，英文原意是「愛巢」。"
"0","1","1","2","1121002","1","關於角色名字，「優衣」這兩個文字寫法皆正確。"
"0","1","1","2","1121003","1","杏奈本名為「安妮羅潔‧馮‧修特帕魯」。"
"0","1","1","2","1121004","1","關於角色名字，「帆希」這兩個文字寫法皆正確。"
"0","1","1","2","1121005","1","關於角色名字，「花澟」這兩個文字寫法皆正確。"
"0","1","2","3","1130002","1","「烤爐」兩個字是屬於相同部首「火部」。"
"0","1","2","3","1130003","1","「口若懸河」的反義詞是「剛毅木訥」。"
"0","1","2","3","1130005","1","「邏輯」一詞為外來語。"
"0","1","2","3","1130007","1","「裝潢」一詞為外來語。"
"0","1","2","3","1130008","1","「休克」一詞為外來語。"
"0","1","2","3","1130010","1","泳池的單位是「一座、兩座」。"
"0","1","2","3","1130011","1","燈塔的單位是「一尊、兩尊」。"
"0","1","2","3","1130012","1","歇後語「秀才遇到兵」比喻遇上不講理的人，即使講理也沒用。"
"0","1","2","3","1130013","1","「杯葛」一詞為外來語。"
"0","1","2","3","1130014","1","「胡椒」一詞為外來語。"
"0","1","2","3","1130015","1","英文中「Adam's Apple」指的是人體的「鼻尖」。"
"0","1","2","3","1130016","1","成語「隨聲附和」是形容沒有主見而去迎合他人的意見。"
"0","1","2","3","1130018","1","成語「重蹈覆轍」是形容沒有吸取教訓而重覆犯下相同的錯誤。"
"0","1","2","3","1130020","1","成語「食指大動」中的食指原本是指「拇指」。"
"0","1","2","3","1130021","1","「霸凌」一詞為外來語。"
"0","1","2","3","1130022","1","成語「尸位素餐」的用字皆正確。"
"0","1","2","3","1130023","1","俄文字母總共有「26個」。"
"0","1","2","3","1130024","1","成語「蠻不講理」是指做事蠻橫，不講道理。"
"0","1","2","3","1130028","1","「革命」一詞為外來語。"
"0","1","2","3","1130029","1","「財、空、江、河」皆為形聲字。"
"0","1","2","3","1130030","1","「爪、止、炎、考」皆為形聲字。"
"0","1","2","3","1130031","1","比喻幫助別人就要幫到底的俗語是「送神送上西天」。"
"0","1","2","3","1130032","1","成語「神態自若」是形容「神情態度從容不迫」。"
"0","1","2","3","1130033","1","「鳩工庀材」是準備大興土木的意思。"
"0","1","2","3","1130034","1","床、庄、序的部首皆是「广」部。"
"0","1","2","3","1130036","1","成語「畫蛇添足」是形容「多此一舉」。"
"0","1","2","3","1130037","1","成語「公正廉潔」是形容一個人「做事始終如一」。"
"0","1","2","3","1130038","1","「木、禾、母、女」皆為指事字。"
"0","1","2","3","1130039","1","英文「Crescent」指的是「滿月」。"
"0","1","2","3","1130041","1","興致勃勃時被他人否定，俗稱「潑冷水」。"
"0","1","2","3","1130043","1","英文「Fingerprint」指的是「指紋」。"
"0","1","2","3","1130045","1","英文「Firework」指的是「消防員」。"
"0","1","2","3","1130046","1","「日、月、山、水」皆為象形字。"
"0","1","2","3","1130048","1","成語「不理不採」是形容一個人態度冷淡、不加理會。"
"0","1","2","3","1130049","1","「寓言」指的是以淺近假托的故事或用擬人手法，表達某種哲理的文學。"
"0","1","2","3","1130050","1","「木、人、牛、本」皆為象形字。"
"0","1","2","3","1130051","1","「一、二、上、下」皆為指事字。"
"0","1","2","3","1130052","1","「笑面虎」指的是面惡心善的人。"
"0","1","2","3","1130053","1","「斗筲之徒」指的是學識淵博的人。"
"0","1","2","3","1130054","1","疾「疢」跟「灰」塵，「」中兩者讀音相同。"
"0","1","2","3","1130055","1","俗語中，「請鬼拿藥單」形容自找死路。"
"0","1","2","3","1130056","1","譏「誚」跟訕「笑」，「」中兩者讀音相同。"
"0","1","2","3","1130058","1","「彖」辭跟鳥「喙」，「」中兩者讀音相同。"
"0","1","2","3","1130059","1","「沉魚落雁」和「傾國傾城」，這兩個成語都是形容女子容貌。"
"0","1","2","3","1130060","1","歇後語「貓哭耗子」形容神乎其技。"
"0","1","1","3","1131001","1","關於4th Anniversary倒數劇情中，第16話標題名稱為「與你連結的今天這一天」。"
"0","1","1","3","1131002","1","活動名稱「慈樂之音的夏日演唱會　Just a moment！」的「Just a moment」的意思是「一瞬間」。"
"0","1","1","3","1131003","1","「極光聖界（Aurora Sanctuary）」的語源是英文。"
"0","1","1","3","1131004","1","「幸福之花（Fiore Felicità）」的語源是義大利文。"
"0","1","1","3","1131005","1","「朱色女皇（Vermilion Empress）」的語源是法文。"
"0","1","2","1","1210001","2","將別人的血液輸入血管的行為叫做「抽血」。"
"0","1","2","1","1210002","2","蛇類之中，雨傘節不具有毒性。"
"0","1","2","1","1210003","2","某種生物全數死亡的狀況，被稱作「滅絕」。"
"0","1","2","1","1210004","2","鯡魚子是「鱈魚」的卵。"
"0","1","2","1","1210005","2","黃豆由於其豐富的營養，有著「田中肉」的美名。"
"0","1","2","1","1210006","2","在煎過後製成粉會叫做「黃豆粉」，發芽之後則成為「豆芽菜」的食材是「紅豆」。"
"0","1","2","1","1210009","2","在十二生肖中，「亥」代表的動物是「豬」。"
"0","1","2","1","1210011","2","粒線體為細胞的活動提供了化學能量，所以有「細胞的發電站」之稱。"
"0","1","2","1","1210012","2","位於領口一帶，連接胸骨與肩胛骨，呈現左右對稱的骨頭，名叫「肩胛骨」。"
"0","1","2","1","1210013","2","位於動物耳中，掌管平衡感的器官是「三半規管」。"
"0","1","2","1","1210014","2","「絲綢」是從「植物種子」採取而來。"
"0","1","2","1","1210015","2","有著ABO系統、Rh系統之分的是「血型」。"
"0","1","2","1","1210016","2","人類是「哺乳類」。"
"0","1","2","1","1210018","2","鬱金香是在「夏季」綻放。"
"0","1","2","1","1210019","2","被稱作「水果之王」，因強烈的獨特氣味而聞名的水果是「芒果」。"
"0","1","2","1","1210020","2","馬鈴薯的芽裡含有名為「茄鹼」的有毒物質。"
"0","1","2","1","1210021","2","葉綠素是植物進行光合作用的重要分子。"
"0","1","2","1","1210022","2","長在馬或獅子頭部或脖子的長毛被稱作「縱毛」。"
"0","1","2","1","1210024","2","擁有大量茄紅素，時常被製成果汁或醬料的蔬菜是「番茄」。"
"0","1","2","1","1210026","2","在貓或狗之類的動物腳掌上，稍微隆起的柔軟部分被稱為「肉墊」。"
"0","1","2","1","1210027","2","常常能在石頭下面看到，受到刺激就會蜷起身子的蟲子是「鼠婦」。"
"0","1","2","1","1210028","2","人類決定性別的染色體是Y染色體。"
"0","1","2","1","1210029","2","感受到聲音的是「嗅覺」。"
"0","1","2","1","1210031","2","在民間傳說中會將小嬰兒送到家中的「送子鳥」，就是「白鸛」。"
"0","1","2","1","1210033","2","人類的五根手指中，正中間的手指是「中指」。"
"0","1","2","1","1210034","2","所謂的賞鯨活動是要觀察「海豚」。"
"0","1","2","1","1210035","2","人體最堅硬的部分是「牙齒」。"
"0","1","2","1","1210036","2","俗稱「百獸之王」的動物是「老虎」。"
"0","1","2","1","1210037","2","冬至的習俗是吃「湯圓」。"
"0","1","2","1","1210039","2","自古以來，「睡不著就要數」的動物是「綿羊」。"
"0","1","2","1","1210040","2","蝴蝶骨指的是「鎖骨」。"
"0","1","2","1","1210041","2","人體內的「胰臟」又稱做「水臟」。"
"0","1","2","1","1210042","2","老虎又稱做「大蟲」。"
"0","1","2","1","1210043","2","連接胃部的小腸部位是「十二指腸」。"
"0","1","2","1","1210045","2","形容不能吃燙的人，會說這個人「狗舌頭」。"
"0","1","2","1","1210047","2","「染井吉野」是「梅花」的一種。"
"0","1","2","1","1210048","2","蓮藕是「蓮花」的地下莖。"
"0","1","2","1","1210049","2","昆蟲共有「６隻」腳。"
"0","1","2","1","1210050","2","一般魚類是透過「鰭」呼吸。"
"0","1","2","1","1210052","2","一般用來製作「拔絲地瓜」的是「蕃薯」。"
"0","1","2","1","1210054","2","十二生肖中，排名第六的是「兔」。"
"0","1","2","1","1210055","2","十二生肖中，唯一一個虛構的生物是「龍」。"
"0","1","2","1","1210057","2","曬太陽時會曬黑的原因是「紅外線」。"
"0","1","2","1","1210058","2","爬蟲類在成長過程中，會蛻去舊皮的現象稱為「變態」。"
"0","1","2","1","1210060","2","狗的感官之中，比人類靈敏一百萬倍以上的是「嗅覺」。"
"0","1","1","1","1211001","2","可可蘿對主角的稱呼是「主子」。"
"1","1","1","1","1211002","2","在這張圖中，\n貪吃佩可拿著的\n東西是「飯碗\n」。"
"0","1","1","1","1211003","2","碧自製的機器人的名字是「有我在喔好朋友1號」。"
"0","1","1","1","1211004","2","公會「純白之翼 蘭德索爾分部」的成員是「５人」。"
"0","1","1","1","1211005","2","優妮、琪愛兒、克蘿依之中最年長的是「琪愛兒」。"
"0","1","2","2","1220001","2","向日葵是「菊科」的植物。"
"0","1","2","2","1220003","2","會聚集在傷口起到止血作用的血液成分是「紅血球」。"
"0","1","2","2","1220004","2","青海苔、昆布、裙帶菜皆是分類為「藻類」。"
"0","1","2","2","1220006","2","生長在有潔淨水源湧現的地點，於日本原產的香草是「山椒」。"
"0","1","2","2","1220008","2","在生物學分類上，鴨嘴獸是「哺乳類」。"
"0","1","2","2","1220009","2","能夠治療宿醉，別名「寶鼎香」的植物是「芫荽」。"
"0","1","2","2","1220010","2","別名「秋櫻」，會開出粉紅色或紅色花朵的植物是「秋英」。"
"0","1","2","2","1220012","2","在血液中，會去消滅侵入體內病毒的是「白血球」。"
"0","1","2","2","1220013","2","白粉蝶翅膀上的斑點是「白色」。"
"0","1","2","2","1220015","2","別名為「粉鳥」的鳥是「鴿子」。"
"0","1","2","2","1220016","2","入口為賁門，出口為幽門的內臟是「胃」。"
"0","1","2","2","1220017","2","中秋節會吃的食物是「粽子」。"
"0","1","2","2","1220018","2","世界上普遍認定為「和平象徵」的鳥類是「鴿子」。"
"0","1","2","2","1220019","2","花紋的一種「Python」，名稱是取自於「牛」。"
"0","1","2","2","1220020","2","蟻獅是「蟻蛉」的幼蟲。"
"0","1","2","2","1220021","2","在睡覺時因為氣管變窄而引起的現象為「打呵欠」。"
"0","1","2","2","1220023","2","世界最大的兩棲類之一，其中一種是「大山椒魚」。"
"0","1","2","2","1220024","2","別名「松葉獨活」，有著綠色、白色不同種類的蔬菜是「青花菜」。"
"0","1","2","2","1220025","2","人類只有一個胃，但是馬有「兩個」胃。"
"0","1","2","2","1220026","2","人類的臟器中，主要用來分解酒精的是「十二指腸」。"
"0","1","2","2","1220027","2","台灣黑熊因為胸前的白色條紋，而被稱為「月熊」。"
"0","1","2","2","1220028","2","貓的品種「美國短毛貓」這個名字，「短」的部分是指「尾巴」。"
"0","1","2","2","1220029","2","由橫隔膜的痙攣引發的生理現象是「飽嗝」。"
"0","1","2","2","1220032","2","英文為「Chinese Cabbage」，時常用在火鍋料理的冬季蔬菜是「小白菜」。"
"0","1","2","2","1220034","2","銀杏果實其實是從「松樹」摘來的。"
"0","1","2","2","1220035","2","企鵝是「哺乳類」動物。"
"0","1","2","2","1220036","2","學名有著「暴君蜥蜴」含意的恐龍是「暴龍」。"
"0","1","2","2","1220037","2","占了人類腦部絕大部分的是「大腦」。"
"0","1","2","2","1220038","2","植物利用水和二氧化碳合成有機物質，在此過程中會放出氧氣，稱為「呼吸」。"
"0","1","2","2","1220039","2","阿米巴原蟲一類，身體僅由一個細胞構成的生物稱為「多細胞生物」。"
"0","1","2","2","1220041","2","能絕食約120天來養育孩子，體型最大的企鵝是「皇帝企鵝」。"
"0","1","2","2","1220043","2","「葫蘆」指的是「佛手瓜」。"
"0","1","2","2","1220044","2","「樹薯」也稱做「木薯」。"
"0","1","2","2","1220045","2","昆蟲為了保護自己而偽裝成植物或其他東西，稱為「變態」。"
"0","1","2","2","1220046","2","英文中名為「Star Fish」的海洋生物是「裸海蝶」。"
"0","1","2","2","1220047","2","在魚的體內，用來調整浮沉的袋狀器官為「魚鰾」。"
"0","1","2","2","1220048","2","樹木要增加一圈年輪所需的時間「大約10年」。"
"0","1","2","2","1220049","2","大象的長鼻子是從「毛」演化而來。"
"0","1","2","2","1220051","2","有著月牙熊別名的亞洲黑熊，其「月牙」花紋是位於「胸口」。"
"0","1","2","2","1220052","2","由於蛻下的舊皮留在尾巴頂端，搖晃尾巴會發出響聲而得名的蛇是「響尾蛇」。"
"0","1","2","2","1220054","2","全身都是刺的魚類球刺魨，在分類上比較接近「鯛魚」。"
"0","1","2","2","1220057","2","容易累積在臀部或大腿上，導致皮膚外觀凹凸不平的脂肪組織，被稱為「橘皮組織」。"
"0","1","2","2","1220059","2","俗稱「鬼頭刀」、「飛虎」的魚是「旗魚」。"
"0","1","2","2","1220060","2","俗稱「臭青母」的動物是「螃蟹」。"
"0","1","2","2","1220061","2","連結小腿肌肉和腳跟骨頭的部位稱為「阿基里斯腱」。"
"0","1","1","2","1221001","2","貪吃佩可的生日是「３月31日」。"
"0","1","1","2","1221002","2","智變身成魔法少女時的名字是「魔法劍士妖精★智」。"
"0","1","1","2","1221003","2","杏奈的本名是「安妮羅潔‧馮‧修特帕魯」。"
"0","1","1","2","1221004","2","鈴最愛吃的東西是「咖哩麵包」。"
"2","1","1","2","1221005","2","這個角色的\n名字叫做\n「啾三」。"
"0","1","2","3","1230002","2","大猩猩的血型全部都是「A型」。"
"0","1","2","3","1230003","2","擁有「火狐」別名的動物是「北海道赤狐」。"
"0","1","2","3","1230004","2","位於鯊魚頭部，能夠感知微弱電流的器官，名叫「頰窩」。"
"0","1","2","3","1230006","2","世界最大的蛾是「皇蛾」。"
"0","1","2","3","1230007","2","剛釣上來的章魚或烏賊的血液是「紅色」的。"
"0","1","2","3","1230008","2","僧帽水母是一種帶有致命劇毒的管水母。"
"0","1","2","3","1230009","2","猴子跨坐在別的猴子身上，藉此確認位階關係的動作，稱為「跨騎」。"
"0","1","2","3","1230011","2","與吞食惡夢的聖獸同名，擁有長鼻子的動物是「食蟻獸」。"
"0","1","2","3","1230012","2","世界上體型最大的鳥類是「康多兀鷲」。"
"0","1","2","3","1230013","2","世界最大的蜻蜓是「無霸勾蜓」。"
"0","1","2","3","1230014","2","從人類心臟運送血液到全身的血管是「大靜脈」。"
"0","1","2","3","1230017","2","以吸附在鯊魚等大型魚類身上過活而聞名的魚類是「鮣魚」。"
"0","1","2","3","1230018","2","位於人類喉嚨的「扁桃腺」的「扁桃」一詞，指的是「中國李」。"
"0","1","2","3","1230019","2","北極熊的皮膚顏色是「黑色」。"
"0","1","2","3","1230020","2","從河馬身體中流出的，像是汗水的液體，是「白色」的。"
"0","1","2","3","1230021","2","大猩猩在敲打自己胸部時，手是「握拳」的。"
"0","1","2","3","1230022","2","長頸鹿群的單位在英文中是「Tower」。"
"0","1","2","3","1230023","2","獅群的單位在英文中是「Band」。"
"0","1","2","3","1230024","2","在蜻蜓等昆蟲身上，由許多小眼聚集而成的視覺器官，稱為「多眼」。"
"0","1","2","3","1230025","2","學名「Nipponia nippon」的鳥類是「朱鷺」。"
"0","1","2","3","1230027","2","人類為了發出聲音而進行振動，位於喉嚨的膜狀器官是「橫隔膜」。"
"0","1","2","3","1230029","2","草莓的花只有「紅色」。"
"0","1","2","3","1230030","2","植物用來進行光合作用的胞器是「粒線體」。"
"0","1","2","3","1230033","2","蛇屬於「兩棲類」。"
"0","1","2","3","1230036","2","肉、皮、肝、鰓等部位被稱為「七寶」，以這些部位全都能下鍋煮聞名的魚類是「鮟鱇魚」。"
"0","1","2","3","1230037","2","柳葉魚的正式名稱為「長體油胡瓜魚」。"
"0","1","2","3","1230038","2","打嗝是由於「腹直肌」痙攣所引起的。"
"0","1","2","3","1230039","2","幼年時用鰓呼吸，成年後用肺呼吸的生物是「爬蟲類」。"
"0","1","2","3","1230040","2","七星鱸魚在台灣又稱為「開刀魚」。"
"0","1","2","3","1230041","2","烏頭屬的植物含有「河魨毒素」的劇毒。"
"0","1","2","3","1230043","2","由於牛有吃下光亮物體的習性，為了保護牛的胃，牧場會讓牛吞下「磁鐵」。"
"0","1","2","3","1230044","2","大貓熊的主食是「尤加利葉」。"
"0","1","2","3","1230046","2","「台灣水鹿」和「台灣梅花鹿」為台灣的特有鹿種。"
"0","1","2","3","1230047","2","以能作成高級木材而知名的楝科植物「桃花心木」，英文為「Mahogany」。"
"0","1","2","3","1230050","2","蕨菜、紫萁是被分類成「苔蘚植物」。"
"0","1","2","3","1230051","2","常用在冬蔭功湯等泰國料理中的香草──檸檬草，是屬於薔薇科。"
"0","1","2","3","1230052","2","連接十二指腸，位於人類胃部出口的部位稱為「鬼門」。"
"0","1","2","3","1230053","2","英文的「Hippopotamus」指的是「河馬」。"
"0","1","2","3","1230054","2","屬於瑞香科，用來製造和紙的植物，由於其樹枝分叉的形狀而有了「二椏」的別名。"
"0","1","2","3","1230055","2","仙人掌或蘆薈這類莖或葉特別厚的植物，稱為「多肉植物」。"
"0","1","2","3","1230056","2","在秋冬之際開花的山茶科植物「山茶花」，別名為「野山楂」。"
"0","1","2","3","1230057","2","大羊駝與羊駝都是屬於「駱駝科」的動物。"
"0","1","2","3","1230058","2","人體中，吃下的食物最後通過的內臟是「盲腸」。"
"0","1","2","3","1230059","2","人體中含有半月板的部位是「手肘」。"
"0","1","2","3","1230061","2","以與螞蟻有共生關係而知名的昆蟲是「螽斯」。"
"0","1","1","3","1231001","2","克蘿依曾發出過「唷呀啊啊啊啊」的叫聲。"
"0","1","1","3","1231002","2","「美咲」的身高比「禊」還高。"
"0","1","1","3","1231003","2","「卡里莎」的年齡與「美美」相同。"
"0","1","1","3","1231004","2","常與帆稀在一起的黃色小龍名叫「拉格」。"
"0","1","1","3","1231005","2","天塔帕斯一共有「10隻」腳。"
"0","1","2","1","1310001","3","表示攝氏溫度時所使用的英文字母是「F」"
"0","1","2","1","1310002","3","數學當中，未滿90度的角稱為「銳角」"
"0","1","2","1","1310004","3","一般的骰子頂點數量為「６個」"
"0","1","2","1","1310005","3","化學式「CO2」指的是「一氧化碳」"
"0","1","2","1","1310006","3","化學式「H2O」指的是「水」"
"0","1","2","1","1310008","3","地球內部岩漿由於噴發而出現在地表時，被稱為「地函」"
"0","1","2","1","1310009","3","由於盈虧變化，幾乎看不見月亮的狀態稱為「新月」"
"0","1","2","1","1310010","3","用手指來表現磁場、電流、受力之方向的法則，是弗萊明的「右手」法則"
"0","1","2","1","1310012","3","一邊長度為２的正方形，其面積為「４」"
"0","1","2","1","1310014","3","救護車的鳴笛聲等聲響，隨著遠近不同，音高聽起來也會不同，是因為「都卜勒效應」"
"0","1","2","1","1310015","3","四角形有「４條」對角線"
"0","1","2","1","1310016","3","在石灰水中加入二氧化碳，「不會產生任何變化」"
"0","1","2","1","1310017","3","用來插入燈泡的凹槽稱為「叉座」"
"0","1","2","1","1310018","3","將物質以原子、分子尺寸來處理的技術，稱為「奈米科技」"
