f1212c27cfe5b051aefd72a0e7d57a16daab40181659ddc02af33f43e4fc1c6f,22a9c8a772aff86606ab95a34223f36d6c2f67d75c63b56277362901ef56a941,810a60b044271b4394c1192ba57d69d49f22fc367e705a1f96fe389467e47f32,72d0f204a4057c66d64c4cd8d9f5971ec30e68507bf0a9eca51f044cc84ae6a7,4ee089489018eadd299968cb26e2eedcca8aa39da1f7c8f6b16e4b77eae39e7d,4062bb80f77e88a65149d2bd767f7eda35ed06d1430d8614e657aa102c304610,3470e1fcd50a1b42c5c43b9dd9fa1579a171e8375115c5098c775f3c1e84363b,b7a99062e402d0881626212c8a45525a2e04f147a82a6226fc8a9edf6cd6a73d
"0","0","108","5","1131","2","0","0"
"0","0","144","5","1141","2","0","0"
"0","0","180","5","1151","2","0","0"
"0","0","84","4","1211","5","0","0"
"0","0","168","4","1221","5","0","0"
"0","0","252","4","1231","5","0","0"
"0","0","336","4","1241","5","0","0"
"0","0","420","4","1251","5","0","0"
"0","0","86","2","1311","1","0","0"
"0","0","172","2","1321","1","0","0"
"0","0","258","2","1331","1","0","0"
"0","0","344","2","1341","1","0","0"
"0","0","430","2","1351","1","0","0"
"0","0","44","1","1411","3","0","0"
"0","0","88","1","1421","3","0","0"
"0","0","132","1","1431","3","0","0"
"0","0","176","1","1441","3","0","0"
"0","0","220","1","1451","3","0","0"
"0","0","36","5","1511","4","0","0"
"0","0","72","5","1521","4","0","0"
"0","0","108","5","1531","4","0","0"
"0","0","144","5","1541","4","0","0"
"0","0","180","5","1551","4","0","0"
"0","0","1","101","1611","5","0","0"
"0","0","1","100","1711","2","0","0"
"0","0","84","4","1811","3","0","0"
"0","0","168","4","1821","3","0","0"
"0","0","252","4","1831","3","0","0"
"0","0","336","4","1841","3","0","0"
"0","0","420","4","1851","3","0","0"
"0","0","36","3","1911","4","0","0"
"0","0","72","3","1921","4","0","0"
"0","0","108","3","1931","4","0","0"
"0","0","144","3","1941","4","0","0"
"0","0","180","3","1951","4","0","0"
"0","0","84","4","2011","1","0","0"
"0","0","168","4","2021","1","0","0"
"0","0","252","4","2031","1","0","0"
"0","0","336","4","2041","1","0","0"
"0","0","420","4","2051","1","0","0"
"0","0","1","100","2111","3","0","0"
"0","0","84","2","2211","5","0","0"
"0","0","168","2","2221","5","0","0"
"0","0","252","2","2231","5","0","0"
"0","0","336","2","2241","5","0","0"
"0","0","420","2","2251","5","0","0"
"0","0","44","1","2311","1","0","0"
"0","0","88","1","2321","1","0","0"
"0","0","132","1","2331","1","0","0"
"0","0","176","1","2341","1","0","0"
"0","0","220","1","2351","1","0","0"
"0","0","84","2","2411","2","0","0"
"0","0","168","2","2421","2","0","0"
"0","0","252","2","2431","2","0","0"
"0","0","336","2","2441","2","0","0"
"0","0","420","2","2451","2","0","0"
"0","0","86","4","2511","5","0","0"
"0","0","172","4","2521","5","0","0"
"0","0","258","4","2531","5","0","0"
"0","0","344","4","2541","5","0","0"
"0","0","430","4","2551","5","0","0"
"4","5","1","100","2611","1","2","3"
"4","5","2","100","2621","1","2","3"
"4","5","3","100","2631","1","2","3"
"0","0","36","3","2711","1","0","0"
"0","0","72","3","2721","1","0","0"
"0","0","108","3","2731","1","0","0"
"0","0","144","3","2741","1","0","0"
"0","0","180","3","2751","1","0","0"
"0","0","86","4","2811","4","0","0"
"0","0","172","4","2821","4","0","0"
"0","0","258","4","2831","4","0","0"
"0","0","344","4","2841","4","0","0"
"0","0","430","4","2851","4","0","0"
"0","0","10","7","2911","5","0","0"
"0","0","20","7","2921","5","0","0"
"0","0","30","7","2931","5","0","0"
"0","0","40","7","2941","5","0","0"
"0","0","50","7","2951","5","0","0"
"0","0","36","3","3011","2","0","0"
"0","0","72","3","3021","2","0","0"
"0","0","108","3","3031","2","0","0"
"0","0","144","3","3041","2","0","0"
"0","0","180","3","3051","2","0","0"
"0","0","46","1","3111","3","0","0"
"0","0","92","1","3121","3","0","0"
"0","0","138","1","3131","3","0","0"
"0","0","184","1","3141","3","0","0"
"0","0","230","1","3151","3","0","0"
"0","0","88","4","3211","4","0","0"
"0","0","176","4","3221","4","0","0"
"0","0","264","4","3231","4","0","0"
"0","0","352","4","3241","4","0","0"
"0","0","440","4","3251","4","0","0"
"0","0","86","4","3311","1","0","0"
"0","0","172","4","3321","1","0","0"
"0","0","258","4","3331","1","0","0"
"0","0","344","4","3341","1","0","0"
"0","0","430","4","3351","1","0","0"
"0","0","86","2","3411","2","0","0"
"0","0","172","2","3421","2","0","0"
"0","0","258","2","3431","2","0","0"
"0","0","344","2","3441","2","0","0"
"0","0","430","2","3451","2","0","0"
"0","0","38","5","3511","3","0","0"
"0","0","76","5","3521","3","0","0"
"0","0","114","5","3531","3","0","0"
"0","0","152","5","3541","3","0","0"
"0","0","190","5","3551","3","0","0"
"0","0","86","2","3611","4","0","0"
"0","0","172","2","3621","4","0","0"
"0","0","258","2","3631","4","0","0"
"0","0","344","2","3641","4","0","0"
"0","0","430","2","3651","4","0","0"
"0","0","88","4","3711","5","0","0"
"0","0","176","4","3721","5","0","0"
"0","0","264","4","3731","5","0","0"
"0","0","352","4","3741","5","0","0"
"0","0","440","4","3751","5","0","0"
"0","0","44","1","3811","2","0","0"
"0","0","88","1","3821","2","0","0"
"0","0","132","1","3831","2","0","0"
"0","0","176","1","3841","2","0","0"
"0","0","220","1","3851","2","0","0"
"0","0","86","4","3911","3","0","0"
"0","0","172","4","3921","3","0","0"
"0","0","258","4","3931","3","0","0"
"0","0","344","4","3941","3","0","0"
"0","0","430","4","3951","3","0","0"
"0","0","36","3","4011","5","0","0"
"0","0","72","3","4021","5","0","0"
"0","0","108","3","4031","5","0","0"
"0","0","144","3","4041","5","0","0"
"0","0","180","3","4051","5","0","0"
"0","0","10","7","4111","2","0","0"
"0","0","20","7","4121","2","0","0"
"0","0","30","7","4131","2","0","0"
"0","0","40","7","4141","2","0","0"
"0","0","50","7","4151","2","0","0"
"0","0","88","2","4211","1","0","0"
"0","0","176","2","4221","1","0","0"
"0","0","264","2","4231","1","0","0"
"0","0","352","2","4241","1","0","0"
"0","0","440","2","4251","1","0","0"
"0","0","38","3","4311","4","0","0"
"0","0","76","3","4321","4","0","0"
"0","0","114","3","4331","4","0","0"
"0","0","152","3","4341","4","0","0"
"0","0","190","3","4351","4","0","0"
"0","0","58","1","4411","5","0","0"
"0","0","116","1","4421","5","0","0"
"0","0","174","1","4431","5","0","0"
"0","0","232","1","4441","5","0","0"
"0","0","290","1","4451","5","0","0"
"0","0","88","2","4511","2","0","0"
"0","0","176","2","4521","2","0","0"
"0","0","264","2","4531","2","0","0"
"0","0","352","2","4541","2","0","0"
"0","0","440","2","4551","2","0","0"
"0","0","86","2","4611","3","0","0"
"0","0","172","2","4621","3","0","0"
"0","0","258","2","4631","3","0","0"
"0","0","344","2","4641","3","0","0"
"0","0","430","2","4651","3","0","0"
"0","0","10","7","4711","4","0","0"
"0","0","20","7","4721","4","0","0"
"0","0","30","7","4731","4","0","0"
"0","0","40","7","4741","4","0","0"
"0","0","50","7","4751","4","0","0"
"0","0","38","3","4811","1","0","0"
"0","0","76","3","4821","1","0","0"
"0","0","114","3","4831","1","0","0"
"0","0","152","3","4841","1","0","0"
"0","0","190","3","4851","1","0","0"
"0","0","38","5","4911","2","0","0"
"0","0","76","5","4921","2","0","0"
"0","0","114","5","4931","2","0","0"
"0","0","152","5","4941","2","0","0"
"0","0","190","5","4951","2","0","0"
"0","0","86","2","5011","5","0","0"
"0","0","172","2","5021","5","0","0"
"0","0","258","2","5031","5","0","0"
"0","0","344","2","5041","5","0","0"
"0","0","430","2","5051","5","0","0"
"0","0","88","4","5111","1","0","0"
"0","0","176","4","5121","1","0","0"
"0","0","264","4","5131","1","0","0"
"0","0","352","4","5141","1","0","0"
"0","0","440","4","5151","1","0","0"
"0","0","36","3","5211","3","0","0"
"0","0","72","3","5221","3","0","0"
"0","0","108","3","5231","3","0","0"
"0","0","144","3","5241","3","0","0"
"0","0","180","3","5251","3","0","0"
"0","0","15","7","5311","4","0","0"
"0","0","30","7","5321","4","0","0"
"0","0","45","7","5331","4","0","0"
"0","0","60","7","5341","4","0","0"
"0","0","75","7","5351","4","0","0"
"4","5","1","101","5411","1","2","3"
"4","5","2","101","5421","1","2","3"
"4","5","3","101","5431","1","2","3"
"0","0","90","4","5511","1","0","0"
"0","0","180","4","5521","1","0","0"
"0","0","270","4","5531","1","0","0"
"0","0","360","4","5541","1","0","0"
"0","0","450","4","5551","1","0","0"
"0","0","1","100","5611","2","0","0"
"0","0","2","100","5621","2","0","0"
"0","0","10","6","5711","5","0","0"
"0","0","20","6","5721","5","0","0"
"0","0","30","6","5731","5","0","0"
"0","0","40","6","5741","5","0","0"
"0","0","50","6","5751","5","0","0"
"0","0","90","2","5811","2","0","0"
"0","0","180","2","5821","2","0","0"
"0","0","270","2","5831","2","0","0"
"0","0","360","2","5841","2","0","0"
"0","0","450","2","5851","2","0","0"
"0","0","48","1","5911","3","0","0"
"0","0","96","1","5921","3","0","0"
"0","0","144","1","5931","3","0","0"
"0","0","192","1","5941","3","0","0"
"0","0","240","1","5951","3","0","0"
"0","0","1","101","6011","5","0","0"
"0","0","2","101","6021","5","0","0"
"0","0","90","2","6111","1","0","0"
"0","0","180","2","6121","1","0","0"
"0","0","270","2","6131","1","0","0"
"0","0","360","2","6141","1","0","0"
"0","0","450","2","6151","1","0","0"
"0","0","38","3","6211","2","0","0"
"0","0","76","3","6221","2","0","0"
"0","0","114","3","6231","2","0","0"
"0","0","152","3","6241","2","0","0"
"0","0","190","3","6251","2","0","0"
"0","0","88","2","6311","3","0","0"
"0","0","176","2","6321","3","0","0"
"0","0","264","2","6331","3","0","0"
"0","0","352","2","6341","3","0","0"
"0","0","440","2","6351","3","0","0"
"0","0","88","2","6411","4","0","0"
"0","0","176","2","6421","4","0","0"
"0","0","264","2","6431","4","0","0"
"0","0","352","2","6441","4","0","0"
"0","0","440","2","6451","4","0","0"
"0","0","10","7","6511","1","0","0"
"0","0","20","7","6521","1","0","0"
"0","0","30","7","6531","1","0","0"
"0","0","40","7","6541","1","0","0"
"0","0","50","7","6551","1","0","0"
"0","0","1","100","6611","4","0","0"
"0","0","36","5","6711","5","0","0"
"0","0","72","5","6721","5","0","0"
"0","0","108","5","6731","5","0","0"
"0","0","144","5","6741","5","0","0"
"0","0","180","5","6751","5","0","0"
"0","0","36","5","6811","1","0","0"
"0","0","72","5","6821","1","0","0"
"0","0","108","5","6831","1","0","0"
"0","0","144","5","6841","1","0","0"
"0","0","180","5","6851","1","0","0"
"0","0","86","4","6911","2","0","0"
"0","0","172","4","6921","2","0","0"
"0","0","258","4","6931","2","0","0"
"0","0","344","4","6941","2","0","0"
"0","0","430","4","6951","2","0","0"
"0","0","10","6","7011","4","0","0"
"0","0","20","6","7021","4","0","0"
"0","0","30","6","7031","4","0","0"
"0","0","40","6","7041","4","0","0"
"0","0","50","6","7051","4","0","0"
"0","0","10","6","7111","1","0","0"
"0","0","20","6","7121","1","0","0"
"0","0","30","6","7131","1","0","0"
"0","0","40","6","7141","1","0","0"
"0","0","50","6","7151","1","0","0"
"0","0","1","101","7211","3","0","0"
"0","0","38","3","7311","3","0","0"
"0","0","76","3","7321","3","0","0"
"0","0","114","3","7331","3","0","0"
"0","0","152","3","7341","3","0","0"
"0","0","190","3","7351","3","0","0"
"0","0","56","1","7411","4","0","0"
"0","0","112","1","7421","4","0","0"
"0","0","168","1","7431","4","0","0"
"0","0","224","1","7441","4","0","0"
"0","0","280","1","7451","4","0","0"
"0","0","40","5","7511","2","0","0"
"0","0","80","5","7521","2","0","0"
"0","0","120","5","7531","2","0","0"
"0","0","160","5","7541","2","0","0"
"0","0","200","5","7551","2","0","0"
"0","0","90","4","7611","4","0","0"
"0","0","180","4","7621","4","0","0"
"0","0","270","4","7631","4","0","0"
"0","0","360","4","7641","4","0","0"
"0","0","450","4","7651","4","0","0"
"0","0","1","100","7711","5","0","0"
"0","0","1","101","7811","1","0","0"
"0","0","2","101","7821","1","0","0"
"0","0","40","3","7911","4","0","0"
"0","0","80","3","7921","4","0","0"
"0","0","120","3","7931","4","0","0"
"0","0","160","3","7941","4","0","0"
"0","0","200","3","7951","4","0","0"
"0","0","10","7","8011","3","0","0"
"0","0","20","7","8021","3","0","0"
"0","0","30","7","8031","3","0","0"
"0","0","40","7","8041","3","0","0"
"0","0","50","7","8051","3","0","0"
"0","0","38","3","8111","5","0","0"
"0","0","76","3","8121","5","0","0"
"0","0","114","3","8131","5","0","0"
"0","0","152","3","8141","5","0","0"
"0","0","190","3","8151","5","0","0"
"4","5","15","6","8211","1","2","3"
"4","5","30","6","8221","1","2","3"
"4","5","45","6","8231","1","2","3"
"4","5","60","6","8241","1","2","3"
"4","5","75","6","8251","1","2","3"
"0","0","10","6","8311","2","0","0"
"0","0","20","6","8321","2","0","0"
"0","0","30","6","8331","2","0","0"
"0","0","40","6","8341","2","0","0"
"0","0","50","6","8351","2","0","0"
"0","0","58","1","8411","4","0","0"
"0","0","116","1","8421","4","0","0"
"0","0","174","1","8431","4","0","0"
"0","0","232","1","8441","4","0","0"
"0","0","290","1","8451","4","0","0"
"0","0","92","2","8511","1","0","0"
"0","0","184","2","8521","1","0","0"
"0","0","276","2","8531","1","0","0"
"0","0","368","2","8541","1","0","0"
"0","0","460","2","8551","1","0","0"
"0","0","40","5","8611","3","0","0"
"0","0","80","5","8621","3","0","0"
"0","0","120","5","8631","3","0","0"
"0","0","160","5","8641","3","0","0"
"0","0","200","5","8651","3","0","0"
"0","0","46","1","8711","1","0","0"
"0","0","92","1","8721","1","0","0"
"0","0","138","1","8731","1","0","0"
"0","0","184","1","8741","1","0","0"
"0","0","230","1","8751","1","0","0"
"0","0","15","7","8811","2","0","0"
"0","0","30","7","8821","2","0","0"
"0","0","45","7","8831","2","0","0"
"0","0","60","7","8841","2","0","0"
"0","0","75","7","8851","2","0","0"
"0","0","90","4","8911","5","0","0"
"0","0","180","4","8921","5","0","0"
"0","0","270","4","8931","5","0","0"
"0","0","360","4","8941","5","0","0"
"0","0","450","4","8951","5","0","0"
"0","0","88","4","9011","2","0","0"
"0","0","176","4","9021","2","0","0"
"0","0","264","4","9031","2","0","0"
"0","0","352","4","9041","2","0","0"
"0","0","440","4","9051","2","0","0"
"0","0","42","5","9111","3","0","0"
"0","0","84","5","9121","3","0","0"
"0","0","126","5","9131","3","0","0"
"0","0","168","5","9141","3","0","0"
"0","0","210","5","9151","3","0","0"
"0","0","15","6","9211","4","0","0"
"0","0","30","6","9221","4","0","0"
"0","0","45","6","9231","4","0","0"
"0","0","60","6","9241","4","0","0"
"0","0","75","6","9251","4","0","0"
"0","0","40","3","9311","5","0","0"
"0","0","80","3","9321","5","0","0"
"0","0","120","3","9331","5","0","0"
"0","0","160","3","9341","5","0","0"
"0","0","200","3","9351","5","0","0"
"0","0","38","5","9411","1","0","0"
"0","0","76","5","9421","1","0","0"
"0","0","114","5","9431","1","0","0"
"0","0","152","5","9441","1","0","0"
"0","0","190","5","9451","1","0","0"
"0","0","40","3","9511","3","0","0"
"0","0","80","3","9521","3","0","0"
"0","0","120","3","9531","3","0","0"
"0","0","160","3","9541","3","0","0"
"0","0","200","3","9551","3","0","0"
"0","0","92","4","9611","4","0","0"
"0","0","184","4","9621","4","0","0"
"0","0","276","4","9631","4","0","0"
"0","0","368","4","9641","4","0","0"
"0","0","460","4","9651","4","0","0"
"0","0","15","7","9711","5","0","0"
"0","0","30","7","9721","5","0","0"
"0","0","45","7","9731","5","0","0"
"0","0","60","7","9741","5","0","0"
"0","0","75","7","9751","5","0","0"
"0","0","40","3","9811","2","0","0"
"0","0","80","3","9821","2","0","0"
"0","0","120","3","9831","2","0","0"
"0","0","160","3","9841","2","0","0"
"0","0","200","3","9851","2","0","0"
"0","0","90","2","9911","3","0","0"
"0","0","180","2","9921","3","0","0"
"0","0","270","2","9931","3","0","0"
"0","0","360","2","9941","3","0","0"
"0","0","450","2","9951","3","0","0"
"0","0","90","2","10011","4","0","0"
"0","0","180","2","10021","4","0","0"
"0","0","270","2","10031","4","0","0"
"0","0","360","2","10041","4","0","0"
"0","0","450","2","10051","4","0","0"
"0","0","40","5","10111","1","0","0"
"0","0","80","5","10121","1","0","0"
"0","0","120","5","10131","1","0","0"
"0","0","160","5","10141","1","0","0"
"0","0","200","5","10151","1","0","0"
"0","0","46","1","10211","2","0","0"
"0","0","92","1","10221","2","0","0"
"0","0","138","1","10231","2","0","0"
"0","0","184","1","10241","2","0","0"
"0","0","230","1","10251","2","0","0"
"0","0","42","3","10311","5","0","0"
"0","0","84","3","10321","5","0","0"
"0","0","126","3","10331","5","0","0"
"0","0","168","3","10341","5","0","0"
"0","0","210","3","10351","5","0","0"
"0","0","10","6","10411","3","0","0"
"0","0","20","6","10421","3","0","0"
"0","0","30","6","10431","3","0","0"
"0","0","40","6","10441","3","0","0"
"0","0","50","6","10451","3","0","0"
"0","0","38","5","10511","5","0","0"
"0","0","76","5","10521","5","0","0"
"0","0","114","5","10531","5","0","0"
"0","0","152","5","10541","5","0","0"
"0","0","190","5","10551","5","0","0"
"0","0","15","7","10611","1","0","0"
"0","0","30","7","10621","1","0","0"
"0","0","45","7","10631","1","0","0"
"0","0","60","7","10641","1","0","0"
"0","0","75","7","10651","1","0","0"
"0","0","42","5","10711","2","0","0"
"0","0","84","5","10721","2","0","0"
"0","0","126","5","10731","2","0","0"
"0","0","168","5","10741","2","0","0"
"0","0","210","5","10751","2","0","0"
"0","0","88","4","10811","3","0","0"
"0","0","176","4","10821","3","0","0"
"0","0","264","4","10831","3","0","0"
"0","0","352","4","10841","3","0","0"
"0","0","440","4","10851","3","0","0"
"0","0","88","2","10911","5","0","0"
"0","0","176","2","10921","5","0","0"
"0","0","264","2","10931","5","0","0"
"0","0","352","2","10941","5","0","0"
"0","0","440","2","10951","5","0","0"
"4","5","15","7","11011","1","2","3"
"4","5","30","7","11021","1","2","3"
"4","5","45","7","11031","1","2","3"
"4","5","60","7","11041","1","2","3"
"4","5","75","7","11051","1","2","3"
"0","0","15","6","11111","2","0","0"
"0","0","30","6","11121","2","0","0"
"0","0","45","6","11131","2","0","0"
"0","0","60","6","11141","2","0","0"
"0","0","75","6","11151","2","0","0"
"0","0","92","2","11211","4","0","0"
"0","0","184","2","11221","4","0","0"
"0","0","276","2","11231","4","0","0"
"0","0","368","2","11241","4","0","0"
"0","0","460","2","11251","4","0","0"
"0","0","92","4","11311","5","0","0"
"0","0","184","4","11321","5","0","0"
"0","0","276","4","11331","5","0","0"
"0","0","368","4","11341","5","0","0"
"0","0","460","4","11351","5","0","0"
"0","0","92","2","11411","2","0","0"
"0","0","184","2","11421","2","0","0"
"0","0","276","2","11431","2","0","0"
"0","0","368","2","11441","2","0","0"
"0","0","460","2","11451","2","0","0"
"0","0","90","4","11511","3","0","0"
"0","0","180","4","11521","3","0","0"
"0","0","270","4","11531","3","0","0"
"0","0","360","4","11541","3","0","0"
"0","0","450","4","11551","3","0","0"
"0","0","20","7","11611","4","0","0"
"0","0","40","7","11621","4","0","0"
"0","0","60","7","11631","4","0","0"
"0","0","80","7","11641","4","0","0"
"0","0","100","7","11651","4","0","0"
"0","0","48","1","11711","2","0","0"
"0","0","96","1","11721","2","0","0"
"0","0","144","1","11731","2","0","0"
"0","0","192","1","11741","2","0","0"
"0","0","240","1","11751","2","0","0"
"0","0","15","6","11811","3","0","0"
"0","0","30","6","11821","3","0","0"
"0","0","45","6","11831","3","0","0"
"0","0","60","6","11841","3","0","0"
"0","0","75","6","11851","3","0","0"
"0","0","44","3","11911","5","0","0"
"0","0","88","3","11921","5","0","0"
"0","0","132","3","11931","5","0","0"
"0","0","176","3","11941","5","0","0"
"0","0","220","3","11951","5","0","0"
"0","0","42","5","12011","1","0","0"
"0","0","84","5","12021","1","0","0"
"0","0","126","5","12031","1","0","0"
"0","0","168","5","12041","1","0","0"
"0","0","210","5","12051","1","0","0"
"0","0","92","2","12111","3","0","0"
"0","0","184","2","12121","3","0","0"
"0","0","276","2","12131","3","0","0"
"0","0","368","2","12141","3","0","0"
"0","0","460","2","12151","3","0","0"
"0","0","1","100","12211","4","0","0"
"0","0","2","100","12221","4","0","0"
"0","0","15","6","12311","1","0","0"
"0","0","30","6","12321","1","0","0"
"0","0","45","6","12331","1","0","0"
"0","0","60","6","12341","1","0","0"
"0","0","75","6","12351","1","0","0"
"0","0","90","4","12411","2","0","0"
"0","0","180","4","12421","2","0","0"
"0","0","270","4","12431","2","0","0"
"0","0","360","4","12441","2","0","0"
"0","0","450","4","12451","2","0","0"
"0","0","15","7","12511","3","0","0"
"0","0","30","7","12521","3","0","0"
"0","0","45","7","12531","3","0","0"
"0","0","60","7","12541","3","0","0"
"0","0","75","7","12551","3","0","0"
"0","0","1","101","12611","5","0","0"
"0","0","2","101","12621","5","0","0"
"0","0","3","101","12631","5","0","0"
"0","0","42","3","12711","3","0","0"
"0","0","84","3","12721","3","0","0"
"0","0","126","3","12731","3","0","0"
"0","0","168","3","12741","3","0","0"
"0","0","210","3","12751","3","0","0"
"0","0","38","5","12811","4","0","0"
"0","0","76","5","12821","4","0","0"
"0","0","114","5","12831","4","0","0"
"0","0","152","5","12841","4","0","0"
"0","0","190","5","12851","4","0","0"
"0","0","48","1","12911","1","0","0"
"0","0","96","1","12921","1","0","0"
"0","0","144","1","12931","1","0","0"
"0","0","192","1","12941","1","0","0"
"0","0","240","1","12951","1","0","0"
"0","0","44","5","13011","2","0","0"
"0","0","88","5","13021","2","0","0"
"0","0","132","5","13031","2","0","0"
"0","0","176","5","13041","2","0","0"
"0","0","220","5","13051","2","0","0"
"0","0","20","6","13111","4","0","0"
"0","0","40","6","13121","4","0","0"
"0","0","60","6","13131","4","0","0"
"0","0","80","6","13141","4","0","0"
"0","0","100","6","13151","4","0","0"
"0","0","90","2","13211","5","0","0"
"0","0","180","2","13221","5","0","0"
"0","0","270","2","13231","5","0","0"
"0","0","360","2","13241","5","0","0"
"0","0","450","2","13251","5","0","0"
"0","0","1","101","13311","1","0","0"
"0","0","2","101","13321","1","0","0"
"0","0","3","101","13331","1","0","0"
"0","0","1","101","13411","4","0","0"
"0","0","62","1","13511","5","0","0"
"0","0","124","1","13521","5","0","0"
"0","0","186","1","13531","5","0","0"
"0","0","248","1","13541","5","0","0"
"0","0","310","1","13551","5","0","0"
"0","0","92","4","13611","1","0","0"
"0","0","184","4","13621","1","0","0"
"0","0","276","4","13631","1","0","0"
"0","0","368","4","13641","1","0","0"
"0","0","460","4","13651","1","0","0"
"0","0","40","5","13711","5","0","0"
"0","0","80","5","13721","5","0","0"
"0","0","120","5","13731","5","0","0"
"0","0","160","5","13741","5","0","0"
"0","0","200","5","13751","5","0","0"
"4","5","42","5","13811","1","2","3"
"4","5","84","5","13821","1","2","3"
"4","5","126","5","13831","1","2","3"
"4","5","168","5","13841","1","2","3"
"4","5","210","5","13851","1","2","3"
"0","0","20","6","13911","3","0","0"
"0","0","40","6","13921","3","0","0"
"0","0","60","6","13931","3","0","0"
"0","0","80","6","13941","3","0","0"
"0","0","100","6","13951","3","0","0"
"0","0","40","5","14011","4","0","0"
"0","0","80","5","14021","4","0","0"
"0","0","120","5","14031","4","0","0"
"0","0","160","5","14041","4","0","0"
"0","0","200","5","14051","4","0","0"
"0","0","40","3","14111","1","0","0"
"0","0","80","3","14121","1","0","0"
"0","0","120","3","14131","1","0","0"
"0","0","160","3","14141","1","0","0"
"0","0","200","3","14151","1","0","0"
"0","0","94","2","14211","2","0","0"
"0","0","188","2","14221","2","0","0"
"0","0","282","2","14231","2","0","0"
"0","0","376","2","14241","2","0","0"
"0","0","470","2","14251","2","0","0"
"0","0","62","1","14311","4","0","0"
"0","0","124","1","14321","4","0","0"
"0","0","186","1","14331","4","0","0"
"0","0","248","1","14341","4","0","0"
"0","0","310","1","14351","4","0","0"
"0","0","92","2","14411","5","0","0"
"0","0","184","2","14421","5","0","0"
"0","0","276","2","14431","5","0","0"
"0","0","368","2","14441","5","0","0"
"0","0","460","2","14451","5","0","0"
"0","0","20","7","14511","1","0","0"
"0","0","40","7","14521","1","0","0"
"0","0","60","7","14531","1","0","0"
"0","0","80","7","14541","1","0","0"
"0","0","100","7","14551","1","0","0"
"0","0","46","5","14611","2","0","0"
"0","0","92","5","14621","2","0","0"
"0","0","138","5","14631","2","0","0"
"0","0","184","5","14641","2","0","0"
"0","0","230","5","14651","2","0","0"
"0","0","1","101","14711","3","0","0"
"0","0","2","101","14721","3","0","0"
"0","0","1","101","14811","4","0","0"
"0","0","2","101","14821","4","0","0"
"0","0","50","1","14911","3","0","0"
"0","0","100","1","14921","3","0","0"
"0","0","150","1","14931","3","0","0"
"0","0","200","1","14941","3","0","0"
"0","0","250","1","14951","3","0","0"
"0","0","42","5","15011","5","0","0"
"0","0","84","5","15021","5","0","0"
"0","0","126","5","15031","5","0","0"
"0","0","168","5","15041","5","0","0"
"0","0","210","5","15051","5","0","0"
"0","0","44","5","15111","1","0","0"
"0","0","88","5","15121","1","0","0"
"0","0","132","5","15131","1","0","0"
"0","0","176","5","15141","1","0","0"
"0","0","220","5","15151","1","0","0"
"0","0","1","100","15211","1","0","0"
"0","0","1","101","15311","2","0","0"
"0","0","2","101","15321","2","0","0"
"0","0","94","2","15411","3","0","0"
"0","0","188","2","15421","3","0","0"
"0","0","282","2","15431","3","0","0"
"0","0","376","2","15441","3","0","0"
"0","0","470","2","15451","3","0","0"
"0","0","42","5","15511","4","0","0"
