bc850bd7d5beb4891be383d5290276ab60d5641a593a0509b0199ce3d7159160,a93941bdd808ef2ae1329dd41e9cfdc06f2158e42a2709087c681d43363641c4,bd5273c2c6115d5bb14a654f23b3387108c87bc9f0f68c679eb1bcfdfe619404,3a98e0d9322cfed7d296c701da8efa7c2bb429dc15aa8cb19f32e09d0e50e4a7,a14fd583bc2bd1837f3192a858da49b4cd6717308f004785149d9a69204cd9f6,8735cf2bb547fb24407d4ea6c70d83b1d1201ce12f0a6df9ad75fb635582acda,f3c926bf5823a3c62fdcc9e71bd63c0e13423c9e9e442107cd66359bce28579e,476f49ac36ada01f37422e4c36460ff02359ddf86c3ef5825cc8b01e5deac153,218f44760b5d3245fdad69d72a5fea634c45be84c9a2852da014c46069aeba4c,2bed0f10413f7364e595d8653c447761596d71790a045c73095cdcb0c3a10ac6,3b7dee9e63495b167bc690f351c60f657f064c7214d9b54bd877d755f3d8c080,26b71b411181206214101cfbaf12394835b4bea0f20066be17b6d7cdb6172e81,cb8ec8d5802462de083b12456b26f5a761406b36d5e5e30bad7e61bb31e92d4d,12ecced27d880b822a5cfc2bf5e7d2cc85488a02724a71a6c723410cefbee79d,c48b1edfa85b165883c52773b21627d152c260ca12bac2dec6df434b21921ce2,4ce6c3b72199d892a9b27a2b88c5cfa25b67c2bbe654adcf82c641cd0fd43239,38b3e2018935e3af52560eed5924f1503f1af2f7dcee89e83728858049de646c,0152779ee16e67d8e25f55655669a1aaefbb634b1153d077f6fcdf15a28e8875,dfb4d9466749fabda803c58927f287dacf749dfa63b331ddf925bbe3b5861327,839a66d5172b0eaa0cc4c5054b64e24515ee706ba9b7402b6c14b0293216d403,db1cb67d1fd43cd3bdc45da0b1f645c13338138fb05ef6e440ed795b16f89a16,11fe043e3344b1bc94989cbabaf4c95b2f4bc7211048ea4d2c32c30f89d21146,d07b269ae715b9c61c204b64deac57956c62b44916430a7cc73a30ff9d6746d9,8c4b2650fa780920db206b5b780d692be22df4f93a99bd6cff5fd10adc7fc4e5,c860b9224eb846c510e3194f327c7adbf75672cd26e00baa9d3745eaad261d3a,298814c675384dcb98ee4ac02231fff36cabb9550a792a5fb062bef70482fe30,91d9f8a8aa649c49f8741f486934c4ae2cad1212fbe151975bbda4f909a82ed3,eb87c3985f9110c9b24248e97de1327a3d3ce8acee425c36c7c87e60e8ab82db,b284499ae6829e847363c952a2c9b4c8f0ce6692f3531282bba3321ecc1c56a4,71a4da4a4a98ec2a095bc67269e642517393fb73953824e13dbb6ffd94394199,6cb89a6930702c87d35d5911d7c4a9bcb6be6165f94df874ba8f000de0dc90b9,2be6b6684cc8e3ba387cd8e14550b58ca702f60a8321bc55cccc37a4cbed6430,e4db705fa93f0f4e49477be1371deaefa6b731d8d037c86942109cb92db0cae2,f49eb380154e91d2872a5f666b0912cb720aa8c637c78138755df1e17f684e17,86704a4975e830cd014807f8837b2dbafaaece9ac12116819eabeb6311397729,b50090f64af00979a1fad443c782d3a721fd48ee0252b93c318f0dbc299b655c,f5d660729f9401d354d8848c1be1d0e1787c4e890be8c4a70ff553e1f976cb21,c9fb2526b4f2736314a6e6a53cc4d53913bad6355b295df415d4d28c18b2af9b,a2cfd70782493a7826b2b5754cf9ada9502b589e84d6139246b08e7e3383e257,4f6c7e93513244afc496e47b2b51bd000b1390bb891bc00c20777faa79a5d4c8,64f70fc39f47e5c045dbca2b18d4e71e69da06755de490fcee47beb6756709f4,2a726ee9fd35f572d4d234146b2214e29f46f270503e3c0b76d43fa083de82e6,8b7ca24275d30f153356674f0db6338517b5506b2a7359e3afc741cf4e4f8514,44e1f6abf838d89c0d0d4cd6048ed468fbf9a6e20ed220f8e1a93f1d8b4408ed
"200000001","0","0","4","0","100","紡希（萬聖節）的闇影","100","0","0","0","0","0","3985","0","33","0","0","100","72","0","0","100","613901","59","5","0","27","1390288","924020103","0","100","100","1","0","0","48","1006","0","0","0","1037","100","1470"
"200000001","0","0","0","0","1000","鼠妖","1000","0","0","0","0","0","5863","0","1","0","0","1000","0","0","0","1000","253700","0","0","0","0","1576412","924020104","0","100","1000","0","0","0","44","711","0","0","0","0","1000","474"
"200000001","0","0","0","0","100","璃乃（聖誕節）的闇影","100","0","0","0","0","0","8112","0","33","0","0","100","17","0","0","100","619301","35","5","0","36","1140842","924020105","0","100","100","1","0","0","66","296","0","0","0","2744","100","266"
"200000001","0","0","0","0","2000","青藍魔像","2000","0","0","0","0","0","4876","0","1","0","0","2000","0","0","0","2000","250800","0","0","0","0","16200076","924020201","0","200","2000","0","0","0","41","1974","0","0","0","0","2000","329"
"200000001","0","0","0","0","2000","狂野角鹿","2000","0","0","0","0","0","5079","0","1","0","0","2000","0","0","0","2000","251600","0","0","0","0","15339984","924020202","0","200","2000","0","0","0","41","987","0","0","0","0","2000","658"
"200000001","0","0","0","0","2000","擰扭相思樹","2000","0","0","0","0","0","5481","0","1","0","0","2000","0","0","0","2000","251900","0","0","0","0","15298711","924020203","0","200","2000","0","0","0","41","987","0","0","0","0","2000","658"
"200000001","0","0","0","0","200","怜的闇影","200","0","0","0","0","0","23195","0","34","0","0","200","7","0","0","200","600301","40","6","0","54","11180135","924020204","0","200","200","1","0","0","48","454","0","0","0","1838","200","550"
"200000001","0","0","0","0","200","美美的闇影","200","0","0","0","0","0","23475","0","34","0","0","200","28","0","0","200","602001","50","6","0","47","10962135","924020205","0","200","200","1","0","0","72","520","0","0","0","2213","200","569"
"200000001","0","0","20","0","373","空花（黑暗）的闇影","373","0","0","136","0","0","0","0","33","0","0","373","12","0","0","373","619101","86","5","0","25","15523416","924020301","0","373","373","1","0","0","44","2117","0","0","14932","0","373","2674"
"200000001","0","0","0","0","373","智的闇影","373","0","0","0","0","0","29338","0","33","0","0","373","10","0","0","373","603701","36","6","0","45","14243258","924020302","0","373","373","1","0","0","81","544","0","0","0","2690","373","628"
"200000001","0","0","0","0","3730","毒牙蜥蜴","3730","0","0","0","0","0","13787","0","1","0","0","3730","0","0","0","3730","252200","0","0","0","0","17714779","924020303","0","373","3730","0","0","0","44","1400","0","0","0","0","3730","933"
"200000001","0","0","4","0","373","鈴的闇影","373","0","0","0","0","0","16183","0","33","0","0","373","43","0","0","373","602601","2790","6","0","38","15312298","924020304","0","373","373","1","0","0","44","2889","0","0","0","205","373","2149"
"200000001","0","0","0","0","3730","小小格里芬","3730","0","0","0","0","0","17540","0","1","0","0","3730","0","0","0","3730","256400","0","0","0","0","18206591","924020305","0","373","3730","0","0","0","44","700","0","0","0","0","3730","467"
"200000001","0","0","0","0","1000","高等獸人","1000","0","0","0","0","0","685","0","1","0","0","1000","0","0","0","1000","252900","0","0","0","0","2075714","924030101","0","100","1000","0","0","0","42","1359","0","0","0","0","1000","544"
"200000001","0","0","0","0","1000","狂野角鹿","1000","0","0","0","0","0","710","0","1","0","0","1000","0","0","0","1000","251600","0","0","0","0","1921532","924030102","0","100","1000","0","0","0","42","1087","0","0","0","0","1000","725"
"200000001","0","0","0","0","1000","綠葉野豬","1000","0","0","0","0","0","809","0","1","0","0","1000","0","0","0","1000","253100","0","0","0","0","1907497","924030103","0","100","1000","0","0","0","42","1087","0","0","0","0","1000","725"
"200000001","0","0","20","0","100","空花（大江戶）的闇影","100","0","0","120","0","0","0","0","32","0","0","100","12","0","0","100","609501","207","5","0","19","984143","924030104","0","100","100","1","0","0","42","1819","0","0","3707","0","100","1315"
"200000001","0","0","0","0","100","碧（插班生）的闇影","100","0","0","0","0","0","8341","0","32","0","0","100","5","0","0","100","610701","30","5","0","33","435817","924030105","0","100","100","1","0","0","65","421","0","0","0","1893","100","327"
"200000001","0","0","0","0","2000","海獅怪","2000","0","0","0","0","0","10873","0","1","0","0","2000","0","0","0","2000","250400","0","0","0","0","23528358","924030201","0","200","2000","0","0","0","42","1818","0","0","0","0","2000","1212"
"200000001","0","0","0","0","2000","多倫多獸","2000","0","0","0","0","0","11387","0","1","0","0","2000","0","0","0","2000","252000","0","0","0","0","24667394","924030202","0","200","2000","0","0","0","42","1454","0","0","0","0","2000","970"
"200000001","0","0","0","0","2000","生者戰士像","2000","0","0","0","0","0","12021","0","1","0","0","2000","0","0","0","2000","250900","0","0","0","0","23400621","924030203","0","200","2000","0","0","0","42","1454","0","0","0","0","2000","1454"
"200000001","0","0","4","0","200","宮子的闇影","200","0","0","0","0","0","25995","0","32","0","0","200","113","0","0","200","600701","44","6","0","18","20901298","924030204","0","200","200","1","0","0","42","1597","0","0","0","281","200","2590"
"200000001","0","0","2","0","200","深月的闇影","200","0","0","0","0","0","52985","0","32","0","0","200","3","0","0","200","605101","30","6","0","35","18509966","924030205","0","200","200","1","0","0","42","696","0","0","0","1717","200","719"
"200000001","0","0","0","0","3640","魔像","3640","0","0","0","0","0","9199","0","1","0","0","3640","0","0","0","3640","250700","0","0","0","0","23212921","924030301","0","364","3640","0","0","0","42","455","0","0","0","0","3640","1212"
"200000001","0","0","0","0","3640","哥布林護衛","3640","0","0","0","0","0","10750","0","1","0","0","3640","0","0","0","3640","251200","0","0","0","0","22682983","924030302","0","364","3640","0","0","0","42","682","0","0","0","0","3640","758"
"200000001","0","0","0","0","364","美冬（工作服）的闇影","364","0","0","0","0","0","36638","0","32","0","0","364","13","0","0","364","616901","35","5","0","29","15965801","924030303","0","364","364","1","0","0","42","458","0","0","0","1287","364","556"
"200000001","0","0","4","0","364","鈴的闇影","364","0","0","0","0","0","22348","0","32","0","0","364","43","0","0","364","602601","2600","6","0","28","18519180","924030304","0","364","364","1","0","0","42","1426","0","0","0","190","364","1080"
"200000001","0","0","18","0","364","優衣的闇影","364","0","0","198","0","0","0","0","32","0","0","364","6","0","0","364","600201","2690","6","0","22","17096065","924030305","0","364","364","1","0","0","42","1090","0","0","29780","0","364","954"
"200000001","0","0","0","0","1000","哥布林護衛","1000","0","0","0","0","0","1997","0","1","0","0","1000","0","0","0","1000","251200","0","0","0","0","1582476","924040101","0","100","1000","0","0","0","44","700","0","0","0","0","1000","778"
"200000001","0","0","0","0","1000","小狸貓","1000","0","0","0","0","0","0","0","1","0","0","1000","0","0","0","1000","250600","0","0","0","0","1744050","924040102","0","100","1000","0","0","0","44","467","0","0","1050","0","1000","311"
"200000001","0","0","5","0","100","純的闇影","100","0","0","0","0","0","7349","0","33","0","0","100","26","0","0","100","604701","69","6","0","40","1381974","924040103","0","100","100","1","0","0","44","1438","0","0","0","535","100","1398"
"200000001","0","0","20","0","100","空花（黑暗）的闇影","100","0","0","136","0","0","0","0","33","0","0","100","12","0","0","100","619101","86","5","0","25","1299865","924040104","0","100","100","1","0","0","44","1059","0","0","8710","0","100","1337"
"200000001","0","0","0","0","1000","寒冰雛鳥","1000","0","0","0","0","0","0","0","1","0","0","1000","0","0","0","1000","255100","0","0","0","0","1457869","924040105","0","100","1000","0","0","0","44","584","0","0","6287","0","1000","389"
"200000001","0","0","0","0","2000","寄居蟹騎士","2000","0","0","0","0","0","4827","0","1","0","0","2000","0","0","0","2000","254100","0","0","0","0","5577264","924040201","0","200","2000","0","0","0","44","1400","0","0","0","0","2000","2177"
"200000001","0","0","0","0","200","克蘿依的闇影","200","0","0","0","0","0","28242","0","33","0","0","200","48","0","0","200","610801","30","5","0","28","4089517","924040202","0","200","200","1","0","0","64","460","0","0","0","2753","200","621"
"200000001","0","0","0","0","2000","火蜥蜴","2000","0","0","0","0","0","15443","0","1","0","0","2000","0","0","0","2000","252500","0","0","0","0","5363668","924040203","0","200","2000","0","0","0","44","1400","0","0","0","0","2000","933"
"200000001","0","0","1","0","200","莫妮卡（魔法少女）的闇影","200","0","0","0","0","0","27436","0","33","0","0","200","14","0","0","200","614201","870","5","0","33","4161382","924040204","0","200","200","1","0","0","44","784","0","0","0","1755","200","817"
"200000001","0","0","0","0","2000","殺人蜂","2000","0","0","0","0","0","8448","0","1","0","0","2000","0","0","0","2000","255500","0","0","0","0","5282874","924040205","0","200","2000","0","0","0","44","1167","0","0","0","0","2000","778"
"200000001","0","0","0","0","3580","生者劍士像","3580","0","0","0","0","0","8230","0","1","0","0","3580","0","0","0","3580","251000","0","0","0","0","10870707","924040301","0","358","3580","0","0","0","44","2799","0","0","0","0","3580","1944"
"200000001","0","0","29","0","358","七七香（夏日）的闇影","358","0","0","1024","0","0","0","0","33","0","0","358","0","0","0","358","613301","146","5","0","30","7991348","924040302","0","358","358","1","0","0","44","881","0","0","41928","0","358","597"
"200000001","0","0","19","0","358","優衣（新年）的闇影","358","0","0","530","0","0","0","0","33","0","0","358","3","0","0","358","608802","1580","6","0","40","8463504","924040303","0","358","358","1","0","0","44","1755","0","0","36972","0","358","1476"
"200000001","0","0","17","0","358","鏡華的闇影","358","0","0","2524","0","0","0","0","33","0","0","358","0","0","0","358","603602","60","6","0","39","8074486","924040304","0","358","358","1","0","0","44","602","0","0","45602","0","358","504"
"200000001","0","0","0","0","3580","幼年巨蜥","3580","0","0","0","0","0","0","0","1","0","0","3580","0","0","0","3580","258200","0","0","0","0","10673465","924040305","0","358","3580","0","0","0","44","467","0","0","35746","0","3580","311"
"200000001","0","0","0","0","1000","守門者","1000","0","0","0","0","0","0","0","1","0","0","1000","0","0","0","1000","251500","0","0","0","0","2195123","924050101","0","100","1000","0","0","0","42","1140","0","0","5373","0","1000","760"
"200000001","0","0","0","0","1000","生者劍士","1000","0","0","0","0","0","2381","0","1","0","0","1000","0","0","0","1000","251000","0","0","0","0","2412647","924050102","0","100","1000","0","0","0","42","1368","0","0","0","0","1000","608"
"200000001","0","0","18","0","100","依里（天使）的闇影","100","0","0","198","0","0","0","0","32","0","0","100","6","0","0","100","613801","1580","5","0","23","1896746","924050103","0","100","100","1","0","0","42","1342","0","0","6405","0","100","908"
"200000001","0","0","0","0","1000","翼耳兔","1000","0","0","0","0","0","0","0","1","0","0","1000","0","0","0","1000","256000","0","0","0","0","2373859","924050104","0","100","1000","0","0","0","42","342","0","0","9367","0","1000","228"
"200000001","0","0","18","0","100","凱留（夏日）的闇影","100","0","0","2393","0","0","0","0","32","0","0","100","0","0","0","100","607801","45","6","0","34","1764985","924050105","0","100","100","1","0","0","42","298","0","0","11834","0","100","254"
"200000001","0","0","0","0","2000","擰扭相思樹","2000","0","0","0","0","0","10131","0","1","0","0","2000","0","0","0","2000","251900","0","0","0","0","14956327","924050201","0","200","2000","0","0","0","42","1277","0","0","0","0","2000","851"
"200000001","0","0","0","0","2000","叢林護衛","2000","0","0","0","0","0","10588","0","1","0","0","2000","0","0","0","2000","251300","0","0","0","0","15250939","924050202","0","200","2000","0","0","0","42","1596","0","0","0","0","2000","638"
"200000001","0","0","0","0","2000","小狸貓","2000","0","0","0","0","0","0","0","1","0","0","2000","0","0","0","2000","250600","0","0","0","0","16903254","924050203","0","200","2000","0","0","0","42","638","0","0","5274","0","2000","426"
"200000001","0","0","6","0","200","空花的闇影","200","0","0","60","0","0","21192","0","32","0","0","200","22","0","0","200","604503","256","6","0","23","12861731","924050204","0","200","200","1","0","0","42","2179","0","0","0","876","200","1516"
"200000001","0","0","3","0","200","美冬的闇影","200","0","0","0","0","0","39156","0","32","0","0","200","32","0","0","200","604801","62","6","0","28","11084446","924050205","0","200","200","1","0","0","42","1093","0","0","0","858","200","1243"
"200000001","0","0","0","0","3700","岩龜暴君","3700","0","0","0","0","0","9248","0","1","0","0","3700","0","0","0","3700","251100","0","0","0","0","16082234","924050301","0","370","3700","0","0","0","42","2265","0","0","0","0","3700","1510"
"200000001","0","0","0","0","3700","高等獸人","3700","0","0","0","0","0","9874","0","1","0","0","3700","0","0","0","3700","252900","0","0","0","0","17611260","924050302","0","370","3700","0","0","0","42","2265","0","0","0","0","3700","906"
"200000001","0","0","4","0","370","望的闇影","370","0","0","0","0","0","21443","0","32","0","0","370","29","0","0","370","602901","49","6","0","25","13515272","924050303","0","370","370","1","0","0","45","2242","0","0","0","565","370","2907"
"200000001","0","0","21","0","370","茜里的闇影","370","0","0","598","0","0","0","0","32","0","0","370","3","0","0","370","600601","153","6","0","29","11466214","924050304","0","370","370","1","0","0","42","1613","0","0","38792","0","370","1338"
"200000001","0","0","30","0","370","霞（夏日）的闇影","370","0","0","1430","0","0","0","0","32","0","0","370","0","0","0","370","615701","146","5","0","18","9102962","924050305","0","370","370","1","0","0","42","757","0","0","40648","0","370","538"
"200000001","0","0","0","0","3100","魔像","3100","0","0","0","0","0","3775","0","1","0","0","3100","0","0","0","3100","250700","0","0","0","0","2863593","924070101","0","310","3100","0","0","0","44","891","0","0","0","0","3100","1109"
"200000001","0","0","0","0","3100","哥布林護衛","3100","0","0","0","0","0","4364","0","1","0","0","3100","0","0","0","3100","251200","0","0","0","0","2663955","924070102","0","310","3100","0","0","0","44","801","0","0","0","0","3100","1319"
"200000001","0","0","5","0","310","純的闇影","310","0","0","0","0","0","10499","0","32","0","0","310","26","0","0","310","604701","69","6","0","40","4144500","924070103","0","310","310","1","0","0","44","946","0","0","0","535","310","876"
"200000001","0","0","0","0","310","怜的闇影","310","0","0","0","0","0","21556","0","32","0","0","310","7","0","0","310","600301","40","6","0","46","3453750","924070104","0","310","310","1","0","0","48","946","0","0","0","1645","310","876"
"200000001","0","0","0","0","3100","洞窟猿猴","3100","0","0","0","0","0","16227","0","1","0","0","3100","0","0","0","3100","256800","0","0","0","0","2703750","924070105","0","310","3100","0","0","0","44","645","0","0","0","0","3100","792"
"300000009","0","0","0","0","100","爆裂敵人","0","0","0","0","150","0","0","0","1","0","0","100","0","0","0","0","217300","0","1","0","0","1000000000","924070106","0","500","0","0","0","0","100","0","0","5000","0","0","0","0"
"200000001","0","0","0","0","3100","生者劍士像","3100","0","0","0","0","0","10609","0","1","0","0","3100","0","0","0","3100","251000","0","0","0","0","5736000","924070201","0","310","3100","0","0","0","44","2239","0","0","0","0","3100","995"
"200000001","0","0","0","0","3100","石蜥","3100","0","0","0","0","0","29183","0","1","0","0","3100","0","0","0","3100","250200","0","0","0","0","4624000","924070202","0","310","3100","0","0","0","44","1120","0","0","0","0","3100","1244"
"200000001","0","0","0","0","310","莉莉（墮落）的闇影","310","0","0","0","0","0","53569","0","32","0","0","310","4","0","0","310","625801","30","5","0","34","7368000","924070203","0","310","310","1","0","0","44","338","0","0","0","1847","310","378"
"200000001","0","0","1","0","310","莫妮卡（魔法少女）的闇影","310","0","0","0","0","0","48013","0","32","0","0","310","14","0","0","310","614201","870","5","0","33","6999600","924070204","0","310","310","1","0","0","44","627","0","0","0","1755","310","654"
"200000001","0","0","0","0","3100","噬岩怪","3100","0","0","0","0","0","14666","0","1","0","0","3100","0","0","0","3100","258700","0","0","0","0","4320950","924070205","0","310","3100","0","0","0","44","374","0","0","0","0","3100","249"
"300000009","0","0","0","0","100","爆裂敵人","0","0","0","0","150","0","0","0","1","0","0","100","0","0","0","0","217300","0","1","0","0","1000000000","924070206","0","500","0","0","0","0","100","0","0","5000","0","0","0","0"
"200000001","0","0","0","0","3100","高等獸人","3100","0","0","0","0","0","13040","0","1","0","0","3100","0","0","0","3100","252900","0","0","0","0","13001402","924070301","0","310","3100","0","0","0","44","2333","0","0","0","0","3100","933"
"200000001","0","0","0","0","3100","樹精","3100","0","0","0","0","0","14398","0","1","0","0","3100","0","0","0","3100","251800","0","0","0","0","12735143","924070302","0","310","3100","0","0","0","44","1866","0","0","0","0","3100","1244"
"200000001","0","0","0","0","310","克蘿依的闇影","310","0","0","0","0","0","70605","0","32","0","0","310","48","0","0","310","610801","30","5","0","28","9135162","924070303","0","310","310","1","0","0","64","460","0","0","0","2753","310","621"
"200000001","0","0","0","0","310","美冬（工作服）的闇影","310","0","0","0","0","0","67552","0","32","0","0","310","13","0","0","310","616901","35","5","0","39","9375125","924070304","0","310","310","1","0","0","44","903","0","0","0","1308","310","1239"
"200000001","0","0","0","0","310","璃乃（奇幻）的闇影","310","0","0","0","0","0","73432","0","32","0","0","310","5","0","0","310","612901","30","5","0","44","8585793","924070305","0","310","310","1","0","0","65","727","0","0","0","2066","310","507"
"300000009","0","0","0","0","100","爆裂敵人","0","0","0","0","150","0","0","0","1","0","0","100","0","0","0","0","217300","0","1","0","0","1000000000","924070306","0","500","0","0","0","0","100","0","0","5000","0","0","0","0"
"300000008","0","0","0","0","0","野蠻之爪","0","0","0","0","0","0","15000","0","1","0","0","5000","0","0","0","5000","306403","0","1","0","30","80000000","924071101","0","100","5000","0","0","0","60","0","0","0","0","0","0","100"
