b68b83862626c0fe78b1b14a550ef37a614129b5166d86d85e013a8c948be6e5,aed893c547edc9d17f46f70a51ed4f2041e2d399a6563602dfd47ab3a579eb29,1e4c1f470c38e2ad8c1d2d5b894beccf7b160fc9a45a96e5949c75444b69c402,234986858aea95bd643558c1bd51bc32e9a2219a9ea3a543438f20a8b2e2e9e2,f9fd2d11db524947a9dc671c638ac09457b024bd66a77e92c9d5e33aede6d185,77573a2cedacc7a3905ec93b04493f3af6d9d8c9261e67fcf9a042e609c59139,11f206f66c79108efa255dcb5a379879569fa339dbe888a48c2d8ed6fbe5e06e,382d5339d631ad7f9e984d89a315ecb87d50de9b5540fb10243dde2582412cef,4f63c5ae0cf59b455830228a9206d1b4ee5d9aa5c77ceacd4ab15703ab4d3740,d9fd9d254d6e6863928dcc47e2fc46609069c067e8ee77dd37b86a7c1bea8348,e0d554a35919476221f71d45b0e93ffe196f1c3803bc0df01d593e2d7ef48314,684d00abf07de7e1fce90f31a3019b148bd6cdc23a92545d0d628240af392b74,19ce26326291ea2e1a9be47cca2ecf38825725995b942d2108d24a978811c915,ab2e776cbdf3b3e91e1cdfb8f172ec518cde2c3a6d319e00a54b64c5ae18e113,1f8be1438f23bd19b58fdf796a295da3cf5350bcce549a5edfa2cbf5ac852a64,af25440b9bfeec882a5f8cacc8d0e59feb60df1d668d04c46421fc21f8579441,4bd72758d49e7a900b87c88c04964c78a587fa889142f81f2792c160075eb59f,b6a4c87bde57e862ac78f5b3748a0d675b59e071df51a27403562b35ae0f099f,2c7f9ede14536890b38b88f36f794e1c9b8053b39aee24b0095535380cfcfd3c,b34ed5207814cdca5b0b3a2e2d368391ee5589f9956575f640710aa6407823f1
"381","0","11003072","101030702","101030705","0","0","0","0","0","0","0","101030703","11999092","100","110030072","0","101000086","0","101030707"
"381","0","11003073","101030706","101030705","0","11999102","0","0","0","0","0","101030706","11999093","100","110030073","0","101000087","0","101030701"
"386","0","11003081","101030803","0","0","11003084","0","0","0","0","0","101030802","11999091","100","110030081","0","101000088","0","101030801"
"386","0","11003082","101030805","101030806","0","0","0","0","0","0","0","101030804","11999092","100","110030082","0","101000089","0","101030804"
"386","0","11003083","101030809","101030810","0","11999103","0","0","0","0","0","101030808","11999093","100","110030083","0","101000090","0","101030807"
"390","0","11003091","101030902","0","0","11003094","0","0","0","0","0","101030901","11999091","100","110030091","0","101000091","0","101030901"
"390","0","11003092","101030904","101030905","0","0","0","0","0","0","0","101030903","11999092","100","110030092","0","101000092","0","101030901"
"390","0","11003093","101030906","0","0","11999101","0","0","0","0","0","101030906","11999093","100","110030093","0","101000093","0","101030905"
"396","0","11003101","101031002","0","0","11003104","0","0","0","0","0","101031004","11999091","100","110030101","0","101000094","0","101031001"
"396","0","11003102","101031004","101031008","0","0","0","0","0","0","0","101031001","11999092","100","110030102","0","101000095","0","101031007"
"396","0","11003103","101031006","101031005","0","11999102","0","0","0","0","0","101031004","11999093","100","110030103","101031002","101000096","0","101031007"
"401","0","11003111","101031102","101031102","0","11003114","0","0","0","0","0","101031101","11999091","100","110030111","0","101000097","0","101031101"
"401","0","11003112","101031104","101031105","0","0","0","0","0","0","0","101031103","11999092","100","110030112","0","101000098","0","101031103"
"401","0","11003113","101031101","101031108","0","11999103","0","0","0","0","0","101031107","11999093","100","110030113","101031104","101000099","0","101031106"
"405","0","11003121","101031202","0","0","11999101","0","0","0","0","0","101031205","11999091","100","110030121","0","101000100","0","101031201"
"405","0","11003122","101031205","0","0","11990093","0","0","0","0","0","101031204","11999092","100","110030122","0","101000101","0","101031203"
"405","0","11003123","0","0","0","0","0","0","0","0","0","0","0","100","110030123","0","101000102","0","101031206"
"411","0","11004011","101040103","0","0","0","0","0","0","0","0","101040101","11999191","100","110040011","0","101000103","0","101040101"
"411","0","11004012","101040106","0","0","0","0","0","0","0","0","101040104","11999192","100","110040012","0","101000104","0","101040101"
"411","0","11004013","101040104","0","0","11999102","0","0","0","0","0","101040106","11999193","100","110040013","0","101000105","0","101040106"
"420","0","11004021","101040203","0","0","0","0","0","0","0","0","101040202","11999191","100","110040021","0","101000106","0","101040201"
"420","0","11004022","101040205","0","0","0","0","0","0","0","0","101040204","11999292","100","110040022","0","101000107","0","101040202"
"420","0","11004023","101040205","101040204","0","11999103","0","0","0","0","0","101040206","11999193","100","110040023","0","101000108","0","101040201"
"426","0","11004031","101040302","0","0","0","0","0","0","0","0","101040303","11999191","100","110040031","0","101000109","0","101040301"
"426","0","11004032","101040301","101040302","0","0","0","0","0","0","0","101040301","11999192","100","110040032","101040302","101000110","0","101040301"
"426","0","11004033","101040306","101040304","0","11999101","0","0","0","0","0","101040306","11999193","100","110040033","0","101000111","0","101040305"
"431","0","11004041","101040402","0","0","0","0","0","0","0","0","101040401","11999191","100","110040041","0","101000112","0","101040401"
"431","0","11004042","101040406","101040408","0","0","0","0","0","0","0","101040405","11999192","100","110040042","0","101000113","0","101040404"
"431","0","11004043","101040406","101040405","0","11999102","0","0","0","0","0","101040402","11999193","100","110040043","0","101000114","0","101040407"
"435","0","11004051","101040502","0","0","0","0","0","0","0","0","101040503","11999191","100","110040051","0","101000115","0","101040501"
"435","0","11004052","101040504","101040504","0","0","0","0","0","0","0","101040503","11999192","100","110040052","0","101000116","0","101040501"
"435","0","11004053","101040503","101040502","0","11999103","0","0","0","0","0","101040503","11999193","100","110040053","101040507","101000117","0","101040505"
"441","0","11004061","101040602","101040607","0","0","0","0","0","0","0","101040602","11999191","100","110040061","0","101000118","0","101040601"
"441","0","11004062","101040605","101040605","0","0","0","0","0","0","0","101040604","11999192","100","110040062","0","101000119","0","101040603"
"441","0","11004063","101040607","101040607","0","11999101","0","0","0","0","0","101040603","11999193","100","110040063","0","101000120","0","101040603"
"446","0","11004071","101040702","0","0","0","0","0","0","0","0","101040701","11999191","100","110040071","0","101000121","0","101040701"
"446","0","11004072","101040706","0","0","0","0","0","0","0","0","101040705","11999192","100","110040072","0","101000122","0","101040703"
"446","0","11004073","101040706","101040705","0","11999102","0","0","0","0","0","101040701","11999193","100","110040073","0","101000123","0","101040707"
"450","0","11004081","101040803","0","0","0","0","0","0","0","0","101040801","11999191","100","110040081","0","101000124","0","101040801"
"450","0","11004082","101040804","101040807","0","0","0","0","0","0","0","101040806","11999192","100","110040082","0","101000125","0","101040801"
"450","0","11004083","101040807","101040808","0","11999103","0","0","0","0","0","101040806","11999193","100","110040083","0","101000126","0","101040805"
"456","0","11004091","101040902","0","0","11004094","0","0","0","0","0","101040901","11999191","100","110040091","0","101000127","0","101040901"
"456","0","11004092","101040904","101040902","0","0","0","0","0","0","0","101040903","11999192","100","110040092","0","101000128","0","101040903"
"456","0","11004093","101040901","101040905","0","11999101","0","0","0","0","0","101040906","11999193","100","110040093","0","101000129","0","101040907"
"461","0","11004101","101041002","0","0","11004104","0","0","0","0","0","101041005","11999191","100","110040101","0","101000130","0","101041001"
"461","0","11004102","101041003","101041002","0","0","0","0","0","0","0","101041003","11999192","100","110040102","0","101000131","0","101041001"
"461","0","11004103","101041002","101041004","0","11999102","0","0","0","0","0","101041005","11999193","100","110040103","0","101000132","0","101041005"
"465","0","11004111","101041103","0","0","11004114","0","0","0","0","0","101041102","11999191","100","110040111","0","101000133","0","101041104"
"465","0","11004112","101041105","101041104","0","0","0","0","0","0","0","101041104","11999192","100","110040112","0","101000134","0","101041101"
"465","0","11004113","101041102","101041105","0","11999103","0","0","0","0","0","101041102","11999193","100","110040113","0","101000135","0","101041106"
"471","0","11004121","101041203","0","0","11004124","0","0","0","0","0","101041202","11999191","100","110040121","0","101000136","0","101041201"
"471","0","11004122","101041204","101041204","0","0","0","0","0","0","0","101041201","11999192","100","110040122","0","101000137","0","101041205"
"471","0","11004123","101041204","101041201","0","11999101","0","0","0","0","0","101041203","11999193","100","110040123","101041201","101000138","0","101041205"
"476","0","11004131","0","0","0","0","0","0","0","0","0","101041301","11999191","100","110040131","0","101000139","0","101041301"
"476","0","11004132","101041305","0","0","11990193","0","0","0","0","0","101041301","11999102","100","110040132","0","101000140","0","101041303"
"476","0","11004133","0","0","0","0","0","0","0","0","0","0","0","100","110040133","0","101000141","0","101041306"
"480","0","11005011","101050102","0","0","0","0","0","0","0","0","101050101","11999191","100","110050011","0","101000142","0","101050103"
"480","0","11005012","101050102","0","0","0","0","0","0","0","0","101050105","11999192","100","110050012","0","101000143","0","101050101"
"480","0","11005013","101050107","0","0","11999201","0","0","0","0","0","101050101","11999193","100","110050013","0","101000144","0","101050105"
"486","0","11005021","101050202","0","0","0","0","0","0","0","0","101050202","11999191","100","110050021","0","101000145","0","101050201"
"486","0","11005022","101050202","0","0","0","0","0","0","0","0","101050204","11999292","100","110050022","0","101000146","0","101050201"
"486","0","11005023","101050208","101050209","0","11999202","0","0","0","0","0","101050207","11999193","100","110050023","0","101000147","0","101050206"
"491","0","11005031","101050307","0","0","0","0","0","0","0","0","101050302","11999191","100","110050031","0","101000148","0","101050301"
"491","0","11005032","101050304","101050307","0","0","0","0","0","0","0","101050301","11999192","100","110050032","0","101000149","0","101050303"
"491","0","11005033","101050306","0","0","11999203","0","0","0","0","0","101050305","11999193","100","110050033","0","101000150","0","101050302"
"495","0","11005041","101050402","0","0","0","0","0","0","0","0","101050401","11999191","100","110050041","0","101000151","0","101050401"
"495","0","11005042","101050404","0","0","0","0","0","0","0","0","101050403","11999192","100","110050042","0","101000152","0","101050401"
"495","0","11005043","101050404","101050402","0","11999201","0","0","0","0","0","101050406","11999193","100","110050043","0","101000153","0","101050405"
"501","0","11005051","101050504","0","0","0","0","0","0","0","0","101050502","11999191","100","110050051","0","101000154","0","101050501"
"501","0","11005052","101050504","0","0","0","0","0","0","0","0","101050503","11999192","100","110050052","0","101000155","0","101050503"
"501","0","11005053","101050506","101050506","0","11999202","0","0","0","0","0","101050505","11999193","100","110050053","0","101000156","0","101050507"
"506","0","11005061","101050602","0","0","0","0","0","0","0","0","101050601","11999191","100","110050061","0","101000157","0","101050603"
"506","0","11005062","101050605","101050602","0","0","0","0","0","0","0","101050604","11999192","100","110050062","0","101000158","0","101050604"
"506","0","11005063","101050601","101050606","0","11999203","0","0","0","0","0","101050604","11999193","100","110050063","101050607","101000159","0","101050604"
"510","0","11005071","101050703","0","0","0","0","0","0","0","0","101050702","11999191","100","110050071","0","101000160","0","101050701"
"510","0","11005072","101050702","101050703","0","0","0","0","0","0","0","101050705","11999192","100","110050072","101050706","101000161","0","101050704"
"510","0","11005073","101050703","101050709","0","11999201","0","0","0","0","0","101050702","11999193","100","110050073","0","101000162","0","101050708"
"516","0","11005081","101050804","101050805","0","0","0","0","0","0","0","101050801","11999191","100","110050081","0","101000163","0","101050801"
"516","0","11005082","101050802","101050803","0","0","0","0","0","0","0","101050807","11999192","100","110050082","0","101000164","0","101050801"
"516","0","11005083","101050808","101050805","0","11999202","0","0","0","0","0","101050807","11999193","100","110050083","0","101000165","0","101050806"
"521","0","11005091","101050904","0","0","11005094","0","0","0","0","0","101050902","11999191","100","110050091","0","101000166","0","101050901"
"521","0","11005092","101050901","0","0","0","0","0","0","0","0","101050903","11999192","100","110050092","0","101000167","0","101050901"
"521","0","11005093","101050903","101050904","0","11999203","0","0","0","0","0","101050901","11999193","100","110050093","0","101000168","0","101050902"
"525","0","11005101","101051002","101051002","0","11005104","0","0","0","0","0","101051003","11999191","100","110050101","0","101000169","0","101051001"
"525","0","11005102","101051004","101051005","0","0","0","0","0","0","0","101051001","11999192","100","110050102","0","101000170","0","101051003"
"525","0","11005103","101051001","101051007","0","11999201","0","0","0","0","0","101051001","11999193","100","110050103","101051007","101000171","0","101051006"
"531","0","11005111","101051103","0","0","11005114","0","0","0","0","0","101051102","11999191","100","110050111","0","101000172","0","101051101"
"531","0","11005112","101051107","101051105","0","0","0","0","0","0","0","101051104","11999192","100","110050112","0","101000173","0","101051102"
"531","0","11005113","101051106","101051105","0","11999202","0","0","0","0","0","101051101","11999193","100","110050113","101051105","101000174","0","101051101"
"536","0","11005121","101051203","0","0","11005124","0","0","0","0","0","101051203","11999191","100","110050121","0","101000175","0","101051202"
"536","0","11005122","101051205","101051203","0","0","0","0","0","0","0","101051201","11999192","100","110050122","0","101000176","0","101051201"
"536","0","11005123","101051207","101051201","0","11999203","0","0","0","0","0","101051202","11999193","100","110050123","101051205","101000177","0","101051202"
"540","0","11005131","101051303","0","0","11990193","0","0","0","0","0","101051307","11999191","100","110050131","0","101000178","0","101051301"
"540","0","11005132","101051307","0","0","11999201","0","0","0","0","0","101051301","11999192","100","110050132","0","101000179","0","101051304"
"540","0","11005133","0","0","0","0","0","0","0","0","0","0","0","100","110050133","0","101000180","0","101051309"
"546","0","11006011","101060104","0","0","0","0","0","0","0","0","101060102","11999191","100","110060011","0","101000181","0","101060101"
"546","0","11006012","101060105","0","0","0","0","0","0","0","0","101060104","11999192","100","110060012","0","101000182","0","101060103"
"546","0","11006013","101060107","101060108","0","11999202","0","0","0","0","0","101060106","11999193","100","110060013","0","101000183","0","101060104"
"551","0","11006021","101060203","0","0","0","0","0","0","0","0","101060202","11999191","100","110060021","0","101000184","0","101060201"
"551","0","11006022","101060205","101060206","0","0","0","0","0","0","0","101060202","11999292","100","110060022","0","101000185","0","101060204"
"551","0","11006023","101060208","101060205","0","11999203","0","0","0","0","0","101060207","11999193","100","110060023","0","101000186","0","101060204"
"555","0","11006031","101060302","0","0","0","0","0","0","0","0","101060302","11999191","100","110060031","0","101000187","0","101060306"
"555","0","11006032","101060302","101060301","0","0","0","0","0","0","0","101060304","11999192","100","110060032","101060303","101000188","0","101060304"
"555","0","11006033","101060306","101060302","0","11999201","0","0","0","0","0","101060304","11999193","100","110060033","0","101000189","0","101060305"
"561","0","11006041","101060405","0","0","0","0","0","0","0","0","101060402","11999191","100","110060041","0","101000190","0","101060401"
"561","0","11006042","101060403","101060406","0","0","0","0","0","0","0","101060408","11999192","100","110060042","0","101000191","0","101060404"
"561","0","11006043","101060405","101060409","0","11999202","0","0","0","0","0","101060408","11999193","100","110060043","0","101000192","0","101060407"
"566","0","11006051","101060504","0","0","0","0","0","0","0","0","101060502","11999191","100","110060051","0","101000193","0","101060501"
"566","0","11006052","101060506","101060504","0","0","0","0","0","0","0","101060505","11999192","100","110060052","0","101000194","0","101060505"
"566","0","11006053","101060504","101060507","0","11999203","0","0","0","0","0","101060508","11999193","100","110060053","0","101000195","0","101060501"
"570","0","11006061","101060605","0","0","0","0","0","0","0","0","101060604","11999191","100","110060061","0","101000196","0","101060601"
"570","0","11006062","101060605","101060604","0","0","0","0","0","0","0","101060602","11999192","100","110060062","0","101000197","0","101060601"
"570","0","11006063","101060601","101060605","0","11999201","0","0","0","0","0","101060606","11999193","100","110060063","101060607","101000198","0","101060606"
"576","0","11006071","101060702","0","0","0","0","0","0","0","0","101060702","11999191","100","110060071","0","101000199","0","101060701"
"576","0","11006072","101060704","101060703","0","0","0","0","0","0","0","101060704","11999192","100","110060072","0","101000200","0","101060701"
"576","0","11006073","101060704","101060703","0","11999202","0","0","0","0","0","101060704","11999193","100","110060073","0","101000201","0","101060705"
"581","0","11006081","101060805","0","0","0","0","0","0","0","0","101060802","11999191","100","110060081","0","101000202","0","101060801"
"581","0","11006082","101060801","101060806","0","0","0","0","0","0","0","101060805","11999192","100","110060082","0","101000203","0","101060804"
"581","0","11006083","101060802","101060809","0","11999203","0","0","0","0","0","101060804","11999193","100","110060083","0","101000204","0","101060804"
"585","0","11006091","101060904","101060907","0","0","0","0","0","0","0","101060903","11999191","100","110060091","0","101000205","0","101060901"
"585","0","11006092","101060904","101060902","0","0","0","0","0","0","0","101060904","11999192","100","110060092","0","101000206","0","101060903"
"585","0","11006093","101060902","101060907","0","11999201","0","0","0","0","0","101060906","11999193","100","110060093","0","101000207","0","101060905"
"591","0","11006101","101061002","101061007","0","11006104","0","0","0","0","0","101061001","11999191","100","110060101","0","101000208","0","101061001"
"591","0","11006102","101061005","0","0","0","0","0","0","0","0","101061004","11999192","100","110060102","0","101000209","0","101061006"
"591","0","11006103","101061006","101061007","0","11999202","0","0","0","0","0","101061006","11999193","100","110060103","0","101000210","0","101061003"
"596","0","11006111","101061106","0","0","11006114","0","0","0","0","0","101061101","11999191","100","110060111","0","101000211","0","101061101"
