de6d68273f5a572516fff910e1ba527ebb901b3a4bcbcff6c4dc149590f0be1b,63038998af1e96ffbbceb87923389559f78870de7beda72ad43f66cc8c332514,3ea2e2488c0bf45945b4534b4da9eeea77594036981632a19842d8208c6e550f,bb89a497d1b3f49219bc519fae8f903e08568d6a0069939a55ee44a004f37a3f,39d3ede4a0414eb52aba6bdc7702966400a4518c871a8dad0965bae3b989b577,a1e025b2e88219cd66729c6bfcb7ec94b355c207e05b8e57917543bbe222ad78,ea62bcabae132ba46189a32038d88fbfb54679a56a187a2cbb40de2d9094b055,cd80f8bf6dfbe6e17c862d3724e757a98048441a11c7ac06c84236f5aefa66d4,e996fde670e4667e3a4e42a2ac2ab62f26ab4941ed87d4a4226a507f7adc0f94,c6835cb14d018056400faba3b5d8d1721ec9750006b7492ff6874c32a7a5b202,3f2832f59a8cd55adfbdc7b6b7144ebda2e6486b178e0e9928e1e1aa45947077,5a62c685014a23067d7150959baadd27ccf46bf8d62feb8e0843791e2dc9234c,895eacba0c5c5ef9c2c2efdc932d7870236d3bd2e717261cfd4d0972c48274bd,5e086c8977bccf01bff28c757f399545b98b7335d7b6900b91af6b70d36423df,49ff881ccbf4c735fb146d83e0f73cf1cfc64accee0147f7a9920f314f28fe19,afd40bbef768461eee2f80fad49f241e7ef787a287ae71f02df7f99a4a94afd2,0e196e4d7c591c403de153967e4f4034dc3a559037d15d125d59d1ea63f5a2aa,c40dc88379ddfb8fa7300e5ac5e118dc5be51e23c9e4c509fcb965cd9b5e5aea,e07a7fbe83207362989b3e04fcee6f36305378c131840e93c7d84c296f9d21c5,e96fe2d95f905cab6630b3cd74cc9dbabad0d873847961cb7f2a34debb90d7b1,1d462f438bc7037cedf2fff9bb32a4c7c3185bdf1d1c072cabb26b5f4a4dd00f,576413ed85e7a7b946cfd1633afa968d61c42a04fc492b345370f19ffa041a41,f416932c58a525c534cbb586ab98522e96f23683c5ac04200f4c56981a66410e,22ce3504cd41820a2277aa7d82452c13fcb02177858c2efa5e95d4ecdb2cec36,d0604f128c82d389df25705a05dcebf99f9811ea59bcbaccb8149d50ccc1f56c,55bbee05150235bedf2f61a7720f7d1e0a35c5d07e115f9f18c4efd04b0a4406,d1bffd7808b087bc19fe975cf9627a17c3d29fc86aa165ef88e30e59d533f642,5e70ee3bb3b5224d62bd949ff72505407312dcbc5ad6f6177a51c276b8713ee5,f67af629c95b81182fc5f42d7deb06846c97d9e9ce323e90231cea7e3e76eea2,9385d757f7cf6bf9d92661d963a4fac83e2f1ee281ddfe28fd27c6b6f309655a,bd5a16722ae91d98a6cf8aea27c0e26f24961eaabffde56dfe1add0f1b53c0cf,1610393a3b331f77c59c92f21c23524bc711950f4d2d710122ce2a1f14428482,9aa58e6b62db096b868f6d6c44edf64f6d94c0ce815f3635f81941487ccaa0f5,2e4015f8e25cd52caac3a2ba451b61313f5707016faa0b2bae0bb8d361ab42a5
"1","81000506","0","650005021","0","450","380","90","90","90","1","81000506","0.6","bgm_M124","1.3","510052","1","660005002","1","-40","2","5005302","0","2000502","0","BOSS戰(HARD)","0","20005","0","bgm_M124","20005201","0","-100","0"
"1","81000506","0","650005031","0","450","520","90","90","90","1","81000506","0.6","bgm_M124","1.3","510052","1","660005003","1","-40","3","5005308","0","2000503","0","Boss戰(VERYHARD)","0","20005","0","bgm_M124","20005201","0","58","0"
"1","81000605","0","650006011","0","770","888","90","0","120","1","81000605","0.6","bgm_M131","1.5","510061","0.8","660006001","1","-40","1","5006301","0","2000601","0","BOSS戰(NORMAL)","0","20006","0","bgm_M131","20006101","0","14","0"
"1","81000606","0","650006021","0","450","42","90","0","120","1","81000606","0.6","bgm_M131","1.5","510062","0.8","660006002","1","-40","2","5006302","0","2000602","0","BOSS戰(HARD)","0","20006","0","bgm_M131","20006201","0","14","0"
"1","81000606","0","650006031","0","450","500","90","0","120","1","81000606","0.6","bgm_M131","1.5","510062","0.8","660006003","1","-40","3","5006308","0","2000603","0","BOSS戰(VERY HARD)","0","20006","0","bgm_M131","20006201","0","-60","0"
"1","81000705","0","650007011","0","770","482","90","-50","140","1","81000705","0.6","bgm_M138","1.3","510071","1","660007001","1","-40","1","5007301","0","2000701","0","BOSS戰(NORMAL)","0","20007","0","bgm_M138","20007103","0","10","0"
"1","81000706","0","650007021","0","450","-373","90","-50","140","1","81000706","0.6","bgm_M138","1.3","510072","1","660007002","1.3","-40","2","5007302","0","2000702","0","BOSS戰(HARD)","0","20007","0","bgm_M138","20007201","0","-186","0"
"1","81000706","0","650007031","0","450","455","90","-50","140","1","81000706","0.6","bgm_M138","1.3","510072","1","660007003","1.3","-40","3","5007308","0","2000703","0","Boss戰(VERYHARD)","0","20007","0","bgm_M138","20007201","0","-63","0"
"1","81000805","0","650008011","0","770","1400","90","-50","100","1","81000805","0.6","bgm_M165","1.5","510081","1","660008001","1","-40","1","5008301","0","2000801","0","BOSS戰(NORMAL)","0","20008","0","bgm_M165","20008101","0","-85","0"
"1","81000806","0","650008021","0","450","-175","90","-50","100","1","81000806","0.6","bgm_M165","1.5","510082","0.8","660008002","1","-40","2","5008302","0","2000802","0","BOSS戰(HARD)","0","20008","0","bgm_M165","20008201","0","-160","0"
"1","81000806","0","650008031","0","450","450","90","-50","100","1","81000806","0.6","bgm_M165","1.5","510082","0.8","660008003","1","-40","3","5008308","0","2000803","0","Boss戰(VERYHARD)","0","20008","0","bgm_M165","20008201","0","-80","0"
"1","81000905","0","650009011","0","770","885","90","-50","250","1","81000905","0.8","bgm_M172","1.5","510091","0.8","660009001","1.1","-40","1","5009301","0","2000901","0","BOSS戰(NORMAL)","0","20009","0","bgm_M172","20009101","0","-56","0"
"1","81000906","0","650009021","0","450","-404","90","-50","250","1","81000906","0.8","bgm_M172","1.5","510092","0.8","660009002","1.1","-40","2","5009302","0","2000902","0","BOSS戰(HARD)","0","20009","0","bgm_M172","20009201","0","37","0"
"1","81000906","0","650009031","0","450","442","90","-50","250","1","81000906","0.8","bgm_M172","1.5","510092","0.8","660009003","1.1","-40","3","5009308","0","2000903","0","BOSS戰(VERY HARD)","0","20009","0","bgm_M172","20009201","0","-104","0"
"1","81001005","0","650010011","0","450","450","90","-50","200","1","81001005","0.6","bgm_M183","1.5","510101","0.8","660010001","1","770","1","5010301","0","2001001","0","BOSS戰(NORMAL)","0","20010","0","bgm_M183","20010101","0","770","0"
"1","81001006","0","650010021","0","-173","-173","90","-50","200","1","81001006","0.6","bgm_M183","1.5","510102","0.8","660010002","1.4","12","2","5010302","0","2001002","0","BOSS戰(HARD)","0","20010","0","bgm_M183","20010201","0","12","0"
"1","81001006","0","650010031","0","213","213","90","-50","200","1","81001006","0.6","bgm_M183","1.5","510102","0.8","660010003","1.4","85","3","5010308","0","2001003","0","BOSS戰(VERY HARD)","0","20010","0","bgm_M183","20010201","0","85","0"
"1","81001105","0","650011011","0","770","885","90","0","100","1","81001105","0.8","bgm_M192","1.4","510111","0.8","660011001","1.1","-40","1","5011301","0","2001101","0","BOSS戰(NORMAL)","0","20011","0","bgm_M192","20011102","0","-56","0"
"1","81001106","0","650011021","0","450","-67","90","0","100","1","81001106","0.8","bgm_M192","1.4","510112","0.8","660011002","1.1","-90","2","5011302","0","2001102","0","BOSS戰(HARD)","0","20011","0","bgm_M192","20011201","0","-1","0"
"1","81001106","0","650011031","0","375","395","90","0","100","1","81001106","0.8","bgm_M192","1.4","510112","0.8","660011003","1.1","-55","3","5011308","0","2001103","0","Boss戰(VERYHARD)","0","20011","0","bgm_M192","20011201","0","-99","0"
"1","81001205","0","650012011","0","1130","980","90","-50","100","1","81001205","0.8","bgm_M209","1.5","510121","0.8","660012001","1.1","-60","1","5012301","0","2001201","0","BOSS戰(NORMAL)","0","20012","0","bgm_M209","20012101","0","-40","0"
"1","81001206","0","650012021","0","-32","-32","90","-50","100","1","81001206","0.8","bgm_M209","1.5","510122","0.8","660012002","1.1","-175","2","5012302","0","2001202","0","BOSS戰(HARD)","0","20012","0","bgm_M209","20012201","0","-175","0"
"1","81001206","0","650012031","0","510","500","90","-50","100","1","81001206","0.8","bgm_M209_02","1.5","510122","0.8","660012003","1.1","-63","3","5012308","0","2001203","0","BOSS戰(VERY HARD)","0","20012","0","bgm_M209","20012201","0","-80","0"
"1","81001305","0","650013011","0","450","313","90","84","120","1","81001305","0.2","bgm_M218","1","0","1","660013001","1.1","-40","1","5013301","205","2001301","1","BOSS戰(NORMAL)","0","20013","0","bgm_M218","20013102","-48","29","0"
"1","81001306","0","650013021","0","450","-384","90","84","120","1","81001306","-0.18","bgm_M218","1","0","1","660013002","1.1","-40","2","5013302","73","2001302","1","BOSS戰(HARD)","0","20013","0","bgm_M218","20013201","-41","41","0"
"1","81001306","0","650013031","0","450","220","90","84","120","1","81001306","0.2","bgm_M218","1","0","1","660013003","1.1","-40","3","5013308","178","2001303","1","Boss戰(VERYHARD)","0","20013","0","bgm_M218","20013201","-40","52","0"
"1","81001505","0","650014011","0","963","963","90","-50","100","1","81001505","0.7","bgm_M226","1.3","510141","0.7","660014001","1","-95","1","5015301","0","2001401","0","BOSS戰(NORMAL)","0","20014","0","bgm_M226","20014101","0","-65","0"
"1","81001506","0","650014021","0","121","121","90","-50","100","1","81001506","0.7","bgm_M226","1.3","510142","0.7","660014002","1","-4","2","5015302","0","2001402","0","BOSS戰(HARD)","0","20014","0","bgm_M226","20014201","0","-4","0"
"1","81001506","0","650014031","0","500","500","90","-50","100","1","81001506","0.7","bgm_M226_02","1.3","510142","0.7","660014003","1","23","3","5015308","0","2001403","0","Boss戰(VERYHARD)","0","20014","0","bgm_M226","20014201","0","23","0"
"1","81001905","0","650015011","0","800","900","90","-50","370","1","81001905","0.6","bgm_M240_02","1.25","510181","1","660015001","1","-85","1","5019301","0","2001501","0","BOSS戰(NORMAL)","0","20015","0","bgm_M240","20015101","0","-35","0"
"1","81001906","0","650015021","0","145","205","90","-50","370","1","81001906","0.6","bgm_M240_02","1.25","510182","1","660015002","1","-10","2","5019302","0","2001502","0","BOSS戰(HARD)","0","20015","0","bgm_M240","20015201","0","40","0"
"1","81001906","0","650015031","0","480","515","90","-50","370","1","81001906","0.6","bgm_M240_02","1.25","510182","1","660015003","1","-70","3","5019308","0","2001503","0","BOSS戰(VERY HARD)","0","20015","0","bgm_M240","20015201","0","-70","0"
"1","81002101","0","650016011","0","1019","1072","90","0","300","1","81002101","0.6","bgm_M248","1","510211","1","660016001","1","-116","1","5021301","0","2001601","0","BOSS戰(NORMAL)","0","20016","0","bgm_M248","20016101","0","-71","0"
"1","81002102","0","650016021","0","180","233","90","0","300","1","81002102","0.6","bgm_M248","1","510212","1","660016002","1","20","2","5021302","0","2001602","0","BOSS戰(HARD)","0","20016","0","bgm_M248","20016201","0","65","0"
"1","81002102","0","650016031","0","450","515","90","0","300","1","81002102","0.6","bgm_M248_02","1","510212","1","660016003","1","-40","3","5021308","0","2001603","0","BOSS戰(VERY HARD)","0","20016","0","bgm_M248","20016201","0","-65","0"
"1","81002301","0","650017011","0","730","780","90","-50","170","1","81002301","0.6","bgm_M257","1.25","510231","1","660017001","1","-50","1","5023301","0","2001701","0","BOSS戰(NORMAL)","0","20017","0","bgm_M257","20017101","0","0","0"
"1","81002302","0","650017021","0","160","210","90","-50","170","1","81002302","0.6","bgm_M257","1.25","510232","0.8","660017002","1","20","2","5023302","0","2001702","0","BOSS戰(HARD)","0","20017","0","bgm_M257","20017201","0","70","0"
"1","81002302","0","650017031","0","460","510","90","-50","170","1","81002302","0.6","bgm_M257","1.25","510232","0.8","660017003","1","-85","3","5023308","0","2001703","0","BOSS戰(VERY HARD)","0","20017","0","bgm_M257","20017201","0","-35","0"
"1","81002501","0","650018011","0","800","458","90","-50","240","1","81002501","0.6","bgm_M268","1.25","510251","1","660018001","1","-85","1","5025301","0","2001801","0","BOSS戰(NORMAL)","0","20018","0","bgm_M268","20018102","0","0","0"
"1","81002502","0","650018021","0","145","0","90","-50","240","1","81002502","0.6","bgm_M268","1.25","510252","1","660018002","1","-10","2","5025302","0","2001802","0","BOSS戰(HARD)","0","20018","0","bgm_M268","20018201","0","8","0"
"1","81002502","0","650018031","0","480","490","90","-50","240","1","81002502","0.6","bgm_M268","1.25","510252","1","660018003","1","-70","3","5025308","0","2001803","0","BOSS戰(VERY HARD)","0","20018","0","bgm_M268","20018201","0","-80","0"
"1","81002701","0","650019011","0","800","827","90","-50","170","1","81002701","0.6","bgm_M276","1.25","510271","1","660019001","1","-85","1","5027301","0","2001901","0","Boss戰（NORMAL）","0","20019","0","bgm_M276","20019101","0","0","0"
"1","81002702","0","650019021","0","145","-43","90","-50","170","1","81002702","0.6","bgm_M276","1.25","510272","1","660019002","1","-10","2","5027302","0","2001902","0","Boss戰（HARD）","0","20019","0","bgm_M276","20019201","0","10","0"
"1","81002702","0","650019031","0","480","450","90","-50","170","1","81002702","0.6","bgm_M276","1.25","510272","1","660019003","1","-70","3","5027308","0","2001903","0","Boss戰（VERY HARD）","0","20019","0","bgm_M276","20019201","0","-15","0"
"1","81002901","0","650020011","0","820","458","90","0","170","1","81002901","0.8","bgm_M284","1.7","510331","0.6","660020001","1","-57","1","5029301","0","2002001","0","Boss戰（NORMAL）","0","20020","0","bgm_M284","20020102","0","0","0"
"1","81002902","0","650020021","0","150","-38","90","0","170","1","81002902","0.8","bgm_M284","1.7","510332","0.6","660020002","1","19","2","5029302","0","2002002","0","Boss戰（HARD）","0","20020","0","bgm_M284","20020201","0","39","0"
"1","81002902","0","650020031","0","480","474","90","0","170","1","81002902","0.8","bgm_M284","1.7","510333","0.6","660020003","1","-70","3","5029308","0","2002003","0","Boss戰（VERY HARD）","0","20020","0","bgm_M284","20020201","0","-40","0"
"1","81003101","0","650021011","0","800","550","90","-50","170","1","81003101","0.6","bgm_M297","1.25","510311","1","660021001","1","-85","1","5031301","0","2002101","0","BOSS戰(NORMAL)","0","20021","0","bgm_M297","20021102","0","-50","0"
"1","81003102","0","650021021","0","145","-17","90","-50","170","1","81003102","0.6","bgm_M297","1.25","510312","1","660021002","1","-10","2","5031302","0","2002102","0","BOSS戰(HARD)","0","20021","0","bgm_M297","20021201","0","10","0"
"1","81003102","0","650021031","0","480","516","90","-50","170","1","81003102","0.6","bgm_M297","1.25","510312","1","660021003","1","-70","3","5031308","0","2002103","0","BOSS戰(VERY HARD)","0","20021","0","bgm_M297","20021201","0","-70","0"
"1","81000605","0","650022011","0","822","825","90","-50","100","1","81000605","0.8","bgm_M319","1.25","510331","0.8","660022001","1.1","-75","1","5033301","0","2002201","0","Boss戰（NORMAL）","0","20022","0","bgm_M319","20022101","0","-85","0"
"1","81003304","0","650022021","0","-30","-27","90","-50","100","1","81003301","0.8","bgm_M319","1.25","510332","0.8","660022002","1.1","-190","2","5033302","0","2002202","0","Boss戰（HARD）","0","20022","0","bgm_M319","20022201","0","-200","0"
"1","81003304","0","650022031","0","482","485","90","-50","100","1","81003301","0.8","bgm_M319","1.25","510333","0.8","660022003","1.1","-60","3","5033308","0","2002203","0","Boss戰（VERY HARD）","0","20022","0","bgm_M319","20022201","0","-70","0"
"1","81003801","0","650023011","0","613","663","90","-50","325","1","81003801","0.8","bgm_M346","1.8","510331","0.65","660023001","0.8","-93","1","5038301","0","2002301","0","BOSS戰(NORMAL)","0","20023","0","bgm_M346","20023101","0","-43","0"
"1","81003803","0","650023021","0","-62","-12","90","-50","325","1","81003802","0.8","bgm_M346","1.8","510332","0.65","660023002","0.8","-21","2","5038302","0","2002302","0","Boss戰（HARD）","0","20023","0","bgm_M346","20023201","0","29","0"
"1","81003803","0","650023031","0","467","517","90","-50","325","1","81003802","0.8","bgm_M346","1.8","510333","0.65","660023003","0.8","-117","3","5038308","0","2002303","0","Boss戰（VERY HARD）","0","20023","0","bgm_M346","20023201","0","-67","0"
"1","81004001","0","650024011","0","406","456","90","-35","100","1","81004001","0.8","bgm_M354","1.7","510331","0.65","660024001","0.8","-85","1","5040301","0","2002401","0","BOSS戰(NORMAL)","0","20024","0","bgm_M354","20024103","0","-35","0"
"1","81004002","0","650024021","0","49","99","90","-35","100","1","81004002","0.8","bgm_M354","1.7","510332","0.65","660024002","0.8","-41","2","5040302","0","2002402","0","Boss戰（HARD）","0","20024","0","bgm_M354","20024201","0","9","0"
"1","81004002","0","650024031","0","431","481","90","-35","100","1","81004002","0.8","bgm_M354","1.7","510333","0.65","660024003","0.8","-109","3","5040308","0","2002403","0","Boss戰（VERY HARD）","0","20024","0","bgm_M354","20024201","0","-59","0"
"1","81004201","0","650025011","0","770","1345","90","-50","140","1","81004201","0.8","bgm_M378","1.8","510331","0.65","660025001","0.8","-40","1","5042301","0","2002501","0","BOSS戰(NORMAL)","0","20025","0","bgm_M378","20025101","0","33","0"
"1","81004202","0","650025021","0","450","160","90","-50","140","1","81004202","0.8","bgm_M378","1.8","510332","0.65","660025002","0.8","-40","2","5042302","0","2002502","0","Boss戰（HARD）","0","20025","0","bgm_M378","20025201","0","-155","0"
"1","81004202","0","650025031","0","450","577","90","-50","140","1","81004202","0.8","bgm_M378","1.8","510333","0.65","660025003","0.8","-40","3","5042308","0","2002503","0","Boss戰（VERY HARD）","0","20025","0","bgm_M378","20025201","0","44","0"
"1","81004401","0","650026011","0","770","482","90","-54","140","1","81004401","0.8","bgm_M384","1.8","510331","0.65","660026001","0.8","-85","1","5044301","0","2002601","0","BOSS戰(NORMAL)","0","20026","0","bgm_M384","20026102","0","-35","0"
"1","81004402","0","650026021","0","720","-37","90","-54","140","1","81004402","0.8","bgm_M384","1.8","510332","0.65","660026002","0.8","110","2","5044302","0","2002602","0","Boss戰（HARD）","0","20026","0","bgm_M384","20026201","0","-22","0"
"1","81004402","0","650026031","0","490","514","90","-54","140","1","81004402","0.8","bgm_M384","1.8","510333","0.65","660026003","0.8","-40","3","5044308","0","2002603","0","Boss戰（VERY HARD）","0","20026","0","bgm_M384","20026201","0","-51","0"
"1","81004601","0","650027011","0","833","883","90","-35","320","1","81004601","0.8","bgm_M397","1.7","510331","0.65","660027001","0.8","6","1","5046301","0","2002701","0","Boss戰（NORMAL）","0","20027","0","bgm_M397","20027101","0","80","0"
"1","81004602","0","650027021","0","124","174","90","-35","320","1","81004602","0.8","bgm_M397","1.7","510332","0.65","660027002","0.8","29","2","5046302","0","2002702","0","Boss戰（HARD）","0","20027","0","bgm_M397","20027201","0","79","0"
"1","81004602","0","650027031","0","436","486","90","-35","320","1","81004602","0.8","bgm_M397","1.7","510333","0.65","660027003","0.8","43","3","5046308","0","2002703","0","Boss戰（VERY HARD）","0","20027","0","bgm_M397","20027201","0","-7","0"
"1","81000605","0","650028011","0","798","828","90","-35","100","1","81000605","0.7","bgm_M406","1.25","510331","0.75","660028001","0.7","-176","1","5048301","0","2002801","0","BOSS戰(NORMAL)","0","20028","0","bgm_M406","20028101","0","-73","0"
"1","81000606","0","650028021","0","-63","-13","90","-35","100","1","81000606","0.7","bgm_M406","1.25","510332","0.75","660028002","0.7","-260","2","5048302","0","2002802","0","Boss戰（HARD）","0","20028","0","bgm_M406","20028201","0","-210","0"
"1","81000606","0","650028031","0","432","482","90","-35","100","1","81000606","0.7","bgm_M406","1.25","510333","0.75","660028003","0.7","-115","3","5048308","0","2002803","0","Boss戰（VERY HARD）","0","20028","0","bgm_M406","20028201","0","-65","0"
"1","81005001","0","650029011","0","770","1029","90","-35","100","1.3","81005001","0.8","bgm_M416","1.7","510331","0.65","660029001","0.8","-85","1","5050301","0","2002901","0","BOSS戰(NORMAL)","0","20029","0","bgm_M416","20029101","0","-25","0"
"1","81005002","0","650029021","0","720","-88","90","-35","100","1.3","81005002","0.8","bgm_M416","1.7","510332","0.65","660029002","0.8","110","2","5050302","0","2002902","0","Boss戰（HARD）","0","20029","0","bgm_M416","20029201","0","-190","0"
"1","81005002","0","650029031","0","490","465","90","-35","100","1.3","81005002","0.8","bgm_M416","1.7","510333","0.65","660029003","0.8","-40","3","5050308","0","2002903","0","Boss戰（VERY HARD）","0","20029","0","bgm_M416","20029201","0","-65","0"
"1","81000605","0","650030011","0","770","842","90","-75","260","1","81000605","0.8","bgm_M424","1.7","510331","0.65","660030001","0.8","-85","1","5052301","0","2003001","0","BOSS戰(NORMAL)","0","20030","0","bgm_M424","20030101","0","-54","0"
"1","81003304","0","650030021","0","720","-15","90","-75","260","1","81003301","0.8","bgm_M424","1.7","510332","0.65","660030002","0.8","110","2","5052302","0","2003002","0","Boss戰（HARD）","0","20030","0","bgm_M424","20030201","0","32","0"
"1","81003304","0","650030031","0","490","514","90","-75","260","1","81003301","0.8","bgm_M424","1.7","510333","0.65","660030003","0.8","-40","3","5052308","0","2003003","0","Boss戰（VERY HARD）","0","20030","0","bgm_M424","20030201","0","-25","0"
"1","81000905","0","650031011","0","698","732","90","-75","380","1","81000905","0.8","bgm_M429","1.7","510331","0.65","660031001","0.8","0","1","5054301","0","2003101","0","BOSS戰(NORMAL)","0","20031","0","bgm_M429","20031101","0","-25","0"
"1","81000906","0","650031021","0","720","-42","90","-75","380","1","81000906","0.8","bgm_M429","1.7","510332","0.65","660031002","0.8","110","2","5054302","0","2003102","0","Boss戰（HARD）","0","20031","0","bgm_M429","20031201","0","-10","0"
"1","81000906","0","650031031","0","490","437","90","-75","380","1","81000906","0.8","bgm_M429","1.7","510333","0.65","660031003","0.8","-40","3","5054308","0","2003103","0","Boss戰（VERY HARD）","0","20031","0","bgm_M429","20031201","0","-63","0"
"1","81005601","0","650032011","0","800","883","90","-20","150","1","81005601","0.8","bgm_M438","2","510331","0.65","660032001","0.75","-85","1","5056301","0","2003201","0","Boss戰（NORMAL）","0","20032","0","bgm_M438","20032101","0","-30","0"
"1","81005602","0","650032021","0","145","-28","90","-20","150","1","81005602","0.8","bgm_M438","2","510332","0.65","660032002","0.75","-10","2","5056302","0","2003202","0","Boss戰（HARD）","0","20032","0","bgm_M438","20032201","0","-21","0"
