a9071a98a86635938cca019713969136970e680c8cf73f9c7dba5ef509be4cdc,0bed487c13a0fe060dd4904b4e39ca6117941dc3ad0f3d7123b007608ed33d82,b79e942644638829e8fd6b3537448bb3fc2d47ffd68a8c84bff95f597e3c7a88,776e4b97b3dd60ef7740bee52ea5718607a00f4d16b56b0b5bc1fc339fca0bfb,ca589583dfd5c132eacc1b8adabc0467f05d4e70f8ded26ec4ec7af043c2dabb,9c62ec10ec8dfce50c3de3417cf4838a31cad4de03017c1cf527d7a00165a4e7,31d49182f6442c279363c4738a636423ff8abdfb5367d475fa62ada80bc43b5b,b2ab9b677098351a500e5862c24dc0229e76bb5065c35fa7487454f59312ae02,fb03b68a5865877a2f922b9c2b2ba43f5bd5e5b5b66a43a98ea459aa75aae5fd,d2df95e26cf6caa45aaec0da307f678153d674f6bc5af4c0c5cf9e87a119840b,bcd2e3376c7866e756d540d0c2ca8fb8a596692a38555b72f8348efbdc8a4c8a,c44531c2f4d5ad990d03a221ee407c78e1887b60cad62d3cd8d8dfd72da3ded7,7ae32969dcb520744bda0ad4b6adeb2e4eb87fcd8596574e42ae4aa788402a91,623721dbf853f79d54b8369f23024040f4fd67c469669e7a79165842666eedeb
"2019/02/19 04:59:59","0","1","41","40","1","-1","0","0","2019/02/10 05:00:00","0","104","2000","45"
"2019/02/24 04:59:59","0","1","42","30","1","-1","0","0","2019/02/19 05:00:00","0","101","3000","31"
"2019/02/24 04:59:59","0","1","43","40","1","-1","0","0","2019/02/19 05:00:00","0","101","3000","41"
"2019/03/01 04:59:59","0","1","44","30","1","-1","0","0","2019/02/24 05:00:00","0","102","3000","32"
"2019/03/01 04:59:59","0","1","45","40","1","-1","0","0","2019/02/24 05:00:00","0","102","3000","42"
"2019/03/11 04:59:59","0","1","46","30","1","-1","0","0","2019/03/01 05:00:00","0","103","2000","34"
"2019/03/11 04:59:59","0","1","47","40","1","-1","0","0","2019/03/01 05:00:00","0","103","2000","44"
"2019/03/25 15:59:59","0","1","48","80","1","-1","0","0","2019/03/06 16:00:00","0","6004","1500","151"
"2019/03/25 15:59:59","0","1","49","80","1","-1","0","0","2019/03/06 16:00:00","0","6005","1500","152"
"2019/03/22 04:59:59","0","1","50","40","1","-1","0","0","2019/03/11 05:00:00","0","104","2000","45"
"2019/03/27 04:59:59","0","1","51","30","1","-1","0","0","2019/03/22 05:00:00","0","101","2000","31"
"2019/03/27 04:59:59","0","1","52","40","1","-1","0","0","2019/03/22 05:00:00","0","101","2000","41"
"2019/04/01 04:59:59","0","1","53","30","1","-1","0","0","2019/03/27 05:00:00","0","102","2000","32"
"2019/04/01 04:59:59","0","1","54","40","1","-1","0","0","2019/03/27 05:00:00","0","102","2000","42"
"2019/04/11 04:59:59","0","1","55","30","1","-1","0","0","2019/04/01 05:00:00","0","103","2000","34"
"2019/04/11 04:59:59","0","1","56","40","1","-1","0","0","2019/04/01 05:00:00","0","103","2000","44"
"2019/04/17 15:59:59","0","1","57","80","1","-1","0","0","2019/04/03 16:00:00","0","6004","1500","151"
"2019/04/17 15:59:59","0","1","58","80","1","-1","0","0","2019/04/03 16:00:00","0","6005","1500","152"
"2019/04/21 04:59:59","0","1","59","40","1","-1","0","0","2019/04/11 05:00:00","0","104","2000","45"
"2019/04/26 04:59:59","0","1","60","30","1","-1","0","0","2019/04/21 05:00:00","0","101","2000","31"
"2019/04/26 04:59:59","0","1","61","40","1","-1","0","0","2019/04/21 05:00:00","0","101","2000","41"
"2019/05/01 04:59:59","0","1","62","30","1","-1","0","0","2019/04/26 05:00:00","0","102","2000","32"
"2019/05/01 04:59:59","0","1","63","40","1","-1","0","0","2019/04/26 05:00:00","0","102","2000","42"
"2019/05/11 04:59:59","0","1","64","30","1","-1","0","0","2019/05/01 05:00:00","0","103","2000","34"
"2019/05/11 04:59:59","0","1","65","40","1","-1","0","0","2019/05/01 05:00:00","0","103","2000","44"
"2019/05/16 15:59:59","0","1","66","80","1","-1","0","0","2019/05/02 16:00:00","0","6004","1500","151"
"2019/05/16 15:59:59","0","1","67","80","1","-1","0","0","2019/05/02 16:00:00","0","6005","1500","152"
"2019/05/21 04:59:59","0","1","68","40","1","-1","0","0","2019/05/11 05:00:00","0","104","2000","45"
"2019/05/27 04:59:59","0","1","69","30","1","-1","0","0","2019/05/21 05:00:00","0","101","2000","31"
"2019/05/27 04:59:59","0","1","70","40","1","-1","0","0","2019/05/21 05:00:00","0","101","2000","41"
"2019/06/01 04:59:59","0","1","71","30","1","-1","0","0","2019/05/27 05:00:00","0","102","2000","32"
"2019/06/01 04:59:59","0","1","72","40","1","-1","0","0","2019/05/27 05:00:00","0","102","2000","42"
"2019/06/13 04:59:59","0","1","73","30","1","-1","0","0","2019/06/01 05:00:00","0","103","2000","34"
"2019/06/13 04:59:59","0","1","74","40","1","-1","0","0","2019/06/01 05:00:00","0","103","2000","44"
"2019/06/17 15:59:59","0","1","75","80","1","-1","0","0","2019/06/03 16:00:00","0","6004","1500","151"
"2019/06/17 15:59:59","0","1","76","80","1","-1","0","0","2019/06/03 16:00:00","0","6005","1500","152"
"2019/06/23 04:59:59","0","1","77","40","1","-1","0","0","2019/06/13 05:00:00","0","104","2000","45"
"2019/06/25 04:59:59","0","1","78","30","1","-1","0","0","2019/06/13 05:00:00","0","101","2000","31"
"2019/06/25 04:59:59","0","1","79","40","1","-1","0","0","2019/06/13 05:00:00","0","101","2000","41"
"2019/07/01 04:59:59","0","1","80","30","1","-1","0","0","2019/06/25 05:00:00","0","102","2000","32"
"2019/07/01 04:59:59","0","1","81","40","1","-1","0","0","2019/06/25 05:00:00","0","102","2000","42"
"2019/07/13 04:59:59","0","1","82","30","1","-1","0","0","2019/07/01 05:00:00","0","103","2000","34"
"2019/07/13 04:59:59","0","1","83","40","1","-1","0","0","2019/07/01 05:00:00","0","103","2000","44"
"2019/07/15 15:59:59","0","1","84","80","1","-1","0","0","2019/07/01 16:00:00","0","6004","1500","151"
"2019/07/15 15:59:59","0","1","85","80","1","-1","0","0","2019/07/01 16:00:00","0","6005","1500","152"
"2019/07/22 04:59:59","0","1","86","40","1","-1","0","0","2019/07/08 05:00:00","0","104","2000","45"
"2019/07/26 04:59:59","0","1","87","30","1","-1","0","0","2019/07/13 05:00:00","0","101","2000","31"
"2019/07/26 04:59:59","0","1","88","40","1","-1","0","0","2019/07/13 05:00:00","0","101","2000","41"
"2019/07/31 15:59:59","0","1","89","80","1","-1","0","0","2019/07/17 16:00:00","0","6004","1500","151"
"2019/07/31 15:59:59","0","1","90","80","1","-1","0","0","2019/07/17 16:00:00","0","6005","1500","152"
"2019/07/27 04:59:59","0","1","91","30","1","-1","0","0","2019/07/22 05:00:00","0","109","2000","37"
"2019/08/01 04:59:59","0","1","92","30","1","-1","0","0","2019/07/26 05:00:00","0","102","2000","32"
"2019/08/01 04:59:59","0","1","93","40","1","-1","0","0","2019/07/26 05:00:00","0","102","2000","42"
"2019/08/14 04:59:59","0","1","94","30","1","-1","0","0","2019/08/01 05:00:00","0","103","3000","34"
"2019/08/14 04:59:59","0","1","95","40","1","-1","0","0","2019/08/01 05:00:00","0","103","3000","44"
"2019/08/15 15:59:59","0","1","96","80","1","-1","0","0","2019/08/01 16:00:00","0","6004","1500","151"
"2019/08/15 15:59:59","0","1","97","80","1","-1","0","0","2019/08/01 16:00:00","0","6005","1500","152"
"2019/08/22 04:59:59","0","1","98","40","1","-1","0","0","2019/08/08 05:00:00","0","104","2000","45"
"2019/08/26 04:59:59","0","1","99","30","1","-1","0","0","2019/08/14 05:00:00","0","101","3000","31"
"2019/08/26 04:59:59","0","1","100","40","1","-1","0","0","2019/08/14 05:00:00","0","101","3000","41"
"2019/08/27 04:59:59","0","1","101","30","1","-1","0","0","2019/08/22 05:00:00","0","109","2000","37"
"2019/09/01 04:59:59","0","1","102","30","1","-1","0","0","2019/08/26 05:00:00","0","102","3000","32"
"2019/09/01 04:59:59","0","1","103","40","1","-1","0","0","2019/08/26 05:00:00","0","102","3000","42"
"2019/09/13 04:59:59","0","1","104","30","1","-1","0","0","2019/09/01 05:00:00","0","103","2000","34"
"2019/09/13 04:59:59","0","1","105","40","1","-1","0","0","2019/09/01 05:00:00","0","103","2000","44"
"2019/09/18 15:59:59","0","1","106","80","1","-1","0","0","2019/09/03 16:00:00","0","6004","1500","151"
"2019/09/18 15:59:59","0","1","107","80","1","-1","0","0","2019/09/03 16:00:00","0","6005","1500","152"
"2019/09/20 04:59:59","0","1","108","40","1","-1","0","0","2019/09/05 05:00:00","0","104","2000","45"
"2019/09/26 04:59:59","0","1","109","30","1","-1","0","0","2019/09/13 05:00:00","0","101","2000","31"
"2019/09/26 04:59:59","0","1","110","40","1","-1","0","0","2019/09/13 05:00:00","0","101","2000","41"
"2019/09/26 04:59:59","0","1","111","30","1","-1","0","0","2019/09/20 05:00:00","0","103","2000","34"
"2019/09/26 04:59:59","0","1","112","40","1","-1","0","0","2019/09/20 05:00:00","0","103","2000","44"
"2019/10/01 04:59:59","0","1","113","30","1","-1","0","0","2019/09/26 05:00:00","0","109","2000","37"
"2019/10/01 04:59:59","0","1","114","30","1","-1","0","0","2019/09/26 05:00:00","0","102","2000","32"
"2019/10/01 04:59:59","0","1","115","40","1","-1","0","0","2019/09/26 05:00:00","0","102","2000","42"
"2019/10/13 04:59:59","0","1","116","30","1","-1","0","0","2019/10/01 05:00:00","0","103","2000","34"
"2019/10/13 04:59:59","0","1","117","40","1","-1","0","0","2019/10/01 05:00:00","0","103","2000","44"
"2019/10/15 15:59:59","0","1","118","80","1","-1","0","0","2019/10/01 16:00:00","0","6004","1500","151"
"2019/10/15 15:59:59","0","1","119","80","1","-1","0","0","2019/10/01 16:00:00","0","6005","1500","152"
"2019/10/20 04:59:59","0","1","120","40","1","-1","0","0","2019/10/07 05:00:00","0","104","2000","45"
"2019/10/26 04:59:59","0","1","121","30","1","-1","0","0","2019/10/13 05:00:00","0","101","2000","31"
"2019/10/26 04:59:59","0","1","122","40","1","-1","0","0","2019/10/13 05:00:00","0","101","2000","41"
"2019/10/24 15:59:59","0","1","123","80","1","-1","0","0","2019/10/17 16:00:00","0","7004","1500","251"
"2019/10/24 15:59:59","0","1","124","80","1","-1","0","0","2019/10/17 16:00:00","0","7005","1500","252"
"2019/10/27 04:59:59","0","1","125","30","1","-1","0","0","2019/10/22 05:00:00","0","109","2000","37"
"2019/11/01 04:59:59","0","1","126","30","1","-1","0","0","2019/10/26 05:00:00","0","102","2000","32"
"2019/11/01 04:59:59","0","1","127","40","1","-1","0","0","2019/10/26 05:00:00","0","102","2000","42"
"2019/11/13 04:59:59","0","1","128","30","1","-1","0","0","2019/11/01 05:00:00","0","103","2000","34"
"2019/11/13 04:59:59","0","1","129","40","1","-1","0","0","2019/11/01 05:00:00","0","103","2000","44"
"2019/11/15 15:59:59","0","1","130","80","1","-1","0","0","2019/11/01 16:00:00","0","6004","1500","151"
"2019/11/15 15:59:59","0","1","131","80","1","-1","0","0","2019/11/01 16:00:00","0","6005","1500","152"
"2019/11/20 04:59:59","0","1","132","40","1","-1","0","0","2019/11/07 05:00:00","0","104","2000","45"
"2019/11/26 04:59:59","0","1","133","30","1","-1","0","0","2019/11/13 05:00:00","0","101","2000","31"
"2019/11/26 04:59:59","0","1","134","40","1","-1","0","0","2019/11/13 05:00:00","0","101","2000","41"
"2019/11/24 15:59:59","0","1","135","80","1","-1","0","0","2019/11/17 16:00:00","0","7004","1500","251"
"2019/11/24 15:59:59","0","1","136","80","1","-1","0","0","2019/11/17 16:00:00","0","7005","1500","252"
"2019/11/26 04:59:59","0","1","137","30","1","-1","0","0","2019/11/20 05:00:00","0","109","2000","37"
"2019/12/01 04:59:59","0","1","138","30","1","-1","0","0","2019/11/26 05:00:00","0","102","2000","32"
"2019/12/01 04:59:59","0","1","139","40","1","-1","0","0","2019/11/26 05:00:00","0","102","2000","42"
"2019/12/13 04:59:59","0","1","140","30","1","-1","0","0","2019/12/01 05:00:00","0","103","2000","34"
"2019/12/13 04:59:59","0","1","141","40","1","-1","0","0","2019/12/01 05:00:00","0","103","2000","44"
"2019/12/15 15:59:59","0","1","142","80","1","-1","0","0","2019/12/02 16:00:00","0","6004","1500","151"
"2019/12/15 15:59:59","0","1","143","80","1","-1","0","0","2019/12/02 16:00:00","0","6005","1500","152"
"2019/12/20 04:59:59","0","1","144","40","1","-1","0","0","2019/12/07 05:00:00","0","104","2000","45"
"2019/12/26 04:59:59","0","1","145","30","1","-1","0","0","2019/12/13 05:00:00","0","101","2000","31"
"2019/12/26 04:59:59","0","1","146","40","1","-1","0","0","2019/12/13 05:00:00","0","101","2000","41"
"2019/12/24 15:59:59","0","1","147","80","1","-1","0","0","2019/12/17 16:00:00","0","7004","1500","251"
"2019/12/24 15:59:59","0","1","148","80","1","-1","0","0","2019/12/17 16:00:00","0","7005","1500","252"
"2019/12/26 04:59:59","0","1","149","30","1","-1","0","0","2019/12/20 05:00:00","0","109","2000","37"
"2020/01/01 04:59:59","0","1","150","30","1","-1","0","0","2019/12/26 05:00:00","0","102","2000","32"
"2020/01/01 04:59:59","0","1","151","40","1","-1","0","0","2019/12/26 05:00:00","0","102","2000","42"
"2020/01/10 04:59:59","0","1","152","30","1","-1","0","0","2020/01/01 05:00:00","0","103","2000","34"
"2020/01/10 04:59:59","0","1","153","40","1","-1","0","0","2020/01/01 05:00:00","0","103","2000","44"
"2020/01/08 04:59:59","0","1","154","30","1","-1","0","0","2020/01/02 05:00:00","0","109","2000","37"
"2020/01/08 04:59:59","0","1","155","30","1","-1","0","0","2020/01/02 05:00:00","0","112","2000","38"
"2020/01/16 15:59:59","0","1","156","80","1","-1","0","0","2020/01/02 16:00:00","0","6004","1500","151"
"2020/01/16 15:59:59","0","1","157","80","1","-1","0","0","2020/01/02 16:00:00","0","6005","1500","152"
"2020/01/23 04:59:59","0","1","158","40","1","-1","0","0","2020/01/10 05:00:00","0","104","2000","45"
"2020/01/23 04:59:59","0","1","159","30","1","-1","0","0","2020/01/10 05:00:00","0","101","2000","31"
"2020/01/23 04:59:59","0","1","160","40","1","-1","0","0","2020/01/10 05:00:00","0","101","2000","41"
"2020/01/23 15:59:59","0","1","161","80","1","-1","0","0","2020/01/16 16:00:00","0","7004","1500","251"
"2020/01/23 15:59:59","0","1","162","80","1","-1","0","0","2020/01/16 16:00:00","0","7005","1500","252"
"2020/01/26 04:59:59","0","1","163","30","1","-1","0","0","2020/01/21 05:00:00","0","103","2000","34"
"2020/01/26 04:59:59","0","1","164","40","1","-1","0","0","2020/01/21 05:00:00","0","103","2000","44"
"2020/02/01 04:59:59","0","1","165","30","1","-1","0","0","2020/01/26 05:00:00","0","102","2000","32"
"2020/02/01 04:59:59","0","1","166","40","1","-1","0","0","2020/01/26 05:00:00","0","102","2000","42"
"2020/02/14 04:59:59","0","1","167","40","1","-1","0","0","2020/02/01 05:00:00","0","104","2000","45"
"2020/02/14 04:59:59","0","1","168","30","1","-1","0","0","2020/02/01 05:00:00","0","103","2000","34"
"2020/02/14 04:59:59","0","1","169","40","1","-1","0","0","2020/02/01 05:00:00","0","103","2000","44"
"2020/02/18 15:59:59","0","1","170","80","1","-1","0","0","2020/02/04 16:00:00","0","6004","1500","151"
"2020/02/18 15:59:59","0","1","171","80","1","-1","0","0","2020/02/04 16:00:00","0","6005","1500","152"
"2020/02/24 04:59:59","0","1","172","30","1","-1","0","0","2020/02/14 05:00:00","0","109","2000","37"
"2020/02/24 04:59:59","0","1","173","30","1","-1","0","0","2020/02/14 05:00:00","0","112","2000","38"
"2020/02/24 04:59:59","0","1","174","30","1","-1","0","0","2020/02/14 05:00:00","0","101","3000","31"
"2020/02/24 04:59:59","0","1","175","40","1","-1","0","0","2020/02/14 05:00:00","0","101","3000","41"
"2020/02/25 15:59:59","0","1","176","80","1","-1","0","0","2020/02/18 16:00:00","0","7004","1500","251"
"2020/02/25 15:59:59","0","1","177","80","1","-1","0","0","2020/02/18 16:00:00","0","7005","1500","252"
"2020/03/01 04:59:59","0","1","178","30","1","-1","0","0","2020/02/24 05:00:00","0","101","2000","31"
"2020/03/01 04:59:59","0","1","179","40","1","-1","0","0","2020/02/24 05:00:00","0","101","2000","41"
"2020/03/01 04:59:59","0","1","180","30","1","-1","0","0","2020/02/24 05:00:00","0","102","3000","32"
"2020/03/01 04:59:59","0","1","181","40","1","-1","0","0","2020/02/24 05:00:00","0","102","3000","42"
"2020/03/13 04:59:59","0","1","182","40","1","-1","0","0","2020/03/01 05:00:00","0","104","2000","45"
"2020/03/15 04:59:59","0","1","183","30","1","-1","0","0","2020/03/01 05:00:00","0","103","2000","34"
"2020/03/15 04:59:59","0","1","184","40","1","-1","0","0","2020/03/01 05:00:00","0","103","2000","44"
"2020/03/09 04:59:59","0","1","185","100","1","-1","0","0","2020/03/02 05:00:00","0","101","1500","91"
"2020/03/09 04:59:59","0","1","186","100","1","-1","0","0","2020/03/02 05:00:00","0","102","1500","92"
"2020/03/09 04:59:59","0","1","187","100","1","-1","0","0","2020/03/02 05:00:00","0","111","1500","93"
"2020/03/09 04:59:59","0","1","188","100","1","-1","0","0","2020/03/02 05:00:00","0","109","1500","94"
"2020/03/09 04:59:59","0","1","189","100","1","-1","0","0","2020/03/02 05:00:00","0","112","1500","95"
"2020/03/09 04:59:59","0","1","190","100","1","-1","0","0","2020/03/02 05:00:00","0","6004","1500","96"
"2020/03/09 04:59:59","0","1","191","100","1","-1","0","0","2020/03/02 05:00:00","0","6005","1500","97"
"2020/03/16 15:59:59","0","1","192","80","1","-1","0","0","2020/03/02 16:00:00","0","6004","1500","151"
"2020/03/16 15:59:59","0","1","193","80","1","-1","0","0","2020/03/02 16:00:00","0","6005","1500","152"
"2020/04/01 04:59:59","0","1","194","30","1","-1","0","0","2020/03/13 05:00:00","0","101","2000","31"
"2020/04/01 04:59:59","0","1","195","40","1","-1","0","0","2020/03/13 05:00:00","0","101","2000","41"
"2020/03/25 04:59:59","0","1","196","30","1","-1","0","0","2020/03/15 05:00:00","0","109","2000","37"
"2020/03/25 04:59:59","0","1","197","30","1","-1","0","0","2020/03/15 05:00:00","0","112","2000","38"
"2020/03/23 15:59:59","0","1","198","80","1","-1","0","0","2020/03/16 16:00:00","0","7004","1500","251"
"2020/03/23 15:59:59","0","1","199","80","1","-1","0","0","2020/03/16 16:00:00","0","7005","1500","252"
"2020/04/01 04:59:59","0","1","200","30","1","-1","0","0","2020/03/25 05:00:00","0","102","2000","32"
"2020/04/01 04:59:59","0","1","201","40","1","-1","0","0","2020/03/25 05:00:00","0","102","2000","42"
"2020/04/14 04:59:59","0","1","202","40","1","-1","0","0","2020/04/01 05:00:00","0","104","2000","45"
"2020/04/14 04:59:59","0","1","203","30","1","-1","0","0","2020/04/01 05:00:00","0","103","2000","34"
"2020/04/14 04:59:59","0","1","204","40","1","-1","0","0","2020/04/01 05:00:00","0","103","2000","44"
"2020/04/15 15:59:59","0","1","205","80","1","-1","0","0","2020/04/01 16:00:00","0","6004","1500","151"
"2020/04/15 15:59:59","0","1","206","80","1","-1","0","0","2020/04/01 16:00:00","0","6005","1500","152"
"2020/05/05 04:59:59","0","1","207","80","1","-1","0","0","2020/04/01 05:00:00","0","101","1500","81"
"2020/05/05 04:59:59","0","1","208","80","1","-1","0","0","2020/04/01 05:00:00","0","102","1500","82"
"2020/05/05 04:59:59","0","1","209","80","1","-1","0","0","2020/04/01 05:00:00","0","111","1500","83"
"2020/05/05 04:59:59","0","1","210","80","1","-1","0","0","2020/04/01 05:00:00","0","109","1500","84"
"2020/05/05 04:59:59","0","1","211","80","1","-1","0","0","2020/04/01 05:00:00","0","112","1500","85"
"2020/04/25 04:59:59","0","1","212","30","1","-1","0","0","2020/04/14 05:00:00","0","109","2000","37"
"2020/04/25 04:59:59","0","1","213","30","1","-1","0","0","2020/04/14 05:00:00","0","112","2000","38"
"2020/05/01 04:59:59","0","1","214","30","1","-1","0","0","2020/04/14 05:00:00","0","101","2000","31"
"2020/05/01 04:59:59","0","1","215","40","1","-1","0","0","2020/04/14 05:00:00","0","101","2000","41"
"2020/04/22 15:59:59","0","1","216","80","1","-1","0","0","2020/04/15 16:00:00","0","7004","1500","251"
"2020/04/22 15:59:59","0","1","217","80","1","-1","0","0","2020/04/15 16:00:00","0","7005","1500","252"
"2020/05/01 04:59:59","0","1","218","30","1","-1","0","0","2020/04/25 05:00:00","0","102","2000","32"
"2020/05/01 04:59:59","0","1","219","40","1","-1","0","0","2020/04/25 05:00:00","0","102","2000","42"
"2020/05/15 04:59:59","0","1","220","40","1","-1","0","0","2020/05/01 05:00:00","0","104","2000","45"
"2020/05/15 04:59:59","0","1","221","30","1","-1","0","0","2020/05/01 05:00:00","0","103","2000","34"
"2020/05/15 04:59:59","0","1","222","40","1","-1","0","0","2020/05/01 05:00:00","0","103","2000","44"
"2020/05/19 15:59:59","0","1","223","80","1","-1","0","0","2020/05/05 16:00:00","0","6004","1500","151"
"2020/05/19 15:59:59","0","1","224","80","1","-1","0","0","2020/05/05 16:00:00","0","6005","1500","152"
"2020/05/25 04:59:59","0","1","225","30","1","-1","0","0","2020/05/15 05:00:00","0","109","2000","37"
"2020/05/25 04:59:59","0","1","226","30","1","-1","0","0","2020/05/15 05:00:00","0","112","2000","38"
"2020/06/01 04:59:59","0","1","227","30","1","-1","0","0","2020/05/15 05:00:00","0","101","2000","31"
"2020/06/01 04:59:59","0","1","228","40","1","-1","0","0","2020/05/15 05:00:00","0","101","2000","41"
"2020/05/26 15:59:59","0","1","229","80","1","-1","0","0","2020/05/19 16:00:00","0","7004","1500","251"
"2020/05/26 15:59:59","0","1","230","80","1","-1","0","0","2020/05/19 16:00:00","0","7005","1500","252"
"2020/06/01 04:59:59","0","1","231","30","1","-1","0","0","2020/05/25 05:00:00","0","102","2000","32"
"2020/06/01 04:59:59","0","1","232","40","1","-1","0","0","2020/05/25 05:00:00","0","102","2000","42"
"2020/06/15 04:59:59","0","1","233","40","1","-1","0","0","2020/06/01 05:00:00","0","104","2000","45"
"2020/06/15 04:59:59","0","1","234","30","1","-1","0","0","2020/06/01 05:00:00","0","103","2000","34"
"2020/06/15 04:59:59","0","1","235","40","1","-1","0","0","2020/06/01 05:00:00","0","103","2000","44"
