0380e5395862b9290d95df34679825b176dfbafcb5f5e6f65c4739d992416de2,9ee8a1ff0b52a8cfed4d80fb4b388cc6d1ba7c7633b6ebd5db4b3e30aba6edcc,4c132649370cd8f8cf08e178ed847f50337670ea5813a152f107fcc3b0d53ecb,a15c6e3c1adec8c3b2f5b727f027cf7c92d4a92627374d4aad47f49e2ed7a8c9,6d3c94cf1d8e13fb24f7dd6795a8bcf02fb05c6745d0d252c863e576a8d41521,8f9bf02a266786ab0095724d92848391f5971879867ee02a7c04fb4c44a5ebf3,81c912e2d04e486a08d83e6d00d66ae261faae7a151629a1a241e369f63e3e6b,681be5707a15ecfa743393d556c53d9ee77cdf09b41834c6ce9070eb611b8db0,ca1d947e3914a212bd2da72b8188f4139f436e9f299b14d215adf41a93826e21,f9d5f9e91452ecb8a07aec86d5ac9f3955f57839654c0763f342e01b59dbb3b6,d22399ebc3622515cc9507baa2be3f12b9c9c99a26ca492228670db22ca08950,e30b688babc858cf7594b92ad55d225b149a38ef864f56fcf69bb3a741252232,40ad9751c9f38cd0da703160566cd229eaab247f972adee711bae3d9b72ce836,b1fab729e16dbdda33a9be1e6e05512120d2d509025b9529733bd67536b2fd62,745cec456e76e5556cba64edeb915368452b545f052c9802c64ff1122c5c9c15,61317bfe3e72ec14bf61668725391e55e1e33d949d668adf49b9f1336edb8297,11678f299c3838c1daadbb98718fcf9a2908ba86caf3dd0a943b2441a73b134f,db83c95dc020f21167eef4ab66fc27649c11a4c2b9b2877f74f7021973e61157,5b964112a939e79b522ba1c19444e862d68a9891df2fbb7d93686af6340fcd67,d0173c5dbfa10c21c0aa72b4a7623c53e746bf40a190714e9205db067e00e958,fcbc8e0f34092bd8151f4afffc1d029a0f2bbece0ce975eac1110a193813d346,7c4278c3e70674c5552d23e866ba242928633f38e65fa86df44883ebe7379b61,3e88647fde624a848578d50be048177e0afdd08f452f9ff60f687a3bfeea0c5d,977b6d4b0489ca83e2f509258dfc134613ed3dc5a940c2f1b1e465d287df18b7,874a5cd84e74200e98ee501a9a4aa85794e7d640062002419d5d3734562c74e3,0f2f3fb9f2c5c18ebf79f982d7c21c7a504fba7f52b5e40440aa2e45315ecbc3,39753b2ad850688c893224ad507a0c5698455e1f89d9e1afddc4c6d82abd4f12,ed004a8f777f8f7dc7edd4ab9c744566a541ce048b3edb8600af4051c6e294ad,22aefc8162357b75e9c48a63e5174849d4e9f905d33e0f60f8526ef513041296,3009d79c9c5c4114fb3e6e752542a7d9a8d97fc0977af0040ba71c5270d86466,eb10529543f57a3d915d2060b942ec4b33ef90cb442ccb7f441cb162e33d12ad,ca580491fc9351a094563e43ee597d3397333710bf027b05f9661018cfd8c5a5,320d9ac6cfb36e979a782068cc79b633a134e11f14e0ef9a2d13c5ad97d4a67c,b7b3850c90b3c15f99afdc808d65d665be6b28ff29b061f6d23bc330cdef5273,6d9e19638dbeb901eb09795ad8e0401f6408ce40e64b2e0d39ec8be3d234e9a8
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74002102","1","-100","0.8","74002102","-190","741001102","-1","90008","140001","103121","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74002103","1","-100","0.8","74002103","-190","741001103","-1","90008","140001","103121","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74002104","1","-100","0.8","74002104","-190","741001104","-1","90008","140001","103121","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","5","0","40007","0","bgm_MC008","90","188","0.8","74002105","1","-100","0.8","74002105","-190","741001105","-1","90008","140001","103121","91002","3","10","5","-379","377"
"150003","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","188","0.8","74002201","1","-100","0.8","74002201","-190","741001101","-1","90008","140001","103122","91002","3","10","1","-379","377"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74002202","1","-100","0.8","74002202","-190","741001102","-1","90008","140001","103122","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74002203","1","-100","0.8","74002203","-190","741001103","-1","90008","140001","103122","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74002204","1","-100","0.8","74002204","-190","741001104","-1","90008","140001","103122","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","5","0","40007","0","bgm_MC008","90","188","0.8","74002205","1","-100","0.8","74002205","-190","741001105","-1","90008","140001","103122","91002","3","10","5","-379","377"
"150003","0","0","0.9","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","1","74002301","1","-100","1.2","74002301","-30","741001101","250","90008","140001","103123","91002","3","10","1","-310","0"
"150004","0","0","0.8","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","1","74002302","1","-100","1.2","74002302","-30","741001102","250","90008","140001","103123","91002","3","10","2","-310","0"
"150005","0","0","0.8","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","90","0","0.8","74002303","1","-100","1.2","74002303","-30","741001103","250","90008","140001","103123","91002","3","10","3","-310","0"
"150006","0","0","0.8","0","94002","0","0","300000","750","4","0","40006","0","bgm_MC008","90","0","0.8","74002304","1","-100","1.2","74002304","-30","741001104","250","90008","140001","103123","91002","3","10","4","-310","0"
"150007","0","0","0.8","0","94002","0","0","500000","1000","4","0","40007","0","bgm_MC008","90","0","0.8","74002305","1","-100","1.2","74002305","-30","741001105","250","90008","140001","103123","91002","3","10","5","-310","0"
"150003","0","0","0.9","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","1.2","74002401","1","-100","1","74002401","-10","741001101","300","90008","140001","103121","91002","3","10","1","-310","0"
"150004","0","0","0.8","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","1.2","74002402","1","-100","1","74002402","-10","741001102","300","90008","140001","103121","91002","3","10","2","-310","0"
"150005","0","0","0.8","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","90","0","1.2","74002403","1","-100","0.8","74002403","-10","741001103","300","90008","140001","103121","91002","3","10","3","-310","0"
"150006","0","0","0.8","0","94002","0","0","300000","750","4","0","40006","0","bgm_MC008","90","0","1.2","74002404","1","-100","0.8","74002404","-10","741001104","300","90008","140001","103121","91002","3","10","4","-310","0"
"150007","0","0","0.8","0","94002","0","0","500000","1000","4","0","40007","0","bgm_MC008","90","0","1.2","74002405","1","-100","0.8","74002405","-10","741001105","300","90008","140001","103121","91002","3","10","5","-310","0"
"150003","0","0","1.2","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","0","74002501","1","-100","0","74002501","0","741001101","0","90008","140001","103122","91002","3","10","1","0","0"
"150004","0","0","1.2","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","70","0","0","74002502","1","-100","0","74002502","0","741001102","0","90008","140001","103122","91002","3","10","2","0","0"
"150005","0","0","1.2","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","60","0","0","74002503","1","-100","0","74002503","0","741001103","0","90008","140001","103122","91002","3","10","3","0","0"
"150006","0","0","1.2","0","94002","0","0","300000","750","5","0","40006","0","bgm_MC008","60","0","0","74002504","1","-100","0","74002504","0","741001104","0","90008","140001","103122","91002","3","10","4","0","0"
"150007","0","0","1.2","0","94002","0","0","500000","1000","5","0","40007","0","bgm_MC008","45","0","0","74002505","1","-100","0","74002505","0","741001105","0","90008","140001","103122","91002","3","10","5","0","0"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74003101","1","-100","0.8","74003101","-120","741001101","120","90008","140001","103121","91002","3","10","1","-360","0"
"150004","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","360","0.8","74003102","1","-100","0.8","74003102","-120","741001102","120","90008","140001","103121","91002","3","10","2","-360","0"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74003103","1","-100","0.8","74003103","-190","741001103","-1","90008","140001","103121","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","4","0","40006","0","bgm_MC008","90","188","0.8","74003104","1","-100","0.8","74003104","-190","741001104","-1","90008","140001","103121","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","4","0","40007","0","bgm_MC008","90","188","0.8","74003105","1","-100","0.8","74003105","-190","741001105","-1","90008","140001","103121","91002","3","10","5","-379","377"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74003201","1","-100","0.8","74003201","-120","741001101","120","90008","140001","103122","91002","3","10","1","-360","0"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74003202","1","-100","0.8","74003202","-190","741001102","-1","90008","140001","103122","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74003203","1","-100","0.8","74003203","-190","741001103","-1","90008","140001","103122","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74003204","1","-100","0.8","74003204","-190","741001104","-1","90008","140001","103122","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","4","0","40007","0","bgm_MC008","90","188","0.8","74003205","1","-100","0.8","74003205","-190","741001105","-1","90008","140001","103122","91002","3","10","5","-379","377"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74003301","1","-100","0.8","74003301","-120","741001101","120","90008","140001","103123","91002","3","10","1","-360","0"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74003302","1","-100","0.8","74003302","-190","741001102","-1","90008","140001","103123","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74003303","1","-100","0.8","74003303","-190","741001103","-1","90008","140001","103123","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74003304","1","-100","0.8","74003304","-190","741001104","-1","90008","140001","103123","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","4","0","40007","0","bgm_MC008","90","188","0.8","74003305","1","-100","0.8","74003305","-190","741001105","-1","90008","140001","103123","91002","3","10","5","-379","377"
"150003","0","0","1.4","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","0","74003401","1","-100","0","74003401","0","741001101","0","90008","140001","103121","91002","3","10","1","0","0"
"150004","0","0","1.4","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","0","74003402","1","-100","0","74003402","0","741001102","0","90008","140001","103121","91002","3","10","2","0","0"
"150005","0","0","1.4","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","70","0","0","74003403","1","-100","0","74003403","0","741001103","0","90008","140001","103121","91002","3","10","3","0","0"
"150006","0","0","1.4","0","94002","0","0","300000","750","5","0","40006","0","bgm_MC008","70","0","0","74003404","1","-100","0","74003404","0","741001104","0","90008","140001","103121","91002","3","10","4","0","0"
"150007","0","0","1.4","0","94002","0","0","500000","1000","5","0","40007","0","bgm_MC008","50","0","0","74003405","1","-100","0","74003405","0","741001105","0","90008","140001","103121","91002","3","10","5","0","0"
"150003","0","0","1.2","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","0","74003501","1","-100","0","74003501","0","741001101","0","90008","140001","103122","91002","3","10","1","0","0"
"150004","0","0","1.2","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","0","74003502","1","-100","0","74003502","0","741001102","0","90008","140001","103122","91002","3","10","2","0","0"
"150005","0","0","1.2","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","90","0","0","74003503","1","-100","0","74003503","0","741001103","0","90008","140001","103122","91002","3","10","3","0","0"
"150006","0","0","1.2","0","94002","0","0","300000","750","5","0","40006","0","bgm_MC008","90","0","0.8","74003504","1","-100","0","74003504","180","741001104","0","90008","140001","103122","91002","3","10","4","-120","0"
"150007","0","0","0.8","0","94002","0","0","500000","1000","5","0","40007","0","bgm_MC008","90","0","1.2","74003505","1","-100","0.8","74003505","0","741001105","310","90008","140001","103122","91002","3","10","5","-310","0"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74004101","1","-100","0.8","74004101","-120","741001101","120","90008","140001","103121","91002","3","10","1","-360","0"
"150004","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","360","0.8","74004102","1","-100","0.8","74004102","-120","741001102","120","90008","140001","103121","91002","3","10","2","-360","0"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74004103","1","-100","0.8","74004103","-190","741001103","-1","90008","140001","103121","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","4","0","40006","0","bgm_MC008","90","188","0.8","74004104","1","-100","0.8","74004104","-190","741001104","-1","90008","140001","103121","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","4","0","40007","0","bgm_MC008","90","188","0.8","74004105","1","-100","0.8","74004105","-190","741001105","-1","90008","140001","103121","91002","3","10","5","-379","377"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74004201","1","-100","0.8","74004201","-120","741001101","120","90008","140001","103122","91002","3","10","1","-360","0"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74004202","1","-100","0.8","74004202","-190","741001102","-1","90008","140001","103122","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74004203","1","-100","0.8","74004203","-190","741001103","-1","90008","140001","103122","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74004204","1","-100","0.8","74004204","-190","741001104","-1","90008","140001","103122","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","5","0","40007","0","bgm_MC008","90","188","0.8","74004205","1","-100","0.8","74004205","-190","741001105","-1","90008","140001","103122","91002","3","10","5","-379","377"
"150003","0","0","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","360","0.8","74004301","1","-100","0.8","74004301","-120","741001101","120","90008","140001","103123","91002","3","10","1","-360","0"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74004302","1","-100","0.8","74004302","-190","741001102","-1","90008","140001","103123","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74004303","1","-100","0.8","74004303","-190","741001103","-1","90008","140001","103123","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","5","0","40006","0","bgm_MC008","90","188","0.8","74004304","1","-100","0.8","74004304","-190","741001104","-1","90008","140001","103123","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","5","0","40007","0","bgm_MC008","90","188","0.8","74004305","1","-100","0.8","74004305","-190","741001105","-1","90008","140001","103123","91002","3","10","5","-379","377"
"150003","0","0","1.1","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","0","74004401","1","-100","0","74004401","0","741001101","0","90008","140001","103121","91002","3","10","1","0","0"
"150004","0","0","1.1","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","0","74004402","1","-100","0","74004402","0","741001102","0","90008","140001","103121","91002","3","10","2","0","0"
"150005","0","0","1.1","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","75","0","0","74004403","1","-100","0","74004403","0","741001103","0","90008","140001","103121","91002","3","10","3","0","0"
"150006","0","0","1.1","0","94002","0","0","300000","750","4","0","40006","0","bgm_MC008","75","0","0","74004404","1","-100","0","74004404","0","741001104","0","90008","140001","103121","91002","3","10","4","0","0"
"150007","0","0","1.1","0","94002","0","0","500000","1000","4","0","40007","0","bgm_MC008","60","0","0","74004405","1","-100","0","74004405","0","741001105","0","90008","140001","103121","91002","3","10","5","0","0"
"150003","0","0","1.3","0","94002","0","0","200000","200","5","0","40002","0","bgm_MC008","90","0","0","74004501","1","-100","0","74004501","0","741001101","0","90008","140001","103122","91002","3","10","1","0","0"
"150004","0","0","1.3","0","94002","0","0","200000","200","5","0","40003","0","bgm_MC008","90","0","0","74004502","1","-100","0","74004502","0","741001102","0","90008","140001","103122","91002","3","10","2","0","0"
"150005","0","0","1.3","0","94002","0","0","300000","500","5","0","40004","0","bgm_MC008","90","0","0","74004503","1","-100","0","74004503","0","741001103","0","90008","140001","103122","91002","3","10","3","0","0"
"150006","0","0","1.3","0","94002","0","0","300000","750","5","0","40006","0","bgm_MC008","90","0","0.8","74004504","1","-100","0","74004504","180","741001104","0","90008","140001","103122","91002","3","10","4","-120","0"
"150007","0","0","0.8","0","94002","0","0","500000","1000","5","0","40007","0","bgm_MC008","90","0","1.3","74004505","1","-100","0.8","74004505","0","741001105","310","90008","140001","103122","91002","3","10","5","-310","0"
"150003","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","188","0.8","74005101","1","-100","0.8","74005101","-190","741001101","-1","90008","140001","103121","91002","3","10","1","-379","377"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74005102","1","-100","0.8","74005102","-190","741001102","-1","90008","140001","103121","91002","3","10","2","-379","377"
"150005","0","0.8","0.8","0","94002","0","0.8","300000","500","5","0","40004","0","bgm_MC008","90","188","0.8","74005103","1","-100","0.8","74005103","-190","741001103","-1","90008","140001","103121","91002","3","10","3","-379","377"
"150006","0","0.8","0.8","0","94002","0","0.8","300000","750","4","0","40006","0","bgm_MC008","90","188","0.8","74005104","1","-100","0.8","74005104","-190","741001104","-1","90008","140001","103121","91002","3","10","4","-379","377"
"150007","0","0.8","0.8","0","94002","0","0.8","500000","1000","4","0","40007","0","bgm_MC008","90","188","0.8","74005105","1","-100","0.8","74005105","-190","741001105","-1","90008","140001","103121","91002","3","10","5","-379","377"
"150003","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40002","0","bgm_MC008","90","188","0.8","74005201","1","-100","0.8","74005201","-190","741001101","-1","90008","140001","103122","91002","3","10","1","-379","377"
"150004","0","0.8","0.8","0","94002","0","0.8","200000","200","5","0","40003","0","bgm_MC008","90","188","0.8","74005202","1","-100","0.8","74005202","-190","741001102","-1","90008","140001","103122","91002","3","10","2","-379","377"
