ec9f48abef14b4a3290e00578c456c946f03ade18994f51747906bc31d02a9fd,f2215524af37df351417e3aa3d168a05bdea0f0e40f71fa66285e68c6a05f95d,e2cc32b55b7b1f04420dc8ab6ac689088f66b93d7e1775396bfc4b7f36bbaab8,0e3890402357c3bd11ca7290668d9427ca9e210438d208d93c852ac47790f1f0,4b21dcd664ce41c57815235f2545f13d139dc9af75324cf7c66f1230de904d3f,0cdf4b6d9d6b66aadc15f938b1d9defdcc890086c6cda4fe26478e7760c0e47c,d36faf0f004e9dc73f840f0b4c19cfb23138a835948272b6d6fb9202a23746ab,9d0235b3dd1fea30bce52f3a7945a28e0533c943a916bf874c932741447bffaa,ebb6158dec196c1a6e4f1a69d1b826000d957eaa5c80867f70d8af61c961e849,9011fac7f1bd2dee6ecda7c5af4e8ae357d7e78e0684ee180a48b6ec1746b5c7,8f530989e47ae46ebb3054485cb406222b6b9eca38a45875eca500cfb589ab71,0800daf26f3a37462b4d0a08e713bef89d98c261269198434f1ae6b78fb6656f,367d61976c921a7fdc75894c2b7a77c8295bc5f92030cdf5a029e7c7ce279817,30acce540ffd503f976f3c2987eef96a4772e0d7b55af7ca57abc0e25eb08cf2,f3711100de13319c3e3df5d6bafe8216ff3cdcf7185b35c35b1c4aea5f15c68e,fc43368caa9f07797ec18cb998a162d3e271c44d47582c4d4da37cb918cb0d47,e50c29ecf0bd0423e379c1d7de71ee27ec1eb5fb85244ad46738f46b75aa3d6e,7c02b37d17491af02563c2b32e26744033d4029fc4cdf34c61f1bf7976d98720,f7ba06e348f86c1136b1c277cd1a8a01f348c48db2fba596bd4ef6941387b43f,97b0a754d7ca43ee16d33d8a193fbf23f0b64d78914f116d8144bfeee89b9c86,7fb9c571307686f3cca264eaae6885d9628bf9a9970805c7ff2476f73ca4ffb8,bbeef6f6713d120e86036eadab8894724351224327ce626bb3c9bf68893826a3,d10e88d3a388aa7c0cd4555c79b0b492a1c9ef89b04f20442fbcb8a8db10f8e8,c303e504625a253afe483f605255f5d9a8ca9b6bda864930416e6addd129c48c,9258234ebd1a3653605846b32e964be3884aba8f45968ae084be4ff4ad61c103,474786e925def60bca36c01885d86bbd8a5b6363ad03896876437fea3b99107b,11fe39dbf83cb7222371f4b62fbab2315f8b3c73482c6714c2a3565ec1787f23,55de64a25bebf2c1a77638823702608935ae4fe1910be80f8c48eede857428da,829ef5f177f2b778b7a724dd817d497ab16b28b73ed5821498b351ee312c9f76,e0891ffeef66036627c038c0b4d6852b8db30b688b18a24c31d83c72a48ddd46,72a67fc4e6773a1d489e7397fb942bfd8327ffcd1b5928787d35ff01b69095c9,7676350facd0420a2ea5506c44621e68f59a0a664054f0b3205454bde4ac6a39,2a23c7ab035fa97f1eb39de80249b8a938f14c2629e4edbff9974c1085da5deb,fb106a76079f456305eb8ee37eb20c695d8ac6d944a64e4848d8de91baf86ea7,c9a127d7d4ec2fef48a235a8aefa290fccd8fffde381c245c99a3c85c7121afd,b060f5a2f8a094cb9786f43143f26b160bf428946a69ddc0cd2d910e9ed639e6,8a6828591eb4a7d8813cb9e36e629c604a715b09634964e6b83919eb122dc9ab,467ab2c12def1d70e1809af854bd3405ec8b2a1711729aeb66635d97c16eb9f5,48c7960a6e223a65071d60ee1ab5df31fbe421d5aa9e99890d6669235dcf2571,55f9b0e305ac0ffd1f56dcb23b4d153e71bd7c685aa731fba25c2384f772ac86,6d9f9f69b6a5ad8744d42113f1714b672580f4c3689a806aa25f66fa62e97ee8,9ea44c9b55a8bfd8d8a33b264c9d69df46ed6b9ef8092f9b75c9329d3801e4ae
"1","1","1","200000001","0","74","10","0","49","0","0","0","0","202200","30","0","翼耳兔","0","74","10","74","0","0","926","0","710000404","0","74","1","18979","0","36","0","0","0","0","0","54","0","0","0","0"
"1","1","1","200000001","0","74","10","0","49","0","0","0","0","201000","30","0","怨火之顱","0","74","10","74","0","0","926","0","710000405","0","74","1","18979","0","36","0","0","0","0","0","54","0","0","0","0"
"1","1","1","200000001","0","75","10","0","36","0","0","0","0","605001","30","0","美咲的闇影","0","75","10","75","0","0","1090","0","710000501","0","75","1","11681","0","22","0","0","0","0","0","55","0","0","0","0"
"1","1","1","200000001","0","75","10","0","36","0","0","0","0","202901","30","0","岩石蜥蜴","0","75","10","75","0","0","0","0","710000502","0","75","1","21344","0","54","0","0","0","0","0","55","0","1328","0","0"
"1","1","1","200000001","0","75","10","0","49","0","0","0","0","203100","30","0","幼年巨蜥","0","75","10","75","0","0","866","0","710000503","0","75","1","18407","0","36","0","0","0","0","0","55","0","0","0","0"
"1","1","1","200000001","0","75","10","0","70","0","0","0","0","203301","30","0","叢林護衛","0","75","10","75","0","0","0","0","710000504","0","75","1","27466","0","400","0","0","0","0","0","55","0","2608","0","0"
"1","1","1","200000001","0","75","10","0","45","0","0","0","0","204400","30","0","惡魔寶寶","0","75","10","75","0","0","766","0","710000505","0","75","1","14514","0","32","0","0","0","0","0","55","0","0","0","0"
"1","1","1","200000001","0","0","10","0","25","0","0","0","0","605201","30","0","莉瑪的闇影","0","76","10","76","0","0","0","0","710000601","0","0","1","20765","0","47","0","0","0","0","0","56","0","1069","0","0"
"1","1","1","200000001","0","76","10","0","36","0","0","0","0","600201","30","0","優衣的闇影","0","76","10","76","0","0","1232","0","710000602","0","76","1","11032","0","20","0","0","0","0","0","56","0","0","0","0"
"1","1","1","200000001","0","76","10","0","36","0","0","0","0","200500","30","0","狂野角鹿","0","76","10","76","0","0","0","0","710000603","0","76","1","24716","0","45","0","0","0","0","0","56","0","1508","0","0"
"1","1","1","200000001","0","76","10","0","49","0","0","0","0","202500","30","0","洞窟蝙蝠","0","76","10","76","0","0","1016","0","710000604","0","76","1","18407","0","36","0","0","0","0","0","56","0","0","0","0"
"1","1","1","200000001","0","76","10","0","36","0","0","0","0","203500","30","0","鑽頭鼴鼠","0","76","10","76","0","0","0","0","710000605","0","76","1","20462","0","50","0","0","0","0","0","56","0","984","0","0"
"1","1","1","200000001","0","77","10","0","25","0","0","0","0","603401","30","0","優花梨的闇影","0","77","10","77","0","0","0","0","710000701","0","77","1","13015","0","36","0","0","0","0","0","57","0","1188","0","0"
"1","1","1","200000001","0","77","10","0","38","0","0","0","0","602201","30","0","依里的闇影","0","77","10","77","0","0","1200","0","710000702","0","77","1","12330","0","24","0","0","0","0","0","57","0","0","0","0"
"1","1","1","200000001","0","77","10","0","54","0","0","0","0","202700","30","0","寄居蟹騎士","0","77","10","77","0","0","0","0","710000703","0","77","1","18360","0","66","0","0","0","0","0","57","0","1400","0","0"
"1","1","1","200000001","0","77","10","0","36","0","0","0","0","200100","30","0","擲岩猴","0","77","10","77","0","0","0","0","710000704","0","77","1","14066","0","41","0","0","0","0","0","57","0","1010","0","0"
"1","1","1","200000001","0","77","10","0","36","0","0","0","0","203500","30","0","鑽頭鼴鼠","0","77","10","77","0","0","0","0","710000705","0","77","1","20858","0","50","0","0","0","0","0","57","0","1010","0","0"
"1","1","1","200000001","0","78","10","0","42","0","0","0","0","602501","30","0","鈴莓的闇影","0","78","10","78","0","0","1382","0","710000801","0","78","1","12870","0","23","0","0","0","0","0","58","0","0","0","0"
"1","1","1","200000001","0","78","10","0","24","0","0","0","0","604001","30","0","碧的闇影","0","78","10","78","0","0","0","0","710000802","0","78","1","12113","0","39","0","0","0","0","0","58","0","1444","0","0"
"1","1","1","200000001","0","78","10","0","60","0","0","0","0","203300","30","0","哥布林護衛","0","78","10","78","0","0","0","0","710000803","0","78","1","11681","0","300","0","0","0","0","0","58","0","1095","0","0"
"1","1","1","200000001","0","78","10","0","49","0","0","0","0","202500","30","0","洞窟蝙蝠","0","78","10","78","0","0","931","0","710000804","0","78","1","18803","0","36","0","0","0","0","0","58","0","0","0","0"
"1","1","1","200000001","0","78","10","0","37","0","0","0","0","200700","30","0","木靈","0","78","10","78","0","0","1214","0","710000805","0","78","1","13273","0","38","0","0","0","0","0","58","0","0","0","0"
"1","1","1","200000001","0","0","10","0","32","0","0","0","0","605201","30","0","莉瑪的闇影","0","79","10","79","0","0","0","0","710000901","0","0","1","26533","0","60","0","0","0","0","0","59","0","1366","0","0"
"1","1","1","200000001","0","79","10","0","30","0","0","0","0","600101","30","0","日和的闇影","0","79","10","79","0","0","0","0","710000902","0","79","1","16583","0","44","0","0","0","0","0","59","0","1654","0","0"
"1","1","1","200000001","0","79","10","0","54","0","0","0","0","202700","30","0","寄居蟹騎士","0","79","10","79","0","0","0","0","710000903","0","79","1","19390","0","68","0","0","0","0","0","59","0","1500","0","0"
"1","1","1","200000001","0","79","10","0","50","0","0","0","0","202200","30","0","翼耳兔","0","79","10","79","0","0","1150","0","710000904","0","79","1","21517","0","37","0","0","0","0","0","59","0","0","0","0"
"1","1","1","200000001","0","79","10","0","38","0","0","0","0","200800","30","0","噬岩怪","0","79","10","79","0","0","0","0","710000905","0","79","1","17194","0","53","0","0","0","0","0","59","0","1142","0","0"
"1","1","1","300000008","0","85","10","0","100","0","0","0","0","302200","30","0","逝者・卡拉迪翁","0","85","10","85","0","0","2700","0","710001001","0","85","1","144200","0","100","0","0","0","0","0","65","0","2700","0","0"
"1","1","1","200000001","0","85","10","0","70","0","0","0","0","204800","30","0","廢墟人偶","0","85","10","85","0","0","1200","0","710001002","0","85","1","28840","0","70","0","0","0","0","0","65","0","1200","0","0"
"1","1","1","200000001","0","81","10","0","31","0","0","0","0","600301","30","0","怜的闇影","0","81","10","81","0","0","0","0","710001101","0","81","1","23175","0","50","0","0","0","0","0","61","0","1797","0","0"
"1","1","1","200000001","0","81","10","0","33","0","0","0","0","600401","30","0","禊的闇影","0","81","10","81","0","0","0","0","710001102","0","81","1","23175","0","48","0","0","0","0","0","61","0","1719","0","0"
"1","1","1","200000001","0","81","10","0","38","0","0","0","0","200500","30","0","狂野角鹿","0","81","10","81","0","0","0","0","710001103","0","81","1","27361","0","48","0","0","0","0","0","61","0","1406","0","0"
"1","1","1","200000001","0","81","10","0","38","0","0","0","0","203900","30","0","惡魔加農","0","81","10","81","0","0","0","0","710001104","0","81","1","13878","0","39","0","0","0","0","0","61","0","1222","0","0"
"1","1","1","200000001","0","81","10","0","38","0","0","0","0","201100","30","0","狗頭人","0","81","10","81","0","0","0","0","710001105","0","81","1","15709","0","43","0","0","0","0","0","61","0","1074","0","0"
"1","1","1","200000001","0","82","10","0","29","0","0","0","0","604001","30","0","碧的闇影","0","82","10","82","0","0","0","0","710001201","0","82","1","15450","0","46","0","0","0","0","0","62","0","1719","0","0"
"1","1","1","200000001","0","82","10","0","50","0","0","0","0","602501","30","0","鈴莓的闇影","0","82","10","82","0","0","1645","0","710001202","0","82","1","16417","0","27","0","0","0","0","0","62","0","0","0","0"
"1","1","1","200000001","0","82","10","0","57","0","0","0","0","202902","30","0","翠綠蜥蜴","0","82","10","82","0","0","0","0","710001203","0","82","1","21527","0","59","0","0","0","0","0","62","0","1342","0","0"
"1","1","1","200000001","0","82","10","0","47","0","0","0","0","201900","30","0","烏帕魯帕","0","82","10","82","0","0","0","0","710001204","0","82","1","20857","0","43","0","0","0","0","0","62","0","1298","0","0"
"1","1","1","200000001","0","82","10","0","33","0","0","0","0","202400","30","0","洞窟猿猴","0","82","10","82","0","0","0","0","710001205","0","82","1","24967","0","60","0","0","0","0","0","62","0","1635","0","0"
"1","1","1","200000001","0","83","10","0","33","0","0","0","0","602101","30","0","胡桃的闇影","0","83","10","83","0","0","0","0","710001301","0","83","1","25029","0","54","0","0","0","0","0","63","0","1857","0","0"
"1","1","1","200000001","0","83","10","0","54","0","0","0","0","605001","30","0","美咲的闇影","0","83","10","83","0","0","1635","0","710001302","0","83","1","18772","0","33","0","0","0","0","0","63","0","0","0","0"
"1","1","1","200000001","0","83","10","0","64","0","0","0","0","202700","30","0","寄居蟹騎士","0","83","10","83","0","0","0","0","710001303","0","83","1","22619","0","85","0","0","0","0","0","63","0","1475","0","0"
"1","1","1","200000001","0","83","10","0","43","0","0","0","0","200700","30","0","木靈","0","83","10","83","0","0","1332","0","710001304","0","83","1","17879","0","43","0","0","0","0","0","63","0","0","0","0"
"1","1","1","200000001","0","83","10","0","58","0","0","0","0","201900","30","0","烏帕魯帕","0","83","10","83","0","0","0","0","710001305","0","83","1","21633","0","50","0","0","0","0","0","63","0","1175","0","0"
"1","1","1","200000001","0","84","10","0","35","0","0","0","0","600101","30","0","日和的闇影","0","84","10","84","0","0","0","0","710001401","0","84","1","20858","0","52","0","0","0","0","0","64","0","1941","0","0"
"1","1","1","200000001","0","84","10","0","54","0","0","0","0","602201","30","0","依里的闇影","0","84","10","84","0","0","1706","0","710001402","0","84","1","18772","0","33","0","0","0","0","0","64","0","0","0","0"
"1","1","1","200000001","0","84","10","0","43","0","0","0","0","202901","30","0","岩石蜥蜴","0","84","10","84","0","0","0","0","710001403","0","84","1","21433","0","58","0","0","0","0","0","64","0","1456","0","0"
"1","1","1","200000001","0","84","10","0","35","0","0","0","0","202400","30","0","洞窟猿猴","0","84","10","84","0","0","0","0","710001404","0","84","1","25362","0","61","0","0","0","0","0","64","0","1642","0","0"
"1","1","1","200000001","0","84","10","0","43","0","0","0","0","200100","30","0","擲岩猴","0","84","10","84","0","0","0","0","710001405","0","84","1","16250","0","53","0","0","0","0","0","64","0","887","0","0"
"1","1","1","200000001","0","85","10","0","37","0","0","0","0","600301","30","0","怜的闇影","0","85","10","85","0","0","0","0","710001501","0","85","1","27810","0","60","0","0","0","0","0","65","0","2157","0","0"
"1","1","1","200000001","0","85","10","0","60","0","0","0","0","600201","30","0","優衣的闇影","0","85","10","85","0","0","2053","0","710001502","0","85","1","19699","0","32","0","0","0","0","0","65","0","0","0","0"
"1","1","1","200000001","0","85","10","0","36","0","0","0","0","200400","30","0","狼人","0","85","10","85","0","0","0","0","710001503","0","85","1","32123","0","41","0","0","0","0","0","65","0","1710","0","0"
"1","1","1","200000001","0","85","10","0","41","0","0","0","0","204000","30","0","小小格里芬","0","85","10","85","0","0","0","0","710001504","0","85","1","20798","0","56","0","0","0","0","0","65","0","1370","0","0"
"1","1","1","200000001","0","85","10","0","56","0","0","0","0","200701","30","0","石靈","0","85","10","85","0","0","989","0","710001505","0","85","1","15954","0","66","0","0","0","0","0","65","0","0","0","0"
"1","1","1","200000001","0","86","10","0","39","0","0","0","0","603401","30","0","優花梨的闇影","0","86","10","86","0","0","0","0","710001601","0","86","1","22017","0","57","0","0","0","0","0","66","0","1875","0","0"
"1","1","1","200000001","0","0","10","0","41","0","0","0","0","605201","30","0","莉瑪的闇影","0","86","10","86","0","0","0","0","710001602","0","0","1","37080","0","78","0","0","0","0","0","66","0","1782","0","0"
"1","1","1","200000001","0","86","10","0","36","0","0","0","0","202400","30","0","洞窟猿猴","0","86","10","86","0","0","0","0","710001603","0","86","1","25980","0","66","0","0","0","0","0","66","0","1530","0","0"
"1","1","1","200000001","0","86","10","0","63","0","0","0","0","201600","30","0","森之寧芙","0","86","10","86","0","0","1134","0","710001604","0","86","1","19236","0","62","0","0","0","0","0","66","0","0","0","0"
"1","1","1","200000001","0","86","10","0","61","0","0","0","0","203300","30","0","哥布林護衛","0","86","10","86","0","0","0","0","710001605","0","86","1","19735","0","300","0","0","0","0","0","66","0","1554","0","0"
"1","1","1","200000001","0","87","10","0","71","0","0","0","0","600601","30","0","茜里的闇影","0","87","10","87","0","0","2369","0","710001701","0","87","1","25029","0","44","0","0","0","0","0","67","0","0","0","0"
"1","1","1","200000001","0","87","10","0","71","0","0","0","0","602201","30","0","依里的闇影","0","87","10","87","0","0","2274","0","710001702","0","87","1","25029","0","44","0","0","0","0","0","67","0","0","0","0"
"1","1","1","200000001","0","87","10","0","71","0","0","0","0","200701","30","0","石靈","0","87","10","87","0","0","1418","0","710001703","0","87","1","23475","0","86","0","0","0","0","0","67","0","0","0","0"
"1","1","1","200000001","0","87","10","0","71","0","0","0","0","202700","30","0","寄居蟹騎士","0","87","10","87","0","0","0","0","710001704","0","87","1","29380","0","87","0","0","0","0","0","67","0","1635","0","0"
"1","1","1","200000001","0","87","10","0","41","0","0","0","0","203800","30","0","獸人","0","87","10","87","0","0","0","0","710001705","0","87","1","36965","0","57","0","0","0","0","0","67","0","1719","0","0"
"1","1","1","200000001","0","88","10","0","50","0","0","0","0","600701","30","0","宮子的闇影","0","88","10","88","0","0","0","0","710001801","0","88","1","41715","0","82","0","0","0","0","0","68","0","2138","0","0"
"1","1","1","200000001","0","88","10","0","71","0","0","0","0","600201","30","0","優衣的闇影","0","88","10","88","0","0","2464","0","710001802","0","88","1","23639","0","39","0","0","0","0","0","68","0","0","0","0"
"1","1","1","200000001","0","88","10","0","41","0","0","0","0","203800","30","0","獸人","0","88","10","88","0","0","0","0","710001803","0","88","1","36965","0","57","0","0","0","0","0","68","0","1719","0","0"
"1","1","1","200000001","0","88","10","0","46","0","0","0","0","201400","30","0","雷雲長老","0","88","10","88","0","0","2304","0","710001804","0","88","1","26719","0","67","0","0","0","0","0","68","0","0","0","0"
"1","1","1","200000001","0","88","10","0","61","0","0","0","0","200800","30","0","噬岩怪","0","88","10","88","0","0","0","0","710001805","0","88","1","26938","0","67","0","0","0","0","0","68","0","1372","0","0"
"1","1","1","200000001","0","89","10","0","54","0","0","0","0","602001","30","0","美美的闇影","0","89","10","89","0","0","0","0","710001901","0","89","1","40788","0","87","0","0","0","0","0","69","0","3025","0","0"
"1","1","1","200000001","0","89","10","0","57","0","0","0","0","600401","30","0","禊的闇影","0","89","10","89","0","0","0","0","710001902","0","89","1","40788","0","84","0","0","0","0","0","69","0","3025","0","0"
"1","1","1","200000001","0","89","10","0","71","0","0","0","0","201900","30","0","烏帕魯帕","0","89","10","89","0","0","0","0","710001903","0","89","1","26071","0","67","0","0","0","0","0","69","0","1359","0","0"
"1","1","1","200000001","0","89","10","0","42","0","0","0","0","203801","30","0","高等獸人","0","89","10","89","0","0","0","0","710001904","0","89","1","35783","0","59","0","0","0","0","0","69","0","1785","0","0"
"1","1","1","200000001","0","89","10","0","58","0","0","0","0","202500","30","0","洞窟蝙蝠","0","89","10","89","0","0","1203","0","710001905","0","89","1","20174","0","43","0","0","0","0","0","69","0","0","0","0"
"1","1","1","300000008","0","95","10","0","140","0","0","0","0","302200","30","0","逝者・卡拉迪翁","0","95","10","95","0","0","2900","0","710002001","0","95","1","185400","0","140","0","0","0","0","0","75","0","3600","0","0"
"1","1","1","200000001","0","95","10","0","80","0","0","0","0","204800","30","0","廢墟人偶","0","95","10","95","0","0","1500","0","710002002","0","95","1","35170","0","80","0","0","0","0","0","75","0","1500","0","0"
"1","1","1","200000001","0","91","10","0","91","0","0","0","0","600801","30","0","雪的闇影","0","91","10","91","0","0","2906","0","710002101","0","91","1","36009","0","56","0","0","0","0","0","71","0","0","0","0"
"1","1","1","200000001","0","91","10","0","91","0","0","0","0","605001","30","0","美咲的闇影","0","91","10","91","0","0","2785","0","710002102","0","91","1","34114","0","56","0","0","0","0","0","71","0","0","0","0"
"1","1","1","200000001","0","91","10","0","82","0","0","0","0","202900","30","0","毒牙蜥蜴","0","91","10","91","0","0","0","0","710002103","0","91","1","30872","0","90","0","0","0","0","0","71","0","1736","0","0"
"1","1","1","200000001","0","91","10","0","66","0","0","0","0","200400","30","0","狼人","0","91","10","91","0","0","0","0","710002104","0","91","1","38431","0","81","0","0","0","0","0","71","0","1926","0","0"
"1","1","1","200000001","0","91","10","0","82","0","0","0","0","201600","30","0","森之寧芙","0","91","10","91","0","0","1379","0","710002105","0","91","1","29240","0","72","0","0","0","0","0","71","0","0","0","0"
"1","1","1","200000001","0","92","10","0","55","0","0","0","0","603801","30","0","栞的闇影","0","92","10","92","0","0","0","0","710002201","0","92","1","33620","0","88","0","0","0","0","0","72","0","3600","0","0"
"1","1","1","200000001","0","92","10","0","95","0","0","0","0","602501","30","0","鈴莓的闇影","0","92","10","92","0","0","3158","0","710002202","0","92","1","33620","0","51","0","0","0","0","0","72","0","0","0","0"
"1","1","1","200000001","0","92","10","0","51","0","0","0","0","203801","30","0","高等獸人","0","92","10","92","0","0","0","0","710002203","0","92","1","38168","0","66","0","0","0","0","0","72","0","1611","0","0"
"1","1","1","200000001","0","92","10","0","76","0","0","0","0","202700","30","0","寄居蟹騎士","0","92","10","92","0","0","0","0","710002204","0","92","1","32735","0","90","0","0","0","0","0","72","0","1736","0","0"
"1","1","1","200000001","0","92","10","0","35","0","0","0","0","202800","30","0","流浪之鴉","0","92","10","92","0","0","0","0","710002205","0","92","1","29736","0","50","0","0","0","0","0","72","0","1819","0","0"
"1","1","1","200000001","0","93","10","0","101","0","0","0","0","604201","30","0","千歌的闇影","0","93","10","93","0","0","3356","0","710002301","0","93","1","35721","0","55","0","0","0","0","0","73","0","0","0","0"
