1ead0320e80b03e06549ba10b11ca8b6a20de11c73cac6671a2bcf0e5e524d34,6dc710dc8eaca9e94624248c6ca1eee2b2edda37bfa69bf603ac7e99481ee621,7418ce287e16da61ca203249436428bad2f5f6cedbb87e09c614c8a0b1748222,78cc82cbeea53bb8d31216d81552de1cad9e4901e3752e2ec926a4bdb2158066,2b2ebaffe6847f717bab412ab3885b9eddb770a8b3804c6d0302777ec2033a0f,e6358d199bf5740ab8386919cad35bb4e7093df477448d89e07be565a0cc851a,dc3096e9bbabd488abd2434805ec71748ad7216f092c35c44c21b066a2bd6812,1f9be08943a2cd662088fccd6d3768cc1a69bae7f72e2ffd29f04a472bbde55d,d776805d17e44a99d0b822e636691fdb57b453959b91885e52e014828ee3e323,219c2fb392aa31fc853fccae91afa3a674697c8edc63830acc104784cbe9c90c,df4b134542dbd4404192ebf1d850ecfe8b08facd284e26612cdb2843822c3747,714020cc2886497aa9b602dabc9df0d6813c821e004e961a4bcd82bbbcaf957a,a4e2d81f22ef5b44fac1f585f83f89afea3a783554e0d334ecdc5fc09d262028,4296466a4aaa0350a98f157aa2e512dee17bd39143ad2af6ba956a831d4018aa,ef88074fa6275676ffa5412048dba8c4d27cc1de4ccca9644a0e47c9be94ffb6,59ccf2b32dd8b182bc5c293fe0cc05be0aba0b75000adb21239abe289a8517dd,ff2eb6aa551985fbd237bc13c9bca3dc95a5c6edd9e005f29c36f098153cccc8,b527fa5a3c574e4feb3ca5a95ad70f2c896cdcaa57b1bf5f0601adc2c9ca2c30
"0","0","0","0","0","91002","57","15","8900","8900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","58","15","9000","9000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","59","15","9100","9100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","60","15","9200","9200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","61","15","9300","9300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","62","15","9400","9400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","63","15","9500","9500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","64","15","9600","9600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","65","15","9700","9700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","66","15","9800","9800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","67","15","9900","9900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","68","15","10000","10000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","69","15","10100","10100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","70","15","10200","10200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","71","15","10300","10300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","72","15","10400","10400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","73","15","10500","10500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","74","15","10600","10600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","75","15","10700","10700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","76","15","10800","10800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","77","15","10900","10900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","78","15","11000","11000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","79","15","11100","11100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","80","15","11200","11200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","81","15","11300","11300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","82","15","11400","11400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","83","15","11500","11500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","84","15","11600","11600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","85","15","11700","11700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","86","15","11800","11800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","87","15","11900","11900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","88","15","12000","12000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","89","15","12100","12100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","90","15","12200","12200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","91","15","12300","12300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","92","15","12400","12400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","93","15","12500","12500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","94","15","12600","12600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","95","15","12700","12700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","96","15","12800","12800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","97","15","12900","12900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","98","15","13000","13000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","99","15","13100","13100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","100","15","13200","13200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","101","15","13300","13300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","102","15","13400","13400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","103","15","13500","13500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","104","15","13600","13600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","105","15","13700","13700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","106","15","13800","13800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","107","15","13900","13900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","108","15","14000","14000","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","109","15","14100","14100","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","110","15","14200","14200","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","111","15","14300","14300","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","112","15","14400","14400","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","113","15","14500","14500","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","114","15","14600","14600","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","115","15","14700","14700","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","116","15","14800","14800","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","117","15","14900","14900","8","0","0","0","0","0","0","0"
"0","0","0","0","0","91002","118","15","15000","15000","8","0","0","0","0","0","0","0"
