0dfbc4bf32b5145e31d298b4beafb7aa22ab32b1cfd1c8475da037c5c00e8eb7,6bccd08d1dd83b6504a91e8f5ece2d1e40fde73ee10029d0be4f90db956f3530,eb27bb46020c0db409d073030ea3909fa8e5a96a0743e102ab4c645d89bd00a4,d99d359d0798e0f2d140a4b79d90f28ce68a3695d91df088c059d9367fc5e59d,23208fc68169399567830c4245701cfb6aa580b7d82365f902f2b1875f07e08a,22f6c9b8ed6a578213892d164cbbea6f2e58d3acc76387cca11f01125aade4ad,21b91dd3a94470724f5fb2934b5da36dae7ffae288d3cd725490d61249899055,e312cf1dd712830d0425df3e37d87ea048c33d7de3a80cc25ed305e384d53bc5,6a28c62fdc559470c2fe190e7fc01c3739d807139ff473802e25a19c204f8a35,b771db3c06293c7fbe4c9bd34baaac80e74998de162f1f14f8df731e17858ec3,84686b90a36b8d110896cd2b0eb7ae45c09a44c35c255289ac42d4dce14cb2ed,2fb78341fe09d0003213e07f3ead4e4388529db2849aa1a95464056d359387a9,a87437546a0843f314963a9d5af973d48c67271f96ba3cd8dc77fca8f31a293e,ce2249c7b35db21b8328ff3585e7199415a6bc0476624b1b0f3b7d55bbf55c68,d15298312d2b53f8d8ece03d18ead2e381c36c067b665538488a53fde7d69aee,9621bba2668bcbdb90928fa84ff0b411031765834d6ba367e5378adf3b25d7bd,0924047498f5cea74684f284a72b2002b518ec1fdfb7da1b04c72ed8bbe6c8fd,d6224c692b677d01b0effd10c70375c8bae9d729f541de129fd90ff77944c706,c1a178eedb7958d820b75dc97836e21e8d10d61d9fa473b459224291efe6c7d8,4f62da56784aafbf141df30cbfa652ab125186f996274aa4cd746c3bfd229297,aba0ac503ebbe4e05d9723a5d4ec5c7049ed46b5af7c0c228cd4771a3d984345,5e5a80b52a666cc359d376f9aa7bedcb567045c043390110a151245b6f5fc5d6,8b716a63e41ebdcc50c4525d6a364e917df30e98d81b8f66a36e25eb886ebd61,c2438831f982d098bdeb759ca43c6b54c59d2a7b3b2f80569f6e851c5d573655,1499bbb75240c5d504223b05737c87af5aa507f000edfc9f1019619ab96797c6,f4d1c73a85397e1f40e37435622c5be073e760d5e47bb5066e570cd53bbb7a1c,c847c6cc3bdfe003db03b640888730d365b4bab7b5637ada2650ea1dbe8563ef,8df8e45d9858178595bc26608a897a12fa80b33088d521c268ec22e057b37b2d,fb5065eb2ab5511e3919e685691dd28252df56e0f461289f5c1a3dc414425e86,f6bc193852ff67d1c60eb899e83cf08b22edb9db410bd6b568ab02d79414fc57,496df686619e473e17fd063b550dab9642100a20098e4c70ea626a38a6150013,c9ace5fc39f3dd6595cd472994a26bde58dac86165ff5f5d1f3f25a1d29a5d6d,ba45c2d97007ee14b7897431a2dbe635ba3b8e92a9c8cdc5e00a72269096e517,7542b339d1e16f837ff82af09008ad72e11989e2d64d7c9622b4ebf74357be3e,5ec764d9689b865da4ba32590ef2fc24fdec4e3eadc4ea1d033ecf1d0c580fcf,8b2324020570e946d3dce406f860e74de4b2f60b8ea7054a5ebb3b0922f52b8c,36f6b725919950d3e0096e84bafbc47f4beb4bfa27a72b69f56f7dc9306eeb20,bfada0c3a77139570658d6ceeac16887191f1da50b7e164a64aa5b6f6e17cb87
"2021/08/01 16:00:00","0","201011105","100052","94002","100053","bgm_M06","210010113","100051","201011106","0","21001011","0","201011107","201011104","0","23001","201011102","0","221001011","bgm_M06","1","21001010","500","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv11","0","bgm_M06","0","210010112","100052","210010111","11025001","2030/12/17 14:59:59","bgm_M06"
"2022/02/01 16:00:00","0","201011205","100052","94002","100053","bgm_M06","210010123","100051","201011206","0","21001012","0","201011208","201011207","0","23001","201011202","0","221001012","bgm_M06","1","21001011","550","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv12","0","bgm_M06","0","210010122","100052","210010121","11030001","2030/12/17 14:59:59","bgm_M06"
"2022/08/01 16:00:00","0","201011305","100052","94002","100053","bgm_M06","210010133","100051","201011304","0","21001013","0","201011307","201011306","0","23001","201011302","0","221001013","bgm_M06","1","21001012","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv13","0","bgm_M06","0","210010132","100052","210010131","11036001","2030/12/17 14:59:59","bgm_M06"
"2023/01/20 16:00:00","0","201011405","100052","94002","100053","bgm_M06","210010143","100051","201011406","0","21001014","0","201011407","201011402","0","23001","201011404","0","221001014","bgm_M06","1","21001013","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv14","0","bgm_M06","0","210010142","100052","210010141","11041001","2030/12/17 14:59:59","bgm_M06"
"2023/08/01 16:00:00","0","201011501","100052","94002","100053","bgm_M06","210010153","100051","201011505","0","21001015","0","201011508","201011504","0","23001","201011506","0","221001015","bgm_M06","1","21001014","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv15","0","bgm_M06","0","210010152","100052","210010151","11045001","2030/12/17 14:59:59","bgm_M06"
"2024/02/07 16:00:00","0","201011601","100052","94002","100053","bgm_M06","210010163","100051","201011604","0","21001016","0","201011608","201011605","0","23001","201011602","0","221001016","bgm_M06","1","21001015","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv16","0","bgm_M06","0","210010162","100052","210010161","11051001","2030/12/17 14:59:59","bgm_M06"
"2024/08/01 16:00:00","0","201011701","100052","94002","100053","bgm_M06","210010173","100051","201011705","0","21001017","0","201011708","201011707","0","23001","201011704","0","221001017","bgm_M06","1","21001016","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv17","0","bgm_M06","0","210010172","100052","210010171","11056001","2030/12/17 14:59:59","bgm_M06"
"2025/02/01 16:00:00","0","201011801","100052","94002","100053","bgm_M06","210010183","100051","201011805","0","21001018","0","201011808","201011806","0","23001","201011803","0","221001018","bgm_M06","1","21001017","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv18","0","bgm_M06","0","210010182","100052","210010181","11061001","2030/12/17 14:59:59","bgm_M06"
"2025/08/01 16:00:00","0","201011901","100052","94002","100053","bgm_M06","210010193","100051","201011905","0","21001019","0","201011908","201011907","0","23001","201011904","0","221001019","bgm_M06","1","21001018","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv19","0","bgm_M06","0","210010192","100052","210010191","11066001","2030/12/17 14:59:59","bgm_M06"
"2026/02/01 16:00:00","0","201012002","100052","94002","100053","bgm_M06","210010203","100051","201012004","0","21001020","0","201012008","201012007","0","23001","201012003","0","221001020","bgm_M06","1","21001019","600","21001","90","bgm_M06","bgm_M06","瑪那冒險Lv20","0","bgm_M06","0","210010202","100052","210010201","11071001","2030/12/17 14:59:59","bgm_M06"
"2015/12/17 15:00:00","0","202020104","100392","20001","100393","bgm_M06","210020013","100391","202020105","0","21002001","0","0","202020102","0","20002","202020101","23001","221002001","bgm_M06","1","0","80","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv1","0","bgm_M06","0","210020012","100392","210020011","0","2030/12/17 14:59:59","bgm_M06"
"2015/12/17 15:00:00","0","202020204","100392","20001","100393","bgm_M06","210020023","100391","202020202","0","21002002","0","202020206","202020205","0","20002","202020201","20003","221002002","bgm_M06","1","21002001","100","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv2","23001","bgm_M06","0","210020022","100392","210020021","11004001","2030/12/17 14:59:59","bgm_M06"
"2015/12/17 15:00:00","0","202020304","100392","20001","100393","bgm_M06","210020033","100391","202020306","0","21002003","0","0","202020307","0","20002","202020305","20003","221002003","bgm_M06","1","21002002","140","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv3","23001","bgm_M06","0","210020032","100392","210020031","11006001","2030/12/17 14:59:59","bgm_M06"
"2015/12/17 15:00:00","0","202020404","100392","20001","100393","bgm_M06","210020043","100391","202020401","0","21002004","0","0","202020402","0","20002","202020406","20003","221002004","bgm_M06","1","21002003","180","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv4","23001","bgm_M06","0","210020042","100392","210020041","11007001","2030/12/17 14:59:59","bgm_M06"
"2015/12/17 15:00:00","0","202020504","100392","20001","100393","bgm_M06","210020053","100391","202020502","0","21002005","0","202020506","202020508","0","20002","202020507","20003","221002005","bgm_M06","1","21002004","200","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv5","23001","bgm_M06","0","210020052","100392","210020051","11008001","2030/12/17 14:59:59","bgm_M06"
"2019/03/06 16:00:00","0","202020607","100392","20002","100393","bgm_M06","210020063","100391","202020605","0","21002006","0","0","202020603","0","20003","202020608","20004","221002006","bgm_M06","1","21002005","250","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv6","23001","bgm_M06","0","210020062","100392","210020061","11010001","2030/12/17 14:59:59","bgm_M06"
"2019/08/01 16:00:00","0","202020705","100392","20002","100393","bgm_M06","210020073","100391","202020706","0","21002007","0","202020704","202020707","0","20003","202020701","20004","221002007","bgm_M06","1","21002006","300","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv7","23001","bgm_M06","0","210020072","100392","210020071","11011001","2030/12/17 14:59:59","bgm_M06"
"2020/02/18 16:00:00","0","202020808","100392","20002","100393","bgm_M06","210020083","100391","202020806","0","21002008","0","202020804","202020803","0","20003","202020809","20004","221002008","bgm_M06","1","21002007","350","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv8","23001","bgm_M06","0","210020082","100392","210020081","11013001","2030/12/17 14:59:59","bgm_M06"
"2020/08/03 16:00:00","0","202020908","100392","20002","100393","bgm_M06","210020093","100391","202020902","0","21002009","0","202020909","202020903","0","20003","202020901","20004","221002009","bgm_M06","1","21002008","400","21002","90","bgm_M06","bgm_M06","經驗值冒險 Lv9","23001","bgm_M06","0","210020092","100392","210020091","11015001","2030/12/17 14:59:59","bgm_M06"
"2021/02/09 05:00:00","0","202021004","100392","20002","100393","bgm_M06","210020103","100391","202021002","0","21002010","0","202021009","202021006","0","20003","202021001","20004","221002010","bgm_M06","1","21002009","450","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv10","23001","bgm_M06","0","210020102","100392","210020101","11020001","2030/12/17 14:59:59","bgm_M06"
"2021/08/01 16:00:00","0","202021105","100392","20002","100393","bgm_M06","210020113","100391","202021104","0","21002011","0","202021109","202021107","0","20003","202021108","20004","221002011","bgm_M06","1","21002010","500","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv11","23001","bgm_M06","0","210020112","100392","210020111","11025001","2030/12/17 14:59:59","bgm_M06"
"2022/02/01 16:00:00","0","202021205","100392","20003","100393","bgm_M06","210020123","100391","202021206","0","21002012","0","202021208","202021207","0","20004","202021201","20005","221002012","bgm_M06","1","21002011","550","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv12","23001","bgm_M06","0","210020122","100392","210020121","11030001","2030/12/17 14:59:59","bgm_M06"
"2022/08/01 16:00:00","0","202021301","100392","20003","100393","bgm_M06","210020133","100391","202021304","0","21002013","0","202021303","202021305","0","20004","202021307","20005","221002013","bgm_M06","1","21002012","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv13","23001","bgm_M06","0","210020132","100392","210020131","11036001","2030/12/17 14:59:59","bgm_M06"
"2023/01/20 16:00:00","0","202021406","100392","20003","100393","bgm_M06","210020143","100391","202021404","0","21002014","0","202021408","202021405","0","20004","202021407","20005","221002014","bgm_M06","1","21002013","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv14","23001","bgm_M06","0","210020142","100392","210020141","11041001","2030/12/17 14:59:59","bgm_M06"
"2023/08/01 16:00:00","0","202021502","100392","20003","100393","bgm_M06","210020153","100391","202021507","0","21002015","0","202021503","202021505","0","20004","202021508","20005","221002015","bgm_M06","1","21002014","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv15","23001","bgm_M06","0","210020152","100392","210020151","11045001","2030/12/17 14:59:59","bgm_M06"
"2024/02/07 16:00:00","0","202021601","100392","20003","100393","bgm_M06","210020163","100391","202021605","0","21002016","0","202021608","202021606","0","20004","202021602","20005","221002016","bgm_M06","1","21002015","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv16","23001","bgm_M06","0","210020162","100392","210020161","11051001","2030/12/17 14:59:59","bgm_M06"
"2024/08/01 16:00:00","0","202021701","100392","20003","100393","bgm_M06","210020173","100391","202021706","0","21002017","0","202021708","202021707","0","20004","202021705","20005","221002017","bgm_M06","1","21002016","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv17","23001","bgm_M06","0","210020172","100392","210020171","11056001","2030/12/17 14:59:59","bgm_M06"
"2025/02/01 16:00:00","0","202021801","100392","20004","100393","bgm_M06","210020183","100391","202021805","0","21002018","0","202021808","202021807","0","20005","202021803","23001","221002018","bgm_M06","1","21002017","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv18","0","bgm_M06","0","210020182","100392","210020181","11061001","2030/12/17 14:59:59","bgm_M06"
"2025/08/01 16:00:00","0","202021901","100392","20004","100393","bgm_M06","210020193","100391","202021904","0","21002019","0","202021908","202021906","0","20005","202021902","23001","221002019","bgm_M06","1","21002018","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv19","0","bgm_M06","0","210020192","100392","210020191","11066001","2030/12/17 14:59:59","bgm_M06"
"2026/02/01 16:00:00","0","202022001","100392","20004","100393","bgm_M06","210020203","100391","202022005","0","21002020","0","202022008","202022006","0","20005","202022004","23001","221002020","bgm_M06","1","21002019","600","21002","90","bgm_M06","bgm_M06","經驗值冒險Lv20","0","bgm_M06","0","210020202","100392","210020201","11071001","2030/12/17 14:59:59","bgm_M06"
