e648bba2eb039508d8a559742b1ee2033284a089dbe14267bac219cfbca0f91a,71ab993d0af930867aae0827060e579e161c5af667b14bb30e0c8d6f199c4402,a4c3094a61c8f6bec097d5e0d7f6768d444653cafac431eb2e9f49c9f856acdc,3386d21dcdd40e345ab2cdf5f81cb2e3629823e8c06e180c22d775790c500d19,a7001cd37f2ad1e203708e06634088d16fa2d185b674351497cca3766b427dcc,ea660a569963832c9fc67ddebf9524f37dee50f3c3180ccf8e25be63881a607f,78680a1b026b7194afe93bdbb6e6029e38466fc2ec0ae3645326398025edde8d,740436361f1402d26e4a2cb574f5485e990eaa6a86efca6dc1d67e71802e8e9a,6feb94ffc8438ce0f184a1e926b072c966807c33686c0f331f917f31c170c89a,1218a8583c08b4ba20acc3619285fc2e5e6de7b090c87a5864f83a208536cd90,8d64263fe0739a2080cc7600811c5ad27e6b8ba14f090d6a678122dcc0d3e12a,472cf1d4acaefcb2edf2514591531bf5938f6f343a3ed629972d849b65a6cd4a,5126c23b04597e1ebe286bd46c1c3f9b2bdf21ea59dae82f561aedf8e12d3b92,47c90950497a56f182ef976faae2f47215ecdd7cc9be88f46f2dcd34b17a7aea,870584003b10dca09904a2d9c79320a89f1897c8c5f9608158d6cb349ef86599,1c765ea59714552d85f041e8c7b992b90ac9fbf352b7212e19703ee7850945da,9392f442995c612a813bdf87fccf492730f95d7e5d66f3fcb0ef8725a20287e0,0a95e841eec2be1518eb20b0d1ee6607dc6797184affae9ebccb1197021c5671,83fdb22558ea2ff899a18b769d1ad54f21a4d80b6a5df55445a23ef79e3fc813,766c4e8c4877284b03060761e555b05e2f7bb5e5ac1a37049724d89f0509a739,34317b4ff81be13b2946bfb8990bcaa265a1f6ea71567376dc5ba44ad9eee53e,47618e4e4bc4b10e64bcc564d01b93b59110fc78bce016b4aa17d6c100a48405,765dc85f1ce3e98fd016b4cda8a9b821d2e7416ade0092cebaf040da36790581,a7fafa80af80078443dc349297c4cd0c30bf3824de6258c6627efd7261e33349,349762c656f230734a69376f2383b96e099f3cf80797790358c53a2bfc007ff4,4d1d019a279afb660210bf18dd261b116d744299adcb79396b0ef9d7fb9670b8,a1173c885f493f0079c45eeaadcfa06d41a9e736b6f0e39cbc8cf5e194f5b911,2a6629b252fbb5662d6642d65072a1da936a373ea7b99f69c2c882ceb27ed4e7,093e0446801d2a5ac0e67d64388532cfbefb4f2be7832570fc4587062b19f840,3d3bc3ec52139e4c180c5f2ac80f91b09d43fb2c48a9ac49231eedbe9c731281,c22179df1e01eb3297c11720cf84b648b45df83cffb10b197d021a9df47c06f2,5316df7ea83d7f4a0cf4c164728028b3154b36ad6b5d68a91a4b285baf7c2dec,b556eee5b44c6e4eb42047a059e392666b6f39a28bf91983b6db7f08ad6af897,983b1bb8d9acb11a1dc4fb3d4e87040dd43542c87293aa8a665d3723565c639d,274d1344a5aeb6b4542c8ab7b564172e6315d43927006373984603b72e661804,0c320cb27ee4e3d127b644c833074d43f1485c064a0986fb963f134140e5c62c,b5464d7da46ff01730a0fa8ea028021ab6442b9a75d60849a5f040b643318e5f,df250d7d44badaad2c6507d20b04d44622647c38208d05c67df39e0e5a8eb5ab,b7597ae0446e66612af00fe79566b5c9eacc634505af664d11532256d54c0d54,8025f2382e259a71e0263492949715ffefcc86766154229843f5034232eb601b,95abd4f54d63fb9825234226bafeafe80e00bf74b4200cf4c9233be631b65e97,36ea90eced12c026ed24d5da64eb35cabbe90e5ad3ea7ecfe187c6c48b5977a8
"0","-335","1","0","0","0","17","166","0","0","0","0","333","0","0","0.9","2200117","1","0.7","40001","72170380","0","30","380","91002","-1","bgm_M126","721703801","140000","-168","94002","480000","300","-1","0","90005","102162","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","18","166","0","0","0","0","333","0","0","0.9","2200118","1","0.7","40001","72180390","0","30","390","91002","-1","bgm_M126","721803901","140000","-168","94002","560000","300","-1","0","90005","102162","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","19","166","0","0","0","0","333","0","0","0.9","2200119","1","0.7","40001","72190400","0","30","400","91002","-1","bgm_M126","721904001","140000","-168","94002","560000","300","-1","0","90005","102322","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","20","166","0","0","0","0","333","0","0","0.9","2200120","1","0.7","40001","72200410","0","30","410","91002","-1","bgm_M126","722004101","140000","-168","94002","640000","300","-1","0","90005","102322","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","21","166","0","0","0","0","333","0","0","0.8","2200121","1","0.7","40001","72210420","0","30","420","91002","-1","bgm_M126","722104201","140000","-168","94002","640000","300","-1","0","90005","102502","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","22","166","0","0","0","0","333","0","0","0.8","2200122","1","0.7","40001","72220430","0","30","430","91002","-1","bgm_M126","722204301","140000","-168","94002","720000","300","-1","0","90005","102502","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","23","166","0","0","0","0","333","0","0","0.9","2200123","1","0.7","40001","72230440","0","30","440","91002","-1","bgm_M126","722304401","140000","-168","94002","720000","300","-1","0","90005","102512","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","24","166","0","0","0","0","333","0","0","0.9","2200124","1","0.7","40001","72240450","0","30","450","91002","-1","bgm_M126","722404501","140000","-168","94002","800000","300","-1","0","90005","102512","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","25","166","0","0","0","0","333","0","0","0.9","2200125","1","0.7","40001","72250460","0","30","460","91002","-1","bgm_M126","722504601","140000","-168","94002","800000","300","-1","0","90005","102632","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","26","166","0","0","0","0","333","0","0","0.9","2200126","1","0.7","40001","72260470","0","30","470","91002","-1","bgm_M126","722604701","140000","-168","94002","880000","300","-1","0","90005","102632","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","27","166","0","0","0","0","333","0","0","0.8","2200127","1","0.7","40001","72270480","0","30","480","91002","-1","bgm_M126","722704801","140000","-168","94002","880000","300","-1","0","90005","102642","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","28","166","0","0","0","0","333","0","0","0.8","2200128","1","0.7","40001","72280490","0","30","490","91002","-1","bgm_M126","722804901","140000","-168","94002","960000","300","-1","0","90005","102642","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","29","166","0","0","0","0","333","0","0","0.8","2200129","1","0.7","40001","72290500","0","30","500","91002","-1","bgm_M126","722905001","140000","-168","94002","960000","300","-1","0","90005","102702","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","30","166","0","0","0","0","333","0","0","0.8","2200130","1","0.7","40001","72300510","0","30","510","91002","-1","bgm_M126","723005101","140000","-168","94002","1040000","300","-1","0","90005","102702","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","31","166","0","0","0","0","333","0","0","0.8","2200131","1","0.7","40001","72310520","0","30","520","91002","-1","bgm_M126","723105201","140000","-168","94002","1040000","300","-1","0","90005","102712","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","32","166","0","0","0","0","333","0","0","0.8","2200132","1","0.7","40001","72320530","0","30","530","91002","-1","bgm_M126","723205301","140000","-168","94002","1120000","300","-1","0","90005","102712","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","33","166","0","0","0","0","333","0","0","0.8","2200133","1","0.7","40001","72330540","0","30","540","91002","-1","bgm_M126","723305401","140000","-168","94002","1120000","300","-1","0","90005","102502","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","34","166","0","0","0","0","333","0","0","0.8","2200134","1","0.7","40001","72340550","0","30","550","91002","-1","bgm_M126","723405501","140000","-168","94002","1200000","300","-1","0","90005","102502","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","35","166","0","0","0","0","333","0","0","0.9","2200135","1","0.7","40001","72350560","0","30","560","91002","-1","bgm_M126","723505601","140000","-168","94002","1200000","300","-1","0","90005","102832","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","36","166","0","0","0","0","333","0","0","0.9","2200136","1","0.7","40001","72360570","0","30","570","91002","-1","bgm_M126","723605701","140000","-168","94002","1280000","300","-1","0","90005","102832","0.7","0.7","0","90","0.7"
"0","-335","1","0","0","0","37","166","0","0","0","0","333","0","0","0.8","2200137","1","0.7","40001","72370580","0","30","580","91002","-1","bgm_M126","723705801","140000","-168","94002","1280000","300","-1","0","90005","102502","0.7","0.7","0","90","0.7"
"0","-301","1","0","0","0","38","299","0","0","0","0","0","0","0","0.8","2200138","1","0.7","40001","72380590","0","30","590","91002","-1","bgm_M126","723805901","140000","-101","94002","1360000","300","99","0","90005","102502","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","39","299","0","0","0","0","0","0","0","0.9","2200139","1","0.7","40001","72390600","0","30","600","91002","-1","bgm_M126","723906001","140000","-101","94002","1360000","300","99","0","90005","101902","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","40","299","0","0","0","0","0","0","0","0.9","2200140","1","0.7","40001","72400610","0","30","610","91002","-1","bgm_M126","724006101","140000","-101","94002","1440000","300","99","0","90005","101902","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","41","299","0","0","0","0","0","0","0","0.9","2200141","1","0.7","40001","72410620","0","30","620","91002","-1","bgm_M126","724106201","140000","-101","94002","1440000","300","99","0","90005","102162","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","42","299","0","0","0","0","0","0","0","0.9","2200142","1","0.7","40001","72420630","0","30","630","91002","-1","bgm_M126","724206301","140000","-101","94002","1520000","300","99","0","90005","102162","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","43","299","0","0","0","0","0","0","0","0.7","2200143","1","0.7","40001","72430640","0","30","640","91002","-1","bgm_M126","724306401","140000","-101","94002","1520000","300","99","0","90005","101312","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","44","299","0","0","0","0","0","0","0","0.7","2200144","1","0.7","40001","72440650","0","30","650","91002","-1","bgm_M126","724406501","140000","-101","94002","1600000","300","99","0","90005","101312","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","45","299","0","0","0","0","0","0","0","0.7","2200145","1","0.7","40001","72450660","0","30","660","91002","-1","bgm_M126","724506601","140000","-101","94002","1600000","300","99","0","90005","102142","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","46","299","0","0","0","0","0","0","0","0.7","2200146","1","0.7","40001","72460670","0","30","670","91002","-1","bgm_M126","724606701","140000","-101","94002","1680000","300","99","0","90005","102142","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","47","299","0","0","0","0","0","0","0","0.9","2200147","1","0.7","40001","72470680","0","30","680","91002","-1","bgm_M126","724706801","140000","-101","94002","1680000","300","99","0","90005","102512","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","48","299","0","0","0","0","0","0","0","0.9","2200148","1","0.7","40001","72480690","0","30","690","91002","-1","bgm_M126","724806901","140000","-101","94002","1760000","300","99","0","90005","102512","0","0.7","0","90","0.7"
"0","-301","1","0","0","0","49","299","0","0","0","0","0","0","0","0.9","2200149","1","0.7","40001","72490700","0","30","700","91002","-1","bgm_M126","724907001","140000","-101","94002","1760000","300","99","0","90005","101512","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","50","299","0","0","0","0","0","50003","0","0.9","2200150","15","0.7","40001","72500710","0","30","710","91002","-1","bgm_M126","725007101","140001","-101","94002","1840000","300","99","0","90005","101512","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","51","299","0","0","0","0","0","50003","0","0.9","2200151","15","0.7","40001","72510720","0","30","720","91002","-1","bgm_M126","725107201","140001","-101","94002","1840000","300","99","0","90005","102642","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","52","299","0","0","0","0","0","50003","0","0.9","2200152","15","0.7","40001","72520730","0","30","730","91002","-1","bgm_M126","725207301","140001","-101","94002","1920000","300","99","0","90005","102642","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","53","299","0","0","0","0","0","50003","0","0.9","2200153","15","0.7","40001","72530740","0","30","740","91002","-1","bgm_M126","725307401","140001","-101","94002","1920000","300","99","0","90005","101522","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","54","299","0","0","0","0","0","50003","0","0.9","2200154","15","0.7","40001","72540750","0","30","750","91002","-1","bgm_M126","725407501","140001","-101","94002","2000000","300","99","0","90005","101522","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","55","299","0","0","0","0","0","50003","0","0.9","2200155","15","0.7","40001","72550760","0","30","760","91002","-1","bgm_M126","725507601","140001","-101","94002","2000000","300","99","0","90005","101522","0","0.7","0","90","0.7"
"0","-301","1","0","10","0","56","299","0","0","0","0","0","50003","0","0.9","2200156","15","0.7","40001","72560770","0","30","770","91002","-1","bgm_M126","725607701","140001","-101","94002","2080000","300","99","0","90005","101522","0","0.7","0","90","0.7"
