9e110a65c91439c06c1ad54ebcfea5090d81ed2f89d05fbbda222322d7b8c3dc,13027f712bff2c694eb8b017bf0ca925654d74596bc0183ae95665c4abc058c7,0f87d40cc475438719b0cbab6624501512228f64a3867c398cdb7d4fcf292e1d,94330544a093f6ac1d62eb623d98741434736ff06aac45ca102f0792144683de,c82144e7362bd12f88e774fc4d15e07ef8500ed40cd25e78c7aa6a4abeb12fe8,99cb84bd340ae9474dd3b20d32d1ed81d8812b1f3b75127976514bdaaa38d80f,00385b5ed976203c5f41416077fa56dbbef2600860bdc9044a3f405d0d1889e7,1be15aabdee331dc321d9c70e9e514ca419f7b33ddd69d927d62efcb3b2958fa,c2e711936246bdda191f426781dce85faad3f72570b90c9013b8a8456bfba178,f69b3d90b4707df245cafcfad64d2b5541db23f7e83a7855c63290c8b6f01087,59eab9dfbd921b12c27c05c7a5f010df42707912d60568b431d9f82a9c82c4a6,d5135b32a16a595e2e46ec7c171f4249bfd3d5e8089d62eb26c7d4125bcbf0aa,b6a820381f221959a6b9605862f92e702ce39b30655f97bc61fde538d81494d9
"0","4","10010158","0","10010161","0","0","1","0","0","28","0","10010162"
"0","2","10010161","0","10010162","0","0","1","0","0","27","2","10010163"
"0","3","10010162","0","10010163","0","0","1","0","0","26","1","10010164"
"0","14","10010163","0","10010164","0","0","1","0","0","25","3","10010165"
"0","11","10010164","0","10010165","0","0","1","0","0","24","10001","10010166"
"0","12","10010165","0","10010166","0","0","1","0","0","23","0","10010167"
"0","3","10010166","0","10010167","0","0","1","0","0","22","2","10010568"
"0","7","10010568","0","10010169","0","0","1","0","0","20","10002","10010570"
"0","3","10010570","0","10010173","0","0","1","0","0","18","2","10010174"
"0","7","10010173","0","10010174","0","0","1","0","0","17","10001","10010175"
"0","4","10010174","0","10010175","0","0","1","0","0","16","0","10010176"
"0","2","10010175","0","10010176","0","0","1","0","0","15","1","10010177"
"0","2","10010176","0","10010177","0","0","1","0","0","14","2","10010178"
"0","3","10010177","0","10010178","0","0","1","0","0","13","2","10010179"
"0","12","10010178","0","10010179","0","0","1","0","0","12","0","10010180"
"0","6","10010179","0","10010180","0","0","1","0","0","11","0","10010181"
"0","4","10010180","0","10010181","0","0","1","0","0","10","0","10010182"
"0","2","10010181","0","10010182","0","0","1","0","0","9","2","10010183"
"0","2","10010182","0","10010183","0","0","1","0","0","8","3","10010184"
"0","14","10010183","0","10010184","0","0","1","0","0","7","3","10010555"
"0","14","10010558","0","10010186","0","0","1","0","0","3","1","10010187"
"0","3","10010186","0","10010187","0","0","1","0","0","2","3","10010188"
"0","2","10010187","0","10010188","0","0","1","0","0","1","2","10010189"
"0","13","10010188","0","10010189","0","0","1","0","0","0","0","10010190"
"0","12","10010189","0","10010190","0","0","1","0","0","60","0","10010191"
"0","6","10010190","0","10010191","0","0","1","0","0","59","0","10010192"
"0","3","10010191","0","10010192","0","0","1","0","0","58","1","10010193"
"0","7","10010192","0","10010193","0","0","1","0","0","57","10001","10010194"
"0","5","10010193","0","10010194","0","0","1","0","0","56","0","10010195"
"0","3","10010194","0","10010195","0","0","1","0","0","55","2","10010196"
"0","11","10010195","0","10010196","0","0","1","0","0","54","10001","10010197"
"0","4","10010196","0","10010197","0","0","1","0","0","53","0","10010198"
"0","2","10010197","0","10010198","0","0","1","0","0","52","1","10010199"
"0","14","10010198","0","10010199","0","0","1","0","0","51","2","10010200"
"0","2","10010199","0","10010200","0","0","1","0","0","50","1","10010201"
"0","3","10010200","10010716","10010201","0","0","1","0","0","49","1","10010214"
"0","4","10010201","0","10010214","0","0","1","0","0","48","0","10010215"
"0","12","10010214","0","10010215","0","0","1","0","0","47","0","10010710"
"0","11","10010711","0","10010218","0","0","1","0","0","44","10001","10010219"
"0","2","10010218","0","10010219","0","0","1","0","0","43","2","10010220"
"0","4","10010219","0","10010220","0","0","1","0","0","42","0","10010221"
"0","3","10010220","0","10010221","0","0","1","0","0","41","2","10010222"
"0","2","10010221","0","10010222","0","0","1","0","0","40","1","10010223"
"0","2","10010222","0","10010223","0","0","1","0","0","39","2","10010224"
"0","4","10010223","0","10010224","0","0","1","0","0","38","0","10010225"
"0","7","10010224","0","10010225","0","0","1","0","0","37","10002","10010226"
"0","11","10010225","0","10010226","0","0","1","0","0","36","10001","10010227"
"0","14","10010226","0","10010227","0","0","1","0","0","35","4","10010228"
"0","5","10010227","0","10010228","0","0","1","0","0","34","0","10010229"
"0","2","10010228","0","10010229","0","0","1","0","0","33","1","10010230"
"0","14","10010229","0","10010230","0","0","1","0","0","32","3","10010231"
"0","4","10010230","0","10010231","0","0","1","0","0","31","0","10010232"
"0","7","10010231","0","10010232","0","0","1","0","0","30","10001","10010233"
"0","6","10010232","10010236","10010233","0","0","1","0","0","29","0","10010234"
"0","7","10010233","0","10010234","0","0","1","0","0","28","10001","10010573"
"0","2","10010233","0","10010236","0","0","1","0","0","28","3","10010237"
"0","3","10010236","0","10010237","0","0","1","0","0","27","2","10010574"
"0","3","10010574","0","10010239","0","0","1","0","0","25","3","10010240"
"0","2","10010239","0","10010240","0","0","1","0","0","24","3","10010241"
"0","4","10010240","0","10010241","0","0","1","0","0","23","0","10010575"
"0","14","10010245","0","10010244","0","0","1","0","0","24","2","10010564"
"0","7","10010246","0","10010245","0","0","1","0","0","25","10003","10010244"
"0","14","10010573","0","10010246","0","0","1","0","0","26","1","10010245"
"0","4","10010575","0","10010247","0","0","1","0","0","21","0","10010248"
"0","11","10010247","10010250","10010248","0","0","1","0","0","20","10001","10010249"
"0","7","10010248","0","10010249","0","0","1","0","0","19","10003","10010253"
"0","5","10010248","0","10010250","0","0","1","0","0","19","0","10010251"
"0","6","10010250","0","10010251","0","0","1","0","0","18","0","10010577"
"0","3","10010249","0","10010253","0","0","1","0","0","18","2","10010576"
"0","14","10010576","0","10010255","0","0","1","0","10010577","16","5","10010256"
"0","2","10010255","0","10010256","0","0","1","0","0","15","2","10010257"
"0","12","10010256","0","10010257","0","0","1","0","0","14","0","10010258"
"0","2","10010257","0","10010258","0","0","1","0","0","13","1","10010259"
"0","7","10010258","0","10010259","0","0","1","0","0","12","10001","10010260"
"0","2","10010259","0","10010260","0","0","1","0","0","11","2","10010261"
"0","7","10010260","0","10010261","0","0","1","0","0","10","10001","10010262"
"0","3","10010261","0","10010262","0","0","1","0","0","9","1","10010263"
"0","7","10010262","0","10010263","0","0","1","0","0","8","10001","10010264"
"0","6","10010263","10010717","10010264","0","0","1","0","0","7","0","10010719"
"0","3","10010719","0","10010272","0","0","1","0","0","5","2","10010273"
"0","7","10010272","0","10010273","0","0","1","0","10010721","4","10002","10010274"
"0","4","10010273","0","10010274","0","0","1","0","0","3","0","10010275"
"0","2","10010274","0","10010275","0","0","1","0","0","2","3","10010276"
"0","3","10010275","0","10010276","0","0","1","0","0","1","3","10010277"
"0","13","10010276","0","10010277","0","0","1","0","0","0","0","10010278"
"0","2","10010277","0","10010278","0","0","1","0","0","60","1","10010279"
"0","3","10010278","0","10010279","0","0","1","0","0","59","2","10010280"
"0","2","10010279","0","10010280","0","0","1","0","0","58","2","10010281"
"0","5","10010280","0","10010281","0","0","1","0","0","57","0","10010282"
"0","7","10010281","10010285","10010282","0","0","1","0","0","56","10002","10010283"
"0","12","10010282","0","10010283","0","0","1","0","0","55","0","10010296"
"0","2","10010282","0","10010285","0","0","1","0","0","61","3","10010695"
"0","7","10010696","0","10010287","0","0","1","0","0","58","10003","10010697"
"0","14","10010697","0","10010290","0","0","1","0","0","56","3","10010291"
"0","3","10010290","0","10010291","0","0","1","0","0","55","3","10010292"
"0","7","10010291","0","10010292","0","0","1","0","0","54","10002","10010699"
"0","2","10010700","0","10010295","0","0","1","0","0","51","2","10010300"
"0","6","10010283","0","10010296","0","0","1","0","0","54","0","10010578"
"0","4","10010723","0","10010299","0","0","1","0","0","51","0","10010300"
"0","5","10010295","0","10010300","0","0","1","0","10010299","50","0","10010301"
"0","3","10010300","0","10010301","0","0","1","0","0","49","1","10010580"
"0","11","10010581","10010307","10010304","0","0","1","0","0","46","10001","10010305"
"0","2","10010304","0","10010305","0","0","1","0","0","45","1","10010306"
"0","3","10010305","0","10010306","0","0","1","0","0","44","1","10010316"
"0","3","10010304","0","10010307","0","0","1","0","0","47","3","10010308"
"0","2","10010307","0","10010308","0","0","1","0","0","46","3","10010583"
"0","7","10010583","0","10010310","0","0","1","0","0","44","10003","10010584"
"0","2","10010584","0","10010312","0","0","1","0","0","42","3","10010582"
"0","12","10010582","0","10010314","0","0","1","0","0","40","0","10010315"
"0","2","10010314","0","10010315","0","0","1","0","0","39","3","10010586"
"0","4","10010306","0","10010316","0","0","1","0","0","43","0","10010317"
"0","2","10010316","0","10010317","0","0","1","0","0","42","2","10010318"
"0","6","10010317","0","10010318","0","0","1","0","0","41","0","10010319"
"0","4","10010318","0","10010319","0","0","1","0","0","40","0","10010320"
"0","7","10010319","0","10010320","0","0","1","0","0","39","10001","10010586"
"0","3","10010586","0","10010322","0","0","1","0","0","37","2","10010323"
"0","4","10010322","0","10010323","0","0","1","0","0","36","0","10010324"
"0","6","10010323","0","10010324","0","0","1","0","0","35","0","10010325"
"0","2","10010324","0","10010325","0","0","1","0","0","34","2","10010326"
"0","14","10010325","0","10010326","0","0","1","0","0","33","3","10010327"
"0","7","10010326","0","10010327","0","0","1","0","0","32","10001","10010328"
"0","14","10010327","0","10010328","0","0","1","0","0","31","4","10010329"
"0","4","10010328","0","10010329","0","0","1","0","0","30","0","10010330"
"0","12","10010329","0","10010330","0","0","1","0","0","29","0","10010587"
"0","5","10010587","0","10010332","0","0","1","0","0","27","0","10010333"
"0","7","10010332","0","10010333","0","0","1","0","0","26","10001","10010334"
"0","3","10010333","0","10010334","0","0","1","0","0","25","2","10010335"
"0","2","10010334","0","10010335","0","0","1","0","0","24","1","10010588"
"0","4","10010588","0","10010337","0","0","1","0","0","22","0","10010338"
"0","11","10010337","0","10010338","0","0","1","0","0","21","10001","10010339"
"0","6","10010338","0","10010339","0","0","1","0","0","20","0","10010340"
"0","2","10010339","0","10010340","0","0","1","0","0","19","2","10010341"
"0","3","10010340","0","10010341","0","0","1","0","0","18","1","10010342"
"0","5","10010341","10010355","10010342","0","0","1","0","0","17","0","10010343"
"0","3","10010342","0","10010343","0","0","1","0","0","16","1","10010344"
"0","7","10010343","0","10010344","0","0","1","0","0","15","10002","10010589"
"0","2","10010589","0","10010346","0","0","1","0","0","13","2","10010347"
"0","7","10010346","0","10010347","0","0","1","0","0","12","10001","10010348"
"0","3","10010347","0","10010348","0","0","1","0","0","11","3","10010349"
"0","6","10010348","0","10010349","0","0","1","0","10010350","10","0","10010590"
"0","2","10010351","0","10010350","0","0","1","0","0","11","1","10010349"
"0","2","10010352","0","10010351","0","0","1","0","0","12","3","10010350"
"0","7","10010353","0","10010352","0","0","1","0","0","13","10002","10010351"
"0","2","10010354","0","10010353","0","0","1","0","0","14","1","10010352"
"0","2","10010355","0","10010354","0","0","1","0","0","15","2","10010353"
"0","4","10010342","0","10010355","0","0","1","0","0","16","0","10010354"
"0","4","10010590","10010592","10010357","0","0","1","0","0","8","0","10010591"
"0","4","10010595","0","10010361","0","0","1","0","10010596","4","0","10010365"
"0","2","10010361","0","10010365","0","0","1","0","0","3","3","10010598"
"0","13","10010597","0","10010430","0","0","1","0","0","0","0","10010431"
"0","2","10010430","0","10010431","0","0","1","0","0","60","1","10010432"
"0","6","10010431","0","10010432","0","0","1","0","0","59","0","10010434"
"0","7","10010432","0","10010434","0","0","1","0","0","58","10001","10010439"
"0","11","10010434","0","10010439","0","0","1","0","0","57","10001","10010484"
"0","6","10010001","0","10010484","0","0","1","0","10010439","56","0","10010485"
"0","2","10010484","0","10010485","0","0","1","0","0","55","1","10010486"
"0","4","10010485","0","10010486","0","0","1","0","0","54","0","10010487"
"0","7","10010486","0","10010487","0","0","1","0","0","53","10001","10010488"
"0","12","10010487","0","10010488","0","0","1","0","0","52","0","10010489"
"0","2","10010488","0","10010489","0","0","1","0","0","51","1","10010490"
"0","5","10010489","0","10010490","0","0","1","0","0","50","0","10010491"
"0","4","10010490","10010612","10010491","0","0","1","0","0","49","0","10010611"
"0","5","10010184","0","10010555","0","0","1","0","0","6","0","10010556"
"0","6","10010555","0","10010556","0","0","1","0","0","5","0","10010558"
"0","7","10010556","0","10010558","0","0","1","0","0","4","10002","10010186"
"0","2","10010107","10010560","10010559","0","0","1","0","0","50","1","10010119"
"0","4","10010559","0","10010560","0","0","1","0","0","49","0","10010110"
"0","2","10010111","0","10010561","0","0","1","0","0","46","2","10010113"
"0","14","10010114","0","10010562","0","0","1","0","0","43","3","10010116"
"0","14","10010118","0","10010563","0","0","1","0","10010128","39","3","10010130"
"0","11","10010244","0","10010564","0","0","1","0","0","23","10001","10010575"
"0","14","10010121","0","10010565","0","0","1","0","0","46","3","10010123"
"0","7","10010123","0","10010566","0","0","1","0","0","44","10001","10010125"
"0","5","10010167","0","10010568","0","0","1","0","0","21","0","10010169"
"0","4","10010169","0","10010570","0","0","1","0","0","19","0","10010173"
"0","2","10010234","0","10010573","0","0","1","0","0","27","1","10010246"
"0","14","10010237","0","10010574","0","0","1","0","0","26","1","10010239"
"0","12","10010241","0","10010575","0","0","1","0","10010564","22","0","10010247"
"0","4","10010253","0","10010576","0","0","1","0","0","17","0","10010255"
"0","2","10010251","0","10010577","0","0","1","0","0","17","3","10010255"
"0","11","10010296","0","10010578","0","0","1","0","0","53","10001","10010723"
"0","14","10010301","0","10010580","0","0","1","0","0","48","2","10010581"
"0","2","10010580","0","10010581","0","0","1","0","0","47","1","10010304"
"0","7","10010312","0","10010582","0","0","1","0","0","41","10003","10010314"
"0","4","10010308","0","10010583","0","0","1","0","0","45","0","10010310"
"0","14","10010310","0","10010584","0","0","1","0","0","43","4","10010312"
"0","12","10010315","0","10010586","0","0","1","0","10010320","38","0","10010322"
"0","11","10010330","0","10010587","0","0","1","0","0","28","10001","10010332"
"0","14","10010335","0","10010588","0","0","1","0","0","23","5","10010337"
"0","11","10010344","0","10010589","0","0","1","0","0","14","10001","10010346"
"0","14","10010349","0","10010590","0","0","1","0","0","9","3","10010357"
"0","2","10010357","0","10010591","0","0","1","0","0","7","2","10010593"
"0","6","10010357","0","10010592","0","0","1","0","0","7","0","10010594"
"0","7","10010591","0","10010593","0","0","1","0","0","6","10003","10010595"
"0","3","10010592","0","10010594","0","0","1","0","0","6","3","10010596"
"0","12","10010593","0","10010595","0","0","1","0","0","5","0","10010361"
"0","11","10010594","0","10010596","0","0","1","0","0","5","10001","10010361"
"0","7","10010598","0","10010597","0","0","1","0","0","1","10003","10010430"
"0","7","10010365","0","10010598","0","0","1","0","0","2","10001","10010597"
"0","14","10010491","0","10010611","0","0","1","0","0","48","1","10010614"
"0","14","10010491","0","10010612","0","0","1","0","0","48","1","10010613"
"0","2","10010612","0","10010613","0","0","1","0","0","47","3","10010616"
"0","3","10010611","0","10010614","0","0","1","0","0","47","3","10010615"
"0","6","10010614","0","10010615","0","0","1","0","0","46","0","10010618"
"0","4","10010613","0","10010616","0","0","1","0","0","46","0","10010617"
"0","14","10010616","0","10010617","0","0","1","0","0","45","2","10010619"
"0","14","10010615","0","10010618","0","0","1","0","0","45","2","10010624"
"0","2","10010617","0","10010619","0","0","1","0","0","44","1","10010620"
"0","2","10010619","0","10010620","0","0","1","0","0","43","2","10010621"
"0","2","10010620","0","10010621","0","0","1","0","10010622","42","2","10010625"
"0","3","10010624","0","10010622","0","0","1","0","0","43","1","10010621"
"0","7","10010618","0","10010624","0","0","1","0","0","44","10001","10010622"
"0","4","10010621","0","10010625","0","0","1","0","0","41","0","10010626"
"0","7","10010625","0","10010626","0","0","1","0","0","40","10001","10010627"
"0","2","10010626","0","10010627","0","0","1","0","0","39","1","10010628"
"0","14","10010627","0","10010628","0","0","1","0","0","38","4","10010629"
"0","5","10010628","0","10010629","0","0","1","0","0","37","0","10010630"
"0","2","10010629","10010637","10010630","0","0","1","0","0","36","1","10010631"
"0","3","10010630","0","10010631","0","0","1","0","0","35","2","10010632"
"0","2","10010631","0","10010632","0","0","1","0","0","34","2","10010633"
"0","11","10010632","0","10010633","0","0","1","0","0","33","10001","10010634"
"0","4","10010633","0","10010634","0","0","1","0","10010635","32","0","10010638"
"0","3","10010636","0","10010635","0","0","1","0","0","33","2","10010634"
"0","7","10010637","0","10010636","0","0","1","0","0","34","10002","10010635"
"0","12","10010630","0","10010637","0","0","1","0","0","35","0","10010636"
"0","6","10010634","0","10010638","0","0","1","0","0","31","0","10010639"
"0","2","10010638","0","10010639","0","0","1","0","0","30","1","10010640"
"0","11","10010639","0","10010640","0","0","1","0","0","29","10001","10010641"
"0","14","10010640","0","10010641","0","0","1","0","0","28","5","10010642"
"0","4","10010641","0","10010642","0","0","1","0","0","27","0","10010643"
"0","12","10010642","0","10010643","0","0","1","0","0","26","0","10010644"
"0","2","10010643","0","10010644","0","0","1","0","0","25","1","10010645"
"0","3","10010644","0","10010645","0","0","1","0","0","24","2","10010646"
"0","4","10010645","0","10010646","0","0","1","0","0","23","0","10010647"
"0","2","10010646","0","10010647","0","0","1","0","0","22","2","10010648"
"0","14","10010647","0","10010648","0","0","1","0","0","21","3","10010649"
"0","3","10010648","10010653","10010649","0","0","1","0","0","20","1","10010650"
"0","3","10010649","0","10010650","0","0","1","0","0","19","2","10010651"
"0","2","10010650","0","10010651","0","0","1","0","0","18","3","10010654"
"0","7","10010653","0","10010652","0","0","1","0","0","18","10003","10010655"
"0","2","10010649","0","10010653","0","0","1","0","0","19","1","10010652"
"0","11","10010651","0","10010654","0","0","1","0","0","17","10001","10010658"
"0","3","10010652","0","10010655","0","0","1","0","0","17","2","10010656"
"0","7","10010655","0","10010656","0","0","1","0","0","16","10002","10010657"
"0","7","10010656","0","10010657","0","0","1","0","10010658","15","10001","10010659"
"0","2","10010654","0","10010658","0","0","1","0","0","16","2","10010657"
"0","5","10010657","0","10010659","0","0","1","0","0","14","0","10010660"
"0","2","10010659","0","10010660","0","0","1","0","0","13","2","10010661"
"0","4","10010660","0","10010661","0","0","1","0","0","12","0","10010662"
"0","14","10010661","0","10010662","0","0","1","0","0","11","5","10010663"
"0","2","10010662","0","10010663","0","0","1","0","0","10","3","10010664"
"0","12","10010663","0","10010664","0","0","1","0","0","9","0","10010665"
"0","6","10010664","0","10010665","0","0","1","0","0","8","0","10010666"
"0","2","10010665","0","10010666","0","0","1","0","0","7","1","10010667"
"0","7","10010666","0","10010667","0","0","1","0","0","6","10003","10010668"
"0","11","10010667","0","10010668","0","0","1","0","0","5","10001","10010669"
"0","4","10010668","0","10010669","0","0","1","0","0","4","0","10010670"
"0","3","10010669","0","10010670","0","0","1","0","0","3","1","10010671"
"0","2","10010670","0","10010671","0","0","1","0","0","2","3","10010672"
"0","7","10010671","0","10010672","0","0","1","0","0","1","10001","10010673"
"0","13","10010672","0","10010673","0","0","1","0","0","0","0","10010674"
"0","3","10010673","0","10010674","0","0","1","0","0","60","1","10010099"
"0","3","10010285","0","10010695","0","0","1","0","0","60","3","10010696"
"0","14","10010695","0","10010696","0","0","1","0","0","59","6","10010287"
"0","2","10010287","0","10010697","0","0","1","0","0","57","3","10010290"
"0","4","10010292","0","10010699","0","0","1","0","0","53","0","10010700"
"0","14","10010699","0","10010700","0","0","1","0","0","52","7","10010295"
"0","2","10010132","0","10010701","0","0","1","0","0","35","1","10010153"
"0","2","10010132","0","10010702","0","0","1","0","0","37","3","10010703"
"0","14","10010702","0","10010703","0","0","1","0","0","36","3","10010704"
"0","6","10010703","0","10010704","0","0","1","0","0","35","0","10010709"
"0","3","10010153","0","10010705","0","0","1","0","10010709","33","3","10010706"
"0","4","10010705","0","10010706","0","0","1","0","0","32","0","10010707"
"0","7","10010706","0","10010707","0","0","1","0","0","31","10001","10010708"
"0","3","10010707","0","10010708","0","0","1","0","0","30","1","10010158"
"0","7","10010704","0","10010709","0","0","1","0","0","34","10003","10010705"
"0","2","10010215","0","10010710","0","0","1","0","0","46","1","10010711"
"0","6","10010710","0","10010711","0","0","1","0","10010712","45","0","10010218"
"0","3","10010713","0","10010712","0","0","1","0","0","46","3","10010711"
"0","14","10010714","0","10010713","0","0","1","0","0","47","6","10010712"
"0","2","10010715","0","10010714","0","0","1","0","0","48","3","10010713"
"0","4","10010716","0","10010715","0","0","1","0","0","49","0","10010714"
"0","14","10010201","0","10010716","0","0","1","0","0","50","4","10010715"
"0","5","10010264","0","10010717","0","0","1","0","0","8","0","10010718"
"0","14","10010717","0","10010718","0","0","1","0","0","7","5","10010720"
"0","7","10010264","0","10010719","0","0","1","0","0","6","10001","10010272"
"0","7","10010718","0","10010720","0","0","1","0","0","6","10003","10010721"
"0","3","10010720","0","10010721","0","0","1","0","0","5","3","10010273"
"0","2","10010578","0","10010723","0","0","1","0","0","52","1","10010299"
"0","1","0","0","10020001","0","0","2","0","0","63","0","10020002"
"0","2","10020001","0","10020002","0","0","2","0","10020390","62","1","10020003"
"0","4","10020002","0","10020003","0","0","2","0","0","61","0","10020004"
"0","6","10020003","0","10020004","0","0","2","0","0","60","0","10020005"
"0","7","10020004","0","10020005","0","0","2","0","0","59","10001","10020006"
"0","2","10020005","0","10020006","0","0","2","0","0","58","2","10020007"
"0","5","10020006","0","10020007","0","0","2","0","0","57","0","10020592"
"0","12","10020592","10020589","10020009","0","0","2","0","0","55","0","10020588"
"0","14","10020588","0","10020012","0","0","2","0","0","53","1","10020015"
"0","14","10020589","0","10020013","0","0","2","0","0","53","1","10020014"
"0","4","10020013","0","10020014","0","0","2","0","0","52","0","10020016"
"0","6","10020012","0","10020015","0","0","2","0","0","52","0","10020020"
"0","14","10020014","0","10020016","0","0","2","0","0","51","2","10020590"
"0","4","10020587","0","10020018","0","0","2","0","10020590","49","0","10020021"
"0","14","10020015","0","10020020","0","0","2","0","0","51","2","10020587"
"0","3","10020018","0","10020021","0","0","2","0","0","48","1","10020022"
"0","2","10020021","0","10020022","0","0","2","0","0","47","1","10020023"
"0","6","10020022","0","10020023","0","0","2","0","0","46","0","10020024"
"0","5","10020023","0","10020024","0","0","2","0","0","45","0","10020025"
"0","4","10020024","0","10020025","0","0","2","0","0","44","0","10020026"
"0","14","10020025","0","10020026","0","0","2","0","0","43","4","10020027"
"0","2","10020026","0","10020027","0","0","2","0","0","42","1","10020028"
"0","6","10020027","0","10020028","0","0","2","0","0","41","0","10020029"
"0","2","10020028","0","10020029","0","0","2","0","0","40","1","10020030"
"0","11","10020029","0","10020030","0","0","2","0","0","39","10001","10020031"
"0","7","10020030","10020586","10020031","0","0","2","0","0","38","10001","10020518"
"0","2","10020544","0","10020062","0","0","2","0","0","12","1","10020063"
"0","4","10020062","0","10020063","0","0","2","0","0","11","0","10020064"
"0","3","10020063","0","10020064","0","0","2","0","0","10","2","10020515"
"0","7","10020516","0","10020079","0","0","2","0","0","7","10002","10020404"
"0","7","10020406","0","10020083","0","0","2","0","0","3","10003","10020084"
"0","12","10020083","0","10020084","0","0","2","0","0","2","0","10020085"
"0","6","10020084","0","10020085","0","0","2","0","0","1","0","10020086"
"0","13","10020085","0","10020086","0","0","2","0","0","0","0","10020087"
"0","2","10020086","0","10020087","0","0","2","0","0","66","2","10020088"
"0","4","10020087","0","10020088","0","0","2","0","0","65","0","10020089"
"0","7","10020088","0","10020089","0","0","2","0","0","64","10001","10020090"
"0","6","10020089","0","10020090","0","0","2","0","0","63","0","10020091"
"0","12","10020090","0","10020091","0","0","2","0","0","62","0","10020092"
"0","3","10020091","0","10020092","0","0","2","0","0","61","1","10020407"
"0","2","10020407","0","10020094","0","0","2","0","0","59","1","10020101"
"0","4","10020094","0","10020101","0","0","2","0","0","58","0","10020491"
"0","7","10020512","0","10020127","0","0","2","0","0","38","10002","10020128"
"0","6","10020127","10020561","10020128","10020567","0","2","0","0","37","0","10020573"
"10020571","11","10020146","0","10020143","0","0","2","0","10020566","33","10001","10020147"
"0","3","10020564","0","10020146","0","0","2","0","0","34","1","10020143"
"0","2","10020143","0","10020147","0","0","2","0","0","32","2","10020148"
"0","5","10020147","0","10020148","0","0","2","0","0","31","0","10020408"
"0","14","10020408","0","10020150","0","0","2","0","0","29","5","10020151"
"0","2","10020150","0","10020151","0","0","2","0","0","28","1","10020152"
"0","6","10020151","0","10020152","0","0","2","0","0","27","0","10020153"
"0","3","10020152","0","10020153","0","0","2","0","0","26","2","10020154"
"0","2","10020153","0","10020154","0","0","2","0","0","25","3","10020155"
"0","4","10020154","0","10020155","0","0","2","0","0","24","0","10020156"
"0","5","10020155","0","10020156","0","0","2","0","0","23","0","10020157"
"0","11","10020156","0","10020157","0","0","2","0","0","22","10001","10020158"
