e26b10c04a1c94805d8018cf0728e50394c5007821bdd1df54c3aeebbdf26de6,1b43441b03e4c122f286cb129a436e8e12763dc434d764b5c572c684b43253e1,e53f1f0b69e92992393126537d0a0e8344c883f51de2dd86decbc833308a094a,481f2c745a1fb8f171d5923108393e5cfcbad4d34ea2f6bd551c6b33753f9d3b,77e3ecd489406495690fc62e61d82f0e021b39a4cc70e7666966f2c6647fcbed,7f6ccdebd3ef01574451279e98cae1014a28c6218b0ddb3b8eb6faafb38283f4,67107826db53bd65884d137aa817fb6ce719d1a091f3e9de70e0493962f08e03,a8fe8fb3d3d26f2dd350e872bb2c5d239b520954941b707abaffed6a78aca310,a46d650beb7a790483a6ec702ae361445775275370ece4ab0d1060156094266c,ea2e0707fc2e2a76ca89393c35ba51a2b0aa22ac98d75e520068ac8348276e34
"0","0","302","2020/09/30 16:00:00","0","2020/10/13 15:59:59","4","0","10060","1"
"0","0","302","2020/10/13 16:00:00","0","2020/10/26 15:59:59","4","0","10061","1"
"0","0","302","2020/11/13 16:00:00","90008","2020/11/18 15:59:59","4","0","10062","1"
"0","0","302","2020/07/02 16:00:00","0","2020/07/13 15:59:59","4","0","10063","1"
"0","0","302","2020/07/13 16:00:00","90009","2020/07/20 15:59:59","4","0","10064","1"
"0","0","302","2020/07/20 16:00:00","0","2020/07/30 15:59:59","4","0","10065","1"
"0","0","302","2020/07/30 16:00:00","0","2020/08/03 15:59:59","4","0","10066","1"
"0","0","302","2020/08/06 16:00:00","0","2020/08/17 15:59:59","4","0","10067","1"
"0","0","302","2020/09/11 16:00:00","90010","2020/09/16 15:59:59","4","0","10068","1"
"0","0","302","2020/08/21 16:00:00","0","2020/09/01 15:59:59","4","0","10069","1"
"0","0","302","2020/09/04 16:00:00","0","2020/09/11 15:59:59","4","0","10070","1"
"0","0","302","2020/10/26 16:00:00","90011","2020/11/02 15:59:59","4","0","10071","1"
"0","0","302","2020/09/16 16:00:00","0","2020/09/24 15:59:59","4","0","10072","1"
"0","0","302","2020/09/24 16:00:00","0","2020/09/30 15:59:59","4","0","10073","1"
"0","0","302","2020/11/05 16:00:00","0","2020/11/13 15:59:59","4","0","10074","1"
"0","0","302","2020/11/18 16:00:00","0","2020/11/26 15:59:59","4","0","10075","1"
"0","0","302","2020/11/26 16:00:00","90012","2020/12/01 15:59:59","4","0","10076","1"
"0","0","302","2020/12/04 16:00:00","0","2020/12/14 15:59:59","4","0","10077","1"
"0","0","302","2020/12/14 16:00:00","90013","2020/12/18 15:59:59","4","0","10078","1"
"0","0","302","2020/12/26 16:00:00","0","2021/01/06 15:59:59","4","0","10079","1"
"0","0","302","2021/01/06 16:00:00","0","2021/01/14 15:59:59","4","0","10080","1"
"0","0","302","2021/01/15 16:00:00","90014","2021/01/20 15:59:59","4","0","10081","1"
"0","0","302","2021/01/20 16:00:00","0","2021/02/01 15:59:59","4","0","10082","1"
"0","0","302","2021/02/01 16:00:00","0","2021/02/11 15:59:59","4","0","10083","1"
"0","0","302","2021/02/15 16:00:00","90015","2021/02/19 15:59:59","4","0","10084","1"
"0","0","302","2021/02/19 16:00:00","0","2021/03/02 15:59:59","4","0","10085","1"
"0","0","302","2021/03/12 16:00:00","90016","2021/03/17 15:59:59","4","0","10086","1"
"0","0","302","2021/03/02 16:00:00","0","2021/03/12 15:59:59","4","0","10087","1"
"0","0","302","2021/04/16 16:00:00","90017","2021/04/27 15:59:59","4","0","10088","1"
"0","0","302","2021/03/28 16:00:00","0","2021/04/06 15:59:59","4","0","10089","1"
"0","0","302","2021/04/06 16:00:00","0","2021/04/16 15:59:59","4","0","10090","1"
"0","0","302","2021/03/17 16:00:00","90018","2021/03/28 15:59:59","4","0","10091","1"
"0","0","302","2021/04/27 16:00:00","0","2021/05/07 15:59:59","4","0","10092","1"
"0","0","302","2021/05/07 16:00:00","0","2021/05/16 15:59:59","4","0","10093","1"
"0","0","302","2021/05/16 16:00:00","90019","2021/05/21 15:59:59","4","0","10094","1"
"0","0","302","2021/05/21 16:00:00","90020","2021/05/26 15:59:59","4","0","10095","1"
"0","0","302","2021/05/26 16:00:00","0","2021/06/02 15:59:59","4","0","10096","1"
"0","0","302","2021/06/04 16:00:00","0","2021/06/14 15:59:59","4","0","10097","1"
"0","0","302","2021/06/14 16:00:00","90021","2021/06/19 15:59:59","4","0","10098","1"
"0","0","302","2021/06/19 16:00:00","0","2021/06/27 15:59:59","4","0","10099","1"
"0","0","302","2021/06/27 16:00:00","0","2021/07/02 15:59:59","4","30118","10100","1"
"0","0","302","2021/06/27 16:00:00","0","2021/07/02 15:59:59","5","30117","10101","1"
"0","0","302","2021/07/05 16:00:00","0","2021/07/14 15:59:59","6","30120","10102","1"
"0","0","302","2021/08/09 16:00:00","90022","2021/08/25 15:59:59","5","30121","10103","1"
"0","0","302","2021/07/14 16:00:00","0","2021/07/24 15:59:59","4","30122","10104","1"
"0","0","302","2021/07/21 16:00:00","0","2021/07/30 15:59:59","4","30123","10105","1"
"0","0","302","2021/08/01 16:00:00","0","2021/08/09 15:59:59","4","30125","10106","1"
"0","0","302","2021/07/14 16:00:00","90023","2021/07/21 15:59:59","4","0","10107","1"
"0","0","302","2021/08/25 16:00:00","0","2021/09/01 15:59:59","4","30127","10108","1"
"0","0","302","2021/08/25 16:00:00","0","2021/08/31 15:59:59","4","30128","10109","1"
"0","0","302","2021/09/01 16:00:00","0","2021/09/12 15:59:59","4","0","10110","1"
"0","0","302","2021/09/12 16:00:00","90024","2021/09/22 15:59:59","4","0","10111","1"
"0","0","302","2021/09/22 16:00:00","0","2021/10/02 15:59:59","4","0","10112","1"
"0","0","302","2021/10/02 16:00:00","0","2021/10/11 15:59:59","4","0","10113","1"
"0","0","302","2021/10/11 16:00:00","90025","2021/10/18 15:59:59","4","0","10114","1"
"0","0","302","2021/10/18 16:00:00","0","2021/10/26 15:59:59","4","30137","10115","1"
"0","0","302","2021/10/18 16:00:00","90026","2021/10/22 15:59:59","4","30136","10116","1"
"0","0","302","2021/10/22 16:00:00","90027","2021/10/26 15:59:59","4","30138","10117","1"
"0","0","302","2021/10/26 16:00:00","0","2021/11/01 15:59:59","4","0","10118","1"
"0","0","302","2021/11/04 16:00:00","0","2021/11/13 15:59:59","4","0","10119","1"
"0","0","302","2021/11/09 16:00:00","0","2021/11/16 15:59:59","4","0","10120","1"
"0","0","302","2021/11/16 16:00:00","0","2021/11/24 15:59:59","4","30144","10121","1"
"0","0","302","2021/11/16 16:00:00","90028","2021/11/20 15:59:59","4","30143","10122","1"
"0","0","302","2021/11/20 16:00:00","0","2021/11/25 15:59:59","4","30145","10123","1"
"0","0","302","2021/11/25 16:00:00","90029","2021/12/02 15:59:59","4","30146","10124","1"
"0","0","302","2021/12/02 16:00:00","0","2021/12/11 15:59:59","4","0","10125","1"
"0","0","302","2021/12/10 16:00:00","0","2021/12/17 15:59:59","4","0","10126","1"
"0","0","302","2021/12/17 16:00:00","0","2021/12/25 15:59:59","4","40005","10127","1"
"0","0","302","2021/12/25 16:00:00","0","2022/01/02 15:59:59","4","0","10128","1"
"0","0","302","2022/01/05 16:00:00","0","2022/01/10 15:59:59","4","0","10129","1"
"0","0","302","2022/01/10 16:00:00","90030","2022/01/15 15:59:59","4","0","10130","1"
"0","0","302","2022/01/15 16:00:00","0","2022/01/20 15:59:59","4","0","10131","1"
"0","0","302","2022/01/20 16:00:00","0","2022/01/26 15:59:59","4","0","10132","1"
"0","0","302","2022/01/26 16:00:00","0","2022/02/01 15:59:59","4","30157","10133","1"
"0","0","302","2022/01/26 16:00:00","90031","2022/02/01 15:59:59","5","30156","10134","1"
"0","0","302","2022/02/04 16:00:00","0","2022/02/12 15:59:59","4","0","10135","1"
"0","0","302","2022/02/12 16:00:00","0","2022/02/19 15:59:59","4","0","10136","1"
"0","0","302","2022/02/19 16:00:00","0","2022/02/26 15:59:59","4","0","10137","1"
"0","0","302","2022/02/26 16:00:00","0","2022/03/07 15:59:59","4","0","10138","1"
"0","0","302","2022/03/07 16:00:00","0","2022/03/15 15:59:59","4","0","10139","1"
"0","0","302","2022/03/15 16:00:00","90032","2022/03/20 15:59:59","4","0","10140","1"
"0","0","302","2022/03/20 16:00:00","0","2022/03/28 15:59:59","4","0","10141","1"
"0","0","302","2022/03/28 16:00:00","90033","2022/04/03 15:59:59","4","0","10142","1"
"0","0","302","2022/04/03 16:00:00","0","2022/04/11 15:59:59","4","0","10143","1"
"0","0","302","2022/04/11 16:00:00","0","2022/04/18 15:59:59","4","0","10144","1"
"0","0","302","2022/04/18 16:00:00","0","2022/04/25 15:59:59","4","0","10145","1"
"0","0","302","2022/04/25 16:00:00","0","2022/05/04 15:59:59","4","0","10146","1"
"0","0","302","2022/05/07 16:00:00","0","2022/05/15 15:59:59","4","0","10147","1"
"0","0","302","2022/05/15 16:00:00","90034","2022/05/19 15:59:59","4","0","10148","1"
"0","0","302","2022/05/19 16:00:00","0","2022/05/28 15:59:59","4","0","10149","1"
"0","0","302","2022/05/28 16:00:00","90035","2022/05/31 15:59:59","4","0","10150","1"
"0","0","302","2022/05/31 16:00:00","90036","2022/06/04 15:59:59","4","0","10151","1"
"0","0","302","2022/06/04 16:00:00","0","2022/06/12 15:59:59","4","0","10152","1"
"0","0","302","2022/06/12 16:00:00","0","2022/06/19 15:59:59","4","0","10153","1"
"0","0","302","2022/06/19 16:00:00","0","2022/06/28 15:59:59","4","40007","10154","1"
"0","0","302","2022/06/19 16:00:00","0","2022/06/28 15:59:59","4","30180","10155","1"
"0","0","302","2022/06/28 16:00:00","0","2022/07/02 15:59:59","4","0","10156","1"
"0","0","302","2022/07/05 16:00:00","0","2022/07/13 15:59:59","4","30184","10157","1"
"0","0","302","2022/07/10 16:00:00","90037","2022/07/13 15:59:59","4","30185","10158","1"
"0","0","302","2022/07/13 16:00:00","90038","2022/07/17 15:59:59","4","0","10159","1"
"0","0","302","2022/07/17 16:00:00","0","2022/07/26 15:59:59","4","0","10160","1"
"0","0","302","2022/07/26 16:00:00","0","2022/07/30 15:59:59","4","0","10161","1"
"0","0","302","2022/08/10 16:00:00","0","2022/08/13 15:59:59","4","0","10162","1"
"0","0","302","2022/08/02 16:00:00","0","2022/08/10 15:59:59","4","0","10163","1"
"0","0","302","2022/08/13 16:00:00","90040","2022/08/17 15:59:59","4","0","10164","1"
"0","0","302","2022/08/17 16:00:00","0","2022/08/24 15:59:59","4","0","10165","1"
"0","0","302","2022/08/24 16:00:00","0","2022/09/01 15:59:59","4","0","10166","1"
"0","0","302","2022/09/04 16:00:00","0","2022/09/12 15:59:59","4","0","10167","1"
"0","0","302","2022/09/12 16:00:00","90041","2022/09/16 15:59:59","4","0","10168","1"
"0","0","302","2022/09/16 16:00:00","0","2022/09/25 15:59:59","4","0","10169","1"
"0","0","302","2022/09/25 16:00:00","0","2022/09/29 15:59:59","4","0","10170","1"
"0","0","302","2022/10/02 16:00:00","0","2022/10/11 15:59:59","4","0","10171","1"
"0","0","302","2022/10/11 16:00:00","90043","2022/10/17 15:59:59","4","0","10172","1"
"0","0","302","2022/10/17 16:00:00","0","2022/10/26 15:59:59","4","0","10173","1"
"0","0","302","2022/10/26 16:00:00","0","2022/11/01 15:59:59","4","0","10174","1"
"0","0","302","2022/11/01 16:00:00","0","2022/11/09 15:59:59","4","0","10175","1"
"0","0","302","2022/11/09 16:00:00","0","2022/11/12 15:59:59","4","0","10176","1"
"0","0","302","2022/11/12 16:00:00","90044","2022/11/16 15:59:59","4","0","10177","1"
"0","0","302","2022/11/16 16:00:00","0","2022/11/26 15:59:59","9","0","10178","1"
"0","0","302","2022/11/26 16:00:00","90045","2022/11/29 15:59:59","9","0","10179","1"
"0","0","302","2022/11/29 16:00:00","90046","2022/12/02 15:59:59","9","0","10180","1"
"0","0","302","2022/12/02 16:00:00","0","2022/12/11 15:59:59","9","0","10181","1"
"0","0","302","2022/12/11 16:00:00","0","2022/12/14 15:59:59","9","0","10182","1"
"0","0","302","2022/12/14 16:00:00","90047","2022/12/17 15:59:59","9","0","10183","1"
"0","0","302","2022/12/17 16:00:00","0","2022/12/25 15:59:59","9","40008","10184","1"
"0","0","302","2022/12/25 16:00:00","90048","2022/12/28 15:59:59","9","0","10185","1"
"0","0","302","2022/12/28 16:00:00","90049","2023/01/02 15:59:59","9","0","10186","1"
"0","0","302","2023/01/05 16:00:00","0","2023/01/14 15:59:59","9","0","10187","1"
"0","0","302","2023/01/14 16:00:00","0","2023/01/17 15:59:59","9","0","10188","1"
"0","0","302","2023/01/17 16:00:00","0","2023/01/24 15:59:59","9","0","10189","1"
"0","0","302","2023/01/24 16:00:00","0","2023/02/01 15:59:59","9","0","10190","1"
"0","0","302","2023/02/01 16:00:00","0","2023/02/12 15:59:59","9","0","10191","1"
"0","0","302","2023/02/12 16:00:00","0","2023/02/16 15:59:59","9","0","10192","1"
"0","0","302","2023/02/16 16:00:00","0","2023/02/26 15:59:59","9","0","10193","1"
"0","0","302","2023/02/26 16:00:00","90050","2023/03/01 15:59:59","9","0","10194","1"
"0","0","302","2023/03/01 16:00:00","90051","2023/03/04 15:59:59","9","0","10195","1"
"0","0","302","2023/03/04 16:00:00","0","2023/03/12 15:59:59","9","0","10196","1"
"0","0","302","2023/03/12 16:00:00","0","2023/03/15 15:59:59","9","0","10197","1"
"0","0","302","2023/03/15 16:00:00","90052","2023/03/19 15:59:59","9","0","10198","1"
"0","0","302","2023/03/19 16:00:00","0","2023/03/28 15:59:59","9","0","10199","1"
"0","0","302","2023/03/31 16:00:00","90054","2023/04/03 15:59:59","9","0","10200","1"
"0","0","302","2023/04/03 16:00:00","0","2023/04/12 15:59:59","9","0","10201","1"
"0","0","302","2023/04/12 16:00:00","0","2023/04/19 15:59:59","9","0","10202","1"
"0","0","302","2023/04/19 16:00:00","90055","2023/04/26 15:59:59","9","0","10203","1"
"0","0","302","2023/04/26 16:00:00","0","2023/05/04 15:59:59","9","0","10204","1"
"0","0","302","2023/05/07 16:00:00","0","2023/05/16 15:59:59","9","30238","10205","1"
"0","0","302","2023/05/16 16:00:00","90056","2023/05/20 15:59:59","9","0","10206","1"
"0","0","302","2023/05/20 16:00:00","0","2023/05/28 15:59:59","9","0","10207","1"
"0","0","302","2023/05/28 16:00:00","0","2023/06/04 15:59:59","9","0","10208","1"
"0","0","302","2023/06/04 16:00:00","0","2023/06/15 15:59:59","9","0","10209","1"
"0","0","302","2023/06/15 16:00:00","0","2023/06/17 15:59:59","9","0","10210","1"
"0","0","302","2023/06/17 16:00:00","0","2023/06/19 15:59:59","9","0","10211","1"
"0","0","302","2023/06/19 16:00:00","0","2023/06/28 15:59:59","9","40009","10212","1"
"0","0","302","2023/06/19 16:00:00","0","2023/06/26 15:59:59","9","30245","10213","1"
"0","0","302","2023/06/28 16:00:00","0","2023/07/02 15:59:59","9","0","10214","1"
"0","0","302","2023/07/05 16:00:00","0","2023/07/12 15:59:59","9","0","10215","1"
"0","0","302","2023/07/12 16:00:00","0","2023/07/19 15:59:59","9","0","10216","1"
"0","0","302","2023/07/19 16:00:00","0","2023/07/29 15:59:59","9","0","10217","1"
"0","0","302","2023/07/29 16:00:00","0","2023/08/01 15:59:59","9","0","10218","1"
"0","0","302","2023/08/01 16:00:00","0","2023/08/09 15:59:59","9","0","10219","1"
"0","0","302","2023/08/09 16:00:00","0","2023/08/12 15:59:59","9","0","10220","1"
"0","0","302","2023/08/12 16:00:00","0","2023/08/19 15:59:59","9","0","10221","1"
"0","0","302","2023/08/19 16:00:00","0","2023/08/27 15:59:59","9","0","10222","1"
"0","0","302","2023/08/27 16:00:00","0","2023/09/01 15:59:59","9","0","10223","1"
"0","0","302","2023/09/01 16:00:00","0","2023/09/11 15:59:59","9","0","10224","1"
"0","0","302","2023/09/11 16:00:00","0","2023/09/16 15:59:59","9","0","10225","1"
"0","0","302","2023/09/16 16:00:00","0","2023/09/25 15:59:59","9","0","10226","1"
"0","0","302","2023/09/28 16:00:00","0","2023/10/02 15:59:59","9","0","10227","1"
"0","0","302","2023/10/02 16:00:00","0","2023/10/11 15:59:59","9","0","10228","1"
"0","0","302","2023/10/11 16:00:00","0","2023/10/17 15:59:59","9","0","10229","1"
"0","0","302","2023/10/17 16:00:00","0","2023/10/25 15:59:59","9","0","10230","1"
"0","0","302","2023/10/25 16:00:00","90057","2023/11/01 15:59:59","9","0","10231","1"
"0","0","302","2023/11/04 16:00:00","0","2023/11/13 15:59:59","9","0","10232","1"
"0","0","302","2023/11/13 16:00:00","0","2023/11/16 15:59:59","9","0","10233","1"
"0","0","302","2023/11/16 16:00:00","0","2023/11/26 15:59:59","9","0","10234","1"
"0","0","302","2023/11/26 16:00:00","0","2023/12/01 15:59:59","9","0","10235","1"
"0","0","302","2023/12/01 16:00:00","0","2023/12/10 15:59:59","9","0","10236","1"
"0","0","302","2023/12/10 16:00:00","0","2023/12/13 15:59:59","9","0","10237","1"
"0","0","302","2023/12/13 16:00:00","90058","2023/12/16 15:59:59","9","0","10238","1"
"0","0","302","2023/12/16 16:00:00","0","2023/12/23 15:59:59","9","40010","10239","1"
"0","0","302","2023/12/23 16:00:00","0","2023/12/27 15:59:59","9","0","10240","1"
"0","0","302","2023/12/27 16:00:00","0","2024/01/01 15:59:59","9","0","10241","1"
"0","0","302","2024/01/04 16:00:00","0","2024/01/14 15:59:59","9","0","10242","1"
"0","0","302","2024/01/14 16:00:00","90059","2024/01/17 15:59:59","9","0","10243","1"
"0","0","302","2024/01/17 16:00:00","0","2024/01/27 15:59:59","9","0","10244","1"
"0","0","302","2024/01/27 16:00:00","0","2024/02/01 15:59:59","9","0","10245","1"
"0","0","302","2024/02/01 16:00:00","0","2024/02/10 15:59:59","9","0","10246","1"
"0","0","302","2024/02/21 16:00:00","0","2024/02/26 15:59:59","9","0","10247","1"
"0","0","302","2024/02/13 16:00:00","0","2024/02/21 15:59:59","9","0","10248","1"
"0","0","302","2024/02/26 16:00:00","0","2024/02/29 15:59:59","9","0","10249","1"
"0","0","302","2024/02/29 16:00:00","0","2024/03/05 15:59:59","9","0","10250","1"
"0","0","302","2024/03/05 16:00:00","0","2024/03/15 15:59:59","9","0","10251","1"
"0","0","302","2024/03/15 16:00:00","0","2024/03/20 15:59:59","9","0","10252","1"
"0","0","302","2024/03/20 16:00:00","0","2024/03/29 15:59:59","9","0","10253","1"
"0","0","302","2024/03/29 16:00:00","90060","2024/04/01 15:59:59","9","0","10254","1"
"0","0","302","2024/04/01 16:00:00","0","2024/04/12 15:59:59","9","0","10255","1"
"0","0","302","2024/04/12 16:00:00","0","2024/04/16 15:59:59","9","0","10256","1"
"0","0","302","2024/04/16 16:00:00","0","2024/04/23 15:59:59","9","0","10257","1"
"0","0","302","2024/04/23 16:00:00","0","2024/04/28 15:59:59","9","0","10258","1"
"0","0","302","2024/04/28 16:00:00","0","2024/05/02 15:59:59","9","0","10259","1"
"0","0","302","2024/05/05 16:00:00","0","2024/05/14 15:59:59","12","0","10260","1"
"0","0","302","2024/05/14 16:00:00","90061","2024/05/17 15:59:59","12","0","10261","1"
"0","0","302","2024/05/17 16:00:00","0","2024/05/24 15:59:59","12","0","10262","1"
"0","0","302","2024/05/24 16:00:00","90062","2024/05/28 15:59:59","12","0","10263","1"
"0","0","302","2024/05/28 16:00:00","0","2024/06/02 15:59:59","12","0","10264","1"
"0","0","302","2024/06/02 16:00:00","0","2024/06/15 15:59:59","12","0","10265","1"
"0","0","302","2024/06/15 16:00:00","0","2024/06/17 15:59:59","12","30306","10266","1"
"0","0","302","2024/06/15 16:00:00","90063","2024/06/17 15:59:59","12","30305","10267","1"
"0","0","302","2024/06/17 16:00:00","0","2024/06/24 15:59:59","12","0","10268","1"
"0","0","302","2024/06/24 16:00:00","90064","2024/07/01 15:59:59","12","0","10269","1"
"0","0","302","2024/07/04 16:00:00","0","2024/07/12 15:59:59","12","0","10270","1"
"0","0","302","2024/07/12 16:00:00","0","2024/07/19 15:59:59","12","0","10271","1"
"0","0","302","2024/07/19 16:00:00","0","2024/07/29 15:59:59","12","30313","10272","1"
"0","0","302","2024/07/19 16:00:00","90065","2024/07/23 15:59:59","12","30312","10273","1"
"0","0","302","2024/07/23 16:00:00","0","2024/07/29 15:59:59","11","30314","10274","1"
"0","0","302","2024/07/29 16:00:00","0","2024/08/01 15:59:59","12","0","10275","1"
"0","0","302","2024/08/01 16:00:00","0","2024/08/13 15:59:59","12","0","10276","1"
"0","0","302","2024/08/13 16:00:00","0","2024/08/16 15:59:59","12","30318","10277","1"
"0","0","302","2024/08/13 16:00:00","0","2024/08/16 15:59:59","12","30317","10278","1"
"0","0","302","2024/08/16 16:00:00","0","2024/08/28 15:59:59","12","0","10279","1"
"0","0","302","2024/08/28 16:00:00","0","2024/09/01 15:59:59","12","0","10280","1"
"0","0","302","2024/09/04 16:00:00","0","2024/09/16 15:59:59","19","30322","10281","1"
"0","0","302","2024/09/11 16:00:00","90066","2024/09/16 15:59:59","18","30323","10282","1"
"0","0","302","2024/09/16 16:00:00","0","2024/09/28 15:59:59","18","0","10283","1"
"0","0","302","2024/09/28 16:00:00","0","2024/10/01 15:59:59","18","0","10284","1"
"0","0","302","2024/10/01 16:00:00","0","2024/10/11 15:59:59","18","0","10285","1"
"0","0","302","2024/10/11 16:00:00","0","2024/10/16 15:59:59","18","0","10286","1"
"0","0","302","2024/10/16 16:00:00","0","2024/10/27 15:59:59","19","0","10287","1"
"0","0","302","2024/10/22 16:00:00","0","2024/10/27 15:59:59","18","0","10288","1"
"0","0","302","2024/10/27 16:00:00","90067","2024/11/01 15:59:59","18","0","10289","1"
