9e83ca9fe1f458bac09287404d3d957a1e0fc0afec43428f6bf413dfddd6a0b4,704874f2fd5f3332bc2e1c36dabb69f1b4a2a7b89cac619db065386e0028755e,7e8e851eb474ad291638b9690474b27fd35ecafd6f70b62c9c2bd95094894b76,d8b1794b09a9519cfee9525b0788d199365c4e9b37d9ac1ad8e056629786eec6,e8193f404e6ebc4ce653989dd41cdf6dbb575d100a220dbf895c2a5807bab578,2d361869785909366c1bdebcbc81ede94d50ffffaf98cd092db5fa48628509a8,3fa0c67dedfa3a752c639e937ccdb38e0bcd8045fc0f2d2aabfebacdd6e54441,649e39e2be3b433130844823babf556cad8da155ff0b39089d0ef3b9b5eb1388,47cb34f08687c1457b57e51fa3a83d1c621b482bcab8218be3e263410e40dee3,c223c3488f38c869038046272815af65857cf8cbf88b9f6ddb7aab346bd4271e,26dc2c0b8730a4821589fe1d713356265be2f4d354297e5987338b54668e04d9,c203647feb52765c97c928ac97901d7d506e913d51a87be8c0edc0eb65bba757,1afa4aa975d17b40aa02638802ebaf633420c838c94401ef2ceec578df5e8fff,5370aa47a8afdbf59add3b09d1db1a06dd2fe067e1e2e806874bf074ceb2120e,3ce290054af4709764048787d929ec9a875fdfd387c1fd6015b9a5c61b96bd20,f4e6855c11aa3d2b817d62632d70cfed3cab4d61b126d4124ae90b154fd142b9,c7f3d123b4792aa0d902a44d5d47fd583a631b614ac151ebb2abc1b175778056,daf2f010233b92e1c5dbb4f000b247ede9539d13c71290a71877ee71c357fc27,d6a18f4e0ae30879cf0cf75fff752443c3dc26aae0a3552ac15c16cb3ac57d7b,b785f4ba3b5bb631837ea6cd2e8e2d563ede87a37c248034ea305561dfa82afe,2779ab94ac0c6f908111bb757600cc97184e500d608a125c42abd6ba38c284c4,b170d205b2bb4a44c38cd4953a317e342bcccdac1c64d7209138b1df7d9d6e84,c907eee7341db7d5206f08490d99c74e212b138a92d29477909b0193425c6492,07e8e9db36a60e152fed5eeb8248a6ca66b621ca3ca4794c29a4891e68741d22,4b10e295f64f9f007ffb9647138cc4fd39b1cbfb7bd13a5df8ba2ce03fda3f0e
"0","0","100301","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","30","0","0","0","0","0","25001","0"
"0","0","100301","30","15","5","2","0","0","2","0","600000","0","3","500","0","0","40","1","0","0","0","0","25001","0"
"0","0","100401","50","18","1","0","0","0","3","0","100000","0","1","60","0","0","0","1","0","0","0","14","32004","0"
"0","0","100401","50","11","1","0","0","0","2","0","100000","0","2","30","0","0","0","1","0","0","0","7","31004","0"
"0","0","100401","10","15","1","0","0","0","0","0","100000","0","3","50","0","0","0","0","0","0","0","3","25001","0"
"0","0","100401","15","15","2","0","0","0","0","0","200000","0","3","150","0","0","0","0","0","0","0","6","25001","0"
"0","0","100401","20","15","3","0","0","0","0","0","400000","0","3","225","0","0","0","0","0","0","0","9","25001","0"
"0","0","100401","25","15","4","0","0","0","0","0","500000","0","3","270","0","0","0","0","0","0","0","12","25001","0"
"0","0","100401","30","15","5","0","0","0","5","10","600000","0","3","320","0","0","0","1","0","0","0","15","25001","0"
"0","0","100501","50","18","1","0","0","0","3","0","100000","0","1","0","1500","0","0","1","0","0","0","0","32005","0"
"0","0","100501","50","11","1","0","0","0","2","0","100000","0","2","0","1000","0","0","1","0","0","0","0","31005","0"
"0","0","100501","10","15","1","0","0","0","0","0","100000","0","3","40","0","0","0","0","0","0","0","2","25001","2"
"0","0","100501","15","15","2","0","0","0","0","0","200000","0","3","80","0","0","0","0","0","0","0","4","25001","4"
"0","0","100501","20","15","3","0","0","0","0","0","400000","0","3","120","0","0","0","0","0","0","0","6","25001","6"
"0","0","100501","25","15","4","0","0","0","0","0","500000","0","3","160","0","0","0","0","0","0","0","8","25001","8"
"0","0","100501","30","15","5","0","0","0","5","0","600000","0","3","200","0","0","0","1","0","0","0","10","25001","10"
"0","0","100601","50","18","1","0","0","0","3","0","100000","10","1","0","0","0","0","1","0","160","0","0","32006","0"
"0","0","100601","50","11","1","0","0","0","2","0","100000","5","2","0","0","0","0","1","0","80","0","0","31006","0"
"0","0","100601","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","90","0","0","25001","0"
"0","0","100601","15","15","2","0","0","0","0","0","200000","5","3","0","0","0","0","0","0","180","0","0","25001","0"
"0","0","100601","20","15","3","0","0","0","0","0","400000","10","3","0","0","0","0","0","0","270","0","0","25001","0"
"0","0","100601","25","15","4","0","0","0","0","0","500000","15","3","0","0","0","0","0","0","360","0","0","25001","0"
"0","0","100601","30","15","5","0","0","0","5","0","600000","20","3","0","0","0","0","1","0","450","0","0","25001","0"
"0","0","100701","50","18","1","0","0","0","0","4","100000","0","1","0","1500","0","0","1","0","0","0","10","32007","0"
"0","0","100701","50","11","1","0","0","0","0","5","100000","0","2","0","1000","0","0","1","0","0","0","15","31007","0"
"0","0","100701","10","15","1","0","0","0","0","2","100000","0","3","0","0","0","0","0","0","0","0","6","25001","0"
"0","0","100701","15","15","2","0","0","0","0","4","200000","0","3","0","0","0","0","0","0","0","0","12","25001","0"
"0","0","100701","20","15","3","0","0","0","0","6","400000","0","3","0","0","0","0","0","0","0","0","18","25001","0"
"0","0","100701","25","15","4","0","0","0","0","8","500000","0","3","0","0","0","0","0","0","0","0","24","25001","0"
"0","0","100701","30","15","5","0","0","0","0","10","600000","0","3","0","0","0","0","1","0","0","0","30","25001","0"
"0","0","100801","50","18","1","0","0","0","5","0","100000","0","1","0","0","0","0","1","0","240","0","0","32008","0"
"0","0","100801","50","11","1","0","0","0","3","0","100000","0","2","0","0","0","0","1","0","120","0","0","31008","0"
"0","0","100801","10","15","1","0","0","0","0","0","100000","5","3","0","0","0","0","0","0","130","0","0","25001","0"
"0","0","100801","15","15","2","0","0","0","0","0","200000","10","3","0","0","0","0","0","0","260","0","0","25001","0"
"0","0","100801","20","15","3","0","0","0","0","0","400000","15","3","0","0","0","0","0","0","390","0","0","25001","0"
"0","0","100801","25","15","4","0","0","0","0","0","500000","20","3","0","0","0","0","0","0","520","0","0","25001","0"
"1","0","100801","30","15","5","0","0","0","2","0","600000","25","3","0","0","0","0","1","0","650","0","0","25001","0"
"0","0","100901","50","18","1","0","0","0","5","0","100000","10","1","0","0","0","0","1","0","360","0","0","32009","0"
"0","0","100901","50","11","1","0","0","0","3","0","100000","10","2","0","0","0","0","1","0","180","0","0","31009","0"
"0","0","100901","10","15","1","0","0","0","0","0","100000","10","3","0","0","0","0","0","0","180","0","0","25001","0"
"0","0","100901","15","15","2","0","0","0","0","0","200000","20","3","0","0","0","0","0","0","360","0","0","25001","0"
"0","0","100901","20","15","3","0","0","0","0","0","400000","20","3","0","0","0","0","0","0","540","0","0","25001","0"
"0","0","100901","25","15","4","0","0","0","0","0","500000","30","3","0","0","0","0","0","0","720","0","0","25001","0"
"0","0","100901","30","15","5","0","0","0","2","0","600000","50","3","0","0","0","0","1","0","900","0","0","25001","0"
"0","0","101001","50","18","1","0","0","0","0","0","100000","0","1","0","0","0","0","1","0","100","10","0","32010","0"
"0","0","101001","50","11","1","0","0","0","0","0","100000","0","2","0","0","0","0","1","0","60","10","0","31010","0"
"0","0","101001","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","20","0","2","25001","0"
"0","0","101001","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","40","0","4","25001","0"
"0","0","101001","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","60","0","6","25001","0"
"0","0","101001","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","80","0","8","25001","0"
"0","0","101001","30","15","5","0","0","0","0","0","600000","0","3","0","0","0","0","1","0","100","10","10","25001","0"
"0","0","101101","50","18","1","0","0","0","5","0","100000","0","1","160","0","0","0","1","0","0","0","0","32011","0"
"0","0","101101","50","11","1","0","0","0","3","0","100000","0","2","80","0","0","0","1","0","0","0","0","31011","0"
"0","0","101101","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","101101","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","10","0","0","0","0","0","25001","0"
"0","0","101101","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","20","0","0","0","0","0","25001","0"
"0","0","101101","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","30","0","0","0","0","0","25001","0"
"0","0","101101","30","15","5","2","0","0","2","0","600000","0","3","500","0","0","40","1","0","0","0","0","25001","0"
"0","0","101201","50","18","1","0","0","0","3","0","100000","10","1","0","0","0","0","1","0","160","0","0","32012","0"
"0","0","101201","50","11","1","0","0","0","2","0","100000","5","2","0","0","0","0","1","0","80","0","0","31012","0"
"0","0","101201","10","15","1","0","0","0","0","0","100000","5","3","0","0","0","0","0","0","100","0","0","25001","0"
"0","0","101201","15","15","2","0","0","0","0","0","200000","10","3","0","0","0","0","0","0","200","0","0","25001","0"
"0","0","101201","20","15","3","0","0","0","0","0","400000","15","3","0","0","0","0","0","0","300","0","0","25001","0"
"0","0","101201","25","15","4","0","0","0","0","0","500000","20","3","0","0","0","0","0","0","400","0","0","25001","0"
"0","0","101201","30","15","5","2","0","0","0","0","600000","25","3","0","0","0","0","1","0","500","0","0","25001","0"
"0","0","101301","50","18","1","0","0","0","3","0","100000","10","1","0","0","0","0","1","0","160","0","0","32013","0"
"0","0","101301","50","11","1","0","0","0","2","0","100000","5","2","0","0","0","0","1","0","80","0","0","31013","0"
"0","0","101301","10","15","1","0","0","0","0","0","100000","5","3","0","0","0","0","0","0","85","0","0","25001","0"
"0","0","101301","15","15","2","0","0","0","0","0","200000","10","3","0","0","0","0","0","0","170","0","0","25001","0"
"0","0","101301","20","15","3","0","0","0","0","0","400000","15","3","0","0","0","0","0","0","255","0","0","25001","0"
"0","0","101301","25","15","4","0","0","0","0","0","500000","20","3","0","0","0","0","0","0","340","0","0","25001","0"
"0","0","101301","30","15","5","2","0","0","5","0","600000","25","3","0","0","0","0","1","0","425","0","0","25001","0"
"0","0","101401","50","18","1","0","0","0","0","0","100000","0","1","0","0","0","0","1","0","240","0","25","32014","0"
"0","0","101401","50","11","1","0","0","0","0","0","100000","0","2","0","0","0","0","1","0","120","0","0","31014","25"
"0","0","101401","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","130","0","4","25001","4"
"0","0","101401","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","260","0","8","25001","8"
"0","0","101401","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","390","0","12","25001","12"
"0","0","101401","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","520","0","16","25001","16"
"0","0","101401","30","15","5","0","0","0","0","0","600000","0","3","0","0","0","0","1","0","650","0","18","25001","18"
"0","0","101501","50","18","1","0","0","0","5","0","100000","0","1","0","0","0","0","1","0","160","0","0","32015","0"
"0","0","101501","50","11","1","0","0","0","3","0","100000","0","2","0","0","0","0","1","0","80","0","0","31015","0"
"0","0","101501","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","100","0","0","25001","0"
"0","0","101501","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","220","0","0","25001","0"
"0","0","101501","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","330","0","0","25001","0"
"0","0","101501","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","440","0","0","25001","0"
"0","0","101501","30","15","5","0","0","0","2","0","600000","0","3","0","0","0","0","1","0","550","0","0","25001","0"
"0","0","101601","50","18","1","0","0","0","5","0","100000","0","1","160","0","0","0","1","0","0","0","0","32016","0"
"0","0","101601","50","11","1","0","0","0","3","0","100000","0","2","80","0","0","0","1","0","0","0","0","31016","0"
"0","0","101601","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","101601","15","15","2","0","0","0","0","0","200000","0","3","220","0","0","0","0","0","0","0","0","25001","0"
"0","0","101601","20","15","3","0","0","0","0","0","400000","0","3","330","0","0","0","0","0","0","0","0","25001","0"
"0","0","101601","25","15","4","0","0","0","0","0","500000","0","3","440","0","0","0","0","0","0","0","0","25001","0"
"0","0","101601","30","15","5","0","0","0","2","0","600000","0","3","550","0","0","0","1","0","0","0","0","25001","0"
"0","0","101701","50","18","1","0","0","0","5","0","100000","0","1","160","0","0","0","1","0","0","0","0","32017","0"
"0","0","101701","50","11","1","0","0","0","3","0","100000","0","2","80","0","0","0","1","0","0","0","0","31017","0"
"0","0","101701","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","101701","15","15","2","0","0","0","0","0","200000","0","3","220","0","0","0","0","0","0","0","0","25001","0"
"0","0","101701","20","15","3","0","0","0","0","0","400000","0","3","330","0","0","0","0","0","0","0","0","25001","0"
"0","0","101701","25","15","4","0","0","0","0","0","500000","0","3","440","0","0","0","0","0","0","0","0","25001","0"
"0","0","101701","30","15","5","2","0","0","2","0","600000","0","3","500","0","0","0","1","0","0","0","0","25001","0"
"0","0","101801","50","18","1","0","0","0","0","0","100000","0","1","0","0","0","0","1","0","100","0","5","32018","5"
"0","0","101801","50","11","1","0","0","0","0","0","100000","0","2","0","170","0","0","1","0","60","0","1","31018","2"
"0","0","101801","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","20","0","1","25001","1"
"0","0","101801","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","40","0","2","25001","2"
"0","0","101801","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","60","0","3","25001","3"
"0","0","101801","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","80","0","4","25001","4"
"0","0","101801","30","15","5","0","0","0","2","0","600000","0","3","0","0","0","0","1","0","100","0","6","25001","7"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102001","50","18","1","0","0","0","5","0","100000","0","1","160","0","0","30","1","0","0","0","0","32020","0"
"0","0","102001","50","11","1","0","0","0","3","0","100000","0","2","120","0","0","15","1","0","0","0","0","31020","0"
"0","0","102001","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","102001","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","10","0","0","0","0","0","25001","0"
"0","0","102001","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","20","0","0","0","0","0","25001","0"
"0","0","102001","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","30","0","0","0","0","0","25001","0"
"0","0","102001","30","15","5","0","10","0","2","0","600000","0","3","450","0","0","50","1","0","0","0","0","25001","0"
"0","0","102101","50","18","1","0","0","0","5","0","100000","0","1","95","0","0","0","1","0","0","0","0","32021","0"
"0","0","102101","50","11","1","0","0","0","5","0","100000","0","2","55","0","0","0","1","0","0","0","0","31021","0"
"0","0","102101","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","0","0","4","25001","3"
"0","0","102101","15","15","2","0","0","0","0","0","200000","0","3","10","0","0","0","0","0","0","0","8","25001","6"
"0","0","102101","20","15","3","0","0","0","0","0","400000","0","3","20","0","0","0","0","0","0","0","12","25001","9"
"0","0","102101","25","15","4","0","0","0","0","0","500000","0","3","30","0","0","0","0","0","0","0","16","25001","12"
"0","0","102101","30","15","5","0","15","0","0","0","600000","0","3","40","0","0","0","1","0","0","0","20","25001","15"
"0","0","102201","50","18","1","0","0","0","3","0","100000","10","1","0","0","0","0","1","0","160","0","0","32022","0"
"0","0","102201","50","11","1","0","0","0","2","0","100000","5","2","0","0","0","0","1","0","80","0","0","31022","0"
"0","0","102201","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","90","0","0","25001","0"
"0","0","102201","15","15","2","0","0","0","0","0","200000","5","3","0","0","0","0","0","0","180","0","0","25001","0"
"0","0","102201","20","15","3","0","0","0","0","0","400000","10","3","0","0","0","0","0","0","270","0","0","25001","0"
"0","0","102201","25","15","4","0","0","0","0","0","500000","15","3","0","0","0","0","0","0","360","0","0","25001","0"
"0","0","102201","30","15","5","0","0","0","5","0","600000","20","3","0","0","0","0","1","0","450","0","0","25001","0"
"0","0","102301","50","18","1","0","0","0","5","0","100000","0","1","100","0","0","0","1","0","0","0","0","32023","5"
"0","0","102301","50","11","1","0","0","0","5","0","100000","0","2","0","0","0","0","1","0","0","0","5","31023","0"
"0","0","102301","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","0","0","5","25001","5"
"0","0","102301","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","0","0","10","25001","10"
"0","0","102301","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","0","0","15","25001","15"
"0","0","102301","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","0","0","20","25001","20"
"0","0","102301","30","15","5","0","0","0","0","0","600000","0","3","0","0","0","0","1","0","0","0","25","25001","25"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","0","102501","50","18","1","0","0","0","3","0","100000","10","1","0","0","0","0","1","0","160","0","0","32025","0"
"0","0","102501","50","11","1","0","0","0","2","0","100000","5","2","0","0","0","0","1","0","80","0","0","31025","0"
"0","0","102501","10","15","1","0","0","0","0","0","100000","5","3","0","0","0","0","0","0","100","0","0","25001","0"
"0","0","102501","15","15","2","0","0","0","0","0","200000","10","3","0","0","0","0","0","0","200","0","0","25001","0"
"0","0","102501","20","15","3","0","0","0","0","0","400000","15","3","0","0","0","0","0","0","300","0","0","25001","0"
"0","0","102501","25","15","4","0","0","0","0","0","500000","20","3","0","0","0","0","0","0","400","0","0","25001","0"
"0","0","102501","30","15","5","2","0","0","0","0","600000","25","3","0","0","0","0","1","0","500","0","0","25001","0"
"0","0","102601","50","18","1","0","0","0","5","0","100000","0","1","200","0","0","0","1","0","0","10","0","32026","0"
"0","0","102601","50","11","1","0","0","0","3","0","100000","0","2","100","0","0","0","1","0","0","10","0","31026","0"
"0","0","102601","10","15","1","0","0","0","0","0","100000","0","3","50","0","0","0","0","0","0","0","0","25001","2"
"0","0","102601","15","15","2","0","0","0","0","0","200000","0","3","100","0","0","0","0","0","0","0","0","25001","4"
"0","0","102601","20","15","3","0","0","0","0","0","400000","0","3","150","0","0","0","0","0","0","0","0","25001","6"
"0","0","102601","25","15","4","0","0","0","0","0","500000","0","3","200","0","0","0","0","0","0","0","0","25001","8"
"0","0","102601","30","15","5","0","0","0","2","0","600000","0","3","250","0","0","0","1","0","0","10","0","25001","10"
"0","0","102701","50","18","1","0","0","0","0","0","100000","0","1","200","0","0","100","1","0","0","0","0","32027","0"
"0","0","102701","50","11","1","0","0","0","3","0","100000","0","2","80","0","0","0","1","0","0","0","0","31027","0"
"0","0","102701","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","102701","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","10","0","0","0","0","0","25001","0"
"0","0","102701","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","20","0","0","0","0","0","25001","0"
"0","0","102701","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","30","0","0","0","0","0","25001","0"
"0","0","102701","30","15","5","2","0","0","2","0","600000","0","3","500","0","0","40","1","0","0","0","0","25001","0"
"0","0","102801","50","18","1","0","0","0","5","0","100000","0","1","0","1500","0","0","1","0","0","0","5","32028","5"
"0","0","102801","50","11","1","0","0","0","0","0","100000","0","2","0","1000","0","0","1","0","0","0","10","31028","10"
"0","0","102801","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","102801","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","0","0","0","0","0","0","25001","0"
"0","0","102801","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","0","0","0","0","0","0","25001","0"
"0","0","102801","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","0","0","0","0","0","0","25001","0"
"0","0","102801","30","15","5","2","0","0","5","0","600000","0","3","500","0","0","0","1","0","0","0","0","25001","0"
"0","0","102901","50","18","1","0","0","0","0","0","100000","0","1","0","1500","0","0","1","0","0","0","7","32029","7"
"0","0","102901","50","11","1","0","0","0","0","0","100000","0","2","0","1000","0","0","1","0","0","0","10","31029","10"
"0","0","102901","10","15","1","0","0","0","0","0","100000","0","3","0","0","0","0","0","0","0","0","4","25001","4"
"0","0","102901","15","15","2","0","0","0","0","0","200000","0","3","0","0","0","0","0","0","0","0","8","25001","8"
"0","0","102901","20","15","3","0","0","0","0","0","400000","0","3","0","0","0","0","0","0","0","0","12","25001","12"
"0","0","102901","25","15","4","0","0","0","0","0","500000","0","3","0","0","0","0","0","0","0","0","16","25001","16"
"0","0","102901","30","15","5","0","20","0","5","0","600000","0","3","0","0","0","0","1","0","0","0","20","25001","20"
"0","0","103001","50","18","1","0","0","0","5","0","100000","0","1","160","0","0","30","1","0","0","0","0","32030","0"
"0","0","103001","50","11","1","0","0","0","3","0","100000","0","2","120","0","0","15","1","0","0","0","0","31030","0"
"0","0","103001","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","103001","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","10","0","0","0","0","0","25001","0"
"0","0","103001","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","20","0","0","0","0","0","25001","0"
"0","0","103001","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","30","0","0","0","0","0","25001","0"
"0","0","103001","30","15","5","0","15","0","2","0","600000","0","3","450","0","0","40","1","0","0","0","0","25001","0"
"0","0","103101","50","18","1","0","0","0","5","0","100000","0","1","0","1500","0","0","1","0","0","0","5","32031","5"
"0","0","103101","50","11","1","0","0","0","0","0","100000","0","2","0","1000","0","0","1","0","0","0","10","31031","10"
"0","0","103101","10","15","1","0","0","0","0","0","100000","0","3","100","0","0","0","0","0","0","0","0","25001","0"
"0","0","103101","15","15","2","0","0","0","0","0","200000","0","3","200","0","0","0","0","0","0","0","0","25001","0"
"0","0","103101","20","15","3","0","0","0","0","0","400000","0","3","300","0","0","0","0","0","0","0","0","25001","0"
"0","0","103101","25","15","4","0","0","0","0","0","500000","0","3","400","0","0","0","0","0","0","0","0","25001","0"
"0","0","103101","30","15","5","2","0","0","5","0","600000","0","3","500","0","0","0","1","0","0","0","0","25001","0"
"0","0","103201","50","18","1","0","0","0","0","0","100000","0","1","160","0","0","0","1","0","0","0","15","32032","15"
"0","0","103201","50","11","1","0","0","0","3","0","100000","0","2","80","0","0","0","1","0","0","0","10","31032","10"
"0","0","103201","10","15","1","0","0","0","0","0","100000","0","3","110","0","0","0","0","0","0","0","0","25001","0"
"0","0","103201","15","15","2","0","0","0","0","0","200000","0","3","220","0","0","0","0","0","0","0","0","25001","0"
"0","0","103201","20","15","3","0","0","0","0","0","400000","0","3","330","0","0","0","0","0","0","0","0","25001","0"
"0","0","103201","25","15","4","0","0","0","0","0","500000","0","3","440","0","0","0","0","0","0","0","0","25001","0"
